time,PistonPosition,PressureExtend,PressureRetract,TemperatureExtend,TemperatureRetract,FlowExtend,FlowRetract
1.24,-4.27688807251e-12,14.6954864557,14.6954961543,86.0000000026,86.0000000033,-4.15863626964e-15,1.80827119848e-13
1.25,-4.26875353062e-12,14.6954864557,14.6954961543,86.0000000026,86.0000000033,-4.15863626964e-15,1.78821567437e-13
1.26,-4.26086235413e-12,14.6954864557,14.6954961543,86.0000000026,86.0000000033,-4.15863626965e-15,1.80827119848e-13
1.27,-4.25318742741e-12,14.6954864557,14.6954961544,86.0000000026,86.0000000033,-4.15863626965e-15,1.8044319815e-13
1.28,-4.2456920986e-12,14.6954864557,14.6954961544,86.0000000026,86.0000000033,-4.15863626966e-15,1.80827119848e-13
1.29,-4.23840454188e-12,14.6954864558,14.6954961544,86.0000000026,86.0000000033,-4.15864910207e-15,1.78821554606e-13
1.3,-4.23128752659e-12,14.6954864558,14.6954961544,86.0000000026,86.0000000033,-4.15863626967e-15,1.78821567438e-13
1.31,-4.22436255224e-12,14.6954864558,14.6954961544,86.0000000026,86.0000000033,-4.15863626967e-15,1.8044319815e-13
1.32,-4.21766231217e-12,14.6954864558,14.6954961545,86.0000000026,86.0000000033,-4.15863626968e-15,1.78821554607e-13
1.33,-4.21112653618e-12,14.6954864558,14.6954961545,86.0000000026,86.0000000033,-4.15863626968e-15,1.80827119848e-13
1.34,-4.20475367927e-12,14.6954864558,14.6954961545,86.0000000026,86.0000000033,-4.15864910209e-15,1.78821567439e-13
1.35,-4.19856177483e-12,14.6954864558,14.6954961545,86.0000000026,86.0000000033,-4.15863626969e-15,1.80827119848e-13
1.36,-4.19254077406e-12,14.6954864559,14.6954961545,86.0000000026,86.0000000033,-4.15863626969e-15,1.78821554608e-13
1.37,-4.18667342572e-12,14.6954864559,14.6954961546,86.0000000026,86.0000000033,-4.1586362697e-15,1.78821554608e-13
1.38,-4.18099014745e-12,14.6954864559,14.6954961546,86.0000000026,86.0000000033,-4.1586362697e-15,1.7882156744e-13
1.39,-4.17546557323e-12,14.6954864559,14.6954961546,86.0000000026,86.0000000033,-4.15863626971e-15,1.78821554608e-13
1.4,-4.17007684367e-12,14.6954864559,14.6954961546,86.0000000026,86.0000000033,-4.15864910211e-15,1.78821554609e-13
1.41,-4.16483616809e-12,14.6954864559,14.6954961546,86.0000000026,86.0000000033,-4.15863626971e-15,1.78821567441e-13
1.42,-4.15972893338e-12,14.695486456,14.6954961547,86.0000000026,86.0000000033,-4.15863626972e-15,1.78821554609e-13
1.43,-4.15474810245e-12,14.695486456,14.6954961547,86.0000000026,86.0000000033,-4.15863626972e-15,1.78821554609e-13
1.44,-4.14985663995e-12,14.695486456,14.6954961547,86.0000000026,86.0000000033,-4.15863626973e-15,1.7882155461e-13
1.45,-4.14509795812e-12,14.695486456,14.6954961547,86.0000000026,86.0000000033,-4.15863626973e-15,1.78821567442e-13
1.46,-4.14049442523e-12,14.695486456,14.6954961547,86.0000000026,86.0000000033,-4.15863626974e-15,1.80827119848e-13
1.47,-4.13600555305e-12,14.695486456,14.6954961548,86.0000000026,86.0000000033,-4.15864910214e-15,1.7882155461e-13
1.48,-4.13164339445e-12,14.695486456,14.6954961548,86.0000000026,86.0000000033,-4.15863626974e-15,1.80827119848e-13
1.49,-4.1273885065e-12,14.6954864561,14.6954961548,86.0000000026,86.0000000033,-4.15863626975e-15,1.8044319815e-13
1.5,-4.1232385621e-12,14.6954864561,14.6954961548,86.0000000026,86.0000000033,-4.15863626975e-15,1.78821567443e-13
1.51,-4.11921787962e-12,14.6954864561,14.6954961548,86.0000000026,86.0000000033,-4.15863626976e-15,1.78821554611e-13
1.52,-4.11530343325e-12,14.6954864561,14.6954961549,86.0000000026,86.0000000033,-4.15864910217e-15,1.78821554611e-13
1.53,-4.11147908905e-12,14.6954864561,14.6954961549,86.0000000026,86.0000000033,-4.15863626977e-15,1.78821554612e-13
1.54,-4.10775721984e-12,14.6954864561,14.6954961549,86.0000000026,86.0000000033,-4.15863626977e-15,1.78821567444e-13
1.55,-4.10412698454e-12,14.6954864562,14.6954961549,86.0000000026,86.0000000033,-4.15863626978e-15,1.78821554612e-13
1.56,-4.10059599312e-12,14.6954864562,14.6954961549,86.0000000026,86.0000000033,-4.15863626978e-15,1.78821554612e-13
1.57,-4.09719139414e-12,14.6954864562,14.695496155,86.0000000026,86.0000000033,-4.15863626978e-15,1.78821554613e-13
1.58,-4.09390900326e-12,14.6954864562,14.695496155,86.0000000026,86.0000000033,-4.15863626979e-15,1.8044319815e-13
1.59,-4.09066693827e-12,14.6954864562,14.695496155,86.0000000026,86.0000000033,-4.15863626979e-15,1.78821554613e-13
1.6,-4.08750950704e-12,14.6954864562,14.695496155,86.0000000026,86.0000000033,-4.1586362698e-15,1.78821567446e-13
1.61,-4.08447199773e-12,14.6954864562,14.695496155,86.0000000026,86.0000000033,-4.1586362698e-15,1.80900880537e-13
1.62,-4.08151380037e-12,14.6954864563,14.6954961551,86.0000000026,86.0000000033,-4.15863626981e-15,1.78821567446e-13
1.63,-4.07862307577e-12,14.6954864563,14.6954961551,86.0000000026,86.0000000033,-4.15863626981e-15,1.78821567447e-13
1.64,-4.07581621899e-12,14.6954864563,14.6954961551,86.0000000026,86.0000000033,-4.15863626981e-15,1.78821554614e-13
1.65,-4.07306170586e-12,14.6954864563,14.6954961551,86.0000000026,86.0000000033,-4.15863626982e-15,1.80827119848e-13
1.66,-4.07040900042e-12,14.6954864563,14.6954961551,86.0000000026,86.0000000033,-4.15863626982e-15,1.76742228692e-13
1.67,-4.06785107305e-12,14.6954864563,14.6954961552,86.0000000026,86.0000000033,-4.15863626983e-15,1.78821554615e-13
1.68,-4.06531786296e-12,14.6954864564,14.6954961552,86.0000000026,86.0000000033,-4.15863626983e-15,1.78821554615e-13
1.69,-4.0628207171e-12,14.6954864564,14.6954961552,86.0000000026,86.0000000033,-4.15864910224e-15,1.76742228692e-13
1.7,-4.06041007904e-12,14.6954864564,14.6954961552,86.0000000026,86.0000000033,-4.15863626984e-15,1.78821554616e-13
1.71,-4.05807591732e-12,14.6954864564,14.6954961553,86.0000000026,86.0000000033,-4.15863626984e-15,1.78821554616e-13
1.72,-4.055848025e-12,14.6954864564,14.6954961553,86.0000000026,86.0000000033,-4.15863626985e-15,1.76742241525e-13
1.73,-4.05369870107e-12,14.6954864564,14.6954961553,86.0000000026,86.0000000033,-4.15863626985e-15,1.78821554617e-13
1.74,-4.05155967489e-12,14.6954864564,14.6954961553,86.0000000026,86.0000000033,-5.75882547287e-15,1.78821567449e-13
1.75,-4.04948283319e-12,14.6954864565,14.6954961553,86.0000000026,86.0000000033,-4.15863626986e-15,1.78821554617e-13
1.76,-4.04745824049e-12,14.6954864565,14.6954961554,86.0000000026,86.0000000033,-4.15863626987e-15,1.78821554617e-13
1.77,-4.04548406587e-12,14.6954864565,14.6954961554,86.0000000026,86.0000000033,-4.15864910227e-15,1.7882156745e-13
1.78,-4.0435380096e-12,14.6954864565,14.6954961554,86.0000000026,86.0000000033,-4.15864910228e-15,1.78821554618e-13
1.79,-4.04161849659e-12,14.6954864565,14.6954961554,86.0000000026,86.0000000033,-4.15863626988e-15,1.78821554618e-13
1.8,-4.03974291422e-12,14.6954864565,14.6954961554,86.0000000026,86.0000000033,-4.15863626988e-15,1.78821554618e-13
1.81,-4.03790910339e-12,14.6954864565,14.6954961555,86.0000000026,86.0000000033,-4.15863626989e-15,1.78821554619e-13
1.82,-4.03612612343e-12,14.6954864566,14.6954961555,86.0000000026,86.0000000033,-4.15863626989e-15,1.78821554619e-13
1.83,-4.03437495318e-12,14.6954864566,14.6954961555,86.0000000026,86.0000000033,-4.1586362699e-15,1.76742228696e-13
1.84,-4.0326435879e-12,14.6954864566,14.6954961555,86.0000000026,86.0000000033,-4.1586362699e-15,1.78821567452e-13
1.85,-4.03096872757e-12,14.6954864566,14.6954961555,86.0000000026,86.0000000033,-4.15863626991e-15,1.78821567452e-13
1.86,-4.0293864735e-12,14.6954864566,14.6954961556,86.0000000026,86.0000000033,-4.15863626991e-15,1.76742241529e-13
1.87,-4.02784283947e-12,14.6954864566,14.6954961556,86.0000000026,86.0000000033,-4.15864910232e-15,1.78821567453e-13
1.88,-4.02633840346e-12,14.6954864567,14.6954961556,86.0000000026,86.0000000033,-4.15864910232e-15,1.7882155462e-13
1.89,-4.02489001897e-12,14.6954864567,14.6954961556,86.0000000026,86.0000000033,-4.15863626992e-15,1.78821567453e-13
1.9,-4.0234796817e-12,14.6954864567,14.6954961556,86.0000000026,86.0000000033,-4.99098207649e-15,1.80827119848e-13
1.91,-4.02208988382e-12,14.6954864567,14.6954961557,86.0000000026,86.0000000033,-4.15863626993e-15,1.7674224153e-13
1.92,-4.02077271634e-12,14.6954864567,14.6954961557,86.0000000026,86.0000000033,-4.15863626994e-15,1.78821554621e-13
1.93,-4.01950488572e-12,14.6954864567,14.6954961557,86.0000000026,86.0000000033,-4.15863626994e-15,1.78821554622e-13
1.94,-4.01827051174e-12,14.6954864567,14.6954961557,86.0000000026,86.0000000033,-4.15863626994e-15,1.78821554622e-13
1.95,-4.01705681523e-12,14.6954864568,14.6954961557,86.0000000026,86.0000000033,-4.15863626995e-15,1.78821567455e-13
1.96,-4.01587146304e-12,14.6954864568,14.6954961558,86.0000000026,86.0000000033,-4.15863626995e-15,1.80827119848e-13
1.97,-4.01473032736e-12,14.6954864568,14.6954961558,86.0000000026,86.0000000033,-4.15863626996e-15,1.78821567455e-13
1.98,-4.01361746186e-12,14.6954864568,14.6954961558,86.0000000026,86.0000000033,-4.15864910237e-15,1.80827119848e-13
1.99,-4.01252092094e-12,14.6954864568,14.6954961558,86.0000000026,86.0000000033,-4.15864910237e-15,1.80900880547e-13
2.0,-4.01145729072e-12,14.6954864568,14.6954961558,86.0000000026,86.0000000033,-4.15863626997e-15,1.78821567456e-13
2.01,-4.01041515092e-12,14.6954864569,14.6954961559,86.0000000026,86.0000000033,-4.15863626997e-15,1.8044319815e-13
2.02,-4.00939181147e-12,14.6954864569,14.6954961559,86.0000000026,86.0000000033,-4.15863626998e-15,1.8044319815e-13
2.03,-4.00842201632e-12,14.6954864569,14.6954961559,86.0000000026,86.0000000033,-4.15863626998e-15,1.78821554624e-13
2.04,-4.00751312728e-12,14.6954864569,14.6954961559,86.0000000026,86.0000000033,-4.15863626999e-15,1.78821554624e-13
2.05,-4.00663561343e-12,14.6954864569,14.6954961559,86.0000000026,86.0000000033,-4.15863626999e-15,1.78821567457e-13
2.06,-4.00578440774e-12,14.6954864569,14.695496156,86.0000000026,86.0000000033,-4.15863627e-15,1.78821567457e-13
2.07,-4.00493616238e-12,14.6954864569,14.695496156,86.0000000026,86.0000000033,-4.15863627e-15,1.78821567458e-13
2.08,-4.00410821793e-12,14.695486457,14.695496156,86.0000000026,86.0000000033,-4.15863627e-15,1.78821554625e-13
2.09,-4.00327393643e-12,14.695486457,14.695496156,86.0000000026,86.0000000033,-4.15864910241e-15,1.78821554626e-13
2.1,-4.0024553306e-12,14.695486457,14.695496156,86.0000000026,86.0000000033,-4.15864910242e-15,1.80900880549e-13
2.11,-4.00164671411e-12,14.695486457,14.6954961561,86.0000000026,86.0000000033,-4.15863627002e-15,1.78821567459e-13
2.12,-4.00087333536e-12,14.695486457,14.6954961561,86.0000000026,86.0000000033,-4.15863627002e-15,1.78821554626e-13
2.13,-4.00011735051e-12,14.695486457,14.6954961561,86.0000000026,86.0000000033,-4.15863627003e-15,1.8044319815e-13
2.14,-3.99939953232e-12,14.6954864571,14.6954961561,86.0000000026,86.0000000033,-4.15863627003e-15,1.78821567459e-13
2.15,-3.99872489423e-12,14.6954864571,14.6954961561,86.0000000026,86.0000000033,-4.15863627004e-15,1.7882156746e-13
2.16,-3.99804037874e-12,14.6954864571,14.6954961562,86.0000000026,86.0000000033,-4.15863627004e-15,1.7882156746e-13
2.17,-3.99737697803e-12,14.6954864571,14.6954961562,86.0000000026,86.0000000033,-4.15863627004e-15,1.80900880551e-13
