"time","y1","y","y2","y3","y4","y5","y6","QI","Q"
2.53,8,1,1,0,1,1,0,0,1
2.55,8,1,1,0,1,1,0,0,1
2.57,8,1,1,0,1,1,0,0,1
2.59,8,1,1,0,1,1,0,0,1
2.61,8,1,1,0,1,1,0,0,1
2.63,8,1,1,0,1,1,0,0,1
2.65,8,1,1,0,1,1,0,0,1
2.67,8,1,1,0,1,1,0,0,1
2.69,8,1,1,0,1,1,0,0,1
2.71,8,1,1,0,1,1,0,0,1
2.73,8,1,1,0,1,1,0,0,1
2.75,8,1,1,0,1,1,0,0,1
2.77,8,1,1,0,1,1,0,0,1
2.79,8,1,1,0,1,1,0,0,1
2.8,8,1,1,0,1,1,0,0,1
2.83,10,1,0,0,1,1,0,1,0
2.85,10,1,0,0,1,1,0,1,0
2.87,10,1,0,0,1,1,0,1,0
2.89,10,1,0,0,1,1,0,1,0
2.91,10,1,0,0,1,1,0,1,0
2.93,10,1,0,0,1,1,0,1,0
2.95,10,1,0,0,1,1,0,1,0
2.97,10,1,0,0,1,1,0,1,0
2.99,10,1,0,0,1,1,0,1,0
3,10,1,0,0,1,1,0,1,0
3.03,12,1,1,1,1,1,1,0,1
3.05,12,1,1,1,1,1,1,0,1
3.07,12,1,1,1,1,1,1,0,1
3.09,12,1,1,1,1,1,1,0,1
3.11,12,1,1,1,1,1,1,0,1
3.13,12,1,1,1,1,1,1,0,1
3.15,12,1,1,1,1,1,1,0,1
3.17,12,1,1,1,1,1,1,0,1
3.19,12,1,1,1,1,1,1,0,1
3.2,12,1,1,1,1,1,1,0,1
3.23,12,1,1,0,1,1,1,0,1
3.25,12,1,1,0,1,1,1,0,1
3.27,12,1,1,0,1,1,1,0,1
3.29,12,1,1,0,1,1,1,0,1
3.3,12,1,1,0,1,1,1,1,0
3.33,12,1,1,0,1,1,1,1,0
3.35,12,1,1,0,1,1,1,1,0
3.37,12,1,1,0,1,1,1,1,0
3.39,12,1,1,0,1,1,1,1,0
3.41,12,1,1,0,1,1,1,1,0
3.43,12,1,1,0,1,1,1,1,0
3.45,12,1,1,0,1,1,1,1,0
3.47,12,1,1,0,1,1,1,1,0
3.49,12,1,1,0,1,1,1,1,0
3.5,12,1,1,0,1,1,1,1,0
3.53,12,1,1,0,1,1,1,0,1
3.55,12,1,1,0,1,1,1,0,1
3.57,12,1,1,0,1,1,1,0,1
3.59,12,1,1,0,1,1,1,0,1
3.61,12,1,1,0,1,1,1,0,1
3.63,12,1,1,0,1,1,1,0,1
3.65,12,1,1,0,1,1,1,0,1
3.67,12,1,1,0,1,1,1,0,1
3.69,12,1,1,0,1,1,1,0,1
3.71,12,1,1,0,1,1,1,0,1
3.73,12,1,1,0,1,1,1,0,1
3.75,12,1,1,0,1,1,1,0,1
3.77,12,1,1,0,1,1,1,0,1
3.79,12,1,1,0,1,1,1,0,1
3.8,12,1,1,0,1,1,1,0,1
3.83,14,1,0,0,1,1,1,1,0
3.85,14,1,0,0,1,1,1,1,0
3.87,14,1,0,0,1,1,1,1,0
3.89,14,1,0,0,1,1,1,1,0
3.91,14,1,0,0,1,1,1,1,0
3.93,14,1,0,0,1,1,1,1,0
3.95,14,1,0,0,1,1,1,1,0
3.97,14,1,0,0,1,1,1,1,0
3.99,14,1,0,0,1,1,1,1,0
4,14,1,0,0,1,1,1,1,0
4.02,16,0,1,1,1,1,0,0,1
4.05,16,0,1,1,1,1,0,0,1
4.07,16,0,1,1,1,1,0,0,1
4.09,16,0,1,1,1,1,0,0,1
4.11,16,0,1,1,1,1,0,0,1
4.13,16,0,1,1,1,1,0,0,1
4.15,16,0,1,1,1,1,0,0,1
4.17,16,0,1,1,1,1,0,0,1
4.19,16,0,1,1,1,1,0,0,1
4.2,16,0,1,1,1,1,0,0,1
4.22,16,0,1,0,1,1,0,0,1
4.25,16,0,1,0,1,1,0,0,1
4.27,16,0,1,0,1,1,0,0,1
4.29,16,0,1,0,1,1,0,0,1
4.3,16,0,1,0,1,1,0,1,0
4.33,16,0,1,0,1,1,0,1,0
4.35,16,0,1,0,1,1,0,1,0
4.37,16,0,1,0,1,1,0,1,0
4.39,16,0,1,0,1,1,0,1,0
4.41,16,0,1,0,1,1,0,1,0
4.43,16,0,1,0,1,1,0,1,0
4.45,16,0,1,0,1,1,0,1,0
4.47,16,0,1,0,1,1,0,1,0
4.49,16,0,1,0,1,1,0,1,0
4.5,16,0,1,0,1,1,0,0,1
4.52,16,0,1,0,1,1,0,0,1
4.55,16,0,1,0,1,1,0,0,1
4.57,16,0,1,0,1,1,0,0,1
4.59,16,0,1,0,1,1,0,0,1
4.61,16,0,1,0,1,1,0,0,1
4.63,16,0,1,0,1,1,0,0,1
4.65,16,0,1,0,1,1,0,0,1
4.67,16,0,1,0,1,1,0,0,1
4.69,16,0,1,0,1,1,0,0,1
4.71,16,0,1,0,1,1,0,0,1
4.73,16,0,1,0,1,1,0,0,1
4.75,16,0,1,0,1,1,0,0,1
4.77,16,0,1,0,1,1,0,0,1
4.79,16,0,1,0,1,1,0,0,1
4.8,16,0,1,0,1,1,0,0,1
4.83,18,0,0,0,1,1,0,1,0
4.85,18,0,0,0,1,1,0,1,0
4.87,18,0,0,0,1,1,0,1,0
4.89,18,0,0,0,1,1,0,1,0
4.91,18,0,0,0,1,1,0,1,0
4.93,18,0,0,0,1,1,0,1,0
4.95,18,0,0,0,1,1,0,1,0
4.97,18,0,0,0,1,1,0,1,0
4.99,18,0,0,0,1,1,0,1,0
5,20,0,1,1,1,1,0,0,1
5.02,20,0,1,1,1,1,0,0,1
5.05,20,0,1,1,1,1,0,0,1
5.07,20,0,1,1,1,1,0,0,1
5.09,20,0,1,1,1,1,0,0,1
5.11,20,0,1,1,1,1,0,0,1
5.13,20,0,1,1,1,1,0,0,1
5.15,20,0,1,1,1,1,0,0,1
5.17,20,0,1,1,1,1,0,0,1
5.19,20,0,1,1,1,1,0,0,1
5.21,20,0,1,0,1,1,0,0,1
5.23,20,0,1,0,1,1,0,0,1
5.25,20,0,1,0,1,1,0,0,1
5.27,20,0,1,0,1,1,0,0,1
5.29,20,0,1,0,1,1,0,0,1
5.3,20,0,1,0,1,1,0,0,1
5.33,20,0,1,0,1,1,0,1,0
5.35,20,0,1,0,1,1,0,1,0
5.37,20,0,1,0,1,1,0,1,0
5.39,20,0,1,0,1,1,0,1,0
5.41,20,0,1,0,1,1,0,1,0
5.43,20,0,1,0,1,1,0,1,0
5.45,20,0,1,0,1,1,0,1,0
5.47,20,0,1,0,1,1,0,1,0
5.49,20,0,1,0,1,1,0,1,0
5.5,20,0,1,0,1,1,0,0,1
5.52,20,0,1,0,1,1,0,0,1
5.55,20,0,1,0,1,1,0,0,1
5.57,20,0,1,0,1,1,0,0,1
5.59,20,0,1,0,1,1,0,0,1
5.61,20,0,1,0,1,1,0,0,1
5.63,20,0,1,0,1,1,0,0,1
5.65,20,0,1,0,1,1,0,0,1
5.67,20,0,1,0,1,1,0,0,1
5.69,20,0,1,0,1,1,0,0,1
5.71,20,0,1,0,1,1,0,0,1
5.73,20,0,1,0,1,1,0,0,1
5.75,20,0,1,0,1,1,0,0,1
5.77,20,0,1,0,1,1,0,0,1
5.79,20,0,1,0,1,1,0,0,1
5.81,22,0,0,0,1,1,0,1,0
5.83,22,0,0,0,1,1,0,1,0
5.85,22,0,0,0,1,1,0,1,0
5.87,22,0,0,0,1,1,0,1,0
5.89,22,0,0,0,1,1,0,1,0
5.91,22,0,0,0,1,1,0,1,0
5.93,22,0,0,0,1,1,0,1,0
5.95,22,0,0,0,1,1,0,1,0
5.97,22,0,0,0,1,1,0,1,0
5.99,22,0,0,0,1,1,0,1,0
6,22,0,0,0,1,1,0,1,0
6.02,24,1,1,1,1,1,0,0,1
6.05,24,1,1,1,1,1,0,0,1
6.07,24,1,1,1,1,1,0,0,1
6.09,24,1,1,1,1,1,0,0,1
6.11,24,1,1,1,1,1,0,0,1
6.13,24,1,1,1,1,1,0,0,1
6.15,24,1,1,1,1,1,0,0,1
6.17,24,1,1,1,1,1,0,0,1
6.19,24,1,1,1,1,1,0,0,1
6.2,24,1,1,0,1,1,0,0,1
6.22,24,1,1,0,1,1,0,0,1
6.25,24,1,1,0,1,1,0,0,1
6.27,24,1,1,0,1,1,0,0,1
6.29,24,1,1,0,1,1,0,0,1
6.3,24,1,1,0,1,1,0,1,0
6.33,24,1,1,0,1,1,0,1,0
6.35,24,1,1,0,1,1,0,1,0
6.37,24,1,1,0,1,1,0,1,0
6.39,24,1,1,0,1,1,0,1,0
6.41,24,1,1,0,1,1,0,1,0
6.43,24,1,1,0,1,1,0,1,0
6.45,24,1,1,0,1,1,0,1,0
6.47,24,1,1,0,1,1,0,1,0
6.49,24,1,1,0,1,1,0,1,0
6.5,24,0,1,0,1,1,0,0,1
6.52,24,0,1,0,1,1,0,0,1
6.55,24,0,1,0,1,1,0,0,1
6.57,24,0,1,0,1,1,0,0,1
6.59,24,0,1,0,1,1,0,0,1
6.61,24,0,1,0,1,1,0,0,1
6.63,24,0,1,0,1,1,0,0,1
6.65,24,0,1,0,1,1,0,0,1
6.67,24,0,1,0,1,1,0,0,1
6.69,24,0,1,0,1,1,0,0,1
6.71,24,0,1,0,1,1,0,0,1
6.73,24,0,1,0,1,1,0,0,1
6.75,24,0,1,0,1,1,0,0,1
6.77,24,0,1,0,1,1,0,0,1
6.79,24,0,1,0,1,1,0,0,1
6.8,26,0,0,0,1,1,0,1,0
6.83,26,0,0,0,1,1,0,1,0
6.85,26,0,0,0,1,1,0,1,0
6.87,26,0,0,0,1,1,0,1,0
6.89,26,0,0,0,1,1,0,1,0
6.91,26,0,0,0,1,1,0,1,0
6.93,26,0,0,0,1,1,0,1,0
6.95,26,0,0,0,1,1,0,1,0
6.97,26,0,0,0,1,1,0,1,0
6.99,26,0,0,0,1,1,0,1,0
7,28,1,1,1,1,1,0,0,1
7.02,28,1,1,1,1,1,0,0,1
7.05,28,1,1,1,1,1,0,0,1
7.07,28,1,1,1,1,1,0,0,1
7.09,28,1,1,1,1,1,0,0,1
7.11,28,1,1,1,1,1,0,0,1
7.13,28,1,1,1,1,1,0,0,1
7.15,28,1,1,1,1,1,0,0,1
7.17,28,1,1,1,1,1,0,0,1
7.19,28,1,1,1,1,1,0,0,1
7.21,28,1,1,0,1,1,0,0,1
7.23,28,1,1,0,1,1,0,0,1
7.25,28,1,1,0,1,1,0,0,1
7.27,28,1,1,0,1,1,0,0,1
7.29,28,1,1,0,1,1,0,0,1
7.3,28,1,1,0,1,1,0,1,0
7.33,28,1,1,0,1,1,0,1,0
7.35,28,1,1,0,1,1,0,1,0
7.37,28,1,1,0,1,1,0,1,0
7.39,28,1,1,0,1,1,0,1,0
7.41,28,1,1,0,1,1,0,1,0
7.43,28,1,1,0,1,1,0,1,0
7.45,28,1,1,0,1,1,0,1,0
7.47,28,1,1,0,1,1,0,1,0
7.49,28,1,1,0,1,1,0,1,0
7.5,28,1,1,0,1,1,0,0,1
7.52,28,1,1,0,1,1,0,0,1
7.55,28,1,1,0,1,1,0,0,1
7.57,28,1,1,0,1,1,0,0,1
7.59,28,1,1,0,1,1,0,0,1
7.61,28,1,1,0,1,1,0,0,1
7.63,28,1,1,0,1,1,0,0,1
7.65,28,1,1,0,1,1,0,0,1
7.67,28,1,1,0,1,1,0,0,1
7.69,28,1,1,0,1,1,0,0,1
7.71,28,1,1,0,1,1,0,0,1
7.73,28,1,1,0,1,1,0,0,1
7.75,28,1,1,0,1,1,0,0,1
7.77,28,1,1,0,1,1,0,0,1
7.79,28,1,1,0,1,1,0,0,1
7.81,30,1,0,0,1,1,0,1,0
7.83,30,1,0,0,1,1,0,1,0
7.85,30,1,0,0,1,1,0,1,0
7.87,30,1,0,0,1,1,0,1,0
7.89,30,1,0,0,1,1,0,1,0
7.91,30,1,0,0,1,1,0,1,0
7.93,30,1,0,0,1,1,0,1,0
7.95,30,1,0,0,1,1,0,1,0
7.97,30,1,0,0,1,1,0,1,0
7.99,30,1,0,0,1,1,0,1,0
8,30,1,0,0,1,1,0,1,0
8.02,32,1,1,1,1,1,1,0,1
8.04,32,1,1,1,1,1,1,0,1
8.07,32,1,1,1,1,1,1,0,1
8.09,32,1,1,1,1,1,1,0,1
8.11,32,1,1,1,1,1,1,0,1
8.13,32,1,1,1,1,1,1,0,1
8.15,32,1,1,1,1,1,1,0,1
8.17,32,1,1,1,1,1,1,0,1
8.19,32,1,1,1,1,1,1,0,1
8.2,32,1,1,0,1,1,1,0,1
8.23,32,1,1,0,1,1,1,0,1
8.25,32,1,1,0,1,1,1,0,1
8.27,32,1,1,0,1,1,1,0,1
8.29,32,1,1,0,1,1,1,0,1
8.3,32,1,1,0,1,1,1,1,0
8.32,32,1,1,0,1,1,1,1,0
8.34,32,1,1,0,1,1,1,1,0
8.36,32,1,1,0,1,1,1,1,0
8.39,32,1,1,0,1,1,1,1,0
8.41,32,1,1,0,1,1,1,1,0
8.43,32,1,1,0,1,1,1,1,0
8.45,32,1,1,0,1,1,1,1,0
8.47,32,1,1,0,1,1,1,1,0
8.49,32,1,1,0,1,1,1,1,0
8.5,32,1,1,0,1,1,1,0,1
8.52,32,1,1,0,1,1,1,0,1
8.54,32,1,1,0,1,1,1,0,1
8.57,32,1,1,0,1,1,1,0,1
8.59,32,1,1,0,1,1,1,0,1
8.61,32,1,1,0,1,1,1,0,1
8.63,32,1,1,0,1,1,1,0,1
8.65,32,1,1,0,1,1,1,0,1
8.67,32,1,1,0,1,1,1,0,1
8.69,32,1,1,0,1,1,1,0,1
8.71,32,1,1,0,1,1,1,0,1
8.73,32,1,1,0,1,1,1,0,1
8.75,32,1,1,0,1,1,1,0,1
8.77,32,1,1,0,1,1,1,0,1
8.79,32,1,1,0,1,1,1,0,1
8.8,34,1,0,0,1,1,1,1,0
8.82,34,1,0,0,1,1,1,1,0
8.84,34,1,0,0,1,1,1,1,0
8.86,34,1,0,0,1,1,1,1,0
8.89,34,1,0,0,1,1,1,1,0
8.91,34,1,0,0,1,1,1,1,0
8.93,34,1,0,0,1,1,1,1,0
8.95,34,1,0,0,1,1,1,1,0
8.97,34,1,0,0,1,1,1,1,0
8.99,34,1,0,0,1,1,1,1,0
9,36,0,1,1,1,1,0,0,1
9.02,36,0,1,1,1,1,0,0,1
9.04,36,0,1,1,1,1,0,0,1
9.07,36,0,1,1,1,1,0,0,1
9.09,36,0,1,1,1,1,0,0,1
9.11,36,0,1,1,1,1,0,0,1
9.13,36,0,1,1,1,1,0,0,1
9.15,36,0,1,1,1,1,0,0,1
9.17,36,0,1,1,1,1,0,0,1
9.19,36,0,1,1,1,1,0,0,1
9.21,36,0,1,0,1,1,0,0,1
9.23,36,0,1,0,1,1,0,0,1
9.25,36,0,1,0,1,1,0,0,1
9.27,36,0,1,0,1,1,0,0,1
9.29,36,0,1,0,1,1,0,0,1
9.3,36,0,1,0,1,1,0,1,0
9.32,36,0,1,0,1,1,0,1,0
9.34,36,0,1,0,1,1,0,1,0
9.36,36,0,1,0,1,1,0,1,0
9.39,36,0,1,0,1,1,0,1,0
9.41,36,0,1,0,1,1,0,1,0
9.43,36,0,1,0,1,1,0,1,0
9.45,36,0,1,0,1,1,0,1,0
9.47,36,0,1,0,1,1,0,1,0
9.49,36,0,1,0,1,1,0,1,0
9.5,36,0,1,0,1,1,0,0,1
9.52,36,0,1,0,1,1,0,0,1
9.54,36,0,1,0,1,1,0,0,1
9.57,36,0,1,0,1,1,0,0,1
9.59,36,0,1,0,1,1,0,0,1
9.61,36,0,1,0,1,1,0,0,1
9.63,36,0,1,0,1,1,0,0,1
9.65,36,0,1,0,1,1,0,0,1
9.67,36,0,1,0,1,1,0,0,1
9.69,36,0,1,0,1,1,0,0,1
9.71,36,0,1,0,1,1,0,0,1
9.73,36,0,1,0,1,1,0,0,1
9.75,36,0,1,0,1,1,0,0,1
9.77,36,0,1,0,1,1,0,0,1
9.79,36,0,1,0,1,1,0,0,1
9.81,38,0,0,0,1,1,0,1,0
9.83,38,0,0,0,1,1,0,1,0
9.85,38,0,0,0,1,1,0,1,0
9.87,38,0,0,0,1,1,0,1,0
9.89,38,0,0,0,1,1,0,1,0
9.91,38,0,0,0,1,1,0,1,0
9.93,38,0,0,0,1,1,0,1,0
9.95,38,0,0,0,1,1,0,1,0
9.97,38,0,0,0,1,1,0,1,0
9.99,38,0,0,0,1,1,0,1,0
10,40,0,1,1,1,1,0,0,1
