"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.001,9.9901609938564,0.0099999992614946,0,0
0.002,9.9806320443314,0.019999992626903,0,0
0.003,9.971416631033,0.02999996446581,0,0
0.004,9.9625139944694,0.039999898939388,0,0
0.005,9.9539230675287,0.0499997802546,0,0
0.006,9.9456424754637,0.05999959262027,-5.3162914124655e-35,0
0.007,9.9376705374003,0.069999320245329,-4.9289713567993e-35,0
0.008,9.930005267946,0.079998947338842,-9.8084641577442e-35,0
0.009,9.9226443791625,0.089998458110033,-9.8608890252748e-35,0
0.01,9.9155852828388,0.099997836768309,-9.8609401046499e-35,0
0.011,9.9088250930618,0.10999706752329,-9.8609395404946e-35,0
0.012,9.9023606290792,0.11999613458482,-9.8609395410224e-35,0
0.013,9.8961884184545,0.129995022163,-9.8609395410268e-35,0
0.014,9.8903047005089,0.13999371446824,-7.2715572621804e-35,0
0.015,9.8847054300491,0.14999219571124,-7.3956424503913e-35,0
0.016,9.879386281374,0.15999045010301,-4.9298320031915e-35,0
0.017,9.8743426525597,0.16998846185497,-4.9306089787642e-35,0
0.018,9.8695696700168,0.17998621517887,-4.9305588052472e-35,0
0.019,9.8650621933151,0.18998369428691,-4.9305588830606e-35,0
0.02,9.8608148202723,0.1999808833917,-4.9305588833969e-35,0
0.021,9.8568218923012,0.20997776670631,-4.9305588833955e-35,0
0.022,9.8530775000091,0.2199743284443,-4.9305588833955e-35,0
0.023,9.8495754890456,0.22997055281974,-4.9305588833955e-35,0
0.024,9.8463094661915,0.23996642404722,-2.46464008248e-35,0
0.025,9.8432728056837,0.2499619263419,-2.4654186517734e-35,0
0.026,9.8404586557699,0.25995704391951,-7.1556717806564e-38,0
0.027,9.8378599454856,0.2699517609964,-7.9318858466204e-38,0
0.028,9.835469391648,0.27994606178955,-7.8818676507875e-38,0
0.029,9.8332795060594,0.28993993051659,-7.8819452078856e-38,0
0.03,9.8312826029121,0.29993335139584,-7.8819455431265e-38,0
0.031,9.8294708063895,0.30992630864632,-7.8819455417901e-38,0
0.032,9.827836058454,0.31991878648779,-7.8819455417909e-38,0
0.033,9.8263701268147,0.32991076914077,-7.881945541791e-38,0
0.034,9.8250646130673,0.33990224082655,-7.881945541791e-38,0
0.035,9.823910960998,0.34989318576723,-7.881945541791e-38,0
0.036,9.8229004650426,0.35988358818574,-7.881945541791e-38,0
0.037,9.8220242788939,0.36987343230588,-7.881945541791e-38,0
0.038,9.821273424247,0.37986270235232,-7.881945541791e-38,0
0.039,9.8206387996758,0.38985138255064,-7.881945541791e-38,0
0.04,9.8201111896301,0.39983945712735,-7.881945541791e-38,0
0.041,9.8196812735463,0.40982691030991,-7.881945541791e-38,0
0.042,9.8193396350605,0.41981372632678,-7.881945541791e-38,0
0.043,9.8190767713177,0.4297998894074,-7.881945541791e-38,0
0.044,9.8188831023648,0.43978538378227,-7.881945541791e-38,0
0.045,9.8187489806207,0.44977019368293,-7.881945541791e-38,0
0.046,9.8186647004129,0.45975430334199,-7.881945541791e-38,0
0.047,9.8186205075713,0.46973769699318,-7.881945541791e-38,0
0.048,9.8186066090697,0.47972035887138,-7.881945541791e-38,0
0.049,9.8186131827062,0.48970227321258,-7.881945541791e-38,0
0.05,9.8186303868118,0.49968342425398,-7.881945541791e-38,0
0.051,9.8186483699789,0.50966379623399,-7.881945541791e-38,0
0.052,9.8186572807984,0.51964337339223,-7.881945541791e-38,0
0.053,9.8186472775976,0.52962213996959,-7.881945541791e-38,0
0.054,9.8186085381685,0.53960008020823,-7.881945541791e-38,0
0.055,9.8185312694764,0.54957717835163,-7.881945541791e-38,0
0.056,9.81840571734,0.55955341864459,-7.881945541791e-38,0
0.057,9.8182221760733,0.56952878533325,-7.881945541791e-38,0
0.058,9.8179709980792,0.57950326266516,-7.881945541791e-38,0
0.059,9.8176426033862,0.58947683488926,-7.881945541791e-38,0
0.06,9.8172274891183,0.5994494862559,-7.881945541791e-38,0
0.061,9.8167162388883,0.60942120101692,-7.881945541791e-38,0
0.062,9.8160995321067,0.61939196342561,-7.881945541791e-38,0
0.063,9.8153681531951,0.62936175773679,-7.881945541791e-38,0
0.064,9.8145130006966,0.63933056820678,-7.881945541791e-38,0
0.065,9.813525096273,0.64929837909347,-7.881945541791e-38,0
0.066,9.8123955935815,0.65926517465632,-7.881945541791e-38,0
0.067,9.8111157870198,0.66923093915642,-7.881945541791e-38,0
0.068,9.8096771203334,0.67919565685645,-7.881945541791e-38,0
0.069,9.808071195075,0.68915931202076,-7.881945541791e-38,0
0.07,9.8062897789082,0.69912188891539,-7.881945541791e-38,0
0.071,9.8043248137473,0.70908337180807,-7.881945541791e-38,0
0.072,9.8021684237253,0.71904374496824,2.2813249381799e-35,0
0.073,9.7998129229819,0.72900299266714,2.4361505865153e-35,0
0.074,9.7972508232637,0.73896109917773,2.4417046590186e-35,0
0.075,9.7944748413303,0.74891804877483,-4.2608061254875e-37,0
0.076,9.7914779061569,0.75887382573503,-9.3080290049739e-38,0
0.077,9.7882531659283,0.76882841433681,-7.9399273777598e-38,0
0.078,9.7847939948164,0.77878179886052,2.3330020994466e-35,0
0.079,9.7810939995343,0.78873396358841,2.4461159109035e-35,0
0.08,9.7771470256615,0.79868489280464,2.4495076780023e-35,0
0.081,9.7729471637327,0.80863457079534,2.4496020809706e-35,0
0.082,9.7684887550856,0.81858298184862,2.4496045989434e-35,0
0.083,9.7637663974605,0.82853011025457,4.7990154994195e-35,0
0.084,9.7587749503474,0.83847594030532,4.9062354744853e-35,0
0.085,9.7535095400743,0.84842045629504,7.6949622692552e-35,0
0.086,9.7479655646324,0.85836364252,1.0784697216807e-34,0
0.087,9.7421386982335,0.86830548327853,1.2235475696832e-34,0
0.088,9.7360248955942,0.87824596287112,1.2248456876823e-34,0
0.089,9.7296203959438,0.88818506560039,1.2248732135569e-34,0
0.09,9.722921726751,0.89812277577115,1.2248736247125e-34,0
0.091,9.7159257071663,0.90805907769039,1.2248736226398e-34,0
0.092,9.7086294511769,0.91799395566733,1.7299439102657e-34,0
0.093,9.70103037047,0.92792739401345,1.715299221263e-34,0
0.094,9.6931261770026,0.93785937704249,1.2449626151201e-34,0
0.095,9.6849148852753,0.9477898890705,1.2235044825156e-34,0
