"Time","i","speed","Rarm"
3.5578e-05,35.048,0.0013267,3.9999
3.6304e-05,35.049,0.0013795,3.9999
3.7032e-05,35.05,0.0014334,3.9999
3.776e-05,35.051,0.0014883,3.9999
3.849e-05,35.052,0.0015443,3.9999
3.922e-05,35.052,0.0016013,3.9999
3.9952e-05,35.053,0.0016595,3.9999
4.0685e-05,35.054,0.0017187,3.9999
4.142e-05,35.055,0.0017789,3.9999
4.2155e-05,35.056,0.0018403,3.9999
4.2892e-05,35.057,0.0019027,3.9999
4.363e-05,35.058,0.0019662,3.9999
4.4369e-05,35.059,0.0020307,3.9999
4.5109e-05,35.06,0.0020964,3.9999
4.585e-05,35.061,0.0021631,3.9999
4.6593e-05,35.062,0.0022309,3.9999
4.7337e-05,35.063,0.0022998,3.9999
4.8082e-05,35.064,0.0023698,3.9999
4.8828e-05,35.065,0.0024409,3.9999
4.9575e-05,35.065,0.002513,3.9999
5.0324e-05,35.066,0.0025863,3.9999
5.1074e-05,35.067,0.0026606,3.9999
5.1825e-05,35.068,0.0027361,3.9999
5.2578e-05,35.069,0.0028126,3.9999
5.3331e-05,35.07,0.0028902,3.9999
5.4086e-05,35.071,0.002969,3.9999
5.4842e-05,35.072,0.0030488,3.9999
5.5599e-05,35.073,0.0031298,3.9999
5.6358e-05,35.074,0.0032118,3.9999
5.7118e-05,35.075,0.003295,3.9999
5.7879e-05,35.076,0.0033793,3.9999
5.8641e-05,35.076,0.0034647,3.9999
5.9405e-05,35.077,0.0035512,3.9999
6.0169e-05,35.078,0.0036388,3.9999
6.0936e-05,35.079,0.0037276,3.9999
6.1703e-05,35.08,0.0038175,3.9999
6.2472e-05,35.081,0.0039085,3.9999
6.3242e-05,35.082,0.0040006,3.9999
6.4013e-05,35.083,0.0040938,3.9999
6.4785e-05,35.084,0.0041882,3.9999
6.5559e-05,35.085,0.0042837,3.9999
6.6334e-05,35.086,0.0043804,3.9999
6.711e-05,35.087,0.0044782,3.9999
6.7888e-05,35.087,0.0045771,3.9999
6.8667e-05,35.088,0.0046772,3.9999
6.9447e-05,35.089,0.0047784,3.9999
7.0229e-05,35.09,0.0048807,3.9999
7.1012e-05,35.091,0.0049842,3.9999
7.1796e-05,35.092,0.0050888,3.9999
7.2581e-05,35.093,0.0051946,3.9999
7.3368e-05,35.094,0.0053016,3.9999
7.4157e-05,35.095,0.0054097,3.9999
7.4946e-05,35.096,0.005519,3.9999
7.5737e-05,35.097,0.0056294,3.9999
7.6529e-05,35.097,0.005741,3.9999
7.7323e-05,35.098,0.0058537,3.9999
7.8117e-05,35.099,0.0059676,3.9999
7.8914e-05,35.1,0.0060827,3.9999
7.9711e-05,35.101,0.006199,3.9999
8.051e-05,35.102,0.0063164,3.9999
8.1311e-05,35.103,0.006435,3.9999
8.2112e-05,35.104,0.0065548,3.9999
8.2915e-05,35.105,0.0066757,3.9999
8.372e-05,35.106,0.0067979,3.9999
8.4525e-05,35.106,0.0069212,3.9999
8.5333e-05,35.107,0.0070457,3.9999
8.6141e-05,35.108,0.0071714,3.9999
8.6951e-05,35.109,0.0072983,3.9999
8.7763e-05,35.11,0.0074264,3.9999
8.8575e-05,35.111,0.0075556,3.9999
8.9389e-05,35.112,0.0076861,3.9999
9.0205e-05,35.113,0.0078178,3.9999
9.1022e-05,35.114,0.0079507,3.9999
9.184e-05,35.115,0.0080847,3.9999
9.266e-05,35.115,0.00822,3.9999
9.3481e-05,35.116,0.0083565,3.9999
9.4304e-05,35.117,0.0084942,3.9999
9.5128e-05,35.118,0.0086332,3.9999
9.5954e-05,35.119,0.0087733,3.9999
9.6781e-05,35.12,0.0089147,3.9999
9.7609e-05,35.121,0.0090572,3.9999
9.8439e-05,35.122,0.009201,3.9999
9.927e-05,35.123,0.0093461,3.9999
0.0001001,35.124,0.0094923,3.9999
0.00010094,35.124,0.0096398,3.9999
0.00010177,35.125,0.0097886,3.9999
0.00010261,35.126,0.0099385,3.9999
0.00010345,35.127,0.01009,3.9999
0.00010429,35.128,0.010243,3.9998
0.00010514,35.129,0.010398,3.9998
0.000106,35.13,0.010556,3.9998
0.00010687,35.131,0.010717,3.9998
0.00010775,35.132,0.01088,3.9998
0.00010863,35.133,0.011046,3.9998
0.00010952,35.133,0.011214,3.9998
0.00011043,35.134,0.011385,3.9998
0.00011133,35.135,0.011559,3.9998
0.00011225,35.136,0.011735,3.9998
0.00011318,35.137,0.011915,3.9998
0.00011412,35.138,0.012097,3.9998
0.00011506,35.139,0.012282,3.9998
0.00011601,35.14,0.01247,3.9998
0.00011698,35.141,0.012661,3.9998
0.00011795,35.142,0.012856,3.9998
0.00011893,35.143,0.013053,3.9998
0.00011992,35.144,0.013254,3.9998
0.00012092,35.145,0.013457,3.9998
0.00012193,35.146,0.013664,3.9998
0.00012296,35.147,0.013875,3.9998
0.00012399,35.148,0.014089,3.9998
0.00012503,35.149,0.014306,3.9998
0.00012608,35.15,0.014527,3.9998
0.00012714,35.151,0.014751,3.9998
0.00012821,35.152,0.01498,3.9998
0.00012929,35.154,0.015211,3.9998
0.00013039,35.155,0.015447,3.9998
0.00013149,35.156,0.015687,3.9998
0.00013261,35.157,0.01593,3.9998
0.00013373,35.158,0.016177,3.9998
0.00013487,35.159,0.016429,3.9998
0.00013602,35.16,0.016685,3.9998
0.00013718,35.161,0.016944,3.9998
0.00013835,35.162,0.017209,3.9998
0.00013954,35.164,0.017477,3.9998
0.00014074,35.165,0.01775,3.9998
0.00014194,35.166,0.018027,3.9998
0.00014317,35.167,0.01831,3.9998
0.0001444,35.168,0.018596,3.9998
0.00014565,35.169,0.018888,3.9998
0.00014691,35.171,0.019184,3.9998
0.00014818,35.172,0.019486,3.9998
0.00014947,35.173,0.019792,3.9998
0.00015076,35.174,0.020103,3.9998
0.00015208,35.175,0.02042,3.9998
0.00015341,35.177,0.020742,3.9998
0.00015475,35.178,0.02107,3.9998
0.0001561,35.179,0.021403,3.9998
0.00015747,35.18,0.021741,3.9998
0.00015886,35.182,0.022086,3.9998
0.00016026,35.183,0.022436,3.9998
0.00016167,35.184,0.022792,3.9998
0.0001631,35.185,0.023154,3.9998
0.00016454,35.187,0.023523,3.9998
0.000166,35.188,0.023897,3.9998
0.00016748,35.189,0.024278,3.9998
0.00016897,35.191,0.024666,3.9998
0.00017048,35.192,0.02506,3.9998
0.00017201,35.193,0.025461,3.9998
0.00017355,35.195,0.025869,3.9998
0.00017511,35.196,0.026284,3.9997
0.00017669,35.197,0.026706,3.9997
0.00017828,35.199,0.027136,3.9997
0.0001799,35.2,0.027573,3.9997
0.00018153,35.202,0.028017,3.9997
0.00018318,35.203,0.02847,3.9997
0.00018484,35.204,0.02893,3.9997
0.00018653,35.206,0.029398,3.9997
0.00018824,35.207,0.029874,3.9997
0.00018996,35.209,0.030359,3.9997
0.00019171,35.21,0.030853,3.9997
0.00019347,35.212,0.031355,3.9997
0.00019526,35.213,0.031866,3.9997
0.00019707,35.215,0.032386,3.9997
0.0001989,35.216,0.032915,3.9997
0.00020075,35.218,0.033453,3.9997
0.00020262,35.219,0.034002,3.9997
0.00020451,35.221,0.03456,3.9997
0.00020643,35.222,0.035128,3.9997
0.00020837,35.224,0.035706,3.9997
0.00021033,35.225,0.036295,3.9997
0.00021232,35.227,0.036894,3.9997
0.00021433,35.228,0.037504,3.9997
0.00021636,35.23,0.038126,3.9997
0.00021842,35.231,0.038758,3.9997
0.00022051,35.233,0.039402,3.9997
0.00022262,35.235,0.040058,3.9997
0.00022476,35.236,0.040726,3.9997
0.00022692,35.238,0.041407,3.9997
0.00022911,35.24,0.042099,3.9997
0.00023133,35.241,0.042805,3.9997
0.00023358,35.243,0.043524,3.9997
0.00023586,35.245,0.044256,3.9997
0.00023816,35.246,0.045002,3.9997
0.0002405,35.248,0.045761,3.9997
0.00024286,35.25,0.046535,3.9997
0.00024526,35.251,0.047324,3.9996
0.00024768,35.253,0.048127,3.9996
0.00025014,35.255,0.048946,3.9996
0.00025263,35.257,0.04978,3.9996
0.00025516,35.258,0.05063,3.9996
0.00025771,35.26,0.051496,3.9996
0.00026031,35.262,0.052379,3.9996
0.00026293,35.264,0.053279,3.9996
0.0002656,35.265,0.054196,3.9996
0.00026829,35.267,0.055131,3.9996
0.00027103,35.269,0.056084,3.9996
0.0002738,35.271,0.057056,3.9996
0.00027662,35.273,0.058047,3.9996
0.00027947,35.275,0.059057,3.9996
0.00028236,35.276,0.060088,3.9996
0.00028529,35.278,0.061138,3.9996
0.00028827,35.28,0.06221,3.9996
0.00029129,35.282,0.063302,3.9996
0.00029435,35.284,0.064417,3.9996
0.00029745,35.286,0.065554,3.9996
0.0003006,35.288,0.066714,3.9996
0.0003038,35.29,0.067898,3.9996
0.00030704,35.292,0.069105,3.9996
0.00031033,35.294,0.070338,3.9996
0.00031368,35.296,0.071595,3.9995
0.00031707,35.298,0.072879,3.9995
0.00032051,35.3,0.074189,3.9995
0.00032401,35.302,0.075526,3.9995
0.00032756,35.304,0.076891,3.9995
0.00033116,35.306,0.078285,3.9995
0.00033483,35.308,0.079708,3.9995
0.00033855,35.31,0.081161,3.9995
0.00034232,35.312,0.082646,3.9995
0.00034616,35.314,0.084161,3.9995
0.00035006,35.316,0.08571,3.9995
0.00035403,35.318,0.087292,3.9995
0.00035806,35.32,0.088908,3.9995
0.00036215,35.322,0.09056,3.9995
0.00036632,35.324,0.092247,3.9995
0.00037055,35.327,0.093972,3.9995
0.00037486,35.329,0.095736,3.9995
0.00037924,35.331,0.097538,3.9995
0.00038369,35.333,0.099381,3.9994
0.00038822,35.335,0.10127,3.9994
0.00039284,35.337,0.10319,3.9994
0.00039753,35.339,0.10516,3.9994
0.00040231,35.342,0.10718,3.9994
0.00040717,35.344,0.10924,3.9994
0.00041212,35.346,0.11135,3.9994
0.00041716,35.348,0.11352,3.9994
0.0004223,35.351,0.11573,3.9994
0.00042753,35.353,0.11799,3.9994
0.00043286,35.355,0.12031,3.9994
0.00043828,35.357,0.12268,3.9994
0.00044377,35.36,0.12509,3.9994
0.00044931,35.362,0.12753,3.9994
0.00045491,35.364,0.13002,3.9993
0.00046057,35.366,0.13254,3.9993
0.00046629,35.368,0.1351,3.9993
0.00047208,35.371,0.1377,3.9993
0.00047793,35.373,0.14034,3.9993
0.00048384,35.375,0.14302,3.9993
0.00048982,35.377,0.14574,3.9993
0.00049587,35.379,0.14851,3.9993
0.00050198,35.381,0.15132,3.9993
0.00050817,35.383,0.15417,3.9993
0.00051442,35.385,0.15706,3.9993
0.00052074,35.388,0.16,3.9993
0.00052714,35.39,0.16299,3.9992
0.00053361,35.392,0.16602,3.9992
0.00054015,35.394,0.1691,3.9992
0.00054677,35.396,0.17223,3.9992
0.00055347,35.398,0.1754,3.9992
0.00056025,35.4,0.17862,3.9992
0.00056711,35.402,0.1819,3.9992
0.00057405,35.404,0.18523,3.9992
0.00058107,35.406,0.1886,3.9992
0.00058818,35.407,0.19204,3.9992
0.00059538,35.409,0.19552,3.9991
0.00060266,35.411,0.19906,3.9991
0.00061003,35.413,0.20266,3.9991
0.0006175,35.415,0.20631,3.9991
0.00062506,35.417,0.21002,3.9991
0.00063271,35.419,0.21379,3.9991
0.00064047,35.42,0.21762,3.9991
0.00064832,35.422,0.22151,3.9991
0.00065627,35.424,0.22546,3.9991
0.00066433,35.426,0.22948,3.999
0.0006725,35.428,0.23357,3.999
0.00068077,35.429,0.23772,3.999
0.00068916,35.431,0.24193,3.999
0.00069766,35.433,0.24622,3.999
0.00070627,35.434,0.25058,3.999
0.00071501,35.436,0.25501,3.999
0.00072386,35.438,0.25951,3.999
0.00073284,35.439,0.26409,3.9989
0.00074195,35.441,0.26875,3.9989
0.00075119,35.442,0.27349,3.9989
0.00076056,35.444,0.27831,3.9989
0.00077008,35.445,0.28321,3.9989
0.00077973,35.447,0.28819,3.9989
0.00078953,35.448,0.29326,3.9989
0.00079947,35.45,0.29843,3.9988
0.00080957,35.451,0.30368,3.9988
0.00081982,35.453,0.30903,3.9988
0.00083024,35.454,0.31447,3.9988
0.00084082,35.455,0.32001,3.9988
0.00085158,35.457,0.32565,3.9988
0.0008625,35.458,0.3314,3.9988
0.00087361,35.459,0.33726,3.9987
0.00088491,35.461,0.34322,3.9987
0.00089639,35.462,0.3493,3.9987
0.00090807,35.463,0.3555,3.9987
0.00091996,35.464,0.36181,3.9987
0.00093206,35.465,0.36825,3.9987
0.00094437,35.467,0.37482,3.9986
0.00095691,35.468,0.38152,3.9986
0.00096968,35.469,0.38835,3.9986
0.00098269,35.47,0.39533,3.9986
0.00099595,35.471,0.40245,3.9986
0.0010095,35.472,0.40972,3.9985
0.0010232,35.473,0.41715,3.9985
0.0010373,35.474,0.42473,3.9985
0.0010516,35.475,0.43249,3.9985
0.0010663,35.476,0.44042,3.9985
0.0010812,35.477,0.44852,3.9984
0.0010965,35.478,0.45682,3.9984
0.0011121,35.479,0.4653,3.9984
0.0011281,35.48,0.47399,3.9984
0.0011444,35.48,0.48289,3.9984
0.0011611,35.481,0.49201,3.9983
0.0011782,35.482,0.50136,3.9983
0.0011957,35.483,0.51095,3.9983
0.0012136,35.483,0.52078,3.9983
0.001232,35.484,0.53088,3.9982
0.0012509,35.485,0.54125,3.9982
0.0012703,35.485,0.55191,3.9982
0.0012902,35.486,0.56287,3.9981
0.0013107,35.486,0.57414,3.9981
0.0013317,35.487,0.58576,3.9981
0.0013534,35.487,0.59772,3.9981
0.0013757,35.488,0.61006,3.998
0.0013987,35.488,0.62279,3.998
0.0014224,35.489,0.63594,3.998
0.001447,35.489,0.64953,3.9979
0.0014723,35.489,0.6636,3.9979
0.0014985,35.49,0.67816,3.9978
0.0015257,35.49,0.69327,3.9978
0.0015539,35.49,0.70895,3.9978
0.0015832,35.49,0.72525,3.9977
0.0016137,35.491,0.74221,3.9977
0.0016454,35.491,0.7599,3.9976
0.0016785,35.491,0.77835,3.9976
0.0017131,35.491,0.79765,3.9975
0.0017493,35.491,0.81787,3.9975
0.0017873,35.491,0.83909,3.9974
0.0018273,35.491,0.86142,3.9974
0.0018694,35.491,0.88495,3.9973
0.0019139,35.49,0.90984,3.9972
0.001961,35.49,0.93622,3.9972
0.0020112,35.49,0.96428,3.9971
0.0020647,35.489,0.99423,3.997
0.002122,35.489,1.0263,3.9969
0.0021836,35.489,1.0609,3.9969
0.0022504,35.488,1.0983,3.9968
0.002323,35.487,1.139,3.9967
0.0024025,35.486,1.1836,3.9965
0.0024903,35.486,1.2328,3.9964
0.0025882,35.485,1.2877,3.9963
0.0026984,35.483,1.3495,3.9961
0.0028243,35.482,1.4201,3.9959
0.0029704,35.48,1.5021,3.9957
0.0031434,35.478,1.5991,3.9955
0.0033535,35.476,1.717,3.9952
0.0036175,35.473,1.865,3.9948
0.0039643,35.468,2.0595,3.9943
0.0044491,35.462,2.3312,3.9936
0.0051896,35.454,2.7462,3.9925
0.0061733,35.442,3.2973,3.9911
0.0072408,35.429,3.8949,3.9896
0.0083981,35.415,4.5424,3.9879
0.0096473,35.4,5.2409,3.9861
0.010989,35.383,5.9908,3.9842
0.012424,35.366,6.792,3.9821
0.013953,35.348,7.6448,3.9799
0.015575,35.328,8.5491,3.9776
0.017291,35.307,9.5048,3.9751
0.019101,35.286,10.512,3.9725
0.021005,35.263,11.57,3.9698
0.023003,35.239,12.68,3.9669
0.025096,35.214,13.841,3.9639
0.027283,35.187,15.053,3.9607
0.029565,35.16,16.316,3.9574
0.031942,35.131,17.63,3.954
0.034414,35.102,18.995,3.9504
0.036981,35.071,20.411,3.9467
0.039643,35.039,21.877,3.9429
0.042401,35.006,23.393,3.9389
0.045254,34.972,24.96,3.9348
0.048203,34.937,26.577,3.9306
0.051248,34.901,28.244,3.9262
0.054388,34.863,29.96,3.9217
0.057625,34.825,31.726,3.917
0.060958,34.785,33.541,3.9122
0.064386,34.745,35.406,3.9073
0.067912,34.703,37.319,3.9022
0.071533,34.66,39.281,3.897
0.075252,34.616,41.292,3.8916
0.079067,34.571,43.35,3.8861
0.082978,34.525,45.457,3.8805
0.086987,34.478,47.612,3.8747
0.091093,34.43,49.814,3.8688
0.095296,34.38,52.064,3.8628
0.099597,34.33,54.36,3.8566
0.10399,34.278,56.703,3.8502
0.10849,34.226,59.093,3.8438
0.11308,34.172,61.529,3.8372
0.11778,34.117,64.011,3.8304
0.12256,34.062,66.538,3.8235
0.12745,34.005,69.111,3.8165
0.13244,33.947,71.729,3.8093
0.13752,33.888,74.391,3.802
0.14271,33.828,77.098,3.7945
0.14799,33.767,79.849,3.7869
0.15337,33.705,82.644,3.7792
0.15885,33.642,85.482,3.7713
0.16443,33.578,88.363,3.7632
0.17011,33.513,91.287,3.755
0.17588,33.447,94.253,3.7467
0.18176,33.38,97.262,3.7383
0.18774,33.312,100.31,3.7297
0.19382,33.243,103.4,3.7209
0.2,33.173,106.54,3.712
0.20627,33.102,109.71,3.703
0.21265,33.03,112.92,3.6938
0.21913,32.957,116.17,3.6844
0.22571,32.883,119.47,3.675
0.2324,32.808,122.8,3.6653
0.23918,32.732,126.17,3.6556
0.24607,32.655,129.57,3.6457
0.25305,32.577,133.02,3.6356
0.26014,32.498,136.5,3.6254
0.26733,32.419,140.02,3.615
0.27463,32.338,143.58,3.6045
0.28203,32.256,147.17,3.5939
0.28953,32.174,150.8,3.5831
0.29713,32.09,154.46,3.5721
0.30484,32.006,158.16,3.561
0.31265,31.921,161.89,3.5498
0.32056,31.835,165.66,3.5384
0.32858,31.748,169.46,3.5268
0.3367,31.66,173.29,3.5152
0.34493,31.571,177.16,3.5033
0.35326,31.481,181.05,3.4913
0.3617,31.39,184.98,3.4792
0.37024,31.299,188.94,3.4669
0.37889,31.207,192.93,3.4544
0.38764,31.114,196.95,3.4418
0.3965,31.02,201,3.429
0.40547,30.925,205.08,3.4161
0.41455,30.829,209.19,3.4031
0.42373,30.733,213.32,3.3898
0.43302,30.635,217.49,3.3765
0.44241,30.537,221.68,3.3629
0.45192,30.438,225.9,3.3492
0.46153,30.338,230.14,3.3354
0.47125,30.238,234.41,3.3214
0.48109,30.137,238.7,3.3072
0.49103,30.035,243.02,3.2929
0.50108,29.932,247.37,3.2784
0.51124,29.828,251.73,3.2638
0.52151,29.724,256.12,3.249
0.5319,29.619,260.53,3.2341
0.54239,29.513,264.97,3.219
0.553,29.407,269.42,3.2037
0.56372,29.299,273.9,3.1883
0.57455,29.191,278.4,3.1727
0.58549,29.083,282.91,3.1569
0.59655,28.973,287.45,3.141
0.60772,28.863,292,3.1249
0.61901,28.753,296.58,3.1086
0.63041,28.641,301.17,3.0922
0.64193,28.529,305.78,3.0756
0.65356,28.417,310.4,3.0589
0.66531,28.304,315.04,3.042
0.67717,28.19,319.7,3.0249
0.68915,28.075,324.37,3.0076
0.70126,27.96,329.05,2.9902
0.71347,27.844,333.75,2.9726
0.72581,27.728,338.46,2.9548
0.73827,27.611,343.19,2.9369
0.75085,27.493,347.92,2.9188
0.76355,27.375,352.67,2.9005
0.77637,27.257,357.43,2.882
0.78931,27.138,362.2,2.8634
0.80237,27.018,366.98,2.8446
0.81556,26.898,371.77,2.8256
0.82887,26.777,376.57,2.8064
0.84231,26.656,381.38,2.7871
0.85587,26.534,386.19,2.7676
0.86955,26.412,391.01,2.7478
0.88337,26.289,395.84,2.728
0.89731,26.166,400.68,2.7079
0.91138,26.043,405.52,2.6876
0.92558,25.919,410.36,2.6672
0.9399,25.794,415.21,2.6465
0.95436,25.67,420.06,2.6257
0.96895,25.544,424.92,2.6047
0.98368,25.419,429.78,2.5835
0.99853,25.293,434.64,2.5621
1.0135,25.166,439.5,2.5405
1.0286,25.04,444.37,2.5187
1.0439,24.913,449.23,2.4968
1.0593,24.785,454.1,2.4746
1.0748,24.658,458.96,2.4522
1.0905,24.53,463.83,2.4296
1.1063,24.401,468.69,2.4069
1.1223,24.273,473.55,2.3839
1.1384,24.144,478.41,2.3607
1.1547,24.015,483.26,2.3373
1.171,23.886,488.11,2.3137
1.1876,23.756,492.96,2.2899
1.2043,23.627,497.8,2.2659
1.2211,23.497,502.64,2.2416
1.2381,23.367,507.47,2.2171
1.2552,23.237,512.3,2.1925
1.2725,23.106,517.12,2.1676
1.29,22.976,521.93,2.1424
1.3076,22.845,526.74,2.1171
1.3253,22.715,531.54,2.0915
1.3433,22.584,536.33,2.0657
1.3614,22.453,541.11,2.0396
1.3796,22.322,545.89,2.0134
1.398,22.192,550.65,1.9868
1.4166,22.061,555.4,1.9601
1.4354,21.93,560.15,1.9331
1.4543,21.799,564.88,1.9058
1.4734,21.669,569.6,1.8783
1.4927,21.538,574.32,1.8505
1.5122,21.408,579.02,1.8225
1.5318,21.277,583.71,1.7942
1.5517,21.147,588.38,1.7656
1.5717,21.017,593.05,1.7367
1.5919,20.887,597.7,1.7076
1.6123,20.758,602.34,1.6782
1.633,20.628,606.97,1.6485
1.6538,20.499,611.58,1.6185
1.6748,20.371,616.18,1.5883
1.6961,20.242,620.77,1.5577
1.7175,20.114,625.34,1.5268
1.7392,19.987,629.91,1.4955
1.7611,19.86,634.45,1.464
1.7833,19.733,638.99,1.4321
1.8056,19.607,643.51,1.3999
1.8283,19.482,648.02,1.3673
1.8512,19.357,652.52,1.3343
1.8743,19.233,657.01,1.301
1.8977,19.109,661.48,1.2673
1.9214,18.987,665.94,1.2332
1.9453,18.865,670.4,1.1987
1.9696,18.744,674.84,1.1638
1.9942,18.624,679.27,1.1284
2.0191,18.505,683.7,1.0925
2.0443,18.387,688.12,1.0562
2.0699,18.271,692.54,1.0194
2.0958,18.155,696.95,0.98203
2.1221,18.041,701.36,0.94412
2.1489,17.929,705.77,0.90562
2.1761,17.819,710.19,0.86649
2.2037,17.71,714.62,0.82669
2.2318,17.603,719.05,0.78617
2.2605,17.499,723.51,0.74487
2.2898,17.397,727.98,0.70271
2.3197,17.297,732.49,0.65962
2.3504,17.201,737.03,0.61548
2.3818,17.109,741.63,0.57015
2.4143,17.02,746.3,0.52345
2.4478,16.936,751.06,0.47513
2.4828,16.858,755.95,0.42483
2.5,16.822,758.33,0.4
2.5,16.822,758.33,0.4
2.5096,16.273,759.58,0.4
2.5186,15.794,760.67,0.4
2.5278,15.331,761.72,0.4
2.5373,14.883,762.74,0.4
2.5471,14.45,763.72,0.4
2.5573,14.033,764.67,0.4
2.5679,13.631,765.58,0.4
2.5789,13.244,766.46,0.4
2.5903,12.872,767.31,0.4
2.6022,12.516,768.12,0.4
2.6146,12.175,768.89,0.4
2.6276,11.849,769.63,0.4
2.6412,11.539,770.34,0.4
2.6554,11.243,771.01,0.4
2.6704,10.963,771.65,0.4
2.6861,10.698,772.25,0.4
2.7028,10.448,772.82,0.4
2.7204,10.213,773.35,0.4
2.7392,9.9928,773.85,0.4
2.7592,9.7875,774.32,0.4
2.7806,9.5971,774.75,0.4
2.8038,9.4212,775.15,0.4
2.8288,9.2599,775.52,0.4
2.856,9.1129,775.85,0.4
2.886,8.9801,776.15,0.4
2.9192,8.8613,776.42,0.4
2.9564,8.756,776.66,0.4
2.9986,8.6641,776.87,0.4
3.0476,8.585,777.05,0.4
3.1057,8.518,777.2,0.4
3.1775,8.4718,777.31,0.4
3.2548,8.4396,777.38,0.4
3.3448,8.4109,777.45,0.4
3.4348,8.3923,777.49,0.4
3.5248,8.3829,777.51,0.4
3.6148,8.3782,777.52,0.4
3.7048,8.3758,777.53,0.4
3.7948,8.3746,777.53,0.4
3.8848,8.3739,777.53,0.4
3.9748,8.3736,777.53,0.4
4.0648,8.3735,777.53,0.4
4.1548,8.3734,777.53,0.4
4.2448,8.3734,777.53,0.4
4.3348,8.3733,777.53,0.4
4.4248,8.3733,777.53,0.4
4.5,8.3733,777.53,0.4
