"Time","x0","x1","der_x0_","der_x1_"
0.577674476,1.794550978,-0.57640234,-0.57640234,-0.514699608
0.587674476,1.788761347,-0.58152385,-0.58152385,-0.509602434
0.597674476,1.782920747,-0.586596069,-0.586596069,-0.504841482
0.607674476,1.777029655,-0.59162231,-0.59162231,-0.500406685
0.617674476,1.771088515,-0.596605786,-0.596605786,-0.496288401
0.627674476,1.765097738,-0.601549615,-0.601549615,-0.492477405
0.637674476,1.759057706,-0.606456826,-0.606456826,-0.488964871
0.647674476,1.75296877,-0.611330362,-0.611330362,-0.485742363
0.657674476,1.746831252,-0.616173083,-0.616173083,-0.482801821
0.667674476,1.740645448,-0.62098777,-0.62098777,-0.480135549
0.677674476,1.734411624,-0.625777129,-0.625777129,-0.477736206
0.687674476,1.728130019,-0.630543794,-0.630543794,-0.47559679
0.697674476,1.721800848,-0.635290331,-0.635290331,-0.473710632
0.707674476,1.715424301,-0.640019241,-0.640019241,-0.472071382
0.717674476,1.70900054,-0.644732963,-0.644732963,-0.470672999
0.727674476,1.702529705,-0.649433877,-0.649433877,-0.469509743
0.737674476,1.696011914,-0.654124306,-0.654124306,-0.468576165
0.747674476,1.68944726,-0.658806522,-0.658806522,-0.467867095
0.757674476,1.682835814,-0.663482746,-0.663482746,-0.467377636
0.767674476,1.676177624,-0.66815515,-0.66815515,-0.467103155
0.777674476,1.669472719,-0.672825862,-0.672825862,-0.467039273
0.787674476,1.662721105,-0.677496968,-0.677496968,-0.467181857
0.797674476,1.655922768,-0.682170512,-0.682170512,-0.467527017
0.807674476,1.649077673,-0.686848503,-0.686848503,-0.46807109
0.817674476,1.642185766,-0.691532911,-0.691532911,-0.46881064
0.827674476,1.635246973,-0.696225677,-0.696225677,-0.46974245
0.837674476,1.628261201,-0.700928707,-0.700928707,-0.470863512
0.847674476,1.621228338,-0.705643879,-0.705643879,-0.472171024
0.857674476,1.614148253,-0.710373046,-0.710373046,-0.473662383
0.867674476,1.607020798,-0.715118034,-0.715118034,-0.475335178
0.877674476,1.599845804,-0.719880646,-0.719880646,-0.477187187
0.887674476,1.592623088,-0.724662664,-0.724662664,-0.47921637
0.897674476,1.585352445,-0.72946585,-0.72946585,-0.481420863
0.907674476,1.578033656,-0.734291949,-0.734291949,-0.483798975
0.917674476,1.570666483,-0.73914269,-0.73914269,-0.486349182
0.927674476,1.563250671,-0.744019786,-0.744019786,-0.489070125
0.937674476,1.555785947,-0.74892494,-0.74892494,-0.491960602
0.947674476,1.548272023,-0.753859841,-0.753859841,-0.495019567
0.957674476,1.540708593,-0.758826169,-0.758826169,-0.498246125
0.967674476,1.533095334,-0.763825598,-0.763825598,-0.501639528
0.977674476,1.525431907,-0.768859791,-0.768859791,-0.505199171
0.987674476,1.517717956,-0.77393041,-0.77393041,-0.508924591
0.997674476,1.509953109,-0.77903911,-0.77903911,-0.512815463
1.007674476,1.502136976,-0.784187546,-0.784187546,-0.516871594
1.017674476,1.494269151,-0.789377368,-0.789377368,-0.521092923
1.027674476,1.486349213,-0.79461023,-0.79461023,-0.525479519
1.037674476,1.478376723,-0.799887786,-0.799887786,-0.530031576
1.047674476,1.470351225,-0.805211691,-0.805211691,-0.53474941
1.057674476,1.462272249,-0.810583605,-0.810583605,-0.539633461
1.067674476,1.454139305,-0.816005194,-0.816005194,-0.544684284
1.077674476,1.445951888,-0.821478128,-0.821478128,-0.549902552
1.087674476,1.437709477,-0.827004086,-0.827004086,-0.555289054
1.097674476,1.429411533,-0.832584755,-0.832584755,-0.560844687
1.107674476,1.4210575,-0.83822183,-0.83822183,-0.566570462
1.117674476,1.412646806,-0.84391702,-0.84391702,-0.572467496
1.127674476,1.404178861,-0.849672043,-0.849672043,-0.578537011
1.137674476,1.395653057,-0.85548863,-0.85548863,-0.584780336
1.147674476,1.387068772,-0.861368526,-0.861368526,-0.591198901
1.157674476,1.378425361,-0.867313491,-0.867313491,-0.597794236
1.167674476,1.369722167,-0.873325302,-0.873325302,-0.604567971
1.177674476,1.360958512,-0.879405751,-0.879405751,-0.611521832
1.187674476,1.3521337,-0.885556649,-0.885556649,-0.618657641
1.197674476,1.343247018,-0.891779824,-0.891779824,-0.625977313
1.207674476,1.334297733,-0.898077124,-0.898077124,-0.633482853
1.217674476,1.325285095,-0.90445042,-0.90445042,-0.641176358
1.227674476,1.316208335,-0.910901602,-0.910901602,-0.64906001
1.237674476,1.307066664,-0.917432583,-0.917432583,-0.657136079
1.247674476,1.297859275,-0.924045298,-0.924045298,-0.665406915
1.257674476,1.28858534,-0.930741707,-0.930741707,-0.673874952
1.267674476,1.279244012,-0.937523795,-0.937523795,-0.682542702
1.277674476,1.269834426,-0.944393573,-0.944393573,-0.691412752
1.287674476,1.260355692,-0.951353075,-0.951353075,-0.700487765
1.297674476,1.250806905,-0.958404366,-0.958404366,-0.709770472
1.307674476,1.241187136,-0.965549537,-0.965549537,-0.719263673
1.317674476,1.231495434,-0.972790707,-0.972790707,-0.728970234
1.327674476,1.221730831,-0.980130023,-0.980130023,-0.73889308
1.337674476,1.211892332,-0.987569665,-0.987569665,-0.749035194
1.347674476,1.201978925,-0.995111839,-0.995111839,-0.759399615
1.357674476,1.191989572,-1.002758784,-1.002758784,-0.769989429
1.367674476,1.181923214,-1.01051277,-1.01051277,-0.780807765
1.377674476,1.17177877,-1.018376098,-1.018376098,-0.791857797
1.387674476,1.161555134,-1.0263511,-1.0263511,-0.803142729
1.397674476,1.151251177,-1.034440143,-1.034440143,-0.814665795
1.407674476,1.140865748,-1.042645623,-1.042645623,-0.826430253
1.417674476,1.130397671,-1.050969971,-1.050969971,-0.838439375
1.427674476,1.119845742,-1.05941565,-1.05941565,-0.850696443
1.437674476,1.109208738,-1.067985156,-1.067985156,-0.863204739
1.447674476,1.098485408,-1.076681018,-1.076681018,-0.875967536
1.457674476,1.087674473,-1.085505796,-1.085505796,-0.888988095
1.467674476,1.076774634,-1.094462084,-1.094462084,-0.902269646
1.477674476,1.065784561,-1.10355251,-1.10355251,-0.915815383
1.487674476,1.0547029,-1.112779729,-1.112779729,-0.929628454
1.497674476,1.043528269,-1.122146431,-1.122146431,-0.943711943
1.507674476,1.03225926,-1.131655335,-1.131655335,-0.958068864
1.517674476,1.020894438,-1.14130919,-1.14130919,-0.97270214
1.527674476,1.009432338,-1.151110791,-1.151110791,-0.987614593
1.537674476,0.997871469,-1.161062891,-1.161062891,-1.002808925
1.547674476,0.986210313,-1.171168374,-1.171168374,-1.018287699
1.557674476,0.974447321,-1.181430079,-1.181430079,-1.034053326
1.567674476,0.962580916,-1.191850886,-1.191850886,-1.050108038
1.577674476,0.950609493,-1.202433696,-1.202433696,-1.066453869
1.587674476,0.938531418,-1.213181428,-1.213181428,-1.083092634
1.597674476,0.926345025,-1.224097021,-1.224097021,-1.100025901
1.607674476,0.914048623,-1.235183425,-1.235183425,-1.117254966
1.617674476,0.901640488,-1.246443604,-1.246443604,-1.134780822
1.627674476,0.889118867,-1.257880529,-1.257880529,-1.152604133
1.637674476,0.876481979,-1.269497176,-1.269497176,-1.170725197
1.647674476,0.86372801,-1.281296521,-1.281296521,-1.189143916
1.657674476,0.85085512,-1.29328154,-1.29328154,-1.207859753
1.667674476,0.837861436,-1.305455197,-1.305455197,-1.226871698
1.677674476,0.824745058,-1.317820446,-1.317820446,-1.246178224
1.687674476,0.811504055,-1.330380224,-1.330380224,-1.265777241
1.697674476,0.798136466,-1.34313744,-1.34313744,-1.285666051
1.707674476,0.784640304,-1.356094977,-1.356094977,-1.305841296
1.717674476,0.771013551,-1.369255678,-1.369255678,-1.326298903
1.727674476,0.757254161,-1.382622343,-1.382622343,-1.347034031
1.737674476,0.743360061,-1.396197718,-1.396197718,-1.368041008
1.747674476,0.72932915,-1.409984489,-1.409984489,-1.389313267
1.757674476,0.715159301,-1.423985272,-1.423985272,-1.410843282
1.767674476,0.700848361,-1.438202601,-1.438202601,-1.432622491
1.777674476,0.686394154,-1.452638919,-1.452638919,-1.454641226
1.787674476,0.671794476,-1.467296569,-1.467296569,-1.476888632
1.797674476,0.657047105,-1.482177775,-1.482177775,-1.499352582
1.807674476,0.642149793,-1.497284636,-1.497284636,-1.522019592
1.817674476,0.627100274,-1.512619107,-1.512619107,-1.544874727
1.827674476,0.611896263,-1.528182988,-1.528182988,-1.567901505
1.837674476,0.596535459,-1.543977905,-1.543977905,-1.591081795
1.847674476,0.581015543,-1.560005292,-1.560005292,-1.614395713
1.857674476,0.565334185,-1.576266378,-1.576266378,-1.637821509
1.867674476,0.549489042,-1.592762163,-1.592762163,-1.661335453
1.877674476,0.533477764,-1.609493399,-1.609493399,-1.684911716
1.887674476,0.517297994,-1.626460569,-1.626460569,-1.708522245
1.897674476,0.500947372,-1.643663863,-1.643663863,-1.732136633
1.907674476,0.484423537,-1.661103156,-1.661103156,-1.755721989
1.917674476,0.467724131,-1.67877798,-1.67877798,-1.779242798
1.927674476,0.450846804,-1.696687498,-1.696687498,-1.802660782
1.937674476,0.433789214,-1.714830476,-1.714830476,-1.825934754
1.947674476,0.416549035,-1.733205252,-1.733205252,-1.849020473
1.957674476,0.399123961,-1.751809707,-1.751809707,-1.871870493
1.967674476,0.381511706,-1.770641229,-1.770641229,-1.894434012
1.977674476,0.363710016,-1.789696683,-1.789696683,-1.916656717
1.987674476,0.345716671,-1.80897237,-1.80897237,-1.938480633
1.997674476,0.327529489,-1.828463993,-1.828463993,-1.959843972
2.007674476,0.309146336,-1.848166618,-1.848166618,-1.980680977
2.017674476,0.29056513,-1.868074631,-1.868074631,-2.000921779
2.027674476,0.271783848,-1.888181702,-1.888181702,-2.020492251
2.037674476,0.252800536,-1.908480732,-1.908480732,-2.03931387
2.047674476,0.233613313,-1.928963819,-1.928963819,-2.057303585
2.057674476,0.214220383,-1.949622206,-1.949622206,-2.0743737
2.067674476,0.194620041,-1.970446233,-1.970446233,-2.09043176
2.077674476,0.174810683,-1.991425294,-1.991425294,-2.10538046
2.087674476,0.154790818,-2.012547784,-2.012547784,-2.11911756
2.097674476,0.134559074,-2.033801051,-2.033801051,-2.13153583
2.107674476,0.114114212,-2.055171345,-2.055171345,-2.142523006
2.117674476,0.093455136,-2.076643769,-2.076643769,-2.151961785
2.127674476,0.072580906,-2.098202227,-2.098202227,-2.15972983
2.137674476,0.051490748,-2.119829376,-2.119829376,-2.165699826
2.147674476,0.030184069,-2.141506573,-2.141506573,-2.169739562
2.157674476,0.008660467,-2.163213831,-2.163213831,-2.171712048
2.167674476,-0.013080251,-2.184929769,-2.184929769,-2.171475692
2.177674476,-0.035038058,-2.20663157,-2.20663157,-2.168884507
2.187674476,-0.057212691,-2.228294935,-2.228294935,-2.163788384
2.197674476,-0.079603636,-2.249894044,-2.249894044,-2.156033417
2.207674476,-0.102210113,-2.271401522,-2.271401522,-2.145462288
2.217674476,-0.125031063,-2.292788407,-2.292788407,-2.131914718
2.227674476,-0.148065126,-2.314024121,-2.314024121,-2.115227993
2.237674476,-0.171310629,-2.335076449,-2.335076449,-2.095237558
2.247674476,-0.194765568,-2.355911525,-2.355911525,-2.071777688
2.257674476,-0.218427595,-2.376493825,-2.376493825,-2.044682249
2.267674476,-0.242293995,-2.396786164,-2.396786164,-2.013785529
2.277674476,-0.266361674,-2.416749707,-2.416749707,-1.978923165
2.287674476,-0.290627143,-2.436343989,-2.436343989,-1.939933155
2.297674476,-0.315086498,-2.455526939,-2.455526939,-1.896656953
2.307674476,-0.339735407,-2.474254927,-2.474254927,-1.848940654
2.317674476,-0.364569096,-2.492482812,-2.492482812,-1.796636267
2.327674476,-0.38958233,-2.510164008,-2.510164008,-1.739603064
2.337674476,-0.414769403,-2.527250569,-2.527250569,-1.677709008
2.347674476,-0.440124122,-2.543693275,-2.543693275,-1.610832256
2.357674476,-0.465639797,-2.55944175,-2.55944175,-1.538862717
2.367674476,-0.491309229,-2.574444582,-2.574444582,-1.461703671
2.377674476,-0.517124699,-2.588649467,-2.588649467,-1.379273424
2.387674476,-0.543077963,-2.60200337,-2.60200337,-1.291506993
2.397674476,-0.569160243,-2.614452693,-2.614452693,-1.198357801
2.407674476,-0.595362224,-2.625943479,-2.625943479,-1.099799366
2.417674476,-0.62167405,-2.636421611,-2.636421611,-0.995826965
2.427674476,-0.648085323,-2.645833042,-2.645833042,-0.88645925
2.437674476,-0.674585108,-2.654124037,-2.654124037,-0.771739792
2.447674476,-0.701161936,-2.661241469,-2.661241469,-0.651738552
2.457674476,-0.727803807,-2.667132887,-2.667132887,-0.526553105
2.467674476,-0.754498208,-2.671747203,-2.671747203,-0.396310023
2.477674476,-0.781232117,-2.675034581,-2.675034581,-0.261165675
2.487674476,-0.807992024,-2.676946945,-2.676946945,-0.121307133
2.497674476,-0.83476395,-2.677438245,-2.677438245,0.02304728
2.507674476,-0.861533465,-2.67646477,-2.67646477,0.17164767
2.517674476,-0.888285716,-2.673985469,-2.673985469,0.32421253
2.527674476,-0.915005455,-2.669962261,-2.669962261,0.480429002
2.537674476,-0.941677068,-2.664360389,-2.664360389,0.639953443
2.547674476,-0.968284612,-2.65714852,-2.65714852,0.802412357
2.557674476,-0.994811852,-2.64829944,-2.64829944,0.967403599
2.567674476,-1.021242299,-2.637789932,-2.637789932,1.134498009
2.577674476,-1.047559255,-2.625601235,-2.625601235,1.303241334
2.587674476,-1.073745857,-2.611719246,-2.611719246,1.473156516
2.597674476,-1.099785127,-2.596134732,-2.596134732,1.643746296
2.607674476,-1.125660019,-2.578843558,-2.578843558,1.814496152
2.617674476,-1.151353469,-2.559846652,-2.559846652,1.984877454
2.627674476,-1.176848455,-2.539150509,-2.539150509,2.154351033
2.637674476,-1.202128042,-2.5167669,-2.5167669,2.322370763
2.647674476,-1.227175442,-2.492713109,-2.492713109,2.488387486
2.657674476,-1.251974067,-2.467011907,-2.467011907,2.651852998
2.667674476,-1.276507585,-2.439691557,-2.439691557,2.812224165
2.677674476,-1.30075997,-2.410785566,-2.410785566,2.968966927
2.687674476,-1.324715562,-2.380332928,-2.380332928,3.121560625
2.697674476,-1.348359115,-2.348377616,-2.348377616,3.269501801
2.707674476,-1.371675846,-2.314968566,-2.314968566,3.412308198
2.717674476,-1.394651486,-2.280159413,-2.280159413,3.549522449
2.727674476,-1.417272324,-2.244008223,-2.244008223,3.680715545
2.737674476,-1.439525251,-2.206577228,-2.206577228,3.805490059
2.747674476,-1.461397799,-2.167932331,-2.167932331,3.923482833
2.757674476,-1.482878176,-2.128143077,-2.128143077,4.034367828
2.767674476,-1.503955301,-2.087281949,-2.087281949,4.137857876
2.777674476,-1.524618831,-2.045424127,-2.045424127,4.233706549
2.787674476,-1.544859187,-2.002647047,-2.002647047,4.321709373
2.797674476,-1.564667572,-1.959029977,-1.959029977,4.401704639
2.807674476,-1.58403599,-1.914653585,-1.914653585,4.473573776
2.817674476,-1.602957256,-1.86959951,-1.86959951,4.537241269
2.827674476,-1.621425003,-1.823949932,-1.823949932,4.592674171
2.837674476,-1.639433688,-1.777787156,-1.777787156,4.639881193
2.847674476,-1.65697859,-1.731193192,-1.731193192,4.678911423
2.857674476,-1.674055803,-1.684249372,-1.684249372,4.709852694
2.867674476,-1.69066223,-1.637035985,-1.637035985,4.732829675
2.877674476,-1.706795568,-1.589631805,-1.589631805,4.748001424
2.887674476,-1.722454297,-1.542114001,-1.542114001,4.75555938
2.897674476,-1.737637655,-1.494557583,-1.494557583,4.755724253
2.907674476,-1.752345619,-1.447035244,-1.447035244,4.748743451
2.917674476,-1.766578881,-1.399617086,-1.399617086,4.734888118
2.927674476,-1.780338818,-1.352370395,-1.352370395,4.714450159
2.937674476,-1.793627468,-1.305359448,-1.305359448,4.687739238
2.947674476,-1.806447492,-1.258645372,-1.258645372,4.655079827
2.957674476,-1.818802148,-1.212285914,-1.212285914,4.616808048
2.967674476,-1.830695255,-1.166335527,-1.166335527,4.573269237
2.977674476,-1.842131158,-1.120845107,-1.120845107,4.524814748
2.987674476,-1.853114694,-1.075862036,-1.075862036,4.471799544
2.997674476,-1.863651155,-1.03143014,-1.03143014,4.414579667
3.007674476,-1.873746254,-0.987589692,-0.987589692,4.353509926
3.017674476,-1.88340609,-0.944377434,-0.944377434,4.288941759
3.027674476,-1.89263711,-0.901826618,-0.901826618,4.221221283
3.037674476,-1.901446079,-0.859967087,-0.859967087,4.150687578
3.047674476,-1.90984004,-0.818825282,-0.818825282,4.07767095
3.057674476,-1.917826289,-0.778424467,-0.778424467,4.002491909
3.067674476,-1.925412335,-0.73878471,-0.73878471,3.925459654
3.077674476,-1.932605874,-0.699923055,-0.699923055,3.846871256
3.087674476,-1.939414757,-0.661853645,-0.661853645,3.767010818
3.097674476,-1.945846965,-0.624587846,-0.624587846,3.686148829
3.107674476,-1.951910576,-0.588134394,-0.588134394,3.604541696
3.117674476,-1.957613746,-0.552499528,-0.552499528,3.522431406
3.127674476,-1.962964679,-0.517687145,-0.517687145,3.440045342
3.137674476,-1.967971609,-0.483698937,-0.483698937,3.357596213
3.147674476,-1.972642777,-0.450534545,-0.450534545,3.275282104
3.157674476,-1.976986408,-0.418191702,-0.418191702,3.193286625
3.167674476,-1.981010698,-0.386666373,-0.386666373,3.111779148
3.177674476,-1.984723795,-0.355952907,-0.355952907,3.030915142
3.187674476,-1.98813378,-0.326044143,-0.326044143,2.950836473
3.197674476,-1.991248659,-0.296931601,-0.296931601,2.871672003
3.207674476,-1.994076344,-0.268605551,-0.268605551,2.793537917
3.217674476,-1.996624648,-0.24105517,-0.24105517,2.716538321
3.227674476,-1.998901267,-0.21426865,-0.21426865,2.640765779
3.237674476,-2.000913777,-0.188233311,-0.188233311,2.566301881
3.247674476,-2.002669622,-0.162935713,-0.162935713,2.493217829
3.257674476,-2.004176109,-0.138361749,-0.138361749,2.421575023
3.267674476,-2.005440402,-0.114496745,-0.114496745,2.351425659
3.277674476,-2.006469513,-0.09132555,-0.09132555,2.282813314
3.287674476,-2.007270304,-0.068832616,-0.068832616,2.215773527
3.297674476,-2.007849478,-0.047002077,-0.047002077,2.15033437
3.307674476,-2.008213577,-0.02581782,-0.02581782,2.086517005
3.314022116,-2.008335823,-0.012699232,-0.012699232,2.046857836
3.317808368,-2.008369318,-0.004993499,-0.004993499,2.023517334
3.324044566,-2.00836148,0.007507288,0.007507288,1.985588004
3.331524502,-2.008250404,0.022192375,0.022192375,1.940939384
3.341524502,-2.007932889,0.041310512,0.041310512,1.882687908
3.351524502,-2.007427065,0.059854364,0.059854364,1.826082503
3.361524502,-2.006738591,0.077840355,0.077840355,1.771115853
3.371524502,-2.005872966,0.095284819,0.095284819,1.717776805
3.381524502,-2.004835522,0.112203957,0.112203957,1.66605077
3.391524502,-2.003631433,0.128613811,0.128613811,1.615920094
3.401524502,-2.002265713,0.144530233,0.144530233,1.567364414
3.411524502,-2.000743217,0.15996886,0.15996886,1.520360981
3.421524502,-1.999068647,0.17494509,0.17494509,1.474884967
3.431524502,-1.997246552,0.189474064,0.189474064,1.430909752
3.441524502,-1.995281328,0.203570648,0.203570648,1.388407182
3.451524502,-1.993177228,0.217249423,0.217249423,1.347347818
3.461524502,-1.990938357,0.230524668,0.230524668,1.307701152
3.471524502,-1.988568682,0.243410353,0.243410353,1.26943582
3.481524502,-1.98607203,0.255920131,0.255920131,1.232519783
3.491524502,-1.983452092,0.268067333,0.268067333,1.196920503
3.501524502,-1.980712431,0.279864961,0.279864961,1.162605096
3.511524502,-1.977856478,0.291325688,0.291325688,1.129540473
3.521524502,-1.97488754,0.302461858,0.302461858,1.097693468
3.531524502,-1.971808803,0.31328548,0.31328548,1.067030951
3.541524502,-1.968623335,0.323808235,0.323808235,1.037519934
3.551524502,-1.965334086,0.334041473,0.334041473,1.009127654
3.561524502,-1.961943898,0.343996219,0.343996219,0.981821663
3.571524502,-1.958455501,0.353683177,0.353683177,0.955569894
3.581524502,-1.954871521,0.36311273,0.36311273,0.930340724
3.591524502,-1.951194483,0.372294949,0.372294949,0.906103028
3.601524502,-1.94742681,0.381239595,0.381239595,0.882826228
3.611524502,-1.943570831,0.389956128,0.389956128,0.86048033
3.621524502,-1.939628782,0.398453709,0.398453709,0.839035959
3.631524502,-1.935602808,0.406741211,0.406741211,0.818464387
3.641524502,-1.931494965,0.414827221,0.414827221,0.798737556
3.651524502,-1.927307229,0.422720049,0.422720049,0.779828095
3.661524502,-1.92304149,0.430427736,0.430427736,0.761709334
3.671524502,-1.918699561,0.437958059,0.437958059,0.744355314
3.681524502,-1.914283178,0.44531854,0.44531854,0.727740796
3.691524502,-1.909794003,0.45251645,0.45251645,0.711841261
3.701524502,-1.905233627,0.459558821,0.459558821,0.69663291
3.711524502,-1.900603571,0.466452449,0.466452449,0.682092668
3.721524502,-1.895905289,0.473203903,0.473203903,0.668198174
3.731524502,-1.891140172,0.479819533,0.479819533,0.654927778
3.741524502,-1.886309547,0.486305475,0.486305475,0.642260532
3.751524502,-1.881414681,0.492667658,0.492667658,0.630176184
3.761524502,-1.876456784,0.498911815,0.498911815,0.618655166
3.771524502,-1.871437007,0.505043484,0.505043484,0.607678581
3.781524502,-1.86635645,0.511068017,0.511068017,0.597228194
3.791524502,-1.861216157,0.516990591,0.516990591,0.587286417
3.801524502,-1.856017123,0.522816204,0.522816204,0.577836297
3.811524502,-1.850760293,0.528549693,0.528549693,0.568861501
3.821524502,-1.845446566,0.534195732,0.534195732,0.560346302
3.831524502,-1.840076793,0.539758841,0.539758841,0.552275563
3.841524502,-1.834651782,0.545243393,0.545243393,0.544634725
3.851524502,-1.829172297,0.550653615,0.550653615,0.537409789
3.861524502,-1.823639061,0.555993601,0.555993601,0.530587303
3.871524502,-1.818052756,0.561267309,0.561267309,0.524154347
3.881524502,-1.812414027,0.566478573,0.566478573,0.518098515
3.891524502,-1.806723478,0.571631106,0.571631106,0.512407904
3.901524502,-1.80098168,0.576728501,0.576728501,0.507071096
3.911524502,-1.795189167,0.581774242,0.581774242,0.502077149
3.921524502,-1.789346437,0.586771705,0.586771705,0.497415573
3.931524502,-1.783453958,0.591724165,0.591724165,0.493076326
3.941524502,-1.777512163,0.596634795,0.596634795,0.489049795
3.951524502,-1.771521455,0.601506678,0.601506678,0.485326783
3.961524502,-1.765482208,0.606342805,0.606342805,0.481898495
3.971524502,-1.759394764,0.61114608,0.61114608,0.478756528
3.981524502,-1.753259437,0.615919327,0.615919327,0.475892857
3.991524502,-1.747076513,0.62066529,0.62066529,0.473299821
4.001524502,-1.740846254,0.62538664,0.62538664,0.470970114
4.011524502,-1.734568891,0.630085974,0.630085974,0.468896773
4.021524502,-1.728244632,0.634765824,0.634765824,0.467073163
4.031524502,-1.721873659,0.639428655,0.639428655,0.465492971
4.041524502,-1.715456132,0.64407687,0.64407687,0.464150196
4.051524502,-1.708992183,0.648712817,0.648712817,0.463039133
4.061524502,-1.702481925,0.653338785,0.653338785,0.462154368
4.071524502,-1.695925446,0.65795701,0.65795701,0.461490769
4.081524502,-1.689322813,0.662569682,0.662569682,0.461043474
4.091524502,-1.68267407,0.667178938,0.667178938,0.460807883
4.101524502,-1.675979241,0.671786876,0.671786876,0.460779651
4.111524502,-1.669238329,0.676395548,0.676395548,0.46095468
4.121524502,-1.662451316,0.681006967,0.681006967,0.461329107
4.131524502,-1.655618166,0.685623109,0.685623109,0.461899304
4.141524502,-1.64873882,0.690245914,0.690245914,0.462661864
4.151524502,-1.641813204,0.694877292,0.694877292,0.463613597
4.161524502,-1.634841222,0.699519117,0.699519117,0.464751522
4.171524502,-1.627822761,0.704173239,0.704173239,0.466072863
