"time","dateOut1","dateOut2"
14.7752,4,3
14.8253,4,3
14.8754,4,3
14.9255,4,3
14.9756,4,3
15.0257,4,3
15.0758,4,3
15.1259,4,3
15.176,4,3
15.2261,4,3
15.2762,4,3
15.3263,4,3
15.3764,4,3
15.4265,4,3
15.4766,4,3
15.5267,4,3
15.5768,4,3
15.6269,4,3
15.677,4,3
15.7271,4,3
15.7772,4,3
15.8273,4,3
15.8774,4,3
15.9275,4,3
15.9776,4,3
16.0277,4,2
16.0778,4,2
16.1279,4,2
16.178,4,2
16.2281,4,2
16.2782,4,2
16.3283,4,2
16.3784,4,2
16.4285,4,2
16.4786,4,2
16.5287,4,2
16.5788,4,2
16.6289,4,2
16.679,4,2
16.7291,4,2
16.7792,4,2
16.8293,4,2
16.8794,4,2
16.9295,4,2
16.9796,4,2
17.0297,4,2
17.0798,4,2
17.1299,4,2
17.18,4,2
17.2301,4,2
17.2802,4,2
17.3303,4,2
17.3804,4,2
17.4305,4,2
17.4806,4,2
17.5307,4,2
17.5808,4,2
17.6309,4,2
17.681,4,2
17.7311,4,2
17.7812,4,2
17.8313,4,2
17.8814,4,2
17.9315,4,2
17.9816,4,2
18.0317,4,2
18.0818,4,2
18.1319,4,2
18.182,4,2
18.2321,4,2
18.2822,4,2
18.3323,4,2
18.3824,4,2
18.4325,4,2
18.4826,4,2
18.5327,4,2
18.5828,4,2
18.6329,4,2
18.683,4,2
18.7331,4,2
18.7832,4,2
18.8333,4,2
18.8834,4,2
18.9335,4,2
18.9836,4,2
19.0337,4,2
19.0838,4,2
19.1339,4,2
19.184,4,2
19.2341,4,2
19.2842,4,2
19.3343,4,2
19.3844,4,2
19.4345,4,2
19.4846,4,2
19.5347,4,2
19.5848,4,2
19.6349,4,2
19.685,4,2
19.7351,4,2
19.7852,4,2
19.8353,4,2
19.8854,4,2
19.9355,4,2
19.9856,4,2
20.0357,3,2
20.0858,3,2
20.1359,3,2
20.186,3,2
20.2361,3,2
20.2862,3,2
20.3363,3,2
20.3864,3,2
20.4365,3,2
20.4866,3,2
20.5367,3,2
20.5868,3,2
20.6369,3,2
20.687,3,2
20.7371,3,2
20.7872,3,2
20.8373,3,2
20.8874,3,2
20.9375,3,2
20.9876,3,2
21.0377,3,2
21.0878,3,2
21.1379,3,2
21.188,3,2
21.2381,3,2
21.2882,3,2
21.3383,3,2
21.3884,3,2
21.4385,3,2
21.4886,3,2
21.5387,3,2
21.5888,3,2
21.6389,3,2
21.689,3,2
21.7391,3,2
21.7892,3,2
21.8393,3,2
21.8894,3,2
21.9395,3,2
21.9896,3,2
22.0397,3,2
22.0898,3,2
22.1399,3,2
22.19,3,2
22.2401,3,2
22.2902,3,2
22.3403,3,2
22.3904,3,2
22.4405,3,2
22.4906,3,2
22.5407,3,2
22.5908,3,2
22.6409,3,2
22.691,3,2
22.7411,3,2
22.7912,3,2
22.8413,3,2
22.8914,3,2
22.9415,3,2
22.9916,3,2
23.0417,3,2
23.0918,3,2
23.1419,3,2
23.192,3,2
23.2421,3,2
23.2922,3,2
23.3423,3,2
23.3924,3,2
23.4425,3,2
23.4926,3,2
23.5427,3,2
23.5928,3,2
23.6429,3,2
23.693,3,2
23.7431,3,2
23.7932,3,2
23.8433,3,2
23.8934,3,2
23.9435,3,2
23.9936,3,2
24.0437,3,2
24.0938,3,2
24.1439,3,2
24.194,3,2
24.2441,3,2
24.2942,3,2
24.3443,3,2
24.3944,3,2
24.4445,3,2
24.4946,3,2
24.5447,3,2
24.5948,3,2
24.6449,3,2
24.695,3,2
24.7451,3,2
24.7952,3,2
24.8453,3,2
24.8954,3,2
24.9455,3,2
24.9956,3,2
25.0001,3,2
