time,der_p,der_T
0.00000,0.00000,0.00000
0.00200,0.00000,0.00000
0.00400,0.00000,0.00000
0.00600,0.00000,0.00000
0.00800,0.00000,0.00000
0.01000,0.00000,0.00000
0.01200,0.00000,0.00000
0.01400,0.00000,0.00000
0.01600,0.00000,0.00000
0.01800,0.00000,0.00000
0.02000,0.00000,0.00000
0.02200,0.00000,0.00000
0.02400,0.00000,0.00000
0.02600,0.00000,0.00000
0.02800,0.00000,0.00000
0.03000,0.00000,0.00000
0.03200,0.00000,0.00000
0.03400,0.00000,0.00000
0.03600,0.00000,0.00000
0.03800,0.00000,0.00000
0.04000,0.00000,0.00000
0.04200,0.00000,0.00000
0.04400,0.00000,0.00000
0.04600,0.00000,0.00000
0.04800,0.00000,0.00000
0.05000,0.00000,0.00000
0.05200,0.00000,0.00000
0.05400,0.00000,0.00000
0.05600,0.00000,0.00000
0.05800,0.00000,0.00000
0.06000,0.00000,0.00000
0.06200,0.00000,0.00000
0.06400,0.00000,0.00000
0.06600,0.00000,0.00000
0.06800,0.00000,0.00000
0.07000,0.00000,0.00000
0.07200,0.00000,0.00000
0.07400,0.00000,0.00000
0.07600,0.00000,0.00000
0.07800,0.00000,0.00000
0.08000,0.00000,0.00000
0.08200,0.00000,0.00000
0.08400,0.00000,0.00000
0.08600,0.00000,0.00000
0.08800,0.00000,0.00000
0.09000,0.00000,0.00000
0.09200,0.00000,0.00000
0.09400,0.00000,0.00000
0.09600,0.00000,0.00000
0.09800,0.00000,0.00000
0.10000,0.00000,0.00000
0.10200,0.00000,0.00000
0.10400,0.00000,0.00000
0.10600,0.00000,0.00000
0.10800,0.00000,0.00000
0.11000,0.00000,0.00000
0.11200,0.00000,0.00000
0.11400,0.00000,0.00000
0.11600,0.00000,0.00000
0.11800,0.00000,0.00000
0.12000,0.00000,0.00000
0.12200,0.00000,0.00000
0.12400,0.00000,0.00000
0.12600,0.00000,0.00000
0.12800,0.00000,0.00000
0.13000,0.00000,0.00000
0.13200,0.00000,0.00000
0.13400,0.00000,0.00000
0.13600,0.00000,0.00000
0.13800,0.00000,0.00000
0.14000,0.00000,0.00000
0.14200,0.00000,0.00000
0.14400,0.00000,0.00000
0.14600,0.00000,0.00000
0.14800,0.00000,0.00000
0.15000,0.00000,0.00000
0.15200,0.00000,0.00000
0.15400,0.00000,0.00000
0.15600,0.00000,0.00000
0.15800,0.00000,0.00000
0.16000,0.00000,0.00000
0.16200,0.00000,0.00000
0.16400,0.00000,0.00000
0.16600,0.00000,0.00000
0.16800,0.00000,0.00000
0.17000,0.00000,0.00000
0.17200,0.00000,0.00000
0.17400,0.00000,0.00000
0.17600,0.00000,0.00000
0.17800,0.00000,0.00000
0.18000,0.00000,0.00000
0.18200,0.00000,0.00000
0.18400,0.00000,0.00000
0.18600,0.00000,0.00000
0.18800,0.00000,0.00000
0.19000,0.00000,0.00000
0.19200,0.00000,0.00000
0.19400,0.00000,0.00000
0.19600,0.00000,0.00000
0.19800,0.00000,0.00000
0.20000,0.00000,0.00000
0.20200,0.00000,0.00000
0.20400,0.00000,0.00000
0.20600,0.00000,0.00000
0.20800,0.00000,0.00000
0.21000,0.00000,0.00000
0.21200,0.00000,0.00000
0.21400,0.00000,0.00000
0.21600,0.00000,0.00000
0.21800,0.00000,0.00000
0.22000,0.00000,0.00000
0.22200,0.00000,0.00000
0.22400,0.00000,0.00000
0.22600,0.00000,0.00000
0.22800,0.00000,0.00000
0.23000,0.00000,0.00000
0.23200,0.00000,0.00000
0.23400,0.00000,0.00000
0.23600,0.00000,0.00000
0.23800,0.00000,0.00000
0.24000,0.00000,0.00000
0.24200,0.00000,0.00000
0.24400,0.00000,0.00000
0.24600,0.00000,0.00000
0.24800,0.00000,0.00000
0.25000,0.00000,0.00000
0.25200,0.00000,0.00000
0.25400,0.00000,0.00000
0.25600,0.00000,0.00000
0.25800,0.00000,0.00000
0.26000,0.00000,0.00000
0.26200,0.00000,0.00000
0.26400,0.00000,0.00000
0.26600,0.00000,0.00000
0.26800,0.00000,0.00000
0.27000,0.00000,0.00000
0.27200,0.00000,0.00000
0.27400,0.00000,0.00000
0.27600,0.00000,0.00000
0.27800,0.00000,0.00000
0.28000,0.00000,0.00000
0.28200,0.00000,0.00000
0.28400,0.00000,0.00000
0.28600,0.00000,0.00000
0.28800,0.00000,0.00000
0.29000,0.00000,0.00000
0.29200,0.00000,0.00000
0.29400,0.00000,0.00000
0.29600,0.00000,0.00000
0.29800,0.00000,0.00000
0.30000,-0.00000,-0.00000
0.30200,-8.97461,-0.11376
0.30400,-17.29988,-0.22568
0.30600,-24.98332,-0.33577
0.30800,-32.03245,-0.44404
0.31000,-38.45480,-0.55049
0.31200,-44.25788,-0.65513
0.31400,-49.44921,-0.75799
0.31600,-54.03633,-0.85905
0.31800,-58.02674,-0.95835
0.32000,-61.42796,-1.05587
0.32200,-64.24753,-1.15164
0.32400,-66.49295,-1.24566
0.32600,-68.17176,-1.33795
0.32800,-69.29146,-1.42850
0.33000,-69.85958,-1.51734
0.33200,-69.88364,-1.60446
0.33400,-69.37116,-1.68989
0.33600,-68.32967,-1.77362
0.33800,-66.76667,-1.85567
0.34000,-64.68969,-1.93606
0.34200,-62.10626,-2.01477
0.34400,-59.02388,-2.09184
0.34600,-55.45009,-2.16726
0.34800,-51.39240,-2.24105
0.35000,-46.85832,-2.31321
0.35200,-41.85539,-2.38376
0.35400,-36.39111,-2.45270
0.35600,-30.47302,-2.52004
0.35800,-24.10862,-2.58580
0.36000,-17.30545,-2.64998
0.36200,-10.07101,-2.71259
0.36400,-2.41283,-2.77364
0.36600,5.66157,-2.83315
0.36800,14.14468,-2.89111
0.37000,23.02897,-2.94754
0.37200,32.30693,-3.00245
0.37400,41.97103,-3.05585
0.37600,52.01376,-3.10774
0.37800,62.42759,-3.15815
0.38000,73.20502,-3.20707
0.38200,84.33851,-3.25451
0.38400,95.82055,-3.30049
0.38600,107.64363,-3.34502
0.38800,119.80021,-3.38809
0.39000,132.28279,-3.42974
0.39200,145.08385,-3.46995
0.39400,158.19586,-3.50875
0.39600,171.61131,-3.54614
0.39800,185.32267,-3.58213
0.40000,199.32244,-3.61673
0.40200,213.60309,-3.64995
0.40400,228.15710,-3.68179
0.40600,242.97696,-3.71228
0.40800,258.05514,-3.74142
0.41000,273.38413,-3.76921
