"time","C1.v","C3.v","C5.v","L1.i","L2.i"
0,0,0,0,0,0
0.06,0,0,0,0,0
0.12,0,0,0,0,0
0.18,0,0,0,0,0
0.24,0,0,0,0,0
0.3,0,0,0,0,0
0.36,0,0,0,0,0
0.42,0,0,0,0,0
0.48,0,0,0,0,0
0.54,0,0,0,0,0
0.6,0,0,0,0,0
0.66,0,0,0,0,0
0.72,0,0,0,0,0
0.78,0,0,0,0,0
0.84,0,0,0,0,0
0.9,0,0,0,0,0
0.96,0,0,0,0,0
1.02,0.0198705,0.00224252,0.00119051,0.000177551,1.60658E-05
1.08,0.0770742,0.00869372,0.00450451,0.002788,0.000256302
1.14,0.115776,0.013104,0.0066804,0.00647046,0.000603679
1.2,0.155094,0.017664,0.0088557,0.012001,0.00113584
1.26,0.192387,0.0221205,0.0109178,0.0190874,0.00183498
1.32,0.227686,0.0265156,0.0128995,0.0276404,0.00270206
1.38,0.261024,0.0308888,0.0148311,0.0375705,0.0037387
1.44,0.292436,0.0352765,0.01674,0.0487886,0.00494719
1.5,0.321957,0.0397128,0.0186513,0.0612057,0.00633048
1.56,0.349628,0.0442295,0.0205884,0.0747325,0.00789207
1.62,0.375487,0.0488558,0.0225724,0.0892803,0.00963608
1.68,0.399576,0.0536186,0.0246226,0.104761,0.0115671
1.74,0.42194,0.0585423,0.0267565,0.121088,0.0136904
1.8,0.442622,0.063649,0.0289898,0.138174,0.0160115
1.86,0.46167,0.0689585,0.0313369,0.155935,0.0185365
1.92,0.47913,0.0744883,0.0338103,0.174286,0.0212718
1.98,0.495051,0.0802536,0.0364214,0.193144,0.0242241
2.04,0.509483,0.0862674,0.0391801,0.21243,0.0274003
2.1,0.522475,0.0925407,0.0420951,0.232065,0.0308075
2.16,0.534081,0.0990821,0.045174,0.25197,0.0344531
2.22,0.54435,0.105898,0.0484232,0.27207,0.0383443
2.28,0.553337,0.112994,0.0518481,0.292294,0.0424884
2.34,0.561094,0.120372,0.0554532,0.31257,0.0468925
2.4,0.567674,0.128033,0.0592421,0.332829,0.0515639
2.46,0.573132,0.135976,0.0632176,0.353006,0.0565091
2.52,0.57752,0.144198,0.0673815,0.373037,0.0617348
2.58,0.580893,0.152695,0.0717352,0.392862,0.0672472
2.64,0.583305,0.161461,0.0762792,0.412423,0.0730518
2.7,0.584809,0.170489,0.0810135,0.431664,0.0791541
2.76,0.585459,0.179768,0.0859375,0.450534,0.0855585
2.82,0.585307,0.189289,0.0910499,0.468982,0.0922693
2.88,0.584406,0.19904,0.0963492,0.486962,0.0992897
2.94,0.582808,0.209008,0.101833,0.504431,0.106622
3,0.580564,0.219179,0.107499,0.521348,0.114269
3.06,0.577725,0.229538,0.113344,0.537675,0.122231
3.12,0.57434,0.240068,0.119365,0.553379,0.130509
3.18,0.570458,0.250752,0.125558,0.568427,0.139101
3.24,0.566128,0.261573,0.131918,0.582791,0.148005
3.3,0.561394,0.272511,0.138443,0.596445,0.15722
3.36,0.556304,0.283548,0.145126,0.609368,0.166742
3.42,0.550902,0.294664,0.151963,0.621539,0.176565
3.48,0.545231,0.305838,0.158949,0.632943,0.186684
3.54,0.539332,0.31705,0.166078,0.643565,0.197092
3.6,0.533247,0.328278,0.173344,0.653395,0.207781
3.66,0.527014,0.339502,0.180743,0.662425,0.218743
3.72,0.52067,0.3507,0.188267,0.67065,0.229966
3.78,0.514253,0.361851,0.19591,0.678066,0.241441
3.84,0.507797,0.372934,0.203666,0.684675,0.253154
3.9,0.501335,0.383926,0.211528,0.690478,0.265094
3.96,0.494897,0.394807,0.21949,0.695481,0.277244
4.02,0.488515,0.405557,0.227543,0.699692,0.289591
4.08,0.482216,0.416154,0.235682,0.703119,0.302118
4.14,0.476027,0.426578,0.243899,0.705776,0.314809
4.2,0.469973,0.43681,0.252186,0.707675,0.327644
4.26,0.464077,0.446831,0.260536,0.708833,0.340606
4.32,0.45836,0.456622,0.26894,0.709268,0.353674
4.38,0.452844,0.466165,0.277392,0.709,0.36683
4.44,0.447545,0.475443,0.285883,0.70805,0.380051
4.5,0.442481,0.484439,0.294405,0.70644,0.393316
4.56,0.437667,0.493138,0.30295,0.704197,0.406603
4.62,0.433116,0.501525,0.31151,0.701345,0.419889
4.68,0.428841,0.509585,0.320077,0.697911,0.433152
4.74,0.42485,0.517307,0.328641,0.693924,0.446368
4.8,0.421155,0.524677,0.337194,0.689413,0.459512
4.86,0.41776,0.531685,0.345729,0.684407,0.472562
4.92,0.414673,0.53832,0.354236,0.678939,0.485494
4.98,0.411898,0.544574,0.362707,0.673039,0.498283
5.04,0.409438,0.550439,0.371132,0.66674,0.510904
5.1,0.407294,0.555908,0.379505,0.660075,0.523335
5.16,0.405467,0.560975,0.387815,0.653075,0.535551
5.22,0.403955,0.565636,0.396054,0.645775,0.547528
5.28,0.402758,0.569886,0.404214,0.638208,0.559244
5.34,0.401872,0.573724,0.412286,0.630406,0.570676
5.4,0.401291,0.577149,0.420262,0.622404,0.5818
5.46,0.401012,0.580159,0.428132,0.614234,0.592595
5.52,0.401027,0.582757,0.43589,0.605929,0.603041
5.58,0.401329,0.584944,0.443525,0.597521,0.613115
5.64,0.40191,0.586723,0.451032,0.589042,0.622799
5.7,0.402761,0.588099,0.458401,0.580524,0.632074
5.76,0.403873,0.589076,0.465624,0.571997,0.64092
5.82,0.405234,0.589662,0.472694,0.563491,0.649322
5.88,0.406833,0.589862,0.479604,0.555035,0.657263
5.94,0.408659,0.589686,0.486345,0.546657,0.664727
6,0.4107,0.589142,0.492912,0.538385,0.671701
6.06,0.412943,0.588241,0.499296,0.530244,0.678172
6.12,0.415374,0.586993,0.505492,0.522261,0.684129
6.18,0.417981,0.585409,0.511494,0.514459,0.68956
6.24,0.420749,0.583504,0.517294,0.506861,0.694457
6.3,0.423665,0.581289,0.522888,0.499489,0.698811
6.36,0.426713,0.578778,0.528269,0.492362,0.702617
6.42,0.429881,0.575986,0.533433,0.485501,0.705869
6.48,0.433154,0.572929,0.538375,0.478923,0.708563
6.54,0.436517,0.569621,0.54309,0.472644,0.710698
6.6,0.439956,0.566079,0.547574,0.466679,0.712271
6.66,0.443456,0.562319,0.551824,0.461042,0.713284
6.72,0.447005,0.558358,0.555835,0.455744,0.713739
6.78,0.450587,0.554214,0.559606,0.450798,0.713638
6.84,0.454188,0.549904,0.563134,0.446211,0.712987
6.9,0.457797,0.545446,0.566416,0.441992,0.711792
6.96,0.461399,0.540857,0.56945,0.438147,0.710059
7.02,0.464981,0.536156,0.572237,0.434681,0.707799
7.08,0.468532,0.531361,0.574773,0.431598,0.70502
7.14,0.472039,0.52649,0.57706,0.4289,0.701735
7.2,0.47549,0.52156,0.579097,0.426587,0.697957
7.26,0.478876,0.51659,0.580885,0.42466,0.693699
7.32,0.482184,0.511598,0.582424,0.423116,0.688976
7.38,0.485406,0.5066,0.583717,0.421952,0.683805
7.44,0.488531,0.501615,0.584764,0.421163,0.678204
7.5,0.491551,0.496659,0.585568,0.420745,0.672191
7.56,0.494458,0.491749,0.586132,0.420691,0.665785
7.62,0.497243,0.486902,0.586459,0.420992,0.659007
7.68,0.4999,0.482132,0.586553,0.421639,0.651878
7.74,0.502423,0.477455,0.586417,0.422624,0.64442
7.8,0.504805,0.472886,0.586057,0.423933,0.636656
7.86,0.507042,0.468439,0.585476,0.425557,0.628611
7.92,0.509128,0.464129,0.584681,0.427481,0.620307
7.98,0.511061,0.459967,0.583676,0.429693,0.611771
8.04,0.512837,0.455966,0.582468,0.432178,0.603026
8.1,0.514453,0.452138,0.581064,0.434922,0.594099
8.16,0.515908,0.448493,0.579469,0.437907,0.585015
8.22,0.5172,0.445042,0.577692,0.44112,0.575802
8.28,0.518328,0.441795,0.57574,0.444542,0.566485
8.34,0.519294,0.438759,0.573619,0.448157,0.55709
8.4,0.520096,0.435943,0.571339,0.451947,0.547645
8.46,0.520738,0.433353,0.568908,0.455895,0.538176
8.52,0.521219,0.430996,0.566333,0.459983,0.528709
8.58,0.521543,0.428878,0.563625,0.464192,0.51927
8.64,0.521712,0.427002,0.560791,0.468504,0.509885
8.7,0.521731,0.425372,0.557842,0.472902,0.500579
8.76,0.521601,0.423992,0.554786,0.477366,0.491379
8.82,0.521329,0.422862,0.551632,0.481878,0.482307
8.88,0.520919,0.421985,0.548391,0.486421,0.473389
8.94,0.520375,0.42136,0.545072,0.490976,0.464648
9,0.519704,0.420988,0.541685,0.495527,0.456106
9.06,0.518911,0.420866,0.53824,0.500055,0.447786
9.12,0.518003,0.420992,0.534746,0.504544,0.439709
9.18,0.516987,0.421364,0.531213,0.508977,0.431894
9.24,0.515868,0.421979,0.527651,0.513338,0.424362
9.3,0.514655,0.422831,0.52407,0.517612,0.417131
9.36,0.513355,0.423915,0.52048,0.521783,0.410219
9.42,0.511975,0.425226,0.51689,0.525838,0.40364
9.48,0.510522,0.426757,0.51331,0.529762,0.397412
9.54,0.509006,0.428502,0.509749,0.533542,0.391548
9.6,0.507433,0.430452,0.506215,0.537166,0.386061
9.66,0.505812,0.432599,0.50272,0.540623,0.380963
9.72,0.50415,0.434934,0.49927,0.5439,0.376264
9.78,0.502456,0.437448,0.495875,0.546989,0.371974
9.84,0.500738,0.440132,0.492543,0.54988,0.368101
9.9,0.499004,0.442974,0.489282,0.552564,0.364651
9.96,0.497261,0.445965,0.486099,0.555033,0.36163
10.02,0.495517,0.449093,0.483004,0.557282,0.359043
10.08,0.493781,0.452346,0.480001,0.559304,0.356892
10.14,0.49206,0.455715,0.477099,0.561093,0.355178
10.2,0.49036,0.459185,0.474304,0.562647,0.353903
10.26,0.48869,0.462746,0.471622,0.563961,0.353065
