"time","Capacitor1.i","IdealDiode3.v"
0.000000,-500.829606,1.036980
0.000100,-500.382657,2.000425
0.000200,-498.229915,2.002558
0.000300,-494.708290,2.006059
0.000400,-490.301414,2.010446
0.000500,-485.495184,2.015232
0.000600,-480.774612,2.019932
0.000700,-476.620686,2.024067
0.000800,-473.507255,2.027161
0.000900,-471.897970,2.028750
0.001000,-472.243283,2.028386
0.001100,-474.977534,2.025632
0.001200,-480.516135,2.020075
0.001300,-489.252867,2.011319
0.001400,-500.578828,-15.056479
0.001500,-500.567685,-20.033042
0.001600,-500.557509,-25.498924
0.001700,-500.548300,-31.445400
0.001800,-500.448864,-38.625953
0.001900,-494.606723,-50.924027
0.002000,-480.014909,-63.452963
0.002100,-457.196528,-76.227101
0.002200,-426.724862,-89.258771
0.002300,-389.219796,-102.558147
0.002400,-345.343851,-116.133112
0.002500,-295.797996,-129.989137
0.002600,-241.317262,-144.129176
0.002700,-182.666153,-158.553572
0.002800,-120.633913,-173.259983
0.002900,-56.029649,-188.243324
0.003000,10.322639,-203.495720
0.003100,77.589113,-219.006482
0.003200,144.931198,-234.762098
0.003300,211.510698,-250.746239
0.003400,276.494904,-266.939785
0.003500,339.061665,-283.320867
0.003600,398.404391,-299.864925
0.003700,453.736957,-316.544782
0.003800,504.298486,-333.330736
0.003900,549.357986,-350.190670
0.004000,588.218805,-367.090166
0.004100,620.222890,-383.992651
0.004200,644.754819,-400.859539
0.004300,661.245590,-417.650398
0.004400,669.176134,-434.323125
0.004500,668.080553,-450.834131
0.004600,657.549041,-467.138538
0.004700,637.230491,-483.190382
0.004800,606.834765,-498.942832
0.004900,566.134611,-514.348403
0.005000,514.967232,-529.359187
0.005100,453.235476,-543.927079
0.005200,382.310472,-550.481284
0.005300,306.726677,-552.795091
0.005400,226.861478,-554.603159
0.005500,142.781794,-555.877092
0.005600,54.588231,-556.589056
0.005700,-37.585180,-556.712003
0.005800,-133.571526,-556.219891
0.005900,-184.486768,-555.121156
0.006000,-185.931910,-553.882843
0.006100,-183.724044,-552.650977
0.006200,-178.340162,-551.447865
0.006300,-170.276099,-550.292539
0.006400,-160.043400,-549.200659
0.006500,-148.166004,-548.184418
0.006600,-135.176858,-547.252476
0.006700,-121.614485,-546.409912
0.006800,-108.019533,-545.658206
0.006900,-94.931306,-544.995235
0.007000,-82.884324,-544.415302
0.007100,-72.404903,-543.909180
0.007200,-64.007798,-543.464179
0.007300,-58.192909,-543.064242
0.007400,-55.442082,-542.690056
0.007500,-56.216024,-542.319184
0.007600,-60.951327,-541.926222
0.007700,-70.057657,-541.482969
0.007800,-83.915080,-540.958621
0.007900,-102.871577,-540.319979
0.008000,-127.240736,-539.531669
0.008100,-157.299651,-538.556385
0.008200,-193.287029,-537.355139
0.008300,-235.401522,-535.887526
0.008400,-283.800284,-534.111991
0.008500,-335.362536,-531.995959
0.008600,-385.811566,-529.541003
0.008700,-435.284424,-526.754041
0.008800,-433.942539,-523.853142
0.008900,-425.038940,-520.994770
0.009000,-409.222045,-518.226005
0.009100,-387.035309,-515.590601
0.009200,-359.060668,-513.128522
0.009300,-325.914827,-510.875702
0.009400,-288.245326,-508.863825
0.009500,-246.726451,-507.120139
0.009600,-202.054995,-505.667301
0.009700,-154.945899,-504.523237
0.009800,-106.127800,-503.701047
0.009900,-56.338508,-503.208933
0.010000,-6.320438,-503.050151
0.010100,43.183973,-503.223010
0.010200,91.436845,-503.720884
0.010300,137.709402,-504.532263
0.010400,181.286451,-505.640840
0.010500,221.470790,-507.025610
0.010600,257.587495,-508.661018
0.010700,288.988081,-510.517120
0.010800,315.054503,-512.559780
0.010900,335.202984,-514.750885
0.011000,348.887632,-517.048596
0.011100,355.603849,-519.407611
0.011200,354.891490,-521.779452
0.011300,346.337777,-524.112781
0.011400,329.579924,-526.353721
0.011500,304.307494,-528.446203
0.011600,270.264435,-530.332323
0.011700,227.250822,-531.952712
0.011800,176.610474,-533.247250
0.011900,123.117087,-534.178528
0.012000,67.018495,-534.728619
0.012100,8.201815,-534.879849
0.012200,-53.423963,-534.613769
0.012300,-117.925658,-533.911497
0.012400,-185.345401,-532.753805
0.012500,-184.132634,-376.629953
0.012600,-168.167064,-361.005193
0.012700,-148.372417,-345.344597
0.012800,-125.321683,-329.674911
0.012900,-99.607458,-314.021019
0.013000,-71.838094,-298.405866
0.013100,-42.633852,-282.850401
0.013200,-12.622977,-267.373523
0.013300,17.562256,-251.992050
0.013400,47.289515,-236.720698
0.013500,75.930378,-221.572068
0.013600,102.864270,-206.556655
0.013700,127.482355,-191.682864
0.013800,149.191343,-176.957040
0.013900,167.417216,-162.383513
0.014000,181.608830,-147.964651
0.014100,191.241384,-133.700928
0.014200,195.819737,-119.591007
0.014300,194.881546,-105.631823
0.014400,188.000216,-91.818685
0.014500,174.787643,-78.145391
0.014600,154.896731,-64.604338
0.014700,128.023678,-51.186654
0.014800,93.910004,-37.882331
0.014900,52.344324,-24.680366
0.015000,3.163854,-11.568906
0.015100,-53.744376,1.464602
0.015200,-115.120154,2.006648
0.015300,-177.153424,2.027627
0.015400,-239.911868,2.062835
0.015500,-303.461094,2.112151
0.015600,-346.475259,2.154177
0.015700,-340.703090,2.159960
0.015800,-329.072096,2.171603
0.015900,-312.107184,2.188580
0.016000,-290.364380,2.210334
0.016100,-264.428257,2.236283
0.016200,-234.908258,2.265816
0.016300,-202.434813,2.298302
0.016400,-167.655360,2.333095
0.016500,-131.230262,2.369534
0.016600,-93.828665,2.406950
0.016700,-56.124314,2.444669
0.016800,-18.791347,2.482017
0.016900,17.499902,2.518324
0.017000,52.087077,2.552927
0.017100,84.319916,2.585176
0.017200,113.564293,2.614436
0.017300,139.206165,2.640094
0.017400,160.655394,2.661560
0.017500,177.349429,2.678271
0.017600,188.756827,2.689694
0.017700,194.380587,2.695335
0.017800,193.761292,2.694732
0.017900,186.480022,2.687466
0.018000,172.161038,2.673163
0.018100,150.474218,2.651492
0.018200,121.137226,2.622170
0.018300,83.917409,2.584964
0.018400,38.639426,2.539699
0.018500,-11.008769,2.490051
0.018600,-61.920592,2.439139
0.018700,-114.251155,2.386807
0.018800,-168.142793,2.332913
0.018900,-223.723592,2.277330
0.019000,-263.928432,2.236994
0.019100,-248.876577,2.252029
0.019200,-228.791626,2.272096
0.019300,-204.245153,2.296626
0.019400,-175.835769,2.325018
0.019500,-144.185246,2.356652
0.019600,-109.934577,2.390886
0.019700,-73.739928,2.427064
0.019800,-36.268525,2.464520
0.019900,1.805533,2.502578
0.020000,39.805475,2.540563
0.020100,77.056081,2.577799
0.020200,112.887883,2.613617
0.020300,146.641326,2.647356
0.020400,177.670869,2.678372
0.020500,205.349000,2.706037
0.020600,229.070136,2.729745
0.020700,248.254406,2.748917
0.020800,262.351264,2.763001
0.020900,270.842948,2.771481
0.021000,273.247737,2.773874
0.021100,269.122999,2.769738
0.021200,258.068019,2.758671
0.021300,239.726576,2.740318
0.021400,213.789271,2.714369
0.021500,179.995584,2.680564
0.021600,138.135646,2.638692
0.021700,88.051722,2.588596
0.021800,30.064080,2.529738
0.021900,-30.790446,2.457000
0.022000,-93.099436,2.368890
0.022100,-156.932045,2.265454
0.022200,-222.343759,2.146758
0.022300,-289.375488,2.012892
0.022400,-290.086947,-139.055730
0.022500,-278.924277,-153.032012
0.022600,-262.855730,-167.164254
0.022700,-242.432699,-181.453060
0.022800,-218.232634,-195.897057
0.022900,-190.855405,-210.492826
0.023000,-160.919481,-225.234855
0.023100,-129.058014,-240.115493
0.023200,-95.914842,-255.124925
0.023300,-62.140443,-270.251158
0.023400,-28.387857,-285.480019
0.023500,4.691402,-300.795171
0.023600,36.451416,-316.178139
0.023700,66.255894,-331.608348
0.023800,93.482141,-347.063179
0.023900,117.524949,-362.518036
0.024000,137.800373,-377.946423
0.024100,153.749388,-393.320039
0.024200,164.841397,-408.608878
0.024300,170.577565,-423.781347
0.024400,170.493979,-438.804389
0.024500,164.164596,-453.643621
0.024600,151.203971,-468.263478
0.024700,131.269759,-482.627365
0.024800,104.064956,-496.697819
0.024900,69.339887,-510.436680
0.025000,26.893919,-523.805261
0.025100,-23.171025,-533.365628
0.025200,-75.990850,-533.046523
0.025300,-129.766505,-532.386367
