"time","Input_value","TempInput_value"
3.084,29.5833,28.7072
3.085,29.5833,28.7072
3.086,29.5833,28.7072
3.087,29.5833,28.7072
3.088,29.5833,28.7072
3.089,29.5833,28.7072
3.09,29.5833,28.7072
3.091,29.5833,28.7072
3.092,29.5833,28.7072
3.093,29.5833,28.7072
3.094,29.5833,28.7072
3.095,29.5833,28.7072
3.096,29.5833,28.7072
3.097,29.5833,28.7072
3.098,29.5833,28.7072
3.099,29.5833,28.7072
3.1,29.5833,28.7072
3.101,29.5833,28.7072
3.102,29.5833,28.7072
3.103,29.5833,28.7072
3.104,29.5833,28.7072
3.105,29.7917,29.1457
3.106,29.7917,29.1457
3.107,29.7917,29.1457
3.108,29.7917,29.1457
3.109,29.7917,29.1457
3.11,29.7917,29.1457
3.111,29.7917,29.1457
3.112,29.7917,29.1457
3.113,29.7917,29.1457
3.114,29.7917,29.1457
3.115,29.7917,29.1457
3.116,29.7917,29.1457
3.117,29.7917,29.1457
3.118,29.7917,29.1457
3.119,29.7917,29.1457
3.12,29.7917,29.1457
3.121,29.7917,29.1457
3.122,29.7917,29.1457
3.123,29.7917,29.1457
3.124,29.7917,29.1457
3.125,29.7917,29.1457
3.126,29.7917,29.1457
3.127,29.7917,29.1457
3.128,29.7917,29.1457
3.129,29.7917,29.1457
3.13,29.7917,29.1457
3.131,29.7917,29.1457
3.132,29.7917,29.1457
3.133,29.7917,29.1457
3.134,29.7917,29.1457
3.135,29.7917,29.1457
3.136,29.7917,29.1457
3.137,29.7917,29.1457
3.138,29.7917,29.1457
3.139,29.7917,29.1457
3.14,29.7917,29.1457
3.141,29.7917,29.1457
3.142,29.7917,29.1457
3.143,29.7917,29.1457
3.144,29.7917,29.1457
3.145,29.7917,29.1457
3.146,29.7917,29.1457
3.147,29.7917,29.1457
3.148,29.7917,29.1457
3.149,29.7917,29.1457
3.15,29.7917,29.1457
3.151,30,29.5812
3.152,30,29.5812
3.153,30,29.5812
3.154,30,29.5812
3.155,30,29.5812
3.156,30,29.5812
3.157,30,29.5812
3.158,30,29.5812
3.159,30,29.5812
3.16,30,29.5812
3.161,30,29.5812
3.162,30,29.5812
3.163,30,29.5812
3.164,30,29.5812
3.165,30,29.5812
3.166,30,29.5812
3.167,30,29.5812
3.168,30,29.5812
3.169,30,29.5812
3.17,30,29.5812
3.171,30,29.5812
3.172,30,29.5812
3.173,30,29.5812
3.174,30,29.5812
3.175,30,29.5812
3.176,30,29.5812
3.177,30,29.5812
3.178,30,29.5812
3.179,30,29.5812
3.18,30,29.5812
3.181,30,29.5812
3.182,30,29.5812
3.183,30,29.5812
3.184,30,29.5812
3.185,30,29.5812
3.186,30,29.5812
3.187,30,29.5812
3.188,30,29.5812
3.189,30,29.5812
3.19,30,29.5812
3.191,30,29.5812
3.192,30,29.5812
3.193,30,29.5812
3.194,30,29.5812
3.195,30,29.5812
3.196,30,29.5812
3.197,30,29.5812
3.198,30,29.5812
3.199,30,29.5812
3.2,30,29.5812
3.201,30,29.5812
3.202,30,29.5812
3.203,30,29.5812
3.204,30,29.5812
3.205,30,29.5812
3.206,30,29.5812
3.207,30,29.5812
3.208,30,29.5812
3.209,30,29.5812
3.21,30,29.5812
3.211,30,29.5812
3.212,30,29.5812
3.213,30,29.5812
3.214,30.2083,30.0137
3.215,30.2083,30.0137
3.216,30.2083,30.0137
3.217,30.2083,30.0137
3.218,30.2083,30.0137
3.219,30.2083,30.0137
3.22,30.2083,30.0137
3.221,30.2083,30.0137
3.222,30.2083,30.0137
3.223,30.2083,30.0137
3.224,30.2083,30.0137
3.225,30.2083,30.0137
3.226,30.2083,30.0137
3.227,30.2083,30.0137
3.228,30.2083,30.0137
3.229,30.2083,30.0137
3.23,30.2083,30.0137
3.231,30.2083,30.0137
3.232,30.2083,30.0137
3.233,30.2083,30.0137
3.234,30.2083,30.0137
3.235,30.2083,30.0137
3.236,30.2083,30.0137
3.237,30.2083,30.0137
3.238,30.2083,30.0137
3.239,30.2083,30.0137
3.24,30.2083,30.0137
3.241,30.2083,30.0137
3.242,30.2083,30.0137
3.243,30.2083,30.0137
3.244,30.2083,30.0137
3.245,30.2083,30.0137
3.246,30.2083,30.0137
3.247,30.2083,30.0137
3.248,30.2083,30.0137
3.249,30.2083,30.0137
3.25,30.2083,30.0137
3.251,30.2083,30.0137
3.252,30.2083,30.0137
3.253,30.2083,30.0137
3.254,30.2083,30.0137
3.255,30.2083,30.0137
3.256,30.2083,30.0137
3.257,30.2083,30.0137
3.258,30.2083,30.0137
3.259,30.2083,30.0137
3.26,30.2083,30.0137
3.261,30.4167,30.4433
3.262,30.4167,30.4433
3.263,30.4167,30.4433
3.264,30.4167,30.4433
3.265,30.4167,30.4433
3.266,30.4167,30.4433
3.267,30.4167,30.4433
3.268,30.4167,30.4433
3.269,30.4167,30.4433
3.27,30.4167,30.4433
3.271,30.4167,30.4433
3.272,30.4167,30.4433
3.273,30.4167,30.4433
3.274,30.4167,30.4433
3.275,30.4167,30.4433
3.276,30.4167,30.4433
3.277,30.4167,30.4433
3.278,30.4167,30.4433
3.279,30.4167,30.4433
3.28,30.4167,30.4433
3.281,30.4167,30.4433
3.282,30.4167,30.4433
3.283,30.4167,30.4433
3.284,30.4167,30.4433
3.285,30.4167,30.4433
3.286,30.4167,30.4433
3.287,30.4167,30.4433
3.288,30.4167,30.4433
3.289,30.4167,30.4433
3.29,30.4167,30.4433
3.291,30.4167,30.4433
3.292,30.4167,30.4433
3.293,30.4167,30.4433
3.294,30.4167,30.4433
3.295,30.4167,30.4433
3.296,30.4167,30.4433
3.297,30.4167,30.4433
3.298,30.4167,30.4433
3.299,30.4167,30.4433
3.3,30.4167,30.4433
3.301,30.4167,30.4433
3.302,30.4167,30.4433
3.303,30.4167,30.4433
3.304,30.4167,30.4433
3.305,30.4167,30.4433
3.306,30.4167,30.4433
3.307,30.625,30.87
3.308,30.625,30.87
3.309,30.625,30.87
3.31,30.625,30.87
3.311,30.625,30.87
3.312,30.625,30.87
3.313,30.625,30.87
3.314,30.625,30.87
3.315,30.625,30.87
3.316,30.625,30.87
3.317,30.625,30.87
3.318,30.625,30.87
3.319,30.625,30.87
3.32,30.625,30.87
3.321,30.625,30.87
3.322,30.625,30.87
3.323,30.625,30.87
3.324,30.625,30.87
3.325,30.625,30.87
3.326,30.625,30.87
3.327,30.625,30.87
3.328,30.625,30.87
3.329,30.625,30.87
3.33,30.625,30.87
3.331,30.625,30.87
3.332,30.625,30.87
3.333,30.625,30.87
3.334,30.625,30.87
3.335,30.625,30.87
3.336,30.625,30.87
3.337,30.625,30.87
3.338,30.625,30.87
3.339,30.625,30.87
3.34,30.625,30.87
3.341,30.625,30.87
3.342,30.625,30.87
3.343,30.625,30.87
3.344,30.625,30.87
3.345,30.625,30.87
3.346,30.625,30.87
3.347,30.625,30.87
3.348,30.625,30.87
3.349,30.625,30.87
3.35,30.625,30.87
3.351,30.625,30.87
3.352,30.625,30.87
3.353,30.625,30.87
3.354,30.8333,31.2938
3.355,30.8333,31.2938
3.356,30.8333,31.2938
3.357,30.8333,31.2938
3.358,30.8333,31.2938
3.359,30.8333,31.2938
3.36,30.8333,31.2938
3.361,30.8333,31.2938
3.362,30.8333,31.2938
3.363,30.8333,31.2938
3.364,30.8333,31.2938
3.365,30.8333,31.2938
3.366,30.8333,31.2938
3.367,30.8333,31.2938
3.368,30.8333,31.2938
3.369,30.8333,31.2938
3.37,30.8333,31.2938
3.371,30.8333,31.2938
3.372,30.8333,31.2938
3.373,30.8333,31.2938
3.374,30.8333,31.2938
3.375,30.8333,31.2938
3.376,30.8333,31.2938
3.377,30.8333,31.2938
3.378,30.8333,31.2938
3.379,30.8333,31.2938
3.38,30.8333,31.2938
3.381,30.8333,31.2938
3.382,30.8333,31.2938
3.383,30.8333,31.2938
3.384,30.8333,31.2938
3.385,30.8333,31.2938
3.386,30.8333,31.2938
3.387,30.8333,31.2938
3.388,30.8333,31.2938
3.389,30.8333,31.2938
3.39,30.8333,31.2938
3.391,30.8333,31.2938
3.392,30.8333,31.2938
3.393,30.8333,31.2938
3.394,30.8333,31.2938
3.395,30.8333,31.2938
3.396,30.8333,31.2938
3.397,30.8333,31.2938
3.398,30.8333,31.2938
3.399,30.8333,31.2938
3.4,30.8333,31.2938
3.401,31.0417,31.7147
3.402,31.0417,31.7147
3.403,31.0417,31.7147
3.404,31.0417,31.7147
3.405,31.0417,31.7147
3.406,31.0417,31.7147
3.407,31.0417,31.7147
3.408,31.0417,31.7147
3.409,31.0417,31.7147
3.41,31.0417,31.7147
3.411,31.0417,31.7147
3.412,31.0417,31.7147
3.413,31.0417,31.7147
3.414,31.0417,31.7147
3.415,31.0417,31.7147
3.416,31.0417,31.7147
3.417,31.0417,31.7147
3.418,31.0417,31.7147
3.419,31.0417,31.7147
3.42,31.0417,31.7147
3.421,31.0417,31.7147
3.422,31.0417,31.7147
3.423,31.0417,31.7147
3.424,31.0417,31.7147
3.425,31.0417,31.7147
3.426,31.0417,31.7147
3.427,31.0417,31.7147
3.428,31.0417,31.7147
3.429,31.0417,31.7147
3.43,31.0417,31.7147
3.431,31.0417,31.7147
3.432,31.0417,31.7147
3.433,31.0417,31.7147
3.434,31.0417,31.7147
3.435,31.0417,31.7147
3.436,31.0417,31.7147
3.437,31.0417,31.7147
3.438,31.0417,31.7147
3.439,31.0417,31.7147
3.44,31.0417,31.7147
3.441,31.0417,31.7147
3.442,31.0417,31.7147
3.443,31.0417,31.7147
3.444,31.0417,31.7147
3.445,31.0417,31.7147
3.446,31.0417,31.7147
3.447,31.0417,31.7147
3.448,31.0417,31.7147
3.449,31.0417,31.7147
3.45,31.0417,31.7147
3.451,31.0417,31.7147
3.452,31.0417,31.7147
3.453,31.0417,31.7147
3.454,31.0417,31.7147
3.455,31.0417,31.7147
3.456,31.0417,31.7147
3.457,31.0417,31.7147
3.458,31.0417,31.7147
3.459,31.0417,31.7147
3.46,31.0417,31.7147
3.461,31.0417,31.7147
3.462,31.0417,31.7147
3.463,31.25,32.1328
3.464,31.25,32.1328
3.465,31.25,32.1328
3.466,31.25,32.1328
3.467,31.25,32.1328
3.468,31.25,32.1328
3.469,31.25,32.1328
3.47,31.25,32.1328
3.471,31.25,32.1328
3.472,31.25,32.1328
3.473,31.25,32.1328
3.474,31.25,32.1328
3.475,31.25,32.1328
3.476,31.25,32.1328
3.477,31.25,32.1328
3.478,31.25,32.1328
3.479,31.25,32.1328
3.48,31.25,32.1328
3.481,31.25,32.1328
3.482,31.25,32.1328
3.483,31.25,32.1328
3.484,31.25,32.1328
3.485,31.25,32.1328
3.486,31.25,32.1328
3.487,31.25,32.1328
3.488,31.25,32.1328
3.489,31.25,32.1328
3.49,31.25,32.1328
3.491,31.25,32.1328
3.492,31.25,32.1328
3.493,31.25,32.1328
3.494,31.25,32.1328
3.495,31.25,32.1328
3.496,31.25,32.1328
3.497,31.25,32.1328
3.498,31.25,32.1328
3.499,31.25,32.1328
3.5,31.25,32.1328
3.501,31.25,32.1328
3.502,31.25,32.1328
3.503,31.25,32.1328
3.504,31.25,32.1328
3.505,31.25,32.1328
3.506,31.25,32.1328
3.507,31.25,32.1328
3.508,31.25,32.1328
3.509,31.25,32.1328
3.51,31.4583,32.348
3.511,31.4583,32.348
3.512,31.4583,32.348
3.513,31.4583,32.348
3.514,31.4583,32.348
3.515,31.4583,32.348
3.516,31.4583,32.348
3.517,31.4583,32.348
3.518,31.4583,32.348
3.519,31.4583,32.348
3.52,31.4583,32.348
3.521,31.4583,32.348
3.522,31.4583,32.348
3.523,31.4583,32.348
3.524,31.4583,32.348
3.525,31.4583,32.348
3.526,31.4583,32.348
3.527,31.4583,32.348
3.528,31.4583,32.348
3.529,31.4583,32.348
3.53,31.4583,32.348
3.531,31.4583,32.348
3.532,31.4583,32.348
3.533,31.4583,32.348
3.534,31.4583,32.348
3.535,31.4583,32.348
3.536,31.4583,32.348
3.537,31.4583,32.348
3.538,31.4583,32.348
3.539,31.4583,32.348
3.54,31.4583,32.348
3.541,31.4583,32.348
3.542,31.4583,32.348
3.543,31.4583,32.348
3.544,31.4583,32.348
3.545,31.4583,32.348
3.546,31.4583,32.348
3.547,31.4583,32.348
3.548,31.4583,32.348
3.549,31.4583,32.348
3.55,31.4583,32.348
3.551,31.4583,32.348
3.552,31.4583,32.348
3.553,31.4583,32.348
3.554,31.4583,32.348
3.555,31.4583,32.348
3.556,31.4583,32.348
3.557,31.6667,32.2864
3.558,31.6667,32.2864
3.559,31.6667,32.2864
3.56,31.6667,32.2864
3.561,31.6667,32.2864
3.562,31.6667,32.2864
3.563,31.6667,32.2864
3.564,31.6667,32.2864
3.565,31.6667,32.2864
3.566,31.6667,32.2864
3.567,31.6667,32.2864
3.568,31.6667,32.2864
3.569,31.6667,32.2864
3.57,31.6667,32.2864
3.571,31.6667,32.2864
3.572,31.6667,32.2864
3.573,31.6667,32.2864
3.574,31.6667,32.2864
3.575,31.6667,32.2864
3.576,31.6667,32.2864
3.577,31.6667,32.2864
3.578,31.6667,32.2864
3.579,31.6667,32.2864
3.58,31.6667,32.2864
3.581,31.6667,32.2864
3.582,31.6667,32.2864
3.583,31.6667,32.2864
3.584,31.6667,32.2864
3.585,31.6667,32.2864
3.586,31.6667,32.2864
3.587,31.6667,32.2864
3.588,31.6667,32.2864
3.589,31.6667,32.2864
3.59,31.6667,32.2864
3.591,31.6667,32.2864
3.592,31.6667,32.2864
3.593,31.6667,32.2864
3.594,31.6667,32.2864
3.595,31.6667,32.2864
3.596,31.6667,32.2864
3.597,31.6667,32.2864
3.598,31.6667,32.2864
3.599,31.6667,32.2864
3.6,31.6667,32.2864
3.601,31.6667,32.2864
3.602,31.6667,32.2864
3.603,31.6667,32.2864
3.604,31.875,32.2252
3.605,31.875,32.2252
3.606,31.875,32.2252
3.607,31.875,32.2252
3.608,31.875,32.2252
3.609,31.875,32.2252
3.61,31.875,32.2252
3.611,31.875,32.2252
3.612,31.875,32.2252
3.613,31.875,32.2252
3.614,31.875,32.2252
3.615,31.875,32.2252
3.616,31.875,32.2252
3.617,31.875,32.2252
3.618,31.875,32.2252
3.619,31.875,32.2252
3.62,31.875,32.2252
3.621,31.875,32.2252
3.622,31.875,32.2252
3.623,31.875,32.2252
3.624,31.875,32.2252
3.625,31.875,32.2252
3.626,31.875,32.2252
3.627,31.875,32.2252
3.628,31.875,32.2252
3.629,31.875,32.2252
3.63,31.875,32.2252
3.631,31.875,32.2252
3.632,31.875,32.2252
3.633,31.875,32.2252
3.634,31.875,32.2252
3.635,31.875,32.2252
3.636,31.875,32.2252
3.637,31.875,32.2252
3.638,31.875,32.2252
3.639,31.875,32.2252
3.64,31.875,32.2252
3.641,31.875,32.2252
3.642,31.875,32.2252
3.643,31.875,32.2252
3.644,31.875,32.2252
3.645,31.875,32.2252
3.646,31.875,32.2252
3.647,31.875,32.2252
3.648,31.875,32.2252
3.649,31.875,32.2252
3.65,31.875,32.2252
3.651,32.0833,32.1642
3.652,32.0833,32.1642
3.653,32.0833,32.1642
3.654,32.0833,32.1642
3.655,32.0833,32.1642
3.656,32.0833,32.1642
3.657,32.0833,32.1642
3.658,32.0833,32.1642
3.659,32.0833,32.1642
3.66,32.0833,32.1642
3.661,32.0833,32.1642
3.662,32.0833,32.1642
3.663,32.0833,32.1642
3.664,32.0833,32.1642
3.665,32.0833,32.1642
3.666,32.0833,32.1642
3.667,32.0833,32.1642
3.668,32.0833,32.1642
3.669,32.0833,32.1642
3.67,32.0833,32.1642
3.671,32.0833,32.1642
3.672,32.0833,32.1642
3.673,32.0833,32.1642
3.674,32.0833,32.1642
3.675,32.0833,32.1642
3.676,32.0833,32.1642
3.677,32.0833,32.1642
3.678,32.0833,32.1642
3.679,32.0833,32.1642
3.68,32.0833,32.1642
3.681,32.0833,32.1642
3.682,32.0833,32.1642
3.683,32.0833,32.1642
3.684,32.0833,32.1642
3.685,32.0833,32.1642
3.686,32.0833,32.1642
3.687,32.0833,32.1642
3.688,32.0833,32.1642
3.689,32.0833,32.1642
3.69,32.0833,32.1642
3.691,32.0833,32.1642
3.692,32.0833,32.1642
3.693,32.0833,32.1642
3.694,32.0833,32.1642
3.695,32.0833,32.1642
3.696,32.0833,32.1642
3.697,32.0833,32.1642
3.698,32.0833,32.1642
3.699,32.0833,32.1642
3.7,32.0833,32.1642
3.701,32.0833,32.1642
3.702,32.0833,32.1642
3.703,32.0833,32.1642
3.704,32.0833,32.1642
3.705,32.0833,32.1642
3.706,32.0833,32.1642
3.707,32.0833,32.1642
3.708,32.0833,32.1642
3.709,32.0833,32.1642
3.71,32.0833,32.1642
3.711,32.0833,32.1642
3.712,32.0833,32.1642
3.713,32.2917,32.1035
3.714,32.2917,32.1035
3.715,32.2917,32.1035
3.716,32.2917,32.1035
3.717,32.2917,32.1035
3.718,32.2917,32.1035
3.719,32.2917,32.1035
3.72,32.2917,32.1035
3.721,32.2917,32.1035
3.722,32.2917,32.1035
3.723,32.2917,32.1035
3.724,32.2917,32.1035
3.725,32.2917,32.1035
3.726,32.2917,32.1035
3.727,32.2917,32.1035
3.728,32.2917,32.1035
3.729,32.2917,32.1035
3.73,32.2917,32.1035
3.731,32.2917,32.1035
3.732,32.2917,32.1035
3.733,32.2917,32.1035
3.734,32.2917,32.1035
3.735,32.2917,32.1035
3.736,32.2917,32.1035
3.737,32.2917,32.1035
3.738,32.2917,32.1035
3.739,32.2917,32.1035
3.74,32.2917,32.1035
3.741,32.2917,32.1035
3.742,32.2917,32.1035
3.743,32.2917,32.1035
3.744,32.2917,32.1035
3.745,32.2917,32.1035
3.746,32.2917,32.1035
3.747,32.2917,32.1035
3.748,32.2917,32.1035
3.749,32.2917,32.1035
3.75,32.2917,32.1035
3.751,32.2917,32.1035
3.752,32.2917,32.1035
3.753,32.2917,32.1035
3.754,32.2917,32.1035
3.755,32.2917,32.1035
3.756,32.2917,32.1035
3.757,32.2917,32.1035
3.758,32.2917,32.1035
3.759,32.2917,32.1035
3.76,32.5,32.0431
3.761,32.5,32.0431
3.762,32.5,32.0431
3.763,32.5,32.0431
3.764,32.5,32.0431
3.765,32.5,32.0431
3.766,32.5,32.0431
3.767,32.5,32.0431
3.768,32.5,32.0431
3.769,32.5,32.0431
3.77,32.5,32.0431
3.771,32.5,32.0431
3.772,32.5,32.0431
3.773,32.5,32.0431
3.774,32.5,32.0431
3.775,32.5,32.0431
3.776,32.5,32.0431
3.777,32.5,32.0431
3.778,32.5,32.0431
3.779,32.5,32.0431
3.78,32.5,32.0431
3.781,32.5,32.0431
3.782,32.5,32.0431
3.783,32.5,32.0431
3.784,32.5,32.0431
3.785,32.5,32.0431
3.786,32.5,32.0431
3.787,32.5,32.0431
3.788,32.5,32.0431
3.789,32.5,32.0431
3.79,32.5,32.0431
3.791,32.5,32.0431
3.792,32.5,32.0431
3.793,32.5,32.0431
3.794,32.5,32.0431
3.795,32.5,32.0431
3.796,32.5,32.0431
3.797,32.5,32.0431
3.798,32.5,32.0431
3.799,32.5,32.0431
3.8,32.5,32.0431
3.801,32.5,32.0431
3.802,32.5,32.0431
3.803,32.5,32.0431
3.804,32.5,32.0431
3.805,32.5,32.0431
3.806,32.5,32.0431
3.807,32.7083,31.9831
3.808,32.7083,31.9831
3.809,32.7083,31.9831
3.81,32.7083,31.9831
3.811,32.7083,31.9831
3.812,32.7083,31.9831
3.813,32.7083,31.9831
3.814,32.7083,31.9831
3.815,32.7083,31.9831
3.816,32.7083,31.9831
3.817,32.7083,31.9831
3.818,32.7083,31.9831
3.819,32.7083,31.9831
3.82,32.7083,31.9831
3.821,32.7083,31.9831
3.822,32.7083,31.9831
3.823,32.7083,31.9831
3.824,32.7083,31.9831
3.825,32.7083,31.9831
3.826,32.7083,31.9831
3.827,32.7083,31.9831
3.828,32.7083,31.9831
3.829,32.7083,31.9831
3.83,32.7083,31.9831
3.831,32.7083,31.9831
3.832,32.7083,31.9831
3.833,32.7083,31.9831
3.834,32.7083,31.9831
3.835,32.7083,31.9831
3.836,32.7083,31.9831
3.837,32.7083,31.9831
3.838,32.7083,31.9831
3.839,32.7083,31.9831
3.84,32.7083,31.9831
3.841,32.7083,31.9831
3.842,32.7083,31.9831
3.843,32.7083,31.9831
3.844,32.7083,31.9831
3.845,32.7083,31.9831
3.846,32.7083,31.9831
3.847,32.7083,31.9831
3.848,32.7083,31.9831
3.849,32.7083,31.9831
3.85,32.7083,31.9831
3.851,32.7083,31.9831
3.852,32.7083,31.9831
3.853,32.9167,31.9233
3.854,32.9167,31.9233
3.855,32.9167,31.9233
3.856,32.9167,31.9233
3.857,32.9167,31.9233
3.858,32.9167,31.9233
3.859,32.9167,31.9233
3.86,32.9167,31.9233
3.861,32.9167,31.9233
3.862,32.9167,31.9233
3.863,32.9167,31.9233
3.864,32.9167,31.9233
3.865,32.9167,31.9233
3.866,32.9167,31.9233
3.867,32.9167,31.9233
3.868,32.9167,31.9233
3.869,32.9167,31.9233
3.87,32.9167,31.9233
3.871,32.9167,31.9233
3.872,32.9167,31.9233
3.873,32.9167,31.9233
3.874,32.9167,31.9233
3.875,32.9167,31.9233
3.876,32.9167,31.9233
3.877,32.9167,31.9233
3.878,32.9167,31.9233
3.879,32.9167,31.9233
3.88,32.9167,31.9233
3.881,32.9167,31.9233
3.882,32.9167,31.9233
3.883,32.9167,31.9233
3.884,32.9167,31.9233
3.885,32.9167,31.9233
3.886,32.9167,31.9233
3.887,32.9167,31.9233
3.888,32.9167,31.9233
3.889,32.9167,31.9233
3.89,32.9167,31.9233
3.891,32.9167,31.9233
3.892,32.9167,31.9233
3.893,32.9167,31.9233
3.894,32.9167,31.9233
3.895,32.9167,31.9233
3.896,32.9167,31.9233
3.897,32.9167,31.9233
3.898,32.9167,31.9233
3.899,32.9167,31.9233
3.9,32.9167,31.9233
3.901,32.9167,31.9233
3.902,32.9167,31.9233
3.903,32.9167,31.9233
3.904,32.9167,31.9233
3.905,32.9167,31.9233
3.906,32.9167,31.9233
3.907,32.9167,31.9233
3.908,32.9167,31.9233
3.909,32.9167,31.9233
3.91,32.9167,31.9233
3.911,32.9167,31.9233
3.912,32.9167,31.9233
3.913,32.9167,31.9233
3.914,32.9167,31.9233
3.915,32.9167,31.9233
3.916,33.125,32.321
3.917,33.125,32.321
3.918,33.125,32.321
3.919,33.125,32.321
3.92,33.125,32.321
3.921,33.125,32.321
3.922,33.125,32.321
3.923,33.125,32.321
3.924,33.125,32.321
3.925,33.125,32.321
3.926,33.125,32.321
3.927,33.125,32.321
3.928,33.125,32.321
3.929,33.125,32.321
3.93,33.125,32.321
3.931,33.125,32.321
3.932,33.125,32.321
3.933,33.125,32.321
3.934,33.125,32.321
3.935,33.125,32.321
3.936,33.125,32.321
3.937,33.125,32.321
3.938,33.125,32.321
3.939,33.125,32.321
3.94,33.125,32.321
3.941,33.125,32.321
3.942,33.125,32.321
3.943,33.125,32.321
3.944,33.125,32.321
3.945,33.125,32.321
3.946,33.125,32.321
3.947,33.125,32.321
3.948,33.125,32.321
3.949,33.125,32.321
3.95,33.125,32.321
3.951,33.125,32.321
3.952,33.125,32.321
3.953,33.125,32.321
3.954,33.125,32.321
3.955,33.125,32.321
3.956,33.125,32.321
3.957,33.125,32.321
3.958,33.125,32.321
3.959,33.125,32.321
3.96,33.125,32.321
3.961,33.125,32.321
3.962,33.125,32.321
3.963,33.3333,32.7349
3.964,33.3333,32.7349
3.965,33.3333,32.7349
3.966,33.3333,32.7349
3.967,33.3333,32.7349
3.968,33.3333,32.7349
3.969,33.3333,32.7349
3.97,33.3333,32.7349
3.971,33.3333,32.7349
3.972,33.3333,32.7349
3.973,33.3333,32.7349
3.974,33.3333,32.7349
3.975,33.3333,32.7349
3.976,33.3333,32.7349
3.977,33.3333,32.7349
3.978,33.3333,32.7349
3.979,33.3333,32.7349
3.98,33.3333,32.7349
3.981,33.3333,32.7349
3.982,33.3333,32.7349
3.983,33.3333,32.7349
3.984,33.3333,32.7349
3.985,33.3333,32.7349
3.986,33.3333,32.7349
3.987,33.3333,32.7349
3.988,33.3333,32.7349
3.989,33.3333,32.7349
3.99,33.3333,32.7349
3.991,33.3333,32.7349
3.992,33.3333,32.7349
3.993,33.3333,32.7349
3.994,33.3333,32.7349
3.995,33.3333,32.7349
3.996,33.3333,32.7349
3.997,33.3333,32.7349
3.998,33.3333,32.7349
3.999,33.3333,32.7349
4,33.3333,32.7349
4.001,33.3333,32.7349
4.002,33.3333,32.7349
4.003,33.3333,32.7349
4.004,33.3333,32.7349
4.005,33.3333,32.7349
4.006,33.3333,32.7349
4.007,33.3333,32.7349
4.008,33.3333,32.7349
4.009,33.5417,33.1461
4.01,33.5417,33.1461
4.011,33.5417,33.1461
4.012,33.5417,33.1461
4.013,33.5417,33.1461
4.014,33.5417,33.1461
4.015,33.5417,33.1461
4.016,33.5417,33.1461
4.017,33.5417,33.1461
4.018,33.5417,33.1461
4.019,33.5417,33.1461
4.02,33.5417,33.1461
4.021,33.5417,33.1461
4.022,33.5417,33.1461
4.023,33.5417,33.1461
4.024,33.5417,33.1461
4.025,33.5417,33.1461
4.026,33.5417,33.1461
4.027,33.5417,33.1461
4.028,33.5417,33.1461
4.029,33.5417,33.1461
4.03,33.5417,33.1461
4.031,33.5417,33.1461
4.032,33.5417,33.1461
4.033,33.5417,33.1461
4.034,33.5417,33.1461
4.035,33.5417,33.1461
4.036,33.5417,33.1461
4.037,33.5417,33.1461
4.038,33.5417,33.1461
4.039,33.5417,33.1461
4.04,33.5417,33.1461
4.041,33.5417,33.1461
4.042,33.5417,33.1461
4.043,33.5417,33.1461
4.044,33.5417,33.1461
4.045,33.5417,33.1461
4.046,33.5417,33.1461
4.047,33.5417,33.1461
4.048,33.5417,33.1461
4.049,33.5417,33.1461
4.05,33.5417,33.1461
4.051,33.5417,33.1461
4.052,33.5417,33.1461
4.053,33.5417,33.1461
4.054,33.5417,33.1461
4.055,33.5417,33.1461
4.056,33.75,33.5545
4.057,33.75,33.5545
4.058,33.75,33.5545
4.059,33.75,33.5545
4.06,33.75,33.5545
4.061,33.75,33.5545
4.062,33.75,33.5545
4.063,33.75,33.5545
4.064,33.75,33.5545
4.065,33.75,33.5545
4.066,33.75,33.5545
4.067,33.75,33.5545
4.068,33.75,33.5545
4.069,33.75,33.5545
4.07,33.75,33.5545
4.071,33.75,33.5545
4.072,33.75,33.5545
4.073,33.75,33.5545
4.074,33.75,33.5545
4.075,33.75,33.5545
4.076,33.75,33.5545
4.077,33.75,33.5545
4.078,33.75,33.5545
4.079,33.75,33.5545
4.08,33.75,33.5545
4.081,33.75,33.5545
4.082,33.75,33.5545
4.083,33.75,33.5545
4.084,33.75,33.5545
4.085,33.75,33.5545
4.086,33.75,33.5545
4.087,33.75,33.5545
4.088,33.75,33.5545
4.089,33.75,33.5545
4.09,33.75,33.5545
4.091,33.75,33.5545
4.092,33.75,33.5545
4.093,33.75,33.5545
4.094,33.75,33.5545
4.095,33.75,33.5545
4.096,33.75,33.5545
4.097,33.75,33.5545
4.098,33.75,33.5545
4.099,33.75,33.5545
4.1,33.75,33.5545
4.101,33.75,33.5545
4.102,33.75,33.5545
4.103,33.9583,33.9602
4.104,33.9583,33.9602
4.105,33.9583,33.9602
4.106,33.9583,33.9602
4.107,33.9583,33.9602
4.108,33.9583,33.9602
4.109,33.9583,33.9602
4.11,33.9583,33.9602
4.111,33.9583,33.9602
4.112,33.9583,33.9602
4.113,33.9583,33.9602
4.114,33.9583,33.9602
4.115,33.9583,33.9602
4.116,33.9583,33.9602
4.117,33.9583,33.9602
4.118,33.9583,33.9602
4.119,33.9583,33.9602
4.12,33.9583,33.9602
4.121,33.9583,33.9602
4.122,33.9583,33.9602
4.123,33.9583,33.9602
4.124,33.9583,33.9602
4.125,33.9583,33.9602
