"time","step2"
0,0
0.0010000000474974513,0
0.0020000000949949026,0
0.0030000000260770321,0
0.0040000001899898052,0
0.004999999888241291,0
0.0060000000521540642,0
0.0070000002160668373,0
0.0080000003799796104,0
0.008999999612569809,0
0.0099999997764825821,0
0.010999999940395355,0
0.012000000104308128,0
0.013000000268220901,0
0.014000000432133675,0
0.014999999664723873,0
0.016000000759959221,0
0.017000000923871994,0
0.017999999225139618,0
0.018999999389052391,0
0.019999999552965164,0
0.020999999716877937,0
0.02199999988079071,0
0.023000000044703484,0
0.024000000208616257,0
0.02500000037252903,0
0.026000000536441803,0
0.027000000700354576,0
0.028000000864267349,0
0.028999999165534973,0
0.029999999329447746,0
0.030999999493360519,0
0.032000001519918442,0
0.032999999821186066,0
0.034000001847743988,0
0.035000000149011612,0
0.035999998450279236,0
0.037000000476837158,0
0.037999998778104782,0
0.039000000804662704,0
0.039999999105930328,0
0.041000001132488251,0
0.041999999433755875,0
0.043000001460313797,0
0.043999999761581421,0
0.045000001788139343,0
0.046000000089406967,0
0.046999998390674591,0
0.048000000417232513,0
0.048999998718500137,0
0.05000000074505806,0
0.050999999046325684,0
0.052000001072883606,0
0.05299999937415123,0
0.054000001400709152,0
0.054999999701976776,0
0.056000001728534698,0
0.057000000029802322,0
0.057999998331069946,0
0.059000000357627869,0
0.059999998658895493,0
0.061000000685453415,0
0.061999998986721039,0
0.063000001013278961,0
0.064000003039836884,0
0.064999997615814209,0
0.065999999642372131,0
0.067000001668930054,0
0.068000003695487976,0
0.068999998271465302,0
0.070000000298023224,0
0.071000002324581146,0
0.071999996900558472,0
0.072999998927116394,0
0.074000000953674316,0
0.075000002980232239,0
0.075999997556209564,0
0.076999999582767487,0
0.078000001609325409,0
0.079000003635883331,0
0.079999998211860657,0
0.081000000238418579,0
0.082000002264976501,0
0.082999996840953827,0
0.083999998867511749,0
0.085000000894069672,0
0.086000002920627594,0
0.086999997496604919,0
0.087999999523162842,0
0.089000001549720764,0
0.090000003576278687,0
0.090999998152256012,0
0.092000000178813934,0
0.093000002205371857,0
0.093999996781349182,0
0.094999998807907104,0
0.096000000834465027,0
0.097000002861022949,0
0.097999997437000275,0
0.098999999463558197,0
0.10000000149011612,0
0.10100000351667404,0
0.10199999809265137,0
0.10300000011920929,0
0.10400000214576721,0
0.10499999672174454,0
0.10599999874830246,0
0.10700000077486038,0
0.1080000028014183,0
0.10899999737739563,0
0.10999999940395355,0
0.11100000143051147,0
0.1120000034570694,0
0.11299999803304672,0
0.11400000005960464,0
0.11500000208616257,0
0.11599999666213989,0
0.11699999868869781,0
0.11800000071525574,0
0.11900000274181366,0
0.11999999731779099,0
0.12099999934434891,0
0.12200000137090683,0
0.12300000339746475,0
0.12399999797344208,0
0.125,0
0.12600000202655792,0
0.12700000405311584,0
0.12800000607967377,0
0.1289999932050705,0
0.12999999523162842,0
0.13099999725818634,0
0.13199999928474426,0
0.13300000131130219,0
0.13400000333786011,0
0.13500000536441803,0
0.13600000739097595,0
0.13699999451637268,0
0.1379999965429306,0
0.13899999856948853,0
0.14000000059604645,0
