"time","'volume@INJ01'","'q@INJ01'"
0.004864,-7.94684e-013,-9.8377e-009
0.004864,-7.97307e-013,-9.8381e-009
0.00488,-7.97307e-013,-9.8381e-009
0.00488,-7.99931e-013,-9.8384e-009
0.004896,-7.99931e-013,-9.8384e-009
0.004896,-8.02554e-013,-9.83858e-009
0.004912,-8.02554e-013,-9.83858e-009
0.004912,-8.05178e-013,-9.83868e-009
0.004928,-8.05178e-013,-9.83868e-009
0.004928,-8.07801e-013,-9.83869e-009
0.004944,-8.07801e-013,-9.83869e-009
0.004944,-8.10425e-013,-9.83863e-009
0.00496,-8.10425e-013,-9.83863e-009
0.00496,-8.13049e-013,-9.83852e-009
0.004976,-8.13049e-013,-9.83852e-009
0.004976,-8.15672e-013,-9.83836e-009
0.004992,-8.15672e-013,-9.83836e-009
0.004992,-8.18296e-013,-9.83817e-009
0.005008,-8.18296e-013,-9.83817e-009
0.005008,-8.20919e-013,-9.83799e-009
0.005024,-8.20919e-013,-9.83799e-009
0.005024,-8.23543e-013,-9.8378e-009
0.00504,-8.23543e-013,-9.8378e-009
0.00504,-8.26166e-013,-9.83764e-009
0.005056,-8.26166e-013,-9.83764e-009
0.005056,-8.2879e-013,-9.83752e-009
0.005072,-8.2879e-013,-9.83752e-009
0.005072,-8.31413e-013,-9.83745e-009
0.005088,-8.31413e-013,-9.83745e-009
0.005088,-8.34036e-013,-9.83741e-009
0.005104,-8.34036e-013,-9.83741e-009
0.005104,-8.36659e-013,-9.83744e-009
0.00512,-8.36659e-013,-9.83744e-009
0.00512,-8.39283e-013,-9.83753e-009
0.005136,-8.39283e-013,-9.83753e-009
0.005136,-8.41906e-013,-9.83767e-009
0.005152,-8.41906e-013,-9.83767e-009
0.005152,-8.4453e-013,-9.83786e-009
0.005168,-8.4453e-013,-9.83786e-009
0.005168,-8.47153e-013,-9.83811e-009
0.005184,-8.47153e-013,-9.83811e-009
0.005184,-8.49777e-013,-9.83839e-009
0.0052,-8.49777e-013,-9.83839e-009
0.0052,-8.524e-013,-9.8387e-009
0.005216,-8.524e-013,-9.8387e-009
0.005216,-8.55024e-013,-9.83902e-009
0.005232,-8.55024e-013,-9.83902e-009
0.005232,-8.57648e-013,-9.83935e-009
0.005248,-8.57648e-013,-9.83935e-009
0.005248,-8.60272e-013,-9.83968e-009
0.005264,-8.60272e-013,-9.83968e-009
0.005264,-8.62895e-013,-9.84e-009
0.00528,-8.62895e-013,-9.84e-009
0.00528,-8.6552e-013,-9.84028e-009
0.005296,-8.6552e-013,-9.84028e-009
0.005296,-8.68144e-013,-9.84051e-009
0.005312,-8.68144e-013,-9.84051e-009
0.005312,-8.70768e-013,-9.8407e-009
0.005328,-8.70768e-013,-9.8407e-009
0.005328,-8.73392e-013,-9.84086e-009
0.005344,-8.73392e-013,-9.84086e-009
0.005344,-8.76016e-013,-9.84095e-009
0.00536,-8.76016e-013,-9.84095e-009
0.00536,-8.7864e-013,-9.84099e-009
0.005376,-8.7864e-013,-9.84099e-009
0.005376,-8.81265e-013,-9.84098e-009
0.005392,-8.81265e-013,-9.84098e-009
0.005392,-8.83889e-013,-9.84091e-009
0.005408,-8.83889e-013,-9.84091e-009
0.005408,-8.86513e-013,-9.84079e-009
0.005424,-8.86513e-013,-9.84079e-009
0.005424,-8.89137e-013,-9.84064e-009
0.00544,-8.89137e-013,-9.84064e-009
0.00544,-8.91762e-013,-9.84044e-009
0.005456,-8.91762e-013,-9.84044e-009
0.005456,-8.94386e-013,-9.84022e-009
0.005472,-8.94386e-013,-9.84022e-009
0.005472,-8.9701e-013,-9.83998e-009
0.005488,-8.9701e-013,-9.83998e-009
0.005488,-8.99634e-013,-9.83972e-009
0.005504,-8.99634e-013,-9.83972e-009
0.005504,-9.02258e-013,-9.83947e-009
0.00552,-9.02258e-013,-9.83947e-009
0.00552,-9.04881e-013,-9.83921e-009
0.005536,-9.04881e-013,-9.83921e-009
0.005536,-9.07505e-013,-9.83896e-009
0.005552,-9.07505e-013,-9.83896e-009
0.005552,-9.10129e-013,-9.83874e-009
0.005568,-9.10129e-013,-9.83874e-009
0.005568,-9.12752e-013,-9.83854e-009
0.005584,-9.12752e-013,-9.83854e-009
0.005584,-9.15376e-013,-9.83836e-009
0.0056,-9.15376e-013,-9.83836e-009
0.0056,-9.18e-013,-9.83822e-009
0.005616,-9.18e-013,-9.83822e-009
0.005616,-9.20623e-013,-9.83811e-009
0.005632,-9.20623e-013,-9.83811e-009
0.005632,-9.23247e-013,-9.83804e-009
0.005648,-9.23247e-013,-9.83804e-009
0.005648,-9.2587e-013,-9.83801e-009
0.005664,-9.2587e-013,-9.83801e-009
0.005664,-9.28494e-013,-9.83801e-009
0.00568,-9.28494e-013,-9.83801e-009
0.00568,-9.31117e-013,-9.83805e-009
0.005696,-9.31117e-013,-9.83805e-009
0.005696,-9.3374e-013,-9.83813e-009
0.005712,-9.3374e-013,-9.83813e-009
0.005712,-9.36364e-013,-9.83824e-009
0.005728,-9.36364e-013,-9.83824e-009
0.005728,-9.38988e-013,-9.8384e-009
0.005744,-9.38988e-013,-9.8384e-009
0.005744,-9.41611e-013,-9.83858e-009
0.00576,-9.41611e-013,-9.83858e-009
0.00576,-9.44235e-013,-9.83878e-009
0.005776,-9.44235e-013,-9.83878e-009
0.005776,-9.46858e-013,-9.83902e-009
0.005792,-9.46858e-013,-9.83902e-009
0.005792,-9.49482e-013,-9.83928e-009
0.005808,-9.49482e-013,-9.83928e-009
0.005808,-9.52106e-013,-9.83955e-009
0.005824,-9.52106e-013,-9.83955e-009
0.005824,-9.5473e-013,-9.83984e-009
0.00584,-9.5473e-013,-9.83984e-009
0.00584,-9.57354e-013,-9.84014e-009
0.005856,-9.57354e-013,-9.84014e-009
0.005856,-9.59978e-013,-9.84042e-009
0.005872,-9.59978e-013,-9.84042e-009
0.005872,-9.62602e-013,-9.84072e-009
0.005888,-9.62602e-013,-9.84072e-009
0.005888,-9.65226e-013,-9.84098e-009
0.005904,-9.65226e-013,-9.84098e-009
0.005904,-9.67851e-013,-9.84123e-009
0.00592,-9.67851e-013,-9.84123e-009
0.00592,-9.70475e-013,-9.84144e-009
0.005936,-9.70475e-013,-9.84144e-009
0.005936,-9.731e-013,-9.84162e-009
0.005952,-9.731e-013,-9.84162e-009
0.005952,-9.75724e-013,-9.84175e-009
0.005968,-9.75724e-013,-9.84175e-009
0.005968,-9.78348e-013,-9.84183e-009
0.005984,-9.78348e-013,-9.84183e-009
0.005984,-9.80973e-013,-9.84185e-009
0.006,-9.80973e-013,-9.84185e-009
0.006,-9.83597e-013,-9.84179e-009
0.006016,-9.83597e-013,-9.84179e-009
0.006016,-9.86222e-013,-9.84165e-009
0.006032,-9.86222e-013,-9.84165e-009
0.006032,-9.88846e-013,-9.84146e-009
0.006048,-9.88846e-013,-9.84146e-009
0.006048,-9.91471e-013,-9.84118e-009
0.006064,-9.91471e-013,-9.84118e-009
0.006064,-9.94095e-013,-9.84083e-009
0.00608,-9.94095e-013,-9.84083e-009
0.00608,-9.96719e-013,-9.8404e-009
0.006096,-9.96719e-013,-9.8404e-009
0.006096,-9.99343e-013,-9.83993e-009
0.006112,-9.99343e-013,-9.83993e-009
0.006112,-1.00197e-012,-9.83939e-009
0.006128,-1.00197e-012,-9.83939e-009
0.006128,-1.00459e-012,-9.83878e-009
0.006144,-1.00459e-012,-9.83878e-009
0.006144,-1.00721e-012,-9.83814e-009
0.00616,-1.00721e-012,-9.83814e-009
0.00616,-1.00984e-012,-9.83746e-009
0.006176,-1.00984e-012,-9.83746e-009
0.006176,-1.01246e-012,-9.83676e-009
0.006192,-1.01246e-012,-9.83676e-009
0.006192,-1.01508e-012,-9.83605e-009
0.006208,-1.01508e-012,-9.83605e-009
0.006208,-1.01771e-012,-9.83533e-009
0.006224,-1.01771e-012,-9.83533e-009
0.006224,-1.02033e-012,-9.83462e-009
0.00624,-1.02033e-012,-9.83462e-009
0.00624,-1.02295e-012,-9.83391e-009
0.006256,-1.02295e-012,-9.83391e-009
0.006256,-1.02557e-012,-9.83323e-009
0.006272,-1.02557e-012,-9.83323e-009
0.006272,-1.0282e-012,-9.83257e-009
0.006288,-1.0282e-012,-9.83257e-009
0.006288,-1.03082e-012,-9.83193e-009
0.006304,-1.03082e-012,-9.83193e-009
0.006304,-1.03344e-012,-9.83132e-009
0.00632,-1.03344e-012,-9.83132e-009
0.00632,-1.03606e-012,-9.83074e-009
0.006336,-1.03606e-012,-9.83074e-009
0.006336,-1.03868e-012,-9.83018e-009
0.006352,-1.03868e-012,-9.83018e-009
0.006352,-1.0413e-012,-9.82965e-009
0.006368,-1.0413e-012,-9.82965e-009
0.006368,-1.04393e-012,-9.82915e-009
0.006384,-1.04393e-012,-9.82915e-009
0.006384,-1.04655e-012,-9.82868e-009
0.0064,-1.04655e-012,-9.82868e-009
0.0064,-1.04917e-012,-9.82823e-009
0.006416,-1.04917e-012,-9.82823e-009
0.006416,-1.05179e-012,-9.8278e-009
0.006432,-1.05179e-012,-9.8278e-009
0.006432,-1.05441e-012,-9.8274e-009
0.006448,-1.05441e-012,-9.8274e-009
0.006448,-1.05703e-012,-9.82703e-009
0.006464,-1.05703e-012,-9.82703e-009
0.006464,-1.05965e-012,-9.82668e-009
0.00648,-1.05965e-012,-9.82668e-009
0.00648,-1.06227e-012,-9.82638e-009
0.006496,-1.06227e-012,-9.82638e-009
0.006496,-1.06489e-012,-9.82611e-009
0.006512,-1.06489e-012,-9.82611e-009
0.006512,-1.06751e-012,-9.8259e-009
0.006528,-1.06751e-012,-9.8259e-009
0.006528,-1.07013e-012,-9.82573e-009
0.006544,-1.07013e-012,-9.82573e-009
0.006544,-1.07275e-012,-9.82565e-009
0.00656,-1.07275e-012,-9.82565e-009
0.00656,-1.07537e-012,-9.82564e-009
0.006576,-1.07537e-012,-9.82564e-009
0.006576,-1.07799e-012,-9.82569e-009
0.006592,-1.07799e-012,-9.82569e-009
0.006592,-1.08061e-012,-9.82584e-009
0.006608,-1.08061e-012,-9.82584e-009
0.006608,-1.08323e-012,-9.82608e-009
0.006624,-1.08323e-012,-9.82608e-009
0.006624,-1.08585e-012,-9.8264e-009
0.00664,-1.08585e-012,-9.8264e-009
0.00664,-1.08847e-012,-9.82681e-009
0.006656,-1.08847e-012,-9.82681e-009
0.006656,-1.09109e-012,-9.8273e-009
0.006672,-1.09109e-012,-9.8273e-009
0.006672,-1.09371e-012,-9.82787e-009
0.006688,-1.09371e-012,-9.82787e-009
0.006688,-1.09634e-012,-9.82849e-009
0.006704,-1.09634e-012,-9.82849e-009
0.006704,-1.09896e-012,-9.82917e-009
0.00672,-1.09896e-012,-9.82917e-009
0.00672,-1.10158e-012,-9.82986e-009
0.006736,-1.10158e-012,-9.82986e-009
0.006736,-1.1042e-012,-9.83056e-009
0.006752,-1.1042e-012,-9.83056e-009
0.006752,-1.10682e-012,-9.83126e-009
0.006768,-1.10682e-012,-9.83126e-009
0.006768,-1.10944e-012,-9.83192e-009
0.006784,-1.10944e-012,-9.83192e-009
0.006784,-1.11206e-012,-9.83253e-009
0.0068,-1.11206e-012,-9.83253e-009
0.0068,-1.11469e-012,-9.83308e-009
0.006816,-1.11469e-012,-9.83308e-009
0.006816,-1.11731e-012,-9.83354e-009
0.006832,-1.11731e-012,-9.83354e-009
0.006832,-1.11993e-012,-9.83392e-009
0.006848,-1.11993e-012,-9.83392e-009
0.006848,-1.12255e-012,-9.83419e-009
0.006864,-1.12255e-012,-9.83419e-009
0.006864,-1.12518e-012,-9.83435e-009
0.00688,-1.12518e-012,-9.83435e-009
0.00688,-1.1278e-012,-9.83442e-009
0.006896,-1.1278e-012,-9.83442e-009
0.006896,-1.13042e-012,-9.83438e-009
0.006912,-1.13042e-012,-9.83438e-009
0.006912,-1.13304e-012,-9.83426e-009
0.006928,-1.13304e-012,-9.83426e-009
0.006928,-1.13567e-012,-9.83407e-009
0.006944,-1.13567e-012,-9.83407e-009
0.006944,-1.13829e-012,-9.83383e-009
0.00696,-1.13829e-012,-9.83383e-009
0.00696,-1.14091e-012,-9.83357e-009
0.006976,-1.14091e-012,-9.83357e-009
0.006976,-1.14353e-012,-9.83328e-009
0.006992,-1.14353e-012,-9.83328e-009
0.006992,-1.14615e-012,-9.83301e-009
0.007008,-1.14615e-012,-9.83301e-009
0.007008,-1.14878e-012,-9.83278e-009
0.007024,-1.14878e-012,-9.83278e-009
0.007024,-1.1514e-012,-9.83261e-009
0.00704,-1.1514e-012,-9.83261e-009
0.00704,-1.15402e-012,-9.83251e-009
0.007056,-1.15402e-012,-9.83251e-009
0.007056,-1.15664e-012,-9.83251e-009
0.007072,-1.15664e-012,-9.83251e-009
0.007072,-1.15926e-012,-9.8326e-009
0.007088,-1.15926e-012,-9.8326e-009
0.007088,-1.16189e-012,-9.8328e-009
0.007104,-1.16189e-012,-9.8328e-009
0.007104,-1.16451e-012,-9.8331e-009
0.00712,-1.16451e-012,-9.8331e-009
0.00712,-1.16713e-012,-9.8335e-009
0.007136,-1.16713e-012,-9.8335e-009
0.007136,-1.16975e-012,-9.834e-009
0.007152,-1.16975e-012,-9.834e-009
0.007152,-1.17238e-012,-9.83454e-009
0.007168,-1.17238e-012,-9.83454e-009
0.007168,-1.175e-012,-9.83514e-009
0.007184,-1.175e-012,-9.83514e-009
0.007184,-1.17762e-012,-9.83579e-009
0.0072,-1.17762e-012,-9.83579e-009
0.0072,-1.18024e-012,-9.83643e-009
0.007216,-1.18024e-012,-9.83643e-009
0.007216,-1.18287e-012,-9.83705e-009
0.007232,-1.18287e-012,-9.83705e-009
0.007232,-1.18549e-012,-9.83764e-009
0.007248,-1.18549e-012,-9.83764e-009
0.007248,-1.18811e-012,-9.83815e-009
0.007264,-1.18811e-012,-9.83815e-009
0.007264,-1.19074e-012,-9.83859e-009
0.00728,-1.19074e-012,-9.83859e-009
0.00728,-1.19336e-012,-9.83892e-009
0.007296,-1.19336e-012,-9.83892e-009
0.007296,-1.19599e-012,-9.83914e-009
0.007312,-1.19599e-012,-9.83914e-009
0.007312,-1.19861e-012,-9.83926e-009
0.007328,-1.19861e-012,-9.83926e-009
0.007328,-1.20123e-012,-9.83925e-009
0.007344,-1.20123e-012,-9.83925e-009
0.007344,-1.20386e-012,-9.83913e-009
0.00736,-1.20386e-012,-9.83913e-009
0.00736,-1.20648e-012,-9.83891e-009
0.007376,-1.20648e-012,-9.83891e-009
0.007376,-1.2091e-012,-9.83859e-009
0.007392,-1.2091e-012,-9.83859e-009
0.007392,-1.21173e-012,-9.83819e-009
0.007408,-1.21173e-012,-9.83819e-009
0.007408,-1.21435e-012,-9.83776e-009
0.007424,-1.21435e-012,-9.83776e-009
0.007424,-1.21697e-012,-9.83729e-009
0.00744,-1.21697e-012,-9.83729e-009
0.00744,-1.2196e-012,-9.83682e-009
0.007456,-1.2196e-012,-9.83682e-009
0.007456,-1.22222e-012,-9.83634e-009
0.007472,-1.22222e-012,-9.83634e-009
0.007472,-1.22484e-012,-9.83592e-009
0.007488,-1.22484e-012,-9.83592e-009
0.007488,-1.22747e-012,-9.83555e-009
0.007504,-1.22747e-012,-9.83555e-009
0.007504,-1.23009e-012,-9.83526e-009
0.00752,-1.23009e-012,-9.83526e-009
0.00752,-1.23271e-012,-9.83504e-009
0.007536,-1.23271e-012,-9.83504e-009
0.007536,-1.23533e-012,-9.83492e-009
0.007552,-1.23533e-012,-9.83492e-009
0.007552,-1.23796e-012,-9.83489e-009
0.007568,-1.23796e-012,-9.83489e-009
0.007568,-1.24058e-012,-9.83498e-009
0.007584,-1.24058e-012,-9.83498e-009
0.007584,-1.2432e-012,-9.83514e-009
0.0076,-1.2432e-012,-9.83514e-009
0.0076,-1.24583e-012,-9.8354e-009
0.007616,-1.24583e-012,-9.8354e-009
0.007616,-1.24845e-012,-9.83574e-009
0.007632,-1.24845e-012,-9.83574e-009
0.007632,-1.25107e-012,-9.83614e-009
0.007648,-1.25107e-012,-9.83614e-009
0.007648,-1.25369e-012,-9.8366e-009
0.007664,-1.25369e-012,-9.8366e-009
0.007664,-1.25632e-012,-9.83709e-009
0.00768,-1.25632e-012,-9.83709e-009
0.00768,-1.25894e-012,-9.83761e-009
0.007696,-1.25894e-012,-9.83761e-009
0.007696,-1.26156e-012,-9.83812e-009
0.007712,-1.26156e-012,-9.83812e-009
0.007712,-1.26419e-012,-9.83866e-009
0.007728,-1.26419e-012,-9.83866e-009
0.007728,-1.26681e-012,-9.83916e-009
0.007744,-1.26681e-012,-9.83916e-009
0.007744,-1.26944e-012,-9.83965e-009
0.00776,-1.26944e-012,-9.83965e-009
0.00776,-1.27206e-012,-9.84011e-009
0.007776,-1.27206e-012,-9.84011e-009
0.007776,-1.27468e-012,-9.84052e-009
0.007792,-1.27468e-012,-9.84052e-009
0.007792,-1.27731e-012,-9.84091e-009
0.007808,-1.27731e-012,-9.84091e-009
0.007808,-1.27993e-012,-9.84125e-009
0.007824,-1.27993e-012,-9.84125e-009
0.007824,-1.28256e-012,-9.84157e-009
0.00784,-1.28256e-012,-9.84157e-009
0.00784,-1.28518e-012,-9.84185e-009
0.007856,-1.28518e-012,-9.84185e-009
0.007856,-1.28781e-012,-9.84209e-009
0.007872,-1.28781e-012,-9.84209e-009
0.007872,-1.29043e-012,-9.84231e-009
0.007888,-1.29043e-012,-9.84231e-009
0.007888,-1.29305e-012,-9.84249e-009
0.007904,-1.29305e-012,-9.84249e-009
0.007904,-1.29568e-012,-9.84265e-009
0.00792,-1.29568e-012,-9.84265e-009
0.00792,-1.2983e-012,-9.84278e-009
0.007936,-1.2983e-012,-9.84278e-009
0.007936,-1.30093e-012,-9.84288e-009
0.007952,-1.30093e-012,-9.84288e-009
0.007952,-1.30355e-012,-9.84297e-009
0.007968,-1.30355e-012,-9.84297e-009
0.007968,-1.30618e-012,-9.84299e-009
0.007984,-1.30618e-012,-9.84299e-009
0.007984,-1.3088e-012,-9.84301e-009
0.008,-1.3088e-012,-9.84301e-009
0.008,-1.31143e-012,-9.84296e-009
0.008016,-1.31143e-012,-9.84296e-009
0.008016,-1.31405e-012,-9.84282e-009
0.008032,-1.31405e-012,-9.84282e-009
0.008032,-1.31668e-012,-9.84271e-009
0.008048,-1.31668e-012,-9.84271e-009
0.008048,-1.3193e-012,-9.84251e-009
0.008064,-1.3193e-012,-9.84251e-009
0.008064,-1.32193e-012,-9.84224e-009
0.00808,-1.32193e-012,-9.84224e-009
0.00808,-1.32455e-012,-9.84188e-009
0.008096,-1.32455e-012,-9.84188e-009
0.008096,-1.32718e-012,-9.84148e-009
0.008112,-1.32718e-012,-9.84148e-009
0.008112,-1.3298e-012,-9.84099e-009
0.008128,-1.3298e-012,-9.84099e-009
0.008128,-1.33242e-012,-9.84044e-009
0.008144,-1.33242e-012,-9.84044e-009
0.008144,-1.33505e-012,-9.83982e-009
0.00816,-1.33505e-012,-9.83982e-009
0.00816,-1.33767e-012,-9.83914e-009
0.008176,-1.33767e-012,-9.83914e-009
0.008176,-1.3403e-012,-9.8384e-009
0.008192,-1.3403e-012,-9.8384e-009
0.008192,-1.34292e-012,-9.83762e-009
0.008208,-1.34292e-012,-9.83762e-009
0.008208,-1.34554e-012,-9.83683e-009
0.008224,-1.34554e-012,-9.83683e-009
0.008224,-1.34817e-012,-9.83598e-009
0.00824,-1.34817e-012,-9.83598e-009
0.00824,-1.35079e-012,-9.83514e-009
0.008256,-1.35079e-012,-9.83514e-009
0.008256,-1.35341e-012,-9.83427e-009
0.008272,-1.35341e-012,-9.83427e-009
0.008272,-1.35603e-012,-9.83343e-009
0.008288,-1.35603e-012,-9.83343e-009
0.008288,-1.35866e-012,-9.8326e-009
0.008304,-1.35866e-012,-9.8326e-009
0.008304,-1.36128e-012,-9.8318e-009
0.00832,-1.36128e-012,-9.8318e-009
0.00832,-1.3639e-012,-9.83104e-009
0.008336,-1.3639e-012,-9.83104e-009
0.008336,-1.36652e-012,-9.83032e-009
0.008352,-1.36652e-012,-9.83032e-009
0.008352,-1.36914e-012,-9.82965e-009
0.008368,-1.36914e-012,-9.82965e-009
0.008368,-1.37176e-012,-9.82902e-009
0.008384,-1.37176e-012,-9.82902e-009
0.008384,-1.37438e-012,-9.82842e-009
0.0084,-1.37438e-012,-9.82842e-009
0.0084,-1.377e-012,-9.82789e-009
0.008416,-1.377e-012,-9.82789e-009
0.008416,-1.37963e-012,-9.82741e-009
0.008432,-1.37963e-012,-9.82741e-009
0.008432,-1.38225e-012,-9.82697e-009
0.008448,-1.38225e-012,-9.82697e-009
0.008448,-1.38487e-012,-9.82657e-009
0.008464,-1.38487e-012,-9.82657e-009
0.008464,-1.38749e-012,-9.8262e-009
0.00848,-1.38749e-012,-9.8262e-009
0.00848,-1.39011e-012,-9.82585e-009
0.008496,-1.39011e-012,-9.82585e-009
0.008496,-1.39273e-012,-9.82553e-009
0.008512,-1.39273e-012,-9.82553e-009
0.008512,-1.39535e-012,-9.82522e-009
0.008528,-1.39535e-012,-9.82522e-009
0.008528,-1.39797e-012,-9.82487e-009
0.008544,-1.39797e-012,-9.82487e-009
0.008544,-1.40059e-012,-9.82449e-009
0.00856,-1.40059e-012,-9.82449e-009
0.00856,-1.40321e-012,-9.82401e-009
0.008576,-1.40321e-012,-9.82401e-009
0.008576,-1.40583e-012,-9.82339e-009
0.008592,-1.40583e-012,-9.82339e-009
0.008592,-1.40845e-012,-9.82252e-009
0.008608,-1.40845e-012,-9.82252e-009
0.008608,-1.41107e-012,-9.82129e-009
0.008624,-1.41107e-012,-9.82129e-009
0.008624,-1.41368e-012,-9.81954e-009
0.00864,-1.41368e-012,-9.81954e-009
0.00864,-1.4163e-012,-9.81703e-009
0.008656,-1.4163e-012,-9.81703e-009
0.008656,-1.41892e-012,-9.81346e-009
0.008672,-1.41892e-012,-9.81346e-009
0.008672,-1.42154e-012,-9.80842e-009
0.008688,-1.42154e-012,-9.80842e-009
0.008688,-1.42415e-012,-9.80139e-009
0.008704,-1.42415e-012,-9.80139e-009
0.008704,-1.42676e-012,-9.79171e-009
0.00872,-1.42676e-012,-9.79171e-009
0.00872,-1.42937e-012,-9.77854e-009
0.008736,-1.42937e-012,-9.77854e-009
0.008736,-1.43198e-012,-9.76083e-009
0.008752,-1.43198e-012,-9.76083e-009
0.008752,-1.43458e-012,-9.73731e-009
0.008768,-1.43458e-012,-9.73731e-009
0.008768,-1.43717e-012,-9.70643e-009
0.008784,-1.43717e-012,-9.70643e-009
0.008784,-1.43975e-012,-9.66631e-009
0.0088,-1.43975e-012,-9.66631e-009
0.0088,-1.44233e-012,-9.61475e-009
0.008816,-1.44233e-012,-9.61475e-009
0.008816,-1.44488e-012,-9.54913e-009
0.008832,-1.44488e-012,-9.54913e-009
0.008832,-1.44742e-012,-9.46643e-009
0.008848,-1.44742e-012,-9.46643e-009
0.008848,-1.44993e-012,-9.36322e-009
0.008864,-1.44993e-012,-9.36322e-009
0.008864,-1.45241e-012,-9.23561e-009
0.00888,-1.45241e-012,-9.23561e-009
0.00888,-1.45485e-012,-9.0793e-009
0.008896,-1.45485e-012,-9.0793e-009
0.008896,-1.45725e-012,-8.88967e-009
0.008912,-1.45725e-012,-8.88967e-009
0.008912,-1.45959e-012,-8.66185e-009
0.008928,-1.45959e-012,-8.66185e-009
0.008928,-1.46186e-012,-8.39091e-009
0.008944,-1.46186e-012,-8.39091e-009
0.008944,-1.46406e-012,-8.07199e-009
0.00896,-1.46406e-012,-8.07199e-009
0.00896,-1.46616e-012,-7.7006e-009
0.008976,-1.46616e-012,-7.7006e-009
0.008976,-1.46816e-012,-7.27282e-009
0.008992,-1.46816e-012,-7.27282e-009
0.008992,-1.47004e-012,-6.78544e-009
0.009008,-1.47004e-012,-6.78544e-009
0.009008,-1.47177e-012,-6.23625e-009
0.009024,-1.47177e-012,-6.23625e-009
0.009024,-1.47336e-012,-5.62398e-009
0.00904,-1.47336e-012,-5.62398e-009
0.00904,-1.47477e-012,-4.94849e-009
0.009056,-1.47477e-012,-4.94849e-009
0.009056,-1.47599e-012,-4.21057e-009
0.009072,-1.47599e-012,-4.21057e-009
0.009072,-1.47701e-012,-3.41187e-009
0.009088,-1.47701e-012,-3.41187e-009
0.009088,-1.47781e-012,-2.55472e-009
0.009104,-1.47781e-012,-2.55472e-009
0.009104,-1.47837e-012,-1.64184e-009
0.00912,-1.47837e-012,-1.64184e-009
0.00912,-1.47868e-012,-6.76139e-010
0.009136,-1.47868e-012,-6.76139e-010
0.009136,-1.47872e-012,3.39592e-010
0.009152,-1.47872e-012,3.39592e-010
0.009152,-1.47849e-012,1.40296e-009
0.009168,-1.47849e-012,1.40296e-009
0.009168,-1.47797e-012,2.51209e-009
0.009184,-1.47797e-012,2.51209e-009
0.009184,-1.47715e-012,3.66587e-009
0.0092,-1.47715e-012,3.66587e-009
0.0092,-1.47601e-012,4.86402e-009
0.009216,-1.47601e-012,4.86402e-009
0.009216,-1.47455e-012,6.10722e-009
0.009232,-1.47455e-012,6.10722e-009
0.009232,-1.47275e-012,7.39682e-009
0.009248,-1.47275e-012,7.39682e-009
0.009248,-1.4706e-012,8.73504e-009
0.009264,-1.4706e-012,8.73504e-009
0.009264,-1.46809e-012,1.01247e-008
0.00928,-1.46809e-012,1.01247e-008
0.00928,-1.4652e-012,1.15688e-008
0.009296,-1.4652e-012,1.15688e-008
0.009296,-1.46191e-012,1.30708e-008
0.009312,-1.46191e-012,1.30708e-008
0.009312,-1.45822e-012,1.4634e-008
0.009328,-1.45822e-012,1.4634e-008
0.009328,-1.4541e-012,1.62612e-008
0.009344,-1.4541e-012,1.62612e-008
0.009344,-1.44954e-012,1.7955e-008
0.00936,-1.44954e-012,1.7955e-008
0.00936,-1.44452e-012,1.97171e-008
0.009376,-1.44452e-012,1.97171e-008
0.009376,-1.43902e-012,2.15487e-008
0.009392,-1.43902e-012,2.15487e-008
0.009392,-1.43302e-012,2.34497e-008
0.009408,-1.43302e-012,2.34497e-008
0.009408,-1.42651e-012,2.54197e-008
0.009424,-1.42651e-012,2.54197e-008
0.009424,-1.41946e-012,2.74573e-008
0.00944,-1.41946e-012,2.74573e-008
0.00944,-1.41186e-012,2.95604e-008
0.009456,-1.41186e-012,2.95604e-008
0.009456,-1.40369e-012,3.17268e-008
0.009472,-1.40369e-012,3.17268e-008
0.009472,-1.39493e-012,3.39541e-008
0.009488,-1.39493e-012,3.39541e-008
0.009488,-1.38557e-012,3.624e-008
0.009504,-1.38557e-012,3.624e-008
0.009504,-1.3756e-012,3.85829e-008
0.00952,-1.3756e-012,3.85829e-008
0.00952,-1.36499e-012,4.0982e-008
0.009536,-1.36499e-012,4.0982e-008
0.009536,-1.35373e-012,4.34374e-008
0.009552,-1.35373e-012,4.34374e-008
0.009552,-1.34182e-012,4.59504e-008
0.009568,-1.34182e-012,4.59504e-008
0.009568,-1.32922e-012,4.85231e-008
0.009584,-1.32922e-012,4.85231e-008
0.009584,-1.31593e-012,5.1159e-008
0.0096,-1.31593e-012,5.1159e-008
0.0096,-2.34754e-010,-0.00254476
0.009616,-2.34754e-010,-0.00254476
0.009616,-9.5178e-010,0.00130636
0.009632,-9.5178e-010,0.00130636
0.009632,3.63242e-009,0.0375665
0.009648,3.63242e-009,0.0375665
0.009648,2.17897e-008,0.105218
0.009664,2.17897e-008,0.105218
0.009664,6.3535e-008,0.21483
0.00968,6.3535e-008,0.21483
0.00968,1.39677e-007,0.361405
0.009696,1.39677e-007,0.361405
0.009696,2.58412e-007,0.532011
0.009712,2.58412e-007,0.532011
0.009712,4.24533e-007,0.715406
0.009728,4.24533e-007,0.715406
0.009728,6.40618e-007,0.906274
0.009744,6.40618e-007,0.906274
0.009744,9.08433e-007,1.10338
0.00976,9.08433e-007,1.10338
0.00976,1.22966e-006,1.30693
0.009776,1.22966e-006,1.30693
