time,axis1_w,axis2_w,axis3_w,axis4_w,axis5_w,axis6_w
0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
0.00063,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
0.00126,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
0.00189,0.00000,-0.00003,0.00004,0.00000,0.00000,0.00000
0.00252,0.00002,-0.00022,-0.00016,0.00000,0.00233,0.00000
0.00314,0.00007,-0.00059,-0.00060,0.00000,0.00694,0.00000
0.00377,0.00016,-0.00112,-0.00125,0.00000,0.01339,0.00000
0.00440,0.00031,-0.00178,-0.00211,0.00004,0.02151,0.00000
0.00503,0.00056,-0.00251,-0.00319,0.00139,0.03149,0.00406
0.00566,0.00092,-0.00333,-0.00449,0.00337,0.04295,0.01030
0.00629,0.00142,-0.00426,-0.00599,0.00567,0.05545,0.01609
0.00692,0.00208,-0.00528,-0.00770,0.00828,0.06889,0.02137
0.00755,0.00293,-0.00641,-0.00964,0.01118,0.08319,0.02619
0.00817,0.00397,-0.00762,-0.01181,0.01435,0.09826,0.03060
0.00880,0.00521,-0.00893,-0.01422,0.01779,0.11404,0.03464
0.00943,0.00667,-0.01033,-0.01688,0.02148,0.13045,0.03834
0.01006,0.00835,-0.01182,-0.01978,0.02539,0.14745,0.04172
0.01069,0.01026,-0.01341,-0.02292,0.02952,0.16497,0.04480
0.01132,0.01241,-0.01510,-0.02630,0.03385,0.18296,0.04761
0.01195,0.01482,-0.01689,-0.02991,0.03837,0.20139,0.05018
0.01258,0.01747,-0.01880,-0.03374,0.04305,0.22020,0.05252
0.01321,0.02038,-0.02082,-0.03779,0.04789,0.23936,0.05466
0.01383,0.02356,-0.02298,-0.04203,0.05287,0.25884,0.05660
0.01446,0.02700,-0.02527,-0.04646,0.05797,0.27860,0.05838
0.01509,0.03071,-0.02771,-0.05106,0.06319,0.29861,0.06001
0.01572,0.03468,-0.03031,-0.05581,0.06851,0.31884,0.06151
0.01635,0.03893,-0.03307,-0.06070,0.07392,0.33928,0.06288
0.01698,0.04344,-0.03600,-0.06572,0.07940,0.35989,0.06415
0.01761,0.04823,-0.03912,-0.07085,0.08495,0.38066,0.06533
0.01824,0.05328,-0.04243,-0.07608,0.09055,0.40156,0.06643
