"time","heatCapacitor_T","switch_Controll"
0,20,0
0.02,20.19931426,0
0.04,20.3980651,0
0.06,20.59644772,0
0.08,20.79441326,0
0.1,20.99176882,0
0.12,21.18863709,0
0.14,21.38501806,0
0.16,21.58085174,0
0.18,21.77615028,0
0.2,21.97092568,0
0.22,22.16517038,0
0.24,22.35887401,0
0.26,22.55204788,0
0.28,22.74469196,0
0.3,22.93680628,0
0.32,23.12839082,0
0.34,23.31946555,0
0.36,23.5100466,0
0.38,23.70010576,0
0.4,23.88964303,0
0.42,24.07865841,0
0.44,24.26715191,0
0.46,24.45512351,0
0.48,24.64257323,0
0.5,24.82950106,0
0.52,25.015907,0
0.54,25.20179105,0
0.56,25.38715321,0
0.58,25.57199349,0
0.6,25.75641408,0
0.62,25.94033192,0
0.626235,25.99756483,0
0.64,25.99191335,1
0.66,25.97998509,1
0.68,25.96807269,1
0.7,25.95617614,1
0.72,25.94429545,1
0.74,25.9324306,1
0.76,25.92058161,1
0.78,25.90877394,1
0.8,25.89698747,1
0.82,25.88522191,1
0.84,25.87347727,1
0.86,25.86175354,1
0.88,25.85005071,1
0.9,25.83836881,1
0.92,25.82670781,1
0.94,25.81506773,1
0.96,25.80345709,1
0.98,25.79187088,1
1,25.7803069,1
1.02,25.76876513,1
1.04,25.7572456,1
1.06,25.74574828,1
1.08,25.73427319,1
1.1,25.72282031,1
1.12,25.71138967,1
1.14,25.69998124,1
1.16,25.68859504,1
1.18,25.67723106,1
1.2,25.6658893,1
1.22,25.65456976,1
1.24,25.64327245,1
1.26,25.63199736,1
1.28,25.62074116,1
1.3,25.60950679,1
1.32,25.59829442,1
1.34,25.58710405,1
1.36,25.57593566,1
1.38,25.56478928,1
1.4,25.55366488,1
1.42,25.54256248,1
1.44,25.53148208,1
1.46,25.52042367,1
1.48,25.50938725,1
1.5,25.49837283,1
1.52,25.4873804,1
1.54,25.47640997,1
1.56,25.46546153,1
1.58,25.45453508,1
1.6,25.44363063,1
1.62,25.43274818,1
1.64,25.42188771,1
1.66,25.41104925,1
1.68,25.40023277,1
1.7,25.38943829,1
1.72,25.37866581,1
1.74,25.36791532,1
1.76,25.35718682,1
1.78,25.34648032,1
1.8,25.33579581,1
1.82,25.32513329,1
1.84,25.31449277,1
1.86,25.30386172,1
1.88,25.29321995,1
1.9,25.28259883,1
1.92,25.27199834,1
1.94,25.2614185,1
1.96,25.2508593,1
1.98,25.24032075,1
2,25.22980283,1
2.02,25.21936594,1
2.04,25.2090028,1
2.06,25.1986599,1
2.08,25.18833072,1
2.1,25.17801525,1
2.12,25.1677135,1
2.14,25.15742547,1
2.16,25.14715116,1
2.18,25.13689056,1
2.2,25.12664368,1
2.22,25.11641052,1
2.24,25.1061918,1
2.26,25.09601181,1
2.26257,25.09470499,1
2.28,25.2548761,0
2.3,25.43956012,0
2.32,25.62381617,0
2.34,25.8077347,0
2.36,25.99131573,0
2.38,26.17431643,0
2.4,26.3568538,0
2.42,26.5389449,0
2.44,26.7205897,0
2.46,26.90171042,0
2.48,27.08235119,0
2.5,27.26251335,0
2.52,27.44219621,0
2.54,27.62138026,0
2.56,27.80008019,0
2.58,27.978296,0
2.6,28.15602769,0
2.62,28.33327526,0
2.64,28.51003871,0
2.66,28.68634856,0
2.67304,28.80106225,0
2.68,28.80178081,1
2.7,28.78423826,1
2.72,28.76672866,1
2.74,28.74924238,1
2.76,28.7317794,1
2.78,28.71433973,1
2.8,28.69695338,1
2.82,28.67959946,1
2.84,28.66227636,1
2.86,28.64498407,1
2.88,28.62772259,1
2.9,28.61049193,1
2.92,28.59329208,1
2.94,28.57612846,1
2.96,28.55900537,1
2.98,28.54191514,1
3,28.52485776,1
3.02,28.50783324,1
3.04,28.49084157,1
3.06,28.47388276,1
3.07067,28.46484867,1
3.08,28.5399318,0
3.1,28.71573409,0
3.12,28.89110724,0
3.14,29.06616119,0
3.16,29.24083186,0
3.18,29.41498306,0
3.2,29.58871172,0
3.22,29.76201782,0
3.24,29.93484283,0
3.26,30.10720714,0
3.28,30.27911769,0
3.3,30.45056655,0
3.32,30.62154601,0
3.34,30.7920659,0
3.36,30.96212624,0
3.38,31.13172702,0
3.4,31.30086823,0
3.42,31.46955389,0
3.44,31.63782742,0
3.46,31.80564846,0
3.48,31.97301703,0
3.5,32.13993311,0
3.52,32.30639671,0
3.52526,32.35010149,0
3.54,32.34378294,1
3.56,32.31922951,1
3.58,32.29474647,1
3.6,32.27029593,1
3.62,32.24587788,1
3.64,32.22149233,1
3.66,32.19713928,1
3.68,32.17281872,1
3.7,32.14853066,1
3.72,32.12427509,1
3.74,32.10007319,1
3.76,32.07594011,1
3.78,32.05184983,1
3.8,32.02780235,1
3.82,32.00379766,1
3.84,31.97983577,1
3.86,31.95591667,1
3.88,31.93204037,1
3.89704,31.91173153,1
3.9,31.92328586,0
3.92,32.09007959,0
3.94,32.25654141,0
3.96,32.42256208,0
3.98,32.5881765,0
4,32.75332278,0
4.02,32.91803806,0
4.04,33.08232235,0
4.06,33.24616514,0
4.08,33.40956307,0
4.1,33.5725242,0
4.12,33.73504853,0
4.14,33.89713606,0
4.16,34.05878679,0
4.18,34.22000896,0
4.2,34.38083455,0
4.22,34.5412299,0
4.24,34.701195,0
4.26,34.86072986,0
4.28,35.01983447,0
4.3,35.17850885,0
4.32,35.33675297,0
4.34,35.49456686,0
4.36,35.6519505,0
4.38,35.80890389,0
4.4,35.96542705,0
4.40774,36.02588604,0
4.42,36.02270352,1
4.44,35.99080964,1
4.46,35.95900649,1
4.48,35.92724557,1
4.5,35.8955269,1
4.52,35.86385047,1
4.54,35.83221629,1
4.56,35.80062435,1
4.58,35.76907464,1
4.6,35.73759886,1
4.62,35.70620269,1
4.64,35.67486223,1
4.66,35.64357749,1
4.68,35.61234847,1
4.7,35.58117516,1
4.72,35.55005757,1
4.74,35.51899569,1
4.75603,35.49414259,1
4.76,35.50778505,0
4.78,35.66483913,0
4.8,35.82156404,0
4.82,35.9779587,0
4.84,36.13392572,0
4.86,36.28951899,0
4.88,36.44467841,0
4.9,36.59942965,0
4.92,36.75377908,0
4.94,36.90772672,0
4.96,37.06125513,0
4.98,37.21437521,0
5,37.36708852,0
5.02,37.51939506,0
5.04,37.67129483,0
5.06,37.82278783,0
5.08,37.97387777,0
5.1,38.12461023,0
5.12,38.27494266,0
5.14,38.42487507,0
5.16,38.57440746,0
5.18,38.72353983,0
5.2,38.87227217,0
5.22,39.0206045,0
5.24,39.1685368,0
5.26,39.31606908,0
5.28,39.46320134,0
5.3,39.60993357,0
5.32,39.75626579,0
5.34,39.90219798,0
5.34219,39.91815326,0
5.36,39.90545367,1
5.38,39.86586972,1
5.4,39.82644494,1
5.42,39.78707242,1
5.44,39.74775214,1
5.46,39.70848412,1
5.48,39.66926834,1
5.5,39.6301048,1
5.52,39.59099352,1
5.54,39.55193448,1
5.56,39.5129277,1
5.58,39.47397316,1
5.6,39.43509335,1
5.62,39.39634863,1
5.64,39.35767254,1
5.66,39.31906506,1
5.6686,39.30248494,1
5.68,39.3609412,0
5.7,39.50756897,0
5.72,39.65378516,0
5.74,39.79974088,0
5.76,39.94543614,0
5.78,40.09072774,0
5.8,40.23563254,0
5.82,40.38019276,0
5.84,40.52440839,0
5.86,40.66823339,0
5.88,40.81167802,0
5.9,40.9547529,0
5.92,41.09745802,0
5.94,41.23977922,0
5.96,41.38172365,0
5.98,41.52329401,0
6,41.6644903,0
6.02,41.80531253,0
6.04,41.94576068,0
6.06,42.08583477,0
6.08,42.22556901,0
6.1,42.36495412,0
6.12,42.50397178,0
6.14,42.64262201,0
6.16,42.7809048,0
6.18,42.91882016,0
6.2,43.05636807,0
6.22,43.19354855,0
6.24,43.33036159,0
6.26,43.46680719,0
6.28,43.60288535,0
6.3,43.73859607,0
6.32,43.87393936,0
6.34,44.00891521,0
6.36,44.14352362,0
6.36503,44.1773198,0
6.38,44.17807971,1
6.4,44.12995542,1
6.42,44.08200042,1
6.44,44.03410907,1
6.46,43.98628137,1
6.48,43.93851731,1
6.5,43.89081689,1
6.52,43.84318012,1
6.54,43.79560699,1
6.56,43.74809751,1
6.58,43.70069125,1
6.6,43.65342039,1
6.62,43.60623336,1
6.64,43.55913016,1
6.66,43.51211079,1
6.67042,43.48764691,1
6.68,43.51407884,0
6.7,43.64953284,0
6.72,43.78457662,0
6.74,43.91938197,0
6.76,44.05394886,0
6.78,44.18827732,0
6.8,44.32230947,0
6.82,44.45589504,0
6.84,44.58916603,0
6.86,44.72212245,0
6.88,44.85476428,0
6.9,44.98709154,0
6.92,45.11904881,0
6.94,45.25065871,0
6.96,45.38193219,0
6.98,45.51286924,0
7,45.64346987,0
7.02,45.7737298,0
7.04,45.9036436,0
7.06,46.03321821,0
7.08,46.16245364,0
7.1,46.29134989,0
7.12,46.41990696,0
7.14,46.54812484,0
7.16,46.67600354,0
7.18,46.80354305,0
7.2,46.93081571,0
7.22,47.05776217,0
7.24,47.18437717,0
7.26,47.31066072,0
7.28,47.43661281,0
7.3,47.56223346,0
7.32,47.68752265,0
7.34,47.8124804,0
7.36,47.93710669,0
7.38,48.06140153,0
7.4,48.18536492,0
7.42,48.30899685,0
7.44,48.43229734,0
7.46,48.55526637,0
7.48,48.67790395,0
7.5,48.80021009,0
7.52,48.92218476,0
7.54,49.04382799,0
