"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0031,9.97046,0.031,0,0
0.0061,9.94473,0.0609996,0,0
0.0092,9.92106,0.0919984,4.93e-35,0
0.0123,9.90029,0.122996,4.93e-35,0
0.0154,9.88231,0.153992,4.93e-35,0
0.0185,9.867,0.184985,4.93e-35,0
0.0216,9.85423,0.215976,4.93e-35,0
0.0247,9.84381,0.246964,4.93e-35,0
0.0278,9.83554,0.277948,4.93e-35,0
0.0309,9.82923,0.308927,4.93e-35,0
0.0339,9.82475,0.338904,4.93e-35,0
0.0369,9.82164,0.368875,4.93e-35,0
0.0399,9.81968,0.398841,4.93e-35,0
0.0429,9.81861,0.428802,4.93e-35,0
0.0459,9.81817,0.458757,4.93e-35,0
0.0489,9.81811,0.488705,4.93e-35,0
0.0519,9.81815,0.518646,4.93e-35,0
0.0549,9.81804,0.548581,4.93e-35,0
0.0579,9.81751,0.578507,4.93e-35,0
0.0609,9.8163,0.608426,4.93e-35,0
0.0639,9.81415,0.638335,4.93e-35,0
0.0669,9.81081,0.668236,4.93e-35,0
0.0699,9.80606,0.698128,4.93e-35,0
0.0729,9.79968,0.728009,4.93e-35,0
0.0759,9.79144,0.757881,4.93e-35,0
0.0789,9.78116,0.787741,4.93e-35,0
0.0819,9.76867,0.817591,4.93e-35,0
0.0849,9.75381,0.847429,4.93e-35,0
0.0879,9.73646,0.877255,4.93e-35,0
0.0909,9.71649,0.907069,4.93e-35,0
0.0939,9.69383,0.93687,4.93e-35,0
0.0969,9.6684,0.966657,4.93e-35,0
0.0999,9.64018,0.996431,4.9254e-35,0
0.1029,9.60915,1.02619,-4.85167e-35,0
0.1059,9.57532,1.05594,-4.85167e-35,0
0.1089,9.53873,1.08567,-4.85167e-35,0
0.1119,9.49943,1.11538,-4.85167e-35,0
0.1149,9.45752,1.14508,-4.85167e-35,0
0.1179,9.4131,1.17477,-4.85167e-35,0
0.1209,9.36631,1.20443,-4.85167e-35,0
0.1239,9.31729,1.23408,-4.85167e-35,0
0.127,9.26448,1.2647,-4.85167e-35,0
0.1301,9.2097,1.2953,-4.85167e-35,0
0.1332,9.15317,1.32588,-4.85167e-35,0
0.1363,9.09513,1.35644,-4.85167e-35,0
0.1394,9.03585,1.38699,-4.85167e-35,0
0.1425,8.9756,1.41751,-4.85167e-35,0
0.1456,8.91466,1.448,-4.85167e-35,0
0.1487,8.85333,1.47848,-4.85167e-35,0
0.1518,8.79188,1.50893,-4.85167e-35,0
0.1549,8.73063,1.53937,-4.85167e-35,0
0.158,8.66986,1.56977,-4.85167e-35,0
0.1611,8.60986,1.60016,-4.85167e-35,0
0.1642,8.55091,1.63052,-4.85167e-35,0
0.1673,8.49328,1.66085,-4.85167e-35,0
0.1704,8.43723,1.69116,-4.85167e-35,0
0.1735,8.383,1.72145,-4.85167e-35,0
0.1766,8.33083,1.75171,-4.85167e-35,0
0.1797,8.28092,1.78194,-4.85167e-35,0
0.1828,8.23346,1.81214,-4.85167e-35,0
0.1859,8.18861,1.84232,-4.85167e-35,0
0.189,8.14651,1.87247,-4.85167e-35,0
0.1921,8.10728,1.90259,-4.85167e-35,0
0.1952,8.071,1.93269,-4.85167e-35,0
0.1983,8.03773,1.96275,-1.44125e-34,0
0.2014,8.0075,1.99279,-4.86283e-35,0
0.2045,7.98032,2.02279,-8.90518e-37,0
0.2076,7.95615,2.05276,-9.62089e-35,0
0.2107,7.93495,2.08271,-9.62089e-35,0
0.2138,7.91662,2.11262,-9.62089e-35,0
0.2169,7.90107,2.14249,-9.62089e-35,0
0.22,7.88816,2.17234,-9.62089e-35,0
0.2231,7.87772,2.20215,-9.62089e-35,0
0.2262,7.86957,2.23194,-9.62089e-35,0
0.2293,7.86351,2.26168,-9.62089e-35,0
0.2324,7.85932,2.29139,-9.62089e-35,0
0.2355,7.85675,2.32107,-9.62089e-35,0
0.2386,7.85555,2.35071,-9.62089e-35,0
0.2417,7.85544,2.38032,-9.62089e-35,0
0.2448,7.85616,2.40989,-9.62089e-35,0
0.2479,7.8574,2.43943,-9.62089e-35,0
0.251,7.85888,2.46892,-9.62089e-35,0
0.2541,7.86032,2.49838,-9.62089e-35,0
0.2572,7.8614,2.52781,-9.62089e-35,0
0.2603,7.86186,2.55719,-9.62089e-35,0
0.2634,7.86139,2.58654,-9.62089e-35,0
0.2665,7.85974,2.61584,-9.62089e-35,0
0.2696,7.85664,2.64511,-9.62089e-35,0
0.2727,7.85184,2.67434,-9.62089e-35,0
0.2758,7.84511,2.70352,-9.62089e-35,0
0.2789,7.83623,2.73267,-9.62089e-35,0
0.282,7.82503,2.76177,-9.62089e-35,0
0.2851,7.81132,2.79083,-9.62089e-35,0
0.2882,7.79496,2.81985,-9.62089e-35,0
0.2913,7.77584,2.84883,-9.62089e-35,0
0.2944,7.75385,2.87776,-9.62089e-35,0
0.2975,7.72894,2.90665,-1.88104e-34,0
0.3006,7.70107,2.9355,-1.88083e-34,0
0.3037,7.67023,2.9643,-1.42268e-34,0
0.3068,7.63643,2.99306,-1.42268e-34,0
0.3099,7.59973,3.02177,-1.42268e-34,0
0.313,7.5602,3.05044,-1.42268e-34,0
0.3161,7.51795,3.07906,-1.42268e-34,0
0.3192,7.4731,3.10763,-1.42268e-34,0
0.3223,7.42581,3.13616,-1.42268e-34,0
0.3254,7.37626,3.16464,-1.42268e-34,0
0.3285,7.32465,3.19307,-1.42268e-34,0
0.3316,7.2712,3.22145,-1.42268e-34,0
0.3347,7.21615,3.24978,-1.42268e-34,0
0.3378,7.15974,3.27807,-1.42268e-34,0
0.3409,7.10225,3.3063,-1.42268e-34,0
0.344,7.04396,3.33449,-1.42268e-34,0
0.3471,6.98515,3.36262,-1.42268e-34,0
0.3502,6.92611,3.3907,-1.42268e-34,0
0.3533,6.86713,3.41874,-1.42268e-34,0
0.3564,6.80851,3.44672,-1.42268e-34,0
0.3595,6.75055,3.47464,-1.42268e-34,0
0.3626,6.69352,3.50252,-1.42268e-34,0
0.3657,6.6377,3.53034,-1.42268e-34,0
0.3688,6.58336,3.55811,-1.42268e-34,0
0.3719,6.53074,3.58582,-1.42268e-34,0
0.375,6.4801,3.61349,-1.42268e-34,0
0.3781,6.43164,3.64109,-1.42268e-34,0
0.3812,6.38556,3.66864,-1.42268e-34,0
0.3843,6.34204,3.69614,-1.42268e-34,0
0.3874,6.30123,3.72358,-1.42268e-34,0
0.3905,6.26326,3.75096,-1.42268e-34,0
0.3936,6.22823,3.77828,-1.42268e-34,0
0.3967,6.19621,3.80555,-1.42268e-34,0
0.3998,6.16724,3.83276,-1.42262e-34,0
0.4029,6.14136,3.83192,0.028,0
0.406,6.11853,3.82801,0.059,0
0.4091,6.09873,3.82405,0.09,0
0.4122,6.08188,3.82002,0.121,0
0.4153,6.0679,3.81594,0.152,0
0.4184,6.05665,3.8118,0.183,0
0.4215,6.04799,3.80759,0.214,0
0.4246,6.04174,3.80333,0.245,0
0.4277,6.03772,3.799,0.276,0
0.4308,6.03572,3.79461,0.307,0
0.4339,6.03549,3.79016,0.338,0
0.437,6.03678,3.78565,0.369,0
0.4401,6.03935,3.78108,0.4,0
0.4432,6.0429,3.77644,0.431,0
0.4463,6.04716,3.77173,0.462,0
0.4494,6.05184,3.76697,0.493,0
0.4525,6.05665,3.76214,0.524,0
0.4556,6.06129,3.75724,0.555,0
0.4587,6.06547,3.75228,0.586,0
0.4618,6.06891,3.74725,0.617,0
0.4649,6.07132,3.74216,0.648,0
0.468,6.07245,3.737,0.679,0
0.4711,6.07203,3.73177,0.71,0
0.4742,6.06982,3.72648,0.741,0
0.4773,6.06561,3.72111,0.772,0
0.4804,6.05919,3.71568,0.803,0
0.4835,6.05037,3.71018,0.834,0
0.4866,6.03901,3.70462,0.865,0
0.4897,6.02496,3.69898,0.896,0
0.4928,6.00812,3.69327,0.927,0
0.4959,5.98842,3.6875,0.958,0
0.499,5.96579,3.68165,0.989,0
0.5021,5.94023,3.67573,1.02,0
0.5052,5.91172,3.66975,1.051,0
0.5083,5.8803,3.66369,1.082,0
0.5114,5.84604,3.65755,1.113,0
0.5145,5.80903,3.65135,1.144,0
0.5176,5.76938,3.64507,1.175,0
0.5207,5.72723,3.63872,1.206,0
0.5238,5.68275,3.6323,1.237,0
0.5269,5.63613,3.6258,1.268,0
0.53,5.58758,3.61923,1.299,0
0.5331,5.53733,3.61258,1.33,0
0.5362,5.48562,3.60586,1.361,0
0.5393,5.43271,3.59907,1.392,0
0.5424,5.37888,3.5922,1.423,0
0.5455,5.32441,3.58525,1.454,0
0.5486,5.26958,3.57822,1.485,0
0.5517,5.21469,3.57112,1.516,0
0.5548,5.16004,3.56394,1.547,0
0.5579,5.10591,3.55669,1.578,0
0.561,5.0526,3.54936,1.609,0
0.5641,5.00038,3.54194,1.64,0
0.5672,4.94953,3.53445,1.671,0
0.5703,4.90031,3.52689,1.702,0
0.5734,4.85296,3.51924,1.733,0
0.5765,4.8077,3.51151,1.764,0
0.5796,4.76476,3.5037,1.795,0
0.5827,4.72431,3.49581,1.826,0
0.5858,4.68652,3.48785,1.857,0
0.5889,4.65153,3.4798,1.888,0
0.592,4.61946,3.47167,1.919,0
0.5951,4.59039,3.46345,1.95,0
0.5982,4.56438,3.45516,1.981,0
0.6013,4.54146,3.44678,2.012,0
0.6044,4.52165,3.43832,2.043,0
0.6075,4.5049,3.42978,2.074,0
0.6106,4.49117,3.42115,2.105,0
0.6137,4.48038,3.41244,2.136,0
0.6168,4.47242,3.40365,2.167,0
0.6199,4.46714,3.39477,2.198,0
0.623,4.46441,3.38581,2.229,0
0.6261,4.46402,3.37676,2.26,0
0.6292,4.46578,3.36762,2.291,0
0.6323,4.46946,3.3584,2.322,0
0.6354,4.47483,3.3491,2.353,0
0.6385,4.48162,3.33971,2.384,0
0.6416,4.48957,3.33023,2.415,0
0.6447,4.4984,3.32066,2.446,0
0.6478,4.50782,3.31101,2.477,0
0.6509,4.51754,3.30127,2.508,0
0.654,4.52727,3.29144,2.539,0
0.6571,4.53672,3.28152,2.57,0
0.6602,4.54559,3.27151,2.601,0
0.6633,4.5536,3.26142,2.632,0
0.6664,4.56048,3.25123,2.663,0
0.6695,4.56597,3.24096,2.694,0
0.6726,4.56982,3.23059,2.725,0
0.6757,4.5718,3.22014,2.756,0
0.6788,4.57169,3.20959,2.787,0
0.6819,4.5693,3.19896,2.818,0
0.685,4.56447,3.18823,2.849,0
0.6881,4.55704,3.17741,2.88,0
0.6912,4.54689,3.1665,2.911,0
0.6943,4.53394,3.1555,2.942,0
0.6974,4.51811,3.1444,2.973,0
0.7005,4.49937,3.13322,3.004,0
0.7036,4.47771,3.12193,3.035,0
0.7067,4.45314,3.11056,3.066,0
0.7098,4.42571,3.09909,3.097,0
0.7129,4.3955,3.10744,3.10809,0
0.716,4.36261,3.11711,3.11776,0
0.7191,4.32717,3.12674,3.12739,0
0.7222,4.28933,3.13631,3.13696,0
0.7253,4.24928,3.14584,3.14649,0
0.7284,4.2072,3.15533,3.15598,0
0.7315,4.16332,3.16476,3.16541,0
0.7346,4.11787,3.17415,3.1748,0
0.7377,4.07111,3.18348,3.18414,0
0.7408,4.02331,3.19277,3.19343,0
0.7439,3.97475,3.20202,3.20267,0
0.747,3.92569,3.21121,3.21186,0
0.7501,3.87645,3.22035,3.221,0
0.7532,3.82731,3.22945,3.2301,0
0.7563,3.77857,3.2385,3.23915,0
0.7594,3.73051,3.24749,3.24814,0
0.7625,3.68343,3.25644,3.25709,0
0.7656,3.63759,3.26534,3.26599,0
0.7687,3.59327,3.27419,3.27484,0
0.7718,3.55072,3.28299,3.28364,0
0.7749,3.51017,3.29174,3.29239,0
0.778,3.47184,3.30044,3.30109,0
0.7811,3.43593,3.30909,3.30974,0
0.7842,3.40263,3.31769,3.31834,0
