"time","step-size","source.i.TRes","source.i.heatCapacitor_T","source.i.switch_Controll"
0.0,0.0,293.15,20.0,0
1.0E-7,1.0E-7,293.1500009999979,20.00000099999795,0
0.0010001,0.001,293.160000175156,20.010000175155994,0
0.0020001000000000003,0.001,293.16999794840393,20.019997948403955,0
0.0030001000000000003,0.001,293.1799943813944,20.02999438139443,0
0.0040001,0.001,293.18998937295726,20.03998937295728,0
0.0050001,0.001,293.19998256426226,20.04998256426228,0
0.0060001,0.001,293.20997438386775,20.059974383867768,0
0.0070001,0.001,293.21996483177367,20.06996483177369,0
0.0080001,0.001,293.2299539079801,20.079953907980098,0
0.0090001,0.001,293.239941612487,20.089941612486996,0
0.010000100000000001,0.001,293.24992794529436,20.099927945294382,0
0.011000100000000002,0.001,293.2599129064022,20.1099129064022,0
0.012000100000000003,0.001,293.2698964958105,20.119896495810508,0
0.013000100000000004,0.001,293.2798787135193,20.129878713519304,0
0.014000100000000005,0.001,293.28985955952857,20.13985955952859,0
0.015000100000000006,0.001,293.29983903383834,20.14983903383836,0
0.016000100000000007,0.001,293.30981713644854,20.159817136448567,0
0.017000100000000008,0.001,293.31979386735924,20.16979386735926,0
0.01800010000000001,0.001,293.3297692265704,20.179769226570443,0
0.01900010000000001,0.001,293.33974321408203,20.189743214082057,0
0.02000010000000001,0.001,293.3497158298942,20.199715829894217,0
0.02100010000000001,0.001,293.3596870740068,20.20968707400681,0
0.022000100000000012,0.001,293.36965694641987,20.21965694641989,0
0.023000100000000013,0.001,293.3796254471334,20.2296254471334,0
0.024000100000000014,0.001,293.38959257614744,20.23959257614746,0
0.025000100000000015,0.001,293.3995583334619,20.249558333461948,0
0.026000100000000016,0.001,293.4095227190769,20.259522719076926,0
0.027000100000000016,0.001,293.41948573299237,20.269485732992393,0
0.028000100000000017,0.001,293.42944737520827,20.279447375208292,0
0.029000100000000018,0.001,293.4394076457247,20.289407645724737,0
0.03000010000000002,0.001,293.4493665445416,20.299366544541613,0
