"time", "J1.w", "J2.w", "J3.w", "J4.w"
0,10,0,0,0
0,10,0,0,0
1.67067468453211e-025,10,1.67067e-024,0,0
1.67067468453211e-025,10,1.67067e-024,0,0
0.0001,9.99901,0.001,0,0
0.0002,9.99803,0.002,0,0
0.0003,9.99705,0.003,0,0
0.0004,9.99607,0.004,0,0
0.0005,9.99509,0.005,0,0
0.0006,9.99411,0.006,0,0
0.0007,9.99314,0.007,0,0
0.0008,9.99218,0.008,0,0
0.0009,9.99123,0.00899999,0,0
0.001,9.99027,0.00999999,0,0
0.0011,9.98932,0.011,0,0
0.0012,9.98837,0.012,0,0
0.0013,9.98742,0.013,0,0
0.0014,9.98647,0.014,0,0
0.0015,9.98553,0.015,0,0
0.0016,9.98459,0.016,0,0
0.0017,9.98365,0.017,0,0
0.00175781,9.9831,0.0175781,0,0
0.0018,9.98271,0.018,0,0
0.0019,9.98177,0.019,0,0
0.002,9.98084,0.02,0,0
0.0021,9.97991,0.021,0,0
0.0022,9.97898,0.022,0,0
0.0023,9.97805,0.0229999,0,0
0.0024,9.97713,0.0239999,0,0
0.0025,9.97621,0.0249999,0,0
0.0026,9.97529,0.0259999,0,0
0.0027,9.97438,0.0269999,0,0
0.0028,9.97347,0.0279999,0,0
0.0029,9.97257,0.0289999,0,0
0.003,9.97166,0.0299999,0,0
0.00309001407530286,9.97085,0.0309,0,0
0.0031,9.97076,0.0309999,0,0
0.0032,9.96987,0.0319999,0,0
0.0033,9.96897,0.0329999,0,0
0.0034,9.96808,0.0339999,0,0
0.0035,9.96719,0.0349998,0,0
0.0036,9.9663,0.0359998,0,0
0.0037,9.96542,0.0369998,0,0
0.0038,9.96454,0.0379998,0,0
0.0039,9.96366,0.0389998,0,0
0.004,9.96279,0.0399998,0,0
0.0041,9.96191,0.0409998,0,0
0.0042,9.96104,0.0419998,0,0
0.0043,9.96018,0.0429997,0,0
0.0044,9.95932,0.0439997,0,0
0.0045,9.95846,0.0449997,0,0
0.0046,9.9576,0.0459997,0,0
0.0047,9.95675,0.0469997,0,0
0.0048,9.9559,0.0479996,0,0
0.0049,9.95505,0.0489996,0,0
0.005,9.95421,0.0499996,0,0
0.0051,9.95337,0.0509996,0,0
0.0052,9.95253,0.0519996,0,0
0.0053,9.95169,0.0529995,0,0
0.00538427482167998,9.95099,0.0538423,0,0
0.0054,9.95086,0.0539995,0,0
0.0055,9.95003,0.0549995,0,0
0.0056,9.94921,0.0559995,0,0
0.0057,9.94838,0.0569994,0,0
0.0058,9.94756,0.0579994,0,0
0.0059,9.94675,0.0589994,0,0
0.006,9.94593,0.0599994,0,0
0.0061,9.94512,0.0609993,0,0
0.0062,9.94431,0.0619993,0,0
0.0063,9.94351,0.0629993,0,0
0.0064,9.94271,0.0639992,0,0
0.0065,9.94191,0.0649992,0,0
0.0066,9.94111,0.0659992,0,0
0.0067,9.94032,0.0669991,0,0
0.0068,9.93953,0.0679991,0,0
0.0069,9.93875,0.068999,0,0
0.007,9.93796,0.069999,0,0
0.0071,9.93718,0.070999,0,0
0.0072,9.9364,0.0719989,0,0
0.0073,9.93563,0.0729989,0,0
0.0074,9.93486,0.0739988,0,0
0.0075,9.93409,0.0749988,0,0
0.0076,9.93333,0.0759987,0,0
0.0077,9.93256,0.0769987,0,0
0.0078,9.93181,0.0779986,0,0
0.007900000000000001,9.93105,0.0789986,0,0
0.008,9.9303,0.0799985,0,0
0.0081,9.92954,0.0809985,0,0
0.008200000000000001,9.9288,0.0819984,0,0
0.0083,9.92805,0.0829983,0,0
0.0084,9.92731,0.0839983,0,0
0.008500000000000001,9.92657,0.0849982,0,0
0.0086,9.92584,0.0859981,0,0
0.008699999999999999,9.9251,0.0869981,0,0
0.008800000000000001,9.92437,0.087998,0,0
0.0089,9.92365,0.0889979,0,0
0.008999999999999999,9.92292,0.0899979,0,0
0.0091,9.9222,0.0909978,0,0
0.0092,9.92149,0.0919977,0,0
0.009299999999999999,9.92077,0.0929976,0,0
0.0094,9.92006,0.0939976,0,0
0.0095,9.91935,0.0949975,0,0
0.00951201677558746,9.91927,0.0951176,0,0
0.009599999999999999,9.91865,0.0959974,0,0
0.0097,9.91794,0.0969973,0,0
0.0098,9.91724,0.0979972,0,0
0.009900000000000001,9.91655,0.0989971,0,0
0.01,9.91585,0.0999971,0,0
0.0101,9.91516,0.100997,0,0
0.0102,9.91448,0.101997,0,0
0.0103,9.91379,0.102997,0,0
0.0104,9.91311,0.103997,0,0
0.0105,9.91243,0.104997,0,0
0.0106,9.91176,0.105997,0,0
0.0107,9.91108,0.106996,0,0
0.0108,9.91041,0.107996,0,0
0.0109,9.90975,0.108996,0,0
0.011,9.90908,0.109996,0,0
0.0111,9.90842,0.110996,0,0
0.0112,9.90776,0.111996,0,0
0.0113,9.90711,0.112996,0,0
0.0114,9.90646,0.113996,0,0
0.0115,9.90581,0.114996,0,0
0.0116,9.90517,0.115995,0,0
0.0117,9.90452,0.116995,0,0
0.0118,9.90388,0.117995,0,0
0.0119,9.90325,0.118995,0,0
0.012,9.90261,0.119995,0,0
0.0121,9.90198,0.120995,0,0
0.0122,9.90136,0.121995,0,0
0.0123,9.90073,0.122995,0,0
0.0124,9.9001,0.123995,0,0
0.0125,9.89948,0.124994,0,0
0.0126,9.89886,0.125994,0,0
