time,TRes
0.0,293.15
0.002,293.16999717599
0.004,293.18998878517
0.006,293.20997482934
0.008,293.22995531027
0.01,293.24993022978
0.012,293.26989958965
0.014,293.28986339168
0.016,293.30982163765
0.018,293.32977432936
0.02,293.3497214686
0.022,293.36966305716
0.024,293.38959909682
0.026,293.40952958937
0.028,293.42945453661
0.03,293.44937394031
0.032,293.46928780227
0.034,293.48919612426
0.036,293.50909890807
0.038,293.52899615549
0.04,293.54888786829
0.042,293.56877404826
0.044,293.58865469718
0.046,293.60852981683
0.048,293.62839940899
0.05,293.64826347544
0.052,293.66812201795
0.054,293.68797503831
0.056,293.70782253828
0.058,293.72766451965
0.06,293.74750098419
0.062,293.76733193368
0.064,293.78715736988
0.066,293.80697729458
0.068,293.82679170953
0.07,293.84660061652
0.072,293.86640401731
0.074,293.88620191368
0.076,293.90599430739
0.078,293.92578120021
0.08,293.94556259391
0.082,293.96533849026
0.084,293.98510889101
0.086,294.00487379795
0.088,294.02463321282
0.09,294.0443871374
0.092,294.06413557344
0.094,294.08387852272
0.096,294.10361598699
0.098,294.12334796801
0.1,294.14307446754
0.102,294.16279548734
0.104,294.18251102917
0.106,294.2022210948
0.108,294.22192568596
0.11,294.24162480443
0.112,294.26131845196
0.114,294.28100663029
0.116,294.3006893412
0.118,294.32036658642
0.12,294.34003836772
0.122,294.35970468683
0.124,294.37936554553
0.126,294.39902094555
0.128,294.41867088864
0.13,294.43831537656
0.132,294.45795441105
0.134,294.47758799387
0.136,294.49721612675
0.138,294.51683881144
0.14,294.53645604969
0.142,294.55606784324
0.144,294.57567419384
0.146,294.59527510323
0.148,294.61487057315
0.15,294.63446060535
0.152,294.65404520156
0.154,294.67362436352
0.156,294.69319809298
0.158,294.71276639167
0.16,294.73232926133
0.162,294.75188670371
0.164,294.77143872052
0.166,294.79098531352
0.168,294.81052648443
0.17,294.830062235
0.172,294.84959256695
0.174,294.86911748201
0.176,294.88863698192
0.178,294.90815106842
0.18,294.92765974322
0.182,294.94716300807
0.184,294.96666086469
0.186,294.9861533148
0.188,295.00564036015
0.19,295.02512200244
0.192,295.04459824342
0.194,295.06406908481
0.196,295.08353452832
0.198,295.10299457569
0.2,295.12244922864
0.202,295.1418984889
0.204,295.16134235817
0.206,295.1807808382
0.208,295.20021393068
0.21,295.21964163736
0.212,295.23906395994
0.214,295.25848090014
0.216,295.27789245969
0.218,295.29729864029
0.22,295.31669944367
0.222,295.33609487154
0.224,295.35548492562
0.226,295.37486960761
0.228,295.39424891924
0.23,295.41362286221
0.232,295.43299143825
0.234,295.45235464905
