"time","volume@INJ01","q@INJ01"
0,0,0
1.00E-05,-1.64E-15,-9.83E-09
2.00E-05,-3.28E-15,-9.83E-09
3.00E-05,-4.92E-15,-9.83E-09
4.00E-05,-6.55E-15,-9.83E-09
5.00E-05,-8.19E-15,-9.83E-09
6.00E-05,-9.83E-15,-9.83E-09
7.00E-05,-1.15E-14,-9.83E-09
8.00E-05,-1.31E-14,-9.83E-09
9.00E-05,-1.47E-14,-9.83E-09
0.0001,-1.64E-14,-9.83E-09
0.00011,-1.80E-14,-9.83E-09
0.00012,-1.97E-14,-9.83E-09
0.00013,-2.13E-14,-9.83E-09
0.00014,-2.29E-14,-9.83E-09
0.00015,-2.46E-14,-9.83E-09
0.00016,-2.62E-14,-9.83E-09
0.00017,-2.79E-14,-9.83E-09
0.00018,-2.95E-14,-9.83E-09
0.00019,-3.11E-14,-9.83E-09
0.0002,-3.28E-14,-9.83E-09
0.00021,-3.44E-14,-9.83E-09
0.00022,-3.60E-14,-9.83E-09
0.00023,-3.77E-14,-9.83E-09
0.00024,-3.93E-14,-9.83E-09
0.00025,-4.10E-14,-9.83E-09
0.00026,-4.26E-14,-9.83E-09
0.00027,-4.42E-14,-9.83E-09
0.00028,-4.59E-14,-9.83E-09
0.00029,-4.75E-14,-9.83E-09
0.0003,-4.92E-14,-9.83E-09
0.00031,-5.08E-14,-9.83E-09
0.00032,-5.24E-14,-9.83E-09
0.00033,-5.41E-14,-9.83E-09
0.00034,-5.57E-14,-9.83E-09
0.00035,-5.74E-14,-9.83E-09
0.00036,-5.90E-14,-9.83E-09
0.00037,-6.06E-14,-9.83E-09
0.00038,-6.23E-14,-9.83E-09
0.00039,-6.39E-14,-9.83E-09
0.0004,-6.55E-14,-9.83E-09
0.00041,-6.72E-14,-9.83E-09
0.00042,-6.88E-14,-9.83E-09
0.00043,-7.05E-14,-9.83E-09
0.00044,-7.21E-14,-9.83E-09
0.00045,-7.37E-14,-9.83E-09
0.00046,-7.54E-14,-9.83E-09
0.00047,-7.70E-14,-9.83E-09
0.00048,-7.87E-14,-9.83E-09
0.00049,-8.03E-14,-9.83E-09
0.0005,-8.19E-14,-9.83E-09
0.00051,-8.36E-14,-9.83E-09
0.00052,-8.52E-14,-9.83E-09
0.00053,-8.68E-14,-9.83E-09
0.00054,-8.85E-14,-9.83E-09
0.00055,-9.01E-14,-9.83E-09
0.00056,-9.18E-14,-9.83E-09
0.00057,-9.34E-14,-9.83E-09
0.00058,-9.50E-14,-9.83E-09
0.00059,-9.67E-14,-9.83E-09
0.0006,-9.83E-14,-9.83E-09
0.00061,-1.00E-13,-9.83E-09
0.00062,-1.02E-13,-9.83E-09
0.00063,-1.03E-13,-9.83E-09
0.00064,-1.05E-13,-9.83E-09
0.00065,-1.07E-13,-9.83E-09
0.00066,-1.08E-13,-9.83E-09
0.00067,-1.10E-13,-9.83E-09
0.00068,-1.11E-13,-9.83E-09
0.00069,-1.13E-13,-9.83E-09
0.0007,-1.15E-13,-9.83E-09
0.00071,-1.16E-13,-9.84E-09
0.00072,-1.18E-13,-9.84E-09
0.00073,-1.20E-13,-9.84E-09
0.00074,-1.21E-13,-9.84E-09
0.00075,-1.23E-13,-9.84E-09
0.00076,-1.25E-13,-9.84E-09
0.00077,-1.26E-13,-9.84E-09
0.00078,-1.28E-13,-9.84E-09
0.00079,-1.29E-13,-9.84E-09
0.0008,-1.31E-13,-9.84E-09
0.00081,-1.33E-13,-9.84E-09
0.00082,-1.34E-13,-9.84E-09
0.00083,-1.36E-13,-9.84E-09
0.00084,-1.38E-13,-9.84E-09
0.00085,-1.39E-13,-9.84E-09
0.00086,-1.41E-13,-9.84E-09
0.00087,-1.43E-13,-9.84E-09
0.00088,-1.44E-13,-9.84E-09
0.00089,-1.46E-13,-9.84E-09
0.0009,-1.48E-13,-9.84E-09
0.00091,-1.49E-13,-9.85E-09
0.00092,-1.51E-13,-9.85E-09
