"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
0.714389,0.2,0.4,-3.10095,-1.27355,-1.39722,4.24572e-012,-0.49413,-3.11231,4.9923,4.38586
0.787426,0.2,0.4,-3.1486,-0.0505155,-1.39722,4.24572e-012,-0.729439,-3.32678,5.27526,3.3773
0.787426,0.2,0.4,-3.1486,-0.0505155,-1.39722,4.24572e-012,-0.729439,-3.32678,5.27526,3.3773
0.789341,0.2,0.4,-3.14868,-0.027923,-1.39722,4.24572e-012,-0.735814,-3.33203,5.28171,3.35996
0.789341,0.2,0.4,-3.14868,-0.027923,-1.39722,4.24572e-012,-0.735814,-3.33203,5.28171,3.35996
0.791855,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.7442,-3.3389,5.29013,3.3389
0.791855,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.7442,-3.3389,5.29013,3.3389
0.8,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.77138,-3.33545,5.31731,3.33545
0.8,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.77138,-3.33545,5.31731,3.33545
0.8,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.77138,-3.33545,5.31731,3.33545
0.8,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.77138,-3.33545,5.31731,3.33545
0.8,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.77138,-3.33545,5.31731,3.33545
0.827506,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.863506,-3.37206,5.40944,3.37206
0.827506,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.863506,-3.37206,5.40944,3.37206
0.831167,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.87587,-3.38178,5.4218,3.38178
0.831167,0.2,0.4,-3.14871,1.14575e-012,-1.39722,4.24572e-012,-0.87587,-3.38178,5.4218,3.38178
0.831167,0.2,0.4,-3.14871,-1.0007e-010,-1.39722,4.24572e-012,-0.87587,-3.38178,5.4218,3.38178
0.831167,0.2,0.4,-3.14871,-1.0007e-010,-1.39722,4.24572e-012,-0.87587,-3.38178,5.4218,3.38178
0.876196,0.2,0.4,-3.15079,-0.0879411,-1.39722,4.24572e-012,-1.03061,-3.48947,5.57863,3.57741
0.876196,0.2,0.4,-3.15079,-0.0879411,-1.39722,4.24572e-012,-1.03061,-3.48947,5.57863,3.57741
0.878244,0.2,0.4,-3.15097,-0.0874805,-1.39722,4.24572e-012,-1.03777,-3.4941,5.58596,3.58158
0.878244,0.2,0.4,-3.15097,-0.0874805,-1.39722,4.24572e-012,-1.03777,-3.4941,5.58596,3.58158
0.89,0.2,0.4,-3.1519,-0.0649272,-1.39722,4.24572e-012,-1.079,-3.52022,5.62811,3.58515
0.89,0.2,0.4,-3.1519,-0.0649272,-1.39722,4.24572e-012,-1.079,-3.52022,5.62811,3.58515
0.891454,0.2,0.4,-3.15199,-0.0601002,-1.39722,4.24572e-012,-1.08412,-3.52181,5.63333,3.58297
0.891454,0.2,0.4,-3.15199,-0.0601002,-1.39722,4.24572e-012,-1.08412,-3.52181,5.63333,3.58297
0.891557,0.2,0.4,-3.152,-0.0597742,-1.39722,4.24572e-012,-1.08448,-3.52181,5.6337,3.58279
0.891557,0.2,0.4,-3.152,-0.0597742,-1.39722,4.24572e-012,-1.08448,-3.52181,5.6337,3.58279
0.9,0.2,0.4,-3.15241,-0.0407065,-1.39722,4.24572e-012,-1.11404,-3.46655,5.66385,3.55745
0.91253,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.15646,-3.30495,5.70798,3.48038
0.91253,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.15646,-3.30495,5.70798,3.48038
0.998936,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.38268,-1.94982,5.98669,2.98931
0.998936,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.38268,-1.94982,5.98669,2.98931
1,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.38475,-1.93557,5.98987,2.98571
1.00033,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.3854,-1.93113,5.99087,2.9846
1.00033,0.2,0.4,-3.1527,1.45612e-012,-1.39722,4.24572e-012,-1.3854,-1.93113,5.99087,2.9846
1.00033,0.2,0.4,-3.1527,-1.00167e-010,-1.39722,4.24572e-012,-1.3854,-1.93113,5.99087,2.9846
1.00033,0.2,0.4,-3.1527,-1.00167e-010,-1.39722,4.24572e-012,-1.3854,-1.93113,5.99087,2.9846
1.1,0.2,0.4,-3.18923,-0.761398,-1.39722,4.24572e-012,-1.51005,-0.560266,6.30672,3.3718
1.10744,0.2,0.4,-3.19494,-0.769459,-1.39722,4.24572e-012,-1.51383,-0.45553,6.33172,3.3495
1.10744,0.2,0.4,-3.19494,-0.769459,-1.39722,4.24572e-012,-1.51383,-0.45553,6.33172,3.3495
1.10806,0.2,0.4,-3.19542,-0.769403,-1.39722,4.24572e-012,-1.51411,-0.446751,6.33381,3.34689
1.10806,0.2,0.4,-3.19542,-0.769403,-1.39722,4.24572e-012,-1.51411,-0.446751,6.33381,3.34689
1.12039,0.2,0.4,-3.2048,-0.746684,-1.39722,4.24572e-012,-1.51855,-0.272254,6.37467,3.27301
1.12039,0.2,0.4,-3.2048,-0.746684,-1.39722,4.24572e-012,-1.51855,-0.272254,6.37467,3.27301
1.12102,0.2,0.4,-3.20527,-0.744483,-1.39722,4.24572e-012,-1.51871,-0.263317,6.37673,3.26818
1.12102,0.2,0.4,-3.20527,-0.744483,-1.39722,4.24572e-012,-1.51871,-0.263317,6.37673,3.26818
1.13951,0.2,0.4,-3.21821,-0.647125,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.43559,3.09233
1.13951,0.2,0.4,-3.21821,-0.647125,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.43559,3.09233
1.19818,0.2,0.4,-3.23851,-0.14582,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.60002,2.61109
1.19818,0.2,0.4,-3.23851,-0.14582,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.60002,2.61109
1.1984,0.2,0.4,-3.23854,-0.145514,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.60059,2.61083
1.1984,0.2,0.4,-3.23854,-0.145514,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.60059,2.61083
1.2,0.2,0.4,-3.23878,-0.143732,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.60477,2.60939
1.20238,0.2,0.4,-3.23912,-0.14265,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.61098,2.6088
1.20238,0.2,0.4,-3.23912,-0.14265,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.61098,2.6088
1.20256,0.2,0.4,-3.23914,-0.142646,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.61146,2.60883
1.20256,0.2,0.4,-3.23914,-0.142646,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.61146,2.60883
1.25063,0.2,0.4,-3.25135,-0.445244,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.74237,2.91627
1.25063,0.2,0.4,-3.25135,-0.445244,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.74237,2.91627
1.29792,0.2,0.4,-3.28156,-0.756437,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.88942,3.22746
1.29792,0.2,0.4,-3.28156,-0.756437,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.88942,3.22746
1.2981,0.2,0.4,-3.2817,-0.75655,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.89001,3.22758
1.2981,0.2,0.4,-3.2817,-0.75655,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.89001,3.22758
1.3,0.2,0.4,-3.28313,-0.757117,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.89614,3.22814
1.30206,0.2,0.4,-3.28469,-0.756453,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.90278,3.22748
1.30206,0.2,0.4,-3.28469,-0.756453,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.90278,3.22748
1.30227,0.2,0.4,-3.28485,-0.756304,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.90347,3.22733
1.30227,0.2,0.4,-3.28485,-0.756304,-1.39722,4.24572e-012,-1.52115,4.7341e-012,6.90347,3.22733
1.3937,0.2,0.4,-3.32616,-0.131631,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.1707,2.60266
1.3937,0.2,0.4,-3.32616,-0.131631,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.1707,2.60266
1.39426,0.2,0.4,-3.32624,-0.130583,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.17215,2.60161
1.39426,0.2,0.4,-3.32624,-0.130583,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.17215,2.60161
1.4,0.2,0.4,-3.32697,-0.125418,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.18708,2.59644
1.40622,0.2,0.4,-3.32778,-0.131456,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.20326,2.60248
1.40622,0.2,0.4,-3.32778,-0.131456,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.20326,2.60248
1.40688,0.2,0.4,-3.32787,-0.13281,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.20498,2.60384
1.40688,0.2,0.4,-3.32787,-0.13281,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.20498,2.60384
1.48946,0.2,0.4,-3.36331,-0.745033,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.44447,3.21606
1.48946,0.2,0.4,-3.36331,-0.745033,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.44447,3.21606
1.49041,0.2,0.4,-3.36402,-0.747994,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.44753,3.21902
1.49041,0.2,0.4,-3.36402,-0.747994,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.44753,3.21902
1.5,0.2,0.4,-3.37128,-0.7623,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.47849,3.23333
1.5,0.2,0.4,-3.37128,-0.7623,-1.39722,4.24572e-012,-1.52115,4.7341e-012,7.47849,3.23333
