    "time","egsCarSpeed", "egsGear","egsState","egsTargetGear","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
      0.27,-1.1441327e-015,        -2,         2,         0,      0.01,         0,         0,       0.5,       0.5,         0,         0,         0,         0,         0
      0.28,1.0166313e-015,        -2,         2,         0,      0.01,         0,         0,      0.52,      0.52,         0,         0,         0,         0,         0
      0.29,8.9848427e-016,        -2,         2,         0,      0.01,         0,         0,      0.54,      0.54,         0,         0,         0,         0,         0
       0.3,1.137911e-015,        -2,         2,         0,      0.01,         0,         0,      0.56,      0.56,         0,         0,         0,         0,         0
      0.31,1.359487e-015,        -2,         2,         0,      0.01,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
      0.32,1.1848627e-015,        -2,         2,         0,      0.01,         0,         0,       0.6,       0.6,         0,         0,         0,         0,         0
      0.33,0.84005677,        -2,         2,         0,      0.01,         0,         0,      0.62,      0.62,         0,         0,         0,         0,         0
      0.34,-0.81719285,        -2,         2,         0,      0.01,         0,         0,      0.64,      0.64,         0,         0,         0,         0,         0
      0.35,-0.40116403,        -2,         2,         0,      0.01,         0,         0,      0.66,      0.66,         0,         0,         0,         0,         0
      0.36,0.012413567,        -2,         2,         0,      0.01,         0,         0,      0.68,      0.68,         0,         0,         0,         0,         0
      0.37,0.11809695,        -2,         2,         0,      0.01,         0,         0,       0.7,       0.7,         0,         0,         0,         0,         0
      0.38,0.13804757,        -2,         2,         0,      0.01,         0,         0,      0.72,      0.72,         0,         0,         0,         0,         0
      0.39,0.14553563,        -2,         2,         0,      0.01,         0,         0,      0.74,      0.74,         0,         0,         0,         0,         0
       0.4,0.15274586,        -2,         2,         0,      0.01,         0,         0,      0.76,      0.76,         0,         0,         0,         0,         0
      0.41,0.16034706,        -2,         2,         0,      0.01,         0,         0,      0.78,      0.78,         0,         0,         0,         0,         0
      0.42,0.16807168,        -2,         2,         0,      0.01,         0,         0,       0.8,       0.8,         0,         0,         0,         0,         0
      0.43,0.17581405,        -2,         2,         0,      0.01,         0,         0,      0.82,      0.82,         0,         0,         0,         0,         0
      0.44,0.18355675,        -2,         2,         0,      0.01,         0,         0,      0.84,      0.84,         0,         0,         0,         0,         0
      0.45,0.19129531,        -2,         2,         0,      0.01,         0,         0,      0.86,      0.86,         0,         0,         0,         0,         0
      0.46,0.19902975,        -2,         2,         0,      0.01,         0,         0,      0.88,      0.88,         0,         0,         0,         0,         0
      0.47,0.20676053,        -2,         2,         0,      0.01,         0,         0,       0.9,       0.9,         0,         0,         0,         0,         0
      0.48,0.22164369,        -2,         2,         0,      0.01,         0,         0,      0.92,      0.92,         0,         0,         0,         0,         0
      0.49,0.25605677,        -2,         2,         0,      0.01,         0,         0,      0.94,      0.94,         0,         0,         0,         0,         0
       0.5, 0.3171106,        -2,         2,         0,      0.01,         0,         0,      0.96,      0.96,         0,         0,         0,         0,         0
      0.51,0.26689975,        -2,         2,         0,      0.01,         0,         0,      0.98,      0.98,         0,         0,         0,         0,         0
      0.52,0.22949142,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.53,0.15137393,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.54, 0.2144103,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.55,0.23658252,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.56,0.24421899,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.57,0.24673293,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.58, 0.2474326,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.59,0.24748262,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
       0.6, 0.2473042,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.61,0.24704396,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.62,0.24675467,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.63,0.24645572,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.64,0.24615319,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.65,0.24584984,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.66,0.24554638,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.67,0.24524309,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.68,0.24494012,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.69,0.24463749,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
       0.7,0.24433524,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.71,0.24403335,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.72,0.24373183,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.73,0.24343069,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.74,0.24312992,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.75,0.24282952,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.76,0.24252949,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.77,0.24222983,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.78,0.24193055,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.79,0.24163163,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
       0.8,0.24133308,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.81, 0.2410349,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.82,0.24073709,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.83,0.24043964,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.84,0.24014257,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.85,0.23984586,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.86,0.23954952,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.87,0.23925354,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.88,0.23895793,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.89,0.23866269,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
       0.9,0.23836781,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.91,0.23807329,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.92,0.23777914,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.93,0.23748535,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.94,0.23719193,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.95,0.23689886,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.96,0.23660616,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.97,0.23631382,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.98,0.23602185,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      0.99,0.23573023,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
         1,0.23543897,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      1.01,0.23514808,        -2,         2,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      1.02,0.23485754,         0,         1,         0,      0.01,         0,         0,         1,         1,         0,         0,         0,         0,         0
      1.03,0.23456736,         0,         2,         1,      1.02,         0,         0,         1,         1,         0,         0,         0,         0,         0
      1.04,0.23427754,         0,         2,         1,      1.02,         0,         0,      0.98,         1,         0,      0.02,         0,         0,         0
      1.05,0.23398808,         0,         2,         1,      1.02,         0,         0,      0.96,         1,         0,      0.04,         0,         0,         0
      1.06,0.68760596,         0,         2,         1,      1.02,         0,         0,      0.94,         1,         0,      0.06,         0,         0,         0
      1.07,0.83118949,         0,         2,         1,      1.02,         0,         0,      0.92,         1,         0,      0.08,         0,         0,         0
      1.08,0.94900705,         0,         2,         1,      1.02,         0,         0,       0.9,         1,         0,       0.1,         0,         0,         0
      1.09, 1.0765004,         0,         2,         1,      1.02,         0,         0,      0.88,         1,         0,      0.12,         0,         0,         0
       1.1, 1.2263008,         0,         2,         1,      1.02,         0,         0,      0.86,         1,         0,      0.14,         0,         0,         0
      1.11, 1.4027249,         0,         2,         1,      1.02,         0,         0,      0.84,         1,         0,      0.16,         0,         0,         0
      1.12,  1.605732,         0,         2,         1,      1.02,         0,         0,      0.82,         1,         0,      0.18,         0,         0,         0
      1.13, 1.8403476,         0,         2,         1,      1.02,         0,         0,       0.8,         1,         0,       0.2,         0,         0,         0
      1.14,0.86302489,         0,         2,         1,      1.02,         0,         0,      0.78,         1,         0,      0.22,         0,         0,         0
      1.15, 1.7723578,         0,         2,         1,      1.02,         0,         0,      0.76,         1,         0,      0.24,         0,         0,         0
      1.16, 2.2433284,         0,         2,         1,      1.02,         0,         0,      0.74,         1,         0,      0.26,         0,         0,         0
      1.17,  2.573169,         0,         2,         1,      1.02,         0,         0,      0.72,         1,         0,      0.28,         0,         0,         0
      1.18, 2.8708025,         0,         2,         1,      1.02,         0,         0,       0.7,         1,         0,       0.3,         0,         0,         0
      1.19, 3.1731225,         0,         2,         1,      1.02,         0,         0,      0.68,         1,         0,      0.32,         0,         0,         0
       1.2, 3.4894509,         0,         2,         1,      1.02,         0,         0,      0.66,         1,         0,      0.34,         0,         0,         0
      1.21,  3.825051,         0,         2,         1,      1.02,         0,         0,      0.64,         1,         0,      0.36,         0,         0,         0
      1.22, 4.1810659,         0,         2,         1,      1.02,         0,         0,      0.62,         1,         0,      0.38,         0,         0,         0
      1.23, 4.5578582,         0,         2,         1,      1.02,         0,         0,       0.6,         1,         0,       0.4,         0,         0,         0
      1.24, 4.9579154,         0,         2,         1,      1.02,         0,         0,      0.58,         1,         0,      0.42,         0,         0,         0
      1.25, 5.3798097,         0,         2,         1,      1.02,         0,         0,      0.56,         1,         0,      0.44,         0,         0,         0
      1.26, 5.8135854,         0,         2,         1,      1.02,         0,         0,      0.54,         1,         0,      0.46,         0,         0,         0
      1.27, 6.2057473,         0,         2,         1,      1.02,         0,         0,      0.52,         1,         0,      0.48,         0,         0,         0
      1.28, 6.3196294,         0,         2,         1,      1.02,         0,         0,       0.5,         1,         0,       0.5,         0,         0,         0
      1.29,  6.650105,         0,         2,         1,      1.02,         0,         0,      0.48,         1,         0,      0.52,         0,         0,         0
       1.3, 7.0612896,         0,         2,         1,      1.02,         0,         0,      0.46,         1,         0,      0.54,         0,         0,         0
      1.31,  7.506875,         0,         2,         1,      1.02,         0,         0,      0.44,         1,         0,      0.56,         0,         0,         0
      1.32, 8.0557071,         0,         2,         1,      1.02,         0,         0,      0.42,         1,         0,      0.58,         0,         0,         0
      1.33, 8.6279179,         0,         2,         1,      1.02,         0,         0,       0.4,         1,         0,       0.6,         0,         0,         0
      1.34, 9.1745536,         0,         2,         1,      1.02,         0,         0,      0.38,         1,         0,      0.62,         0,         0,         0
      1.35, 9.6949924,         0,         2,         1,      1.02,         0,         0,      0.36,         1,         0,      0.64,         0,         0,         0
      1.36, 10.208383,         0,         2,         1,      1.02,         0,         0,      0.34,         1,         0,      0.66,         0,         0,         0
      1.37, 10.726101,         0,         2,         1,      1.02,         0,         0,      0.32,         1,         0,      0.68,         0,         0,         0
      1.38, 11.245535,         0,         2,         1,      1.02,         0,         0,       0.3,         1,         0,       0.7,         0,         0,         0
      1.39, 11.786653,         0,         2,         1,      1.02,         0,         0,      0.28,         1,         0,      0.72,         0,         0,         0
       1.4, 11.730877,         0,         2,         1,      1.02,         0,         0,      0.26,         1,         0,      0.74,         0,         0,         0
      1.41,  11.01855,         0,         2,         1,      1.02,         0,         0,      0.24,         1,         0,      0.76,         0,         0,         0
      1.42, 11.260124,         0,         2,         1,      1.02,         0,         0,      0.22,         1,         0,      0.78,         0,         0,         0
      1.43, 12.059003,         0,         2,         1,      1.02,         0,         0,       0.2,         1,         0,       0.8,         0,         0,         0
      1.44, 13.019341,         0,         2,         1,      1.02,         0,         0,      0.18,         1,         0,      0.82,         0,         0,         0
      1.45, 13.871128,         0,         2,         1,      1.02,         0,         0,      0.16,         1,         0,      0.84,         0,         0,         0
      1.46, 14.507958,         0,         2,         1,      1.02,         0,         0,      0.14,         1,         0,      0.86,         0,         0,         0
      1.47, 14.941325,         0,         2,         1,      1.02,         0,         0,      0.12,         1,         0,      0.88,         0,         0,         0
      1.48, 15.237058,         0,         2,         1,      1.02,         0,         0,       0.1,         1,         0,       0.9,         0,         0,         0
      1.49, 15.479372,         0,         2,         1,      1.02,         0,         0,      0.08,         1,         0,      0.92,         0,         0,         0
       1.5, 15.729767,         0,         2,         1,      1.02,         0,         0,      0.06,         1,         0,      0.94,         0,         0,         0
      1.51, 16.013569,         0,         2,         1,      1.02,         0,         0,      0.04,         1,         0,      0.96,         0,         0,         0
      1.52, 16.330994,         0,         2,         1,      1.02,         0,         0,      0.02,         1,         0,      0.98,         0,         0,         0
      1.53, 16.669322,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.54, 17.015259,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.55, 17.358231,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.56, 17.693114,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.57, 18.017822,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.58, 18.334938,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.59, 18.646759,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       1.6, 18.955482,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.61, 19.262398,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.62, 19.568108,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.63, 19.872656,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.64, 20.175742,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.65, 20.476968,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.66, 20.776021,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.67,  21.07275,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.68, 21.367144,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.69,  21.65931,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       1.7, 21.949397,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.71, 22.237513,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.72, 22.523711,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.73, 22.808004,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.74, 23.090386,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.75, 23.370858,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.76, 23.649438,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.77, 23.926148,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.78, 24.201012,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.79, 24.474054,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       1.8, 24.745297,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.81, 25.014762,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.82, 25.282469,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.83, 25.548439,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.84, 25.812689,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.85, 26.065962,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.86,  26.30735,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.87,  26.55493,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.88, 26.821688,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.89, 27.104015,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       1.9,  27.38653,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.91, 27.661887,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.92, 27.924995,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.93, 28.175274,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.94, 28.416001,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.95, 28.653024,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.96, 28.891014,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.97, 29.131721,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.98, 29.375797,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.99, 29.622853,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
         2, 29.871819,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.01, 30.121597,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.02, 30.370791,         0,         2,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.03, 30.618266,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.04, 30.863418,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.05, 31.106176,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.06, 31.346816,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.07,  31.58604,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.08, 31.824135,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.09, 32.061532,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       2.1, 32.298372,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.11, 32.534676,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.12, 32.770374,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.13, 33.005339,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.14, 33.239468,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.15, 33.472644,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.16,  33.70481,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.17, 33.935955,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.18, 34.166089,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.19, 34.395246,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       2.2, 34.623462,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.21, 34.850775,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.22, 35.077206,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.23, 35.302767,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.24, 35.527459,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.25, 35.751278,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.26, 35.974215,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.27, 36.196265,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.28, 36.417422,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.29, 36.637685,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       2.3, 36.857057,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.31, 37.075542,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.32, 37.293144,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.33, 37.509868,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.34, 37.725721,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.35, 37.940704,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.36, 38.154822,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.37, 38.368358,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.38, 38.581729,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.39, 38.794222,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
       2.4, 39.005443,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.41, 39.215378,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.42, 39.424186,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.43, 39.632057,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.44, 39.839142,         1,         1,         1,      1.02,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.45, 40.045534,         1,         2,         2,      2.45,         0,         0,         0,         1,         0,         1,         1,         0,         0
      2.46, 40.251269,         1,         2,         2,      2.45,         0,         0,         0,      0.98,         0,      0.98,         1,         0,         0
      2.47, 40.456343,         1,         2,         2,      2.45,         0,         0,         0,      0.96,         0,      0.96,         1,         0,         0
      2.48, 40.388175,         1,         2,         2,      2.45,         0,         0,         0,      0.94,         0,      0.94,         1,         0,         0
      2.49, 40.253899,         1,         2,         2,      2.45,         0,         0,         0,      0.92,         0,      0.92,         1,         0,         0
       2.5, 40.132412,         1,         2,         2,      2.45,         0,         0,         0,       0.9,         0,       0.9,         1,         0,         0
      2.51, 40.066637,         1,         2,         2,      2.45,         0,         0,         0,      0.88,         0,      0.88,         1,         0,         0
      2.52, 40.065148,         1,         2,         2,      2.45,         0,         0,         0,      0.86,         0,      0.86,         1,         0,         0
