"Time","h","der(h)","v","der(v)"
3.300000000000000E-01,4.674641500000000E-01,-3.237300000000000E+00,-3.237300000000000E+00,-9.810000000000000E+00
3.400000000000000E-01,4.346497000000000E-01,-3.335400000000000E+00,-3.335400000000000E+00,-9.810000000000000E+00
3.500000000000000E-01,4.008542500000000E-01,-3.433500000000000E+00,-3.433500000000000E+00,-9.810000000000000E+00
3.600000000000000E-01,3.660778000000000E-01,-3.531600000000000E+00,-3.531600000000000E+00,-9.810000000000000E+00
3.700000000000000E-01,3.303203500000000E-01,-3.629700000000000E+00,-3.629700000000000E+00,-9.810000000000000E+00
3.800000000000000E-01,2.935819000000000E-01,-3.727800000000000E+00,-3.727800000000000E+00,-9.810000000000000E+00
3.900000000000000E-01,2.558624500000000E-01,-3.825900000000000E+00,-3.825900000000000E+00,-9.810000000000000E+00
4.000000000000000E-01,2.171620000000000E-01,-3.924000000000000E+00,-3.924000000000000E+00,-9.810000000000000E+00
4.100000000000000E-01,1.774805500000000E-01,-4.022100000000000E+00,-4.022100000000000E+00,-9.810000000000000E+00
4.200000000000000E-01,1.368181000000000E-01,-4.120200000000000E+00,-4.120200000000000E+00,-9.810000000000000E+00
4.300000000000000E-01,9.517465000000100E-02,-4.218300000000000E+00,-4.218300000000000E+00,-9.810000000000000E+00
4.400000000000000E-01,5.255020000000100E-02,-4.316400000000000E+00,-4.316400000000000E+00,-9.810000000000000E+00
4.500000000000000E-01,8.944750000001301E-03,-4.414500000000000E+00,-4.414500000000000E+00,-9.810000000000000E+00
4.600000000000000E-01,1.724106700000100E-02,3.042081000000000E+00,3.042081000000000E+00,-9.810000000000000E+00
4.700000000000000E-01,4.722042700000100E-02,2.943981000000000E+00,2.943981000000000E+00,-9.810000000000000E+00
4.800000000000000E-01,7.621878700000100E-02,2.845881000000000E+00,2.845881000000000E+00,-9.810000000000000E+00
4.900000000000000E-01,1.042361470000000E-01,2.747781000000000E+00,2.747781000000000E+00,-9.810000000000000E+00
5.000000000000000E-01,1.312725070000000E-01,2.649681000000000E+00,2.649681000000000E+00,-9.810000000000000E+00
5.100000000000000E-01,1.573278670000000E-01,2.551581000000000E+00,2.551581000000000E+00,-9.810000000000000E+00
5.200000000000000E-01,1.824022270000000E-01,2.453481000000000E+00,2.453481000000000E+00,-9.810000000000000E+00
5.300000000000000E-01,2.064955870000000E-01,2.355381000000000E+00,2.355381000000000E+00,-9.810000000000000E+00
5.400000000000000E-01,2.296079470000000E-01,2.257281000000000E+00,2.257281000000000E+00,-9.810000000000000E+00
5.500000000000000E-01,2.517393070000000E-01,2.159181000000000E+00,2.159181000000000E+00,-9.810000000000000E+00
5.600000000000001E-01,2.728896670000000E-01,2.061081000000000E+00,2.061081000000000E+00,-9.810000000000000E+00
5.700000000000000E-01,2.930590270000000E-01,1.962981000000000E+00,1.962981000000000E+00,-9.810000000000000E+00
5.800000000000000E-01,3.122473870000000E-01,1.864881000000000E+00,1.864881000000000E+00,-9.810000000000000E+00
5.900000000000000E-01,3.304547470000000E-01,1.766781000000000E+00,1.766781000000000E+00,-9.810000000000000E+00
6.000000000000000E-01,3.476811070000000E-01,1.668681000000000E+00,1.668681000000000E+00,-9.810000000000000E+00
6.100000000000000E-01,3.639264670000000E-01,1.570581000000000E+00,1.570581000000000E+00,-9.810000000000000E+00
6.200000000000000E-01,3.791908270000000E-01,1.472481000000000E+00,1.472481000000000E+00,-9.810000000000000E+00
6.300000000000000E-01,3.934741870000000E-01,1.374381000000000E+00,1.374381000000000E+00,-9.810000000000000E+00
6.400000000000000E-01,4.067765470000000E-01,1.276281000000000E+00,1.276281000000000E+00,-9.810000000000000E+00
6.500000000000000E-01,4.190979070000000E-01,1.178181000000000E+00,1.178181000000000E+00,-9.810000000000000E+00
6.600000000000000E-01,4.304382670000000E-01,1.080081000000000E+00,1.080081000000000E+00,-9.810000000000000E+00
6.700000000000000E-01,4.407976270000000E-01,9.819809999999900E-01,9.819809999999900E-01,-9.810000000000000E+00
6.800000000000000E-01,4.501759870000000E-01,8.838809999999900E-01,8.838809999999900E-01,-9.810000000000000E+00
6.899999999999999E-01,4.585733470000000E-01,7.857809999999900E-01,7.857809999999900E-01,-9.810000000000000E+00
7.000000000000000E-01,4.659897070000000E-01,6.876809999999900E-01,6.876809999999900E-01,-9.810000000000000E+00
7.100000000000000E-01,4.724250670000000E-01,5.895809999999900E-01,5.895809999999900E-01,-9.810000000000000E+00
7.200000000000000E-01,4.778794270000000E-01,4.914809999999900E-01,4.914809999999900E-01,-9.810000000000000E+00
7.300000000000000E-01,4.823527870000000E-01,3.933809999999900E-01,3.933809999999900E-01,-9.810000000000000E+00
7.400000000000000E-01,4.858451470000000E-01,2.952809999999900E-01,2.952809999999900E-01,-9.810000000000000E+00
7.500000000000000E-01,4.883565070000000E-01,1.971809999999900E-01,1.971809999999900E-01,-9.810000000000000E+00
7.600000000000000E-01,4.898868670000000E-01,9.908099999998900E-02,9.908099999998900E-02,-9.810000000000000E+00
7.700000000000000E-01,4.904362270000000E-01,9.809999999893600E-04,9.809999999893600E-04,-9.810000000000000E+00
7.800000000000000E-01,4.900045870000000E-01,-9.711900000001100E-02,-9.711900000001100E-02,-9.810000000000000E+00
7.900000000000000E-01,4.885919470000000E-01,-1.952190000000100E-01,-1.952190000000100E-01,-9.810000000000000E+00
8.000000000000000E-01,4.861983070000000E-01,-2.933190000000100E-01,-2.933190000000100E-01,-9.810000000000000E+00
8.100000000000001E-01,4.828236670000000E-01,-3.914190000000100E-01,-3.914190000000100E-01,-9.810000000000000E+00
8.200000000000000E-01,4.784680270000000E-01,-4.895190000000100E-01,-4.895190000000100E-01,-9.810000000000000E+00
8.300000000000000E-01,4.731313870000000E-01,-5.876190000000100E-01,-5.876190000000100E-01,-9.810000000000000E+00
8.400000000000000E-01,4.668137470000000E-01,-6.857190000000100E-01,-6.857190000000100E-01,-9.810000000000000E+00
8.500000000000000E-01,4.595151070000000E-01,-7.838190000000100E-01,-7.838190000000100E-01,-9.810000000000000E+00
8.600000000000000E-01,4.512354670000000E-01,-8.819190000000100E-01,-8.819190000000100E-01,-9.810000000000000E+00
8.700000000000000E-01,4.419748270000000E-01,-9.800190000000100E-01,-9.800190000000100E-01,-9.810000000000000E+00
8.800000000000000E-01,4.317331870000000E-01,-1.078119000000000E+00,-1.078119000000000E+00,-9.810000000000000E+00
8.900000000000000E-01,4.205105470000000E-01,-1.176219000000000E+00,-1.176219000000000E+00,-9.810000000000000E+00
9.000000000000000E-01,4.083069070000000E-01,-1.274319000000000E+00,-1.274319000000000E+00,-9.810000000000000E+00
9.100000000000000E-01,3.951222670000000E-01,-1.372419000000000E+00,-1.372419000000000E+00,-9.810000000000000E+00
9.200000000000000E-01,3.809566270000000E-01,-1.470519000000000E+00,-1.470519000000000E+00,-9.810000000000000E+00
9.300000000000000E-01,3.658099870000000E-01,-1.568619000000000E+00,-1.568619000000000E+00,-9.810000000000000E+00
9.399999999999999E-01,3.496823470000000E-01,-1.666719000000000E+00,-1.666719000000000E+00,-9.810000000000000E+00
9.500000000000000E-01,3.325737070000000E-01,-1.764819000000000E+00,-1.764819000000000E+00,-9.810000000000000E+00
9.600000000000000E-01,3.144840670000000E-01,-1.862919000000000E+00,-1.862919000000000E+00,-9.810000000000000E+00
9.700000000000000E-01,2.954134270000000E-01,-1.961019000000000E+00,-1.961019000000000E+00,-9.810000000000000E+00
9.800000000000000E-01,2.753617870000000E-01,-2.059119000000000E+00,-2.059119000000000E+00,-9.810000000000000E+00
9.900000000000000E-01,2.543291470000000E-01,-2.157219000000000E+00,-2.157219000000000E+00,-9.810000000000000E+00
1.000000000000000E+00,2.323155070000000E-01,-2.255319000000000E+00,-2.255319000000000E+00,-9.810000000000000E+00
1.010000000000000E+00,2.093208670000000E-01,-2.353419000000000E+00,-2.353419000000000E+00,-9.810000000000000E+00
1.020000000000000E+00,1.853452270000000E-01,-2.451519000000000E+00,-2.451519000000000E+00,-9.810000000000000E+00
1.030000000000000E+00,1.603885870000000E-01,-2.549619000000000E+00,-2.549619000000000E+00,-9.810000000000000E+00
1.040000000000000E+00,1.344509470000000E-01,-2.647719000000000E+00,-2.647719000000000E+00,-9.810000000000000E+00
1.050000000000000E+00,1.075323070000000E-01,-2.745819000000000E+00,-2.745819000000000E+00,-9.810000000000000E+00
1.060000000000000E+00,7.963266699999499E-02,-2.843919000000000E+00,-2.843919000000000E+00,-9.810000000000000E+00
1.070000000000000E+00,5.075202699999500E-02,-2.942019000000000E+00,-2.942019000000000E+00,-9.810000000000000E+00
1.080000000000000E+00,2.089038699999500E-02,-3.040119000000000E+00,-3.040119000000000E+00,-9.810000000000000E+00
1.090000000000000E+00,5.902570899995100E-03,2.146722300000000E+00,2.146722300000000E+00,-9.810000000000000E+00
1.100000000000000E+00,2.692834389999500E-02,2.048622300000000E+00,2.048622300000000E+00,-9.810000000000000E+00
1.110000000000000E+00,4.697311689999500E-02,1.950522300000000E+00,1.950522300000000E+00,-9.810000000000000E+00
1.120000000000000E+00,6.603688989999500E-02,1.852422300000000E+00,1.852422300000000E+00,-9.810000000000000E+00
1.130000000000000E+00,8.411966289999501E-02,1.754322300000000E+00,1.754322300000000E+00,-9.810000000000000E+00
1.140000000000000E+00,1.012214359000000E-01,1.656222300000000E+00,1.656222300000000E+00,-9.810000000000000E+00
1.150000000000000E+00,1.173422089000000E-01,1.558122300000000E+00,1.558122300000000E+00,-9.810000000000000E+00
1.160000000000000E+00,1.324819819000000E-01,1.460022300000000E+00,1.460022300000000E+00,-9.810000000000000E+00
1.170000000000000E+00,1.466407549000000E-01,1.361922300000000E+00,1.361922300000000E+00,-9.810000000000000E+00
1.180000000000000E+00,1.598185279000000E-01,1.263822300000000E+00,1.263822300000000E+00,-9.810000000000000E+00
1.190000000000000E+00,1.720153009000000E-01,1.165722300000000E+00,1.165722300000000E+00,-9.810000000000000E+00
1.200000000000000E+00,1.832310739000000E-01,1.067622300000000E+00,1.067622300000000E+00,-9.810000000000000E+00
1.210000000000000E+00,1.934658469000000E-01,9.695222999999999E-01,9.695222999999999E-01,-9.810000000000000E+00
1.220000000000000E+00,2.027196199000000E-01,8.714223000000000E-01,8.714223000000000E-01,-9.810000000000000E+00
1.230000000000000E+00,2.109923929000000E-01,7.733223000000000E-01,7.733223000000000E-01,-9.810000000000000E+00
1.240000000000000E+00,2.182841659000000E-01,6.752223000000001E-01,6.752223000000001E-01,-9.810000000000000E+00
1.250000000000000E+00,2.245949389000000E-01,5.771223000000000E-01,5.771223000000000E-01,-9.810000000000000E+00
1.260000000000000E+00,2.299247119000000E-01,4.790223000000000E-01,4.790223000000000E-01,-9.810000000000000E+00
1.270000000000000E+00,2.342734849000000E-01,3.809223000000000E-01,3.809223000000000E-01,-9.810000000000000E+00
1.280000000000000E+00,2.376412579000000E-01,2.828223000000000E-01,2.828223000000000E-01,-9.810000000000000E+00
1.290000000000000E+00,2.400280308999900E-01,1.847223000000000E-01,1.847223000000000E-01,-9.810000000000000E+00
1.300000000000000E+00,2.414338038999900E-01,8.662229999999700E-02,8.662229999999700E-02,-9.810000000000000E+00
1.310000000000000E+00,2.418585768999900E-01,-1.147770000000300E-02,-1.147770000000300E-02,-9.810000000000000E+00
1.320000000000000E+00,2.413023498999900E-01,-1.095777000000000E-01,-1.095777000000000E-01,-9.810000000000000E+00
1.330000000000000E+00,2.397651228999900E-01,-2.076777000000000E-01,-2.076777000000000E-01,-9.810000000000000E+00
1.340000000000000E+00,2.372468958999900E-01,-3.057777000000000E-01,-3.057777000000000E-01,-9.810000000000000E+00
1.350000000000000E+00,2.337476688999900E-01,-4.038777000000000E-01,-4.038777000000000E-01,-9.810000000000000E+00
1.360000000000000E+00,2.292674418999900E-01,-5.019777000000000E-01,-5.019777000000000E-01,-9.810000000000000E+00
1.370000000000000E+00,2.238062148999900E-01,-6.000777000000000E-01,-6.000777000000000E-01,-9.810000000000000E+00
1.380000000000000E+00,2.173639878999900E-01,-6.981777000000000E-01,-6.981777000000000E-01,-9.810000000000000E+00
1.390000000000000E+00,2.099407608999900E-01,-7.962777000000000E-01,-7.962777000000000E-01,-9.810000000000000E+00
1.400000000000000E+00,2.015365338999900E-01,-8.943777000000001E-01,-8.943777000000001E-01,-9.810000000000000E+00
1.410000000000000E+00,1.921513068999900E-01,-9.924777000000000E-01,-9.924777000000000E-01,-9.810000000000000E+00
1.420000000000000E+00,1.817850798999900E-01,-1.090577700000000E+00,-1.090577700000000E+00,-9.810000000000000E+00
1.430000000000000E+00,1.704378528999900E-01,-1.188677700000000E+00,-1.188677700000000E+00,-9.810000000000000E+00
1.440000000000000E+00,1.581096258999900E-01,-1.286777700000000E+00,-1.286777700000000E+00,-9.810000000000000E+00
1.450000000000000E+00,1.448003988999900E-01,-1.384877700000000E+00,-1.384877700000000E+00,-9.810000000000000E+00
1.460000000000000E+00,1.305101718999900E-01,-1.482977700000000E+00,-1.482977700000000E+00,-9.810000000000000E+00
1.470000000000000E+00,1.152389448999900E-01,-1.581077700000000E+00,-1.581077700000000E+00,-9.810000000000000E+00
1.480000000000000E+00,9.898671789999400E-02,-1.679177700000000E+00,-1.679177700000000E+00,-9.810000000000000E+00
1.490000000000000E+00,8.175349089999399E-02,-1.777277700000000E+00,-1.777277700000000E+00,-9.810000000000000E+00
1.500000000000000E+00,6.353926389999399E-02,-1.875377700000000E+00,-1.875377700000000E+00,-9.810000000000000E+00
1.510000000000000E+00,4.434403689999400E-02,-1.973477700000000E+00,-1.973477700000000E+00,-9.810000000000000E+00
1.520000000000000E+00,2.416780989999400E-02,-2.071577700000000E+00,-2.071577700000000E+00,-9.810000000000000E+00
1.530000000000000E+00,3.010582899993700E-03,-2.169677700000000E+00,-2.169677700000000E+00,-9.810000000000000E+00
1.540000000000000E+00,1.064680461999400E-02,1.454028390000000E+00,1.454028390000000E+00,-9.810000000000000E+00
1.550000000000000E+00,2.474563851999400E-02,1.355928390000000E+00,1.355928390000000E+00,-9.810000000000000E+00
1.560000000000000E+00,3.786347241999400E-02,1.257828390000000E+00,1.257828390000000E+00,-9.810000000000000E+00
1.570000000000000E+00,5.000030631999400E-02,1.159728390000000E+00,1.159728390000000E+00,-9.810000000000000E+00
1.580000000000000E+00,6.115614021999400E-02,1.061628390000000E+00,1.061628390000000E+00,-9.810000000000000E+00
1.590000000000000E+00,7.133097411999401E-02,9.635283900000000E-01,9.635283900000000E-01,-9.810000000000000E+00
1.600000000000000E+00,8.052480801999400E-02,8.654283900000000E-01,8.654283900000000E-01,-9.810000000000000E+00
1.610000000000000E+00,8.873764191999400E-02,7.673283900000000E-01,7.673283900000000E-01,-9.810000000000000E+00
1.620000000000000E+00,9.596947581999400E-02,6.692283900000000E-01,6.692283900000000E-01,-9.810000000000000E+00
1.630000000000000E+00,1.022203097199900E-01,5.711283900000000E-01,5.711283900000000E-01,-9.810000000000000E+00
1.640000000000000E+00,1.074901436199900E-01,4.730283900000000E-01,4.730283900000000E-01,-9.810000000000000E+00
1.650000000000000E+00,1.117789775199900E-01,3.749283900000000E-01,3.749283900000000E-01,-9.810000000000000E+00
1.660000000000000E+00,1.150868114199900E-01,2.768283900000000E-01,2.768283900000000E-01,-9.810000000000000E+00
1.670000000000000E+00,1.174136453199900E-01,1.787283900000000E-01,1.787283900000000E-01,-9.810000000000000E+00
1.680000000000000E+00,1.187594792199900E-01,8.062839000000201E-02,8.062839000000201E-02,-9.810000000000000E+00
1.690000000000000E+00,1.191243131199900E-01,-1.747160999999800E-02,-1.747160999999800E-02,-9.810000000000000E+00
1.700000000000000E+00,1.185081470199900E-01,-1.155716100000000E-01,-1.155716100000000E-01,-9.810000000000000E+00
1.710000000000000E+00,1.169109809199900E-01,-2.136716100000000E-01,-2.136716100000000E-01,-9.810000000000000E+00
1.720000000000000E+00,1.143328148199900E-01,-3.117716100000000E-01,-3.117716100000000E-01,-9.810000000000000E+00
1.730000000000000E+00,1.107736487199900E-01,-4.098716100000000E-01,-4.098716100000000E-01,-9.810000000000000E+00
1.740000000000000E+00,1.062334826199900E-01,-5.079716100000000E-01,-5.079716100000000E-01,-9.810000000000000E+00
1.750000000000000E+00,1.007123165199900E-01,-6.060716100000000E-01,-6.060716100000000E-01,-9.810000000000000E+00
1.760000000000000E+00,9.421015041999400E-02,-7.041716099999999E-01,-7.041716099999999E-01,-9.810000000000000E+00
1.770000000000000E+00,8.672698431999400E-02,-8.022716100000000E-01,-8.022716100000000E-01,-9.810000000000000E+00
1.780000000000000E+00,7.826281821999399E-02,-9.003716100000000E-01,-9.003716100000000E-01,-9.810000000000000E+00
1.790000000000000E+00,6.881765211999399E-02,-9.984716100000000E-01,-9.984716100000000E-01,-9.810000000000000E+00
1.800000000000000E+00,5.839148601999400E-02,-1.096571610000000E+00,-1.096571610000000E+00,-9.810000000000000E+00
1.810000000000000E+00,4.698431991999500E-02,-1.194671610000000E+00,-1.194671610000000E+00,-9.810000000000000E+00
1.820000000000000E+00,3.459615381999500E-02,-1.292771610000000E+00,-1.292771610000000E+00,-9.810000000000000E+00
1.830000000000000E+00,2.122698771999500E-02,-1.390871610000000E+00,-1.390871610000000E+00,-9.810000000000000E+00
1.840000000000000E+00,6.876821619994500E-03,-1.488971610000000E+00,-1.488971610000000E+00,-9.810000000000000E+00
1.850000000000000E+00,4.618839204994500E-03,1.027565127000000E+00,1.027565127000000E+00,-9.810000000000000E+00
1.860000000000000E+00,1.445304047499500E-02,9.294651269999999E-01,9.294651269999999E-01,-9.810000000000000E+00
1.870000000000000E+00,2.330624174499500E-02,8.313651270000000E-01,8.313651270000000E-01,-9.810000000000000E+00
1.880000000000000E+00,3.117844301499500E-02,7.332651270000000E-01,7.332651270000000E-01,-9.810000000000000E+00
1.890000000000000E+00,3.806964428499500E-02,6.351651270000001E-01,6.351651270000001E-01,-9.810000000000000E+00
1.900000000000000E+00,4.397984555499500E-02,5.370651270000000E-01,5.370651270000000E-01,-9.810000000000000E+00
1.910000000000000E+00,4.890904682499500E-02,4.389651270000000E-01,4.389651270000000E-01,-9.810000000000000E+00
1.920000000000000E+00,5.285724809499500E-02,3.408651270000000E-01,3.408651270000000E-01,-9.810000000000000E+00
1.930000000000000E+00,5.582444936499500E-02,2.427651270000000E-01,2.427651270000000E-01,-9.810000000000000E+00
1.940000000000000E+00,5.781065063499500E-02,1.446651270000000E-01,1.446651270000000E-01,-9.810000000000000E+00
1.950000000000000E+00,5.881585190499500E-02,4.656512700000200E-02,4.656512700000200E-02,-9.810000000000000E+00
1.960000000000000E+00,5.884005317499500E-02,-5.153487299999800E-02,-5.153487299999800E-02,-9.810000000000000E+00
1.970000000000000E+00,5.788325444499500E-02,-1.496348730000000E-01,-1.496348730000000E-01,-9.810000000000000E+00
1.980000000000000E+00,5.594545571499500E-02,-2.477348730000000E-01,-2.477348730000000E-01,-9.810000000000000E+00
1.990000000000000E+00,5.302665698499500E-02,-3.458348730000000E-01,-3.458348730000000E-01,-9.810000000000000E+00
2.000000000000000E+00,4.912685825499500E-02,-4.439348730000000E-01,-4.439348730000000E-01,-9.810000000000000E+00
2.010000000000000E+00,4.424605952499500E-02,-5.420348730000000E-01,-5.420348730000000E-01,-9.810000000000000E+00
2.020000000000000E+00,3.838426079499500E-02,-6.401348730000000E-01,-6.401348730000000E-01,-9.810000000000000E+00
2.030000000000000E+00,3.154146206499500E-02,-7.382348730000000E-01,-7.382348730000000E-01,-9.810000000000000E+00
2.040000000000000E+00,2.371766333499500E-02,-8.363348730000000E-01,-8.363348730000000E-01,-9.810000000000000E+00
2.050000000000000E+00,1.491286460499500E-02,-9.344348730000001E-01,-9.344348730000001E-01,-9.810000000000000E+00
2.060000000000000E+00,5.127065874994800E-03,-1.032534873000000E+00,-1.032534873000000E+00,-9.810000000000000E+00
2.070000000000000E+00,3.553738565494800E-03,7.080594111000000E-01,7.080594111000000E-01,-9.810000000000000E+00
2.080000000000000E+00,1.019288267649500E-02,6.099594111000000E-01,6.099594111000000E-01,-9.810000000000000E+00
2.090000000000000E+00,1.585102678749500E-02,5.118594111000000E-01,5.118594111000000E-01,-9.810000000000000E+00
2.100000000000000E+00,2.052817089849500E-02,4.137594111000000E-01,4.137594111000000E-01,-9.810000000000000E+00
2.110000000000000E+00,2.422431500949500E-02,3.156594111000000E-01,3.156594111000000E-01,-9.810000000000000E+00
2.120000000000000E+00,2.693945912049500E-02,2.175594111000000E-01,2.175594111000000E-01,-9.810000000000000E+00
2.130000000000000E+00,2.867360323149500E-02,1.194594111000000E-01,1.194594111000000E-01,-9.810000000000000E+00
2.140000000000000E+00,2.942674734249500E-02,2.135941109999900E-02,2.135941109999900E-02,-9.810000000000000E+00
2.150000000000000E+00,2.919889145349500E-02,-7.674058890000100E-02,-7.674058890000100E-02,-9.810000000000000E+00
2.160000000000000E+00,2.799003556449500E-02,-1.748405889000000E-01,-1.748405889000000E-01,-9.810000000000000E+00
2.170000000000000E+00,2.580017967549500E-02,-2.729405889000000E-01,-2.729405889000000E-01,-9.810000000000000E+00
2.180000000000000E+00,2.262932378649500E-02,-3.710405889000000E-01,-3.710405889000000E-01,-9.810000000000000E+00
2.190000000000000E+00,1.847746789749500E-02,-4.691405889000000E-01,-4.691405889000000E-01,-9.810000000000000E+00
2.200000000000000E+00,1.334461200849500E-02,-5.672405889000000E-01,-5.672405889000000E-01,-9.810000000000000E+00
2.210000000000000E+00,7.230756119494700E-03,-6.653405889000000E-01,-6.653405889000000E-01,-9.810000000000000E+00
2.220000000000000E+00,1.359002304947300E-04,-7.634405889000000E-01,-7.634405889000000E-01,-9.810000000000000E+00
2.230000000000000E+00,3.890778351664700E-03,4.529854122300000E-01,4.529854122300000E-01,-9.810000000000000E+00
2.240000000000000E+00,7.979182473964700E-03,3.548854122300000E-01,3.548854122300000E-01,-9.810000000000000E+00
2.250000000000000E+00,1.108658659626500E-02,2.567854122300000E-01,2.567854122300000E-01,-9.810000000000000E+00
2.260000000000000E+00,1.321299071856500E-02,1.586854122300000E-01,1.586854122300000E-01,-9.810000000000000E+00
2.270000000000000E+00,1.435839484086500E-02,6.058541223000000E-02,6.058541223000000E-02,-9.810000000000000E+00
2.280000000000000E+00,1.452279896316500E-02,-3.751458777000000E-02,-3.751458777000000E-02,-9.810000000000000E+00
2.290000000000000E+00,1.370620308546500E-02,-1.356145877700000E-01,-1.356145877700000E-01,-9.810000000000000E+00
2.300000000000000E+00,1.190860720776500E-02,-2.337145877700000E-01,-2.337145877700000E-01,-9.810000000000000E+00
2.310000000000000E+00,9.130011330064801E-03,-3.318145877700000E-01,-3.318145877700000E-01,-9.810000000000000E+00
2.320000000000000E+00,5.370415452364800E-03,-4.299145877700000E-01,-4.299145877700000E-01,-9.810000000000000E+00
2.330000000000000E+00,6.298195746647600E-04,-5.280145877700000E-01,-5.280145877700000E-01,-9.810000000000000E+00
2.340000000000000E+00,2.356054090636800E-03,3.048642114390000E-01,3.048642114390000E-01,-9.810000000000000E+00
2.350000000000000E+00,4.963246205026800E-03,2.067642114390000E-01,2.067642114390000E-01,-9.810000000000000E+00
2.360000000000000E+00,6.589438319416800E-03,1.086642114390000E-01,1.086642114390000E-01,-9.810000000000000E+00
2.370000000000000E+00,7.234630433806700E-03,1.056421143900000E-02,1.056421143900000E-02,-9.810000000000000E+00
2.380000000000000E+00,6.898822548196700E-03,-8.753578856100000E-02,-8.753578856100000E-02,-9.810000000000000E+00
2.390000000000000E+00,5.582014662586700E-03,-1.856357885610000E-01,-1.856357885610000E-01,-9.810000000000000E+00
2.400000000000000E+00,3.284206776976700E-03,-2.837357885610000E-01,-2.837357885610000E-01,-9.810000000000000E+00
2.410000000000000E+00,5.398891366733200E-06,-3.818357885610000E-01,-3.818357885610000E-01,-9.810000000000000E+00
2.420000000000000E+00,1.737771570740000E-03,1.858620519927000E-01,1.858620519927000E-01,-9.810000000000000E+00
2.430000000000000E+00,3.154942090667000E-03,8.776205199270000E-02,8.776205199270000E-02,-9.810000000000000E+00
