time,EventIndicator[0],EventIndicator[1],Out10,Out11,Out1[1],Out1[2],Out2,Out3,Out4,Out5,Out6[1],Out6[2],Out6[3],Out6[4],Out6[5],Out6[6],Out7,Out8[1],Out8[2],Out9
0.6,-0.4,-0.4,0.112928494679007,6,0,0.564642473395035,6,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.564642473395035,0,0.425939465066
0.62,-0.38,-0.38,0.112928494679007,6,0,0.581035160537305,6,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.581035160537305,0,0.425939465066
0.64,-0.36,-0.36,0.112928494679007,6,0,0.597195441362392,7,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.597195441362392,0,0.425939465066
0.66,-0.34,-0.34,0.112928494679007,6,0,0.613116851973434,7,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.613116851973434,0,0.613116851973434
0.68,-0.32,-0.32,0.112928494679007,6,0,0.628793024018469,7,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.628793024018469,0,0.613116851973434
0.7,-0.3,-0.3,0.128843537447539,6,0,0.644217687237691,7,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.644217687237691,0,0.613116851973434
0.72,-0.28,-0.28,0.128843537447539,6,0,0.659384671971473,7,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.659384671971473,0,0.613116851973434
0.74,-0.26,-0.26,0.128843537447539,6,0,0.674287911628145,8,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.674287911628145,0,0.613116851973434
0.76,-0.24,-0.24,0.128843537447539,6,0,0.688921445110552,8,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.688921445110552,0,0.613116851973434
0.78,-0.22,-0.22,0.128843537447539,6,0,0.70327941920041,8,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.70327941920041,0,0.613116851973434
0.8,-0.2,-0.2,0.143471218179905,6,0,0.717356090899523,8,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.717356090899523,0,0.613116851973434
0.82,-0.18,-0.18,0.143471218179905,6,0,0.731145829726896,8,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.731145829726896,0,0.613116851973434
0.84,-0.16,-0.16,0.143471218179905,6,0,0.74464311997086,8,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.74464311997086,0,0.613116851973434
0.86,-0.14,-0.14,0.143471218179905,6,0,0.757842562895277,9,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.757842562895277,0,0.613116851973434
0.88,-0.12,-0.12,0.143471218179905,6,0,0.77073887889897,9,0,12,12,1,0.1,0,0,1,0,0.564642473395037,0.77073887889897,0,0.77073887889897
0.9,-0.0999999999999995,-0.0999999999999995,0.156665381925497,6,0,0.783326909627484,9,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.783326909627484,0,0.77073887889897
0.92,-0.0799999999999995,-0.0799999999999995,0.156665381925497,6,0,0.795601620036366,9,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.795601620036366,0,0.77073887889897
0.940000000000001,-0.0599999999999995,-0.0599999999999995,0.156665381925497,6,0,0.807558100405115,9,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.807558100405115,0,0.77073887889897
0.960000000000001,-0.0399999999999995,-0.0399999999999995,0.156665381925497,6,0,0.819191568300999,9,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.819191568300999,0,0.77073887889897
0.980000000000001,-0.0199999999999995,-0.0199999999999995,0.156665381925497,6,0,0.830497370491971,9,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.830497370491971,0,0.77073887889897
1,4.44089209850063E-016,4.44089209850063E-016,0.16829419696158,6,1,0.841470984807897,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.841470984807897,1,0.77073887889897
1.02,0.0200000000000005,0.0200000000000005,0.16829419696158,6,1,0.852108021949363,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.852108021949363,1,0.77073887889897
1.04,0.0400000000000005,0.0400000000000005,0.16829419696158,6,1,0.862404227243339,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.862404227243339,1,0.77073887889897
1.06,0.0600000000000005,0.0600000000000005,0.16829419696158,6,1,0.872355482344987,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.872355482344987,1,0.77073887889897
1.08,0.0800000000000005,0.0800000000000005,0.16829419696158,6,1,0.881957806884948,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.881957806884948,1,0.77073887889897
1.1,0.100000000000001,0.100000000000001,0.178241472012288,6,1,0.891207360061436,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.891207360061436,1,0.891207360061437
1.12,0.120000000000001,0.120000000000001,0.178241472012288,6,1,0.900100442176505,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.900100442176505,1,0.891207360061437
1.14,0.140000000000001,0.140000000000001,0.178241472012288,6,1,0.908633496115884,10,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.908633496115884,1,0.891207360061437
1.16,0.160000000000001,0.160000000000001,0.178241472012288,6,1,0.916803108771767,11,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.916803108771767,1,0.891207360061437
1.18,0.180000000000001,0.180000000000001,0.178241472012288,6,1,0.924606012408021,11,0,12,12,1,0.1,0,0,1,0,0.783326909627486,0.924606012408021,1,0.891207360061437
1.2,0.200000000000001,0.200000000000001,0.186407817193446,6,1,0.932039085967227,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.932039085967227,1,0.891207360061437
1.22,0.220000000000001,0.220000000000001,0.186407817193446,6,1,0.939099356319068,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.939099356319068,1,0.891207360061437
1.24,0.240000000000001,0.240000000000001,0.186407817193446,6,1,0.945783999449539,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.945783999449539,1,0.891207360061437
1.26,0.260000000000001,0.260000000000001,0.186407817193446,6,1,0.952090341590516,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.952090341590516,1,0.891207360061437
1.28,0.280000000000001,0.280000000000001,0.186407817193446,6,1,0.958015860289225,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.958015860289225,1,0.891207360061437
1.3,0.300000000000001,0.300000000000001,0.192711637083439,6,1,0.963558185417193,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.963558185417193,1,0.891207360061437
1.32,0.320000000000001,0.320000000000001,0.192711637083439,6,1,0.968715100118265,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.968715100118265,1,0.968715100118268
1.34,0.340000000000001,0.340000000000001,0.192711637083439,6,1,0.97348454169532,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.97348454169532,1,0.968715100118268
1.36,0.360000000000001,0.360000000000001,0.192711637083439,6,1,0.977864602435316,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.977864602435316,1,0.968715100118268
1.38,0.380000000000001,0.380000000000001,0.192711637083439,6,1,0.98185353037236,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.98185353037236,1,0.968715100118268
1.4,0.400000000000001,0.400000000000001,0.197089945997693,6,1,0.98544972998846,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.98544972998846,1,0.968715100118268
1.42,0.420000000000001,0.420000000000001,0.197089945997693,6,1,0.98865176285172,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.98865176285172,1,0.968715100118268
1.44,0.440000000000001,0.440000000000001,0.197089945997693,6,1,0.991458348191687,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.991458348191687,1,0.968715100118268
1.46,0.460000000000001,0.460000000000001,0.197089945997693,6,1,0.993868363411645,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.993868363411645,1,0.968715100118268
1.48,0.480000000000001,0.480000000000001,0.197089945997693,6,1,0.99588084453764,11,0,12,12,1,0.1,0,0,1,0,0.93203908596723,0.99588084453764,1,0.968715100118268
1.5,0.500000000000001,0.500000000000001,0.199498997320812,6,1,0.997494986604054,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.997494986604054,1,0.968715100118268
1.52,0.520000000000001,0.520000000000001,0.199498997320812,6,1,0.998710143975583,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.998710143975583,1,0.968715100118268
1.54,0.540000000000001,0.540000000000001,0.199498997320812,6,1,0.999525830605479,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.999525830605479,1,0.999525830605483
1.56,0.560000000000001,0.560000000000001,0.199498997320812,6,1,0.999941720229966,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.999941720229966,1,0.999525830605483
1.58,0.580000000000001,0.580000000000001,0.199498997320812,6,1,0.99995764649874,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.99995764649874,1,0.999525830605483
1.6,0.600000000000001,0.600000000000001,0.199914720608302,6,1,0.999573603041505,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.999573603041505,1,0.999525830605483
1.62,0.620000000000001,0.620000000000001,0.199914720608302,6,1,0.998789743470524,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.998789743470524,1,0.999525830605483
1.64,0.640000000000001,0.640000000000001,0.199914720608302,6,1,0.997606381319174,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.997606381319174,1,0.999525830605483
1.66,0.660000000000001,0.660000000000001,0.199914720608302,6,1,0.996023989916537,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.996023989916537,1,0.999525830605483
1.68,0.680000000000001,0.680000000000001,0.199914720608302,6,1,0.994043202198076,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.994043202198076,1,0.999525830605483
1.7,0.700000000000001,0.700000000000001,0.198332962090495,6,1,0.991664810452468,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.991664810452468,1,0.999525830605483
1.72,0.720000000000001,0.720000000000001,0.198332962090495,6,1,0.988889766004701,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.988889766004701,1,0.999525830605483
1.74,0.740000000000001,0.740000000000001,0.198332962090495,6,1,0.985719178835553,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.985719178835553,1,0.999525830605483
1.76,0.760000000000001,0.760000000000001,0.198332962090495,6,1,0.982154317137618,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.982154317137618,1,0.982154317137623
1.78,0.780000000000001,0.780000000000001,0.198332962090495,6,1,0.978196606808044,11,0,12,12,1,0.1,0,0,1,0,0.997494986604059,0.978196606808044,1,0.982154317137623
1.8,0.800000000000001,0.800000000000001,0.19476952617564,6,1,0.973847630878195,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.973847630878195,1,0.982154317137623
1.82,0.820000000000001,0.820000000000001,0.19476952617564,6,1,0.969109128880456,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.969109128880456,1,0.982154317137623
1.84,0.840000000000001,0.840000000000001,0.19476952617564,6,1,0.963982996152448,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.963982996152448,1,0.982154317137623
1.86,0.860000000000001,0.860000000000001,0.19476952617564,6,1,0.958471283078914,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.958471283078914,1,0.982154317137623
1.88,0.880000000000001,0.880000000000001,0.19476952617564,6,1,0.952576194271595,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.952576194271595,1,0.982154317137623
1.9,0.900000000000001,0.900000000000001,0.189260017537484,6,1,0.946300087687414,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.946300087687414,1,0.982154317137623
1.92,0.920000000000001,0.920000000000001,0.189260017537484,6,1,0.939645473685324,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.939645473685324,1,0.982154317137623
1.94,0.940000000000001,0.940000000000001,0.189260017537484,6,1,0.9326150140222,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.9326150140222,1,0.982154317137623
1.96,0.960000000000001,0.960000000000001,0.189260017537484,6,1,0.925211520788168,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.925211520788168,1,0.982154317137623
1.98,0.980000000000001,0.980000000000001,0.189260017537484,6,1,0.917437955281809,11,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.917437955281809,1,0.917437955281815
2,1,1,0.181859485365138,6,1,0.909297426825681,10,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.909297426825681,1,0.917437955281815
2.02,1.02,1.02,0.181859485365138,6,1,0.900793191522627,10,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.900793191522627,1,0.917437955281815
2.04,1.04,1.04,0.181859485365138,6,1,0.891928650953379,10,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.891928650953379,1,0.917437955281815
2.06,1.06,1.06,0.181859485365138,6,1,0.882707350815973,10,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.882707350815973,1,0.917437955281815
2.08,1.08,1.08,0.181859485365138,6,1,0.873132979507516,10,0,12,12,1,0.1,0,0,1,0,0.973847630878201,0.873132979507516,1,0.917437955281815
2.1,1.1,1.1,0.172641873329776,6,1,0.863209366648873,10,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.863209366648873,1,0.917437955281815
2.12,1.12,1.12,0.172641873329776,6,1,0.852940481552876,10,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.852940481552876,1,0.917437955281815
2.14,1.14,1.14,0.172641873329776,6,1,0.842330431636645,10,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.842330431636645,1,0.917437955281815
2.16,1.16,1.16,0.172641873329776,6,1,0.831383460778682,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.831383460778682,1,0.917437955281815
2.18,1.18,1.18,0.172641873329776,6,1,0.820103947621373,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.820103947621373,1,0.917437955281815
2.2,1.2,1.2,0.161699280763919,6,1,0.808496403819589,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.808496403819589,1,0.808496403819596
2.22,1.22,1.22,0.161699280763919,6,1,0.796565472236086,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.796565472236086,1,0.808496403819596
2.24,1.24,1.24,0.161699280763919,6,1,0.784315925084419,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.784315925084419,1,0.808496403819596
2.26,1.26,1.26,0.161699280763919,6,1,0.771752662020125,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.771752662020125,1,0.808496403819596
2.28,1.28,1.28,0.161699280763919,6,1,0.758880708180921,9,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.758880708180921,1,0.808496403819596
2.3,1.3,1.3,0.149141042435345,6,1,0.745705212176719,8,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.745705212176719,1,0.808496403819596
2.32,1.32,1.32,0.149141042435345,6,1,0.73223144403025,8,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.73223144403025,1,0.808496403819596
2.34,1.34,1.34,0.149141042435345,6,1,0.718464793069125,8,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.718464793069125,1,0.808496403819596
2.36,1.36,1.36,0.149141042435345,6,1,0.704410765770175,8,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.704410765770175,1,0.808496403819596
2.38,1.38,1.38,0.149141042435345,6,1,0.690074983556935,8,0,12,12,1,0.1,0,0,1,0,0.863209366648879,0.690074983556935,1,0.808496403819596
2.4,1.4,1.4,0.135092636110231,6,1,0.67546318055115,8,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.67546318055115,1,0.808496403819596
2.42,1.42,1.42,0.135092636110231,6,1,0.660581201279199,7,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.660581201279199,1,0.660581201279208
2.44,1.44,1.44,0.135092636110231,6,1,0.645434998334369,7,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.645434998334369,1,0.660581201279208
2.46,1.46,1.46,0.135092636110231,6,1,0.630030629995891,7,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.630030629995891,1,0.660581201279208
2.48,1.48,1.48,0.135092636110231,6,1,0.61437425780571,7,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.61437425780571,1,0.660581201279208
2.5,1.5,1.5,0.119694428820792,6,1,0.598472144103955,7,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.598472144103955,1,0.660581201279208
2.52,1.52,1.52,0.119694428820792,6,1,0.58233064952408,6,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.58233064952408,1,0.660581201279208
2.54,1.54,1.54,0.119694428820792,6,1,0.565956230448701,6,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.565956230448701,1,0.660581201279208
2.56,1.56,1.56,0.119694428820792,6,1,0.549355436427125,6,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.549355436427125,1,0.660581201279208
2.58,1.58,1.58,0.119694428820792,6,1,0.53253490755562,6,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.53253490755562,1,0.660581201279208
2.6,1.6,1.6,0.103100274364294,6,1,0.515501371821463,6,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.515501371821463,1,0.660581201279208
2.62,1.62,1.62,0.103100274364294,6,1,0.498261642411837,5,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.498261642411837,1,0.660581201279208
2.64,1.64,1.64,0.103100274364294,6,1,0.480822614988647,5,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.480822614988647,1,0.480822614988655
2.66,1.66,1.66,0.103100274364294,6,1,0.463191264930344,5,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.463191264930344,1,0.480822614988655
2.68,1.68,1.68,0.103100274364294,6,1,0.44537464454187,5,0,12,12,1,0.1,0,0,1,0,0.675463180551156,0.44537464454187,1,0.480822614988655
2.7,1.7,1.7,0.0854759760467666,6,1,0.427379880233828,5,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.427379880233828,1,0.480822614988655
2.72,1.72,1.72,0.0854759760467666,6,1,0.409214169672016,4,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.409214169672016,1,0.480822614988655
2.74,1.74,1.74,0.0854759760467666,6,1,0.390884778898451,4,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.390884778898451,1,0.480822614988655
2.76,1.76,1.76,0.0854759760467666,6,1,0.372399039425054,4,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.372399039425054,1,0.480822614988655
2.78,1.78,1.78,0.0854759760467666,6,1,0.353764345301141,4,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.353764345301141,1,0.480822614988655
2.8,1.8,1.8,0.0669976300311815,6,1,0.334988150155903,4,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.334988150155903,1,0.480822614988655
2.82,1.82,1.82,0.0669976300311815,6,1,0.316077964217052,3,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.316077964217052,1,0.480822614988655
2.84,1.84,1.84,0.0669976300311815,6,1,0.29704135130683,3,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.29704135130683,1,0.480822614988655
2.86,1.86,1.86,0.0669976300311815,6,1,0.277885925816585,3,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.277885925816585,1,0.277885925816594
2.88,1.88,1.88,0.0669976300311815,6,1,0.258619349661109,3,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.258619349661109,1,0.277885925816594
2.9,1.9,1.9,0.0478498658427968,6,1,0.23924932921398,2,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.23924932921398,1,0.277885925816594
2.92,1.92,1.92,0.0478498658427968,6,1,0.219783612225115,2,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.219783612225115,1,0.277885925816594
2.94,1.94,1.94,0.0478498658427968,6,1,0.200229984721768,2,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.200229984721768,1,0.277885925816594
2.96,1.96,1.96,0.0478498658427968,6,1,0.180596267894231,2,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.180596267894231,1,0.277885925816594
2.98,1.98,1.98,0.0478498658427968,6,1,0.160890314967454,1,0,12,12,1,0.1,0,0,1,0,0.427379880233833,0.160890314967454,1,0.277885925816594
3,2,2,0.0282240016119736,6,1,0.141120008059865,1,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.141120008059865,1,0.277885925816594
3.02,2.02,2.02,0.0282240016119736,6,1,0.121293255030628,1,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.121293255030628,1,0.277885925816594
3.04,2.04,2.04,0.0282240016119736,6,1,0.1014179863166,1,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.1014179863166,1,0.277885925816594
3.06,2.06,2.06,0.0282240016119736,6,1,0.0815021517602669,0,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.0815021517602669,1,0.277885925816594
3.08,2.08,2.08,0.0282240016119736,6,1,0.0615537174299109,0,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.0615537174299109,1,0.0615537174299195
3.1,2.1,2.1,0.00831613248665807,6,1,0.0415806624332883,0,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.0415806624332883,1,0.0615537174299195
3.12,2.12,2.12,0.00831613248665807,6,1,0.0215909757260937,0,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.0215909757260937,1,0.0615537174299195
3.14,2.14,2.14,0.00831613248665807,6,1,0.00159265291648461,0,0,12,12,1,0.1,0,0,1,0,0.141120008059868,0.00159265291648461,1,0.0615537174299195
3.16,2.16,2.16,0.00831613248665807,6,1,-0.018406306933056,-1,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.018406306933056,1,0.0615537174299195
3.18,2.18,2.18,0.00831613248665807,6,1,-0.0383979045052376,-1,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.0383979045052376,1,0.0615537174299195
3.2,2.2,2.2,-0.0116748286855162,6,1,-0.0583741434275823,-1,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.0583741434275823,1,0.0615537174299195
3.22,2.22,2.22,-0.0116748286855162,6,1,-0.0783270334708675,-1,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.0783270334708675,1,0.0615537174299195
3.24,2.24,2.24,-0.0116748286855162,6,1,-0.0982485937451109,-2,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.0982485937451109,1,0.0615537174299195
3.26,2.26,2.26,-0.0116748286855162,6,1,-0.11813085589182,-2,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.11813085589182,1,0.0615537174299195
3.28,2.28,2.28,-0.0116748286855162,6,1,-0.137965867271229,-2,-1,12,12,1,0.1,0,0,1,0,0.141120008059868,-0.137965867271229,1,0.0615537174299195
3.3,2.3,2.3,-0.0315491388286501,6,1,-0.157745694143251,-2,-1,12,12,1,0.1,0,0,1,0,-0.157745694143251,-0.157745694143251,1,-0.157745694143243
