"time","y_sum","y_product","y_triggeredAdd","y_multiSwitch"
0,1,0,0,4
0.0502513,1,0,0,4
0.100503,1,0,0,4
0.150754,1,0,0,4
0.201005,1,0,0,4
0.251256,1,0,0,4
0.266502,1,0,0,4
0.266502,1,0,0,4
0.266502,1,0,0,4
0.266502,2,0,0,4
0.316753,2,0,0,4
0.367004,2,0,0,4
0.417256,2,0,0,4
0.467507,2,0,0,4
0.517758,2,0,0,6
0.568009,2,0,0,6
0.618261,2,0,0,6
0.668512,2,0,0,6
0.718763,2,0,0,6
0.769014,2,0,0,6
0.819266,2,0,0,6
0.833333,2,0,0,6
0.833333,2,0,0,6
0.833333,2,0,0,6
0.833333,3,0,0,6
0.883585,3,0,0,6
0.933836,3,0,0,6
0.984087,3,0,0,6
1.03434,3,0,1,4
1.08459,3,0,1,4
1.13484,3,0,1,4
1.18509,3,0,1,4
1.23534,3,0,1,4
1.28559,3,0,1,4
1.33585,3,0,1,4
1.3861,3,0,1,4
1.43635,3,0,1,4
1.4866,3,0,1,4
1.53685,3,0,1,6
1.56785,3,0,1,6
1.56785,3,0,1,6
1.56785,3,0,1,6
1.56785,4,0,1,6
1.6181,4,0,1,2
1.66836,4,0,1,2
1.71861,4,0,1,2
1.76886,4,0,1,2
1.81911,4,0,1,2
1.86936,4,0,1,2
1.91961,4,0,1,2
1.96986,4,0,1,2
2,4,0,2,4
2,7,21,2,4
2.05025,7,21,2,4
2.1005,7,21,2,4
2.15075,7,21,2,4
2.20101,7,21,2,4
2.25126,7,21,2,4
2.30151,7,21,2,4
2.35176,7,21,2,4
2.40201,7,21,2,4
2.45226,7,21,2,4
2.50251,7,21,2,6
2.55276,7,21,2,6
2.60302,7,21,2,6
2.65327,7,21,2,6
2.70352,7,21,2,6
2.75377,7,21,2,6
2.80402,7,21,2,6
2.85427,7,21,2,6
2.90452,7,21,2,6
2.95477,7,21,2,6
3.00503,7,21,3,4
3.05528,7,21,3,4
3.10553,7,21,3,4
3.15578,7,21,3,4
3.20603,7,21,3,4
3.25628,7,21,3,4
3.30653,7,21,3,4
3.35678,7,21,3,4
3.40704,7,21,3,4
3.43215,7,21,3,4
3.43215,7,21,3,4
3.43215,7,21,3,4
3.43215,6,18,3,4
3.4824,6,18,3,4
3.53265,6,18,3,6
3.5829,6,18,3,6
3.63315,6,18,3,2
3.6834,6,18,3,2
3.73366,6,18,3,2
3.78391,6,18,3,2
3.83416,6,18,3,2
3.88441,6,18,3,2
3.93466,6,18,3,2
3.98491,6,18,3,2
4.03516,6,18,4,4
4.08541,6,18,4,4
4.13567,6,18,4,4
4.16667,6,18,4,4
4.16667,6,18,4,4
4.16667,6,18,4,4
4.16667,5,15,4,4
4.21692,5,15,4,4
4.26717,5,15,4,4
4.31742,5,15,4,4
4.36767,5,15,4,4
4.41792,5,15,4,4
4.46817,5,15,4,4
4.51843,5,15,4,6
4.56868,5,15,4,6
4.61893,5,15,4,6
4.66918,5,15,4,6
4.71943,5,15,4,6
4.7335,5,15,4,6
4.7335,5,15,4,6
4.7335,5,15,4,6
4.7335,4,12,4,6
4.78375,4,12,4,6
4.834,4,12,4,6
4.88425,4,12,4,6
4.9345,4,12,4,6
4.98475,4,12,4,6
5,4,12,4,6
5,4,12,4,6
5,4,12,5,4
5,4,12,5,4
5.05025,4,12,5,4
5.1005,4,12,5,4
5.15075,4,12,5,4
5.20101,4,12,5,4
5.25126,4,12,5,4
5.2665,4,12,5,4
5.2665,4,12,5,4
5.2665,4,12,5,4
5.2665,3,9,5,4
5.31675,3,9,5,4
5.367,3,9,5,4
5.41726,3,9,5,4
5.46751,3,9,5,4
5.51776,3,9,5,6
5.56801,3,9,5,6
5.61826,3,9,5,2
5.66851,3,9,5,2
5.71876,3,9,5,2
5.76901,3,9,5,2
5.81927,3,9,5,2
5.83333,3,9,5,2
5.83333,3,9,5,2
5.83333,3,9,5,2
5.83333,2,6,5,2
5.88358,2,6,5,2
5.93384,2,6,5,2
5.98409,2,6,5,2
6.03434,2,6,6,4
6.08459,2,6,6,4
6.13484,2,6,6,4
6.18509,2,6,6,4
6.23534,2,6,6,4
6.28559,2,6,6,4
6.33585,2,6,6,4
6.3861,2,6,6,4
6.43635,2,6,6,4
6.4866,2,6,6,4
6.53685,2,6,6,6
6.56785,2,6,6,6
6.56785,2,6,6,6
6.56785,2,6,6,6
6.56785,1,3,6,6
6.6181,1,3,6,6
6.66836,1,3,6,6
6.71861,1,3,6,6
6.76886,1,3,6,6
6.81911,1,3,6,6
6.86936,1,3,6,6
6.91961,1,3,6,6
6.96986,1,3,6,6
7.02011,1,3,7,4
7.07037,1,3,7,4
7.12062,1,3,7,4
7.17087,1,3,7,4
7.22112,1,3,7,4
7.27137,1,3,7,4
7.32162,1,3,7,4
7.37187,1,3,7,4
7.42212,1,3,7,4
7.47238,1,3,7,4
7.52263,1,3,7,6
7.57288,1,3,7,6
7.62313,1,3,7,2
7.67338,1,3,7,2
7.72363,1,3,7,2
7.77388,1,3,7,2
7.82413,1,3,7,2
7.87439,1,3,7,2
7.92464,1,3,7,2
7.97489,1,3,7,2
8.02514,1,3,8,4
8.07539,1,3,8,4
8.12564,1,3,8,4
8.17589,1,3,8,4
