"time","step-size","source.i.J1_w","source.i.J2_w","source.i.J3_w","source.i.J4_w"
0.0,0.0,10.0,0.0,0.0,0.0
0.001,0.001,9.990000003170682,0.009999996829318347,0.0,0.0
0.002,0.001,9.98031411182089,0.019999995769890658,0.0,0.0
0.003,0.001,9.97094203175572,0.029999981030353645,0.0,0.0
0.004,0.001,9.961883159099893,0.03999993681936562,0.0,0.0
0.005,0.001,9.95313658090927,0.049999847345631426,0.0,0.0
0.006,0.001,9.944701076087377,0.059999696817927405,0.0,0.0
0.007,0.001,9.936575116606035,0.06999946944512629,0.0,0.0
0.008,0.001,9.928756869028906,0.07999914943622216,0.0,0.0
0.009000000000000001,0.001,9.92124419633642,0.0899987210003554,0.0,0.0
0.010000000000000002,0.001,9.91403466005033,0.09999816834683761,0.0,0.0
0.011000000000000003,0.001,9.90712552265574,0.10999747568517654,0.0,0.0
0.012000000000000004,0.001,9.900513750318268,0.11999662722510102,0.0,0.0
0.013000000000000005,0.001,9.89419601589363,0.12999560717658593,0.0,0.0
0.014000000000000005,0.001,9.888168702226688,0.1399943997498771,0.0,0.0
0.015000000000000006,0.001,9.882427905736698,0.14999298915551626,0.0,0.0
0.016000000000000007,0.001,9.876969440285244,0.15999135960436597,0.0,0.0
0.017000000000000008,0.001,9.871788841322992,0.16998949530763455,0.0,0.0
0.01800000000000001,0.001,9.86688137031123,0.179987380476901,0.0,0.0
0.01900000000000001,0.001,9.862242019413783,0.18998499932413998,0.0,0.0
0.02000000000000001,0.001,9.857865516454696,0.1999823360617467,0.0,0.0
0.02100000000000001,0.001,9.853746330136806,0.20997937490256183,0.0,0.0
0.022000000000000013,0.001,9.849878675516003,0.21997610005989648,0.0,0.0
0.023000000000000013,0.001,9.846256519725827,0.22997249574755713,0.0,0.0
0.024000000000000014,0.001,9.84287358794675,0.2399685461798705,0.0,0.0
0.025000000000000015,0.001,9.839723369614198,0.24996423557170855,0.0,0.0
0.026000000000000016,0.001,9.836799124859258,0.25995954813851335,0.0,0.0
0.027000000000000017,0.001,9.834093891175666,0.269954468096322,0.0,0.0
0.028000000000000018,0.001,9.8316004903065,0.27994897966179166,0.0,0.0
0.02900000000000002,0.001,9.829311535343825,0.28994306705222433,0.0,0.0
0.03000000000000002,0.001,9.827219438034215,0.2999367144855919,0.0,0.0
0.03100000000000002,0.001,9.825316416282995,0.30992990618056093,0.0,0.0
0.03200000000000002,0.001,9.823594501849783,0.3199226263565177,0.0,0.0
0.03300000000000002,0.001,9.82204554822773,0.3299148592335931,0.0,0.0
0.03400000000000002,0.001,9.820661238698673,0.3399065890326875,0.0,0.0
0.035000000000000024,0.001,9.819433094556304,0.34989779997549575,0.0,0.0
0.036000000000000025,0.001,9.818352483489152,0.35988847628453197,0.0,0.0
0.037000000000000026,0.001,9.81741062811519,0.3698786021831546,0.0,0.0
0.03800000000000003,0.001,9.816598614659593,0.3798681618955912,0.0,0.0
0.03900000000000003,0.001,9.815907401767104,0.38985713964696345,0.0,0.0
0.04000000000000003,0.001,9.815327829440298,0.39984551966331205,0.0,0.0
0.04100000000000003,0.001,9.81485062809494,0.40983328617162157,0.0,0.0
0.04200000000000003,0.001,9.814466427723483,0.4198204233998454,0.0,0.0
0.04300000000000003,0.001,9.814165767157684,0.4298069155769306,0.0,0.0
0.04400000000000003,0.001,9.81393910342116,0.439792746932843,0.0,0.0
0.04500000000000003,0.001,9.813776821162698,0.4497779016985918,0.0,0.0
0.046000000000000034,0.001,9.813669242160985,0.45976236410625465,0.0,0.0
0.047000000000000035,0.001,9.813606634891382,0.4697461183890026,0.0,0.0
0.048000000000000036,0.001,9.813579224145291,0.47972914878112494,0.0,0.0
0.04900000000000004,0.001,9.813577200692645,0.48971143951805396,0.0,0.0
0.05000000000000004,0.001,9.813590730977968,0.4996929748363901,0.0,0.0
0.05100000000000004,0.001,9.813609966840431,0.5096737389739265,0.0,0.0
0.05200000000000004,0.001,9.813625055248341,0.5196537161696745,0.0,0.0
0.05300000000000004,0.001,9.81362614803841,0.5296328906638877,0.0,0.0
0.05400000000000004,0.001,9.813603411650242,0.5396112466980876,0.0,0.0
0.05500000000000004,0.001,9.813547036846385,0.5495887685150878,0.0,0.0
0.05600000000000004,0.001,9.813447248408405,0.5595654403590196,0.0,0.0
0.057000000000000044,0.001,9.813294314799355,0.5695412464753563,0.0,0.0
0.058000000000000045,0.001,9.813078557783161,0.5795161711109384,0.0,0.0
0.059000000000000045,0.001,9.812790361991386,0.5894901985139985,0.0,0.0
0.060000000000000046,0.001,9.81242018442797,0.5994633129341858,0.0,0.0
0.06100000000000005,0.001,9.811958563902516,0.6094354986225913,0.0,0.0
0.06200000000000005,0.001,9.811396130382876,0.6194067398317726,0.0,0.0
