"time","q@INJ01","sacp@INJ01","x1@INJ01","volume@INJ01","pa@DVALV01","lca@PUMP01","p1@PUMP01"
0.00484,-9.83502e-09,50,1e-09,-7.93377e-13,9.9757,0.00136076,2.883
0.00488,-9.83595e-09,50,1e-09,-7.99934e-13,9.97639,0.00138398,2.88681
0.00492,-9.83669e-09,50,1e-09,-8.06492e-13,9.97724,0.00140736,2.89336
0.00496,-9.83723e-09,50,1e-09,-8.1305e-13,9.97832,0.001431,2.90341
0.005,-9.83764e-09,50,1e-09,-8.19608e-13,9.97968,0.001455,2.91709
0.00504,-9.83795e-09,50,1e-09,-8.26166e-13,9.98133,0.00147942,2.93224
0.00508,-9.83821e-09,50,1e-09,-8.32725e-13,9.98325,0.00150418,2.94361
0.00512,-9.83845e-09,50,1e-09,-8.39284e-13,9.98543,0.00152916,2.95088
0.00516,-9.83871e-09,50,1e-09,-8.45843e-13,9.98781,0.00155425,2.95468
0.0052,-9.83898e-09,50,1e-09,-8.52402e-13,9.99034,0.00157943,2.96047
0.00524,-9.83925e-09,50,1e-09,-8.58962e-13,9.99293,0.0016048,2.96957
0.00528,-9.83948e-09,50,1e-09,-8.65521e-13,9.9955,0.00163043,2.98208
0.00532,-9.83966e-09,50,1e-09,-8.72081e-13,9.99792,0.00165639,2.99498
0.00536,-9.83976e-09,50,1e-09,-8.78641e-13,10.0001,0.0016826,3.00467
0.0054,-9.83977e-09,50,1e-09,-8.85201e-13,10.0019,0.00170898,3.01101
0.00544,-9.8397e-09,50,1e-09,-8.91761e-13,10.0033,0.00173544,3.01498
0.00548,-9.83956e-09,50,1e-09,-8.9832e-13,10.0042,0.00176202,3.02284
0.00552,-9.83939e-09,50,1e-09,-9.0488e-13,10.0045,0.00178885,3.03775
0.00556,-9.83924e-09,50,1e-09,-9.11439e-13,10.0043,0.00181604,3.06123
0.0056,-9.83912e-09,50,1e-09,-9.17999e-13,10.0036,0.00184368,3.08525
0.00564,-9.83904e-09,50,1e-09,-9.24558e-13,10.0024,0.00187165,3.10427
0.00568,-9.8391e-09,50,1e-09,-9.31118e-13,10.0008,0.00189981,3.11786
0.00572,-9.83922e-09,50,1e-09,-9.37677e-13,9.99892,0.00192804,3.12749
0.00576,-9.8394e-09,50,1e-09,-9.44237e-13,9.99686,0.00195637,3.14209
0.0058,-9.83963e-09,50,1e-09,-9.50796e-13,9.99475,0.00198493,3.16336
0.00584,-9.83985e-09,50,1e-09,-9.57356e-13,9.99269,0.00201385,3.19171
0.00588,-9.84002e-09,50,1e-09,-9.63916e-13,9.99073,0.00204321,3.22091
0.00592,-9.84007e-09,50,1e-09,-9.70476e-13,9.98887,0.00207291,3.24524
0.00596,-9.83999e-09,50,1e-09,-9.77036e-13,9.98714,0.00210283,3.26428
0.006,-9.8397e-09,50,1e-09,-9.83596e-13,9.98552,0.00213286,3.27927
0.00604,-9.83921e-09,50,1e-09,-9.90156e-13,9.98402,0.002163,3.3006
0.00608,-9.83851e-09,50,1e-09,-9.96715e-13,9.98261,0.00219329,3.32637
0.00612,-9.83762e-09,50,1e-09,-1.00327e-12,9.98127,0.0022238,3.35641
0.00616,-9.83654e-09,50,1e-09,-1.00983e-12,9.98,0.00225459,3.39018
0.0062,-9.83536e-09,50,1e-09,-1.01639e-12,9.97881,0.00228567,3.42736
0.00624,-9.83412e-09,50,1e-09,-1.02295e-12,9.97773,0.00231709,3.46823
0.00628,-9.83285e-09,50,1e-09,-1.0295e-12,9.97678,0.00234887,3.51221
0.00632,-9.83166e-09,50,1e-09,-1.03606e-12,9.97598,0.00238099,3.55615
0.00636,-9.83058e-09,50,1e-09,-1.04261e-12,9.97532,0.00241342,3.59955
0.0064,-9.82965e-09,50,1e-09,-1.04916e-12,9.97479,0.0024461,3.6423
0.00644,-9.82891e-09,50,1e-09,-1.05572e-12,9.97435,0.00247902,3.68544
0.00648,-9.82841e-09,50,1e-09,-1.06227e-12,9.97399,0.00251216,3.72971
0.00652,-9.82815e-09,50,1e-09,-1.06882e-12,9.97364,0.00254549,3.7769
0.00656,-9.82812e-09,50,1e-09,-1.07537e-12,9.97329,0.00257903,3.83081
0.0066,-9.82833e-09,50,1e-09,-1.08192e-12,9.97292,0.00261284,3.89453
0.00664,-9.82875e-09,50,1e-09,-1.08848e-12,9.9725,0.00264699,3.96978
0.00668,-9.82932e-09,50,1e-09,-1.09503e-12,9.97204,0.00268159,4.05729
0.00672,-9.83e-09,50,1e-09,-1.10158e-12,9.97155,0.0027166,4.14169
0.00676,-9.83072e-09,50,1e-09,-1.10814e-12,9.97103,0.00275184,4.21195
0.0068,-9.83139e-09,50,1e-09,-1.11469e-12,9.97055,0.00278711,4.26583
0.00684,-9.83202e-09,50,1e-09,-1.12125e-12,9.97021,0.00282225,4.31401
0.00688,-9.83255e-09,50,1e-09,-1.1278e-12,9.97017,0.00285744,4.39255
0.00692,-9.833e-09,50,1e-09,-1.13436e-12,9.97053,0.00289298,4.50923
0.00696,-9.83338e-09,50,1e-09,-1.14091e-12,9.97134,0.00292916,4.66773
0.007,-9.83373e-09,50,1e-09,-1.14747e-12,9.97256,0.00296604,4.83028
0.00704,-9.8341e-09,50,1e-09,-1.15402e-12,9.97415,0.00300337,4.97621
0.00708,-9.83449e-09,50,1e-09,-1.16058e-12,9.97608,0.00304088,5.09773
0.00712,-9.83494e-09,50,1e-09,-1.16713e-12,9.97834,0.00307834,5.20739
0.00716,-9.83542e-09,50,1e-09,-1.17369e-12,9.98098,0.00311589,5.35263
0.0072,-9.83588e-09,50,1e-09,-1.18025e-12,9.98394,0.00315375,5.54478
0.00724,-9.83633e-09,50,1e-09,-1.18681e-12,9.98714,0.00319214,5.78922
0.00728,-9.83667e-09,50,1e-09,-1.19336e-12,9.99037,0.00323108,6.04873
0.00732,-9.83692e-09,50,1e-09,-1.19992e-12,9.99349,0.0032704,6.29796
0.00736,-9.83703e-09,50,1e-09,-1.20648e-12,9.99636,0.0033099,6.53158
0.0074,-9.83707e-09,50,1e-09,-1.21304e-12,9.99892,0.00334943,6.76317
0.00744,-9.83704e-09,50,1e-09,-1.2196e-12,10.0012,0.00338907,7.0377
0.00748,-9.83701e-09,50,1e-09,-1.22615e-12,10.0032,0.00342894,7.36922
0.00752,-9.83704e-09,50,1e-09,-1.23271e-12,10.0049,0.00346917,7.76521
0.00756,-9.83717e-09,50,1e-09,-1.23927e-12,10.0063,0.0035098,8.20745
0.0076,-9.83743e-09,50,1e-09,-1.24583e-12,10.0073,0.00355081,8.68982
0.00764,-9.83783e-09,50,1e-09,-1.25239e-12,10.008,0.00359215,9.21645
0.00768,-9.83834e-09,50,1e-09,-1.25895e-12,10.0084,0.0036338,9.79867
0.00772,-9.83894e-09,50,1e-09,-1.2655e-12,10.0088,0.00367576,10.459
0.00776,-9.83955e-09,50,1e-09,-1.27206e-12,10.0091,0.00371808,11.214
0.0078,-9.84013e-09,50,1e-09,-1.27862e-12,10.0095,0.00376076,12.0794
0.00784,-9.84064e-09,50,1e-09,-1.28518e-12,10.0099,0.00380379,13.0523
0.00788,-9.84101e-09,50,1e-09,-1.29174e-12,10.0104,0.00384711,14.1339
0.00792,-9.84119e-09,50,1e-09,-1.29831e-12,10.0111,0.00389063,15.3378
0.00796,-9.84119e-09,50,1e-09,-1.30487e-12,10.0119,0.00393434,16.7049
0.008,-9.84094e-09,50,1e-09,-1.31143e-12,10.013,0.00397831,18.3248
0.00804,-9.84047e-09,50,1e-09,-1.31799e-12,10.0145,0.00402264,20.1739
0.00808,-9.83975e-09,50,1e-09,-1.32455e-12,10.0163,0.00406743,22.293
0.00812,-9.83883e-09,50,1e-09,-1.33111e-12,10.0956,0.00411268,24.6694
0.00816,-9.83771e-09,50,1e-09,-1.33767e-12,10.967,0.00415836,26.6906
0.0082,-9.83645e-09,50,1e-09,-1.34422e-12,13.3705,0.00420442,28.0692
0.00824,-9.83507e-09,50,1e-09,-1.35078e-12,17.2862,0.00425079,29.6617
0.00828,-9.83366e-09,50,1e-09,-1.35734e-12,21.1732,0.00429745,33.0826
0.00832,-9.83227e-09,50,1e-09,-1.36389e-12,23.9079,0.00434433,38.0491
0.00836,-9.83092e-09,50,1e-09,-1.37045e-12,26.2783,0.0043914,43.2631
0.0084,-9.82967e-09,50,1e-09,-1.377e-12,29.5583,0.0044387,48.1067
0.00844,-9.82854e-09,50,1e-09,-1.38355e-12,34.479,0.00448633,53.2131
0.00848,-9.8275e-09,50,1e-09,-1.39011e-12,40.9065,0.00453438,59.6258
0.00852,-9.82648e-09,50,1e-09,-1.39666e-12,48.5802,0.00458292,67.3918
0.00856,-9.82518e-09,50,1e-09,-1.40321e-12,57.1893,0.00463189,75.0497
0.0086,-9.82283e-09,50,1e-09,-1.40976e-12,66.0992,0.00468124,83.0453
0.00864,-9.81752e-09,50,1e-09,-1.4163e-12,74.9221,0.00473089,91.8948
0.00868,-9.80524e-09,50,1e-09,-1.42285e-12,83.8521,0.00478084,101.613
0.00872,-9.77809e-09,50,1e-09,-1.42937e-12,93.4039,0.0048311,112.011
0.00876,-9.72195e-09,50,1e-09,-1.43588e-12,103.977,0.00488167,123.092
0.0088,-9.61332e-09,50,1e-09,-1.44232e-12,115.693,0.00493254,135.097
0.00884,-9.41586e-09,50,1e-09,-1.44867e-12,128.521,0.00498357,148.284
0.00888,-9.07742e-09,50,1e-09,-1.45485e-12,142.48,0.00503465,162.822
0.00892,-8.5304e-09,50,1e-09,-1.46073e-12,157.702,0.00508568,178.771
0.00896,-7.69949e-09,50,1e-09,-1.46616e-12,174.384,0.00513664,196.278
0.009,-6.51835e-09,50,1e-09,-1.47092e-12,192.76,0.0051876,215.552
0.00904,-4.9488e-09,50,1e-09,-1.47476e-12,212.837,0.00523859,234.274
0.00908,-2.9908e-09,50,1e-09,-1.47743e-12,232.867,0.00528962,251.649
0.00912,-6.75748e-10,50,1e-09,-1.47867e-12,250.906,0.00534063,269.469
0.00916,1.95372e-09,50,1e-09,-1.47826e-12,267.146,0.00539153,287.258
0.0092,4.8673e-09,50,1e-09,-1.476e-12,282.778,0.00544228,303.71
0.00924,8.06386e-09,50,1e-09,-1.47171e-12,298.205,0.00549292,318.638
0.00928,1.15728e-08,50,1e-09,-1.46518e-12,312.941,0.00554358,332.843
0.00932,1.5442e-08,50,1e-09,-1.4562e-12,326.666,0.00559435,346.861
0.00936,1.97176e-08,50,1e-09,-1.4445e-12,339.661,0.00564528,360.457
0.0094,2.44244e-08,50,1e-09,-1.42981e-12,352.256,0.0056963,373.226
0.00944,2.95571e-08,50,1e-09,-1.41184e-12,364.384,0.00574733,385.198
0.00948,3.50867e-08,50,1e-09,-1.39031e-12,375.798,0.00579832,396.613
0.00952,4.09808e-08,50,1e-09,-1.36497e-12,386.465,0.00584929,407.595
0.00956,4.72308e-08,50,1e-09,-1.33559e-12,396.608,0.00590025,418.072
0.0096,-0.0025352,49.9966,6.87108e-08,-2.46682e-10,406.432,0.00595126,428.039
0.00964,0.0667413,50.1203,2.77015e-06,1.06329e-08,415.992,0.0060023,437.614
0.00968,0.361778,52.1888,1.33428e-05,1.40095e-07,425.279,0.00605329,446.922
0.00972,0.810389,60.9739,3.614e-05,5.2695e-07,434.33,0.00610418,456.049
0.00976,1.30729,78.5393,7.30365e-05,1.23084e-06,443.253,0.00615491,465.064
0.0098,1.83526,106.19,0.000123154,2.277e-06,452.206,0.00620555,474.176
0.00984,2.36299,143.03,0.000186477,3.67883e-06,461.411,0.00625621,483.576
0.00988,2.80639,181.044,0.000264168,5.40879e-06,471.097,0.00630701,493.434
0.00992,3.21014,221.227,0.00035,7.39511e-06,481.426,0.00635795,503.842
0.00996,3.8008,289.486,0.00035,9.75179e-06,492.437,0.00640897,514.859
0.01,4.00212,315.301,0.00035,1.2374e-05,504.108,0.00646,526.578
0.01004,3.91911,304.501,0.00035,1.50234e-05,516.465,0.00651099,539.045
0.01008,3.80552,290.077,0.00035,1.75934e-05,529.594,0.00656195,552.347
0.01012,3.82638,292.695,0.00035,2.01291e-05,543.605,0.00661292,566.56
0.01016,3.94733,308.148,0.00035,2.27181e-05,558.529,0.00666393,581.734
0.0102,4.0599,322.949,0.00035,2.53897e-05,574.229,0.00671497,597.793
0.01024,4.13312,332.792,0.00035,2.81219e-05,590.328,0.00676595,614.482
0.01028,4.21416,343.885,0.00035,3.09025e-05,606.223,0.00681682,631.337
0.01032,4.32533,359.438,0.00035,3.37482e-05,621.176,0.00686754,647.669
0.01036,4.41077,371.658,0.00035,3.66639e-05,634.461,0.00691818,662.721
0.0104,4.40401,370.682,0.00035,3.96079e-05,645.55,0.00696885,675.664
0.01044,4.322,358.967,0.00035,4.25184e-05,654.212,0.00701966,685.876
0.01048,4.26542,351.008,0.00035,4.53764e-05,660.611,0.00707061,693.08
0.01052,4.31657,358.199,0.00035,4.82306e-05,665.257,0.00712164,696.484
0.01056,4.44788,377.036,0.00035,5.11504e-05,667.041,0.00717267,692.519
0.0106,4.55135,392.261,0.00035,5.41547e-05,664.808,0.00722365,683.509
0.01064,4.55056,392.144,0.00035,5.71948e-05,661.266,0.00727461,670.537
0.01068,4.47112,380.426,0.00035,6.0204e-05,651.47,0.00732558,660.544
0.01072,4.40614,370.989,0.00035,6.31598e-05,640.113,0.0073766,650.261
0.01076,4.42299,373.423,0.00035,6.60978e-05,626.916,0.00742763,640.035
0.0108,4.50903,385.994,0.00035,6.90729e-05,610.878,0.00747861,629.878
0.01084,4.60478,400.256,0.00035,7.21119e-05,591.818,0.00752946,618.581
0.01088,4.67192,410.428,0.00035,7.52058e-05,571.887,0.00758016,603.009
0.01092,4.72103,417.957,0.00035,7.83369e-05,553.245,0.0076308,581.189
0.01096,4.78516,427.902,0.00035,8.1504e-05,534.895,0.00768149,555.705
0.011,4.88034,442.899,0.00035,8.47242e-05,513.378,0.00773232,532.006
0.01104,4.99575,461.463,0.00035,8.80157e-05,488.535,0.00778328,508.425
0.01108,5.11111,480.431,0.00035,9.13852e-05,463.407,0.00783431,479.905
0.01112,5.20955,496.943,0.00035,9.48268e-05,436.648,0.00788533,449.475
0.01116,5.27265,507.684,0.00035,9.83235e-05,406.056,0.00793631,420.25
0.0112,5.27587,508.236,0.00035,0.000101844,373.708,0.00798727,390.518
0.01124,5.20255,495.759,0.00035,0.000105341,341.698,0.00803825,359.076
0.01128,5.06311,472.488,0.00035,0.000108765,310.412,0.00808927,327.071
0.01132,4.89439,445.137,0.00035,0.000112085,279.812,0.0081403,296.107
0.01136,4.7351,420.128,0.00035,0.000115293,250.573,0.00819127,266.818
0.0114,4.60126,399.726,0.00035,0.000118404,224.189,0.0082421,239.187
0.01144,4.48351,382.241,0.00035,0.000121432,210.974,0.00829279,212.664
0.01148,4.36508,365.095,0.00035,0.000124382,210.628,0.00834343,183.176
0.01152,4.23917,347.35,0.00035,0.00012725,207.537,0.00839413,155.744
0.01156,4.11018,329.691,0.00035,0.000130033,203.203,0.00844497,134.714
0.0116,3.98264,312.748,0.00035,0.000132731,198.291,0.00849595,117.625
0.01164,3.85178,295.901,0.00035,0.000135343,194.603,0.00854698,101.961
0.01168,3.70476,277.626,0.00035,0.000137863,193.86,0.008598,88.0605
0.01172,3.52919,256.707,0.00035,0.000140276,196.641,0.00864897,76.8172
0.01176,3.32023,233.099,0.00035,0.000142561,202.198,0.00869993,68.0495
0.0118,3.08175,207.877,0.00035,0.000144696,208.759,0.00875092,61.086
0.01184,2.82324,182.616,0.00035,0.000146666,214.002,0.00880194,55.4576
0.01188,2.55918,159.058,0.000349689,0.000148459,215.705,0.00885297,50.7947
0.01192,2.33441,140.801,0.000343827,0.000150087,212.412,0.00890393,46.7377
0.01196,2.17044,128.527,0.000325435,0.000151586,203.857,0.00895474,42.9734
0.012,2.02762,118.556,0.00029125,0.000152986,190.966,0.00900541,39.3817
0.01204,1.85188,107.211,0.000240534,0.000154282,175.47,0.00905604,35.9025
0.01208,1.60065,92.7628,0.000173732,0.000155438,159.325,0.00910677,32.6446
0.01212,1.20962,74.4377,9.2138e-05,0.000156385,144.171,0.00915766,29.7088
0.01216,2.75136e-08,50,1e-09,0.000156984,130.997,0.00920867,27.0837
0.0122,8.86734e-09,50,1e-09,0.000156984,120.055,0.00925969,24.7965
0.01224,-7.32484e-09,50,1e-09,0.000156984,111.003,0.00931062,22.8323
0.01228,-1.197e-08,50,1e-09,0.000156984,103.166,0.0093614,21.1638
0.01232,-9.99685e-09,50,1e-09,0.000156984,95.8029,0.00941206,19.7359
0.01236,-3.73945e-09,50,1e-09,0.000156984,88.3023,0.0094626,18.4905
