time,uDC,iAC[1],iAC[2],iAC[3],uAC[1],uAC[2],uAC[3],Losses
0,565.685424949238,0,0,0,0,0,0,480
0.0002,559.008374417398,0.0614665348464599,-1.04905688847042,0.987590353623964,312.237940679957,-563.009285046981,250.771344367024,789.425740361071
0.0004,552.368265687823,0.12274589581665,-6.73723480215472,6.61448890633807,339.563261612592,-556.380504662761,216.817243050169,799.311423957642
0.0006,545.829418272385,0.183540852844857,-15.9651633359104,15.7816224830655,366.700550877123,-549.86006536872,183.159514491597,827.848114603512
0.0008,539.41420434522,0.2436114311725,-24.862754285065,24.6191428538925,393.537137074621,-543.462599365555,149.925462290934,859.437398761477
0.001,533.094469747621,0.302720583753498,-29.6194555641095,29.316734980356,419.936609082572,-537.152331691364,117.215722608793,878.034892043599
0.0012,526.792322394644,0.360635049920095,-26.5728206695594,26.2121856196394,445.739728159675,-530.844045764565,85.1043176048903,867.873800524474
0.0014,520.378322365818,0.417126258313404,-12.3317203512898,11.9145940929764,470.764097669832,-524.40151990042,53.6374222305872,814.848681686279
0.0016,513.741045470781,0.449955366287926,-0.923647216456676,0.47369185016875,483.848611785119,-495.716853725531,11.8682419404121,744.156983854657
0.0018,507.06693842926,0.49152473541568,-0.935721834903758,0.444197099488078,501.296261576942,-477.632443613141,-23.6638179638011,736.573764688955
0.002,500.408513553084,6.45546037421723,-6.85402948766196,0.398569113444725,504.420814213618,-451.495163113529,-52.9256511000888,734.159076507225
0.0022,494.026634227992,43.890541981853,-44.2321230327819,0.34158105092889,498.113760752612,-419.847576631105,-78.2661841215064,850.598043993552
0.0024,488.352199836748,111.889299330155,-112.172544259326,0.283244929171011,492.575276752861,-387.910244584259,-104.665032168602,1111.51111140211
0.0026,483.760237628087,205.342205314385,-205.565996277271,0.223790962885372,488.170169899271,-355.980678287691,-132.18949161158,1518.27316058078
0.0028,480.552467248338,318.522440259543,-318.685894058143,0.163453798600746,485.188705841482,-324.321333947932,-160.86737189355,2070.03816155644
0.003,478.950304667378,445.225701984968,-445.328173538911,0.102471553942836,483.839891752705,-293.155774083496,-190.684117669209,2758.29593428552
0.0032,479.090784255076,578.929026282297,-578.970111141548,0.0410848592504258,484.247716053999,-262.666308194621,-221.581407859378,3562.73801193263
0.0034,481.021605008057,713.077098901014,-713.056634595875,-0.0204643051386961,486.446767273181,-232.9912208351,-253.455546438081,4449.77693356761
0.0036,484.705927767839,840.839339274187,-840.757407433438,-0.0819318407491315,490.386545422073,-204.227311370591,-286.159234051482,5369.71352002954
0.0038,490.015609432091,955.679253714935,-955.536177118737,-0.143076596198423,495.925834921481,-176.424547823302,-319.501287098178,6261.27689040181
0.004,496.737558841241,1051.34571826195,-1051.14206160311,-0.203656658833833,502.839043044504,-149.591090277108,-353.247952767396,7054.78736855928
0.0042,504.575789876532,1122.17749082477,-1121.91405792504,-0.263432899728954,510.818862030629,-123.69284943452,-387.12601259611,7679.3531330386
0.0044,513.163293991003,1163.16052316548,-1162.83835362114,-0.322169544342239,519.488256216239,-98.6591948523889,-420.82906136385,8069.41132955538
0.0046,522.07208675416,1169.96954533045,-1169.58991060627,-0.379634724176682,528.410591727419,-74.3877439581962,-454.022847769222,8171.42327324354
0.0048,530.822530280265,1139.1085686135,-1138.67296695499,-0.435601658506337,537.099239894063,-50.748572893252,-486.350667000811,7951.12434405047
0.005,538.895828430866,1068.00963274426,-1067.51978329193,-0.489849452331491,545.030269920804,-27.5901638701756,-517.440106050629,7399.44409898757
0.0052,545.743823648639,955.09146687843,-954.549302823735,-0.54216405469484,551.652363022154,-4.74388308190112,-546.908479940253,6536.38026809667
0.0054,550.832114785125,808.486848926334,-790.555443481487,-17.9314054448466,556.430045815372,-0.772623265413358,-555.657422549958,5426.44221014168
0.0056,553.844608023842,644.443167373568,-560.026076011498,-84.4170913620699,559.047960374658,-0.475608509040853,-558.572351865618,4237.38291527636
0.0058,554.56257609394,463.978419765458,-263.701875749328,-200.276544016129,559.289138537741,-0.0634252683079239,-559.225713269433,3106.7803882736
0.006,552.854353674397,316.789932508873,-0.203765390757696,-316.586167118115,380.626104977969,176.860510455086,-557.486615433055,2254.42293759293
0.0062,550.38297177598,317.372157222927,-0.143186632063188,-317.228970590864,349.101619377018,205.914844127341,-555.016463504359,2240.31448832399
0.0064,548.006958126233,330.6538474483,-0.0820423383516793,-330.571805109948,317.354749749345,235.312329355409,-552.667079104754,2297.3940876269
0.0066,545.868474877842,352.657081067764,-0.0205746721095839,-352.636506395654,285.573680354199,264.998987669964,-550.572668024163,2406.62913932444
0.0068,544.052606618003,379.121108066225,0.0409741957541489,-379.16208226198,253.917778108814,294.892014837118,-548.809792945932,2547.0579126035
0.007,542.592341884104,405.748443023378,0.102361372504596,-405.850804395883,222.520686135234,324.8821610011,-547.402847136334,2695.96641872631
0.0072,541.464586431032,428.265967296227,0.163344583623048,-428.42931187985,191.487721478982,354.83246844645,-546.320189925432,2828.81591867705
0.0074,540.587606536301,442.519728483664,0.223683150867601,-442.743411634532,160.894202533253,384.577577083781,-545.471779617033,2920.13402446013
0.0076,539.824946149635,444.584996460854,0.283138934887497,-444.868135395742,130.787046358543,413.926264384692,-544.713310743235,2945.23575939262
0.0078,538.98986830702,430.870793087851,0.34147727550953,-431.212270363361,101.186623771637,442.664240758101,-543.850864529738,2882.4899037589
0.008,537.850549632734,398.213899048689,0.398467917464133,-398.612366966153,72.0889877351277,470.55730366678,-542.646291401908,2715.86235006049
0.0082,536.135766143812,343.971565199969,0.453886025552743,-344.425451225521,43.4683013815374,497.354780819852,-540.823082201389,2437.49049677411
0.0084,533.543504768186,266.076745305981,0.507512919757979,-266.584258225739,15.2808314413658,522.794258711757,-538.075090153123,2049.77369665948
0.0086,529.756452347086,159.794203011242,7.04505985313349,-166.839262864376,0.152748990409123,533.929268984082,-534.082017974491,1565.87820998536
0.0088,524.623522157838,1.46619194926248,65.5865356841833,-67.0527276334458,-0.0641202796146558,528.755104042529,-528.690983762915,1105.84660613033
0.009,518.86379455947,0.302825988615552,76.6234244387996,-76.9262504274151,-110.095003456503,523.016298354243,-412.921294897741,1039.86331646383
0.0092,513.430927925249,0.243718752134967,114.698184909239,-114.941903661374,-136.970268534941,517.659532923358,-380.689264388417,1176.42744888199
0.0094,508.658232134271,0.183649731310311,175.890968274992,-176.074618006303,-164.679628546645,513.009172053148,-348.329543506503,1431.60032268207
0.0096,504.822951108162,0.122855835737596,255.125305640456,-255.248161476194,-193.238173913356,509.332306420021,-316.094132506665,1797.66639419139
0.0098,502.131136473069,0.0615771417742508,346.948337500898,-347.009914642673,-222.623439209332,506.824081769994,-284.200642560663,2262.94560141495
0.01,500.715524943129,5.54160847059393E-05,445.624761191944,-445.624816608028,-252.775174029759,505.60576419964,-252.830590169881,2808.45054890264
0.0102,500.62844052129,-0.0614665396566352,545.246646537641,-545.185179997984,-283.592231562318,505.717862001524,-222.125630439205,3405.84264777361
0.0104,501.843321135191,-0.122745910846447,639.897192539214,-639.774446628368,-314.934006700647,507.121979809058,-192.187973108411,4017.27404276461
0.0106,504.255172142713,-0.183540838863564,723.803004899312,-723.619464060449,-346.621299529572,509.701576654924,-163.080277125352,4596.89734384451
0.0108,507.681979575713,-0.243611455971404,791.488520490952,-791.24490903498,-378.437693821094,513.263688059571,-134.825994238477,5094.0378198263
0.011,511.875083736311,-0.302720657822306,837.884418693132,-837.58169803531,-410.13523848555,517.549516428439,-107.414277942889,5457.42465189915
0.0112,516.520228398132,-0.36063514660475,858.46892447674,-858.108289330135,-441.435635047742,522.235762855948,-80.8001278082059,5640.54208204398
0.0114,521.247070925098,-0.417126323894536,849.376306894478,-848.959180570584,-472.03554762079,526.944354221137,-54.9088066003475,5607.16243854351
0.0116,525.638143631669,-0.471971267348749,807.504098950296,-807.032127682948,-501.611679144042,531.251618968539,-29.6399398244973,5336.64749618144
0.0118,529.239875379531,-0.524953676738619,730.599545081145,-730.074591404407,-529.826841634215,534.699481576659,-4.87263994244427,4828.26765845247
