"time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
0,10,10,15,15
0.02,10.299,10.299,14.8038,14.8038
0.04,10.5941,10.5941,14.6076,14.6076
0.06,10.8853,10.8853,14.4114,14.4114
0.09,11.3147,11.3147,14.1171,14.1171
0.12,11.7353,11.7353,13.8228,13.8228
0.14,12.0107,12.0107,13.6266,13.6266
0.16,12.2823,12.2823,13.4304,13.4304
0.18,12.5499,12.5499,13.2342,13.2342
0.2,12.8136,12.8136,13.038,13.038
0.22,13.0734,13.0734,12.8418,12.8418
0.24,13.3292,13.3292,12.6456,12.6456
0.27,13.7057,13.7057,12.3513,12.3513
0.29,13.9517,13.9517,12.1551,12.1551
0.31,14.1938,14.1938,11.9589,11.9589
0.33,14.432,14.432,11.7627,11.7627
0.35,14.6663,14.6663,11.5665,11.5665
0.37,14.8967,14.8967,11.3703,11.3703
0.39,15.1231,15.1231,11.1741,11.1741
0.41,15.3456,15.3456,10.9779,10.9779
0.43,15.5642,15.5642,10.7817,10.7817
0.45,15.7788,15.7788,10.5855,10.5855
0.47,15.9895,15.9895,10.3893,10.3893
0.49,16.1963,16.1963,10.1931,10.1931
0.52,16.4992,16.4992,9.8988,9.8988
0.54,16.6962,16.6962,9.7026,9.7026
0.56,16.8893,16.8893,9.5064,9.5064
0.58,17.0784,17.0784,9.3102,9.3102
0.6,17.2636,17.2636,9.114,9.114
0.62,17.4449,17.4449,8.9178,8.9178
0.64,17.6223,17.6223,8.7216,8.7216
0.66,17.7958,17.7958,8.5254,8.5254
0.68,17.9653,17.9653,8.3292,8.3292
0.7,18.1309,18.1309,8.133,8.133
0.72,18.2926,18.2926,7.9368,7.9368
0.74,18.4503,18.4503,7.7406,7.7406
0.76,18.6041,18.6041,7.5444,7.5444
0.78,18.7541,18.7541,7.3482,7.3482
0.8,18.9,18.9,7.152,7.152
0.82,19.0421,19.0421,6.9558,6.9558
0.84,19.1802,19.1802,6.7596,6.7596
0.86,19.3144,19.3144,6.5634,6.5634
0.88,19.4447,19.4447,6.3672,6.3672
0.9,19.5711,19.5711,6.171,6.171
0.92,19.6935,19.6935,5.9748,5.9748
0.94,19.812,19.812,5.7786,5.7786
0.96,19.9266,19.9266,5.5824,5.5824
0.98,20.0373,20.0373,5.3862,5.3862
1,20.144,20.144,5.19,5.19
1.02,20.2469,20.2469,4.9938,4.9938
1.04,20.3458,20.3458,4.7976,4.7976
1.06,20.4407,20.4407,4.6014,4.6014
1.08,20.5318,20.5318,4.4052,4.4052
1.1,20.6189,20.6189,4.209,4.209
1.12,20.7021,20.7021,4.0128,4.0128
1.14,20.7814,20.7814,3.8166,3.8166
1.16,20.8567,20.8567,3.6204,3.6204
1.18,20.9282,20.9282,3.4242,3.4242
1.2,20.9957,20.9957,3.228,3.228
1.22,21.0592,21.0592,3.0318,3.0318
1.24,21.1189,21.1189,2.8356,2.8356
1.26,21.1746,21.1746,2.6394,2.6394
1.28,21.2264,21.2264,2.4432,2.4432
1.3,21.2743,21.2743,2.247,2.247
1.32,21.3183,21.3183,2.0508,2.0508
