"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.312,0.2,0.4,0.9,2.74489,-3.77427,2.74489,-9.24271,1,2.74489
0.313,0.2,0.4,0.9,2.75245,-4.06328,2.75245,-9.2379,1,2.75245
0.314,0.2,0.4,0.9,2.76,-4.34828,2.76,-9.23308,1,2.76
0.315,0.2,0.4,0.9,2.76754,-4.629,2.76754,-9.22825,1,2.76754
0.316,0.2,0.4,0.9,2.77506,-4.90514,2.77506,-9.2234,1,2.77506
0.317,0.2,0.4,0.9,2.78257,-5.17645,2.78257,-9.21854,1,2.78257
0.318,0.2,0.4,0.9,2.79006,-5.44264,2.79006,-9.21366,1,2.79006
0.319,0.2,0.4,0.9,2.79754,-5.70346,2.79754,-9.20877,1,2.79754
0.32,0.2,0.4,0.9,2.805,-5.95866,2.805,-9.20387,1,2.805
0.321,0.2,0.4,0.9,2.81245,-6.20797,2.81245,-9.19894,1,2.81245
0.322,0.2,0.4,0.9,2.81988,-6.45116,2.81988,-9.19401,1,2.81988
0.323,0.2,0.4,0.9,2.8273,-6.68798,2.8273,-9.18906,1,2.8273
0.324,0.2,0.4,0.9,2.8347,-6.9182,2.8347,-9.18409,1,2.8347
0.325,0.2,0.4,0.9,2.84209,-7.1416,2.84209,-9.17912,1,2.84209
0.326,0.2,0.4,0.9,2.84946,-7.35794,2.84946,-9.17412,1,2.84946
0.327,0.2,0.4,0.9,2.85681,-7.56703,2.85681,-9.16911,1,2.85681
0.328,0.2,0.4,0.9,2.86415,-7.76864,2.86415,-9.16409,1,2.86415
0.329,0.2,0.4,0.9,2.87146,-7.96259,2.87146,-9.15905,1,2.87146
0.33,0.2,0.4,0.9,2.87877,-8.14869,2.87877,-9.154,1,2.87877
0.331,0.2,0.4,0.9,2.88605,-8.32674,2.88605,-9.14894,1,2.88605
0.332,0.2,0.4,0.9,2.89332,-8.49657,2.89332,-9.14386,1,2.89332
0.333,0.2,0.4,0.9,2.90057,-8.65802,2.90057,-9.13876,1,2.90057
0.334,0.2,0.4,0.9,2.9078,-8.81092,2.9078,-9.13365,1,2.9078
0.335,0.2,0.4,0.9,2.91501,-8.95513,2.91501,-9.12853,1,2.91501
0.336,0.2,0.4,0.9,2.92221,-9.0905,2.92221,-9.12339,1,2.92221
0.337,0.2,0.4,0.9,2.92939,-9.2169,2.92939,-9.11824,1,2.92939
0.338,0.2,0.4,0.9,2.93654,-9.3342,2.93654,-9.11307,1,2.93654
0.339,0.2,0.4,0.9,2.94368,-9.44229,2.94368,-9.10789,1,2.94368
0.34,0.2,0.4,0.9,2.95081,-9.54107,2.95081,-9.1027,1,2.95081
0.341,0.2,0.4,0.9,2.95791,-9.63042,2.95791,-9.09749,1,2.95791
0.342,0.2,0.4,0.9,2.96499,-9.71028,2.96499,-9.09226,1,2.96499
0.343,0.2,0.4,0.9,2.97206,-9.78055,2.97206,-9.08702,1,2.97206
0.344,0.2,0.4,0.9,2.97911,-9.84116,2.97911,-9.08177,1,2.97911
0.345,0.2,0.4,0.9,2.98614,-9.89207,2.98614,-9.0765,1,2.98614
0.346,0.2,0.4,0.9,2.99314,-9.93321,2.99314,-9.07122,1,2.99314
0.347,0.2,0.4,0.9,3.00013,-9.96455,3.00013,-9.06593,1,3.00013
0.348,0.2,0.4,0.9,3.00711,-9.98606,3.00711,-9.06062,1,3.00711
0.349,0.2,0.4,0.9,3.01406,-9.99771,3.01406,-9.05529,1,3.01406
0.35,0.2,0.4,0.9,3.02099,-9.9995,3.02099,-9.04995,1,3.02099
0.351,0.2,0.4,0.9,3.0279,-9.99142,3.0279,-9.0446,1,3.0279
0.352,0.2,0.4,0.9,3.0348,-9.97347,3.0348,-9.03923,1,3.0348
0.353,0.2,0.4,0.9,3.04167,-9.94569,3.04167,-9.03385,1,3.04167
0.354,0.2,0.4,0.9,3.04853,-9.90808,3.04853,-9.02845,1,3.04853
0.355,0.2,0.4,0.9,3.05537,-9.86071,3.05537,-9.02304,1,3.05537
0.356,0.2,0.4,0.9,3.06219,-9.80359,3.06219,-9.01762,1,3.06219
0.357,0.2,0.4,0.9,3.06899,-9.73681,3.06899,-9.01218,1,3.06899
0.358,0.2,0.4,0.9,3.07577,-9.66041,3.07577,-9.00673,1,3.07577
0.359,0.2,0.4,0.9,3.08253,-9.57449,3.08253,-9.00126,1,3.08253
0.36,0.2,0.4,0.9,3.08928,-9.47911,3.08928,-8.99578,1,3.08928
0.361,0.2,0.4,0.9,3.096,-9.37438,3.096,-8.99028,1,3.096
0.362,0.2,0.4,0.9,3.10271,-9.26039,3.10271,-8.98477,1,3.10271
0.363,0.2,0.4,0.9,3.1094,-9.13727,3.1094,-8.97925,1,3.1094
0.364,0.2,0.4,0.9,3.11607,-9.00513,3.11607,-8.97371,1,3.11607
0.365,0.2,0.4,0.9,3.12272,-8.86411,3.12272,-8.96816,1,3.12272
0.366,0.2,0.4,0.9,3.12936,-8.71433,3.12936,-8.96259,1,3.12936
0.367,0.2,0.4,0.9,3.13598,-8.55596,3.13598,-8.95701,1,3.13598
0.368,0.2,0.4,0.9,3.14258,-8.38914,3.14258,-8.95142,1,3.14258
0.369,0.2,0.4,0.9,3.14916,-8.21404,3.14916,-8.94581,1,3.14916
0.37,0.2,0.4,0.9,3.15572,-8.03084,3.15572,-8.94019,1,3.15572
0.371,0.2,0.4,0.9,3.16227,-7.83971,3.16227,-8.93455,1,3.16227
0.372,0.2,0.4,0.9,3.1688,-7.64085,3.1688,-8.9289,1,3.1688
0.373,0.2,0.4,0.9,3.17532,-7.43444,3.17532,-8.92323,1,3.17532
0.374,0.2,0.4,0.9,3.18182,-7.2207,3.18182,-8.91755,1,3.18182
0.375,0.2,0.4,0.9,3.1883,-6.99983,3.1883,-8.91186,1,3.1883
0.376,0.2,0.4,0.9,3.19477,-6.77205,3.19477,-8.90615,1,3.19477
0.377,0.2,0.4,0.9,3.20122,-6.53759,3.20122,-8.90043,1,3.20122
0.378,0.2,0.4,0.9,3.20766,-6.29668,3.20766,-8.89469,1,3.20766
0.379,0.2,0.4,0.9,3.21408,-6.04955,3.21408,-8.88894,1,3.21408
0.38,0.2,0.4,0.9,3.22048,-5.79646,3.22048,-8.88318,1,3.22048
0.381,0.2,0.4,0.9,3.22687,-5.53764,3.22687,-8.8774,1,3.22687
0.382,0.2,0.4,0.9,3.23325,-5.27336,3.23325,-8.87161,1,3.23325
0.383,0.2,0.4,0.9,3.23961,-5.00387,3.23961,-8.8658,1,3.23961
0.384,0.2,0.4,0.9,3.24596,-4.72945,3.24596,-8.85999,1,3.24596
0.385,0.2,0.4,0.9,3.25229,-4.45036,3.25229,-8.85415,1,3.25229
0.386,0.2,0.4,0.9,3.25862,-4.16687,3.25862,-8.8483,1,3.25862
0.387,0.2,0.4,0.9,3.26492,-3.87928,3.26492,-8.84244,1,3.26492
0.388,0.2,0.4,0.9,3.27122,-3.58785,3.27122,-8.83657,1,3.27122
0.389,0.2,0.4,0.9,3.2775,-3.29289,3.2775,-8.83068,1,3.2775
0.39,0.2,0.4,0.9,3.28377,-2.99467,3.28377,-8.82477,1,3.28377
0.391,0.2,0.4,0.9,3.29003,-2.6935,3.29003,-8.81885,1,3.29003
0.392,0.2,0.4,0.9,3.29628,-2.38968,3.29628,-8.81292,1,3.29628
0.393,0.2,0.4,0.9,3.30252,-2.08349,3.30252,-8.80698,1,3.30252
0.394,0.2,0.4,0.9,3.30874,-1.77525,3.30874,-8.80102,1,3.30874
0.395,0.2,0.4,0.9,3.31496,-1.46525,3.31496,-8.79504,1,3.31496
0.396,0.2,0.4,0.9,3.32116,-1.15381,3.32116,-8.78906,1,3.32116
0.397,0.2,0.4,0.9,3.32736,-0.841234,3.32736,-8.78306,1,3.32736
0.398,0.2,0.4,0.9,3.33355,-0.527825,3.33355,-8.77704,1,3.33355
0.399,0.2,0.4,0.9,3.33972,-0.213895,3.33972,-8.77101,1,3.33972
0.4,0.2,0.4,0.9,3.34392,-4.89859E-15,3.34392,-8.7669,1,3.34392
0.401,0.2,0.4,0.9,3.35205,0.414289,3.35205,-8.75891,1,3.35205
0.402,0.2,0.4,0.9,3.3582,0.727922,3.3582,-8.75284,1,3.3582
0.403,0.2,0.4,0.9,3.36434,1.04084,3.36434,-8.74676,1,3.36434
0.404,0.2,0.4,0.9,3.37047,1.35273,3.37047,-8.74066,1,3.37047
0.405,0.2,0.4,0.9,3.3766,1.66328,3.3766,-8.73455,1,3.3766
0.406,0.2,0.4,0.9,3.38272,1.97219,3.38272,-8.72843,1,3.38272
0.407,0.2,0.4,0.9,3.38883,2.27916,3.38883,-8.72229,1,3.38883
0.408,0.2,0.4,0.9,3.39494,2.58387,3.39494,-8.71613,1,3.39494
0.409,0.2,0.4,0.9,3.40104,2.88604,3.40104,-8.70997,1,3.40104
0.41,0.2,0.4,0.9,3.40714,3.18535,3.40714,-8.70378,1,3.40714
0.411,0.2,0.4,0.9,3.41323,3.48153,3.41323,-8.69759,1,3.41323
0.412,0.2,0.4,0.9,3.41931,3.77427,3.41931,-8.69138,1,3.41931
0.413,0.2,0.4,0.9,3.42539,4.06328,3.42539,-8.68516,1,3.42539
0.414,0.2,0.4,0.9,3.43146,4.34828,3.43146,-8.67893,1,3.43146
0.415,0.2,0.4,0.9,3.43753,4.629,3.43753,-8.67268,1,3.43753
0.416,0.2,0.4,0.9,3.4436,4.90514,3.4436,-8.66641,1,3.4436
0.417,0.2,0.4,0.9,3.44966,5.17645,3.44966,-8.66014,1,3.44966
0.418,0.2,0.4,0.9,3.45572,5.44264,3.45572,-8.65385,1,3.45572
0.419,0.2,0.4,0.9,3.46178,5.70346,3.46178,-8.64754,1,3.46178
0.42,0.2,0.4,0.9,3.46783,5.95866,3.46783,-8.64122,1,3.46783
0.421,0.2,0.4,0.9,3.47388,6.20797,3.47388,-8.63489,1,3.47388
0.422,0.2,0.4,0.9,3.47993,6.45116,3.47993,-8.62855,1,3.47993
0.423,0.2,0.4,0.9,3.48597,6.68798,3.48597,-8.62219,1,3.48597
0.424,0.2,0.4,0.9,3.49202,6.9182,3.49202,-8.61582,1,3.49202
0.425,0.2,0.4,0.9,3.49806,7.1416,3.49806,-8.60943,1,3.49806
0.426,0.2,0.4,0.9,3.5041,7.35794,3.5041,-8.60303,1,3.5041
0.427,0.2,0.4,0.9,3.51014,7.56703,3.51014,-8.59662,1,3.51014
0.428,0.2,0.4,0.9,3.51618,7.76864,3.51618,-8.59019,1,3.51618
0.429,0.2,0.4,0.9,3.52221,7.96259,3.52221,-8.58375,1,3.52221
0.43,0.2,0.4,0.9,3.52825,8.14869,3.52825,-8.5773,1,3.52825
0.431,0.2,0.4,0.9,3.53429,8.32674,3.53429,-8.57083,1,3.53429
0.432,0.2,0.4,0.9,3.54032,8.49657,3.54032,-8.56435,1,3.54032
0.433,0.2,0.4,0.9,3.54636,8.65802,3.54636,-8.55786,1,3.54636
0.434,0.2,0.4,0.9,3.55239,8.81092,3.55239,-8.55135,1,3.55239
0.435,0.2,0.4,0.9,3.55843,8.95513,3.55843,-8.54483,1,3.55843
0.436,0.2,0.4,0.9,3.56447,9.0905,3.56447,-8.53829,1,3.56447
0.437,0.2,0.4,0.9,3.5705,9.2169,3.5705,-8.53175,1,3.5705
0.438,0.2,0.4,0.9,3.57654,9.3342,3.57654,-8.52518,1,3.57654
0.439,0.2,0.4,0.9,3.58258,9.44229,3.58258,-8.51861,1,3.58258
0.44,0.2,0.4,0.9,3.58862,9.54107,3.58862,-8.51202,1,3.58862
0.441,0.2,0.4,0.9,3.59466,9.63042,3.59466,-8.50542,1,3.59466
0.442,0.2,0.4,0.9,3.6007,9.71028,3.6007,-8.4988,1,3.6007
0.443,0.2,0.4,0.9,3.60674,9.78055,3.60674,-8.49217,1,3.60674
0.444,0.2,0.4,0.9,3.61279,9.84116,3.61279,-8.48553,1,3.61279
0.445,0.2,0.4,0.9,3.61883,9.89207,3.61883,-8.47888,1,3.61883
0.446,0.2,0.4,0.9,3.62488,9.93321,3.62488,-8.47221,1,3.62488
0.447,0.2,0.4,0.9,3.63093,9.96455,3.63093,-8.46552,1,3.63093
0.448,0.2,0.4,0.9,3.63698,9.98606,3.63698,-8.45883,1,3.63698
0.449,0.2,0.4,0.9,3.64303,9.99771,3.64303,-8.45212,1,3.64303
0.45,0.2,0.4,0.9,3.64908,9.9995,3.64908,-8.4454,1,3.64908
0.451,0.2,0.4,0.9,3.65514,9.99142,3.65514,-8.43866,1,3.65514
0.452,0.2,0.4,0.9,3.6612,9.97347,3.6612,-8.43191,1,3.6612
0.453,0.2,0.4,0.9,3.66725,9.94569,3.66725,-8.42515,1,3.66725
0.454,0.2,0.4,0.9,3.67331,9.90808,3.67331,-8.41837,1,3.67331
0.455,0.2,0.4,0.9,3.67937,9.86071,3.67937,-8.41158,1,3.67937
0.456,0.2,0.4,0.9,3.68544,9.80359,3.68544,-8.40478,1,3.68544
0.457,0.2,0.4,0.9,3.6915,9.73681,3.6915,-8.39797,1,3.6915
0.458,0.2,0.4,0.9,3.69756,9.66041,3.69756,-8.39114,1,3.69756
0.459,0.2,0.4,0.9,3.70363,9.57449,3.70363,-8.3843,1,3.70363
0.46,0.2,0.4,0.9,3.7097,9.47911,3.7097,-8.37744,1,3.7097
0.461,0.2,0.4,0.9,3.71577,9.37438,3.71577,-8.37057,1,3.71577
0.462,0.2,0.4,0.9,3.72184,9.26039,3.72184,-8.36369,1,3.72184
0.463,0.2,0.4,0.9,3.72791,9.13727,3.72791,-8.35679,1,3.72791
0.464,0.2,0.4,0.9,3.73398,9.00513,3.73398,-8.34989,1,3.73398
0.465,0.2,0.4,0.9,3.74005,8.86411,3.74005,-8.34296,1,3.74005
0.466,0.2,0.4,0.9,3.74612,8.71433,3.74612,-8.33603,1,3.74612
0.467,0.2,0.4,0.9,3.75219,8.55596,3.75219,-8.32908,1,3.75219
0.468,0.2,0.4,0.9,3.75827,8.38914,3.75827,-8.32212,1,3.75827
0.469,0.2,0.4,0.9,3.76434,8.21404,3.76434,-8.31515,1,3.76434
0.47,0.2,0.4,0.9,3.77041,8.03084,3.77041,-8.30816,1,3.77041
0.471,0.2,0.4,0.9,3.77649,7.83971,3.77649,-8.30116,1,3.77649
0.472,0.2,0.4,0.9,3.78256,7.64085,3.78256,-8.29415,1,3.78256
0.473,0.2,0.4,0.9,3.78863,7.43444,3.78863,-8.28712,1,3.78863
0.474,0.2,0.4,0.9,3.7947,7.2207,3.7947,-8.28008,1,3.7947
0.475,0.2,0.4,0.9,3.80077,6.99983,3.80077,-8.27303,1,3.80077
0.476,0.2,0.4,0.9,3.80684,6.77205,3.80684,-8.26596,1,3.80684
0.477,0.2,0.4,0.9,3.8129,6.53759,3.8129,-8.25888,1,3.8129
0.478,0.2,0.4,0.9,3.81897,6.29668,3.81897,-8.25179,1,3.81897
0.479,0.2,0.4,0.9,3.82503,6.04955,3.82503,-8.24469,1,3.82503
0.48,0.2,0.4,0.9,3.83109,5.79646,3.83109,-8.23757,1,3.83109
0.481,0.2,0.4,0.9,3.83715,5.53764,3.83715,-8.23044,1,3.83715
0.482,0.2,0.4,0.9,3.84321,5.27336,3.84321,-8.22329,1,3.84321
0.483,0.2,0.4,0.9,3.84926,5.00387,3.84926,-8.21614,1,3.84926
0.484,0.2,0.4,0.9,3.85531,4.72945,3.85531,-8.20897,1,3.85531
0.485,0.2,0.4,0.9,3.86136,4.45036,3.86136,-8.20178,1,3.86136
0.486,0.2,0.4,0.9,3.8674,4.16687,3.8674,-8.19459,1,3.8674
0.487,0.2,0.4,0.9,3.87344,3.87928,3.87344,-8.18738,1,3.87344
0.488,0.2,0.4,0.9,3.87947,3.58785,3.87947,-8.18016,1,3.87947
0.489,0.2,0.4,0.9,3.8855,3.29289,3.8855,-8.17292,1,3.8855
0.49,0.2,0.4,0.9,3.89153,2.99467,3.89153,-8.16568,1,3.89153
0.491,0.2,0.4,0.9,3.89754,2.6935,3.89754,-8.15841,1,3.89754
0.492,0.2,0.4,0.9,3.90356,2.38968,3.90356,-8.15114,1,3.90356
0.493,0.2,0.4,0.9,3.90957,2.08349,3.90957,-8.14386,1,3.90957
0.494,0.2,0.4,0.9,3.91557,1.77525,3.91557,-8.13656,1,3.91557
0.495,0.2,0.4,0.9,3.92156,1.46525,3.92156,-8.12924,1,3.92156
0.496,0.2,0.4,0.9,3.92755,1.15381,3.92755,-8.12192,1,3.92755
0.497,0.2,0.4,0.9,3.93354,0.841234,3.93354,-8.11458,1,3.93354
0.498,0.2,0.4,0.9,3.93951,0.527825,3.93951,-8.10723,1,3.93951
0.499,0.2,0.4,0.9,3.94548,0.213895,3.94548,-8.09987,1,3.94548
0.5,0.2,0.4,0.9,3.95144,-0.100247,3.95144,-8.09249,1,3.95144
0.501,0.2,0.4,0.9,3.95739,-0.414289,3.95739,-8.0851,1,3.95739
0.502,0.2,0.4,0.9,3.96333,-0.727922,3.96333,-8.0777,1,3.96333
0.503,0.2,0.4,0.9,3.96927,-1.04084,3.96927,-8.07029,1,3.96927
0.504,0.2,0.4,0.9,3.97519,-1.35273,3.97519,-8.06286,1,3.97519
0.505,0.2,0.4,0.9,3.98111,-1.66328,3.98111,-8.05542,1,3.98111
0.506,0.2,0.4,0.9,3.98701,-1.97219,3.98701,-8.04797,1,3.98701
0.507,0.2,0.4,0.9,3.99291,-2.27916,3.99291,-8.0405,1,3.99291
0.508,0.2,0.4,0.9,3.99879,-2.58387,3.99879,-8.03303,1,3.99879
0.509,0.2,0.4,0.9,4.00467,-2.88604,4.00467,-8.02554,1,4.00467
0.51,0.2,0.4,0.9,4.01053,-3.18535,4.01053,-8.01803,1,4.01053
0.511,0.2,0.4,0.9,4.01638,-3.48153,4.01638,-8.01052,1,4.01638
0.512,0.2,0.4,0.9,4.02222,-3.77427,4.02222,-8.00299,1,4.02222
0.513,0.2,0.4,0.9,4.02805,-4.06328,4.02805,-7.99545,1,4.02805
0.514,0.2,0.4,0.9,4.03387,-4.34828,4.03387,-7.98789,1,4.03387
0.515,0.2,0.4,0.9,4.03968,-4.629,4.03968,-7.98033,1,4.03968
0.516,0.2,0.4,0.9,4.04547,-4.90514,4.04547,-7.97275,1,4.04547
0.517,0.2,0.4,0.9,4.05125,-5.17645,4.05125,-7.96516,1,4.05125
0.518,0.2,0.4,0.9,4.05701,-5.44264,4.05701,-7.95755,1,4.05701
0.519,0.2,0.4,0.9,4.06277,-5.70346,4.06277,-7.94994,1,4.06277
0.52,0.2,0.4,0.9,4.06851,-5.95866,4.06851,-7.94231,1,4.06851
0.521,0.2,0.4,0.9,4.07423,-6.20797,4.07423,-7.93466,1,4.07423
0.522,0.2,0.4,0.9,4.07994,-6.45116,4.07994,-7.92701,1,4.07994
0.523,0.2,0.4,0.9,4.08564,-6.68798,4.08564,-7.91934,1,4.08564
0.524,0.2,0.4,0.9,4.09132,-6.9182,4.09132,-7.91166,1,4.09132
0.525,0.2,0.4,0.9,4.09699,-7.1416,4.09699,-7.90397,1,4.09699
0.526,0.2,0.4,0.9,4.10264,-7.35794,4.10264,-7.89627,1,4.10264
0.527,0.2,0.4,0.9,4.10828,-7.56703,4.10828,-7.88855,1,4.10828
0.528,0.2,0.4,0.9,4.1139,-7.76864,4.1139,-7.88082,1,4.1139
0.529,0.2,0.4,0.9,4.11951,-7.96259,4.11951,-7.87308,1,4.11951
0.53,0.2,0.4,0.9,4.1251,-8.14869,4.1251,-7.86533,1,4.1251
0.531,0.2,0.4,0.9,4.13067,-8.32674,4.13067,-7.85756,1,4.13067
0.532,0.2,0.4,0.9,4.13623,-8.49657,4.13623,-7.84978,1,4.13623
0.533,0.2,0.4,0.9,4.14177,-8.65802,4.14177,-7.84199,1,4.14177
0.534,0.2,0.4,0.9,4.1473,-8.81092,4.1473,-7.83419,1,4.1473
0.535,0.2,0.4,0.9,4.1528,-8.95513,4.1528,-7.82637,1,4.1528
0.536,0.2,0.4,0.9,4.1583,-9.0905,4.1583,-7.81854,1,4.1583
0.537,0.2,0.4,0.9,4.16377,-9.2169,4.16377,-7.8107,1,4.16377
0.538,0.2,0.4,0.9,4.16923,-9.3342,4.16923,-7.80285,1,4.16923
0.539,0.2,0.4,0.9,4.17467,-9.44229,4.17467,-7.79498,1,4.17467
0.54,0.2,0.4,0.9,4.18009,-9.54107,4.18009,-7.7871,1,4.18009
0.541,0.2,0.4,0.9,4.1855,-9.63042,4.1855,-7.77921,1,4.1855
0.542,0.2,0.4,0.9,4.19089,-9.71028,4.19089,-7.77131,1,4.19089
0.543,0.2,0.4,0.9,4.19626,-9.78055,4.19626,-7.7634,1,4.19626
0.544,0.2,0.4,0.9,4.20161,-9.84116,4.20161,-7.75547,1,4.20161
0.545,0.2,0.4,0.9,4.20695,-9.89207,4.20695,-7.74753,1,4.20695
0.546,0.2,0.4,0.9,4.21227,-9.93321,4.21227,-7.73958,1,4.21227
0.547,0.2,0.4,0.9,4.21757,-9.96455,4.21757,-7.73162,1,4.21757
0.548,0.2,0.4,0.9,4.22285,-9.98606,4.22285,-7.72364,1,4.22285
0.549,0.2,0.4,0.9,4.22812,-9.99771,4.22812,-7.71565,1,4.22812
0.55,0.2,0.4,0.9,4.23336,-9.9995,4.23336,-7.70765,1,4.23336
0.551,0.2,0.4,0.9,4.23859,-9.99142,4.23859,-7.69964,1,4.23859
0.552,0.2,0.4,0.9,4.2438,-9.97347,4.2438,-7.69162,1,4.2438
0.553,0.2,0.4,0.9,4.249,-9.94569,4.249,-7.68358,1,4.249
0.554,0.2,0.4,0.9,4.25418,-9.90808,4.25418,-7.67553,1,4.25418
0.555,0.2,0.4,0.9,4.25934,-9.86071,4.25934,-7.66747,1,4.25934
0.556,0.2,0.4,0.9,4.26448,-9.80359,4.26448,-7.6594,1,4.26448
0.557,0.2,0.4,0.9,4.2696,-9.73681,4.2696,-7.65131,1,4.2696
0.558,0.2,0.4,0.9,4.27471,-9.66041,4.27471,-7.64321,1,4.27471
0.559,0.2,0.4,0.9,4.2798,-9.57449,4.2798,-7.6351,1,4.2798
0.56,0.2,0.4,0.9,4.28487,-9.47911,4.28487,-7.62698,1,4.28487
0.561,0.2,0.4,0.9,4.28993,-9.37438,4.28993,-7.61885,1,4.28993
0.562,0.2,0.4,0.9,4.29496,-9.26039,4.29496,-7.6107,1,4.29496
0.563,0.2,0.4,0.9,4.29999,-9.13727,4.29999,-7.60255,1,4.29999
0.564,0.2,0.4,0.9,4.30499,-9.00513,4.30499,-7.59438,1,4.30499
0.565,0.2,0.4,0.9,4.30998,-8.86411,4.30998,-7.5862,1,4.30998
0.566,0.2,0.4,0.9,4.31495,-8.71433,4.31495,-7.578,1,4.31495
0.567,0.2,0.4,0.9,4.31991,-8.55596,4.31991,-7.5698,1,4.31991
0.568,0.2,0.4,0.9,4.32485,-8.38914,4.32485,-7.56158,1,4.32485
0.569,0.2,0.4,0.9,4.32977,-8.21404,4.32977,-7.55335,1,4.32977
0.57,0.2,0.4,0.9,4.33468,-8.03084,4.33468,-7.54511,1,4.33468
0.571,0.2,0.4,0.9,4.33957,-7.83971,4.33957,-7.53686,1,4.33957
0.572,0.2,0.4,0.9,4.34444,-7.64085,4.34444,-7.52859,1,4.34444
0.573,0.2,0.4,0.9,4.34931,-7.43444,4.34931,-7.52031,1,4.34931
0.574,0.2,0.4,0.9,4.35415,-7.2207,4.35415,-7.51203,1,4.35415
0.575,0.2,0.4,0.9,4.35898,-6.99983,4.35898,-7.50372,1,4.35898
0.576,0.2,0.4,0.9,4.3638,-6.77205,4.3638,-7.49541,1,4.3638
0.577,0.2,0.4,0.9,4.3686,-6.53759,4.3686,-7.48709,1,4.3686
0.578,0.2,0.4,0.9,4.37339,-6.29668,4.37339,-7.47875,1,4.37339
0.579,0.2,0.4,0.9,4.37817,-6.04955,4.37817,-7.4704,1,4.37817
0.58,0.2,0.4,0.9,4.38293,-5.79646,4.38293,-7.46204,1,4.38293
0.581,0.2,0.4,0.9,4.38768,-5.53764,4.38768,-7.45367,1,4.38768
0.582,0.2,0.4,0.9,4.39241,-5.27336,4.39241,-7.44529,1,4.39241
0.583,0.2,0.4,0.9,4.39714,-5.00387,4.39714,-7.43689,1,4.39714
0.584,0.2,0.4,0.9,4.40185,-4.72945,4.40185,-7.42849,1,4.40185
0.585,0.2,0.4,0.9,4.40655,-4.45036,4.40655,-7.42007,1,4.40655
0.586,0.2,0.4,0.9,4.41123,-4.16687,4.41123,-7.41164,1,4.41123
0.587,0.2,0.4,0.9,4.41591,-3.87928,4.41591,-7.4032,1,4.41591
0.588,0.2,0.4,0.9,4.42057,-3.58785,4.42057,-7.39474,1,4.42057
0.589,0.2,0.4,0.9,4.42522,-3.29289,4.42522,-7.38628,1,4.42522
0.59,0.2,0.4,0.9,4.42986,-2.99467,4.42986,-7.3778,1,4.42986
0.591,0.2,0.4,0.9,4.43449,-2.6935,4.43449,-7.36931,1,4.43449
0.592,0.2,0.4,0.9,4.43912,-2.38968,4.43912,-7.36081,1,4.43912
0.593,0.2,0.4,0.9,4.44373,-2.08349,4.44373,-7.3523,1,4.44373
0.594,0.2,0.4,0.9,4.44833,-1.77525,4.44833,-7.34378,1,4.44833
0.595,0.2,0.4,0.9,4.45292,-1.46525,4.45292,-7.33524,1,4.45292
0.596,0.2,0.4,0.9,4.45751,-1.15381,4.45751,-7.32669,1,4.45751
0.597,0.2,0.4,0.9,4.46208,-0.841234,4.46208,-7.31814,1,4.46208
0.598,0.2,0.4,0.9,4.46665,-0.527825,4.46665,-7.30957,1,4.46665
0.599,0.2,0.4,0.9,4.47121,-0.213895,4.47121,-7.30098,1,4.47121
0.6,0.2,0.4,0.9,4.47576,0.100247,4.47576,-7.29239,1,4.47576
0.601,0.2,0.4,0.9,4.48031,0.414289,4.48031,-7.28379,1,4.48031
0.602,0.2,0.4,0.9,4.48485,0.727922,4.48485,-7.27517,1,4.48485
0.603,0.2,0.4,0.9,4.48938,1.04084,4.48938,-7.26654,1,4.48938
0.604,0.2,0.4,0.9,4.4939,1.35273,4.4939,-7.25791,1,4.4939
0.605,0.2,0.4,0.9,4.49842,1.66328,4.49842,-7.24926,1,4.49842
0.606,0.2,0.4,0.9,4.50294,1.97219,4.50294,-7.24059,1,4.50294
0.607,0.2,0.4,0.9,4.50744,2.27916,4.50744,-7.23192,1,4.50744
0.608,0.2,0.4,0.9,4.51195,2.58387,4.51195,-7.22324,1,4.51195
0.609,0.2,0.4,0.9,4.51645,2.88604,4.51645,-7.21454,1,4.51645
0.61,0.2,0.4,0.9,4.52094,3.18535,4.52094,-7.20583,1,4.52094
0.611,0.2,0.4,0.9,4.52543,3.48153,4.52543,-7.19711,1,4.52543
0.612,0.2,0.4,0.9,4.52992,3.77427,4.52992,-7.18838,1,4.52992
0.613,0.2,0.4,0.9,4.5344,4.06328,4.5344,-7.17964,1,4.5344
0.614,0.2,0.4,0.9,4.53888,4.34828,4.53888,-7.17089,1,4.53888
0.615,0.2,0.4,0.9,4.54336,4.629,4.54336,-7.16212,1,4.54336
0.616,0.2,0.4,0.9,4.54783,4.90514,4.54783,-7.15335,1,4.54783
0.617,0.2,0.4,0.9,4.55231,5.17645,4.55231,-7.14456,1,4.55231
0.618,0.2,0.4,0.9,4.55678,5.44264,4.55678,-7.13576,1,4.55678
0.619,0.2,0.4,0.9,4.56125,5.70346,4.56125,-7.12695,1,4.56125
0.62,0.2,0.4,0.9,4.56572,5.95866,4.56572,-7.11813,1,4.56572
0.621,0.2,0.4,0.9,4.57018,6.20797,4.57018,-7.1093,1,4.57018
0.622,0.2,0.4,0.9,4.57465,6.45116,4.57465,-7.10046,1,4.57465
0.623,0.2,0.4,0.9,4.57911,6.68798,4.57911,-7.0916,1,4.57911
