"Time","outDateAndTime2","outChar"
0,0,0
0.10000000149011612,0,0
0.10000000149011612,0,0
0.11999999731779099,0,0
0.20000000298023224,0,0
0.20000000298023224,600,4
0.23999999463558197,600,4
0.30000001192092896,600,4
0.30000001192092896,1500,6
0.36000001430511475,1500,6
0.40000000596046448,1500,6
0.40000000596046448,2800,8
0.47999998927116394,2800,8
0.5,2800,8
0.5,4500,10
0.60000002384185791,4500,10
0.60000002384185791,6600,12
0.69999998807907104,6600,12
0.69999998807907104,9100,14
0.72000002861022949,9100,14
0.80000001192092896,9100,14
0.80000001192092896,12000,16
0.8399999737739563,12000,16
0.89999997615814209,12000,16
0.89999997615814209,15300,18
0.95999997854232788,15300,18
1,15300,18
1,19000,20
1.0800000429153442,19000,20
1.1000000238418579,19000,20
1.1000000238418579,23100,22
1.2000000476837158,23100,22
1.2000000476837158,27600,24
1.2999999523162842,27600,24
1.2999999523162842,32500,26
1.3200000524520874,32500,26
1.3999999761581421,32500,26
1.3999999761581421,37800,28
1.440000057220459,37800,28
1.5,37800,28
1.5,43500,30
1.559999942779541,43500,30
1.6000000238418579,43500,30
1.6000000238418579,49600,32
1.6799999475479126,49600,32
1.7000000476837158,49600,32
1.7000000476837158,56100,34
1.7999999523162842,56100,34
1.7999999523162842,63000,36
1.8999999761581421,63000,36
1.8999999761581421,70300,38
1.9199999570846558,70300,38
2,70300,38
2,78000,40
2.0399999618530273,78000,40
2.0999999046325684,78000,40
2.0999999046325684,86100,42
2.1600000858306885,86100,42
2.2000000476837158,86100,42
2.2000000476837158,94600,44
2.2799999713897705,94600,44
2.2999999523162842,94600,44
2.2999999523162842,103500,46
2.4000000953674316,103500,46
2.4000000953674316,112800,48
2.5,112800,48
2.5,122500,50
2.5199999809265137,122500,50
2.5999999046325684,122500,50
2.5999999046325684,132600,52
2.6400001049041748,132600,52
2.7000000476837158,132600,52
2.7000000476837158,143100,54
2.7599999904632568,143100,54
2.7999999523162842,143100,54
2.7999999523162842,154000,56
2.880000114440918,154000,56
2.9000000953674316,154000,56
2.9000000953674316,165300,58
3,165300,58
3,177000,60
3.0999999046325684,177000,60
3.0999999046325684,189100,62
3.119999885559082,189100,62
3.2000000476837158,189100,62
3.2000000476837158,201600,64
3.2400000095367432,201600,64
3.2999999523162842,201600,64
3.2999999523162842,214500,66
3.3599998950958252,214500,66
3.4000000953674316,214500,66
3.4000000953674316,227800,68
3.4800000190734863,227800,68
3.5,227800,68
3.5,241500,70
3.5999999046325684,241500,70
3.5999999046325684,255600,72
3.7000000476837158,255600,72
3.7000000476837158,270100,74
3.7200000286102295,270100,74
3.7999999523162842,270100,74
3.7999999523162842,285000,76
3.8399999141693115,285000,76
3.9000000953674316,285000,76
3.9000000953674316,300300,78
3.9600000381469727,300300,78
4,300300,78
4,316000,80
4.0799999237060547,316000,80
4.0999999046325684,316000,80
4.0999999046325684,332100,82
4.1999998092651367,332100,82
4.1999998092651367,348600,84
4.3000001907348633,348600,84
4.3000001907348633,365500,86
4.320000171661377,365500,86
4.4000000953674316,365500,86
4.4000000953674316,382800,88
4.440000057220459,382800,88
4.5,382800,88
4.5,400500,90
4.559999942779541,400500,90
4.5999999046325684,400500,90
4.5999999046325684,418600,92
4.679999828338623,418600,92
4.6999998092651367,418600,92
4.6999998092651367,437100,94
4.8000001907348633,437100,94
4.8000001907348633,456000,96
4.9000000953674316,456000,96
4.9000000953674316,475300,98
4.9200000762939453,475300,98
5,475300,98
5,495000,100
5.0399999618530273,495000,100
5.0999999046325684,495000,100
5.0999999046325684,515100,102
5.1599998474121094,515100,102
5.1999998092651367,515100,102
5.1999998092651367,535600,104
5.2800002098083496,535600,104
5.3000001907348633,535600,104
5.3000001907348633,556500,106
5.4000000953674316,556500,106
5.4000000953674316,577800,108
5.5,577800,108
5.5,599500,110
5.5199999809265137,599500,110
5.5999999046325684,599500,110
5.5999999046325684,621600,112
5.6399998664855957,621600,112
5.6999998092651367,621600,112
5.6999998092651367,644100,114
5.7600002288818359,644100,114
5.8000001907348633,644100,114
5.8000001907348633,667000,116
5.880000114440918,667000,116
5.9000000953674316,667000,116
5.9000000953674316,690300,118
6,690300,118
6,714000,120
6.0999999046325684,714000,120
6.0999999046325684,738100,122
6.119999885559082,738100,122
6.1999998092651367,738100,122
6.1999998092651367,762600,124
6.2399997711181641,762600,124
6.3000001907348633,762600,124
6.3000001907348633,787500,126
6.3600001335144043,787500,126
6.4000000953674316,787500,126
6.4000000953674316,812800,128
6.4800000190734863,812800,128
6.5,812800,128
6.5,838500,130
