"time","counter","qtronic.silver.real_time","y_2","y_1","y_0"
7.00000000000000E-01,7.00000000000000E+01,0.00000000000000E+00,1.27752124847387E+00,1.40636574276940E+00,4.90926765186180E-01
7.10000000000000E-01,7.10000000000000E+01,0.00000000000000E+00,1.27752124847387E+00,1.40905987452218E+00,4.92724864994230E-01
7.20000000000000E-01,7.20000000000000E+01,0.00000000000000E+00,1.27752124847387E+00,1.40905987452218E+00,4.94325881425860E-01
7.30000000000000E-01,7.30000000000000E+01,0.00000000000000E+00,1.18398830641928E+00,1.41119040111237E+00,4.95729174095843E-01
7.40000000000000E-01,7.40000000000000E+01,0.00000000000000E+00,1.18398830641928E+00,1.41119040111237E+00,4.96934181705822E-01
7.50000000000000E-01,7.50000000000000E+01,0.00000000000000E+00,1.18398830641928E+00,1.41275647035773E+00,4.97940422268820E-01
7.60000000000000E-01,7.60000000000000E+01,0.00000000000000E+00,1.18398830641928E+00,1.41275647035773E+00,4.98747493302027E-01
7.70000000000000E-01,7.70000000000000E+01,0.00000000000000E+00,1.09046788898795E+00,1.41375745585146E+00,4.99355071987791E-01
7.80000000000000E-01,7.80000000000000E+01,0.00000000000000E+00,1.09046788898795E+00,1.41375745585146E+00,4.99762915302739E-01
7.90000000000000E-01,7.90000000000000E+01,0.00000000000000E+00,1.09046788898795E+00,1.41419295721269E+00,4.99970860114983E-01
8.00000000000000E-01,8.00000000000000E+01,0.00000000000000E+00,1.09046788898795E+00,1.41419295721269E+00,4.99978823249370E-01
8.10000000000000E-01,8.10000000000000E+01,0.00000000000000E+00,9.97915963699546E-01,1.41406280024669E+00,4.99786801520753E-01
8.20000000000000E-01,8.20000000000000E+01,0.00000000000000E+00,9.97915963699546E-01,1.41406280024669E+00,4.99394871735262E-01
8.30000000000000E-01,8.30000000000000E+01,0.00000000000000E+00,9.97915963699546E-01,1.41336703701451E+00,4.98803190659587E-01
8.40000000000000E-01,8.40000000000000E+01,0.00000000000000E+00,9.97915963699546E-01,1.41336703701451E+00,4.98011994958268E-01
8.50000000000000E-01,8.50000000000000E+01,0.00000000000000E+00,9.07259841212310E-01,1.41210594581217E+00,4.97021601099038E-01
8.60000000000000E-01,8.60000000000000E+01,0.00000000000000E+00,9.07259841212310E-01,1.41210594581217E+00,4.95832405226234E-01
8.70000000000000E-01,8.70000000000000E+01,0.00000000000000E+00,9.07259841212310E-01,1.41028003105933E+00,4.94444883002351E-01
8.80000000000000E-01,8.80000000000000E+01,0.00000000000000E+00,9.07259841212310E-01,1.41028003105933E+00,4.92859589417777E-01
8.90000000000000E-01,8.90000000000000E+01,0.00000000000000E+00,8.19388905842204E-01,1.40789002309755E+00,4.91077158568809E-01
9.00000000000000E-01,9.00000000000000E+01,0.00000000000000E+00,8.19388905842204E-01,1.40789002309755E+00,4.89098303404022E-01
9.10000000000000E-01,9.10000000000000E+01,0.00000000000000E+00,8.19388905842204E-01,1.40493687789815E+00,4.86923815439098E-01
9.20000000000000E-01,9.20000000000000E+01,0.00000000000000E+00,8.19388905842204E-01,1.40493687789815E+00,4.84554564440228E-01
9.30000000000000E-01,9.30000000000000E+01,0.00000000000000E+00,7.35145755400004E-01,1.40142177667983E+00,4.81991498076224E-01
9.40000000000000E-01,9.40000000000000E+01,0.00000000000000E+00,7.35145755400004E-01,1.40142177667983E+00,4.79235641539457E-01
9.50000000000000E-01,9.50000000000000E+01,0.00000000000000E+00,7.35145755400004E-01,1.39734612543621E+00,4.76288097135798E-01
9.60000000000000E-01,9.60000000000000E+01,0.00000000000000E+00,7.35145755400004E-01,1.39734612543621E+00,4.73150043843707E-01
9.70000000000000E-01,9.70000000000000E+01,0.00000000000000E+00,6.55317838832210E-01,1.39271155437345E+00,4.69822736842662E-01
9.80000000000000E-01,9.80000000000000E+01,0.00000000000000E+00,6.55317838832210E-01,1.39271155437345E+00,4.66307507011100E-01
9.90000000000000E-01,9.90000000000000E+01,0.00000000000000E+00,6.55317838832210E-01,1.38751991725819E+00,4.62605760394084E-01
1.00000000000000E+00,1.00000000000000E+02,0.00000000000000E+00,6.55317838832210E-01,1.38751991725819E+00,4.58718977640905E-01
1.01000000000000E+00,1.01000000000000E+02,0.00000000000000E+00,5.80629675129103E-01,1.38177329067604E+00,4.54648713412841E-01
1.02000000000000E+00,1.02000000000000E+02,0.00000000000000E+00,5.80629675129103E-01,1.38177329067604E+00,4.50396595761314E-01
1.03000000000000E+00,1.03000000000000E+02,0.00000000000000E+00,5.80629675129103E-01,1.37547397320101E+00,4.45964325476690E-01
1.04000000000000E+00,1.04000000000000E+02,0.00000000000000E+00,5.80629675129103E-01,1.37547397320101E+00,4.41353675407987E-01
1.05000000000000E+00,1.05000000000000E+02,0.00000000000000E+00,5.11735731107170E-01,1.36862448447612E+00,4.36566489753758E-01
1.06000000000000E+00,1.06000000000000E+02,0.00000000000000E+00,5.11735731107170E-01,1.36862448447612E+00,4.31604683324437E-01
1.07000000000000E+00,1.07000000000000E+02,0.00000000000000E+00,5.11735731107170E-01,1.36122756420551E+00,4.26470240776438E-01
1.08000000000000E+00,1.08000000000000E+02,0.00000000000000E+00,5.11735731107170E-01,1.36122756420551E+00,4.21165215818323E-01
1.09000000000000E+00,1.09000000000000E+02,0.00000000000000E+00,4.49214029041626E-01,1.35328617105869E+00,4.15691730389342E-01
1.10000000000000E+00,1.10000000000000E+02,0.00000000000000E+00,4.49214029041626E-01,1.35328617105869E+00,4.10051973810687E-01
1.11000000000000E+00,1.11000000000000E+02,0.00000000000000E+00,4.49214029041626E-01,1.34480348148701E+00,4.04248201909795E-01
1.12000000000000E+00,1.12000000000000E+02,0.00000000000000E+00,4.49214029041626E-01,1.34480348148701E+00,3.98282736118043E-01
1.13000000000000E+00,1.13000000000000E+02,0.00000000000000E+00,3.93560547784559E-01,1.33578288845322E+00,3.92157962542210E-01
1.14000000000000E+00,1.14000000000000E+02,0.00000000000000E+00,3.93560547784559E-01,1.33578288845322E+00,3.85876331010063E-01
1.15000000000000E+00,1.15000000000000E+02,0.00000000000000E+00,3.93560547784559E-01,1.32622800007424E+00,3.79440354090461E-01
1.16000000000000E+00,1.16000000000000E+02,0.00000000000000E+00,3.93560547784559E-01,1.32622800007424E+00,3.72852606088360E-01
1.17000000000000E+00,1.17000000000000E+02,0.00000000000000E+00,3.45184473028450E-01,1.31614263817804E+00,3.66115722015126E-01
1.18000000000000E+00,1.18000000000000E+02,0.00000000000000E+00,3.45184473028450E-01,1.31614263817804E+00,3.59232396534563E-01
1.19000000000000E+00,1.19000000000000E+02,0.00000000000000E+00,3.45184473028450E-01,1.30553083677490E+00,3.52205382885088E-01
1.20000000000000E+00,1.20000000000000E+02,0.00000000000000E+00,3.45184473028450E-01,1.30553083677490E+00,3.45037491778468E-01
1.21000000000000E+00,1.21000000000000E+02,0.00000000000000E+00,3.04404343843454E-01,1.29439684044390E+00,3.37731590275575E-01
1.22000000000000E+00,1.22000000000000E+02,0.00000000000000E+00,3.04404343843454E-01,1.29439684044390E+00,3.30290600639600E-01
1.23000000000000E+00,1.23000000000000E+02,0.00000000000000E+00,3.04404343843454E-01,1.28274510263511E+00,3.22717499167185E-01
1.24000000000000E+00,1.24000000000000E+02,0.00000000000000E+00,3.04404343843454E-01,1.28274510263511E+00,3.15015314997946E-01
1.25000000000000E+00,1.25000000000000E+02,0.00000000000000E+00,2.71445133615036E-01,1.27058028388832E+00,3.07187128902856E-01
1.26000000000000E+00,1.26000000000000E+02,0.00000000000000E+00,2.71445133615036E-01,1.27058028388832E+00,2.99236072051978E-01
1.27000000000000E+00,1.27000000000000E+02,0.00000000000000E+00,2.71445133615036E-01,1.25790724996881E+00,2.91165324762041E-01
1.28000000000000E+00,1.28000000000000E+02,0.00000000000000E+00,2.71445133615036E-01,1.25790724996881E+00,2.82978115224351E-01
1.29000000000000E+00,1.29000000000000E+02,0.00000000000000E+00,2.46436294126427E-01,1.24473106992118E+00,2.74677718213563E-01
1.30000000000000E+00,1.30000000000000E+02,0.00000000000000E+00,2.46436294126427E-01,1.24473106992118E+00,2.66267453777811E-01
1.31000000000000E+00,1.31000000000000E+02,0.00000000000000E+00,2.46436294126427E-01,1.23105701404178E+00,2.57750685910732E-01
1.32000000000000E+00,1.32000000000000E+02,0.00000000000000E+00,2.46436294126427E-01,1.23105701404178E+00,2.49130821205919E-01
1.33000000000000E+00,1.33000000000000E+02,0.00000000000000E+00,2.29410781861773E-01,1.21689055177064E+00,2.40411307494324E-01
1.34000000000000E+00,1.34000000000000E+02,0.00000000000000E+00,2.29410781861773E-01,1.21689055177064E+00,2.31595632465173E-01
1.35000000000000E+00,1.35000000000000E+02,0.00000000000000E+00,2.29410781861773E-01,1.20223734950378E+00,2.22687322270936E-01
1.36000000000000E+00,1.36000000000000E+02,0.00000000000000E+00,2.29410781861773E-01,1.20223734950378E+00,2.13689940116915E-01
1.37000000000000E+00,1.37000000000000E+02,0.00000000000000E+00,2.20305075747275E-01,1.18710326832674E+00,2.04607084836009E-01
1.38000000000000E+00,1.38000000000000E+02,0.00000000000000E+00,2.20305075747275E-01,1.18710326832674E+00,1.95442389449226E-01
1.39000000000000E+00,1.39000000000000E+02,0.00000000000000E+00,2.20305075747275E-01,1.17149436167019E+00,1.86199519712528E-01
1.40000000000000E+00,1.40000000000000E+02,0.00000000000000E+00,2.20305075747275E-01,1.17149436167019E+00,1.76882172650571E-01
1.41000000000000E+00,1.41000000000000E+02,0.00000000000000E+00,2.18960185597905E-01,1.15541687288870E+00,1.67494075077952E-01
1.42000000000000E+00,1.42000000000000E+02,0.00000000000000E+00,2.18960185597905E-01,1.15541687288870E+00,1.58038982108527E-01
1.43000000000000E+00,1.43000000000000E+02,0.00000000000000E+00,2.18960185597905E-01,1.13887723276341E+00,1.48520675653416E-01
1.44000000000000E+00,1.44000000000000E+02,0.00000000000000E+00,2.18960185597905E-01,1.13887723276341E+00,1.38942962908293E-01
1.45000000000000E+00,1.45000000000000E+02,0.00000000000000E+00,2.25123640595685E-01,1.12188205692983E+00,1.29309674830555E-01
1.46000000000000E+00,1.46000000000000E+02,0.00000000000000E+00,2.25123640595685E-01,1.12188205692983E+00,1.19624664606991E-01
1.47000000000000E+00,1.47000000000000E+02,0.00000000000000E+00,2.25123640595685E-01,1.10443814323171E+00,1.09891806112558E-01
1.48000000000000E+00,1.48000000000000E+02,0.00000000000000E+00,2.25123640595685E-01,1.10443814323171E+00,1.00114992360885E-01
1.49000000000000E+00,1.49000000000000E+02,0.00000000000000E+00,2.38452437291542E-01,1.08655246900195E+00,9.02981339471165E-02
1.50000000000000E+00,1.50000000000000E+02,0.00000000000000E+00,2.38452437291542E-01,1.08655246900195E+00,8.04451574837279E-02
1.51000000000000E+00,1.51000000000000E+02,0.00000000000000E+00,2.38452437291542E-01,1.06823218827176E+00,7.05600040299336E-02
1.52000000000000E+00,1.52000000000000E+02,0.00000000000000E+00,2.38452437291542E-01,1.06823218827176E+00,6.06466275153149E-02
1.53000000000000E+00,1.53000000000000E+02,0.00000000000000E+00,2.58516916994745E-01,1.04948462890916E+00,5.07089931583009E-02
1.54000000000000E+00,1.54000000000000E+02,0.00000000000000E+00,2.58516916994745E-01,1.04948462890916E+00,4.07510758801346E-02
1.55000000000000E+00,1.55000000000000E+02,0.00000000000000E+00,2.58516916994745E-01,1.03031728968795E+00,3.07768587149566E-02
1.56000000000000E+00,1.56000000000000E+02,0.00000000000000E+00,2.58516916994745E-01,1.03031728968795E+00,2.07903312166452E-02
1.57000000000000E+00,1.57000000000000E+02,0.00000000000000E+00,2.84805533088094E-01,1.01073783728823E+00,1.07954878630480E-02
1.58000000000000E+00,1.58000000000000E+02,0.00000000000000E+00,2.84805533088094E-01,1.01073783728823E+00,7.96326458243414E-04
1.59000000000000E+00,1.59000000000000E+02,0.00000000000000E+00,2.84805533088094E-01,9.90754103229932E-01,-9.20315346652691E-03
1.60000000000000E+00,1.60000000000000E+02,0.00000000000000E+00,2.84805533088094E-01,9.90754103229932E-01,-1.91989522526177E-02
1.61000000000000E+00,1.61000000000000E+02,0.00000000000000E+00,3.16730459876604E-01,9.70374080740216E-01,-2.91870717137900E-02
1.62000000000000E+00,1.62000000000000E+02,0.00000000000000E+00,3.16730459876604E-01,9.70374080740216E-01,-3.91635167354326E-02
1.63000000000000E+00,1.63000000000000E+02,0.00000000000000E+00,3.16730459876604E-01,9.49605921556353E-01,-4.91242968725543E-02
1.64000000000000E+00,1.64000000000000E+02,0.00000000000000E+00,3.16730459876604E-01,9.49605921556353E-01,-5.90654279459089E-02
1.65000000000000E+00,1.65000000000000E+02,0.00000000000000E+00,3.53633986131843E-01,9.28457932665111E-01,-6.89829336356136E-02
1.66000000000000E+00,1.66000000000000E+02,0.00000000000000E+00,3.53633986131843E-01,9.28457932665111E-01,-7.88728470716243E-02
1.67000000000000E+00,1.67000000000000E+02,0.00000000000000E+00,3.53633986131843E-01,9.06938572980078E-01,-8.87312124204303E-02
1.68000000000000E+00,1.68000000000000E+02,0.00000000000000E+00,3.53633986131843E-01,9.06938572980078E-01,-9.85540864673349E-02
1.69000000000000E+00,1.69000000000000E+02,0.00000000000000E+00,3.94795628617505E-01,8.85056449958205E-01,-1.08337540193690E-01
1.70000000000000E+00,1.70000000000000E+02,0.00000000000000E+00,3.94795628617505E-01,8.85056449958205E-01,-1.18077660348448E-01
1.71000000000000E+00,1.71000000000000E+02,0.00000000000000E+00,3.94795628617505E-01,8.62820316156944E-01,-1.27770551013416E-01
1.72000000000000E+00,1.72000000000000E+02,0.00000000000000E+00,3.94795628617505E-01,8.62820316156944E-01,-1.37412335161562E-01
1.73000000000000E+00,1.73000000000000E+02,0.00000000000000E+00,4.39439893653362E-01,8.40239065733338E-01,-1.46999156207784E-01
1.74000000000000E+00,1.74000000000000E+02,0.00000000000000E+00,4.39439893653362E-01,8.40239065733338E-01,-1.56527179551485E-01
1.75000000000000E+00,1.75000000000000E+02,0.00000000000000E+00,4.39439893653362E-01,8.17321730886476E-01,-1.65992594110367E-01
1.76000000000000E+00,1.76000000000000E+02,0.00000000000000E+00,4.39439893653362E-01,8.17321730886476E-01,-1.75391613844810E-01
1.77000000000000E+00,1.77000000000000E+02,0.00000000000000E+00,4.86744608266319E-01,7.94077478244738E-01,-1.84720479272239E-01
1.78000000000000E+00,1.78000000000000E+02,0.00000000000000E+00,4.86744608266319E-01,7.94077478244738E-01,-1.93975458970865E-01
1.79000000000000E+00,1.79000000000000E+02,0.00000000000000E+00,4.86744608266319E-01,7.70515605199261E-01,-2.03152851072208E-01
1.80000000000000E+00,1.80000000000000E+02,0.00000000000000E+00,4.86744608266319E-01,7.70515605199261E-01,-2.12248984741791E-01
1.81000000000000E+00,1.81000000000000E+02,0.00000000000000E+00,5.35849736754328E-01,7.46645536185108E-01,-2.21260221647426E-01
1.82000000000000E+00,1.82000000000000E+02,0.00000000000000E+00,5.35849736754328E-01,7.46645536185108E-01,-2.30182957414499E-01
1.83000000000000E+00,1.83000000000000E+02,0.00000000000000E+00,5.35849736754328E-01,7.22476818911622E-01,-2.39013623067671E-01
1.84000000000000E+00,1.84000000000000E+02,0.00000000000000E+00,5.35849736754328E-01,7.22476818911622E-01,-2.47748686458422E-01
1.85000000000000E+00,1.85000000000000E+02,0.00000000000000E+00,5.85866593608414E-01,6.98019120543468E-01,-2.56384653677862E-01
1.86000000000000E+00,1.86000000000000E+02,0.00000000000000E+00,5.85866593608414E-01,6.98019120543468E-01,-2.64918070454247E-01
1.87000000000000E+00,1.87000000000000E+02,0.00000000000000E+00,5.85866593608414E-01,6.73282223833893E-01,-2.73345523534644E-01
1.88000000000000E+00,1.88000000000000E+02,0.00000000000000E+00,5.85866593608414E-01,6.73282223833893E-01,-2.81663642050185E-01
1.89000000000000E+00,1.89000000000000E+02,0.00000000000000E+00,6.35887359748871E-01,6.48276023211762E-01,-2.89869098864372E-01
1.90000000000000E+00,1.90000000000000E+02,0.00000000000000E+00,6.35887359748871E-01,6.48276023211762E-01,-2.97958611903882E-01
1.91000000000000E+00,1.91000000000000E+02,0.00000000000000E+00,6.35887359748871E-01,6.23010520823911E-01,-3.05928945471360E-01
1.92000000000000E+00,1.92000000000000E+02,0.00000000000000E+00,6.35887359748871E-01,6.23010520823911E-01,-3.13776911539647E-01
1.93000000000000E+00,1.93000000000000E+02,0.00000000000000E+00,6.84994805973873E-01,5.97495822534427E-01,-3.21499371026954E-01
1.94000000000000E+00,1.94000000000000E+02,0.00000000000000E+00,6.84994805973873E-01,5.97495822534427E-01,-3.29093235052452E-01
1.95000000000000E+00,1.95000000000000E+02,0.00000000000000E+00,6.84994805973873E-01,5.71742133882433E-01,-3.36555466171781E-01
1.96000000000000E+00,1.96000000000000E+02,0.00000000000000E+00,6.84994805973873E-01,5.71742133882433E-01,-3.43883079591987E-01
1.97000000000000E+00,1.97000000000000E+02,0.00000000000000E+00,7.32272125422590E-01,5.45759756000014E-01,-3.51073144365403E-01
1.98000000000000E+00,1.98000000000000E+02,0.00000000000000E+00,7.32272125422590E-01,5.45759756000014E-01,-3.58122784561985E-01
1.99000000000000E+00,1.99000000000000E+02,0.00000000000000E+00,7.32272125422590E-01,5.19559081491894E-01,-3.65029180419650E-01
2.00000000000000E+00,2.00000000000000E+02,0.00000000000000E+00,7.32272125422590E-01,5.19559081491894E-01,-3.71789569472137E-01
2.01000000000000E+00,2.01000000000000E+02,0.00000000000000E+00,7.76812775741766E-01,4.93150590278539E-01,-3.78401247653964E-01
2.02000000000000E+00,2.02000000000000E+02,0.00000000000000E+00,7.76812775741766E-01,4.93150590278539E-01,-3.84861570382012E-01
2.03000000000000E+00,2.03000000000000E+02,0.00000000000000E+00,7.76812775741766E-01,4.66544845404327E-01,-3.91167953613326E-01
2.04000000000000E+00,2.04000000000000E+02,0.00000000000000E+00,7.76812775741766E-01,4.66544845404327E-01,-3.97317874878699E-01
2.05000000000000E+00,2.05000000000000E+02,0.00000000000000E+00,8.17730231525448E-01,4.39752488812468E-01,-4.03308874291620E-01
2.06000000000000E+00,2.06000000000000E+02,0.00000000000000E+00,8.17730231525448E-01,4.39752488812468E-01,-4.09138555532205E-01
2.07000000000000E+00,2.07000000000000E+02,0.00000000000000E+00,8.17730231525448E-01,4.12784237088372E-01,-4.14804586805685E-01
2.08000000000000E+00,2.08000000000000E+02,0.00000000000000E+00,8.17730231525448E-01,4.12784237088372E-01,-4.20304701775097E-01
2.09000000000000E+00,2.09000000000000E+02,0.00000000000000E+00,8.54167548473534E-01,3.85650877173157E-01,-4.25636700467787E-01
