    "time",     "uDC",  "iAC[1]",  "iAC[2]",  "iAC[3]",  "uAC[1]",  "uAC[2]",  "uAC[3]",  "Losses"
         0, 565.68542,        -0,         0,         0,         0,         0,         0,       480
    0.0001, 562.34648,0.029752686,-0.59417312,0.56442043, 298.04961,-565.38349, 267.33387, 794.50803
    0.0002, 559.00832,0.061466535,-1.0494529,0.98798638, 312.23791,-563.00923, 250.77132, 789.42717
    0.0003, 555.67864,0.092151687,-3.2093986, 3.1172469, 325.91781,-559.68385, 233.76604, 791.08823
    0.0004, 552.36806, 0.1227459,-6.7381965, 6.6154506, 339.56316, -556.3803, 216.81714, 799.31473
    0.0005, 549.08422,0.15321897, -11.15224, 10.999021, 353.16219,-553.10527, 199.94307, 812.21524
    0.0006, 545.83137,0.18354083,-15.965879, 15.782338, 366.70152,-549.86202,  183.1605, 827.85636
    0.0007, 542.61037,0.21368157,-20.694358, 20.480677, 380.16612,-546.65045, 166.48434, 844.26241
    0.0008, 539.41945,0.24361142,-24.856139, 24.612528, 393.53975,-543.46783, 149.92808, 859.42445
    0.0009, 536.25258,0.27330087,-27.979264, 27.705963, 406.80416,-540.30719, 133.50302, 871.32888
     0.001, 533.10199,0.30272044,-29.597467, 29.294747, 419.94027,-537.15981, 117.21953, 877.96438
    0.0011, 529.95619,0.33184156,-29.259982, 28.928141,  432.9276,-534.01331, 101.08571, 877.38158
    0.0012, 526.80041,0.36063487,-26.532985,  26.17235, 445.74364,-530.85206, 85.108415, 867.73153
    0.0013, 523.61714,0.38907292,-21.001459, 20.612386,  458.3655,-527.65769, 69.292192,  847.3135
    0.0014,  520.3864,0.41712596,-12.271461, 11.854335, 470.76793,-524.40948, 53.641553, 814.62566
    0.0015, 517.08604,0.42771465,-0.91468329,0.48696864, 474.40073,-504.02773, 29.626998, 747.65918
    0.0016, 513.74889,0.44995057,-0.92363748,0.47368691, 483.85013, -495.7183, 11.868172, 744.16859
    0.0017,  510.4118, 0.4712211,-0.9306376, 0.4594165, 492.81687,-486.91457,-5.9022978, 740.47954
    0.0018, 507.07478,0.49152057,-0.93570687, 0.4441863,  501.2981,-477.63097,-23.667133, 736.58281
    0.0019, 503.73785,0.60146825,-1.0279554, 0.4264871, 507.73847,  -467.113,-40.625468, 730.59988
     0.002, 500.41617, 6.4489039, -6.847473,0.39856911, 504.42846,-451.49898,-52.929475, 734.15187
    0.0021, 497.16251,  21.04968,-21.419938,0.37025778, 501.20398,-435.73107,-65.472916, 774.30094
    0.0022, 494.03402, 43.875604,-44.217185,0.34158105, 498.12112,-419.85126,-78.269864, 850.55394
    0.0023, 491.08307, 74.351261,-74.663828,0.31256722, 495.23109,-403.89931, -91.33178,  962.8518
    0.0024, 488.35944, 111.86483,-112.14807,0.28324492, 492.58247,-387.91384,-104.66863,   1111.42
    0.0025, 485.90712, 155.74738,-156.00102,0.25364235, 490.21789,-371.93025,-118.28764, 1296.4638
    0.0026, 483.76616, 205.29834,-205.52213,0.22379098,   488.176, -355.9836, -132.1924,  1518.076
    0.0027, 481.97259, 259.78836,-259.98208,0.19371744, 486.49139,-340.10451,-146.38688, 1776.0539
    0.0028, 480.55696, 318.45362,-318.61707,0.16345441, 485.19306,-324.32382,-160.86925, 2069.6861
    0.0029, 479.54426, 380.50272,-380.63575,0.13302763, 484.30443, -308.6661,-175.63834, 2397.6121
     0.003, 478.95416, 445.12495,-445.22743,0.10247253, 483.84355,-293.15809,-190.68546, 2757.7229
    0.0031, 478.80102, 511.49602,-511.56783,0.071812452, 483.82312,-277.81782, -206.0053, 3147.0722
    0.0032, 479.09374, 578.78236,-578.82344,0.041086501, 484.25038,-262.66846,-221.58192, 3561.8189
    0.0033, 479.83566,  646.1456,-646.15591,0.010313565, 485.12699,-247.72028,-237.40671, 3997.1963
    0.0034, 481.02385, 712.74799,-712.72753,-0.020464199, 486.44835,-232.99207,-253.45628, 4447.5274
    0.0035, 482.65114, 777.75673,-777.70551,-0.05122526, 488.20562,-218.49016,-269.71547, 4906.2709
    0.0036, 484.70446, 840.34926,-840.26733,-0.081930102,  490.3841,-204.22696,-286.15714, 5366.1018
    0.0037, 487.16487, 899.71866, -899.6061,-0.1125621, 492.96321, -190.2005,-302.76271, 5819.0328
    0.0038, 490.00803, 955.07862,-954.93555,-0.14307345, 495.91706,-176.42173,-319.49533, 6256.5602
    0.0039, 493.20458, 1005.6682,-1005.4947,-0.17345621, 499.21474,-162.87918,-336.33557, 6669.8468
     0.004, 496.72026, 1050.7563,-1050.5527,-0.20365149, 502.82057,-149.58444,-353.23613, 7049.9079
    0.0041, 500.51609, 1089.6462,-1089.4125,-0.23366675, 506.69414,-136.51358,-370.18056, 7387.8471
    0.0042, 504.54854, 1121.6795,-1121.4161,-0.26342433, 510.79061,-123.68301,-387.10761, 7675.0557
    0.0043, 508.76981, 1146.2408,-1145.9478,-0.29295689, 515.06097,-111.05189,-404.00907, 7903.4932
    0.0044, 513.12768, 1162.7672, -1162.445,-0.32216963, 519.45186,-98.640953,-420.81091, 8065.9167
    0.0045, 517.56706, 1170.7378,-1170.3867,-0.35107533, 523.90713,-86.415725,-437.49141, 8156.0545
    0.0046, 522.02953, 1169.6843,-1169.3047,-0.37963473, 528.36746,-74.366175,-454.00129, 8168.8366
    0.0047, 526.45365, 1159.1956,-1158.7878,-0.40781943, 532.77057,-62.475366, -470.2952, 8100.6253
    0.0048, 530.77534, 1138.9197,-1138.4841,-0.43560166, 537.05167,-50.724789,-486.32688, 7949.3832
    0.0049,  534.9285, 1108.5622,-1108.0993,-0.46295399, 541.14408,-39.094818,-502.04927, 7714.7795
