"Time","iAC_1_","iAC_2_","iAC_3_ ","Losses","uAC_1_","uAC_2_","uAC_3_","uDC"
0.001508073,0.425128865,-0.906708941,0.481580076,0.743345703,472.9664363,-501.1920417,28.22560548,516.8032358
0.001518073,0.431668298,-0.916175572,0.484507274,0.746889792,476.0693038,-502.4887914,26.41948762,516.4695179
0.001528073,0.434064591,-0.917416738,0.483352147,0.746680688,477.1005932,-501.7443714,24.64377825,516.1358008
0.001543016,0.437411783,-0.918804224,0.481392442,0.746166588,478.5248453,-500.5151749,21.99032963,515.6371097
0.001617734,0.453805267,-0.925044569,0.471239301,0.743512675,485.4748789,-494.1918959,8.717016986,513.1436746
0.001679999,0.467056771,-0.929417406,0.462360636,0.741217845,491.0617207,-488.7136531,-2.348067562,511.065842
0.001742264,0.479933915,-0.933043349,0.453109434,0.738844669,496.4613952,-483.0491544,-13.41224081,508.9880349
0.001804529,0.492429695,-0.935916801,0.443487105,0.736386183,501.6703986,-477.1991036,-24.47129498,506.9102518
0.001866794,0.504542935,-0.938043925,0.433500989,0.733841401,506.6881425,-471.1671693,-35.52097315,504.8324912
0.001876794,0.506451588,-0.938314279,0.431862691,0.733423615,507.475622,-470.1811735,-37.29444849,504.4987963
0.001886794,0.516139226,-0.946263819,0.430124593,0.732901832,508.1655536,-469.1452884,-39.02026521,504.1651075
0.001896794,0.618916908,-1.046291886,0.427374978,0.731286807,507.8321364,-467.6037711,-40.22836536,503.8314869
0.001906794,0.813845058,-1.238448393,0.424603335,0.730039831,507.4990331,-466.0513965,-41.4476366,503.4979958
0.001916794,1.100464431,-1.522291618,0.421827187,0.729167043,507.1663039,-464.4969562,-42.66934768,503.1646955
0.001926794,1.478318749,-1.897365618,0.419046869,0.728667259,506.8340087,-462.9406485,-43.89336018,502.8316466
0.001936794,1.946946295,-2.36320871,0.416262416,0.72853924,506.502207,-461.3825196,-45.11968743,502.4989099
0.001946794,2.50587979,-2.919353644,0.413473854,0.728781817,506.1709582,-459.8226129,-46.34834528,502.1665453
0.001956794,3.154646428,-3.565327639,0.410681212,0.729393891,505.8403212,-458.2609718,-47.57934944,501.8346129
0.001966794,3.892767901,-4.300652417,0.407884516,0.730374431,505.5103546,-456.6976392,-48.81271543,501.5031722
0.001976794,4.719760435,-5.12484423,0.405083794,0.731722475,505.1811167,-455.1326581,-50.04845859,501.1722825
0.001987535,5.709930543,-6.112001748,0.402071205,0.733592831,504.8284088,-453.4500079,-51.37840094,500.8175965
0.001999298,6.85514311,-7.253909745,0.398766635,0.735900732,504.4426925,-451.6048632,-52.83782934,500.4295923
0.002017474,8.862509614,-9.256159151,0.393649536,0.740460253,503.8490685,-448.7494993,-55.09956916,499.8319575
0.002038093,11.48594299,-11.8737723,0.387829306,0.747088889,503.1795337,-445.5046139,-57.67491979,499.1571803
0.00206158,14.91704547,-15.29822528,0.381179801,0.756518799,502.4225218,-441.8013522,-60.62116966,498.3933114
0.002088417,19.40660855,-19.78016499,0.373556444,0.769737245,501.5657364,-437.5612768,-64.00445956,497.5275527
0.002119175,25.28563113,-25.65041751,0.364786386,0.788084053,500.5958497,-432.6913003,-67.9045494,496.5459148
0.002154534,32.99171308,-33.34637584,0.354662764,0.813386225,499.4988074,-427.0809628,-72.41784455,495.4334682
0.002195312,43.10590801,-43.44884119,0.342933184,0.848154548,498.2602996,-420.5969132,-77.66338642,494.1747413
0.002242509,56.40287596,-56.73216313,0.329287176,0.895872962,496.8668344,-413.0771699,-83.78966443,492.754693
0.002297371,73.92266197,-74.23599615,0.313334186,0.96144185,495.3075423,-404.3210208,-90.98652154,491.1603741
0.002361483,97.07338794,-97.36796171,0.294573773,1.051871621,493.5775769,-394.0758223,-99.5017546,489.3841225
0.002436931,127.7867633,-128.059107,0.272343775,1.17742227,491.6841152,-382.0140812,-109.670034,487.4292524
0.002526569,168.7622758,-169.0080108,0.245735014,1.353558096,489.6576585,-367.696459,-121.9611995,485.3208672
0.002634544,223.8862557,-224.0996818,0.213426104,1.604552316,487.5740016,-350.5001596,-137.073842,483.1269903
0.002767411,299.0329641,-299.2062998,0.173335684,1.970779804,485.6014454,-329.4686516,-156.1327938,481.0041767
0.002937036,403.9118172,-404.0335421,0.121724951,2.525949754,484.1187633,-302.9219179,-181.1968454,479.3117853
0.003170781,557.8546463,-557.9047154,0.050069083,3.430734568,484.1106063,-267.0898695,-217.0207368,478.995814
0.003584954,825.1582449,-825.080929,-0.077315838,5.253285647,489.8992776,-206.2916809,-283.6075967,484.2500165
0.003881578,989.6761301,-989.5082618,-0.167868296,6.538854787,498.2593768,-165.1954566,-333.0639202,492.2811869
0.004188424,1110.827794,-1110.567795,-0.259998992,7.579697074,509.7299684,-124.8653581,-384.8646103,503.50959
0.004452876,1161.227054,-1160.889559,-0.337495168,8.061628012,521.0187278,-91.76161141,-429.2571164,514.6976509
0.004692662,1154.687787,-1154.282022,-0.405764632,8.057587249,531.4996765,-62.86731935,-468.6323572,525.1917674
0.004915923,1098.798415,-1098.331147,-0.467267974,7.633462391,540.6932386,-36.71239847,-503.9808401,534.4971882
0.005125184,1000.093269,-999.5704348,-0.522833729,6.87228007,548.1386028,-12.65217548,-535.4864273,542.1400334
0.005169367,973.3883907,-972.8541057,-0.534284978,6.669977262,549.5140843,-7.614285953,-541.8997984,543.5689389
0.005213549,944.6162809,-944.0706479,-0.545632979,6.454304493,550.8037008,-2.585088179,-548.2186127,544.9161136
0.005223549,937.8171558,-937.2689687,-0.548187083,6.403704485,551.0831493,-1.447758926,-549.6353904,545.2091634
0.005233549,930.8937461,-930.2741233,-0.619622738,6.351506837,551.3553967,-0.929653571,-550.4257432,545.4953297
0.005243549,923.9274137,-923.1107496,-0.816664024,6.298367421,551.622788,-0.922293163,-550.7004948,545.7768512
0.005253549,916.9181493,-915.7789031,-1.139246257,6.244854121,551.8852944,-0.914638742,-550.9706557,546.0536993
0.005263549,909.8659471,-908.2786421,-1.587304959,6.190976351,552.1428875,-0.90669043,-551.2361971,546.3258454
0.005273549,902.7708044,-900.6100285,-2.160775867,6.136743822,552.3955387,-0.898448354,-551.4970904,546.5932609
0.005283549,895.6327219,-892.773127,-2.859594932,6.082166543,552.6432195,-0.889912642,-551.7533068,546.8559171
0.005293549,888.4517037,-884.7680053,-3.683698322,6.027254819,552.8859012,-0.881083426,-552.0048178,547.1137855
0.005303549,881.227757,-876.5947346,-4.633022428,5.972019247,553.1235555,-0.87196084,-552.2515946,547.3668375
0.005313549,873.9608928,-868.2533889,-5.707503863,5.916470721,553.3561536,-0.862545022,-552.4936086,547.6150443
0.005323549,866.6511248,-859.7440454,-6.907079466,5.860620428,553.5836673,-0.852836113,-552.7308311,547.8583775
0.005334058,858.9216968,-850.615846,-8.305850794,5.801598388,553.8171202,-0.842309153,-552.974811,548.1086886
0.005345585,850.4151467,-840.4921439,-9.923002805,5.736834928,554.0697699,-0.830568311,-553.2392016,548.3799691
0.005363418,837.1425766,-824.3911978,-12.7513788,5.635945687,554.4471215,-0.811639007,-553.6354825,548.786695
0.00538364,821.9256591,-805.4871779,-16.43848119,5.520587361,554.8550236,-0.789047908,-554.0659757,549.2287189
0.005406611,804.4266298,-783.1819177,-21.24471204,5.388452943,555.2922821,-0.761936444,-554.5303457,549.7057826
0.005432739,784.2472073,-756.7377329,-27.50947446,5.236945801,555.7554707,-0.729227529,-555.0262432,550.2155957
0.005462489,760.9146981,-725.2393419,-35.67535622,5.063177577,556.2379717,-0.689563296,-555.5484085,550.7529287
0.005496392,733.865684,-687.5461589,-46.31952517,4.864009435,556.7286197,-0.641225992,-556.0873937,551.3083199
0.005535052,702.4259467,-642.2312385,-60.19470821,4.63616328,557.2098225,-0.582035948,-556.6277865,551.8662784
0.005579163,665.7858181,-587.5031313,-78.28268677,4.376456037,557.6549649,-0.509219935,-557.1457449,552.40279
0.005629516,622.9700824,-521.1059393,-101.8641431,4.082245519,558.0248195,-0.419241377,-557.6055781,552.8818583
0.005687018,572.8015893,-440.1917188,-132.6098705,3.752234653,558.2625898,-0.307581541,-557.9550082,553.250712
0.005752708,513.8579858,-341.1580828,-172.699903,3.387876023,558.2870652,-0.168458011,-558.1186072,553.4331648
0.005827775,444.421642,-219.4424995,-224.9791425,2.995773422,557.9831766,0.005536637,-557.9887133,553.3204278
0.00587556,399.0938551,-137.2515156,-261.8423395,2.764010292,557.6010933,0.124590699,-557.725684,553.0658626
0.005903738,371.9649503,-87.08185287,-284.8830974,2.635194053,557.3056332,0.197801047,-557.5034342,552.8477006
0.005913738,362.2487989,-68.89546692,-293.353332,2.590948098,557.1847868,0.224457641,-557.4092444,552.7547564
0.005927001,349.2986418,-44.49651821,-304.8021236,2.533566857,557.0127101,0.260305345,-557.2730154,552.6200286
0.005938824,337.7297856,-22.63740338,-315.0923822,2.483840762,556.8546281,0.292454686,-557.1470828,552.4953742
0.005948824,327.9055469,-3.977066786,-323.9284801,2.442780558,556.7135795,0.319951093,-557.0335306,552.38281
0.005958824,348.9269023,-46.8770131,-302.0498892,2.341630382,0.39580352,556.5037945,-556.899598,552.2497344
0.005968824,339.0082658,-27.81390361,-311.1943622,2.486464252,556.5070073,0.283380175,-556.7903875,552.1412978
0.005978824,329.0525698,-8.593418839,-320.4591509,2.444761037,556.362758,0.31186542,-556.6746234,552.0262244
0.005988824,349.9391671,-50.971845,-298.9673221,2.327365458,0.400910611,556.1379779,-556.5388885,551.8910944
0.005998824,339.9041139,-31.4267657,-308.4773482,2.487998311,556.1534748,0.277050305,-556.4305251,551.7832558
0.006008824,329.8304285,-11.72402202,-318.1064065,2.445760277,556.0091444,0.306382078,-556.3155265,551.6687017
0.006018824,350.5777373,-53.58014308,-296.9975942,2.317842713,0.404157476,555.7745654,-556.1787229,551.5322593
0.006028824,340.421781,-33.55235968,-306.8694213,2.48838123,555.7976294,0.273316788,-556.0709462,551.4247665
0.006038824,330.2256539,-13.36665197,-316.8590019,2.44566371,555.6529579,0.303492046,-555.9564499,551.3104765
0.006048824,350.8291473,-54.69974053,-296.1294068,2.312963481,0.405528482,555.4137751,-555.8193036,551.173456
0.006058824,340.5477941,-34.18855161,-306.3592425,2.48751273,555.4396738,0.272170419,-555.7118443,551.066048
0.006068824,330.2247661,-13.51920809,-316.705558,2.444378102,555.2943919,0.303186047,-555.5975779,550.9517582
0.006078824,350.6799231,-54.32859298,-296.3513302,2.312649941,0.405008111,555.0557992,-555.4608073,550.8148864
0.006088824,340.2686745,-33.33333143,-306.9353431,2.485313846,555.0797852,0.273601738,-555.3533869,550.7072929
0.006098824,329.8142834,-12.17971521,-317.6345681,2.441831515,554.9336146,0.305454547,-555.2390692,550.5927302
0.006108824,350.1165902,-52.46478009,-297.6518101,2.316845072,0.402580968,554.7008039,-555.1033849,550.4567261
0.006118824,339.5709465,-30.98481464,-308.5861319,2.481726892,554.7181149,0.27760104,-554.9957159,550.3486682
0.006128824,328.9807297,-9.346325153,-319.6344045,2.43797327,554.5707687,0.310287769,-554.8810565,550.2335505
0.006138824,349.1256818,-49.10650717,-300.0191746,2.325512603,0.398231791,554.3489295,-554.7471613,550.0991253
0.006148824,338.4411455,-27.14124385,-311.2999016,2.476715415,554.354789,0.284158374,-554.6389474,549.990315
0.006158824,327.7106437,-5.017318358,-322.6933254,2.432773902,554.2059711,0.317675689,-554.5236468,549.8743512
0.006168824,347.6937478,-44.25210675,-303.441641,2.33863697,0.391945463,554.0002902,-554.3922357,549.7422084
0.006178824,336.8658265,-21.80099038,-315.0648361,2.470264154,553.9899078,0.293263552,-554.2831714,549.6323486
0.006188824,356.7373563,-60.68131863,-296.0560377,2.311945761,0.417418258,553.7295501,-554.1469683,549.4952826
0.006198824,345.8099319,-37.9027392,-307.9071927,2.507852832,553.7739915,0.270004184,-554.0439956,549.391386
0.006208824,334.8335513,-14.9649593,-319.868592,2.462405576,553.6288636,0.304903328,-553.9337669,549.280172
0.006218824,354.5353948,-53.31953611,-301.2158587,2.332109875,0.407854523,553.3933363,-553.8011908,549.1465465
0.006228824,343.4563609,-30.05389089,-313.40247,2.498540759,553.4134854,0.283348296,-553.6968337,549.0410816
0.006238824,332.3270869,-6.628993188,-325.6980937,2.453129113,553.2660472,0.319068781,-553.585116,548.9281973
0.006248824,351.8547899,-44.45743964,-307.3973503,2.35669001,0.396311833,553.0605276,-553.4568394,548.7986936
0.006258824,340.6196856,-20.70428462,-319.915401,2.487749892,553.0515564,0.299210817,-553.3507672,548.6913382
0.006268824,360.0276327,-58.17787087,-301.8497618,2.337552775,0.418205085,552.800703,-553.2189081,548.5581365
0.006278824,348.6845663,-34.09620457,-314.5883617,2.522146869,552.8378336,0.280491877,-553.1183255,548.4561582
0.006288824,337.2884578,-9.854894797,-327.433563,2.475565368,552.692621,0.317578351,-553.0101993,548.3465827
0.006298824,356.5145034,-46.80220327,-309.7123001,2.368980624,0.403316303,552.4804287,-552.883745,548.2186233
0.006308824,345.0072156,-22.23200951,-322.7752061,2.50830924,552.4803288,0.300542896,-552.7808717,548.1141941
0.006318824,364.1083708,-58.82438605,-305.2839847,2.354510821,0.422932334,552.2286385,-552.6515708,547.9832831
0.006328824,352.4877475,-33.92506815,-318.5626793,2.540645153,552.26915,0.284637327,-552.5537873,547.8838414
0.006338824,340.8114054,-8.865811216,-331.9455942,2.493124978,552.1251889,0.32307946,-552.4482684,547.7766156
0.006348824,359.7229581,-44.93188507,-314.7910731,2.392727731,0.404654439,551.9207989,-552.3254533,547.6520433
0.006358824,347.9300296,-19.54315345,-328.3868761,2.523708252,551.9159334,0.308843414,-552.2247769,547.5495637
0.006368824,366.7115482,-55.25435495,-311.4571933,2.382660729,0.421965481,551.677869,-552.0998345,547.4227693
0.006378824,354.7998565,-29.53592423,-325.2639323,2.553724874,551.7081028,0.295727712,-552.0038305,547.32487
0.006388824,342.8299003,-3.657356843,-339.1725435,2.505528639,551.5643756,0.335514851,-551.8998904,547.2189911
0.006398824,361.4141845,-38.84234619,-322.5718383,2.427701701,0.40025613,551.382234,-551.7824902,547.099607
0.006408824,349.3221869,-12.6337542,-336.6884327,2.533732126,551.3589103,0.324054354,-551.6829646,546.9980567
0.006418824,367.7712902,-47.46405737,-320.3072329,2.421835665,0.415234932,551.1489045,-551.5641394,546.8771633
0.006428824,355.5550585,-20.92523404,-334.6298244,2.561235656,551.155147,0.313704277,-551.4688513,546.7797687
0.006438824,373.8669229,-55.40096072,-318.4659622,2.417910164,0.429267454,550.9196117,-551.3488791,546.6576482
0.006448824,361.5242591,-28.53170685,-332.9925522,2.587967656,550.9531879,0.304460541,-551.2576485,546.5642335
0.006458824,349.119544,-1.501982624,-347.6175613,2.538341647,550.8120694,0.346115233,-551.1581846,546.4625491
0.006468824,367.223396,-35.45203209,-331.7713639,2.472034528,0.402675025,550.6445179,-551.0471929,546.3492995
0.006478824,354.6889431,-8.091591736,-346.5973514,2.563200281,550.6130082,0.338505421,-550.9515136,546.2513285
0.006488824,372.6504152,-41.68742023,-330.9629949,2.472066322,0.414337421,550.4257155,-550.8400529,546.1375405
0.006498824,359.9840165,-13.99608497,-345.9879316,2.587189527,550.4159796,0.331991515,-550.7479711,546.0430999
0.006508824,377.8010553,-47.237868,-330.5631873,2.473877167,0.425038498,550.2112709,-550.6363094,545.9290457
0.006518824,365.0005002,-19.21546772,-345.7850325,2.610252046,550.2210658,0.326569238,-550.5476351,545.8379499
0.006528824,382.6710543,-52.10339893,-330.5676554,2.477411759,0.434774018,550.0012637,-550.4360377,545.7238991
0.006538824,369.73413,-23.74977251,-345.9843575,2.632334576,550.0283437,0.322234263,-550.350578,545.6359595
0.006548824,387.2561509,-56.28406335,-330.9720875,2.482618761,0.443539771,549.7957674,-550.2393072,545.5221787
0.006558824,374.1806431,-27.59905897,-346.5815842,2.653387928,549.8378842,0.318982206,-550.1568664,545.4372038
0.006568824,391.552085,-59.7799384,-331.7721466,2.489450797,0.451331572,549.5948501,-550.0461816,545.3239568
0.006578824,378.3357789,-30.76341386,-347.572365,2.67336698,549.6497526,0.316808634,-549.9665612,545.2417523
0.006588824,365.0501845,-1.585862529,-363.464322,2.620405851,549.5162283,0.361878098,-549.8781064,545.150691
0.006598824,382.1936066,-33.24303939,-348.9505672,2.559247055,0.415436231,549.3635059,-549.7789421,545.0488968
0.006608824,368.7638913,-3.733771637,-365.0301196,2.638514171,549.331711,0.361295987,-549.693007,544.9603116
0.006618824,385.7516356,-35.03818176,-350.7134538,2.569767178,0.420789397,549.1742703,-549.5950597,544.8596931
0.006628824,372.1755861,-5.197080936,-366.9785051,2.655515853,549.1496575,0.361781062,-549.5114386,544.7733828
0.006638824,389.0056205,-36.14901184,-352.8566086,2.581840324,0.425154207,548.9898033,-549.4149575,544.6741934
0.006648824,375.2810253,-5.975972049,-369.3050532,2.671379901,548.9701131,0.363328718,-549.3334418,544.5899537
0.006658824,391.9513225,-36.57572731,-355.3755952,2.595436816,0.428526621,548.8101465,-549.2386731,544.492444
0.006668824,378.0759726,-6.070653686,-372.0053189,2.686079367,548.7931174,0.365934299,-549.1590517,544.410068
0.006678824,394.5845104,-36.3185526,-358.2659578,2.610530918,0.430902632,548.6353359,-549.0662386,544.3144855
0.006688824,380.5562002,-5.481361643,-375.0748385,2.699591347,548.618704,0.369593107,-548.9882971,544.2337633
0.006698824,396.9009619,-35.3777389,-361.523223,2.627100827,0.432278269,548.4654016,-548.8976798,544.1403527
0.006708824,382.7174894,-4.208358791,-378.5091307,2.711896977,548.4469011,0.374300398,-548.8212015,544.0610717
0.006718824,398.8964644,-33.75356414,-365.1429003,2.645128669,0.432649596,548.3003676,-548.7330172,543.9700746
0.006728824,384.5556326,-2.251935066,-382.3036976,2.722981427,548.2777308,0.380051382,-548.6577821,543.8920194
0.006738824,400.5668164,-31.44633299,-369.1204834,2.664600497,0.432012717,548.1402525,-548.5722652,543.8036743
0.006748824,386.0664336,0.387592546,-386.4540261,2.732833903,548.1112096,0.386841232,-548.4980508,543.7266266
0.006758824,401.9078285,-28.45637684,-373.4514516,2.685506288,0.430363775,547.9850685,-548.4154323,543.6411691
0.006768824,387.2457089,3.709880016,-390.9555889,2.741447633,547.9473482,0.394665074,-548.3420133,543.5649079
0.006778824,402.9153243,-24.78405382,-378.1312705,2.707839933,0.42769895,547.8348225,-548.2625215,543.4825706
0.006788824,388.0892891,7.714556289,-395.8038454,2.748819874,547.7861517,0.403517998,-548.1896697,543.4068722
0.006798824,403.5851419,-20.42974871,-383.1553932,2.73159924,0.424014467,547.6895152,-548.1135297,543.3278846
0.006808824,388.5930198,12.4012233,-400.9942431,2.754951899,547.6276192,0.413395053,-548.0410142,543.2525223
0.006818824,403.9131349,-15.39387301,-388.5192619,2.756785926,0.419306589,547.5491416,-547.9684481,543.1771109
0.006828824,388.7527628,17.76945598,-406.5222188,2.759848998,547.4717441,0.42429125,-547.8960353,543.1018553
0.006838824,403.8951731,-9.676864864,-394.2183083,2.783405615,0.413571624,547.4136906,-547.8272623,543.0302436
0.006848824,388.5643969,23.81880228,-412.3831992,2.763520474,547.3185141,0.436201565,-547.7547157,542.9548628
0.006858824,403.5271443,-3.27918908,-400.2479552,2.811467831,0.406805927,547.2831457,-547.6899517,542.8872711
0.006868824,388.0238194,30.54878322,-418.5726026,2.765979634,547.1679113,0.449120937,-547.6170322,542.8115302
0.006878824,402.8049547,3.798662913,-406.6036176,2.840985999,0.399005893,547.1574843,-547.5564902,542.7481759
0.006888824,387.1269471,37.95889282,-425.0858399,2.767243792,547.0199117,0.46304427,-547.482956,542.6718374
0.006898824,401.7245305,11.55617307,-413.2807035,2.871977438,0.390167967,547.0366779,-547.4268459,542.6129347
0.006908824,385.8697171,46.04859823,-431.9183154,2.767334259,546.874486,0.477966436,-547.3524524,542.5357583
0.006918824,400.2818187,19.99279676,-420.2746155,2.904463355,0.380288642,546.9206925,-547.3009811,542.4815185
0.006928824,384.2480883,54.81733968,-439.065428,2.766276344,546.7315989,0.493882274,-547.2254811,542.4032612
0.006938824,398.4727885,29.10796277,-427.5807513,2.938468846,0.369364456,546.809488,-547.1788525,542.3538925
0.006948824,412.6002411,3.576364941,-416.176606,2.893668212,0.409023467,546.715581,-547.1246045,542.2969211
0.006958824,396.2899493,38.90482511,-435.1947744,2.818391908,546.5829844,0.474099125,-547.0570835,542.226692
0.006968824,410.2271423,13.7188889,-423.9460312,2.929098168,0.396507857,546.6114726,-547.0079805,542.1749005
0.006978824,393.7327135,49.3792027,-443.1119162,2.813617886,546.4462279,0.492490626,-546.9387185,542.1029669
0.006988824,407.4777545,24.53840737,-432.0161618,2.966066436,0.382938964,546.5120176,-546.8949566,542.0565556
0.006998824,420.7935826,0.534133041,-421.3277156,2.918057822,6.355237952,540.4888133,-546.8440513,542.0030228
0.007008824,422.306503,0.11270313,-422.4192061,2.789022135,217.0453741,329.7486172,-546.7939912,541.9503583
0.007018824,423.5989136,0.108257252,-423.7071709,2.795734153,219.2437035,327.5010638,-546.7447673,541.8985539
0.007028824,424.8750892,0.111183316,-424.9862725,2.803195858,217.7564713,328.9398989,-546.6963702,541.8476014
0.007038824,426.1381207,0.114238651,-426.2523594,2.810615098,216.2050125,330.4437775,-546.64879,541.797492
0.007081049,431.2116678,0.127136705,-431.3388045,2.840668435,209.6624175,336.7992496,-546.4616671,541.6002087
0.007292172,451.9161257,0.191246599,-452.1073723,2.968175049,177.2079405,368.4547309,-545.6626714,540.7597384
0.007586145,459.9480055,0.279053288,-460.2270588,3.033455362,132.8686695,411.922237,-544.7909065,539.8718201
0.007821955,442.5428684,0.347803241,-442.8906717,2.952034565,98.08365439,445.887243,-543.9708974,539.0865509
0.008021462,406.9326147,0.404493979,-407.3371087,2.767811377,69.19442786,473.6888114,-542.8832393,538.0700545
0.0081979,357.2371289,0.45331298,-357.6904419,2.5103413,44.03507655,497.3485102,-541.3835868,536.6697413
0.008355271,297.2830775,0.495685821,-297.7787634,2.207311765,21.87675648,517.5630728,-539.4398293,534.8458457
0.008494493,231.332943,0.532165733,-231.8651087,1.886686038,2.472042558,534.6383073,-537.1103498,532.6482255
0.008504493,226.1198026,0.534747531,-226.6545501,1.861957868,1.085149532,535.8332151,-536.9183647,532.4666637
0.008514493,220.7807654,0.595330385,-221.3760958,1.836412716,0.220185215,536.5007442,-536.7209294,532.2798456
0.008524493,215.3003749,0.809296496,-216.1096714,1.810044604,0.214490864,536.3053635,-536.5198543,532.0895169
0.008534493,209.678609,1.176518854,-210.8551279,1.783774704,0.208501882,536.1066452,-536.3151471,531.8956856
0.008544493,203.9154467,1.696868631,-205.6123153,1.757607117,0.202218376,535.904597,-536.1068154,531.6983594
0.008554493,198.0108681,2.370215187,-200.3810833,1.731546207,0.195640457,535.6992263,-535.8948668,531.4975462
0.008564493,191.9648544,3.196426078,-195.1612805,1.705596604,0.18876824,535.4905405,-535.6793087,531.2932536
0.008574493,185.777388,4.175367069,-189.9527551,1.679763201,0.181601839,535.2785467,-535.4601486,531.085489
