    "time",    "Out1",    "Out2", "Out3[1]", "Out3[2]",    "Out4",    "Out5",    "Out6"
         0,         0,         0,         0,         0,         0,         0,         0
       0.1,0.0049973248,         0,         0,         0,0.0048345241,0.0046717235,         0
       0.2,0.019934422,         0,         0,         0,0.018667937,0.017401451,         0
       0.3,0.04466333,         0,         0,         0,0.040502056,0.036340782,         0
       0.4,0.078937702,         0,         0,         0,0.069339736,0.059741769,         0
       0.5,0.12241747,         0,         0,         0,0.10418771,0.085957947,         0
       0.6,  0.174662,         0,         0,         0,0.14406024,0.11345848,         0
       0.7,0.23515385,         0,         0,         0, 0.1879817,0.14080954,         0
       0.8,0.30327708,         0,         0,         0,0.23499348,0.16670987,         0
       0.9,0.37835847,         0,         0,         0, 0.2841516,0.18994472,         0
         1,0.45966506,         0,         0,         0, 0.3345325,0.20939994,         0
       1.1,0.54638068,         0,         0,         0, 0.3852466,0.22411251,         0
       1.2,0.63762503,         0,         0,         0,0.43544089,0.23325674,         0
       1.3,0.73248195,         0,         0,         0,0.48429852, 0.2361151,         0
       1.4,0.83000953,         0,         0,         0,0.53104322,0.23207692,         0
       1.5,0.92923856,         0,         0,         0, 0.5749471,0.22065564,         0
       1.6, 1.0291768,         0,         0,         0,0.61533698,0.20149717,         0
       1.7, 1.1288225,         0,         0,         0,0.65159785, 0.1743732,         0
       1.8, 1.2271791,         0,         0,         0,0.68317552,0.13917195,         0
       1.9, 1.3232648,         0,         0,         0,0.70958012,0.095895433,         0
         2, 1.4161212,         0,         0,         0,0.73039033,0.044659434,         0
       2.1, 1.5048208,         0,         0,         0,0.74525624,-0.014308307,         0
       2.2, 1.5884761,         0,         0,         0,0.75390067,-0.080674754,         0
       2.3, 1.6662507,         0,         0,         0,0.75612047,-0.1540098,         0
       2.4, 1.7373681,         0,         0,         0,0.75178776,-0.23379254,         0
       2.5,  1.801118,         0,         0,         0,0.74085056,-0.31941691,         0
       2.6, 1.8568634,         0,         0,         0,0.72333199,-0.41019944,         0
       2.7, 1.9040468,         0,         0,         0,0.69932891,-0.50538901,         0
       2.8, 1.9421968,         0,         0,         0,0.66901035,-0.60417612,         0
       2.9, 1.9709324,         0,         0,         0, 0.6326153,-0.70570181,         0
         3, 1.9899666,         0,         0,         0, 0.5904496,-0.80906738,         0
       3.1, 1.9991091,         0,         0,         0,0.54288225,-0.91334463,         0
