"time", "dFFREG.dataOut[1]", "dFFREG.dataOut[2]"
0.43,1,1
0.43,1,1
0.43,1,1
0.43488281,1,1
0.44,1,1
0.44,1,1
0.44,1,1
0.44488281,1,1
0.45,1,1
0.45,1,1
0.45,1,1
0.45488281,1,1
0.46,1,1
0.46,1,1
0.46,1,1
0.46488281,1,1
0.47,1,1
0.47,1,1
0.47,1,1
0.47488281,1,1
0.48,1,1
0.48,1,1
0.48,1,1
0.48488281,1,1
0.49,1,1
0.49,1,1
0.49,1,1
0.49488281,1,1
0.5,1,1
0.5,1,1
0.5,1,1
0.50488281,1,1
0.51,1,1
0.51,1,1
0.51,1,1
0.51488281,1,1
0.52,1,1
0.52,1,1
0.52,1,1
0.52488281,1,1
0.53,1,1
0.53,1,1
0.53,1,1
0.53488281,1,1
0.54,1,1
0.54,1,1
0.54,1,1
0.5448828100000001,1,1
0.55,1,1
0.55,1,1
0.55,1,1
0.55488281,1,1
0.5600000000000001,1,1
0.5600000000000001,1,1
0.5600000000000001,1,1
0.56488281,1,1
0.57,1,1
0.57,1,1
0.57,1,1
0.57488281,1,1
0.58,1,1
0.58,1,1
0.58,1,1
0.58488281,1,1
0.59,1,1
0.59,1,1
0.59,1,1
0.59488281,1,1
0.6,1,1
0.6,1,1
0.6,1,1
0.60488281,1,1
0.61,1,1
0.61,1,1
0.61,1,1
0.61488281,1,1
0.62,1,1
0.62,1,1
0.62,1,1
0.62488281,1,1
0.63,1,1
0.63,1,1
0.63,1,1
0.63488281,1,1
0.64,1,1
0.64,1,1
0.64,1,1
0.64488281,1,1
0.65,1,1
0.65,1,1
0.65,1,1
0.65488281,1,1
0.66,1,1
0.66,1,1
0.66,1,1
0.6648828100000001,1,1
0.67,1,1
0.67,1,1
0.67,1,1
0.6748828100000001,1,1
0.6800000000000001,1,1
0.6800000000000001,1,1
0.6800000000000001,1,1
0.68488281,1,1
0.69,1,1
0.69,1,1
0.69,1,1
0.69488281,1,1
0.7,1,1
0.7,1,1
0.7,1,1
0.70488281,1,1
0.71,1,1
0.71,1,1
0.71,1,1
0.71488281,1,1
0.72,1,1
0.72,1,1
0.72,1,1
0.72488281,1,1
0.73,1,1
0.73,1,1
0.73,1,1
0.73488281,1,1
0.74,1,1
0.74,1,1
0.74,1,1
0.74488281,1,1
0.75,1,1
0.75,1,1
0.75,1,1
0.75488281,1,1
0.76,1,1
0.76,1,1
0.76,1,1
0.76488281,1,1
0.77,1,1
0.77,1,1
0.77,1,1
0.77488281,1,1
0.78,1,1
0.78,1,1
0.78,1,1
0.78488281,1,1
0.79,1,1
0.79,1,1
0.79,1,1
0.7948828100000001,1,1
0.8,1,1
0.8,1,1
0.8,1,1
0.80488281,1,1
0.8100000000000001,1,1
0.8100000000000001,1,1
0.8100000000000001,1,1
0.81488281,1,1
0.82,1,1
0.82,1,1
0.82,1,1
0.82488281,1,1
0.83,1,1
0.83,1,1
0.83,1,1
0.83488281,1,1
0.84,1,1
0.84,1,1
0.84,1,1
0.84488281,1,1
0.85,1,1
0.85,1,1
0.85,1,1
0.85488281,1,1
0.86,1,1
0.86,1,1
0.86,1,1
0.86488281,1,1
0.87,1,1
0.87,1,1
0.87,1,1
0.87488281,1,1
0.88,1,1
0.88,1,1
0.88,1,1
0.88488281,1,1
0.89,1,1
0.89,1,1
0.89,1,1
0.89488281,1,1
0.9,1,1
0.9,1,1
0.9,1,1
0.90488281,1,1
0.91,1,1
0.91,1,1
0.91,1,1
0.9148828100000001,1,1
0.92,1,1
0.92,1,1
0.92,1,1
0.9248828100000001,1,1
0.9300000000000001,1,1
0.9300000000000001,1,1
0.9300000000000001,1,1
0.93488281,1,1
0.94,1,1
0.94,1,1
0.94,1,1
0.94488281,1,1
0.95,1,1
0.95,1,1
0.95,1,1
0.95488281,1,1
0.96,1,1
0.96,1,1
0.96,1,1
0.96488281,1,1
0.97,1,1
0.97,1,1
0.97,1,1
0.97488281,1,1
0.98,1,1
0.98,1,1
0.98,1,1
0.98488281,1,1
0.99,1,1
0.99,1,1
0.99,1,1
0.99488281,1,1
1,1,1
1,1,1
1,1,1
1.00488281,1,1
1.01,1,1
1.01,1,1
1.01,1,1
1.01488281,1,1
1.02,1,1
1.02,1,1
1.02,1,1
1.02488281,1,1
1.03,1,1
1.03,1,1
1.03,1,1
1.03488281,1,1
1.04,1,1
1.04,1,1
1.04,1,1
1.04488281,1,1
1.05,1,1
1.05,1,1
1.05,1,1
1.05488281,1,1
1.06,1,1
1.06,1,1
1.06,1,1
1.06488281,1,1
1.07,1,1
1.07,1,1
1.07,1,1
1.07488281,1,1
1.08,1,1
1.08,1,1
1.08,1,1
1.08488281,1,1
1.09,1,1
1.09,1,1
1.09,1,1
1.09488281,1,1
1.1,1,1
1.1,1,1
1.1,1,1
1.10488281,1,1
1.11,1,1
1.11,1,1
1.11,1,1
1.11488281,1,1
1.12,1,1
1.12,1,1
1.12,1,1
1.12488281,1,1
1.13,1,1
1.13,1,1
1.13,1,1
1.13488281,1,1
1.14,1,1
1.14,1,1
1.14,1,1
1.14488281,1,1
1.15,1,1
1.15,1,1
1.15,1,1
1.15488281,1,1
1.16,1,1
1.16,1,1
1.16,1,1
1.16488281,1,1
1.17,1,1
1.17,1,1
1.17,1,1
1.17488281,1,1
1.18,1,1
1.18,1,1
1.18,1,1
1.18488281,1,1
1.19,1,1
1.19,1,1
1.19,1,1
1.19488281,1,1
1.2,1,1
1.2,1,1
1.2,1,1
1.20488281,1,1
1.21,1,1
1.21,1,1
1.21,1,1
1.21488281,1,1
1.22,1,1
1.22,1,1
1.22,1,1
1.22488281,1,1
1.23,1,1
1.23,1,1
1.23,1,1
1.23488281,1,1
1.24,1,1
1.24,1,1
1.24,1,1
1.24488281,1,1
1.25,1,1
1.25,1,1
1.25,1,1
1.25488281,1,1
1.26,1,1
1.26,1,1
1.26,1,1
1.26488281,1,1
1.27,1,1
1.27,1,1
1.27,1,1
1.27488281,1,1
1.28,1,1
1.28,1,1
1.28,1,1
1.28488281,1,1
1.29,1,1
1.29,1,1
1.29,1,1
1.29488281,1,1
1.3,1,1
1.3,1,1
1.3,1,1
1.30488281,1,1
1.31,1,1
1.31,1,1
1.31,1,1
1.31488281,1,1
1.32,1,1
1.32,1,1
1.32,1,1
1.32488281,1,1
1.33,1,1
1.33,1,1
1.33,1,1
1.33488281,1,1
1.34,1,1
1.34,1,1
1.34,1,1
1.34488281,1,1
1.35,1,1
1.35,1,1
1.35,1,1
1.35488281,1,1
1.36,1,1
1.36,1,1
1.36,1,1
1.36488281,1,1
1.37,1,1
1.37,1,1
1.37,1,1
1.37488281,1,1
1.38,1,1
1.38,1,1
1.38,1,1
1.38488281,1,1
1.39,1,1
1.39,1,1
1.39,1,1
1.39488281,1,1
1.4,1,1
1.4,1,1
1.4,1,1
1.40488281,1,1
1.41,1,1
1.41,1,1
1.41,1,1
1.41488281,1,1
1.42,1,1
1.42,1,1
1.42,1,1
1.42488281,1,1
1.43,1,1
1.43,1,1
1.43,1,1
1.43488281,1,1
1.44,1,1
1.44,1,1
1.44,1,1
1.44488281,1,1
1.45,1,1
1.45,1,1
1.45,1,1
1.45488281,1,1
1.46,1,1
1.46,1,1
1.46,1,1
1.46488281,1,1
1.47,1,1
1.47,1,1
1.47,1,1
1.47488281,1,1
1.48,1,1
1.48,1,1
1.48,1,1
1.48488281,1,1
1.49,1,1
1.49,1,1
1.49,1,1
1.49488281,1,1
1.5,1,1
1.5,1,1
1.5,1,1
1.50488281,1,1
1.51,1,1
1.51,1,1
1.51,1,1
1.51488281,1,1
1.52,1,1
1.52,1,1
1.52,1,1
1.52488281,1,1
1.53,1,1
1.53,1,1
1.53,1,1
1.53488281,1,1
1.54,1,1
1.54,1,1
1.54,1,1
1.54488281,1,1
1.55,1,1
1.55,1,1
1.55,1,1
1.55488281,1,1
1.56,1,1
1.56,1,1
1.56,1,1
1.56488281,1,1
1.57,1,1
1.57,1,1
1.57,1,1
1.57488281,1,1
1.58,1,1
1.58,1,1
1.58,1,1
1.58488281,1,1
1.59,1,1
1.59,1,1
1.59,1,1
1.59488281,1,1
1.6,1,1
1.6,1,1
1.6,1,1
1.60488281,1,1
1.61,1,1
1.61,1,1
1.61,1,1
1.61488281,1,1
1.62,1,1
1.62,1,1
1.62,1,1
1.62488281,1,1
1.63,1,1
1.63,1,1
1.63,1,1
1.63488281,1,1
1.64,1,1
1.64,1,1
1.64,1,1
1.64488281,1,1
1.65,1,1
1.65,1,1
1.65,1,1
1.65488281,1,1
1.66,1,1
1.66,1,1
1.66,1,1
1.66488281,1,1
1.67,1,1
1.67,1,1
1.67,1,1
1.67488281,1,1
1.68,1,1
1.68,1,1
1.68,1,1
1.68488281,1,1
1.69,1,1
1.69,1,1
1.69,1,1
1.69488281,1,1
1.7,1,1
1.7,1,1
1.7,1,1
1.70488281,1,1
1.71,1,1
1.71,1,1
1.71,1,1
1.71488281,1,1
1.72,1,1
1.72,1,1
1.72,1,1
1.72488281,1,1
1.73,1,1
1.73,1,1
1.73,1,1
1.73488281,1,1
1.74,1,1
1.74,1,1
1.74,1,1
1.74488281,1,1
1.75,1,1
1.75,1,1
1.75,1,1
1.75488281,1,1
1.76,1,1
1.76,1,1
1.76,1,1
1.76488281,1,1
1.77,1,1
1.77,1,1
1.77,1,1
1.77488281,1,1
1.78,1,1
1.78,1,1
1.78,1,1
1.78488281,1,1
1.79,1,1
1.79,1,1
1.79,1,1
1.79488281,1,1
1.8,1,1
1.8,1,1
1.8,1,1
1.80488281,1,1
1.81,1,1
1.81,1,1
1.81,1,1
1.81488281,1,1
1.82,1,1
1.82,1,1
1.82,1,1
1.82488281,1,1
1.83,1,1
1.83,1,1
1.83,1,1
1.83488281,1,1
1.84,1,1
1.84,1,1
1.84,1,1
1.84488281,1,1
1.85,1,1
1.85,1,1
1.85,1,1
1.85488281,1,1
1.86,1,1
1.86,1,1
1.86,1,1
1.86488281,1,1
1.87,1,1
1.87,1,1
1.87,1,1
1.87488281,1,1
1.88,1,1
1.88,1,1
1.88,1,1
1.88488281,1,1
1.89,1,1
1.89,1,1
1.89,1,1
1.89488281,1,1
1.9,1,1
1.9,1,1
1.9,1,1
1.90488281,1,1
1.91,1,1
1.91,1,1
1.91,1,1
1.91488281,1,1
1.92,1,1
1.92,1,1
1.92,1,1
1.92488281,1,1
1.93,1,1
1.93,1,1
1.93,1,1
1.93488281,1,1
1.94,1,1
1.94,1,1
1.94,1,1
1.94488281,1,1
1.95,1,1
1.95,1,1
1.95,1,1
1.95488281,1,1
1.96,1,1
1.96,1,1
1.96,1,1
1.96488281,1,1
1.97,1,1
1.97,1,1
1.97,1,1
1.97488281,1,1
1.98,1,1
1.98,1,1
1.98,1,1
1.98488281,1,1
1.99,1,1
1.99,1,1
1.99,1,1
1.99488281,1,1
2,1,1
2,1,1
2,1,1
2.00488281,1,1
2.01,1,1
2.01,1,1
2.01,1,1
2.01488281,1,1
2.02,1,1
2.02,1,1
2.02,1,1
2.02488281,1,1
2.03,1,1
2.03,1,1
2.03,1,1
2.03488281,1,1
2.04,1,1
2.04,1,1
2.04,1,1
2.04488281,1,1
2.05,1,1
2.05,1,1
2.05,1,1
2.05488281,1,1
2.06,1,1
2.06,1,1
2.06,1,1
2.06488281,1,1
2.07,1,1
2.07,1,1
2.07,1,1
2.07488281,1,1
2.08,1,1
2.08,1,1
2.08,1,1
2.08488281,1,1
2.09,1,1
2.09,1,1
2.09,1,1
2.09488281,1,1
2.1,1,1
2.1,1,1
2.1,1,1
2.10488281,1,1
2.11,1,1
2.11,1,1
2.11,1,1
2.11488281,1,1
2.12,1,1
2.12,1,1
2.12,1,1
2.12488281,1,1
2.13,1,1
2.13,1,1
2.13,1,1
2.13488281,1,1
2.14,1,1
2.14,1,1
2.14,1,1
2.14488281,1,1
2.15,1,1
2.15,1,1
2.15,1,1
2.15488281,1,1
2.16,1,1
2.16,1,1
2.16,1,1
2.16488281,1,1
2.17,1,1
2.17,1,1
2.17,1,1
2.17488281,1,1
2.18,1,1
2.18,1,1
2.18,1,1
2.18488281,1,1
2.19,1,1
2.19,1,1
2.19,1,1
2.19488281,1,1
2.2,1,1
2.2,1,1
2.2,1,1
2.20488281,1,1
2.21,1,1
2.21,1,1
2.21,1,1
2.21488281,1,1
2.22,1,1
2.22,1,1
2.22,1,1
2.22488281,1,1
2.23,1,1
2.23,1,1
2.23,1,1
2.23488281,1,1
2.24,1,1
2.24,1,1
2.24,1,1
2.24488281,1,1
2.25,1,1
2.25,1,1
2.25,1,1
2.25488281,1,1
2.26,1,1
2.26,1,1
2.26,1,1
2.26488281,1,1
2.27,1,1
2.27,1,1
2.27,1,1
2.27488281,1,1
2.28,1,1
2.28,1,1
2.28,1,1
2.28488281,1,1
2.29,1,1
2.29,1,1
2.29,1,1
2.29488281,1,1
2.3,1,1
2.3,1,1
2.3,1,1
2.30488281,1,1
2.31,1,1
2.31,1,1
2.31,1,1
2.31488281,1,1
2.32,1,1
2.32,1,1
2.32,1,1
2.32488281,1,1
2.33,1,1
2.33,1,1
2.33,1,1
2.33488281,1,1
2.34,1,1
2.34,1,1
2.34,1,1
2.34488281,1,1
2.35,1,1
2.35,1,1
2.35,1,1
2.35488281,1,1
2.36,1,1
2.36,1,1
2.36,1,1
2.36488281,1,1
2.37,1,1
2.37,1,1
2.37,1,1
2.37488281,1,1
2.38,1,1
2.38,1,1
2.38,1,1
2.38488281,1,1
2.39,1,1
2.39,1,1
2.39,1,1
2.39488281,1,1
2.4,1,1
2.4,1,1
2.4,1,1
2.40488281,1,1
2.41,1,1
2.41,1,1
2.41,1,1
2.41488281,1,1
2.42,1,1
2.42,1,1
2.42,1,1
2.42488281,1,1
2.43,1,1
2.43,1,1
2.43,1,1
2.43488281,1,1
2.44,1,1
2.44,1,1
2.44,1,1
2.44488281,1,1
2.45,1,1
2.45,1,1
2.45,1,1
2.45488281,1,1
2.46,1,1
2.46,1,1
2.46,1,1
2.46488281,1,1
2.47,1,1
2.47,1,1
2.47,1,1
2.47488281,1,1
2.48,1,1
2.48,1,1
2.48,1,1
2.48488281,1,1
2.49,1,1
2.49,1,1
2.49,1,1
2.49488281,1,1
2.5,1,1
2.5,1,1
2.5,1,1
2.50488281,1,1
2.51,1,1
2.51,1,1
2.51,1,1
2.51488281,1,1
2.52,1,1
2.52,1,1
2.52,1,1
2.52488281,1,1
2.53,1,1
2.53,1,1
2.53,1,1
2.53488281,1,1
2.54,1,1
2.54,1,1
2.54,1,1
2.54488281,1,1
2.55,1,1
2.55,1,1
2.55,1,1
2.55488281,1,1
2.56,1,1
2.56,1,1
2.56,1,1
2.56488281,1,1
2.57,1,1
2.57,1,1
2.57,1,1
2.57488281,1,1
2.58,1,1
2.58,1,1
2.58,1,1
2.58488281,1,1
2.59,1,1
2.59,1,1
2.59,1,1
2.59488281,1,1
2.6,1,1
2.6,1,1
2.6,1,1
2.60488281,1,1
2.61,1,1
2.61,1,1
2.61,1,1
2.61488281,1,1
2.62,1,1
2.62,1,1
2.62,1,1
2.62488281,1,1
2.63,1,1
2.63,1,1
2.63,1,1
2.63488281,1,1
2.64,1,1
2.64,1,1
2.64,1,1
2.64488281,1,1
2.65,1,1
2.65,1,1
2.65,1,1
2.65488281,1,1
2.66,1,1
2.66,1,1
2.66,1,1
2.66488281,1,1
2.67,1,1
2.67,1,1
2.67,1,1
2.67488281,1,1
2.68,1,1
2.68,1,1
2.68,1,1
2.68488281,1,1
2.69,1,1
2.69,1,1
2.69,1,1
2.69488281,1,1
2.7,1,1
2.7,1,1
2.7,1,1
2.70488281,1,1
2.71,1,1
2.71,1,1
2.71,1,1
2.71488281,1,1
2.72,1,1
2.72,1,1
2.72,1,1
2.72488281,1,1
2.73,1,1
2.73,1,1
2.73,1,1
2.73488281,1,1
2.74,1,1
2.74,1,1
2.74,1,1
2.74488281,1,1
2.75,1,1
2.75,1,1
2.75,1,1
2.75488281,1,1
2.76,1,1
2.76,1,1
2.76,1,1
2.76488281,1,1
2.77,1,1
2.77,1,1
2.77,1,1
2.77488281,1,1
2.78,1,1
2.78,1,1
2.78,1,1
2.78488281,1,1
2.79,1,1
2.79,1,1
2.79,1,1
2.79488281,1,1
2.8,1,1
2.8,1,1
2.8,1,1
2.80488281,1,1
2.81,1,1
2.81,1,1
2.81,1,1
2.81488281,1,1
2.82,1,1
2.82,1,1
2.82,1,1
2.82488281,1,1
2.83,1,1
2.83,1,1
2.83,1,1
2.83488281,1,1
2.84,1,1
2.84,1,1
2.84,1,1
2.84488281,1,1
2.85,1,1
2.85,1,1
2.85,1,1
2.85488281,1,1
2.86,1,1
2.86,1,1
2.86,1,1
2.86488281,1,1
2.87,1,1
2.87,1,1
2.87,1,1
2.87488281,1,1
2.88,1,1
2.88,1,1
2.88,1,1
2.88488281,1,1
2.89,1,1
2.89,1,1
2.89,1,1
2.89488281,1,1
2.9,1,1
2.9,1,1
2.9,1,1
2.90488281,1,1
2.91,1,1
2.91,1,1
2.91,1,1
2.91488281,1,1
2.92,1,1
2.92,1,1
2.92,1,1
2.92488281,1,1
2.93,1,1
2.93,1,1
2.93,1,1
2.93488281,1,1
2.94,1,1
2.94,1,1
2.94,1,1
2.94488281,1,1
2.95,1,1
2.95,1,1
2.95,1,1
2.95488281,1,1
2.96,1,1
2.96,1,1
2.96,1,1
2.96488281,1,1
2.97,1,1
2.97,1,1
2.97,1,1
2.97488281,1,1
2.98,1,1
2.98,1,1
2.98,1,1
2.98488281,1,1
2.99,1,1
2.99,1,1
2.99,1,1
2.99488281,1,1
3,1,1
3,1,1
3,1,1
3.00488281,1,1
3.01,1,1
3.01,1,1
3.01,1,1
3.01488281,1,1
3.02,1,1
3.02,1,1
3.02,1,1
3.02488281,1,1
3.03,1,1
3.03,1,1
3.03,1,1
3.03488281,1,1
3.04,1,1
3.04,1,1
3.04,1,1
3.04488281,1,1
3.05,1,1
3.05,1,1
3.05,1,1
3.05488281,1,1
3.06,1,1
3.06,1,1
3.06,1,1
3.06488281,1,1
3.07,1,1
3.07,1,1
3.07,1,1
3.07488281,1,1
3.08,1,1
3.08,1,1
3.08,1,1
3.08488281,1,1
3.09,1,1
3.09,1,1
3.09,1,1
3.09488281,1,1
3.1,1,1
3.1,1,1
3.1,1,1
3.10488281,1,1
3.11,1,1
3.11,1,1
3.11,1,1
3.11488281,1,1
3.12,1,1
3.12,1,1
3.12,1,1
3.12488281,1,1
3.13,1,1
3.13,1,1
3.13,1,1
3.13488281,1,1
3.14,1,1
3.14,1,1
3.14,1,1
3.14488281,1,1
3.15,1,1
3.15,1,1
3.15,1,1
3.15488281,1,1
3.16,1,1
3.16,1,1
3.16,1,1
3.16488281,1,1
3.17,1,1
3.17,1,1
3.17,1,1
3.17488281,1,1
3.18,1,1
3.18,1,1
3.18,1,1
3.18488281,1,1
3.19,1,1
3.19,1,1
3.19,1,1
3.19488281,1,1
3.2,1,1
3.2,1,1
3.2,1,1
3.20488281,1,1
3.21,1,1
3.21,1,1
3.21,1,1
3.21488281,1,1
3.22,1,1
3.22,1,1
3.22,1,1
3.22488281,1,1
3.23,1,1
3.23,1,1
3.23,1,1
3.23488281,1,1
3.24,1,1
3.24,1,1
3.24,1,1
3.24488281,1,1
3.25,1,1
3.25,1,1
3.25,1,1
3.25488281,1,1
3.26,1,1
3.26,1,1
3.26,1,1
3.26488281,1,1
3.27,1,1
3.27,1,1
3.27,1,1
3.27488281,1,1
3.28,1,1
3.28,1,1
3.28,1,1
3.28488281,1,1
3.29,1,1
3.29,1,1
3.29,1,1
3.29488281,1,1
3.3,1,1
3.3,1,1
3.3,1,1
3.30488281,1,1
3.31,1,1
3.31,1,1
3.31,1,1
3.31488281,1,1
3.32,1,1
3.32,1,1
3.32,1,1
3.32488281,1,1
3.33,1,1
3.33,1,1
3.33,1,1
3.33488281,1,1
3.34,1,1
3.34,1,1
3.34,1,1
3.34488281,1,1
3.35,1,1
3.35,1,1
3.35,1,1
3.35488281,1,1
3.36,1,1
3.36,1,1
3.36,1,1
3.36488281,1,1
3.37,1,1
3.37,1,1
3.37,1,1
3.37488281,1,1
3.38,1,1
3.38,1,1
3.38,1,1
3.38488281,1,1
3.39,1,1
3.39,1,1
3.39,1,1
3.39488281,1,1
3.4,1,1
3.4,1,1
3.4,1,1
3.40488281,1,1
3.41,1,1
3.41,1,1
3.41,1,1
3.41488281,1,1
3.42,1,1
3.42,1,1
3.42,1,1
3.42488281,1,1
3.43,1,1
3.43,1,1
3.43,1,1
3.43488281,1,1
3.44,1,1
3.44,1,1
3.44,1,1
3.44488281,1,1
3.45,1,1
3.45,1,1
3.45,1,1
3.45488281,1,1
3.46,1,1
3.46,1,1
3.46,1,1
3.46488281,1,1
3.47,1,1
3.47,1,1
3.47,1,1
3.47488281,1,1
3.48,1,1
3.48,1,1
3.48,1,1
3.48488281,1,1
3.49,1,1
3.49,1,1
3.49,1,1
3.49488281,1,1
3.5,1,1
3.5,1,1
3.5,1,1
3.50488281,1,1
3.51,1,1
3.51,1,1
3.51,1,1
3.51488281,1,1
3.52,1,1
3.52,1,1
3.52,1,1
3.52488281,1,1
3.53,1,1
3.53,1,1
3.53,1,1
3.53488281,1,1
3.54,1,1
3.54,1,1
3.54,1,1
3.54488281,1,1
3.55,1,1
3.55,1,1
3.55,1,1
3.55488281,1,1
3.56,1,1
3.56,1,1
3.56,1,1
3.56488281,1,1
3.57,1,1
3.57,1,1
3.57,1,1
3.57488281,1,1
3.58,1,1
3.58,1,1
3.58,1,1
3.58488281,1,1
3.59,1,1
3.59,1,1
3.59,1,1
3.59488281,1,1
3.6,1,1
3.6,1,1
3.6,1,1
3.60488281,1,1
3.61,1,1
3.61,1,1
3.61,1,1
3.61488281,1,1
3.62,1,1
3.62,1,1
3.62,1,1
3.62488281,1,1
3.63,1,1
3.63,1,1
3.63,1,1
3.63488281,1,1
3.64,1,1
3.64,1,1
3.64,1,1
3.64488281,1,1
3.65,1,1
3.65,1,1
3.65,1,1
3.65488281,1,1
3.66,1,1
3.66,1,1
3.66,1,1
3.66488281,1,1
3.67,1,1
3.67,1,1
3.67,1,1
3.67488281,1,1
3.68,1,1
3.68,1,1
3.68,1,1
3.68488281,1,1
3.69,1,1
3.69,1,1
3.69,1,1
3.69488281,1,1
3.7,1,1
3.7,1,1
3.7,1,1
3.70488281,1,1
3.71,1,1
3.71,1,1
3.71,1,1
3.71488281,1,1
3.72,1,1
3.72,1,1
3.72,1,1
3.72488281,1,1
3.73,1,1
3.73,1,1
3.73,1,1
3.73488281,1,1
3.74,1,1
3.74,1,1
3.74,1,1
3.74488281,1,1
3.75,1,1
3.75,1,1
3.75,1,1
3.75488281,1,1
3.76,1,1
3.76,1,1
3.76,1,1
3.76488281,1,1
3.77,1,1
3.77,1,1
3.77,1,1
3.77488281,1,1
3.78,1,1
3.78,1,1
3.78,1,1
3.78488281,1,1
3.79,1,1
3.79,1,1
3.79,1,1
3.79488281,1,1
3.8,1,1
3.8,1,1
3.8,1,1
3.80488281,1,1
3.81,1,1
3.81,1,1
3.81,1,1
3.81488281,1,1
3.82,1,1
3.82,1,1
3.82,1,1
3.82488281,1,1
3.83,1,1
3.83,1,1
3.83,1,1
3.83488281,1,1
3.84,1,1
3.84,1,1
3.84,1,1
3.84488281,1,1
3.85,1,1
3.85,1,1
3.85,1,1
3.85488281,1,1
3.86,1,1
3.86,1,1
3.86,1,1
3.86488281,1,1
3.87,1,1
3.87,1,1
3.87,1,1
3.87488281,1,1
3.88,1,1
3.88,1,1
3.88,1,1
3.88488281,1,1
3.89,1,1
3.89,1,1
3.89,1,1
3.89488281,1,1
3.9,1,1
3.9,1,1
3.9,1,1
3.90488281,1,1
3.91,1,1
3.91,1,1
3.91,1,1
3.91488281,1,1
3.92,1,1
3.92,1,1
3.92,1,1
3.92488281,1,1
3.93,1,1
3.93,1,1
3.93,1,1
3.93488281,1,1
3.94,1,1
3.94,1,1
3.94,1,1
3.94488281,1,1
3.95,1,1
3.95,1,1
3.95,1,1
3.95488281,1,1
3.96,1,1
3.96,1,1
3.96,1,1
3.96488281,1,1
3.97,1,1
3.97,1,1
3.97,1,1
3.97488281,1,1
3.98,1,1
3.98,1,1
3.98,1,1
3.98488281,1,1
3.99,1,1
3.99,1,1
3.99,1,1
3.99488281,1,1
4,1,1
4,1,1
4,1,1
4.00488281,1,1
4.01,1,1
4.01,1,1
4.01,1,1
4.01488281,1,1
4.02,1,1
4.02,1,1
4.02,1,1
4.02488281,1,1
4.03,1,1
4.03,1,1
4.03,1,1
4.03488281,1,1
4.04,1,1
4.04,1,1
4.04,1,1
4.04488281,1,1
4.05,1,1
4.05,1,1
4.05,1,1
4.05488281,1,1
4.06,1,1
4.06,1,1
4.06,1,1
4.06488281,1,1
4.07,1,1
4.07,1,1
4.07,1,1
4.07488281,1,1
