"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
0.135,12437.3,907.067,43.7995,-136.06,1867.07,9.81,3.986E+14,1,0.0125,0
0.1355,11872.6,1021.75,47.1054,-153.262,1782.38,9.81,3.986E+14,1,0.0125,0
0.136,11290.1,1117.58,48.766,-167.637,1695,9.81,3.986E+14,1,0.0125,0
0.1365,10707.3,1197.19,48.9937,-179.578,1607.58,9.81,3.986E+14,1,0.0125,0
0.137,10136.9,1263.65,48.0327,-189.548,1522.02,9.81,3.986E+14,1,0.0125,0
0.1375,9586.8,1320.11,46.1213,-198.016,1439.5,9.81,3.986E+14,1,0.0125,0
0.138,9061.03,1369.54,43.4769,-205.432,1360.64,9.81,3.986E+14,1,0.0125,0
0.1385,8560.79,1414.68,40.2871,-212.203,1285.6,9.81,3.986E+14,1,0.0125,0
0.139,8085.07,1457.97,36.7079,-218.696,1214.24,9.81,3.986E+14,1,0.0125,0
0.1395,7631.23,1501.58,32.866,-225.237,1146.17,9.81,3.986E+14,1,0.0125,0
0.14,7195.44,1547.44,28.8631,-232.115,1080.8,9.81,3.986E+14,1,0.0125,0
0.1405,6772.99,1597.3,24.7807,-239.595,1017.43,9.81,3.986E+14,1,0.0125,0
0.141,6358.46,1652.8,20.6846,-247.92,955.253,9.81,3.986E+14,1,0.0125,0
0.1415,5945.91,1715.45,16.6291,-257.318,893.37,9.81,3.986E+14,1,0.0125,0
0.142,5528.91,1786.74,12.6605,-268.011,830.82,9.81,3.986E+14,1,0.0125,0
0.1425,5100.61,1868.1,8.81967,-280.215,766.574,9.81,3.986E+14,1,0.0125,0
0.143,4653.79,1960.95,5.14473,-294.143,699.551,9.81,3.986E+14,1,0.0125,0
0.1435,4180.9,2066.68,1.67244,-310.001,628.618,9.81,3.986E+14,1,0.0125,0
0.144,3674.16,2186.61,-1.55923,-327.992,552.606,9.81,3.986E+14,1,0.0125,0
0.1445,3125.61,2322.02,-4.50958,-348.302,470.324,9.81,3.986E+14,1,0.0125,0
0.145,2527.29,2473.98,-7.13408,-371.097,380.577,9.81,3.986E+14,1,0.0125,0
0.1455,1871.47,2643.28,-9.38392,-396.492,282.204,9.81,3.986E+14,1,0.0125,0
0.146,1150.89,2830.33,-11.2034,-424.55,174.117,9.81,3.986E+14,1,0.0125,0
0.1465,359.297,3034.82,-12.534,-455.223,55.3777,9.81,3.986E+14,1,0.0125,0
0.147,-507.994,3255.47,-13.314,-488.321,-74.716,9.81,3.986E+14,1,0.0125,0
0.1475,-1453.34,3489.8,-13.4833,-523.469,-216.518,9.81,3.986E+14,1,0.0125,0
0.148,-2475.84,3733.66,-12.9901,-560.049,-369.893,9.81,3.986E+14,1,0.0125,0
0.1485,-3570.4,3981.03,-11.8001,-597.155,-534.077,9.81,3.986E+14,1,0.0125,0
0.149,-4726.99,4223.85,-9.90814,-633.578,-707.566,9.81,3.986E+14,1,0.0125,0
0.1495,-5929.98,4451.95,-7.35065,-667.793,-888.013,9.81,3.986E+14,1,0.0125,0
0.15,-7158.26,4653.45,-4.21612,-698.017,-1072.26,9.81,3.986E+14,1,0.0125,0
0.1505,-8386.19,4815.39,-0.650022,-722.309,-1256.45,9.81,3.986E+14,1,0.0125,0
0.151,-9585.22,4924.71,3.14818,-738.706,-1436.3,9.81,3.986E+14,1,0.0125,0
0.1515,-10726.6,4969.48,6.93935,-745.423,-1607.51,9.81,3.986E+14,1,0.0125,0
0.152,-11784.4,4940.1,10.4675,-741.015,-1766.18,9.81,3.986E+14,1,0.0125,0
0.1525,-12737.6,4830.04,13.4874,-724.505,-1909.16,9.81,3.986E+14,1,0.0125,0
0.153,-13572.6,4636.66,15.7935,-695.499,-2034.41,9.81,3.986E+14,1,0.0125,0
0.1535,-14283.9,4361.09,17.2406,-654.163,-2141.1,9.81,3.986E+14,1,0.0125,0
0.154,-14873.1,4007.71,17.7534,-601.156,-2229.48,9.81,3.986E+14,1,0.0125,0
0.1545,-15347.8,3583.61,17.3266,-537.541,-2300.69,9.81,3.986E+14,1,0.0125,0
0.155,-15719.5,3097.59,16.0152,-464.638,-2356.43,9.81,3.986E+14,1,0.0125,0
0.1555,-16001.1,2559.5,13.9199,-383.926,-2398.68,9.81,3.986E+14,1,0.0125,0
0.156,-16205.8,1979.68,11.1722,-296.951,-2429.38,9.81,3.986E+14,1,0.0125,0
0.1565,-16344.9,1368.42,7.92145,-205.262,-2450.25,9.81,3.986E+14,1,0.0125,0
0.157,-16427.1,735.911,4.32536,-110.387,-2462.59,9.81,3.986E+14,1,0.0125,0
0.1575,-16458.4,92.1622,0.544858,-13.8243,-2467.27,9.81,3.986E+14,1,0.0125,0
0.158,-16440.5,-552.867,-3.26419,82.93,-2464.59,9.81,3.986E+14,1,0.0125,0
0.1585,-16373.4,-1188.69,-6.98124,178.303,-2454.53,9.81,3.986E+14,1,0.0125,0
0.159,-16253.4,-1804.63,-10.4998,270.694,-2436.52,9.81,3.986E+14,1,0.0125,0
0.1595,-16074.8,-2390.22,-13.7162,358.533,-2409.73,9.81,3.986E+14,1,0.0125,0
0.16,-15830.4,-2935.25,-16.5329,440.288,-2373.07,9.81,3.986E+14,1,0.0125,0
0.1605,-15511.5,-3430.02,-18.8643,514.503,-2325.25,9.81,3.986E+14,1,0.0125,0
0.161,-15109.1,-3865.36,-20.6441,579.803,-2264.89,9.81,3.986E+14,1,0.0125,0
0.1615,-14615.2,-4233.52,-21.838,635.028,-2190.8,9.81,3.986E+14,1,0.0125,0
0.162,-14023.2,-4528.27,-22.451,679.24,-2102,9.81,3.986E+14,1,0.0125,0
0.1625,-13331,-4745.97,-22.538,711.896,-1998.17,9.81,3.986E+14,1,0.0125,0
0.163,-12541.8,-4886.01,-22.2046,732.901,-1879.78,9.81,3.986E+14,1,0.0125,0
0.1635,-11664.2,-4951.12,-21.6011,742.669,-1748.15,9.81,3.986E+14,1,0.0125,0
0.164,-10711.8,-4947.03,-20.9066,742.054,-1605.29,9.81,3.986E+14,1,0.0125,0
0.1645,-9702.42,-4882.35,-20.3123,732.352,-1453.88,9.81,3.986E+14,1,0.0125,0
0.165,-8656.5,-4767.91,-20.0001,715.186,-1296.99,9.81,3.986E+14,1,0.0125,0
0.1655,-7594.79,-4615.71,-20.1261,692.356,-1137.74,9.81,3.986E+14,1,0.0125,0
0.166,-6536.33,-4437.83,-20.8092,665.674,-978.967,9.81,3.986E+14,1,0.0125,0
0.1665,-5496.84,-4245.46,-22.1285,636.82,-823.044,9.81,3.986E+14,1,0.0125,0
0.167,-4488.2,-4048.43,-24.1284,607.264,-671.746,9.81,3.986E+14,1,0.0125,0
0.1675,-3518.15,-3854.83,-26.8278,578.225,-526.24,9.81,3.986E+14,1,0.0125,0
0.168,-2590.5,-3670.9,-30.2307,550.635,-387.092,9.81,3.986E+14,1,0.0125,0
0.1685,-1705.64,-3501.13,-34.3356,525.17,-254.362,9.81,3.986E+14,1,0.0125,0
0.169,-861.156,-3348.57,-39.1443,502.285,-127.69,9.81,3.986E+14,1,0.0125,0
0.1695,-52.3648,-3215.08,-44.6657,482.261,-6.37155,9.81,3.986E+14,1,0.0125,0
0.17,727.353,-3101.73,-50.9209,465.259,110.586,9.81,3.986E+14,1,0.0125,0
0.1705,1486.4,-3008.96,-57.9419,451.344,224.443,9.81,3.986E+14,1,0.0125,0
0.171,2234.94,-2936.85,-65.7708,440.528,336.724,9.81,3.986E+14,1,0.0125,0
0.1715,2985.09,-2885.16,-74.4556,432.773,449.246,9.81,3.986E+14,1,0.0125,0
0.172,3751.13,-2853.39,-84.0436,428.009,564.153,9.81,3.986E+14,1,0.0125,0
0.1725,4549.93,-2840.83,-94.5726,426.124,683.973,9.81,3.986E+14,1,0.0125,0
0.173,5401.33,-2846.37,-106.057,426.956,811.683,9.81,3.986E+14,1,0.0125,0
0.1735,6328.64,-2868.38,-118.467,430.257,950.779,9.81,3.986E+14,1,0.0125,0
0.174,7358.91,-2904.26,-131.698,435.639,1105.32,9.81,3.986E+14,1,0.0125,0
0.1745,8523.21,-2950.09,-145.525,442.514,1279.97,9.81,3.986E+14,1,0.0125,0
0.175,9855.76,-2999.73,-159.537,449.959,1479.85,9.81,3.986E+14,1,0.0125,0
0.1755,11391.9,-3043.81,-173.041,456.571,1710.26,9.81,3.986E+14,1,0.0125,0
0.176,13163.4,-3068.51,-184.949,460.276,1976,9.81,3.986E+14,1,0.0125,0
0.1765,15190.4,-3054.23,-193.649,458.134,2280.04,9.81,3.986E+14,1,0.0125,0
0.177,17466.2,-2974.73,-196.923,446.209,2621.41,9.81,3.986E+14,1,0.0125,0
0.1775,19937.2,-2797.97,-191.998,419.696,2992.07,9.81,3.986E+14,1,0.0125,0
0.178,22479,-2490.29,-175.903,373.544,3373.33,9.81,3.986E+14,1,0.0125,0
0.1785,24880.3,-2025.58,-146.274,303.837,3733.52,9.81,3.986E+14,1,0.0125,0
0.179,26854.3,-1398.92,-102.581,209.838,4029.63,9.81,3.986E+14,1,0.0125,0
0.1795,28096.1,-639.626,-47.3078,95.944,4215.89,9.81,3.986E+14,1,0.0125,0
0.18,28383.5,163.019,11.0289,-24.4529,4259.01,9.81,3.986E+14,1,0.0125,0
0.1805,27779.1,869.799,58.4423,-130.47,4168.35,9.81,3.986E+14,1,0.0125,0
0.181,26444.8,1497.95,99.0116,-224.693,3968.2,9.81,3.986E+14,1,0.0125,0
0.1815,24592.8,2007.08,129.259,-301.062,3690.4,9.81,3.986E+14,1,0.0125,0
0.182,22464.7,2385.14,148.208,-357.771,3371.18,9.81,3.986E+14,1,0.0125,0
0.1825,20269.4,2643.08,156.877,-396.462,3041.9,9.81,3.986E+14,1,0.0125,0
0.183,18154.7,2804.74,157.358,-420.711,2724.69,9.81,3.986E+14,1,0.0125,0
0.1835,16202.5,2897.11,151.953,-434.566,2431.86,9.81,3.986E+14,1,0.0125,0
0.184,14444.9,2944.77,142.693,-441.716,2168.22,9.81,3.986E+14,1,0.0125,0
0.1845,12881.8,2967.67,131.157,-445.151,1933.75,9.81,3.986E+14,1,0.0125,0
0.185,11494.7,2980.97,118.476,-447.145,1725.69,9.81,3.986E+14,1,0.0125,0
0.1855,10256.7,2995.88,105.416,-449.382,1539.99,9.81,3.986E+14,1,0.0125,0
0.186,9137.56,3020.65,92.4729,-453.098,1372.12,9.81,3.986E+14,1,0.0125,0
0.1865,8106.72,3061.49,79.9567,-459.224,1217.49,9.81,3.986E+14,1,0.0125,0
0.187,7134.64,3123.25,68.0573,-468.488,1071.68,9.81,3.986E+14,1,0.0125,0
0.1875,6193.09,3209.93,56.8909,-481.49,930.447,9.81,3.986E+14,1,0.0125,0
0.188,5255.2,3325.02,46.5325,-498.753,789.763,9.81,3.986E+14,1,0.0125,0
0.1885,4295.32,3471.6,37.0386,-520.74,645.781,9.81,3.986E+14,1,0.0125,0
0.189,3288.97,3652.36,28.4629,-547.854,494.828,9.81,3.986E+14,1,0.0125,0
0.1895,2212.97,3869.44,20.8688,-580.415,333.429,9.81,3.986E+14,1,0.0125,0
0.19,1045.9,4124.01,14.3341,-618.602,158.369,9.81,3.986E+14,1,0.0125,0
0.1905,-231.115,4415.97,8.95785,-662.396,-33.1842,9.81,3.986E+14,1,0.0125,0
0.191,-1632.83,4742.73,4.85003,-711.409,-243.442,9.81,3.986E+14,1,0.0125,0
0.1915,-3167.72,5098.42,2.12525,-764.763,-473.675,9.81,3.986E+14,1,0.0125,0
0.192,-4835.39,5472.94,0.881649,-820.942,-723.825,9.81,3.986E+14,1,0.0125,0
0.1925,-6623.67,5850.99,1.16829,-877.648,-992.067,9.81,3.986E+14,1,0.0125,0
0.193,-8506.29,6211.63,2.9463,-931.744,-1274.46,9.81,3.986E+14,1,0.0125,0
0.1935,-10442.1,6528.94,6.05108,-979.341,-1564.84,9.81,3.986E+14,1,0.0125,0
0.194,-12377.1,6773.71,10.1689,-1016.06,-1855.09,9.81,3.986E+14,1,0.0125,0
0.1945,-14249.3,6916.39,14.8425,-1037.46,-2135.91,9.81,3.986E+14,1,0.0125,0
0.195,-15996.5,6930.78,19.5139,-1039.62,-2398,9.81,3.986E+14,1,0.0125,0
0.1955,-17565.8,6797.67,23.6014,-1019.65,-2633.39,9.81,3.986E+14,1,0.0125,0
0.196,-18920.7,6507.26,26.5882,-976.089,-2836.61,9.81,3.986E+14,1,0.0125,0
0.1965,-20044.9,6059.91,28.0985,-908.987,-3005.25,9.81,3.986E+14,1,0.0125,0
0.197,-20941.9,5465.02,27.9385,-819.753,-3139.8,9.81,3.986E+14,1,0.0125,0
0.1975,-21630.2,4738.83,26.0963,-710.825,-3243.05,9.81,3.986E+14,1,0.0125,0
0.198,-22137.1,3901.88,22.7114,-585.282,-3319.08,9.81,3.986E+14,1,0.0125,0
0.1985,-22492.2,2976.76,18.0285,-446.513,-3372.34,9.81,3.986E+14,1,0.0125,0
0.199,-22722.5,1986.58,12.354,-297.987,-3406.89,9.81,3.986E+14,1,0.0125,0
0.1995,-22848.5,954.158,6.02243,-143.124,-3425.79,9.81,3.986E+14,1,0.0125,0
0.2,-22883.2,-98.1431,-0.622081,14.7215,-3431,9.81,3.986E+14,1,0.0125,0
0.2005,-22831.1,-1148.01,-7.2533,172.201,-3423.18,9.81,3.986E+14,1,0.0125,0
0.201,-22687.7,-2172.28,-13.6047,325.842,-3401.68,9.81,3.986E+14,1,0.0125,0
0.2015,-22441.5,-3147.55,-19.4231,472.132,-3364.75,9.81,3.986E+14,1,0.0125,0
0.202,-22075.7,-4051.08,-24.47,607.663,-3309.87,9.81,3.986E+14,1,0.0125,0
0.2025,-21569,-4860.59,-28.5337,729.088,-3233.87,9.81,3.986E+14,1,0.0125,0
0.203,-20898.6,-5555.28,-31.4592,833.292,-3133.31,9.81,3.986E+14,1,0.0125,0
0.2035,-20044.4,-6117.56,-33.1837,917.634,-3005.17,9.81,3.986E+14,1,0.0125,0
0.204,-18993.7,-6534.8,-33.7706,980.22,-2847.57,9.81,3.986E+14,1,0.0125,0
0.2045,-17747.4,-6801.75,-33.4301,1020.26,-2660.63,9.81,3.986E+14,1,0.0125,0
0.205,-16321.9,-6921.95,-32.5104,1038.29,-2446.81,9.81,3.986E+14,1,0.0125,0
0.2055,-14748.6,-6907.72,-31.4559,1036.16,-2210.81,9.81,3.986E+14,1,0.0125,0
0.206,-13071.1,-6779.4,-30.7447,1016.91,-1959.18,9.81,3.986E+14,1,0.0125,0
0.2065,-11338.6,-6562.98,-30.8195,984.446,-1699.3,9.81,3.986E+14,1,0.0125,0
0.207,-9598.97,-6286.65,-32.0329,942.998,-1438.36,9.81,3.986E+14,1,0.0125,0
0.2075,-7892.51,-5977.65,-34.6235,896.647,-1182.39,9.81,3.986E+14,1,0.0125,0
0.208,-6248.06,-5659.69,-38.7207,848.953,-935.726,9.81,3.986E+14,1,0.0125,0
0.2085,-4682.22,-5351.68,-44.3738,802.752,-700.85,9.81,3.986E+14,1,0.0125,0
0.209,-3200.15,-5067.48,-51.5874,760.123,-478.54,9.81,3.986E+14,1,0.0125,0
0.2095,-1797.46,-4816.41,-60.3561,722.461,-268.136,9.81,3.986E+14,1,0.0125,0
0.21,-462.109,-4604.12,-70.6901,690.617,-67.8332,9.81,3.986E+14,1,0.0125,0
0.2105,824.119,-4433.62,-82.6302,665.042,125.101,9.81,3.986E+14,1,0.0125,0
0.211,2084.85,-4306.1,-96.252,645.915,314.211,9.81,3.986E+14,1,0.0125,0
0.2115,3349.12,-4221.62,-111.662,633.243,503.851,9.81,3.986E+14,1,0.0125,0
0.212,4652.06,-4179.42,-128.982,626.913,699.292,9.81,3.986E+14,1,0.0125,0
0.2125,6036.24,-4178.03,-148.325,626.705,906.919,9.81,3.986E+14,1,0.0125,0
0.213,7553.42,-4214.96,-169.747,632.244,1134.5,9.81,3.986E+14,1,0.0125,0
0.2135,9266.51,-4285.87,-193.168,642.88,1391.46,9.81,3.986E+14,1,0.0125,0
0.214,11250.9,-4383.15,-218.24,657.472,1689.12,9.81,3.986E+14,1,0.0125,0
0.2145,13595.8,-4494.03,-244.167,674.105,2040.85,9.81,3.986E+14,1,0.0125,0
0.215,16397.4,-4596.22,-269.338,689.432,2461.09,9.81,3.986E+14,1,0.0125,0
0.2155,19745.3,-4653.18,-290.887,697.977,2963.28,9.81,3.986E+14,1,0.0125,0
0.216,23689.3,-4608.86,-304.182,691.329,3554.88,9.81,3.986E+14,1,0.0125,0
0.2165,28174.8,-4384.33,-302.486,657.649,4227.71,9.81,3.986E+14,1,0.0125,0
0.217,32951,-3885.45,-277.552,582.818,4944.14,9.81,3.986E+14,1,0.0125,0
0.2175,37485,-3031.49,-222.114,454.723,5624.23,9.81,3.986E+14,1,0.0125,0
0.218,40979.1,-1807.92,-134.602,271.188,6148.35,9.81,3.986E+14,1,0.0125,0
0.2185,42605.2,-318.004,-23.8331,47.7006,6392.26,9.81,3.986E+14,1,0.0125,0
0.219,41989.8,1122.94,79.4618,-168.441,6299.96,9.81,3.986E+14,1,0.0125,0
0.2195,39480.4,2375.54,165.516,-356.331,5923.54,9.81,3.986E+14,1,0.0125,0
0.22,35698.1,3331.38,225.825,-499.708,5356.2,9.81,3.986E+14,1,0.0125,0
0.2205,31376.6,3961.19,258.085,-594.178,4707.98,9.81,3.986E+14,1,0.0125,0
0.221,27098.6,4314.82,266.85,-647.223,4066.27,9.81,3.986E+14,1,0.0125,0
0.2215,23196.3,4472.88,259.171,-670.932,3480.94,9.81,3.986E+14,1,0.0125,0
0.222,19794.2,4512.35,241.57,-676.853,2970.61,9.81,3.986E+14,1,0.0125,0
0.2225,16889.2,4492.73,218.886,-673.909,2534.87,9.81,3.986E+14,1,0.0125,0
0.223,14417.4,4455.16,194.267,-668.275,2164.09,9.81,3.986E+14,1,0.0125,0
0.2235,12293.7,4426.64,169.586,-663.997,1845.54,9.81,3.986E+14,1,0.0125,0
0.224,10432.6,4424.85,145.887,-663.727,1566.37,9.81,3.986E+14,1,0.0125,0
0.2245,8754.37,4461.66,123.708,-669.249,1314.64,9.81,3.986E+14,1,0.0125,0
0.225,7187.32,4545.56,103.297,-681.833,1079.58,9.81,3.986E+14,1,0.0125,0
0.2255,5667.1,4683.05,84.7593,-702.458,851.548,9.81,3.986E+14,1,0.0125,0
0.226,4135.66,4879.41,68.143,-731.912,621.832,9.81,3.986E+14,1,0.0125,0
0.2265,2540.24,5138.76,53.4942,-770.815,382.52,9.81,3.986E+14,1,0.0125,0
0.227,833.454,5463.48,40.8891,-819.522,126.501,9.81,3.986E+14,1,0.0125,0
0.2275,-1025.59,5853.08,30.4495,-877.963,-152.355,9.81,3.986E+14,1,0.0125,0
0.228,-3068.78,6302.79,22.3429,-945.419,-458.834,9.81,3.986E+14,1,0.0125,0
0.2285,-5313.93,6800.55,16.7473,-1020.08,-795.606,9.81,3.986E+14,1,0.0125,0
0.229,-7758.78,7324.98,13.8043,-1098.75,-1162.33,9.81,3.986E+14,1,0.0125,0
0.2295,-10374.4,7843.43,13.5349,-1176.51,-1554.68,9.81,3.986E+14,1,0.0125,0
0.23,-13101.4,8312,15.7452,-1246.8,-1963.72,9.81,3.986E+14,1,0.0125,0
0.2305,-15850.5,8678.1,19.9476,-1301.72,-2376.08,9.81,3.986E+14,1,0.0125,0
0.231,-18511.8,8886.48,25.3458,-1332.97,-2775.29,9.81,3.986E+14,1,0.0125,0
0.2315,-20972.9,8887.95,30.9174,-1333.19,-3144.45,9.81,3.986E+14,1,0.0125,0
0.232,-23139.1,8647.74,35.585,-1297.16,-3469.39,9.81,3.986E+14,1,0.0125,0
0.2325,-24951.2,8151.02,38.4239,-1222.65,-3741.19,9.81,3.986E+14,1,0.0125,0
0.233,-26391.6,7403.7,38.826,-1110.55,-3957.26,9.81,3.986E+14,1,0.0125,0
0.2335,-27480.1,6428.84,36.5669,-964.326,-4120.53,9.81,3.986E+14,1,0.0125,0
0.234,-28261.5,5261.36,31.7742,-789.204,-4237.74,9.81,3.986E+14,1,0.0125,0
0.2345,-28790.3,3941.98,24.8298,-591.297,-4317.06,9.81,3.986E+14,1,0.0125,0
0.235,-29117.2,2513.01,16.2633,-376.952,-4366.1,9.81,3.986E+14,1,0.0125,0
0.2355,-29280.3,1016.27,6.66955,-152.441,-4390.56,9.81,3.986E+14,1,0.0125,0
0.236,-29301.8,-507.221,-3.33619,76.0832,-4393.79,9.81,3.986E+14,1,0.0125,0
0.2365,-29186.9,-2016.37,-13.185,302.456,-4376.55,9.81,3.986E+14,1,0.0125,0
0.237,-28921.2,-3468.94,-22.3846,520.341,-4336.69,9.81,3.986E+14,1,0.0125,0
0.2375,-28477.4,-4822.81,-30.4633,723.422,-4270.13,9.81,3.986E+14,1,0.0125,0
0.238,-27816.9,-6036.38,-36.9914,905.457,-4171.05,9.81,3.986E+14,1,0.0125,0
0.2385,-26895.4,-7070.07,-41.6392,1060.51,-4032.83,9.81,3.986E+14,1,0.0125,0
0.239,-25672.5,-7889.84,-44.2632,1183.48,-3849.39,9.81,3.986E+14,1,0.0125,0
0.2395,-24124,-8471.88,-44.9911,1270.78,-3617.11,9.81,3.986E+14,1,0.0125,0
0.24,-22253.5,-8807.55,-44.2687,1321.13,-3336.54,9.81,3.986E+14,1,0.0125,0
0.2405,-20098.2,-8906.54,-42.8284,1335.98,-3013.25,9.81,3.986E+14,1,0.0125,0
0.241,-17728.9,-8798.12,-41.5791,1319.72,-2657.86,9.81,3.986E+14,1,0.0125,0
0.2415,-15235.9,-8526.48,-41.4332,1278.97,-2283.9,9.81,3.986E+14,1,0.0125,0
0.242,-12711.7,-8143.51,-43.15,1221.53,-1905.27,9.81,3.986E+14,1,0.0125,0
0.2425,-10235.7,-7700.97,-47.2467,1155.15,-1533.87,9.81,3.986E+14,1,0.0125,0
0.243,-7864.53,-7244.56,-53.9977,1086.68,-1178.2,9.81,3.986E+14,1,0.0125,0
0.2435,-5626.72,-6809.47,-63.4946,1021.42,-842.525,9.81,3.986E+14,1,0.0125,0
0.244,-3525.9,-6420.28,-75.739,963.042,-527.402,9.81,3.986E+14,1,0.0125,0
0.2445,-1545.65,-6092.28,-90.7234,913.841,-230.365,9.81,3.986E+14,1,0.0125,0
0.245,346.041,-5833.83,-108.49,875.074,53.3893,9.81,3.986E+14,1,0.0125,0
0.2455,2194.06,-5648.56,-129.157,847.284,330.593,9.81,3.986E+14,1,0.0125,0
0.246,4055.47,-5537.19,-152.922,830.579,609.803,9.81,3.986E+14,1,0.0125,0
0.2465,6000.86,-5498.45,-180.024,824.767,901.612,9.81,3.986E+14,1,0.0125,0
0.247,8117.83,-5529.45,-210.685,829.417,1219.16,9.81,3.986E+14,1,0.0125,0
0.2475,10515.7,-5624.57,-244.973,843.685,1578.84,9.81,3.986E+14,1,0.0125,0
0.248,13331,-5773.25,-282.573,865.988,2001.13,9.81,3.986E+14,1,0.0125,0
0.2485,16731.4,-5955.47,-322.376,893.32,2511.19,9.81,3.986E+14,1,0.0125,0
0.249,20910.7,-6133.49,-361.757,920.023,3138.1,9.81,3.986E+14,1,0.0125,0
0.2495,26058.1,-6238.9,-395.405,935.835,3910.2,9.81,3.986E+14,1,0.0125,0
0.25,32277.7,-6157.97,-413.937,923.696,4843.14,9.81,3.986E+14,1,0.0125,0
0.2505,39419.5,-5723.89,-403.05,858.584,5914.41,9.81,3.986E+14,1,0.0125,0
0.251,46825.6,-4743.4,-345.695,711.509,7025.32,9.81,3.986E+14,1,0.0125,0
0.2515,53148.6,-3093.19,-230.544,463.978,7973.78,9.81,3.986E+14,1,0.0125,0
0.252,56628.7,-872.933,-65.7432,130.94,8495.79,9.81,3.986E+14,1,0.0125,0
0.2525,56110.5,1437.14,103.953,-215.572,8418.05,9.81,3.986E+14,1,0.0125,0
0.253,52035.3,3412.95,242.818,-511.943,7806.78,9.81,3.986E+14,1,0.0125,0
0.2535,45748.9,4823.83,332.696,-723.574,6863.82,9.81,3.986E+14,1,0.0125,0
0.254,38791.5,5641.53,371.689,-846.23,5820.21,9.81,3.986E+14,1,0.0125,0
0.2545,32239.8,6004.24,372.223,-900.637,4837.46,9.81,3.986E+14,1,0.0125,0
0.255,26568.8,6086.26,349.405,-912.939,3986.8,9.81,3.986E+14,1,0.0125,0
0.2555,21851.3,6029.02,315.038,-904.353,3279.18,9.81,3.986E+14,1,0.0125,0
0.256,17968.6,5926.86,276.568,-889.029,2696.78,9.81,3.986E+14,1,0.0125,0
0.2565,14743.6,5837.28,238.128,-875.592,2213.03,9.81,3.986E+14,1,0.0125,0
0.257,11999.2,5794.37,201.779,-869.156,1801.36,9.81,3.986E+14,1,0.0125,0
0.2575,9577.56,5818.72,168.423,-872.808,1438.12,9.81,3.986E+14,1,0.0125,0
0.258,7342.8,5923.67,138.368,-888.551,1102.9,9.81,3.986E+14,1,0.0125,0
0.2585,5178.01,6118.74,111.672,-917.811,778.184,9.81,3.986E+14,1,0.0125,0
0.259,2981.45,6410.91,88.3297,-961.637,448.701,9.81,3.986E+14,1,0.0125,0
0.2595,664.37,6804.3,68.3742,-1020.65,101.139,9.81,3.986E+14,1,0.0125,0
0.26,-1848.33,7298.18,51.9287,-1094.73,-275.766,9.81,3.986E+14,1,0.0125,0
0.2605,-4614.37,7884.26,39.2135,-1182.64,-690.673,9.81,3.986E+14,1,0.0125,0
0.261,-7664.69,8541.08,30.48,-1281.16,-1148.22,9.81,3.986E+14,1,0.0125,0
0.2615,-10991.5,9229.66,25.9038,-1384.45,-1647.25,9.81,3.986E+14,1,0.0125,0
0.262,-14536.7,9890.54,25.4102,-1483.58,-2179.02,9.81,3.986E+14,1,0.0125,0
0.2625,-18185.1,10444.8,28.4835,-1566.72,-2726.28,9.81,3.986E+14,1,0.0125,0
0.263,-21774.7,10802.8,34.0551,-1620.42,-3264.73,9.81,3.986E+14,1,0.0125,0
0.2635,-25122.9,10878.7,40.5661,-1631.8,-3766.95,9.81,3.986E+14,1,0.0125,0
0.264,-28066.7,10607.9,46.2439,-1591.19,-4208.52,9.81,3.986E+14,1,0.0125,0
0.2645,-30499.5,9960.07,49.5034,-1494.01,-4573.44,9.81,3.986E+14,1,0.0125,0
0.265,-32388.5,8941.89,49.2929,-1341.28,-4856.8,9.81,3.986E+14,1,0.0125,0
0.2655,-33766.8,7591.26,45.2439,-1138.69,-5063.53,9.81,3.986E+14,1,0.0125,0
0.266,-34709.7,5966.48,37.6064,-894.972,-5204.98,9.81,3.986E+14,1,0.0125,0
0.2665,-35306.4,4135.11,27.0546,-620.267,-5294.47,9.81,3.986E+14,1,0.0125,0
0.267,-35634.4,2166.31,14.4815,-324.946,-5343.68,9.81,3.986E+14,1,0.0125,0
0.2675,-35745.6,127.555,0.859111,-19.1333,-5360.35,9.81,3.986E+14,1,0.0125,0
0.268,-35658.2,-1914.74,-12.8478,287.211,-5347.25,9.81,3.986E+14,1,0.0125,0
0.2685,-35361.3,-3892.65,-25.7909,583.897,-5302.71,9.81,3.986E+14,1,0.0125,0
0.269,-34813.2,-5737.62,-37.1732,860.643,-5220.49,9.81,3.986E+14,1,0.0125,0
0.2695,-33951.1,-7381.63,-46.2635,1107.25,-5091.18,9.81,3.986E+14,1,0.0125,0
0.27,-32700.4,-8759.52,-52.5046,1313.93,-4903.58,9.81,3.986E+14,1,0.0125,0
0.2705,-30993.9,-9815.81,-55.6862,1472.37,-4647.61,9.81,3.986E+14,1,0.0125,0
0.271,-28796,-10514,-56.1129,1577.09,-4317.91,9.81,3.986E+14,1,0.0125,0
0.2715,-26127.8,-10847.2,-54.6835,1627.08,-3917.69,9.81,3.986E+14,1,0.0125,0
0.272,-23074,-10843.7,-52.7768,1626.56,-3459.61,9.81,3.986E+14,1,0.0125,0
