time,x0,der(x0),x1,der(x1),mu
0.0,2.0,0.0,0.0,-2.0,1.0
0.1,1.99,-0.17,-0.17,-1.486783,1.0
0.2,1.965566085,-0.29689665199597,-0.29689665199597,-1.1154173565986,1.0
0.3,1.9302993330174,-0.39334971747601,-0.39334971747601,-0.85800616634958,1.0
0.4,1.8866743304381,-0.46908976086767,-0.46908976086767,-0.68602031024042,1.0
0.5,1.8363352528001,-0.53126638041541,-0.53126638041541,-0.57610384226246,1.0
0.6,1.7803280955472,-0.58504935410887,-0.58504935410887,-0.51102366368566,1.0
0.7,1.7192680418179,-0.6342001263945,-0.6342001263945,-0.47884704992838,1.0
0.8,1.6534537939288,-0.6815309973211,-0.6815309973211,-0.47174075812071,1.0
0.9,1.5829419904061,-0.72925003507589,-0.72925003507589,-0.48490631475757,1.0
1.0,1.5075924553247,-0.77921491386316,-0.77921491386316,-0.51578043159201,1.0
1.1,1.4270920617805,-0.83312179170326,-0.83312179170326,-0.56348488342556,1.0
1.2,1.340962458193,-0.89265074635426,-0.89265074635426,-0.62846620492297,1.0
1.3,1.248555052533,-0.95958269400106,-0.95958269400106,-0.71225415012816,1.0
1.4,1.1490355123822,-1.035895282067,-1.035895282067,-0.81725626908574,1.0
1.5,1.0413597028301,-1.1238358432983,-1.1238358432983,-0.94647420810296,1.0
1.6,0.92424374745975,-1.2259551753785,-1.2259551753785,-1.1029555184332,1.0
1.7,0.79613345232973,-1.3450614985047,-1.3450614985047,-1.2886566739107,1.0
1.8,0.65518401910971,-1.4840114241176,-1.4840114241176,-1.5021596484781,1.0
1.9,0.49927207845557,-1.6451840799898,-1.6451840799898,-1.734356831651,1.0
2.0,0.32608188629833,-1.8293808649119,-1.8293808649119,-1.960945787744,1.0
2.1,0.13333907086843,-2.0337840019516,-2.0337840019516,-2.1309638010098,1.0
2.2,-0.080694148331781,-2.2486231401929,-2.2486231401929,-2.1532869798028,1.0
2.3,-0.31632289725009,-2.4527049453975,-2.4527049453975,-1.8909639612912,1.0
2.4,-0.57104821159629,-2.6096040327748,-2.6096040327748,-1.1875742280158,1.0
2.5,-0.83794648601386,-2.6693665666158,-2.6693665666158,0.042887168254385,1.0
2.6,-1.1046687068342,-2.5825600211045,-2.5825600211045,1.6735884772355,1.0
2.7,-1.3545567665584,-2.3271749115535,-2.3271749115535,3.2973383136478,1.0
2.8,-1.5707875661456,-1.9311947322662,-1.9311947322662,4.4045716901636,1.0
2.9,-1.7418841809214,-1.4653960131714,-1.4653960131714,4.722734867397,1.0
3.0,-1.8648101079015,-1.0074132911311,-1.0074132911311,4.3606933992981,1.0
3.1,-1.9437479700181,-0.60930195146006,-0.60930195146006,3.6364839464385,1.0
3.2,-1.9864957454319,-0.29016570196589,-0.29016570196589,2.8413718813413,1.0
3.3,-2.0013054562218,-0.046398439268119,-0.046398439268119,2.140743137624,1.0
3.4,-1.9952415844605,0.13558492842751,0.13558492842751,1.5910644069151,1.0
3.5,-1.9737277695832,0.27109322136586,0.27109322136586,1.1887498830914,1.0
3.6,-1.9406746980311,0.37347426565878,0.37347426565878,0.90756335591987,1.0
3.7,-1.8987894546857,0.45314296856186,0.45314296856186,0.71817013306426,1.0
3.8,-1.8498843071642,0.5178016393366,0.5178016393366,0.59573148091877,1.0
3.9,-1.7951254858259,0.57302437217182,0.57302437217182,0.52159285212016,1.0
4.0,-1.7352150843481,0.62285071291305,0.62285071291305,0.48268012109332,1.0
4.1,-1.6705166124514,0.6702743306173,0.6702743306173,0.47030613482444,1.0
4.2,-1.6011376487155,0.71761342515101,0.71761342515101,0.47904732234031,1.0
4.3,-1.5269810695887,0.76678347651309,0.76678347651309,0.50587760733882,1.0
4.4,-1.4477733339007,0.81949902152879,0.81949902152879,0.54956337655469,1.0
4.5,-1.363075614865,0.87742745851393,0.87742745851393,0.61026467546676,1.0
4.6,-1.2722815456363,0.94231148992958,0.94231148992958,0.6892731145662,1.0
4.7,-1.1746040310705,1.0160696067416,1.0160696067416,0.78880785788051,1.0
4.8,-1.069053031107,1.1008753099512,1.1008753099512,0.91176615008658,1.0
4.9,-0.95440666936142,1.1992030572688,1.1992030572688,1.0612651468348,1.0
5.0,-0.82918003790037,1.3138076574364,1.3138076574364,1.2396929891318,1.0
