    "time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
         0,        10,        10,        15,        15
      0.01, 10.149415, 10.149415,   14.9019,   14.9019
      0.02, 10.297902, 10.297902,   14.8038,   14.8038
      0.03, 10.445436, 10.445436,   14.7057,   14.7057
      0.04, 10.591998, 10.591998,   14.6076,   14.6076
      0.05, 10.737582, 10.737582,   14.5095,   14.5095
      0.06, 10.882186, 10.882186,   14.4114,   14.4114
      0.07, 11.025809, 11.025809,   14.3133,   14.3133
      0.08, 11.168451, 11.168451,   14.2152,   14.2152
      0.09, 11.310113, 11.310113,   14.1171,   14.1171
       0.1, 11.450793, 11.450793,    14.019,    14.019
      0.11, 11.590493, 11.590493,   13.9209,   13.9209
      0.12, 11.729211, 11.729211,   13.8228,   13.8228
      0.13, 11.866949, 11.866949,   13.7247,   13.7247
      0.14, 12.003705, 12.003705,   13.6266,   13.6266
      0.15, 12.139481, 12.139481,   13.5285,   13.5285
      0.16, 12.274275, 12.274275,   13.4304,   13.4304
      0.17, 12.408089, 12.408089,   13.3323,   13.3323
      0.18, 12.540921, 12.540921,   13.2342,   13.2342
      0.19, 12.672773, 12.672773,   13.1361,   13.1361
       0.2, 12.803643, 12.803643,    13.038,    13.038
      0.21, 12.933533, 12.933533,   12.9399,   12.9399
      0.22, 13.062441, 13.062441,   12.8418,   12.8418
      0.23, 13.190369, 13.190369,   12.7437,   12.7437
      0.24, 13.317315, 13.317315,   12.6456,   12.6456
      0.25, 13.443281, 13.443281,   12.5475,   12.5475
      0.26, 13.568265, 13.568265,   12.4494,   12.4494
      0.27, 13.692269, 13.692269,   12.3513,   12.3513
      0.28, 13.815291, 13.815291,   12.2532,   12.2532
      0.29, 13.937333, 13.937333,   12.1551,   12.1551
       0.3, 14.058393, 14.058393,    12.057,    12.057
      0.31, 14.178473, 14.178473,   11.9589,   11.9589
      0.32, 14.297571, 14.297571,   11.8608,   11.8608
      0.33, 14.415689, 14.415689,   11.7627,   11.7627
      0.34, 14.532825, 14.532825,   11.6646,   11.6646
      0.35, 14.648981, 14.648981,   11.5665,   11.5665
      0.36, 14.764155, 14.764155,   11.4684,   11.4684
      0.37, 14.878349, 14.878349,   11.3703,   11.3703
      0.38, 14.991561, 14.991561,   11.2722,   11.2722
      0.39, 15.103793, 15.103793,   11.1741,   11.1741
       0.4, 15.215043, 15.215043,    11.076,    11.076
      0.41, 15.325313, 15.325313,   10.9779,   10.9779
      0.42, 15.434601, 15.434601,   10.8798,   10.8798
      0.43, 15.542909, 15.542909,   10.7817,   10.7817
      0.44, 15.650235, 15.650235,   10.6836,   10.6836
      0.45, 15.756581, 15.756581,   10.5855,   10.5855
      0.46, 15.861945, 15.861945,   10.4874,   10.4874
      0.47, 15.966329, 15.966329,   10.3893,   10.3893
      0.48, 16.069731, 16.069731,   10.2912,   10.2912
      0.49, 16.172153, 16.172153,   10.1931,   10.1931
       0.5, 16.273593, 16.273593,    10.095,    10.095
      0.51, 16.374053, 16.374053,    9.9969,    9.9969
      0.52, 16.473531, 16.473531,    9.8988,    9.8988
      0.53, 16.572029, 16.572029,    9.8007,    9.8007
      0.54, 16.669545, 16.669545,    9.7026,    9.7026
      0.55, 16.766081, 16.766081,    9.6045,    9.6045
      0.56, 16.861635, 16.861635,    9.5064,    9.5064
      0.57, 16.956209, 16.956209,    9.4083,    9.4083
      0.58, 17.049801, 17.049801,    9.3102,    9.3102
      0.59, 17.142413, 17.142413,    9.2121,    9.2121
       0.6, 17.234043, 17.234043,     9.114,     9.114
      0.61, 17.324693, 17.324693,    9.0159,    9.0159
      0.62, 17.414361, 17.414361,    8.9178,    8.9178
      0.63, 17.503049, 17.503049,    8.8197,    8.8197
      0.64, 17.590755, 17.590755,    8.7216,    8.7216
      0.65, 17.677481, 17.677481,    8.6235,    8.6235
      0.66, 17.763225, 17.763225,    8.5254,    8.5254
      0.67, 17.847989, 17.847989,    8.4273,    8.4273
      0.68, 17.931771, 17.931771,    8.3292,    8.3292
      0.69, 18.014573, 18.014573,    8.2311,    8.2311
       0.7, 18.096393, 18.096393,     8.133,     8.133
      0.71, 18.177233, 18.177233,    8.0349,    8.0349
      0.72, 18.257091, 18.257091,    7.9368,    7.9368
      0.73, 18.335969, 18.335969,    7.8387,    7.8387
      0.74, 18.413865, 18.413865,    7.7406,    7.7406
      0.75, 18.490781, 18.490781,    7.6425,    7.6425
      0.76, 18.566715, 18.566715,    7.5444,    7.5444
      0.77, 18.641669, 18.641669,    7.4463,    7.4463
      0.78, 18.715641, 18.715641,    7.3482,    7.3482
      0.79, 18.788633, 18.788633,    7.2501,    7.2501
       0.8, 18.860643, 18.860643,     7.152,     7.152
      0.81, 18.931673, 18.931673,    7.0539,    7.0539
      0.82, 19.001721, 19.001721,    6.9558,    6.9558
      0.83, 19.070789, 19.070789,    6.8577,    6.8577
      0.84, 19.138875, 19.138875,    6.7596,    6.7596
      0.85, 19.205981, 19.205981,    6.6615,    6.6615
      0.86, 19.272105, 19.272105,    6.5634,    6.5634
      0.87, 19.337249, 19.337249,    6.4653,    6.4653
      0.88, 19.401411, 19.401411,    6.3672,    6.3672
      0.89, 19.464593, 19.464593,    6.2691,    6.2691
       0.9, 19.526793, 19.526793,     6.171,     6.171
      0.91, 19.588013, 19.588013,    6.0729,    6.0729
      0.92, 19.648251, 19.648251,    5.9748,    5.9748
      0.93, 19.707509, 19.707509,    5.8767,    5.8767
      0.94, 19.765785, 19.765785,    5.7786,    5.7786
      0.95, 19.823081, 19.823081,    5.6805,    5.6805
      0.96, 19.879395, 19.879395,    5.5824,    5.5824
      0.97, 19.934729, 19.934729,    5.4843,    5.4843
      0.98, 19.989081, 19.989081,    5.3862,    5.3862
      0.99, 20.042453, 20.042453,    5.2881,    5.2881
         1, 20.094843, 20.094843,      5.19,      5.19
