"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.01,9.91558528327652,0.0999978367789649,-4.63633753984767E-35,0
0.02,9.86081482070971,0.199980883402354,-2.36207592058467E-35,0
0.03,9.83128260334815,0.299933351406494,-4.82726624926703E-35,0
0.04,9.82011119006601,0.399839457138001,-4.82726624940024E-35,0
0.05,9.81863038724773,0.499683424264632,-4.82726624940024E-35,0
0.06,9.81722748955416,0.59944948626655,-4.82726624940024E-35,0
0.07,9.80628977934406,0.699121888926039,-4.82726624940024E-35,0
0.08,9.77714702609736,0.798684892815282,-9.74223946995536E-35,0
0.09,9.72292172718688,0.898122775781792,-2.44651858870698E-35,0
0.1,9.63920386226519,0.997419835431128,2.20882498940609E-34,0
0.11,9.52448411136201,1.09656039160648,3.6741369806819E-34,0
0.12,9.38030313004753,1.19552878886477,3.6741369806819E-34,0
0.13,9.21110226932102,1.29430939894877,3.6741369806819E-34,0
0.14,9.02379035256536,1.39288662325506,3.6741369806819E-34,0
0.15,8.8270689162149,1.49124489529718,3.6741369806819E-34,0
0.16,8.63058196403997,1.58936868316376,3.6741369806819E-34,0
0.17,8.44397346278313,1.68724249197122,3.6741369806819E-34,0
0.18,8.27594483780126,1.78485086631055,3.6741369806819E-34,0
0.19,8.13340472736783,1.88217839268793,3.6741369806819E-34,0
0.2,8.02079422336939,1.9792097019587,3.69772653626062E-34,0
0.21,7.93965364830162,2.0759294717543,3.19526343401127E-34,0
0.22,7.88847327521035,2.17232242890186,3.43466322209911E-34,0
0.23,7.86284260291868,2.26837335183602,3.67193776746329E-34,0
0.24,7.85588357420146,2.36406707300261,3.67193776746341E-34,0
0.25,7.85892533025869,2.45938848125372,3.67193776746341E-34,0
0.26,7.86235445158676,2.554322524234,3.67193776746341E-34,0
0.27,7.85655745751261,2.64885421075755,3.67193776746341E-34,0
0.28,7.83286330573747,2.74296861317523,3.43928543016163E-34,0
0.29,7.78439363323687,2.83665086973187,3.43928543018155E-34,0
0.3,7.70673751078322,2.92988618691317,4.35477789823916E-34,0
0.31,7.59838466118684,3.02265984178174,4.81392126333563E-34,0
0.32,7.46087473461045,3.11495718430199,4.81392126333563E-34,0
0.33,7.29864802861634,3.20676363965361,4.81392126333563E-34,0
0.34,7.11861226528754,3.29806471053303,4.81392126333563E-34,0
0.35,6.92946783206945,3.38884597944278,4.81392126333563E-34,0
0.36,6.74085753623577,3.47909311096811,4.81392126333563E-34,0
0.37,6.5624241007137,3.56879185404079,4.81392126333563E-34,0
