"time","TAmb","TDif","TRes","heatCapacitor.T"
0.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.93150000000000E+02,2.93150000000000E+02
2.00000000000000E-02,2.93150000000000E+02,2.00000000000000E+00,2.93347693108241E+02,2.93347693108241E+02
4.00000000000000E-02,2.93150000000000E+02,2.00000000000000E+00,2.93545378279322E+02,2.93545378279322E+02
6.00000000000000E-02,2.93150000000000E+02,2.00000000000000E+00,2.93743063450404E+02,2.93743063450404E+02
8.00000000000000E-02,2.93150000000000E+02,2.00000000000000E+00,2.93940748621485E+02,2.93940748621485E+02
1.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.94136780749274E+02,2.94136780749274E+02
1.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.94332056092277E+02,2.94332056092277E+02
1.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.94526973199833E+02,2.94526973199833E+02
1.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.94721532071942E+02,2.94721532071942E+02
1.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.94915732708603E+02,2.94915732708603E+02
2.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.95109575109817E+02,2.95109575109817E+02
2.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.95303059275583E+02,2.95303059275583E+02
2.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.95496185205902E+02,2.95496185205902E+02
2.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.95688952900774E+02,2.95688952900774E+02
2.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.95881362360199E+02,2.95881362360199E+02
3.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.96073413584176E+02,2.96073413584176E+02
3.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.96264518263855E+02,2.96264518263855E+02
3.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.96455109485607E+02,2.96455109485607E+02
3.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.96645234017432E+02,2.96645234017432E+02
3.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.96834891859330E+02,2.96834891859330E+02
4.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.97024083011302E+02,2.97024083011302E+02
4.13338509809043E-01,2.93150000000000E+02,2.00000000000000E+00,2.97150000000000E+02,2.97150000000000E+02
4.13338509809043E-01,2.93150000000000E+02,2.00000000000000E+00,2.97150000000000E+02,2.97150000000000E+02
4.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.97212177458209E+02,2.97212177458209E+02
4.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.97398835279581E+02,2.97398835279581E+02
4.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.97585493100952E+02,2.97585493100952E+02
4.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.97772150922324E+02,2.97772150922324E+02
5.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.97958808743695E+02,2.97958808743695E+02
5.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98143504331813E+02,2.98143504331813E+02
5.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98327782769778E+02,2.98327782769778E+02
5.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98511725991293E+02,2.98511725991293E+02
5.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98695333996358E+02,2.98695333996358E+02
6.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98878606784974E+02,2.98878606784974E+02
6.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99061544357141E+02,2.99061544357141E+02
6.29683750504075E-01,2.93150000000000E+02,2.00000000000000E+00,2.99150000000000E+02,2.99150000000000E+02
6.29683750504075E-01,2.93150000000000E+02,2.00000000000000E+00,2.99150000000000E+02,2.99150000000000E+02
6.29683767170856E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149999990000E+02,2.99149999990000E+02
6.29683767170856E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149999990000E+02,2.99149999990000E+02
6.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99144050848076E+02,2.99144050848076E+02
6.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99132519641947E+02,2.99132519641947E+02
6.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99120988435818E+02,2.99120988435818E+02
7.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99109457229689E+02,2.99109457229689E+02
7.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99097926023560E+02,2.99097926023560E+02
7.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99086394817431E+02,2.99086394817431E+02
7.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99074863611302E+02,2.99074863611302E+02
7.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99063332405173E+02,2.99063332405173E+02
8.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99051801199044E+02,2.99051801199044E+02
8.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99040269992915E+02,2.99040269992915E+02
8.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99028738786786E+02,2.99028738786786E+02
8.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99017207580657E+02,2.99017207580657E+02
8.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99005676374528E+02,2.99005676374528E+02
9.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98994145168399E+02,2.98994145168399E+02
9.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98982613962270E+02,2.98982613962270E+02
9.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98971082756140E+02,2.98971082756140E+02
9.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98959551550011E+02,2.98959551550011E+02
9.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98948020343882E+02,2.98948020343882E+02
1.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98936489137753E+02,2.98936489137753E+02
1.02000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98924957931624E+02,2.98924957931624E+02
1.04000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98913492709645E+02,2.98913492709645E+02
1.06000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98902319539839E+02,2.98902319539839E+02
1.08000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98891160816747E+02,2.98891160816747E+02
1.10000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98880016540370E+02,2.98880016540370E+02
1.12000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98868886710708E+02,2.98868886710708E+02
1.14000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98857771327760E+02,2.98857771327760E+02
1.16000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98846670391526E+02,2.98846670391526E+02
1.18000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98835583902007E+02,2.98835583902007E+02
1.20000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98824511859203E+02,2.98824511859203E+02
1.22000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98813454263113E+02,2.98813454263113E+02
1.24000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98802411113738E+02,2.98802411113738E+02
1.26000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98791382411077E+02,2.98791382411077E+02
1.28000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98780368155131E+02,2.98780368155131E+02
1.30000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98769368345899E+02,2.98769368345899E+02
1.32000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98758382983382E+02,2.98758382983382E+02
1.34000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98747412067579E+02,2.98747412067579E+02
1.36000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98736455598491E+02,2.98736455598491E+02
1.38000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98725513576118E+02,2.98725513576118E+02
1.40000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98714586000459E+02,2.98714586000459E+02
1.42000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98703672871515E+02,2.98703672871515E+02
1.44000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98692774189285E+02,2.98692774189285E+02
1.46000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98681889953770E+02,2.98681889953770E+02
1.48000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98671020164969E+02,2.98671020164969E+02
1.50000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98660164822883E+02,2.98660164822883E+02
1.52000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98649323927511E+02,2.98649323927511E+02
1.54000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98638497478854E+02,2.98638497478854E+02
1.56000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98627685476912E+02,2.98627685476912E+02
1.58000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98616887921684E+02,2.98616887921684E+02
1.60000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98606104813170E+02,2.98606104813170E+02
1.62000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98595336151371E+02,2.98595336151371E+02
1.64000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98584581936287E+02,2.98584581936287E+02
1.66000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98573842167917E+02,2.98573842167917E+02
1.68000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98563116846262E+02,2.98563116846262E+02
1.70000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98552405971321E+02,2.98552405971321E+02
1.72000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98541709543095E+02,2.98541709543095E+02
1.74000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98531027561584E+02,2.98531027561584E+02
1.76000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98520360026786E+02,2.98520360026786E+02
1.78000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98509706938704E+02,2.98509706938704E+02
1.80000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98499068297336E+02,2.98499068297336E+02
1.82000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98488444102683E+02,2.98488444102683E+02
1.84000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98477834354744E+02,2.98477834354744E+02
1.86000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98467239053519E+02,2.98467239053519E+02
1.88000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98456658199010E+02,2.98456658199010E+02
1.90000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98446091791214E+02,2.98446091791214E+02
1.92000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98435539830134E+02,2.98435539830134E+02
1.94000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98425002315768E+02,2.98425002315768E+02
1.96000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98414479248116E+02,2.98414479248116E+02
1.98000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98403970627179E+02,2.98403970627179E+02
2.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98393476452957E+02,2.98393476452957E+02
2.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98393476452957E+02,2.98393476452957E+02
2.02000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98383423825294E+02,2.98383423825294E+02
2.04000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98373376054417E+02,2.98373376054417E+02
2.06000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98363328283540E+02,2.98363328283540E+02
2.08000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98353280512664E+02,2.98353280512664E+02
2.10000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98343232741787E+02,2.98343232741787E+02
2.12000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98333184970911E+02,2.98333184970911E+02
2.14000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98323137200034E+02,2.98323137200034E+02
