"time","revolute1.w","revolute2.w"
0.000000,0.000000,0.000000
0.000100,-0.002515,0.003341
0.000200,-0.005030,0.006682
0.000300,-0.007544,0.010023
0.000400,-0.010059,0.013364
0.000500,-0.012574,0.016705
0.000600,-0.015089,0.020046
0.000700,-0.017604,0.023387
0.000800,-0.020118,0.026728
0.000900,-0.022633,0.030069
0.001000,-0.025148,0.033410
0.001100,-0.027663,0.036751
0.001200,-0.030177,0.040091
0.001300,-0.032692,0.043432
0.001400,-0.035207,0.046773
0.001500,-0.037721,0.050114
0.001600,-0.040236,0.053454
0.001700,-0.042751,0.056795
0.001800,-0.045265,0.060136
0.001900,-0.047780,0.063476
0.002000,-0.050294,0.066817
0.002100,-0.052809,0.070157
0.002200,-0.055324,0.073498
0.002300,-0.057838,0.076838
0.002400,-0.060353,0.080179
0.002500,-0.062867,0.083519
0.002600,-0.065382,0.086859
0.002700,-0.067896,0.090200
0.002800,-0.070411,0.093540
0.002900,-0.072925,0.096880
0.003000,-0.075440,0.100220
0.003100,-0.077954,0.103561
0.003200,-0.080469,0.106901
0.003300,-0.082983,0.110241
0.003400,-0.085498,0.113581
0.003500,-0.088012,0.116921
0.003600,-0.090527,0.120261
0.003700,-0.093041,0.123601
0.003800,-0.095555,0.126941
0.003900,-0.098070,0.130281
0.004000,-0.100584,0.133621
0.004100,-0.103098,0.136961
0.004200,-0.105613,0.140301
0.004300,-0.108127,0.143641
0.004400,-0.110641,0.146981
0.004500,-0.113156,0.150320
0.004600,-0.115670,0.153660
0.004700,-0.118184,0.157000
0.004800,-0.120698,0.160339
0.004900,-0.123213,0.163679
0.005000,-0.125727,0.167019
0.005100,-0.128241,0.170358
0.005200,-0.130755,0.173698
0.005300,-0.133270,0.177037
0.005400,-0.135784,0.180377
0.005500,-0.138298,0.183716
0.005600,-0.140812,0.187056
0.005700,-0.143326,0.190395
0.005800,-0.145840,0.193734
0.005900,-0.148354,0.197074
0.006000,-0.150869,0.200413
0.006100,-0.153383,0.203752
0.006200,-0.155897,0.207092
0.006300,-0.158411,0.210431
0.006400,-0.160925,0.213770
0.006500,-0.163439,0.217109
0.006600,-0.165953,0.220448
0.006700,-0.168467,0.223787
0.006800,-0.170981,0.227126
0.006900,-0.173495,0.230465
0.007000,-0.176009,0.233804
0.007100,-0.178523,0.237143
0.007200,-0.181037,0.240482
0.007300,-0.183551,0.243821
0.007400,-0.186065,0.247160
0.007500,-0.188579,0.250499
0.007600,-0.191093,0.253838
0.007700,-0.193607,0.257176
0.007800,-0.196120,0.260515
