"Time","der_x_","x"
0.18131,-0.834176712,0.834176712
0.18231,-0.833342952,0.833342952
0.18331,-0.832510026,0.832510026
0.18431,-0.831677932,0.831677932
0.18531,-0.83084667,0.83084667
0.18631,-0.830016238,0.830016238
0.18731,-0.829186637,0.829186637
0.18831,-0.828357865,0.828357865
0.18931,-0.827529921,0.827529921
0.19031,-0.826702804,0.826702804
0.19131,-0.825876515,0.825876515
0.19231,-0.825051051,0.825051051
0.19331,-0.824226412,0.824226412
0.19431,-0.823402598,0.823402598
0.19531,-0.822579607,0.822579607
0.19631,-0.821757438,0.821757438
0.19731,-0.820936091,0.820936091
0.19831,-0.820115565,0.820115565
0.19931,-0.81929586,0.81929586
0.20031,-0.818476973,0.818476973
0.20131,-0.817658905,0.817658905
0.20231,-0.816841655,0.816841655
0.20331,-0.816025222,0.816025222
0.20431,-0.815209604,0.815209604
0.20531,-0.814394802,0.814394802
0.20631,-0.813580814,0.813580814
0.20731,-0.81276764,0.81276764
0.20831,-0.811955279,0.811955279
0.20931,-0.811143729,0.811143729
0.21031,-0.810332991,0.810332991
0.21131,-0.809523063,0.809523063
0.21231,-0.808713944,0.808713944
0.21331,-0.807905634,0.807905634
0.21431,-0.807098132,0.807098132
0.21531,-0.806291438,0.806291438
0.21631,-0.805485549,0.805485549
0.21731,-0.804680466,0.804680466
0.21831,-0.803876188,0.803876188
0.21931,-0.803072713,0.803072713
0.22031,-0.802270042,0.802270042
0.22131,-0.801468173,0.801468173
0.22231,-0.800667105,0.800667105
0.22331,-0.799866838,0.799866838
0.22431,-0.799067371,0.799067371
0.22531,-0.798268703,0.798268703
0.22631,-0.797470833,0.797470833
0.22731,-0.796673761,0.796673761
0.22831,-0.795877485,0.795877485
0.22931,-0.795082006,0.795082006
0.23031,-0.794287321,0.794287321
0.23131,-0.793493431,0.793493431
0.23231,-0.792700334,0.792700334
0.23331,-0.79190803,0.79190803
0.23431,-0.791116517,0.791116517
0.23531,-0.790325796,0.790325796
0.23631,-0.789535865,0.789535865
0.23731,-0.788746724,0.788746724
0.23831,-0.787958372,0.787958372
0.23931,-0.787170807,0.787170807
0.24031,-0.78638403,0.78638403
0.24131,-0.785598038,0.785598038
0.24231,-0.784812833,0.784812833
0.24331,-0.784028412,0.784028412
0.24431,-0.783244776,0.783244776
0.24531,-0.782461922,0.782461922
0.24631,-0.781679852,0.781679852
0.24731,-0.780898562,0.780898562
0.24831,-0.780118054,0.780118054
0.24931,-0.779338326,0.779338326
0.25031,-0.778559377,0.778559377
0.25131,-0.777781207,0.777781207
0.25231,-0.777003814,0.777003814
0.25331,-0.776227199,0.776227199
0.25431,-0.775451359,0.775451359
0.25531,-0.774676296,0.774676296
0.25631,-0.773902006,0.773902006
0.25731,-0.773128491,0.773128491
0.25831,-0.772355749,0.772355749
0.25931,-0.771583779,0.771583779
0.26031,-0.770812581,0.770812581
0.26131,-0.770042154,0.770042154
0.26231,-0.769272496,0.769272496
0.26331,-0.768503608,0.768503608
0.26431,-0.767735489,0.767735489
0.26531,-0.766968137,0.766968137
0.26631,-0.766201552,0.766201552
0.26731,-0.765435734,0.765435734
0.26831,-0.76467068,0.76467068
0.26931,-0.763906392,0.763906392
0.27031,-0.763142867,0.763142867
0.27131,-0.762380106,0.762380106
0.27231,-0.761618107,0.761618107
0.27331,-0.760856869,0.760856869
0.27431,-0.760096392,0.760096392
0.27531,-0.759336676,0.759336676
0.27631,-0.758577719,0.758577719
0.27731,-0.75781952,0.75781952
0.27831,-0.757062079,0.757062079
0.27931,-0.756305396,0.756305396
0.28031,-0.755549468,0.755549468
0.28131,-0.754794296,0.754794296
0.28231,-0.754039879,0.754039879
0.28331,-0.753286216,0.753286216
0.28431,-0.752533306,0.752533306
0.28531,-0.751781149,0.751781149
0.28631,-0.751029744,0.751029744
0.28731,-0.750279089,0.750279089
0.28831,-0.749529185,0.749529185
0.28931,-0.748780031,0.748780031
0.29031,-0.748031625,0.748031625
0.29131,-0.747283967,0.747283967
0.29231,-0.746537056,0.746537056
0.29331,-0.745790892,0.745790892
0.29431,-0.745045474,0.745045474
0.29531,-0.744300801,0.744300801
0.29631,-0.743556872,0.743556872
0.29731,-0.742813687,0.742813687
0.29831,-0.742071245,0.742071245
0.29931,-0.741329544,0.741329544
0.30031,-0.740588585,0.740588585
0.30131,-0.739848367,0.739848367
0.30231,-0.739108888,0.739108888
0.30331,-0.738370148,0.738370148
0.30431,-0.737632147,0.737632147
0.30531,-0.736894884,0.736894884
0.30631,-0.736158357,0.736158357
0.30731,-0.735422567,0.735422567
0.30831,-0.734687512,0.734687512
0.30931,-0.733953191,0.733953191
0.31031,-0.733219605,0.733219605
0.31131,-0.732486752,0.732486752
0.31231,-0.731754631,0.731754631
0.31331,-0.731023242,0.731023242
0.31431,-0.730292584,0.730292584
0.31531,-0.729562657,0.729562657
0.31631,-0.728833459,0.728833459
0.31731,-0.728104989,0.728104989
0.31831,-0.727377248,0.727377248
0.31931,-0.726650234,0.726650234
0.32031,-0.725923947,0.725923947
0.32131,-0.725198386,0.725198386
0.32231,-0.72447355,0.72447355
0.32331,-0.723749439,0.723749439
0.32431,-0.723026051,0.723026051
0.32531,-0.722303386,0.722303386
0.32631,-0.721581444,0.721581444
0.32731,-0.720860223,0.720860223
0.32831,-0.720139723,0.720139723
0.32931,-0.719419943,0.719419943
0.33031,-0.718700883,0.718700883
0.33131,-0.717982541,0.717982541
0.33231,-0.717264917,0.717264917
0.33331,-0.716548011,0.716548011
0.33431,-0.715831821,0.715831821
0.33531,-0.715116347,0.715116347
0.33631,-0.714401588,0.714401588
0.33731,-0.713687543,0.713687543
0.33831,-0.712974212,0.712974212
0.33931,-0.712261595,0.712261595
0.34031,-0.711549689,0.711549689
0.34131,-0.710838495,0.710838495
0.34231,-0.710128012,0.710128012
0.34331,-0.709418238,0.709418238
0.34431,-0.708709175,0.708709175
0.34531,-0.70800082,0.70800082
0.34631,-0.707293173,0.707293173
0.34731,-0.706586233,0.706586233
0.34831,-0.70588,0.70588
0.34931,-0.705174473,0.705174473
0.35031,-0.704469651,0.704469651
0.35131,-0.703765533,0.703765533
0.35231,-0.703062119,0.703062119
0.35331,-0.702359408,0.702359408
0.35431,-0.7016574,0.7016574
0.35531,-0.700956093,0.700956093
0.35631,-0.700255488,0.700255488
0.35731,-0.699555582,0.699555582
0.35831,-0.698856376,0.698856376
0.35931,-0.698157869,0.698157869
0.36031,-0.69746006,0.69746006
0.36131,-0.696762948,0.696762948
0.36231,-0.696066534,0.696066534
0.36331,-0.695370815,0.695370815
0.36431,-0.694675792,0.694675792
0.36531,-0.693981463,0.693981463
0.36631,-0.693287828,0.693287828
0.36731,-0.692594887,0.692594887
0.36831,-0.691902638,0.691902638
0.36931,-0.691211081,0.691211081
0.37031,-0.690520216,0.690520216
0.37131,-0.689830041,0.689830041
0.37231,-0.689140555,0.689140555
0.37331,-0.688451759,0.688451759
0.37431,-0.687763651,0.687763651
0.37531,-0.687076232,0.687076232
0.37631,-0.686389499,0.686389499
0.37731,-0.685703452,0.685703452
0.37831,-0.685018091,0.685018091
0.37931,-0.684333416,0.684333416
0.38031,-0.683649424,0.683649424
0.38131,-0.682966117,0.682966117
0.38231,-0.682283492,0.682283492
0.38331,-0.681601549,0.681601549
0.38431,-0.680920288,0.680920288
0.38531,-0.680239708,0.680239708
0.38631,-0.679559809,0.679559809
0.38731,-0.678880588,0.678880588
0.38831,-0.678202047,0.678202047
0.38931,-0.677524184,0.677524184
0.39031,-0.676846998,0.676846998
0.39131,-0.67617049,0.67617049
0.39231,-0.675494657,0.675494657
0.39331,-0.6748195,0.6748195
0.39431,-0.674145018,0.674145018
0.39531,-0.67347121,0.67347121
0.39631,-0.672798075,0.672798075
0.39731,-0.672125613,0.672125613
0.39831,-0.671453823,0.671453823
0.39931,-0.670782705,0.670782705
0.40031,-0.670112258,0.670112258
0.40131,-0.66944248,0.66944248
0.40231,-0.668773372,0.668773372
0.40331,-0.668104933,0.668104933
0.40431,-0.667437162,0.667437162
0.40531,-0.666770058,0.666770058
0.40631,-0.666103622,0.666103622
0.40731,-0.665437851,0.665437851
0.40831,-0.664772746,0.664772746
0.40931,-0.664108305,0.664108305
0.41031,-0.663444529,0.663444529
0.41131,-0.662781416,0.662781416
0.41231,-0.662118965,0.662118965
0.41331,-0.661457177,0.661457177
0.41431,-0.660796051,0.660796051
0.41531,-0.660135585,0.660135585
0.41631,-0.659475779,0.659475779
0.41731,-0.658816633,0.658816633
0.41831,-0.658158146,0.658158146
0.41931,-0.657500316,0.657500316
0.42031,-0.656843145,0.656843145
0.42131,-0.65618663,0.65618663
0.42231,-0.655530771,0.655530771
0.42331,-0.654875568,0.654875568
0.42431,-0.65422102,0.65422102
0.42531,-0.653567126,0.653567126
0.42631,-0.652913885,0.652913885
0.42731,-0.652261298,0.652261298
0.42831,-0.651609362,0.651609362
0.42931,-0.650958078,0.650958078
0.43031,-0.650307446,0.650307446
0.43131,-0.649657463,0.649657463
0.43231,-0.64900813,0.64900813
0.43331,-0.648359447,0.648359447
0.43431,-0.647711411,0.647711411
0.43531,-0.647064024,0.647064024
0.43631,-0.646417283,0.646417283
0.43731,-0.645771189,0.645771189
0.43831,-0.64512574,0.64512574
0.43931,-0.644480937,0.644480937
0.44031,-0.643836778,0.643836778
0.44131,-0.643193263,0.643193263
0.44231,-0.642550391,0.642550391
0.44331,-0.641908162,0.641908162
0.44431,-0.641266574,0.641266574
0.44531,-0.640625628,0.640625628
0.44631,-0.639985323,0.639985323
0.44731,-0.639345657,0.639345657
0.44831,-0.638706631,0.638706631
0.44931,-0.638068244,0.638068244
0.45031,-0.637430494,0.637430494
0.45131,-0.636793383,0.636793383
0.45231,-0.636156907,0.636156907
0.45331,-0.635521068,0.635521068
0.45431,-0.634885865,0.634885865
0.45531,-0.634251296,0.634251296
0.45631,-0.633617362,0.633617362
0.45731,-0.632984061,0.632984061
0.45831,-0.632351394,0.632351394
0.45931,-0.631719358,0.631719358
0.46031,-0.631087955,0.631087955
0.46131,-0.630457182,0.630457182
0.46231,-0.62982704,0.62982704
0.46331,-0.629197528,0.629197528
0.46431,-0.628568644,0.628568644
0.46531,-0.62794039,0.62794039
0.46631,-0.627312763,0.627312763
0.46731,-0.626685764,0.626685764
0.46831,-0.626059392,0.626059392
0.46931,-0.625433645,0.625433645
0.47031,-0.624808524,0.624808524
0.47131,-0.624184028,0.624184028
0.47231,-0.623560156,0.623560156
0.47331,-0.622936907,0.622936907
0.47431,-0.622314281,0.622314281
0.47531,-0.621692278,0.621692278
0.47631,-0.621070897,0.621070897
0.47731,-0.620450136,0.620450136
0.47831,-0.619829996,0.619829996
0.47931,-0.619210476,0.619210476
0.48031,-0.618591575,0.618591575
0.48131,-0.617973292,0.617973292
0.48231,-0.617355628,0.617355628
0.48331,-0.616738581,0.616738581
0.48431,-0.61612215,0.61612215
0.48531,-0.615506336,0.615506336
0.48631,-0.614891137,0.614891137
0.48731,-0.614276554,0.614276554
0.48831,-0.613662584,0.613662584
0.48931,-0.613049228,0.613049228
0.49031,-0.612436485,0.612436485
0.49131,-0.611824355,0.611824355
0.49231,-0.611212836,0.611212836
0.49331,-0.610601929,0.610601929
0.49431,-0.609991632,0.609991632
0.49531,-0.609381945,0.609381945
0.49631,-0.608772868,0.608772868
0.49731,-0.608164399,0.608164399
0.49831,-0.607556539,0.607556539
0.49931,-0.606949286,0.606949286
0.50031,-0.60634264,0.60634264
0.50131,-0.6057366,0.6057366
0.50231,-0.605131166,0.605131166
0.50331,-0.604526338,0.604526338
0.50431,-0.603922113,0.603922113
0.50531,-0.603318493,0.603318493
0.50631,-0.602715476,0.602715476
0.50731,-0.602113062,0.602113062
0.50831,-0.60151125,0.60151125
0.50931,-0.600910039,0.600910039
0.51031,-0.600309429,0.600309429
0.51131,-0.59970942,0.59970942
0.51231,-0.59911001,0.59911001
0.51331,-0.5985112,0.5985112
0.51431,-0.597912987,0.597912987
0.51531,-0.597315373,0.597315373
0.51631,-0.596718356,0.596718356
0.51731,-0.596121936,0.596121936
0.51831,-0.595526112,0.595526112
0.51931,-0.594930884,0.594930884
0.52031,-0.59433625,0.59433625
0.52131,-0.593742211,0.593742211
0.52231,-0.593148765,0.593148765
0.52331,-0.592555913,0.592555913
0.52431,-0.591963653,0.591963653
0.52531,-0.591371986,0.591371986
0.52631,-0.590780909,0.590780909
0.52731,-0.590190423,0.590190423
0.52831,-0.589600528,0.589600528
0.52931,-0.589011222,0.589011222
0.53031,-0.588422505,0.588422505
0.53131,-0.587834377,0.587834377
0.53231,-0.587246836,0.587246836
0.53331,-0.586659883,0.586659883
0.53431,-0.586073516,0.586073516
0.53531,-0.585487735,0.585487735
0.53631,-0.58490254,0.58490254
0.53731,-0.58431793,0.58431793
0.53831,-0.583733904,0.583733904
0.53931,-0.583150462,0.583150462
0.54031,-0.582567603,0.582567603
0.54131,-0.581985326,0.581985326
0.54231,-0.581403632,0.581403632
0.54331,-0.580822519,0.580822519
0.54431,-0.580241987,0.580241987
0.54531,-0.579662035,0.579662035
0.54631,-0.579082662,0.579082662
0.54731,-0.578503869,0.578503869
0.54831,-0.577925654,0.577925654
0.54931,-0.577348017,0.577348017
0.55031,-0.576770958,0.576770958
0.55131,-0.576194475,0.576194475
0.55231,-0.575618569,0.575618569
0.55331,-0.575043238,0.575043238
0.55431,-0.574468482,0.574468482
0.55531,-0.573894301,0.573894301
0.55631,-0.573320693,0.573320693
0.55731,-0.572747659,0.572747659
0.55831,-0.572175197,0.572175197
0.55931,-0.571603308,0.571603308
0.56031,-0.571031991,0.571031991
0.56131,-0.570461244,0.570461244
0.56231,-0.569891068,0.569891068
0.56331,-0.569321462,0.569321462
0.56431,-0.568752425,0.568752425
0.56531,-0.568183956,0.568183956
0.56631,-0.567616056,0.567616056
0.56731,-0.567048724,0.567048724
0.56831,-0.566481959,0.566481959
0.56931,-0.56591576,0.56591576
0.57031,-0.565350127,0.565350127
0.57131,-0.564785059,0.564785059
0.57231,-0.564220556,0.564220556
0.57331,-0.563656618,0.563656618
0.57431,-0.563093243,0.563093243
0.57531,-0.562530431,0.562530431
0.57631,-0.561968182,0.561968182
0.57731,-0.561406494,0.561406494
0.57831,-0.560845369,0.560845369
0.57931,-0.560284803,0.560284803
0.58031,-0.559724799,0.559724799
0.58131,-0.559165354,0.559165354
0.58231,-0.558606468,0.558606468
0.58331,-0.55804814,0.55804814
0.58431,-0.557490371,0.557490371
0.58531,-0.556933159,0.556933159
0.58631,-0.556376505,0.556376505
0.58731,-0.555820406,0.555820406
0.58831,-0.555264863,0.555264863
0.58931,-0.554709876,0.554709876
0.59031,-0.554155443,0.554155443
0.59131,-0.553601565,0.553601565
0.59231,-0.55304824,0.55304824
0.59331,-0.552495468,0.552495468
0.59431,-0.551943249,0.551943249
0.59531,-0.551391581,0.551391581
0.59631,-0.550840465,0.550840465
0.59731,-0.5502899,0.5502899
0.59831,-0.549739885,0.549739885
0.59931,-0.54919042,0.54919042
0.60031,-0.548641504,0.548641504
0.60131,-0.548093137,0.548093137
0.60231,-0.547545318,0.547545318
0.60331,-0.546998046,0.546998046
0.60431,-0.546451321,0.546451321
0.60531,-0.545905143,0.545905143
0.60631,-0.545359511,0.545359511
0.60731,-0.544814424,0.544814424
0.60831,-0.544269882,0.544269882
0.60931,-0.543725884,0.543725884
0.61031,-0.54318243,0.54318243
0.61131,-0.542639519,0.542639519
0.61231,-0.54209715,0.54209715
0.61331,-0.541555324,0.541555324
0.61431,-0.541014039,0.541014039
0.61531,-0.540473296,0.540473296
0.61631,-0.539933092,0.539933092
0.61731,-0.539393429,0.539393429
0.61831,-0.538854305,0.538854305
0.61931,-0.53831572,0.53831572
0.62031,-0.537777674,0.537777674
0.62131,-0.537240165,0.537240165
0.62231,-0.536703193,0.536703193
0.62331,-0.536166758,0.536166758
0.62431,-0.535630859,0.535630859
0.62531,-0.535095496,0.535095496
0.62631,-0.534560668,0.534560668
0.62731,-0.534026374,0.534026374
0.62831,-0.533492615,0.533492615
0.62931,-0.532959389,0.532959389
0.63031,-0.532426696,0.532426696
0.63131,-0.531894535,0.531894535
0.63231,-0.531362907,0.531362907
0.63331,-0.530831809,0.530831809
0.63431,-0.530301243,0.530301243
0.63531,-0.529771206,0.529771206
0.63631,-0.5292417,0.5292417
0.63731,-0.528712723,0.528712723
0.63831,-0.528184274,0.528184274
0.63931,-0.527656354,0.527656354
0.64031,-0.527128961,0.527128961
0.64131,-0.526602096,0.526602096
0.64231,-0.526075757,0.526075757
0.64331,-0.525549944,0.525549944
0.64431,-0.525024657,0.525024657
0.64531,-0.524499894,0.524499894
0.64631,-0.523975657,0.523975657
0.64731,-0.523451943,0.523451943
0.64831,-0.522928752,0.522928752
0.64931,-0.522406085,0.522406085
0.65031,-0.52188394,0.52188394
0.65131,-0.521362317,0.521362317
0.65231,-0.520841215,0.520841215
0.65331,-0.520320634,0.520320634
0.65431,-0.519800574,0.519800574
0.65531,-0.519281033,0.519281033
0.65631,-0.518762011,0.518762011
0.65731,-0.518243509,0.518243509
0.65831,-0.517725524,0.517725524
0.65931,-0.517208057,0.517208057
0.66031,-0.516691108,0.516691108
0.66131,-0.516174675,0.516174675
0.66231,-0.515658758,0.515658758
0.66331,-0.515143357,0.515143357
0.66431,-0.514628471,0.514628471
0.66531,-0.5141141,0.5141141
0.66631,-0.513600243,0.513600243
0.66731,-0.513086899,0.513086899
0.66831,-0.512574069,0.512574069
0.66931,-0.512061751,0.512061751
0.67031,-0.511549945,0.511549945
0.67131,-0.511038651,0.511038651
0.67231,-0.510527867,0.510527867
0.67331,-0.510017595,0.510017595
0.67431,-0.509507832,0.509507832
0.67531,-0.508998579,0.508998579
0.67631,-0.508489834,0.508489834
0.67731,-0.507981599,0.507981599
0.67831,-0.507473871,0.507473871
0.67931,-0.506966651,0.506966651
0.68031,-0.506459937,0.506459937
0.68131,-0.505953731,0.505953731
0.68231,-0.50544803,0.50544803
0.68331,-0.504942834,0.504942834
0.68431,-0.504438144,0.504438144
0.68531,-0.503933958,0.503933958
0.68631,-0.503430276,0.503430276
0.68731,-0.502927097,0.502927097
0.68831,-0.502424421,0.502424421
0.68931,-0.501922248,0.501922248
0.69031,-0.501420576,0.501420576
0.69131,-0.500919406,0.500919406
0.69231,-0.500418737,0.500418737
0.69331,-0.499918569,0.499918569
0.69431,-0.4994189,0.4994189
0.69531,-0.498919731,0.498919731
0.69631,-0.49842106,0.49842106
0.69731,-0.497922888,0.497922888
0.69831,-0.497425214,0.497425214
0.69931,-0.496928038,0.496928038
0.70031,-0.496431358,0.496431358
0.70131,-0.495935175,0.495935175
0.70231,-0.495439487,0.495439487
0.70331,-0.494944295,0.494944295
0.70431,-0.494449598,0.494449598
0.70531,-0.493955396,0.493955396
0.70631,-0.493461687,0.493461687
0.70731,-0.492968472,0.492968472
0.70831,-0.49247575,0.49247575
0.70931,-0.491983521,0.491983521
0.71031,-0.491491783,0.491491783
0.71131,-0.491000537,0.491000537
0.71231,-0.490509782,0.490509782
0.71331,-0.490019517,0.490019517
0.71431,-0.489529742,0.489529742
0.71531,-0.489040457,0.489040457
0.71631,-0.488551661,0.488551661
0.71731,-0.488063354,0.488063354
0.71831,-0.487575534,0.487575534
0.71931,-0.487088202,0.487088202
0.72031,-0.486601358,0.486601358
0.72131,-0.486114999,0.486114999
0.72231,-0.485629127,0.485629127
0.72331,-0.485143741,0.485143741
0.72431,-0.48465884,0.48465884
0.72531,-0.484174423,0.484174423
0.72631,-0.483690491,0.483690491
0.72731,-0.483207042,0.483207042
0.72831,-0.482724076,0.482724076
0.72931,-0.482241593,0.482241593
0.73031,-0.481759593,0.481759593
0.73131,-0.481278074,0.481278074
0.73231,-0.480797036,0.480797036
0.73331,-0.48031648,0.48031648
0.73431,-0.479836403,0.479836403
0.73531,-0.479356807,0.479356807
0.73631,-0.478877689,0.478877689
0.73731,-0.478399051,0.478399051
0.73831,-0.477920891,0.477920891
0.73931,-0.477443209,0.477443209
0.74031,-0.476966004,0.476966004
0.74131,-0.476489277,0.476489277
0.74231,-0.476013026,0.476013026
0.74331,-0.47553725,0.47553725
0.74431,-0.475061951,0.475061951
0.74531,-0.474587126,0.474587126
0.74631,-0.474112776,0.474112776
0.74731,-0.4736389,0.4736389
0.74831,-0.473165498,0.473165498
0.74931,-0.472692569,0.472692569
0.75031,-0.472220113,0.472220113
0.75131,-0.471748129,0.471748129
0.75231,-0.471276616,0.471276616
0.75331,-0.470805575,0.470805575
0.75431,-0.470335005,0.470335005
0.75531,-0.469864905,0.469864905
0.75631,-0.469395275,0.469395275
0.75731,-0.468926114,0.468926114
0.75831,-0.468457423,0.468457423
0.75931,-0.467989199,0.467989199
0.76031,-0.467521444,0.467521444
0.76131,-0.467054156,0.467054156
0.76231,-0.466587335,0.466587335
0.76331,-0.466120981,0.466120981
0.76431,-0.465655093,0.465655093
0.76531,-0.465189671,0.465189671
0.76631,-0.464724714,0.464724714
0.76731,-0.464260221,0.464260221
0.76831,-0.463796193,0.463796193
0.76931,-0.463332628,0.463332628
0.77031,-0.462869527,0.462869527
0.77131,-0.462406889,0.462406889
0.77231,-0.461944713,0.461944713
