    "time",   "der_p",   "der_T"
         0,         0,         0
     0.299,         0,         0
       0.3,         0,-1.110223e-016
     0.301,-4.5690857,-0.057114229
     0.302,-8.9748939,-0.11376682
     0.303,-13.218365,-0.16995895
     0.304,-17.300438,-0.22569181
     0.305,-21.222055,-0.28096656
     0.306,-24.984154,-0.3357844
     0.307,-28.587676,-0.39014649
     0.308,-32.033561,-0.44405403
     0.309, -35.32275,-0.49750819
      0.31,-38.456182,-0.55051015
     0.311,-41.434797,-0.60306109
     0.312,-44.259535,-0.65516219
     0.313,-46.931338,-0.70681462
     0.314,-49.451143,-0.75801958
     0.315,-51.819893,-0.80877823
     0.316,-54.038526,-0.85909176
     0.317,-56.107983,-0.90896134
     0.318,-58.029204,-0.95838816
     0.319,-59.803129,-1.0073734
      0.32,-61.430698,-1.0559182
     0.321,-62.912851,-1.1040238
     0.322,-64.250529,-1.1516914
     0.323, -65.44467,-1.1989221
     0.324,-66.496216,-1.2457171
     0.325,-67.406106,-1.2920775
     0.326, -68.17528,-1.3380047
     0.327,-68.804678,-1.3834997
     0.328,-69.295241,-1.4285637
     0.329,-69.647909,-1.4731979
      0.33,-69.863621,-1.5174035
     0.331,-69.943317,-1.5611817
     0.332,-69.887938,-1.6045336
     0.333,-69.698423,-1.6474604
     0.334,-69.375713,-1.6899633
     0.335,-68.920748,-1.7320435
     0.336,-68.334467,-1.7737022
     0.337, -67.61781,-1.8149405
     0.338,-66.771719,-1.8557595
     0.339,-65.797131,-1.8961606
      0.34,-64.694989,-1.9361449
     0.341,-63.466231,-1.9757134
     0.342,-62.111797,-2.0148675
     0.343,-60.632628,-2.0536084
     0.344,-59.029664, -2.091937
     0.345,-57.303844,-2.1298548
     0.346,-55.456109,-2.1673627
     0.347,-53.487398,-2.2044621
     0.348,-51.398652,-2.2411541
     0.349, -49.19081,-2.2774398
      0.35,-46.864812,-2.3133205
     0.351,-44.421599,-2.3487973
     0.352, -41.86211,-2.3838714
     0.353,-39.187285, -2.418544
     0.354,-36.398065,-2.4528162
     0.355,-33.495389,-2.4866893
     0.356,-30.480197,-2.5201643
     0.357,-27.353429,-2.5532426
     0.358,-24.116025,-2.5859252
     0.359,-20.768925,-2.6182134
      0.36,-17.313069,-2.6501082
     0.361,-13.749397, -2.681611
     0.362,-10.078849,-2.7127229
     0.363,-6.3023642,-2.7434449
     0.364,-2.4208832,-2.7737785
     0.365, 1.5646542,-2.8037246
     0.366, 5.6533082,-2.8332845
     0.367, 9.8441388,-2.8624593
     0.368, 14.136206,-2.8912503
     0.369,  18.52857,-2.9196586
      0.37, 23.020291,-2.9476853
     0.371, 27.610429,-2.9753318
     0.372, 32.298044, -3.002599
     0.373, 37.082196,-3.0294883
     0.374, 41.961946,-3.0560008
     0.375, 46.936352,-3.0821376
     0.376, 52.004477,   -3.1079
     0.377, 57.165379,-3.1332891
     0.378, 62.418118,-3.1583061
     0.379, 67.761756,-3.1829522
      0.38, 73.195351,-3.2072285
     0.381, 78.717965,-3.2311363
     0.382, 84.328644,-3.2546769
     0.383, 90.026454,-3.2778514
     0.384, 95.810463,-3.3006609
     0.385, 101.67973,-3.3231065
     0.386, 107.63331,-3.3451894
     0.387, 113.67028,-3.3669108
     0.388, 119.78968,-3.3882719
     0.389, 125.99058,-3.4092738
      0.39, 132.27204,-3.4299177
     0.391, 138.63312,-3.4502048
     0.392, 145.07288,-3.4701363
     0.393, 151.59038,-3.4897133
     0.394, 158.18468, -3.508937
     0.395, 164.85484,-3.5278086
     0.396, 171.59991,-3.5463293
     0.397, 178.41897,-3.5645002
     0.398, 185.31107,-3.5823225
     0.399, 192.27527,-3.5997974
       0.4, 199.31063,-3.6169261
     0.401, 206.41621,-3.6337098
     0.402, 213.59107,-3.6501495
     0.403, 220.83428,-3.6662465
     0.404, 228.14488, -3.682002
     0.405, 235.52195,-3.6974171
     0.406, 242.96454,-3.7124931
     0.407, 250.47171, -3.727231
     0.408, 258.04252,-3.7416321
     0.409, 265.67604,-3.7556975
      0.41, 273.37132,-3.7694285
     0.411, 281.12742,-3.7828261
     0.412,  288.9434,-3.7958916
     0.413, 296.81833,-3.8086261
     0.414, 304.75126,-3.8210309
     0.415, 312.74126, -3.833107
     0.416, 320.78738,-3.8448556
     0.417, 328.88869, -3.856278
     0.418, 337.04423,-3.8673754
     0.419, 345.25309,-3.8781487
      0.42, 353.51431,-3.8885994
     0.421, 361.82695,-3.8987285
     0.422, 370.19009,-3.9085371
     0.423, 378.60276,-3.9180266
     0.424, 387.06404, -3.927198
     0.425, 395.57299,-3.9360525
     0.426, 404.12867,-3.9445913
     0.427, 412.73013,-3.9528156
     0.428, 421.37644,-3.9607265
     0.429, 430.06666,-3.9683252
      0.43, 438.79985, -3.975613
     0.431, 447.57506,-3.9825909
     0.432, 456.39137,-3.9892601
     0.433, 465.24782,-3.9956218
     0.434, 474.14348,-4.0016773
     0.435, 483.07741,-4.0074275
     0.436, 492.04867,-4.0128738
     0.437, 501.05631,-4.0180174
     0.438, 510.09941,-4.0228592
     0.439, 519.17702,-4.0274007
      0.44,  528.2882,-4.0316428
     0.441, 537.43202,-4.0355869
     0.442, 546.60752, -4.039234
     0.443, 555.81377,-4.0425854
     0.444, 565.04984,-4.0456421
     0.445, 574.31478,-4.0484055
     0.446, 583.60765,-4.0508766
     0.447, 592.92752,-4.0530566
     0.448, 602.27344,-4.0549468
     0.449, 611.64447,-4.0565482
      0.45, 621.03968,-4.0578621
     0.451, 630.45812,-4.0588896
     0.452, 639.89885,-4.0596318
     0.453, 649.36094,-4.0600901
     0.454, 658.84345,-4.0602655
     0.455, 668.34543,-4.0601592
     0.456, 677.86595,-4.0597723
     0.457, 687.40406,-4.0591062
     0.458, 696.95884,-4.0581618
     0.459, 706.52933,-4.0569405
      0.46, 716.11459,-4.0554433
     0.461,  725.7137,-4.0536714
     0.462,  735.3257,-4.0516261
     0.463, 744.94966,-4.0493084
     0.464, 754.58465,-4.0467197
     0.465, 764.22971,-4.0438609
     0.466, 773.88391,-4.0407333
     0.467, 783.54631,-4.0373381
     0.468, 793.21597,-4.0336765
     0.469, 802.89195,-4.0297496
      0.47, 812.57332,-4.0255585
     0.471, 822.25913,-4.0211045
     0.472, 831.94844,-4.0163887
     0.473, 841.64031,-4.0114124
     0.474,  851.3338,-4.0061766
     0.475, 861.02798,-4.0006825
     0.476,  870.7219,-3.9949314
     0.477, 880.41463,-3.9889243
     0.478, 890.10522,-3.9826625
     0.479, 899.79274,-3.9761471
      0.48, 909.47625,-3.9693793
     0.481, 919.15479,-3.9623603
     0.482, 928.82745,-3.9550912
     0.483, 938.49327,-3.9475733
     0.484, 948.15133,-3.9398076
     0.485, 957.80066,-3.9317953
     0.486, 967.44035,-3.9235377
     0.487, 977.06945,-3.9150359
     0.488, 986.68701, -3.906291
     0.489, 996.29211,-3.8973043
      0.49, 1005.8838,-3.8880768
     0.491, 1015.4611,-3.8786098
     0.492, 1025.0232,-3.8689045
     0.493,  1034.569, -3.858962
     0.494, 1044.0976,-3.8487835
     0.495, 1053.6082,-3.8383701
     0.496, 1063.0997,-3.8277231
     0.497, 1072.5712,-3.8168435
     0.498, 1082.0218,-3.8057326
     0.499, 1091.4505,-3.7943915
       0.5, 1100.8564,-3.7828215
     0.501, 1110.2386,-3.7710236
     0.502, 1119.5961, -3.758999
     0.503, 1128.9279, -3.746749
     0.504, 1138.2332,-3.7342747
     0.505,  1147.511,-3.7215772
     0.506, 1156.7604,-3.7086577
     0.507, 1165.9804,-3.6955174
     0.508,   1175.17,-3.6821575
     0.509, 1184.3284,-3.6685791
      0.51, 1193.4546,-3.6547833
     0.511, 1202.5477,-3.6407715
     0.512, 1211.6066,-3.6265447
     0.513, 1220.6306,-3.6121041
     0.514, 1229.6186,-3.5974509
     0.515, 1238.5697,-3.5825862
     0.516,  1247.483,-3.5675113
     0.517, 1256.3574,-3.5522272
     0.518, 1265.1922,-3.5367352
     0.519, 1273.9863,-3.5210364
      0.52, 1282.7389,-3.5051319
     0.521, 1291.4488,-3.4890231
     0.522, 1300.1154, -3.472711
     0.523, 1308.7375,-3.4561967
     0.524, 1317.3142,-3.4394815
     0.525, 1325.8447,-3.4225666
     0.526, 1334.3279,-3.4054531
     0.527,  1342.763,-3.3881421
     0.528, 1351.1489,-3.3706349
     0.529, 1359.4848,-3.3529325
      0.53, 1367.7697,-3.3350363
     0.531, 1376.0027,-3.3169473
     0.532, 1384.1828,-3.2986667
     0.533, 1392.3091,-3.2801957
     0.534, 1400.3807,-3.2615354
     0.535, 1408.3966, -3.242687
     0.536, 1416.3558,-3.2236517
     0.537, 1424.2575,-3.2044307
     0.538, 1432.1007,-3.1850251
     0.539, 1439.8844,-3.1654361
