"time","headlight","light_intensity","light_switch"
0,0,0,0
0.0099999997764825821,0,0,0.11764705926179886
0.0099999997764825821,0,0,0.11764705926179886
0.014019999653100967,0,0,0.16494117677211761
0.019999999552965164,0,0,0.23529411852359772
0.028039999306201935,0,0,0.32988235354423523
0.029999999329447746,0,0,0.35294118523597717
0.039999999105930328,0,0,0.47058823704719543
0.042059998959302902,0,0,0.49482351541519165
0.05000000074505806,0,0,0.58823531866073608
0.05000000074505806,1,0,0.58823531866073608
0.05607999861240387,1,0,0.65976470708847046
0.059999998658895493,1,0,0.70588237047195435
0.070000000298023224,1,0,0.82352942228317261
0.070100001990795135,1,0,0.82470589876174927
0.079999998211860657,1,0,0.94117647409439087
0.084119997918605804,1,0,0.9896470308303833
0.090000003576278687,1,0,1.0588235855102539
0.09814000129699707,1,0,1.1545882225036621
0.10000000149011612,1,0,1.1764706373214722
0.10999999940395355,1,0,1.2941176891326904
0.11215999722480774,1,0,1.3195294141769409
0.11999999731779099,1,0,1.4117647409439087
0.12617999315261841,1,0,1.4844706058502197
0.12999999523162842,1,0,1.529411792755127
0.12999999523162842,1,0,1.529411792755127
0.14000000059604645,1,0,1.6470588445663452
0.14020000398159027,1,0,1.6494117975234985
0.15000000596046448,1,0,1.7647058963775635
0.15421999990940094,1,0,1.8143529891967773
0.15999999642372131,1,0,1.8823529481887817
0.16823999583721161,1,0,1.9792940616607666
0.17000000178813934,1,0,2
0.18000000715255737,1,0.1111111119389534,2
0.18226000666618347,1,0.1362222284078598,2
0.18999999761581421,1,0.2222222238779068,2
0.19628000259399414,1,0.29199999570846558,2
0.20000000298023224,1,0.3333333432674408,2
0.20999999344348907,1,0.4444444477558136,2
0.21029999852180481,1,0.44777777791023254,2
0.2199999988079071,1,0.55555558204650879,2
0.22431999444961548,1,0.60355556011199951,2
0.23000000417232513,1,0.66666668653488159,2
0.23834000527858734,1,0.75933331251144409,2
0.23999999463558197,1,0.77777779102325439,2
0.25,1,0.8888888955116272,2
0.25235998630523682,1,0.91511112451553345,2
0.25999999046325684,1,1,2
0.26638001203536987,1,1.070888876914978,2
0.27000001072883606,1,1.1111111640930176,2
0.2800000011920929,1,1.2222222089767456,2
0.28040000796318054,1,1.2266666889190674,2
0.28999999165534973,1,1.3333333730697632,2
0.29442000389099121,1,1.3824445009231567,2
0.30000001192092896,1,1.4444444179534912,2
0.30843999981880188,1,1.5382221937179565,2
0.31000000238418579,1,1.5555555820465088,2
0.31999999284744263,1,1.6666666269302368,2
0.32245999574661255,1,1.6940000057220459,2
0.33000001311302185,1,1.7777777910232544,2
0.33647999167442322,1,1.8497778177261353,2
0.34000000357627869,1,1.8888888359069824,2
0.34999999403953552,1,2,2
0.35049998760223389,1,2.4500000476837158,2
0.36000001430511475,1,11,2
0.36452001333236694,1,16.423999786376953,2
0.37000000476837158,1,23,2
