"time", "heatCapacitor.T", "TRes"
0, 293.15, 293.15
0.00488281, 293.198810074602, 293.198810074602
0.02441406, 293.393714927856, 293.393714927856
0.12207031, 294.360342957745, 294.360342957745
0.41131000118865, 297.150000000279, 297.150000000279
0.41619281118865, 297.196094899629, 297.196094899629
0.43572406118865, 297.380122642324, 297.380122642324
0.512901144402475, 298.102377757656, 298.102377757656
0.626309163996022, 299.150000000105, 299.150000000105
0.631191983996022, 299.147071499859, 299.147071499859
0.650723233996022, 299.135373723517, 299.135373723517
0.748379483996022, 299.077238623331, 299.077238623331
1.23666073399602, 298.794930132098, 298.794930132098
2.0000000002, 298.379252790466, 298.379252790466
2.0048828102, 298.376700484408, 298.376700484408
2.0244140602, 298.366505379719, 298.366505379719
2.1220703102, 298.315838191768, 298.315838191768
2.26252715098595, 298.243863128908, 298.243863128908
2.26740997098596, 298.28922229906, 298.28922229906
2.28694122098596, 298.47031316791, 298.47031316791
2.36468815211353, 299.186269702143, 299.186269702143
2.54421902404858, 300.811028430375, 300.811028430375
2.67327108603653, 301.955296191919, 301.955296191919
2.67815390603653, 301.950998473013, 301.950998473013
2.69768515603653, 301.933831407856, 301.933831407856
2.79534140603653, 301.848515273948, 301.848515273948
3.07093873853057, 301.612244743639, 301.612244743639
3.07582155853057, 301.65534858184, 301.65534858184
3.09535280853057, 301.827437593502, 301.827437593502
3.17491332252091, 302.523612450391, 302.523612450391
3.35999306620038, 304.114582306769, 304.114582306769
3.52585166949543, 305.507715289664, 305.507715289664
3.53073448949543, 305.501683693769, 305.501683693769
3.55026573949543, 305.477590726778, 305.477590726778
3.64792198949543, 305.357854547111, 305.357854547111
3.89767085140663, 305.056961880627, 305.056961880627
3.90255367140663, 305.097775219649, 305.097775219649
3.92208492140663, 305.26072169662, 305.26072169662
4.00360081161992, 305.936044618696, 305.936044618696
4.19471160990108, 307.490780926471, 307.490780926471
4.40876990687033, 309.186541278726, 309.186541278726
4.41365272687033, 309.17871410873, 309.17871410873
4.43318397687033, 309.147448793273, 309.147448793273
4.53084022687033, 308.992067788093, 308.992067788093
4.75709716599952, 308.637904858102, 308.637904858102
4.76197998599953, 308.676353552593, 308.676353552593
4.78151123599953, 308.82986122794, 308.82986122794
4.8651821113995, 309.482810850145, 309.482810850145
5.06299679527879, 310.997990804607, 310.997990804607
5.34374041852138, 313.082251743939, 313.082251743939
5.34862323852138, 313.072523142116, 313.072523142116
5.36815448852138, 313.033662633775, 313.033662633775
5.46581073852138, 312.840535369275, 312.840535369275
5.67019032012071, 312.442459666945, 312.442459666945
5.67507314012072, 312.478413688777, 312.478413688777
5.69460439012072, 312.621963205824, 312.621963205824
5.78072139058791, 313.25032383143, 313.25032383143
5.98621703056877, 314.72124520531, 314.72124520531
6.36735081402606, 317.347295058546, 317.347295058546
6.37223363402607, 317.335484759643, 317.335484759643
6.39176488402607, 317.28830899612, 317.28830899612
6.48942113402607, 317.053856938002, 317.053856938002
6.6727691547307, 316.619871477825, 316.619871477825
6.6776519747307, 316.653106397637, 316.653106397637
6.6971832247307, 316.78580151699, 316.78580151699
6.78620294582151, 317.386131861155, 317.386131861155
7.00090982806546, 318.805627708799, 318.805627708799
7.45423188396537, 321.676054155424, 321.676054155424
7.55614675402667, 322.300611475211, 322.300611475211
7.56102957402667, 322.286383544515, 322.286383544515
7.58056082402667, 322.229550648117, 322.229550648117
7.67821707402667, 321.94710499098, 321.94710499098
7.84027738221435, 321.484489092346, 321.484489092346
7.84516020221435, 321.514582861793, 321.514582861793
7.86469145221435, 321.634738352675, 321.634738352675
7.9574353766147, 322.200960829146, 322.200960829146
8.0000000008, 322.458497281627, 322.458497281627
8.0048828108, 322.487965210888, 322.487965210888
8.0244140608, 322.605622501991, 322.605622501991
8.11795533454255, 323.164813707469, 323.164813707469
8.28557520071087, 324.1500000001, 324.1500000001
8.29045802071088, 324.134869413462, 324.134869413462
8.30998927071088, 324.07443089424, 324.07443089424
8.40764552071088, 323.774066169589, 323.774066169589
8.72552909498963, 322.816301137391, 322.816301137391
8.95251413701746, 322.1499999998, 322.1499999998
8.95739695701746, 322.17966608091, 322.17966608091
8.97692820701746, 322.298114182579, 322.298114182579
9.07021490340909, 322.85953997519, 322.85953997519
9.28901458120524, 324.150000000129, 324.150000000129
9.29389740120525, 324.134869413491, 324.134869413491
9.31342865120525, 324.074430894269, 324.074430894269
9.41108490120525, 323.774066169617, 323.774066169617
9.72896847548391, 322.816301137419, 322.816301137419
9.95611781808073, 322.1499999998, 322.1499999998
9.96100063808073, 322.17966608091, 322.17966608091
9.98053188808073, 322.298114182579, 322.298114182579
10, 322.415910704585, 322.415910704585
