"time","y_sum","y_product","y_triggeredAdd","y_multiSwitch"
5.15,4,12,5,4
5.18,4,12,5,4
5.21,4,12,5,4
5.24,4,12,5,4
5.27,3,9,5,4
5.3,3,9,5,4
5.33,3,9,5,4
5.36,3,9,5,4
5.39,3,9,5,4
5.42,3,9,5,4
5.45,3,9,5,4
5.48,3,9,5,4
5.51,3,9,5,6
5.54,3,9,5,6
5.57,3,9,5,6
5.6,3,9,5,6
5.63,3,9,5,2
5.66,3,9,5,2
5.69,3,9,5,2
5.72,3,9,5,2
5.75,3,9,5,2
5.78,3,9,5,2
5.81,3,9,5,2
5.84,2,6,5,2
5.87,2,6,5,2
5.9,2,6,5,2
5.93,2,6,5,2
5.96,2,6,5,2
5.99,2,6,5,2
6.02,2,6,6,4
6.05,2,6,6,4
6.08,2,6,6,4
6.11,2,6,6,4
6.14,2,6,6,4
6.17,2,6,6,4
6.2,2,6,6,4
6.23,2,6,6,4
6.26,2,6,6,4
6.29,2,6,6,4
6.32,2,6,6,4
6.35,2,6,6,4
6.38,2,6,6,4
6.41,2,6,6,4
6.44,2,6,6,4
6.47,2,6,6,4
6.5,2,6,6,4
6.53,2,6,6,6
6.56,2,6,6,6
6.59,1,3,6,6
6.62,1,3,6,6
6.65,1,3,6,6
6.68,1,3,6,6
6.71,1,3,6,6
6.74,1,3,6,6
6.77,1,3,6,6
6.8,1,3,6,6
6.83,1,3,6,6
6.86,1,3,6,6
6.89,1,3,6,6
6.92,1,3,6,6
6.95,1,3,6,6
6.98,1,3,6,6
7.01,1,3,7,4
7.04,1,3,7,4
7.07,1,3,7,4
7.1,1,3,7,4
7.13,1,3,7,4
7.16,1,3,7,4
7.19,1,3,7,4
7.22,1,3,7,4
7.25,1,3,7,4
7.28,1,3,7,4
7.31,1,3,7,4
7.34,1,3,7,4
7.37,1,3,7,4
7.4,1,3,7,4
7.43,1,3,7,4
7.46,1,3,7,4
7.49,1,3,7,4
7.52,1,3,7,6
7.55,1,3,7,6
7.58,1,3,7,6
7.61,1,3,7,2
7.64,1,3,7,2
7.67,1,3,7,2
7.7,1,3,7,2
7.73,1,3,7,2
7.76,1,3,7,2
7.79,1,3,7,2
7.82,1,3,7,2
7.85,1,3,7,2
7.88,1,3,7,2
7.91,1,3,7,2
7.94,1,3,7,2
7.97,1,3,7,2
8,1,3,7,2
8.03,1,3,8,4
8.06,1,3,8,4
8.09,1,3,8,4
8.12,1,3,8,4
8.15,1,3,8,4
8.18,1,3,8,4
8.21,1,3,8,4
8.24,1,3,8,4
8.27,1,3,8,4
8.3,1,3,8,4
8.33,1,3,8,4
8.36,1,3,8,4
8.39,1,3,8,4
8.42,1,3,8,4
8.45,2,6,8,4
8.48,2,6,8,4
8.51,2,6,8,6
8.54,2,6,8,6
8.57,2,6,8,6
8.6,2,6,8,6
8.63,2,6,8,6
8.66,2,6,8,6
8.69,2,6,8,6
8.72,2,6,8,6
8.75,2,6,8,6
8.78,2,6,8,6
8.81,2,6,8,6
8.84,2,6,8,6
8.87,2,6,8,6
8.9,2,6,8,6
8.93,2,6,8,6
8.96,2,6,8,6
8.99,2,6,8,6
9.02,2,6,9,4
9.05,2,6,9,4
9.08,2,6,9,4
9.11,2,6,9,4
9.14,2,6,9,4
9.17,3,9,9,4
9.2,3,9,9,4
9.23,3,9,9,4
9.26,3,9,9,4
9.29,3,9,9,4
9.32,3,9,9,4
9.35,3,9,9,4
9.38,3,9,9,4
9.41,3,9,9,4
9.44,3,9,9,4
9.47,3,9,9,4
9.5,3,9,9,4
9.53,3,9,9,6
9.56,3,9,9,6
9.59,3,9,9,6
9.62,3,9,9,2
9.65,3,9,9,2
9.68,3,9,9,2
9.71,3,9,9,2
9.74,4,12,9,2
9.77,4,12,9,2
9.8,4,12,9,2
9.83,4,12,9,2
9.86,4,12,9,2
9.89,4,12,9,2
9.92,4,12,9,2
9.95,4,12,9,2
9.98,4,12,9,2
10.01,4,12,10,4
