"time","p1@general_hydraulic_chamber","p1@hydraulic_4","q@volumesensor"
0,200,200,0
3E-05,200.04,200,0
6E-05,200.05,200.002,0
9E-05,200.052,200.052,0
0.00012,200.053,200.095,0
0.00015,200.053,200.102,0
0.00018,200.053,200.104,0
0.00021,200.054,200.093,0
0.00024,200.054,200.045,0
0.00027,200.054,200.013,0
0.0003,200.054,200.007,0
0.00033,200.053,200.007,0
0.00036,200.053,200.025,0
0.00039,200.053,200.068,0
0.00042,200.053,200.093,0
0.00045,200.053,200.097,0
0.00048,200.053,200.094,0
0.00051,200.054,135.74,-6
0.00054,200.054,138.746,-6
0.00057,199.92,137.621,-6
0.0006,198.633,137.17,-6
0.00063,197.068,154.084,-6
0.00066,195.537,243.65,-6
0.00069,194.041,253.631,-6
0.00072,192.962,250.616,-6
0.00075,192.837,246.551,-6
0.00078,192.904,210.22,-6
0.00081,192.919,141.131,-6
0.00084,192.819,132.467,-6
0.00087,192.162,135.768,-6
0.0009,190.757,145.041,-6
0.00093,189.234,189.267,-6
0.00096,187.789,240.32,-6
0.00099,186.555,243.434,-6
0.00102,185.932,236.585,-6
0.00105,185.886,218.241,-6
0.00108,185.894,170.741,-6
0.00111,185.787,131.33,-6
0.00114,185.377,129.837,-6
0.00117,184.366,138.381,-6
0.0012,182.923,161.997,-6
0.00123,181.478,206.129,-6
0.00126,180.196,233.3,-6
0.00129,179.283,230.033,-6
0.00132,178.928,216.382,-6
0.00135,178.885,186.753,-6
0.00138,178.792,145.636,-6
0.00141,178.487,125.442,-6
0.00144,177.771,130.376,-6
0.00147,176.565,146.368,-6
0.0015,175.149,177.146,-6
0.00153,173.828,274.112,0
0.00156,172.79,284.688,0
0.00159,173.084,275.73,0
0.00162,174.52,252.11,0
0.00165,176.017,148.176,0
0.00168,177.361,74.796,0
0.00171,178.208,74.1461,0
0.00174,177.744,86.6145,0
0.00177,176.46,127.62,0
0.0018,175.189,226.212,0
0.00183,174.15,276.982,0
0.00186,173.794,272.488,0
0.00189,174.625,253.834,0
0.00192,176.03,200.199,0
0.00195,177.346,114.383,0
0.00198,178.326,79.2624,0
0.00201,178.513,88.5909,0
0.00204,177.687,115.325,0
0.00207,176.477,176.7,0
0.0021,175.425,248.545,0
0.00213,174.812,270.284,0
0.00216,175.037,256.058,0
0.00219,176.102,221.912,0
0.00222,177.389,159.237,0
0.00225,178.44,101.374,0
0.00228,178.965,89.9899,0
0.00231,178.668,109.58,0
0.00234,177.708,150.297,0
0.00237,176.653,210.923,0
0.0024,175.906,255.503,0
0.00243,175.748,258.039,0
0.00246,176.361,233.478,0
0.00249,177.475,189.027,0
0.00252,178.567,133.665,0
0.00255,179.284,100.857,0
0.00258,179.38,106.023,0
0.00261,178.792,135.472,0
0.00264,177.848,181.981,0
0.00267,177.021,230.634,0
0.0027,176.625,252.723,0
0.00273,176.854,241.117,0
0.00276,177.671,208.134,0
0.00279,178.709,162.284,0
0.00282,179.546,121.359,0
0.00285,179.911,108.773,0
0.00288,179.677,126.157,0
0.00291,178.961,162.006,0
0.00294,178.139,205.683,0
0.00297,177.586,238.472,0
0.003,177.53,242.855,0
0.00303,178.031,221.089,0
0.00306,178.906,184.217,0
0.00309,179.783,144.416,0
0.00312,180.334,119.723,0
