"time","valves_eds1","egsTargetGear","valves_eds3","valves_eds2","valves_eds5","valves_eds4","egsGear","egsCarSpeed","valves_eds","valves_mv3","valves_mv2","valves_mv1"
2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.20000000000000E-01,1.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.40000000000000E-01,1.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.60000000000000E-01,1.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.80000000000000E-01,1.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.20000000000000E-01,2.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.40000000000000E-01,2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.60000000000000E-01,2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.80000000000000E-01,2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.00000000000000E-01,3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,8.08000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.20000000000000E-01,3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,-7.86000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.40000000000000E-01,3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,-3.85000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.60000000000000E-01,3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.10000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.80000000000000E-01,3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.13000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.00000000000000E-01,4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.32000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.20000000000000E-01,4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.40000000000000E-01,4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.46000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.60000000000000E-01,4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.54000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.80000000000000E-01,4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.61000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.00000000000000E-01,5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.69000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.20000000000000E-01,5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.76000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.40000000000000E-01,5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.84000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.60000000000000E-01,5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.91000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.80000000000000E-01,5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.98000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.00000000000000E-01,6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.13000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.20000000000000E-01,6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.46000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.40000000000000E-01,6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,3.05000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.60000000000000E-01,6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.56000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.80000000000000E-01,6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.00000000000000E-01,7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,1.45000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.20000000000000E-01,7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.06000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.40000000000000E-01,7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.27000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.60000000000000E-01,7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.34000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.80000000000000E-01,7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.37000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.00000000000000E-01,8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.38000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.20000000000000E-01,8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.38000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.40000000000000E-01,8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.37000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.60000000000000E-01,8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.37000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.80000000000000E-01,8.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.37000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.00000000000000E-01,9.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.37000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.20000000000000E-01,9.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.36000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.40000000000000E-01,9.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.36000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.60000000000000E-01,9.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.36000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.80000000000000E-01,9.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.35000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.35000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.35000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.35000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.34000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.34000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.34000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.33000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.33000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.33000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.33000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.32000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.32000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.32000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.31000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.31000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.31000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.31000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.29000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.29000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.29000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.29000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.28000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.28000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00000000000000E+00,2.28000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
