"time","revolute1.w","revolute2.w"
0.0001,-0.00251485,0.00334115
0.0061,-0.153383,0.203753
0.0122,-0.306719,0.407388
0.0183,-0.460002,0.610885
0.0244,-0.613217,0.814191
0.0305,-0.766333,1.01721
0.0365,-0.916798,1.21645
0.0425,-1.06705,1.41503
0.0485,-1.217,1.61263
0.0545,-1.36653,1.80882
0.0605,-1.51547,2.00309
0.0665,-1.66364,2.19478
0.0725,-1.81082,2.38314
0.0785,-1.95673,2.56726
0.0845,-2.10109,2.74616
0.0905,-2.24357,2.91871
0.0965,-2.38382,3.0837
0.1025,-2.52148,3.23987
0.1085,-2.65616,3.3859
0.1145,-2.7875,3.52047
0.1205,-2.91512,3.64229
0.1266,-3.04073,3.75182
0.1327,-3.16184,3.84572
0.1388,-3.27818,3.92296
0.1449,-3.38952,3.98264
0.151,-3.4957,4.02406
0.1571,-3.5966,4.04669
0.1632,-3.69215,4.05017
0.1693,-3.78233,4.03433
0.1754,-3.86715,3.99912
0.1815,-3.94664,3.94461
0.1876,-4.02085,3.87097
0.1937,-4.08983,3.77844
0.1998,-4.15361,3.66729
0.2059,-4.21221,3.53784
0.212,-4.26562,3.39038
0.2181,-4.3138,3.22519
0.2242,-4.35665,3.04253
0.2303,-4.39407,2.84262
0.2364,-4.42586,2.62566
0.2425,-4.45181,2.39177
0.2486,-4.47166,2.14106
0.2547,-4.48507,1.87357
0.2608,-4.49169,1.58931
0.2669,-4.49113,1.28824
0.273,-4.48292,0.970284
0.2791,-4.46661,0.635327
0.2852,-4.4417,0.283215
0.2913,-4.40765,-0.0862419
0.2974,-4.36395,-0.473267
0.3035,-4.31005,-0.878116
0.3096,-4.24544,-1.30107
0.3157,-4.16961,-1.74243
0.3218,-4.08212,-2.2025
0.3279,-3.98256,-2.68156
0.334,-3.87062,-3.17983
0.3401,-3.74614,-3.6974
0.3462,-3.60909,-4.23414
0.3523,-3.45973,-4.78951
0.3584,-3.29861,-5.36237
0.3645,-3.12678,-5.95062
0.3706,-2.9459,-6.55075
0.3767,-2.75851,-7.15718
0.3828,-2.56828,-7.76149
0.3889,-2.38032,-8.3515
0.395,-2.20141,-8.91047
0.4011,-2.04014,-9.41676
0.4072,-1.90655,-9.84443
0.4133,-1.81128,-10.1656
0.4194,-1.76407,-10.3543
0.4255,-1.77184,-10.392
0.4316,-1.83712,-10.2718
0.4377,-1.95739,-10
0.4438,-2.12575,-9.59477
0.4499,-2.3326,-9.08092
0.456,-2.56744,-8.48534
0.4621,-2.82039,-7.83281
0.4682,-3.08301,-7.14387
0.4743,-3.34861,-6.43427
0.4804,-3.61214,-5.71535
0.4865,-3.86992,-4.99489
0.4926,-4.1194,-4.27796
0.4987,-4.3589,-3.56771
0.5048,-4.58735,-2.866
