time,yRising,yFalling,yEither
0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0
0.04,0.0,0.0,0.0
0.06,0.0,0.0,0.0
0.08,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.12,0.0,0.0,0.0
0.14,0.0,0.0,0.0
0.16,0.0,0.0,0.0
0.18,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22,0.0,0.0,0.0
0.24,0.0,0.0,0.0
0.26,0.0,0.0,0.0
0.28,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.32,0.0,0.0,0.0
0.34,0.0,0.0,0.0
0.36,0.0,0.0,0.0
0.38,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.42,0.0,0.0,0.0
0.44,0.0,0.0,0.0
0.46,0.0,0.0,0.0
0.48,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,-0.756802495308,0.0,-0.756802495308
0.52,-0.756802495308,0.0,-0.756802495308
0.54,-0.756802495308,0.0,-0.756802495308
0.56,-0.756802495308,0.0,-0.756802495308
0.58,-0.756802495308,0.0,-0.756802495308
0.6,-0.756802495308,0.0,-0.756802495308
0.62,-0.756802495308,0.0,-0.756802495308
0.64,-0.756802495308,0.0,-0.756802495308
0.66,-0.756802495308,0.0,-0.756802495308
0.68,-0.756802495308,0.0,-0.756802495308
0.7,-0.756802495308,0.0,-0.756802495308
0.72,-0.756802495308,0.0,-0.756802495308
0.74,-0.756802495308,0.0,-0.756802495308
0.76,-0.756802495308,0.0,-0.756802495308
0.78,-0.756802495308,0.0,-0.756802495308
0.8,-0.756802495308,0.0,-0.756802495308
0.82,-0.756802495308,0.0,-0.756802495308
0.84,-0.756802495308,0.0,-0.756802495308
0.86,-0.756802495308,0.0,-0.756802495308
0.88,-0.756802495308,0.0,-0.756802495308
0.9,-0.756802495308,0.0,-0.756802495308
0.92,-0.756802495308,0.0,-0.756802495308
0.94,-0.756802495308,0.0,-0.756802495308
0.96,-0.756802495308,0.0,-0.756802495308
0.98,-0.756802495308,0.0,-0.756802495308
1.0,-0.756802495308,0.0,-0.756802495308
1.0,-0.756802495308,0.989358246623,0.989358246623
1.02,-0.756802495308,0.989358246623,0.989358246623
1.04,-0.756802495308,0.989358246623,0.989358246623
1.06,-0.756802495308,0.989358246623,0.989358246623
1.08,-0.756802495308,0.989358246623,0.989358246623
1.1,-0.756802495308,0.989358246623,0.989358246623
1.12,-0.756802495308,0.989358246623,0.989358246623
1.14,-0.756802495308,0.989358246623,0.989358246623
1.16,-0.756802495308,0.989358246623,0.989358246623
1.18,-0.756802495308,0.989358246623,0.989358246623
1.2,-0.756802495308,0.989358246623,0.989358246623
1.22,-0.756802495308,0.989358246623,0.989358246623
