"time","Losses","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","uDC"
0.050200,3336.474196,-0.061467,527.325772,-527.264306,-291.574603,521.682483,-230.107881,516.628936
0.050400,3771.040034,-0.122746,595.693667,-595.570921,-322.687702,522.629365,-199.941663,517.439144
0.050600,4165.716883,-0.183541,654.349592,-654.166052,-353.974892,524.408848,-170.433956,519.101380
0.050800,4479.611836,-0.243611,698.367468,-698.123857,-385.229990,526.848496,-141.618507,521.453057
0.051000,4672.825908,-0.302720,723.197202,-722.894482,-416.216839,529.713070,-113.496231,524.268036
0.051200,4710.721782,-0.360635,724.792779,-724.432144,-446.672991,532.710943,-86.037952,527.262782
0.051400,4568.267931,-0.417126,699.713233,-699.296107,-476.314026,535.501837,-59.187812,530.103898
0.051600,4233.991209,-0.471972,645.201123,-644.729151,-504.838852,537.705512,-32.866660,532.416656
0.051800,3713.201429,-0.524954,559.259313,-558.734359,-531.932905,538.911330,-6.978426,533.794413
0.051850,3555.359510,-0.537981,532.554549,-532.016567,-538.475545,539.007023,-0.531478,533.943529
0.052000,3040.893229,-16.415977,448.610488,-432.194511,-538.299178,538.714956,-0.415778,533.835228
0.052200,2358.788347,-86.476363,331.884480,-245.408117,-536.773486,536.932418,-0.158932,532.356199
0.052398,1774.129029,-209.847357,210.513778,-0.666421,-533.742192,533.533011,0.209181,529.322898
0.052400,1672.306950,-210.173711,210.456963,-0.283252,-533.702052,408.477089,125.224962,529.282488
0.052600,1765.449688,-234.357308,234.581099,-0.223791,-530.007762,376.899467,153.108295,525.539883
0.052800,1963.489235,-277.842371,278.005825,-0.163454,-526.805522,345.129793,181.675730,522.250727
0.053000,2252.296811,-335.968696,336.071167,-0.102472,-524.314310,313.393085,210.921225,519.643318
0.053200,2614.489825,-403.738260,403.779346,-0.041085,-522.687095,281.886173,240.800922,517.880622
0.053400,3027.275435,-475.922530,475.902067,0.020463,-522.007221,250.771860,271.235361,517.056440
0.053600,3461.556612,-547.201662,547.119730,0.081931,-522.287450,220.177980,302.109471,517.194172
0.053800,3882.314222,-612.300389,612.157312,0.143077,-523.469744,190.196236,333.273509,518.246332
0.054000,4250.249920,-666.113158,665.909501,0.203657,-525.427377,160.885060,364.542317,520.096404
0.054200,4524.689556,-703.838152,703.574719,0.263433,-527.968000,132.267251,395.700749,522.561642
0.054400,4667.312354,-721.093134,720.770964,0.322170,-530.838618,104.334264,426.504354,525.397814
0.054600,4646.406096,-714.026380,713.646745,0.379635,-533.732299,77.048538,456.683761,528.305692
0.054800,4441.131815,-679.414109,678.978508,0.435602,-536.296110,50.346999,485.949111,530.938789
0.055000,4045.306417,-614.744216,614.254367,0.489849,-538.140205,24.145157,513.995048,532.912281
0.055183,3525.669814,-527.784930,527.247150,0.537780,-538.842618,0.531174,538.311444,533.788663
0.055200,3468.264723,-518.382787,517.634702,0.748085,-538.848042,0.516886,538.331156,533.813102
0.055400,2782.989399,-405.658548,371.833339,33.825209,-538.067093,0.338008,537.729085,533.290676
0.055600,2125.211373,-287.608000,165.015730,122.592270,-535.682152,0.042423,535.639729,531.230600
0.055728,1749.136877,-208.777844,0.502338,208.275506,-517.910300,-15.571914,533.482214,529.066227
0.055800,1683.845743,-214.812400,0.263540,214.548860,-397.823811,-134.283401,532.107213,527.678915
0.056000,1815.977553,-246.409048,0.203764,246.205284,-366.151199,-162.386503,528.537703,524.046145
0.056200,2048.766547,-295.822722,0.143186,295.679536,-334.367127,-191.181185,525.548312,520.957860
0.056400,2367.275807,-358.242231,0.082042,358.160189,-302.689060,-220.646962,523.336022,518.620665
0.056600,2752.491153,-428.565453,0.020574,428.544878,-271.302858,-250.728386,522.031245,517.175178
0.056800,3179.480585,-501.504292,-0.040974,501.545267,-240.359739,-281.334090,521.693829,516.691822
0.057000,3616.908659,-571.722802,-0.102361,571.825164,-209.975111,-312.336578,522.311688,517.169184
0.057200,4027.918353,-633.979435,-0.163344,634.142780,-180.229146,-343.573756,523.802902,518.535826
0.057400,4372.207143,-683.250638,-0.223683,683.474321,-151.167226,-374.850334,526.017560,520.651886
0.057600,4609.181092,-714.847018,-0.283139,715.130157,-122.801243,-405.940078,528.741320,523.312399
0.057800,4702.039125,-724.544191,-0.341477,724.885668,-95.112022,-436.589168,531.701191,526.252823
0.058000,4622.124257,-708.690919,-0.398467,709.089387,-68.052522,-466.520329,534.572851,529.156138
0.058200,4353.032386,-664.292105,-0.453886,664.745991,-41.551037,-495.437957,536.988994,531.661028
0.058400,3894.141804,-589.088571,-0.507513,589.596084,-15.517399,-523.031106,538.548505,533.370896
0.058516,3545.612294,-530.482983,-0.537834,531.020817,-0.530212,-538.364268,538.894480,533.834053
0.058600,3261.301434,-479.145818,-5.495801,484.641619,-0.473650,-538.358124,538.831774,533.869063
0.058800,2573.316969,-312.874162,-57.161281,370.035443,-0.255713,-537.310746,537.566459,532.884623
0.059000,1942.571198,-85.641225,-164.105730,249.746954,0.078464,-534.747792,534.669328,530.335009
0.059064,1690.831468,-0.349430,-209.700549,210.049979,92.082738,-533.595472,441.512734,529.176788
0.059200,1721.241096,-0.243719,-223.846127,224.089846,143.658911,-531.036837,387.377927,526.589963
0.059400,1887.149062,-0.183650,-261.663058,261.846707,171.997890,-527.645747,355.647857,523.123292
0.059600,2148.885781,-0.122856,-315.717844,315.840700,201.023862,-524.903884,323.880022,520.273374
0.059800,2490.389617,-0.061577,-381.097782,381.159359,230.704275,-522.986047,292.281772,518.224835
0.060000,2890.794630,-0.000056,-452.629298,452.629354,260.971467,-521.998753,261.027286,517.094537
0.060200,3323.076059,0.061466,-525.003384,524.941918,291.722463,-521.978846,230.256382,516.929943
0.060400,3753.961209,0.122746,-592.906969,592.784222,322.818610,-522.890679,200.072070,517.706033
0.060600,4145.224347,0.183541,-651.160380,650.976838,354.085432,-524.629432,170.544001,519.328343
0.060800,4456.203735,0.243612,-694.847843,694.604232,385.317787,-527.023603,141.705816,521.635204
0.061000,4647.215347,0.302721,-719.426324,719.123603,416.280034,-529.838979,113.558945,524.401487
0.061200,4683.803798,0.360635,-720.854846,720.494211,446.710269,-532.785030,86.074760,527.344745
0.061400,4541.066862,0.417126,-695.695870,695.278744,476.324651,-535.522631,59.197980,530.132726
0.061600,4207.596448,0.471971,-641.194882,640.722911,504.822161,-537.672692,32.850532,532.391849
0.061800,3688.659877,0.524953,-555.352271,554.827318,531.889895,-538.825853,6.935958,533.716750
0.061850,3532.528261,0.537914,-528.872889,528.334975,538.380553,-538.908350,0.527797,533.852219
0.062000,3019.247353,16.512890,-444.934304,428.421414,538.167089,-538.578997,0.411908,533.706718
0.062200,2341.021118,86.740889,-328.558075,241.817185,536.595102,-536.750178,0.155076,532.180875
0.062395,1767.298959,208.397911,-209.225440,0.827529,533.572869,-533.365299,-0.207570,529.156312
0.062400,1665.929573,208.974683,-209.257928,0.283245,533.483226,-408.364270,-125.118956,529.066060
0.062600,1760.769733,233.531725,-233.755515,0.223790,529.776329,-376.783505,-152.992825,525.310101
0.062800,1960.669951,277.412074,-277.575529,0.163455,526.567456,-345.011074,-181.556382,522.013521
0.063000,2251.533366,335.942710,-336.045182,0.102471,524.074206,-313.272778,-210.801427,519.403265
0.063200,2616.010330,404.117790,-404.158876,0.041086,522.452249,-281.769069,-240.683180,517.645016
0.063400,3031.250990,476.694406,-476.673942,-0.020464,521.783742,-250.659867,-271.123875,516.831416
0.063600,3468.037204,548.336080,-548.254147,-0.081933,522.080172,-220.073517,-302.006655,516.984625
0.063800,3891.222993,613.757377,-613.614301,-0.143076,523.283289,-190.103326,-333.179963,518.056963
0.064000,4261.468779,667.860157,-667.656500,-0.203658,525.265975,-160.804116,-364.461859,519.931507
0.064200,4537.947900,705.835048,-705.571615,-0.263433,527.835191,-132.201162,-395.634030,522.424839
0.064400,4682.133748,723.285262,-722.963091,-0.322170,530.737195,-104.283321,-426.453874,525.292007
0.064600,4662.103201,716.342897,-715.963262,-0.379634,533.663634,-77.014507,-456.649127,528.232393
0.064800,4456.957979,681.784500,-681.348898,-0.435602,536.260738,-50.329090,-485.931648,530.898675
0.065000,4060.578791,617.110367,-616.620518,-0.489849,538.137772,-24.144222,-513.993550,532.905117
0.065183,3539.834407,530.091454,-529.553672,-0.537782,538.869578,-0.543499,-538.326078,533.811009
0.065200,3482.356635,520.688264,-519.942371,-0.745893,538.877614,-0.519196,-538.358418,533.838060
0.065400,2795.489282,407.869367,-374.091569,-33.777798,538.126710,-0.340313,-537.786397,533.345825
0.065600,2135.539037,289.655090,-167.185660,-122.469430,535.769930,-0.044716,-535.725214,531.314161
0.065730,1679.601642,209.668102,-0.321629,-209.346473,427.588995,105.959987,-533.548983,529.131035
0.065800,1688.013740,215.613288,-0.263539,-215.349750,397.876002,134.337194,-532.213196,527.783297
0.066000,1819.367721,247.029060,-0.203765,-246.825295,366.208978,162.443653,-528.652631,524.159834
0.066200,2051.251201,296.241940,-0.143185,-296.098754,334.427006,191.241562,-525.668567,521.077277
0.066400,2368.750002,358.454856,-0.082043,-358.372813,302.750981,220.708245,-523.459225,518.743444
0.066600,2752.874223,428.575895,-0.020574,-428.555321,271.365046,250.791080,-522.156126,517.300038
0.066800,3178.611025,501.306211,0.040974,-501.347185,240.421707,281.395416,-521.817122,516.815512
0.067000,3614.707883,571.323410,0.102362,-571.425771,210.034278,312.396246,-522.430523,517.288818
0.067200,4024.343773,633.387546,0.163344,-633.550890,180.285382,343.629371,-523.914753,518.648861
0.067400,4367.347917,682.488425,0.223683,-682.712108,151.218329,374.901949,-526.120278,520.756129
0.067600,4603.194508,713.938416,0.283138,-714.221554,122.847359,405.985587,-528.832946,523.405842
0.067800,4695.100112,723.507108,0.341477,-723.848585,95.151226,436.628845,-531.780071,526.333778
0.068000,4614.406541,707.535542,0.398469,-707.934011,68.083943,466.553258,-534.637201,529.222799
0.068200,4344.827394,663.039100,0.453886,-663.492986,41.575368,495.461718,-537.037086,531.711627
0.068400,3885.817148,587.764468,0.507514,-588.271982,15.532598,523.046736,-538.579334,533.404373
0.068517,3536.924992,529.051212,0.537881,-529.589093,0.528513,538.386414,-538.914927,533.857364
0.068600,3253.292984,477.793479,5.486619,-483.280098,0.472306,538.372231,-538.844538,533.884541
0.068800,2565.951197,311.516262,57.145986,-368.662248,0.254370,537.306540,-537.560910,532.881806
0.069000,1936.248416,84.305226,164.101670,-248.406896,-0.079796,534.725549,-534.645752,530.314109
0.069063,1711.934318,0.413989,208.939567,-209.353557,-59.799304,533.588441,-473.789136,529.171214
0.069200,1718.103786,0.243718,223.222653,-223.466371,-143.642318,531.003158,-387.360840,526.557530
0.069400,1884.210628,0.183650,261.101606,-261.285256,-171.976871,527.604339,-355.627468,523.083006
0.069600,2146.207301,0.122856,315.232279,-315.355134,-200.999962,524.855584,-323.855622,520.226046
0.069800,2488.034481,0.061578,380.696406,-380.757984,-230.676945,522.932028,-292.255083,518.171619
0.070000,2888.866555,0.000055,452.323264,-452.323319,-260.942440,521.940194,-260.997754,517.036590
0.070200,3321.671485,-0.061468,524.799128,-524.737661,-291.692406,521.917083,-230.224677,516.868589
0.070400,3753.145938,-0.122746,592.804827,-592.682081,-322.786475,522.827046,-200.040572,517.642604
0.070600,4145.094870,-0.183542,651.165977,-650.982435,-354.053665,524.565404,-170.511739,519.264303
0.070800,4456.789934,-0.243611,694.958728,-694.715117,-385.285936,526.960522,-141.674586,521.571900
0.071000,4648.530649,-0.302721,719.640870,-719.338148,-416.249949,529.778330,-113.528381,524.340409
0.071200,4685.804027,-0.360635,721.167569,-720.806935,-446.681477,532.728043,-86.046566,527.287132
0.071400,4543.662263,-0.417127,696.099145,-695.682018,-476.298894,535.470662,-59.171767,530.079950
0.071600,4210.661966,-0.471971,641.680921,-641.208951,-504.798927,537.626788,-32.827861,532.344972
0.071800,3692.007047,-0.524954,555.907375,-555.382422,-531.870717,538.787071,-6.916354,533.676858
0.071850,3536.597479,-0.537813,529.558458,-529.020645,-538.342425,538.871318,-0.528893,533.813815
0.072000,3022.740206,-16.541921,445.564008,-429.022087,-538.135732,538.548212,-0.412480,533.674702
0.072200,2344.460628,-86.801979,329.245116,-242.443137,-536.572620,536.728261,-0.155641,532.157645
0.072396,1769.313195,-208.833997,209.656751,-0.822753,-533.550595,533.342584,0.208011,529.133171
0.072400,1667.847158,-209.378788,209.662032,-0.283244,-533.470085,408.357312,125.112773,529.052111
0.072600,1762.823828,-233.952318,234.176109,-0.223791,-529.768867,376.780086,152.988781,525.301797
0.072800,1962.860715,-277.842185,278.005638,-0.163453,-526.565566,345.009315,181.556251,522.010771
0.073000,2253.820427,-336.369097,336.471569,-0.102472,-524.078148,313.275069,210.803079,519.406355
0.073200,2618.379518,-404.535558,404.576642,-0.041084,-522.461765,281.773002,240.688763,517.653697
0.073400,3033.618883,-477.089043,477.068579,0.020463,-521.798666,250.667650,271.131016,516.845551
0.073600,3470.350976,-548.701615,548.619683,0.081932,-522.100114,220.083808,302.016306,517.003835
0.073800,3893.405566,-614.085908,613.942833,0.143076,-523.307793,190.115896,333.191897,518.080809
0.074000,4263.439525,-668.144665,667.941008,0.203657,-525.294486,160.818685,364.475801,519.959450
0.074200,4539.627627,-706.069207,705.805775,0.263432,-527.867061,132.217406,395.649655,522.456240
0.074400,4683.454101,-723.463813,723.141643,0.322170,-530.771697,104.300876,426.470821,525.326152
0.074600,4663.013393,-716.461445,716.081809,0.379636,-533.700089,77.031974,456.668116,528.268612
0.074800,4457.447105,-681.842515,681.406914,0.435602,-536.298145,50.348081,485.950064,530.935966
0.075000,4060.633052,-617.103092,616.613242,0.489850,-538.175461,24.162352,514.013110,532.942820
0.075183,3538.935450,-529.923800,529.385968,0.537831,-538.906855,0.537485,538.369370,533.848622
0.075200,3482.065911,-520.620235,519.877881,0.742355,-538.914654,0.519135,538.395519,533.875233
0.075400,2794.780725,-407.716272,373.980835,33.735437,-538.162122,0.340245,537.821877,533.381500
0.075600,2134.547741,-289.430218,167.044153,122.386065,-535.802788,0.044658,535.758130,531.347385
0.075730,1675.460866,-209.470273,0.311217,209.159056,-422.399308,-111.181525,533.580833,529.163271
0.075800,1687.089986,-215.406848,0.263539,215.143308,-397.891182,-134.351755,532.242937,527.813451
0.076000,1818.174222,-246.775469,0.203766,246.571703,-366.222578,-162.456626,528.679204,524.186914
0.076200,2049.783396,-295.946998,0.143186,295.803812,-334.438737,-191.252657,525.691394,521.100694
0.076400,2367.009383,-358.125265,0.082043,358.043222,-302.760593,-220.717217,523.477810,518.762688
0.076600,2750.873741,-428.219116,0.020575,428.198541,-271.372340,-250.797732,522.170072,517.314698
0.076800,3176.395187,-500.932964,-0.040975,500.973939,-240.425391,-281.400750,521.826141,516.825276
0.077000,3612.289801,-570.936739,-0.102361,571.039100,-210.036546,-312.397875,522.434421,517.293489
0.077200,4021.816829,-633.000889,-0.163345,633.164234,-180.283960,-343.629577,523.913537,518.648419
0.077400,4364.761044,-682.106237,-0.223683,682.329920,-151.215431,-374.898425,526.113856,520.750471
0.077600,4600.655661,-713.572053,-0.283140,713.855193,-122.840923,-405.980733,528.821656,523.395285
0.077800,4692.687653,-723.163095,-0.341477,723.504571,-95.143476,-436.620494,531.763970,526.318365
0.078000,4612.213959,-707.222251,-0.398468,707.620720,-68.074021,-466.542750,534.616771,529.202996
0.078200,4342.929937,-662.763414,-0.453885,663.217300,-41.563509,-495.449290,537.012799,531.687891
0.078400,3884.270453,-587.532406,-0.507513,588.039919,-15.519077,-523.032666,538.551744,533.377247
0.078516,3536.033993,-528.920835,-0.537843,529.458678,-0.528382,-538.357213,538.885595,533.828292
0.078600,3252.137853,-477.603376,-5.499982,483.103358,-0.472103,-538.342187,538.814290,533.854659
0.078800,2565.249296,-311.361736,-57.193017,368.554753,-0.254168,-537.274700,537.528868,532.850026
0.079000,1935.971632,-84.178164,-164.188870,248.367033,0.080011,-534.692737,534.612726,530.281250
0.079063,1744.646997,-0.486494,-208.933714,209.420208,23.532162,-533.558717,510.026555,529.141429
0.079200,1718.398226,-0.243719,-223.300190,223.543909,143.625939,-530.971022,387.345083,526.525240
0.079400,1884.792779,-0.183649,-261.233164,261.416813,171.962301,-527.573578,355.611276,523.051982
0.079600,2147.074485,-0.122856,-315.411359,315.534215,200.985402,-524.827101,323.841699,520.197204
0.079800,2489.219307,-0.061576,-380.923249,380.984825,230.664892,-522.906275,292.241383,518.145412
0.080000,2890.343154,-0.000056,-452.587617,452.587673,260.930942,-521.917840,260.986898,517.013707
0.080200,3323.442714,0.061467,-525.097630,525.036163,291.682823,-521.898557,230.215735,516.849466
0.080400,3755.184018,0.122745,-593.130790,593.008045,322.779007,-522.812747,200.033741,517.627653
0.080600,4147.353881,0.183541,-651.512129,651.328588,354.048465,-524.555635,170.507169,519.253842
0.080800,4459.206427,0.243610,-695.317378,695.073768,385.283106,-526.955485,141.672379,521.566147
0.081000,4651.026381,0.302721,-720.004074,719.701353,416.249541,-529.778124,113.528583,524.339477
0.081200,4688.288881,0.360636,-721.526879,721.166243,446.684607,-532.732767,86.048160,527.291138
0.081400,4546.048100,0.417126,-696.447478,696.030352,476.303265,-535.479984,59.176719,530.088576
0.081600,4212.843123,0.471972,-642.007619,641.535647,504.806588,-537.640662,32.834074,532.358193
0.081800,3693.939285,0.524953,-556.210451,555.685497,531.879436,-538.805051,6.925615,533.694232
0.081850,3538.189155,0.537834,-529.808853,529.271019,538.361606,-538.890339,0.528733,533.832335
0.082000,3024.312079,16.512922,-445.821284,429.308361,538.157369,-538.570164,0.412795,533.696111
0.082200,2345.637147,86.745827,-329.455127,242.709300,536.597393,-536.753357,0.155963,532.182265
0.082396,1769.460479,208.923934,-209.665409,0.741476,533.573195,-533.365012,-0.208182,529.155672
0.082400,1668.080779,209.412209,-209.695455,0.283246,533.497159,-408.371502,-125.125657,529.079118
0.082600,1762.836444,233.940378,-234.164170,0.223792,529.795989,-376.793960,-153.002029,525.328944
0.082800,1962.639695,277.785280,-277.948733,0.163454,526.592135,-345.022916,-181.569219,522.037454
0.083000,2253.350813,336.268752,-336.371224,0.102473,524.103594,-313.288111,-210.815483,519.432002
0.083200,2617.647257,404.394114,-404.435199,0.041085,522.485527,-281.785204,-240.700323,517.677742
0.083400,3032.632372,476.912468,-476.892003,-0.020465,521.820202,-250.677593,-271.142609,516.867440
0.083600,3469.081474,548.488615,-548.406684,-0.081932,522.118967,-220.093554,-302.025412,517.023115
0.083800,3891.901701,613.846367,-613.703289,-0.143077,523.323612,-190.122988,-333.200623,518.097108
0.084000,4261.704700,667.879635,-667.675979,-0.203656,525.306814,-160.825163,-364.481651,519.972308
0.084200,4537.732458,705.787826,-705.524393,-0.263434,527.875797,-132.220978,-395.654819,522.465539
0.084400,4681.443558,723.170108,-722.847939,-0.322169,530.776449,-104.303555,-426.472894,525.331491
0.084600,4660.968708,716.163082,-715.783447,-0.379635,533.700869,-77.032659,-456.668209,528.269988
0.084800,4455.449013,681.546507,-681.110906,-0.435601,536.294950,-50.346771,-485.948179,530.933364
0.085000,4058.758823,616.815994,-616.326145,-0.489850,538.168389,-24.159093,-514.009295,532.936322
0.085183,3537.356292,529.670939,-529.133117,-0.537821,538.896355,-0.537296,-538.359059,533.838628
0.085200,3480.381924,520.348836,-519.605591,-0.743245,538.903880,-0.518862,-538.385018,533.865002
0.085400,2793.371163,407.472429,-373.723391,-33.749038,538.147947,-0.339974,-537.807973,533.367827
0.085600,2133.441385,289.216552,-166.796266,-122.420285,535.785521,-0.044376,-535.741145,531.330579
0.085730,1677.939360,209.390312,-0.320479,-209.069833,427.022955,106.543518,-533.566473,529.149080
0.085800,1686.750423,215.347128,-0.263540,-215.083588,397.882081,134.342035,-532.224116,527.794750
0.086000,1817.990769,246.748963,-0.203764,-246.545199,366.212038,162.447701,-528.659739,524.167502
0.086200,2049.754514,295.951201,-0.143187,-295.808014,334.429334,191.242619,-525.671953,521.081244
0.086400,2367.169792,358.164029,-0.082042,-358.081987,302.750178,220.708447,-523.458625,518.743425
0.086600,2751.211573,428.286638,-0.020575,-428.266063,271.363477,250.788226,-522.151704,517.296194
0.086800,3176.934052,501.030220,0.040975,-501.071195,240.417109,281.391826,-521.808935,516.807877
0.087000,3613.032497,571.061495,0.102361,-571.163856,210.029032,312.389722,-522.418754,517.277573
0.087200,4022.756002,633.150272,0.163345,-633.313617,180.277383,343.622367,-523.899750,518.634333
0.087400,4365.878034,682.276880,0.223682,-682.500562,151.209940,374.892309,-526.102249,520.738523
0.087600,4601.921102,713.760324,0.283139,-714.043463,122.836646,405.975841,-528.812487,523.385739
0.087800,4694.060989,723.364840,0.341478,-723.706319,95.139493,436.618059,-531.757552,526.311543
0.088000,4613.642678,707.433083,0.398468,-707.831551,68.072441,466.540583,-534.613024,529.198827
0.088200,4344.342477,662.976147,0.453887,-663.430034,41.562369,495.449614,-537.011983,531.686649
0.088400,3885.635082,587.746650,0.507513,-588.254163,15.520339,523.033378,-538.553717,533.378792
0.088516,3537.313960,529.128390,0.537843,-529.666233,0.528590,538.360636,-538.889226,533.831508
0.088600,3253.359168,477.808196,5.498860,-483.307056,0.472309,538.346750,-538.819059,533.859021
0.088800,2566.319275,311.565210,57.184092,-368.749302,0.254381,537.281945,-537.536325,532.857085
0.089000,1936.818224,84.372418,164.170201,-248.542619,-0.079798,534.702426,-534.622629,530.290783
0.089063,1729.236423,0.452773,209.034830,-209.487603,-40.396116,533.565800,-493.169684,529.148345
0.089200,1718.724548,0.243720,223.360985,-223.604705,-143.631121,530.982009,-387.350887,526.536105
0.089400,1885.033894,0.183649,261.274934,-261.458583,-171.967803,527.585211,-355.617409,523.063533
0.089600,2147.221139,0.122857,315.433286,-315.556143,-200.991093,524.839120,-323.848027,520.209180
0.089800,2489.260238,0.061577,380.924952,-380.986529,-230.670640,522.918412,-292.247772,518.157545
0.090000,2890.282770,0.000054,452.571880,-452.571935,-260.937749,521.929803,-260.992054,517.025702
0.090200,3323.240420,-0.061466,525.059535,-524.998069,-291.688284,521.910122,-230.221837,516.861107
0.090400,3754.866219,-0.122747,593.076390,-592.953643,-322.785297,522.823691,-200.038393,517.638705
0.090600,4146.890476,-0.183540,651.438004,-651.254463,-354.053142,524.565618,-170.512477,519.263974
0.090800,4458.631166,-0.243612,695.228964,-694.985352,-385.288384,526.964442,-141.676057,521.575280
0.091000,4650.336459,-0.302720,719.900852,-719.598132,-416.253007,529.785666,-113.532660,524.347225
0.091200,4687.517840,-0.360635,721.412510,-721.051875,-446.687342,532.738834,-86.051492,527.297433
0.091400,4545.226399,-0.417126,696.324560,-695.907435,-476.305206,535.484448,-59.179242,530.093286
0.091600,4212.005932,-0.471971,641.878941,-641.406970,-504.807692,537.643434,-32.835742,532.361222
0.091800,3693.123890,-0.524953,556.078923,-555.553971,-531.879679,538.806079,-6.926400,533.695523
0.091850,3537.335596,-0.537842,529.668873,-529.131031,-538.362347,538.890940,-0.528593,533.833217
0.092000,3023.552952,-16.514029,445.689694,-429.175665,-538.156747,538.569408,-0.412661,533.695619
0.092200,2344.945760,-86.751353,329.322503,-242.571150,-536.594941,536.750760,-0.155820,532.179940
0.092396,1769.158996,-208.855412,209.605094,-0.749681,-533.571079,533.362974,0.208106,529.153686
0.092400,1667.789821,-209.354187,209.637433,-0.283246,-533.493155,408.369604,125.123551,529.075230
0.092600,1762.578671,-233.890760,234.114550,-0.223790,-529.791143,376.790733,153.000410,525.324197
0.092800,1962.408077,-277.742624,277.906078,-0.163454,-526.586812,345.020571,181.566240,522.032216
0.093000,2253.169364,-336.237677,336.340148,-0.102471,-524.097698,313.284342,210.813356,519.426168
0.093200,2617.499358,-404.370614,404.411699,-0.041085,-522.479342,281.782432,240.696910,517.671604
0.093400,3032.539129,-476.899482,476.879017,0.020464,-521.813795,250.674710,271.139085,516.861059
0.093600,3469.051117,-548.486432,548.404500,0.081931,-522.112481,220.090631,302.021849,517.016633
0.093800,3891.940767,-613.855020,613.711943,0.143077,-523.317190,190.120095,333.197095,518.090669
0.094000,4261.816868,-667.898908,667.695253,0.203656,-525.300600,160.822370,364.478230,519.966055
0.094200,4537.918269,-705.817356,705.553924,0.263433,-527.869931,132.218355,395.651576,522.459614
0.094400,4681.701737,-723.209539,722.887368,0.322171,-530.771176,104.300139,426.471037,525.326139
0.094600,4661.285214,-716.211105,715.831470,0.379635,-533.696089,77.030565,456.665523,528.265112
0.094800,4455.800602,-681.600306,681.164704,0.435602,-536.290967,50.344040,485.946927,530.929273
0.095000,4059.150661,-616.878033,616.388183,0.489849,-538.165119,24.157737,514.007383,532.932928
0.095183,3537.805230,-529.745855,529.208038,0.537817,-538.893870,0.538239,538.355631,533.835993
0.095200,3480.756890,-520.411902,519.668287,0.743615,-538.901484,0.518924,538.382560,533.862480
0.095400,2793.763122,-407.544051,373.793106,33.750944,-538.146485,0.340042,537.806443,533.366223
0.095600,2133.802554,-289.290534,166.867661,122.422872,-535.785036,0.044445,535.740591,531.329949
0.095730,1678.126121,-209.432092,0.320439,209.111653,-427.002576,-106.562977,533.565552,529.148075
0.095800,1686.937032,-215.385381,0.263540,215.121840,-397.882524,-134.341860,532.224383,527.794940
0.096000,1818.178446,-246.786209,0.203765,246.582444,-366.212737,-162.447771,528.660508,524.168196
0.096200,2049.941468,-295.986656,0.143187,295.843468,-334.430277,-191.242927,525.673204,521.082425
0.096400,2367.352982,-358.196956,0.082042,358.114914,-302.751351,-220.708980,523.460331,518.745065
0.096600,2751.401874,-428.319035,0.020574,428.298462,-271.363696,-250.790096,522.153792,517.298218
0.096800,3177.095598,-501.056083,-0.040974,501.097057,-240.418671,-281.392746,521.811417,516.810307
0.097000,3613.190686,-571.085493,-0.102362,571.187855,-210.029625,-312.391958,522.421583,517.280353
0.097200,4022.873021,-633.167007,-0.163344,633.330351,-180.279218,-343.623568,523.902785,518.637334
0.097400,4365.975655,-682.290061,-0.223684,682.513744,-151.210790,-374.894767,526.105557,520.741804
0.097600,4601.972985,-713.766652,-0.283138,714.049790,-122.838615,-405.977195,528.815810,523.389050
0.097800,4694.075783,-723.365733,-0.341478,723.707211,-95.141474,-436.619437,531.760911,526.314900
0.098000,4613.620624,-707.428597,-0.398467,707.827064,-68.074395,-466.541951,534.616346,529.202159
0.098200,4344.286489,-662.966475,-0.453886,663.420362,-41.564262,-495.450937,537.015199,531.689885
0.098400,3885.550443,-587.732077,-0.507512,588.239589,-15.522135,-523.034626,538.556761,533.381865
0.098517,3537.142670,-529.098816,-0.537850,529.636665,-0.528560,-538.363598,538.892158,533.834499
0.098600,3253.251913,-477.789881,-5.497268,483.287149,-0.472292,-538.349575,538.821867,533.861866
0.098800,2566.166873,-311.537284,-57.181902,368.719185,-0.254355,-537.284387,537.538742,532.859560
0.099000,1936.680236,-84.349943,-164.161908,248.511851,0.079812,-534.704550,534.624738,530.292945
0.099063,1728.419687,-0.451184,-209.013992,209.465176,41.191816,-533.568078,492.376262,529.150666
0.099200,1718.621504,-0.243718,-223.339098,223.582816,143.632746,-530.983658,387.350912,526.537798
0.099400,1884.907894,-0.183650,-261.249156,261.432806,171.968214,-527.586666,355.618451,523.065038
0.099600,2147.088241,-0.122855,-315.407547,315.530402,200.992414,-524.840123,323.847709,520.210234
0.099800,2489.099001,-0.061578,-380.895396,380.956974,230.670671,-522.919115,292.248443,518.158307
0.100000,2890.107007,-0.000055,-452.541468,452.541523,260.937579,-521.930104,260.992525,517.026064
