"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
6.75,-7.18674E+06,-3.2701E+06,-17791.9,490515,-1.07801E+06,9.81,3.986E+14,1,0.0125,0
6.775,-8.2619E+06,-3.24498E+06,-18473.2,486747,-1.23928E+06,9.81,3.986E+14,1,0.0125,0
6.8,-7.58072E+06,-3.30321E+06,-18131.6,495481,-1.13711E+06,9.81,3.986E+14,1,0.0125,0
6.825,-4.77288E+06,-3.04199E+06,-19224.4,456299,-715930,9.81,3.986E+14,1,0.0125,0
6.85,-477304,-2.31722E+06,-46119.3,347582,-71594.1,9.81,3.986E+14,1,0.0125,0
6.875,7.18385E+06,-2.56904E+06,-151820,385356,1.07758E+06,9.81,3.986E+14,1,0.0125,0
6.9,1.64063E+07,2.5059E+06,180322,-375885,2.46094E+06,9.81,3.986E+14,1,0.0125,0
6.925,-1.20835E+06,2.44416E+06,38790.8,-366625,-181251,9.81,3.986E+14,1,0.0125,0
6.95,-1.08818E+07,1.46885E+06,10654,-220328,-1.63227E+06,9.81,3.986E+14,1,0.0125,0
6.975,-3.79882E+06,-2.92897E+06,-22660.9,439346,-569822,9.81,3.986E+14,1,0.0125,0
7,2.46702E+07,173180,13255.2,-25977,3.70052E+06,9.81,3.986E+14,1,0.0125,0
7.025,-6.2871E+06,3.34461E+06,18534.2,-501692,-943063,9.81,3.986E+14,1,0.0125,0
7.05,-5.53204E+06,-3.25617E+06,-19201.1,488426,-829804,9.81,3.986E+14,1,0.0125,0
7.075,1.12736E+07,2.78554E+06,184216,-417831,1.69105E+06,9.81,3.986E+14,1,0.0125,0
7.1,-1.13395E+07,-81543.2,-607.312,12231.5,-1.70092E+06,9.81,3.986E+14,1,0.0125,0
7.125,1.95833E+07,-2.32322E+06,-171190,348483,2.9375E+06,9.81,3.986E+14,1,0.0125,0
7.15,-1.12124E+07,1.72484E+06,12404.5,-258725,-1.68186E+06,9.81,3.986E+14,1,0.0125,0
7.175,2.3108E+07,-1.62762E+06,-122898,244143,3.4662E+06,9.81,3.986E+14,1,0.0125,0
7.2,-1.14285E+07,-1.24025E+06,-9084.36,186037,-1.71428E+06,9.81,3.986E+14,1,0.0125,0
7.225,5.45889E+06,2.59034E+06,136818,-388550,818835,9.81,3.986E+14,1,0.0125,0
7.25,-2.23408E+06,-2.74366E+06,-32976.1,411550,-335111,9.81,3.986E+14,1,0.0125,0
7.275,-1.02735E+07,3.20106E+06,20100.3,-480160,-1.54102E+06,9.81,3.986E+14,1,0.0125,0
7.3,1.05261E+07,2.87449E+06,185191,-431174,1.57891E+06,9.81,3.986E+14,1,0.0125,0
7.325,602314,-2.42668E+06,-65039.9,364001,90348.7,9.81,3.986E+14,1,0.0125,0
7.35,-1.15471E+07,-1.89760E+06,-13574.7,284641,-1.73206E+06,9.81,3.986E+14,1,0.0125,0
7.375,-6.99285E+06,3.58049E+06,19584.2,-537073,-1.04893E+06,9.81,3.986E+14,1,0.0125,0
7.4,3.74317E+06,2.53142E+06,114595,-379714,561477,9.81,3.986E+14,1,0.0125,0
7.425,2.59062E+07,-877808,-66985.8,131671,3.88594E+06,9.81,3.986E+14,1,0.0125,0
7.45,4.43446E+06,-2.59822E+06,-125324,389732,665170,9.81,3.986E+14,1,0.0125,0
7.475,-975298,-2.63057E+06,-46209.9,394586,-146293,9.81,3.986E+14,1,0.0125,0
7.5,-4.5661E+06,-3.27338E+06,-23376.7,491008,-684914,9.81,3.986E+14,1,0.0125,0
7.525,-6.71489E+06,-3.61762E+06,-20186.9,542644,-1.00723E+06,9.81,3.986E+14,1,0.0125,0
7.55,-6.84979E+06,-3.64417E+06,-20221.9,546626,-1.02747E+06,9.81,3.986E+14,1,0.0125,0
7.575,-4.94786E+06,-3.36998E+06,-22777.3,505497,-742178,9.81,3.986E+14,1,0.0125,0
7.6,-1.45759E+06,-2.748E+06,-42396.8,412200,-218637,9.81,3.986E+14,1,0.0125,0
7.625,3.54266E+06,-2.60053E+06,-113681,390079,531400,9.81,3.986E+14,1,0.0125,0
7.65,2.49934E+07,-1.74028E+06,-131446,261042,3.74901E+06,9.81,3.986E+14,1,0.0125,0
7.675,4.24029E+06,2.6685E+06,124675,-400275,636045,9.81,3.986E+14,1,0.0125,0
7.7,-8.03493E+06,3.82636E+06,20731,-573955,-1.20524E+06,9.81,3.986E+14,1,0.0125,0
7.725,-1.17119E+07,-2.96888E+06,-19878.8,445332,-1.75679E+06,9.81,3.986E+14,1,0.0125,0
7.75,4.16336E+06,-2.69703E+06,-124486,404555,624505,9.81,3.986E+14,1,0.0125,0
7.775,2.1621E+06,2.60363E+06,93426.8,-390545,324316,9.81,3.986E+14,1,0.0125,0
7.8,-1.26928E+07,-924980,-6839.05,138747,-1.90392E+06,9.81,3.986E+14,1,0.0125,0
7.825,1.04397E+07,-3.10864E+06,-195325,466296,1.56595E+06,9.81,3.986E+14,1,0.0125,0
7.85,-7.75039E+06,3.89537E+06,21216.5,-584305,-1.16256E+06,9.81,3.986E+14,1,0.0125,0
7.875,360185,-2.67839E+06,-67049.3,401758,54029.2,9.81,3.986E+14,1,0.0125,0
7.9,-4.94473E+06,3.51762E+06,24872.1,-527642,-741709,9.81,3.986E+14,1,0.0125,0
7.925,2.20371E+06,-2.67419E+06,-95773.8,401129,330558,9.81,3.986E+14,1,0.0125,0
7.95,-1.15453E+07,3.57116E+06,22487.4,-535674,-1.73179E+06,9.81,3.986E+14,1,0.0125,0
7.975,2.89679E+07,489644,37453.1,-73446.6,4.34519E+06,9.81,3.986E+14,1,0.0125,0
8,-8.95747E+06,-4.0569E+06,-22089.7,608534,-1.34362E+06,9.81,3.986E+14,1,0.0125,0
8.025,-7.79488E+06,3.99915E+06,21889.5,-599873,-1.16923E+06,9.81,3.986E+14,1,0.0125,0
8.05,2.02975E+07,3.02084E+06,218025,-453126,3.04463E+06,9.81,3.986E+14,1,0.0125,0
8.075,655182,-2.75825E+06,-73471.5,413738,98278.8,9.81,3.986E+14,1,0.0125,0
8.1,-1.22826E+07,-3.38327E+06,-22152.2,507490,-1.84238E+06,9.81,3.986E+14,1,0.0125,0
8.125,-1.23693E+07,3.37177E+06,22140.5,-505765,-1.85539E+06,9.81,3.986E+14,1,0.0125,0
8.15,-3.53073E+06,3.36678E+06,32516.6,-505016,-529608,9.81,3.986E+14,1,0.0125,0
8.175,2.84682E+06,2.80947E+06,108615,-421421,427025,9.81,3.986E+14,1,0.0125,0
8.2,1.08246E+07,3.30439E+06,205987,-495658,1.62369E+06,9.81,3.986E+14,1,0.0125,0
8.225,1.93211E+07,3.23227E+06,229958,-484840,2.89817E+06,9.81,3.986E+14,1,0.0125,0
8.25,2.01123E+07,3.19525E+06,228853,-479287,3.01685E+06,9.81,3.986E+14,1,0.0125,0
8.275,1.24468E+07,3.39008E+06,218579,-508512,1.86703E+06,9.81,3.986E+14,1,0.0125,0
8.3,3.93137E+06,2.92138E+06,126972,-438207,589706,9.81,3.986E+14,1,0.0125,0
8.325,-2.33411E+06,3.22724E+06,42060.4,-484087,-350115,9.81,3.986E+14,1,0.0125,0
8.35,-1.1682E+07,4.07478E+06,24427.4,-611217,-1.7523E+06,9.81,3.986E+14,1,0.0125,0
8.375,-1.36944E+07,-2.32485E+06,-16582.7,348727,-2.05416E+06,9.81,3.986E+14,1,0.0125,0
8.4,-2.03686E+06,-3.21101E+06,-45331.1,481651,-305528,9.81,3.986E+14,1,0.0125,0
8.425,3.08801E+07,-867424,-66260.3,130114,4.63202E+06,9.81,3.986E+14,1,0.0125,0
8.45,-2.70973E+06,3.34542E+06,40312.3,-501813,-406458,9.81,3.986E+14,1,0.0125,0
8.475,-1.40136E+07,-1.91509E+06,-13882.6,287264,-2.10204E+06,9.81,3.986E+14,1,0.0125,0
8.5,4.09453E+06,-3.00676E+06,-131424,451014,614180,9.81,3.986E+14,1,0.0125,0
8.525,1.81859E+06,2.92568E+06,95509.5,-438852,272789,9.81,3.986E+14,1,0.0125,0
8.55,-1.42134E+07,-1.49373E+06,-10953.5,224060,-2.13202E+06,9.81,3.986E+14,1,0.0125,0
8.575,1.08192E+07,-3.45512E+06,-212334,518268,1.62288E+06,9.81,3.986E+14,1,0.0125,0
8.6,-5.90216E+06,3.97928E+06,26575.1,-596893,-885323,9.81,3.986E+14,1,0.0125,0
8.625,-4.85118E+06,-3.79563E+06,-29847.7,569344,-727676,9.81,3.986E+14,1,0.0125,0
8.65,4.00042E+06,3.04093E+06,130893,-456139,600065,9.81,3.986E+14,1,0.0125,0
8.675,-1.24604E+07,-4.11053E+06,-25242.8,616579,-1.86905E+06,9.81,3.986E+14,1,0.0125,0
8.7,1.24676E+07,3.55095E+06,226063,-532643,1.87014E+06,9.81,3.986E+14,1,0.0125,0
8.725,-1.3438E+07,-3.58423E+06,-23685.1,537635,-2.0157E+06,9.81,3.986E+14,1,0.0125,0
8.75,9.19927E+06,3.4207E+06,199231,-513105,1.37989E+06,9.81,3.986E+14,1,0.0125,0
8.775,-1.02942E+07,-4.50309E+06,-24695.5,675464,-1.54413E+06,9.81,3.986E+14,1,0.0125,0
8.8,235108,3.05642E+06,73731.5,-458463,35267.6,9.81,3.986E+14,1,0.0125,0
8.825,-79798,-3.08829E+06,-69734.4,463244,-11968.2,9.81,3.986E+14,1,0.0125,0
8.85,-1.25721E+07,4.21481E+06,25702.5,-632221,-1.88581E+06,9.81,3.986E+14,1,0.0125,0
8.875,3.20279E+07,1.08129E+06,82511.1,-162193,4.80418E+06,9.81,3.986E+14,1,0.0125,0
8.9,-9.87969E+06,-4.54793E+06,-24710,682189,-1.48195E+06,9.81,3.986E+14,1,0.0125,0
8.925,-7.35119E+06,4.30738E+06,25285.6,-646107,-1.10268E+06,9.81,3.986E+14,1,0.0125,0
8.95,3.29377E+07,-311738,-23859.7,46760.6,4.94065E+06,9.81,3.986E+14,1,0.0125,0
8.975,-6.29105E+06,-4.15227E+06,-27167.6,622840,-943657,9.81,3.986E+14,1,0.0125,0
9,-1.39663E+07,3.49743E+06,23484.7,-524614,-2.09495E+06,9.81,3.986E+14,1,0.0125,0
9.025,3.33905E+06,3.10452E+06,122906,-465678,500859,9.81,3.986E+14,1,0.0125,0
9.05,1.47207E+07,-3.70378E+06,-243900,555567,2.20811E+06,9.81,3.986E+14,1,0.0125,0
9.075,-6.09002E+06,-4.14442E+06,-27989.1,621664,-913502,9.81,3.986E+14,1,0.0125,0
9.1,-1.50832E+07,-56105.6,-417.913,8415.84,-2.26248E+06,9.81,3.986E+14,1,0.0125,0
9.125,-7.96173E+06,4.45146E+06,25313.5,-667719,-1.19426E+06,9.81,3.986E+14,1,0.0125,0
9.15,3.47525E+06,3.14349E+06,125839,-471523,521289,9.81,3.986E+14,1,0.0125,0
9.175,3.18337E+07,1.68415E+06,127921,-252622,4.77506E+06,9.81,3.986E+14,1,0.0125,0
9.2,9.6382E+06,-3.56583E+06,-208131,534875,1.44573E+06,9.81,3.986E+14,1,0.0125,0
9.225,87589.1,-3.18563E+06,-74514.3,477844,13139.9,9.81,3.986E+14,1,0.0125,0
9.25,-5.85759E+06,-4.14942E+06,-29253.1,622413,-878638,9.81,3.986E+14,1,0.0125,0
9.275,-1.12495E+07,-4.6928E+06,-26105.3,703920,-1.68743E+06,9.81,3.986E+14,1,0.0125,0
9.3,-1.39279E+07,-3.94311E+06,-25604,591467,-2.08919E+06,9.81,3.986E+14,1,0.0125,0
9.325,-1.48089E+07,-2.9525E+06,-20674.9,442875,-2.22134E+06,9.81,3.986E+14,1,0.0125,0
9.35,-1.50322E+07,-2.5221E+06,-18009.8,378315,-2.25483E+06,9.81,3.986E+14,1,0.0125,0
9.375,-1.4919E+07,-2.86697E+06,-20173.9,430046,-2.23785E+06,9.81,3.986E+14,1,0.0125,0
9.4,-1.42277E+07,-3.82905E+06,-25240.2,574358,-2.13416E+06,9.81,3.986E+14,1,0.0125,0
9.425,-1.19401E+07,-4.70623E+06,-26755.2,705934,-1.79101E+06,9.81,3.986E+14,1,0.0125,0
9.45,-6.89079E+06,-4.38049E+06,-27618.5,657073,-1.03362E+06,9.81,3.986E+14,1,0.0125,0
9.475,-887233,-3.34873E+06,-63815.3,502309,-133083,9.81,3.986E+14,1,0.0125,0
9.5,7.02011E+06,-3.46551E+06,-180085,519827,1.05302E+06,9.81,3.986E+14,1,0.0125,0
9.525,3.42279E+07,-829143,-63372.3,124371,5.13418E+06,9.81,3.986E+14,1,0.0125,0
9.55,6.83948E+06,3.46314E+06,177952,-519470,1.02592E+06,9.81,3.986E+14,1,0.0125,0
9.575,-4.83799E+06,4.04118E+06,34077.4,-606177,-725697,9.81,3.986E+14,1,0.0125,0
9.6,-1.53839E+07,2.44241E+06,17523.5,-366362,-2.30758E+06,9.81,3.986E+14,1,0.0125,0
9.625,-1.15867E+07,-4.82585E+06,-26860.3,723877,-1.738E+06,9.81,3.986E+14,1,0.0125,0
9.65,4.02828E+06,-3.29603E+06,-137597,494405,604244,9.81,3.986E+14,1,0.0125,0
9.675,1.80278E+07,3.89283E+06,265351,-583925,2.70417E+06,9.81,3.986E+14,1,0.0125,0
9.7,-7.39186E+06,4.52542E+06,27534.4,-678813,-1.10878E+06,9.81,3.986E+14,1,0.0125,0
9.725,-1.51541E+07,-3.27556E+06,-22657,491334,-2.27312E+06,9.81,3.986E+14,1,0.0125,0
9.75,3.97914E+06,-3.31687E+06,-137397,497531,596872,9.81,3.986E+14,1,0.0125,0
9.775,5.76495E+06,3.43733E+06,164479,-515600,864745,9.81,3.986E+14,1,0.0125,0
9.8,-1.55734E+07,2.61371E+06,18662.6,-392056,-2.33602E+06,9.81,3.986E+14,1,0.0125,0
9.825,-967472,-3.4468E+06,-64911,517019,-145119,9.81,3.986E+14,1,0.0125,0
9.85,8.21249E+06,3.62904E+06,197500,-544355,1.23187E+06,9.81,3.986E+14,1,0.0125,0
9.875,-1.59758E+07,1.20669E+06,8917.35,-181003,-2.39637E+06,9.81,3.986E+14,1,0.0125,0
9.9,4.73818E+06,-3.39547E+06,-149991,509321,710728,9.81,3.986E+14,1,0.0125,0
9.925,-2.18289E+06,3.64298E+06,52957.2,-546447,-327432,9.81,3.986E+14,1,0.0125,0
9.95,-1.10205E+07,-4.95602E+06,-27018.9,743403,-1.65308E+06,9.81,3.986E+14,1,0.0125,0
9.975,1.74058E+07,3.98791E+06,268440,-598187,2.61086E+06,9.81,3.986E+14,1,0.0125,0
10,-1.61667E+07,-564601,-4198.65,84690.1,-2.425E+06,9.81,3.986E+14,1,0.0125,0
10.025,2.93486E+07,-3.06811E+06,-227964,460217,4.40229E+06,9.81,3.986E+14,1,0.0125,0
10.05,-1.56021E+07,3.19355E+06,22277.9,-479032,-2.34032E+06,9.81,3.986E+14,1,0.0125,0
10.075,1.58435E+07,-4.01025E+06,-263685,601538,2.37653E+06,9.81,3.986E+14,1,0.0125,0
10.1,-1.52898E+07,3.72994E+06,25198.5,-559491,-2.29347E+06,9.81,3.986E+14,1,0.0125,0
10.125,2.07279E+07,-3.9632E+06,-276344,594479,3.10919E+06,9.81,3.986E+14,1,0.0125,0
10.15,-1.62245E+07,1.59836E+06,11743.9,-239754,-2.43368E+06,9.81,3.986E+14,1,0.0125,0
10.175,3.45998E+07,1.69263E+06,128711,-253894,5.18997E+06,9.81,3.986E+14,1,0.0125,0
10.2,-1.53858E+07,-3.75508E+06,-25368.5,563261,-2.30786E+06,9.81,3.986E+14,1,0.0125,0
10.225,4.22302E+06,3.43191E+06,143611,-514786,633454,9.81,3.986E+14,1,0.0125,0
10.25,-3.0326E+06,-3.8584E+06,-47593.4,578760,-454888,9.81,3.986E+14,1,0.0125,0
10.275,-1.14372E+07,5.06534E+06,27683.5,-759801,-1.71557E+06,9.81,3.986E+14,1,0.0125,0
10.3,3.23501E+07,-2.58399E+06,-194358,387598,4.85251E+06,9.81,3.986E+14,1,0.0125,0
10.325,-1.41603E+07,-4.69472E+06,-28771.5,704208,-2.12404E+06,9.81,3.986E+14,1,0.0125,0
10.35,-3.46789E+06,3.95729E+06,44877,-593594,-520183,9.81,3.986E+14,1,0.0125,0
10.375,1.70056E+07,-4.09462E+06,-272545,614194,2.55084E+06,9.81,3.986E+14,1,0.0125,0
10.4,-1.45128E+07,-4.59645E+06,-28692.7,689467,-2.17691E+06,9.81,3.986E+14,1,0.0125,0
10.425,-6.65401E+06,4.5658E+06,31068.7,-684870,-998100,9.81,3.986E+14,1,0.0125,0
10.45,3.67114E+07,621841,47565.7,-93276.1,5.50672E+06,9.81,3.986E+14,1,0.0125,0
10.475,-4.26276E+06,-4.13197E+06,-40611.6,619796,-639412,9.81,3.986E+14,1,0.0125,0
10.5,-1.65934E+07,1.61078E+06,11840.1,-241617,-2.48901E+06,9.81,3.986E+14,1,0.0125,0
10.525,-902684,3.59529E+06,69161.1,-539293,-135401,9.81,3.986E+14,1,0.0125,0
10.55,3.66594E+07,-949000,-72516.2,142350,5.49891E+06,9.81,3.986E+14,1,0.0125,0
10.575,-1.14229E+06,-3.63511E+06,-66732.3,545267,-171342,9.81,3.986E+14,1,0.0125,0
10.6,-1.60562E+07,-3.46844E+06,-23993.9,520266,-2.40842E+06,9.81,3.986E+14,1,0.0125,0
10.625,-1.36079E+07,5.01349E+06,29338,-752024,-2.04118E+06,9.81,3.986E+14,1,0.0125,0
10.65,695225,3.48386E+06,90670.9,-522579,104285,9.81,3.986E+14,1,0.0125,0
10.675,2.96263E+07,3.35661E+06,248128,-503492,4.44394E+06,9.81,3.986E+14,1,0.0125,0
10.7,9.5598E+06,-3.8926E+06,-219012,583890,1.43397E+06,9.81,3.986E+14,1,0.0125,0
10.725,-2.67002E+06,-3.89392E+06,-52553.5,584088,-400502,9.81,3.986E+14,1,0.0125,0
10.75,-1.32072E+07,-5.13157E+06,-29349.7,769736,-1.98108E+06,9.81,3.986E+14,1,0.0125,0
10.775,-1.69262E+07,-1.13644E+06,-8412.62,170466,-2.53894E+06,9.81,3.986E+14,1,0.0125,0
10.8,-1.60505E+07,3.78608E+06,25763.6,-567912,-2.40758E+06,9.81,3.986E+14,1,0.0125,0
10.825,-1.09781E+07,5.21034E+06,28238.8,-781552,-1.64671E+06,9.81,3.986E+14,1,0.0125,0
10.85,-4.72285E+06,4.29183E+06,39529.4,-643774,-708426,9.81,3.986E+14,1,0.0125,0
10.875,-501171,3.6223E+06,75630.6,-543344,-75174.2,9.81,3.986E+14,1,0.0125,0
10.9,2.6133E+06,3.50378E+06,121191,-525567,391997,9.81,3.986E+14,1,0.0125,0
10.925,5.29664E+06,3.63356E+06,163512,-545035,794497,9.81,3.986E+14,1,0.0125,0
10.95,7.22672E+06,3.77442E+06,191378,-566163,1.08401E+06,9.81,3.986E+14,1,0.0125,0
10.975,7.71192E+06,3.81401E+06,197982,-572101,1.15679E+06,9.81,3.986E+14,1,0.0125,0
11,6.53479E+06,3.73312E+06,182027,-559969,980220,9.81,3.986E+14,1,0.0125,0
11.025,4.20558E+06,3.58598E+06,147085,-537897,630838,9.81,3.986E+14,1,0.0125,0
11.05,1.35709E+06,3.53697E+06,102260,-530546,203565,9.81,3.986E+14,1,0.0125,0
11.075,-2.07495E+06,3.86516E+06,59257.1,-579774,-311241,9.81,3.986E+14,1,0.0125,0
11.1,-7.12538E+06,4.78268E+06,31802.3,-717401,-1.06881E+06,9.81,3.986E+14,1,0.0125,0
11.125,-1.36452E+07,5.21545E+06,30030,-782317,-2.04678E+06,9.81,3.986E+14,1,0.0125,0
11.15,-1.7079E+07,2.30892E+06,16748,-346338,-2.56185E+06,9.81,3.986E+14,1,0.0125,0
11.175,-1.686E+07,-3.03118E+06,-21496.7,454677,-2.529E+06,9.81,3.986E+14,1,0.0125,0
11.2,-1.03502E+07,-5.25403E+06,-28710.4,788105,-1.55253E+06,9.81,3.986E+14,1,0.0125,0
11.225,7412.4,-3.64325E+06,-83810.7,546488,1113.34,9.81,3.986E+14,1,0.0125,0
11.25,1.79226E+07,-4.30318E+06,-286620,645477,2.68839E+06,9.81,3.986E+14,1,0.0125,0
11.275,1.89248E+07,4.30643E+06,290321,-645965,2.83872E+06,9.81,3.986E+14,1,0.0125,0
11.3,-1.51521E+06,3.82547E+06,65812.3,-573821,-227280,9.81,3.986E+14,1,0.0125,0
11.325,-1.56534E+07,4.64697E+06,29701.7,-697046,-2.34801E+06,9.81,3.986E+14,1,0.0125,0
11.35,-1.60844E+07,-4.35419E+06,-28655,653129,-2.41265E+06,9.81,3.986E+14,1,0.0125,0
11.375,-440274,-3.71161E+06,-78653.8,556741,-66039.6,9.81,3.986E+14,1,0.0125,0
11.4,3.83803E+07,-1.00822E+06,-77037.5,151234,5.75704E+06,9.81,3.986E+14,1,0.0125,0
11.425,-30835.4,3.68323E+06,84076.7,-552485,-4623.83,9.81,3.986E+14,1,0.0125,0
11.45,-1.70804E+07,3.11746E+06,22070.9,-467619,-2.56206E+06,9.81,3.986E+14,1,0.0125,0
11.475,-8.5766E+06,-5.08976E+06,-30210.5,763464,-1.28649E+06,9.81,3.986E+14,1,0.0125,0
11.5,2.36375E+07,-4.23062E+06,-298124,634593,3.54563E+06,9.81,3.986E+14,1,0.0125,0
11.525,110094,3.68999E+06,86376.3,-553499,16515.6,9.81,3.986E+14,1,0.0125,0
11.55,-1.76665E+07,694507,5162.47,-104176,-2.64998E+06,9.81,3.986E+14,1,0.0125,0
11.575,-788110,-3.78448E+06,-75215.8,567672,-118215,9.81,3.986E+14,1,0.0125,0
11.6,1.67784E+07,4.36378E+06,284896,-654567,2.51676E+06,9.81,3.986E+14,1,0.0125,0
11.625,-1.54055E+07,4.96269E+06,30766.4,-744403,-2.31083E+06,9.81,3.986E+14,1,0.0125,0
11.65,-5.54145E+06,-4.59009E+06,-38412.5,688514,-831216,9.81,3.986E+14,1,0.0125,0
11.675,2.45287E+07,4.22793E+06,299560,-634190,3.67931E+06,9.81,3.986E+14,1,0.0125,0
11.7,-1.59704E+07,4.71487E+06,30193.5,-707231,-2.39555E+06,9.81,3.986E+14,1,0.0125,0
11.725,-1.93197E+06,-3.9606E+06,-63322.4,594090,-289794,9.81,3.986E+14,1,0.0125,0
11.75,6.88323E+06,3.88315E+06,190390,-582472,1.03249E+06,9.81,3.986E+14,1,0.0125,0
11.775,-1.78395E+07,-925462,-6868.34,138819,-2.67592E+06,9.81,3.986E+14,1,0.0125,0
11.8,1.45256E+07,-4.34445E+06,-272616,651667,2.17885E+06,9.81,3.986E+14,1,0.0125,0
11.825,-8.8604E+06,5.19530E+06,30521.7,-779296,-1.32906E+06,9.81,3.986E+14,1,0.0125,0
11.85,-4.55202E+06,-4.436E+06,-43824.5,665400,-682801,9.81,3.986E+14,1,0.0125,0
11.875,4.23009E+06,3.73194E+06,150944,-559792,634515,9.81,3.986E+14,1,0.0125,0
11.9,-1.60776E+07,-4.78208E+06,-30550.4,717312,-2.41164E+06,9.81,3.986E+14,1,0.0125,0
11.925,2.84055E+07,3.98861E+06,289653,-598291,4.26083E+06,9.81,3.986E+14,1,0.0125,0
11.95,-1.80133E+07,-377787,-2812.48,56668.1,-2.70199E+06,9.81,3.986E+14,1,0.0125,0
11.975,3.68337E+07,-2.38402E+06,-180397,357603,5.52506E+06,9.81,3.986E+14,1,0.0125,0
12,-1.78355E+07,2.24142E+06,16320.5,-336213,-2.67533E+06,9.81,3.986E+14,1,0.0125,0
12.025,2.89339E+07,-3.96399E+06,-288580,594598,4.34009E+06,9.81,3.986E+14,1,0.0125,0
12.05,-1.785E+07,2.35139E+06,17080.5,-352708,-2.67749E+06,9.81,3.986E+14,1,0.0125,0
12.075,3.58565E+07,-2.747E+06,-206907,412050,5.37847E+06,9.81,3.986E+14,1,0.0125,0
12.1,-1.81407E+07,-15322,-114.135,2298.3,-2.7211E+06,9.81,3.986E+14,1,0.0125,0
12.125,3.18424E+07,3.614E+06,267124,-542100,4.77636E+06,9.81,3.986E+14,1,0.0125,0
12.15,-1.67749E+07,-4.45424E+06,-29471.6,668136,-2.51624E+06,9.81,3.986E+14,1,0.0125,0
12.175,5.81483E+06,3.87417E+06,176584,-581126,872227,9.81,3.986E+14,1,0.0125,0
12.2,-6.29449E+06,-4.82153E+06,-37042.4,723230,-944172,9.81,3.986E+14,1,0.0125,0
12.225,-6.78745E+06,4.91568E+06,35463.5,-737352,-1.01812E+06,9.81,3.986E+14,1,0.0125,0
12.25,9.34856E+06,-4.13793E+06,-225113,620690,1.40229E+06,9.81,3.986E+14,1,0.0125,0
12.275,-1.82346E+07,1.05596E+06,7829.63,-158394,-2.7352E+06,9.81,3.986E+14,1,0.0125,0
12.3,1.42081E+07,4.41659E+06,273765,-662489,2.13122E+06,9.81,3.986E+14,1,0.0125,0
12.325,-6.24117E+06,-4.83091E+06,-37544.7,724637,-936173,9.81,3.986E+14,1,0.0125,0
12.35,-1.20391E+07,5.62039E+06,30482.8,-843058,-1.80587E+06,9.81,3.986E+14,1,0.0125,0
12.375,3.9344E+07,-1.61119E+06,-122770,241679,5.90159E+06,9.81,3.986E+14,1,0.0125,0
12.4,-1.36245E+07,-5.62483E+06,-31406,843724,-2.04367E+06,9.81,3.986E+14,1,0.0125,0
12.425,-7.55986E+06,5.08476E+06,33886.3,-762714,-1.13398E+06,9.81,3.986E+14,1,0.0125,0
12.45,3.54611E+07,-3.04302E+06,-228274,456453,5.31916E+06,9.81,3.986E+14,1,0.0125,0
12.475,-1.22679E+07,-5.65621E+06,-30727.9,848432,-1.84019E+06,9.81,3.986E+14,1,0.0125,0
12.5,-1.21543E+07,5.65692E+06,30687.8,-848538,-1.82314E+06,9.81,3.986E+14,1,0.0125,0
12.525,2.86928E+07,4.13852E+06,299716,-620779,4.30392E+06,9.81,3.986E+14,1,0.0125,0
12.55,-2.32037E+06,-4.15424E+06,-62601,623135,-348054,9.81,3.986E+14,1,0.0125,0
12.575,-1.84553E+07,1.13522E+06,8412.24,-170283,-2.7683E+06,9.81,3.986E+14,1,0.0125,0
12.6,-182185,3.89446E+06,86643.3,-584168,-27326.3,9.81,3.986E+14,1,0.0125,0
12.625,2.96157E+07,-4.07164E+06,-296317,610746,4.44236E+06,9.81,3.986E+14,1,0.0125,0
12.65,-7.04916E+06,-5.02887E+06,-35728.4,754330,-1.05737E+06,9.81,3.986E+14,1,0.0125,0
12.675,-1.84222E+07,1.93973E+06,14223.7,-290959,-2.76334E+06,9.81,3.986E+14,1,0.0125,0
12.7,-2.18168E+06,4.1554E+06,64348.5,-623310,-327251,9.81,3.986E+14,1,0.0125,0
12.725,3.85323E+07,2.2717E+06,172228,-340754,5.77985E+06,9.81,3.986E+14,1,0.0125,0
12.75,1.63182E+06,-3.81914E+06,-113121,572871,244774,9.81,3.986E+14,1,0.0125,0
12.775,-1.58917E+07,-5.33056E+06,-32509.9,799584,-2.38375E+06,9.81,3.986E+14,1,0.0125,0
12.8,-1.74634E+07,4.34277E+06,29211.1,-651416,-2.6195E+06,9.81,3.986E+14,1,0.0125,0
12.825,-2.28916E+06,4.19061E+06,63745.1,-628591,-343373,9.81,3.986E+14,1,0.0125,0
12.85,2.12093E+07,4.60887E+06,313763,-691330,3.18139E+06,9.81,3.986E+14,1,0.0125,0
12.875,1.47219E+07,-4.52797E+06,-281666,679195,2.20828E+06,9.81,3.986E+14,1,0.0125,0
12.9,-2.61824E+06,-4.25404E+06,-61054.7,638105,-392734,9.81,3.986E+14,1,0.0125,0
12.925,-1.57724E+07,-5.4316E+06,-32755.8,814740,-2.36586E+06,9.81,3.986E+14,1,0.0125,0
12.95,-1.87262E+07,1.16823E+06,8655.59,-175235,-2.80892E+06,9.81,3.986E+14,1,0.0125,0
