    "time","Capacitor1.v","IdealDiode3.off"
         0, 282.84271,         1
    0.0001, 281.17324,         1
    0.0002, 279.50416,         0
    0.0003, 277.83932,         0
    0.0004, 276.18404,         0
    0.0005, 274.54211,         0
    0.0006, 272.91569,         0
    0.0007, 271.30519,         0
    0.0008, 269.70973,         0
    0.0009,  268.1263,         0
     0.001, 266.55101,         0
    0.0011, 264.97811,         0
    0.0012, 263.40022,         0
    0.0013, 261.80858,         0
    0.0014, 260.19321,         0
    0.0015, 258.54303,         1
    0.0016, 256.87445,         1
    0.0017, 255.20591,         1
    0.0018,  253.5374,         1
    0.0019, 251.86894,         1
     0.002,  250.2081,         1
    0.0021, 248.58134,         1
    0.0022, 247.01707,         1
    0.0023, 245.54152,         1
    0.0024, 244.17924,         1
    0.0025, 242.95265,         1
    0.0026, 241.88206,         1
    0.0027, 240.98528,         1
    0.0028, 240.27745,         1
    0.0029, 239.77106,         1
     0.003, 239.47598,         1
    0.0031,  239.3994,         1
    0.0032, 239.54577,         1
    0.0033, 239.91674,         1
    0.0034, 240.51118,         1
    0.0035, 241.32516,         1
    0.0036, 242.35197,         1
    0.0037, 243.58222,         1
    0.0038, 245.00382,         1
    0.0039, 246.60213,         1
     0.004, 248.36002,         1
    0.0041, 250.25797,         1
    0.0042, 252.27422,         1
    0.0043, 254.38488,         1
    0.0044, 256.56406,         1
    0.0045, 258.78409,         1
    0.0046, 261.01564,         1
    0.0047, 263.22792,         1
    0.0048, 265.38888,         1
    0.0049, 267.46539,         1
     0.005, 269.42347,         1
    0.0051, 271.22846,         1
    0.0052, 272.84531,         1
    0.0053, 274.23971,         1
    0.0054, 275.38953,         1
    0.0055, 276.28029,         1
    0.0056, 276.89776,         1
    0.0057, 277.22808,         1
    0.0058, 277.25772,         1
    0.0059, 276.97379,         1
     0.006, 276.40452,         1
    0.0061, 275.78691,         1
    0.0062, 275.17109,         1
    0.0063, 274.56769,         1
    0.0064, 273.98584,         1
    0.0065, 273.43455,         1
    0.0066, 272.92001,         1
    0.0067, 272.44689,         1
    0.0068, 272.01812,         1
    0.0069, 271.63475,         1
     0.007,   271.296,         1
    0.0071, 270.99929,         1
    0.0072, 270.74028,         1
    0.0073,  270.5129,         1
