"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0000000000000000E+000,5.6568542494923804E+002,-0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,4.8000000000000000E+002
2.0000000000000318E-004,5.5900831260333359E+002,6.1466491970237680E-002,-1.0496427338215171E+000,9.8817624185127939E-001,3.1223788892072020E+002,-5.6300922440477223E+002,2.5077133548405203E+002,7.8942791055517193E+002
4.0000000000000804E-004,5.5236827823194437E+002,1.2274561525352468E-001,-6.7381138396891238E+000,6.6153682244355991E+000,3.3956312848211422E+002,-5.5638051896521131E+002,2.1681739048309709E+002,7.9931496439752732E+002
6.0000000000001285E-004,5.4583181386676927E+002,1.8353972516750972E-001,-1.5965330697681035E+001,1.5781790972513525E+001,3.6670118500060784E+002,-5.4986246129416440E+002,1.8316127629355651E+002,8.2785513751333610E+002
8.0000000000001771E-004,5.3942023104137434E+002,2.4361016093643784E-001,-2.4853855114428104E+001,2.4610244953491666E+001,3.9353950639947908E+002,-5.4346860825260296E+002,1.4992910185312388E+002,8.5941689338556125E+002
1.0000000000000098E-003,5.3310346952612701E+002,3.0272727909946795E-001,-2.9590334968105239E+001,2.9287607689005771E+001,4.1994442751524292E+002,-5.3716127320404144E+002,1.1721684568879851E+002,8.7794101697970814E+002
1.2001999999999061E-003,5.2679527771968139E+002,3.6069268540626354E-001,-2.6515702085544014E+001,2.6155009400137750E+001,4.4576996644379545E+002,-5.3084688678900261E+002,8.5076920345207157E+001,8.6766776796810268E+002
1.4001999999998026E-003,5.2038116548271626E+002,4.1718210982907067E-001,-1.2239309070756917E+001,1.1822126960927847E+001,4.7079335257208385E+002,-5.2440417813340434E+002,5.3610825561320496E+001,8.1450516766047394E+002
1.6001999999996990E-003,5.1374351729664772E+002,4.4999095635135683E-001,-9.2364725426071848E-001,4.7365629790936165E-001,4.8386764272733330E+002,-4.9570031350633576E+002,1.1832670779002456E+001,7.4416124278708412E+002
1.8001999999995954E-003,5.0706941494972875E+002,4.9155887499726947E-001,-9.3571241898327329E-001,4.4415354398600382E-001,5.0131456961607847E+002,-4.7761190411044566E+002,-2.3702665505632808E+001,7.3657620860134000E+002
2.0001999999995431E-003,5.0041071521005910E+002,6.4695713305697549E+000,-6.8680841951161904E+000,3.9851286454643509E-001,5.0442304403182555E+002,-4.5146815354536335E+002,-5.2954890486462205E+001,7.3419888292889129E+002
2.2001999999996563E-003,4.9402929457273399E+002,4.3925034375917242E+001,-4.4266557738041904E+001,3.4152336212466189E-001,4.9811649001906335E+002,-4.1982009683337287E+002,-7.8296393185690448E+001,8.5072885262707962E+002
2.4001999999997696E-003,4.8835615789307849E+002,1.1194477718265962E+002,-1.1222796317882215E+002,2.8318599616253065E-001,4.9257934569793633E+002,-3.8788281252309002E+002,-1.0469653317484634E+002,1.1117507480971515E+003
2.6001999999998829E-003,4.8376542699259647E+002,2.0540757079715323E+002,-2.0563130187687113E+002,2.2373107971792128E-001,4.8817548992435354E+002,-3.5595339668656544E+002,-1.3222209323778813E+002,1.5185873778496868E+003
2.8001999999999962E-003,4.8055867459066371E+002,3.1857849686552549E+002,-3.1874189001001633E+002,1.6339314449083750E-001,4.8519502522383948E+002,-3.2429416655382903E+002,-1.6090085867001042E+002,2.0703387006211292E+003
3.0000000000001094E-003,4.7895848554396593E+002,4.4512106801764048E+002,-4.4522353973178480E+002,1.0247171414431321E-001,4.8384786334536648E+002,-2.9315983998064564E+002,-1.9068802336472081E+002,2.7577106978868378E+003
