"time","SignalOutput1","SignalInput1"
0.111,0.01037060424,0
0.112,0.01049801297,0
0.113,0.01061349849,0
0.114,0.01071724294,0
0.115,0.01081018629,0
0.116,0.01089393273,0
0.117,0.01097060903,0
0.118,0.01104269945,0
0.119,0.01111287782,0
0.12,0.0111838367,0
0.121,0.01125810978,0
0.122,0.01133789863,0
0.123,0.01142492843,0
0.124,0.01152035301,0
0.125,0.01162471118,0
0.126,0.01173792304,0
0.127,0.01185932034,0
0.128,0.01198771033,0
0.129,0.01212146889,0
0.13,0.01225865653,0
0.131,0.01239714986,0
0.132,0.01253478054,0
0.133,0.01266947331,0
0.134,0.01279937477,0
0.135,0.01292296511,0
0.136,0.01303914602,0
0.137,0.01314729936,0
0.138,0.01324731345,0
0.139,0.0133395754,0
0.14,0.0134249296,0
0.141,0.01350460519,0
0.142,0.01358012308,0
0.143,0.01365319231,0
0.144,0.01372560001,0
0.145,0.01379909626,0
0.146,0.01387527811,0
0.147,0.01395548285,0
0.148,0.01404070258,0
0.149,0.01413152933,0
0.15,0.01422813277,0
0.151,0.0143302672,0
0.152,0.01443730367,0
0.153,0.0145482838,0
0.154,0.01466199188,0
0.155,0.01477704039,0
0.156,0.01489196278,0
0.157,0.01500530772,0
0.158,0.01511572901,0
0.159,0.0152220658,0
0.16,0.01532340875,0
0.161,0.01541914857,0
0.162,0.01550900424,0
0.163,0.0155930287,0
0.164,0.01567159218,0
0.165,0.01574534705,0
0.166,0.01581517958,0
0.167,0.01588215118,0
0.168,0.01594742652,0
0.169,0.01601219074,0
0.17,0.01607756083,0
0.171,0.01614450063,0
0.172,0.01621375007,0
0.173,0.01628577841,0
0.174,0.01636076653,0
0.175,0.01643861761,0
0.176,0.01651899017,0
0.177,0.01660134559,0
0.178,0.01668500177,0
0.179,0.01676918683,0
0.18,0.01685308867,0
0.181,0.01693589876,0
0.182,0.01701685012,0
0.183,0.01709525047,0
0.184,0.01717051153,0
0.185,0.01724217514,0
0.186,0.01730993567,0
0.187,0.01737365783,0
0.188,0.01743338843,0
0.189,0.0174893607,0
0.19,0.01754198996,0
0.191,0.0175918593,0
0.192,0.01763969369,0
0.193,0.01768632106,0
0.194,0.01773261943,0
0.195,0.01777945204,0
0.196,0.01782759608,0
0.197,0.01787767434,0
0.198,0.01793010094,0
0.199,0.01798504975,0
0.2,0.01804244948,0
0.201,0.01810200306,0
0.202,0.01816322494,0
0.203,0.01822548851,0
0.204,0.01828807657,0
0.205,0.01835022966,0
0.206,0.01841118959,0
0.207,0.01847023698,0
0.208,0.01852672308,0
0.209,0.01858009634,0
0.21,0.01862992476,0
0.211,0.01867591441,0
0.212,0.01871792477,0
0.213,0.0187559814,0
0.214,0.01879028624,0
0.215,0.01882122542,0
0.216,0.01884937346,0
0.217,0.01887549026,0
0.218,0.01890050468,0
0.219,0.01892547572,0
0.22,0.01895152307,0
0.221,0.01897972521,0
0.222,0.0190109968,0
0.223,0.01904597023,0
0.224,0.01908491136,0
0.225,0.01912768865,0
0.226,0.01917379674,0
0.227,0.01922241995,0
0.228,0.01927251563,0
0.229,0.01932290088,0
0.23,0.01937233186,0
0.231,0.01941957114,0
0.232,0.01946344104,0
0.233,0.01950286288,0
0.234,0.01953688144,0
0.235,0.01956467395,0
0.236,0.01958554193,0
0.237,0.01959888235,0
0.238,0.01960412946,0
0.239,0.0196044074,0
0.24,0.01960739749,0
0.241,0.0196113701,0
0.242,0.01961418019,0
0.243,0.01962054587,0
0.244,0.0196252831,0
0.245,0.0196295299,0
0.246,0.0196348699,0
0.247,0.01964319712,0
0.248,0.01965641517,0
0.249,0.01967601251,0
0.25,0.01970267082,0
0.251,0.01973608346,0
0.252,0.01977503685,0
0.253,0.01981766706,0
0.254,0.0198617635,0
0.255,0.0199050293,0
0.256,0.0199452578,0
0.257,0.01998041393,0
0.258,0.02000862149,0
0.259,0.02002805288,0
0.26,0.0200366836,0
0.261,0.02003555475,0
0.262,0.02003282821,0
0.263,0.02002827386,0
0.264,0.02002822279,0
0.265,0.02002539086,0
0.266,0.02001843348,0
0.267,0.02001355085,0
0.268,0.02001127172,0
0.269,0.02000866289,0
0.27,0.02000239668,0
0.271,0.01999964257,0
0.272,0.01999796899,0
0.273,0.01999405768,0
0.274,0.01999088905,0
0.275,0.01998456077,0
0.276,0.01998103621,0
0.277,0.01997997657,0
0.278,0.01997698386,0
0.279,0.01997054044,0
0.28,0.01996289694,0
0.281,0.01995363312,0
0.282,0.01994262523,0
0.283,0.0199300277,0
0.284,0.01991616795,0
0.285,0.01990139334,0
0.286,0.01988592267,0
0.287,0.01986974911,0
0.288,0.01985262415,0
0.289,0.01983413058,0
0.29,0.01981382897,0
0.291,0.01979143805,0
0.292,0.01976699202,0
0.293,0.01974092095,0
0.294,0.01971402619,0
0.295,0.01968735961,0
0.296,0.01966204455,0
0.297,0.01963908686,0
0.298,0.01961921654,0
0.299,0.0196027826,0
0.3,0.01958970371,0
0.301,0.01957946362,0
0.302,0.01957113785,0
0.303,0.01956344646,0
0.304,0.01955484271,0
0.305,0.01954365656,0
0.306,0.01952829812,0
0.307,0.01950748657,0
0.308,0.01948043141,0
0.309,0.01944690216,0
0.31,0.01940718072,0
0.311,0.01936194831,0
0.312,0.0193121709,0
0.313,0.01925902091,0
0.314,0.01920383648,0
0.315,0.01914809617,0
0.316,0.01909337998,0
0.317,0.01904129629,0
0.318,0.01899337149,0
0.319,0.01895091745,0
0.32,0.01891490313,0
0.321,0.01888585434,0
0.322,0.01886379089,0
0.323,0.01884818973,0
0.324,0.01883794854,0
0.325,0.01883132703,0
0.326,0.01882587701,0
0.327,0.01881844872,0
0.328,0.01880544635,0
0.329,0.01878344949,0
0.33,0.01875000472,0
0.331,0.01870412653,0
0.332,0.01864626175,0
0.333,0.01857790476,0
0.334,0.01850117483,0
0.335,0.0184185129,0
0.336,0.01833250404,0
0.337,0.01824577363,0
0.338,0.01816090229,0
0.339,0.01808032016,0
0.34,0.01800616672,0
0.341,0.0179401302,0
0.342,0.01788330374,0
0.343,0.01783609671,0
0.344,0.01779821528,0
0.345,0.01776869199,0
0.346,0.01774592456,0
0.347,0.01772769667,0
0.348,0.0177111983,0
0.349,0.01769312773,0
0.35,0.01766999254,0
0.351,0.01763863652,0
0.352,0.01759680376,0
0.353,0.01754344648,0
0.354,0.01747866858,0
0.355,0.01740345271,0
0.356,0.01731937382,0
0.357,0.01722839852,0
0.358,0.01713276673,0
0.359,0.01703490772,0
0.36,0.01693734148,0
0.361,0.01684253584,0
0.362,0.01675271676,0
0.363,0.01666965673,0
0.364,0.01659448739,0
0.365,0.01652758634,0
0.366,0.01646856663,0
0.367,0.01641636098,0
0.368,0.01636936726,0
0.369,0.01632562145,0
0.37,0.01628298067,0
0.371,0.01623931002,0
0.372,0.01619266193,0
0.373,0.01614142404,0
0.374,0.01608440976,0
0.375,0.01602088421,0
0.376,0.01595054477,0
0.377,0.01587348767,0
0.378,0.01579018354,0
0.379,0.01570146349,0
0.38,0.01560849791,0
0.381,0.01551274333,0
0.382,0.01541584011,0
0.383,0.01531946228,0
0.384,0.01522514058,0
0.385,0.01513409379,0
0.386,0.01504710495,0
0.387,0.01496446859,0
0.388,0.01488601592,0
0.389,0.01481120307,0
0.39,0.0147392331,0
0.391,0.01466917854,0
0.392,0.01460007927,0
0.393,0.01453100402,0
0.394,0.0144610792,0
0.395,0.0143895,0
0.396,0.01431554257,0
0.397,0.01423859199,0
0.398,0.01415818917,0
0.399,0.01407408771,0
0.4,0.01398630251,0
0.401,0.01389513046,0
0.402,0.01380112957,0
0.403,0.0137050546,0
0.404,0.01360775996,0
0.405,0.01351009054,0
0.406,0.01341278449,0
0.407,0.01331640721,0
0.408,0.0132213257,0
0.409,0.0131277195,0
0.41,0.01303561501,0
0.411,0.01294492548,0
0.412,0.01285548182,0
0.413,0.01276704737,0
0.414,0.01267931888,0
0.415,0.01259192371,0
0.416,0.01250442542,0
0.417,0.01241634678,0
0.418,0.0123272118,0
0.419,0.01223659988,0
0.42,0.01214419934,0
0.421,0.01204984588,0
0.422,0.01195353584,0
0.423,0.01185541132,0
0.424,0.01175572259,0
0.425,0.01165477943,0
0.426,0.01155290441,0
0.427,0.01145039897,0
0.428,0.01134752653,0
0.429,0.01124451061,0
0.43,0.01114154075,0
0.431,0.01103877741,0
0.432,0.01093634973,0
0.433,0.01083434431,0
0.434,0.0107327889,0
0.435,0.01063163803,0
0.436,0.01053076809,0
0.437,0.01042998668,0
0.438,0.0103290561,0
0.439,0.01022772617,0
0.44,0.01012576824,0
0.441,0.01002300218,0
0.442,0.009919310751,0
0.443,0.009814639828,0
0.444,0.009708987766,0
0.445,0.009602389639,0
0.446,0.009494902795,0
0.447,0.009386598082,0
0.448,0.009277557794,0
0.449,0.00916787802,0
0.45,0.009057671125,0
0.451,0.008947064103,0
0.452,0.008836190471,0
0.453,0.008725176328,0
0.454,0.008614123874,0
0.455,0.008503097117,0
0.456,0.00839211409,0
0.457,0.008281147854,0
0.458,0.008170135795,0
0.459,0.008058994179,0
0.46,0.00794763363,0
0.461,0.007835971447,0
0.462,0.007723938359,0
0.463,0.007611479603,0
0.464,0.007498552244,0
0.465,0.007385121714,0
0.466,0.007271160228,0
0.467,0.00715664842,0
0.468,0.007041579698,0
0.469,0.006925965354,0
0.47,0.006809837847,0
0.471,0.006693250215,0
0.472,0.006576270905,0
0.473,0.006458974996,0
0.474,0.00634143403,0
0.475,0.00622370715,0
0.476,0.006105835692,0
0.477,0.005987842153,0
0.478,0.005869732981,0
0.479,0.005751503511,0
0.48,0.005633142979,0
0.481,0.005514637925,0
0.482,0.0053959733,0
0.483,0.005277131703,0
0.484,0.005158092006,0
0.485,0.005038828806,0
0.486,0.00491931375,0
0.487,0.004799518882,0
0.488,0.004679421234,0
0.489,0.004559007324,0
0.49,0.004438276094,0
0.491,0.00431723939,0
0.492,0.004195919832,0
0.493,0.004074346819,0
0.494,0.003952551925,0
0.495,0.003830564982,0
0.496,0.003708411763,0
0.497,0.003586113482,0
0.498,0.003463687638,0
0.499,0.003341149336,0
0.5,0.003218512174,0
0.501,0.003095788153,0
0.502,0.002972986596,0
0.503,0.00285011259,0
0.504,0.002727165706,0
0.505,0.002604139732,0
0.506,0.002481023731,0
0.507,0.002357804298,0
0.508,0.002234468424,0
0.509,0.00211100616,0
0.51,0.001987412397,0
0.511,0.001863687377,0
0.512,0.00173983601,0
0.513,0.001615866449,0
0.514,0.001491788535,0
0.515,0.001367612668,0
0.516,0.001243349377,0
0.517,0.001119009534,0
0.518,0.0009946048591,0
0.519,0.0008701482709,0
0.52,0.0007456537222,0
0.521,0.000621135409,0
0.522,0.00049660652,0
0.523,0.0003720779095,0
0.524,0.0002475571272,0
0.525,0.0001230481286,0
0.526,-1.448250184e-006,0
0.527,-0.0001259332202,0
0.528,-0.0002504087228,0
0.529,-0.0003748762636,0
0.53,-0.00049933619,0
0.531,-0.0006237875141,0
0.532,-0.0007482281657,0
0.533,-0.0008726554266,0
0.534,-0.0009970662645,0
0.535,-0.001121457378,0
0.536,-0.001245824921,0
0.537,-0.001370164041,0
0.538,-0.00149446845,0
0.539,-0.001618730261,0
0.54,-0.001742940203,0
0.541,-0.00186708821,0
0.542,-0.00199116422,0
0.543,-0.002115158946,0
0.544,-0.002239064424,0
0.545,-0.002362874192,0
0.546,-0.002486583113,0
0.547,-0.002610186968,0
0.548,-0.002733681994,0
0.549,-0.002857064541,0
0.55,-0.00298033094,0
0.551,-0.003103477569,0
0.552,-0.00322650103,0
0.553,-0.003349398288,0
0.554,-0.003472166664,0
0.555,-0.003594803638,0
0.556,-0.003717306501,0
0.557,-0.003839671967,0
0.558,-0.00396189587,0
0.559,-0.004083973059,0
0.56,-0.00420589751,0
0.561,-0.004327662625,0
0.562,-0.004449261608,0
0.563,-0.004570687799,0
0.564,-0.00469193489,0
0.565,-0.004812996963,0
0.566,-0.004933868416,0
0.567,-0.005054543817,0
0.568,-0.005175017798,0
0.569,-0.005295285031,0
0.57,-0.005415340308,0
0.571,-0.005535178689,0
0.572,-0.005654795633,0
0.573,-0.00577418707,0
0.574,-0.005893349345,0
0.575,-0.006012279063,0
0.576,-0.006130972855,0
0.577,-0.006249427155,0
0.578,-0.006367638045,0
0.579,-0.006485601196,0
0.58,-0.006603311929,0
0.581,-0.006720765334,0
0.582,-0.006837956409,0
0.583,-0.006954880154,0
0.584,-0.007071531612,0
0.585,-0.007187905832,0
0.586,-0.007303997814,0
0.587,-0.007419802458,0
0.588,-0.007535314554,0
0.589,-0.007650528844,0
0.59,-0.007765440125,0
0.591,-0.007880043362,0
0.592,-0.007994333782,0
0.593,-0.008108306908,0
0.594,-0.008221958525,0
0.595,-0.00833528459,0
0.596,-0.008448281126,0
0.597,-0.008560944121,0
0.598,-0.008673269473,0
0.599,-0.008785252987,0
0.6,-0.008896890398,0
0.601,-0.009008177426,0
0.602,-0.009119109807,0
0.603,-0.009229683297,0
0.604,-0.009339893648,0
0.605,-0.009449736555,0
0.606,-0.009559207617,0
0.607,-0.00966830231,0
0.608,-0.009777016005,0
0.609,-0.009885344013,0
0.61,-0.009993281661,0
0.611,-0.01010082435,0
0.612,-0.01020796761,0
0.613,-0.0103147071,0
0.614,-0.0104210386,0
0.615,-0.01052695796,0
0.616,-0.01063246107,0
0.617,-0.01073754383,0
0.618,-0.01084220214,0
0.619,-0.0109464319,0
0.62,-0.01105022908,0
0.621,-0.01115358968,0
0.622,-0.01125650978,0
0.623,-0.0113589855,0
0.624,-0.01146101294,0
0.625,-0.0115625882,0
0.626,-0.01166370732,0
0.627,-0.01176436626,0
0.628,-0.01186456094,0
0.629,-0.01196428726,0
0.63,-0.01206354112,0
0.631,-0.01216231845,0
0.632,-0.01226061527,0
0.633,-0.0123584276,0
0.634,-0.01245575154,0
0.635,-0.01255258318,0
0.636,-0.01264891864,0
0.637,-0.01274475404,0
0.638,-0.01284008552,0
0.639,-0.01293490928,0
0.64,-0.01302922153,0
0.641,-0.01312301858,0
0.642,-0.01321629678,0
0.643,-0.01330905252,0
0.644,-0.0134012822,0
0.645,-0.01349298222,0
0.646,-0.01358414898,0
0.647,-0.01367477884,0
0.648,-0.01376486816,0
0.649,-0.01385441331,0
0.65,-0.01394341068,0
0.651,-0.01403185669,0
0.652,-0.01411974777,0
0.653,-0.01420708038,0
0.654,-0.014293851,0
0.655,-0.0143800561,0
0.656,-0.01446569217,0
0.657,-0.01455075568,0
0.658,-0.01463524316,0
0.659,-0.01471915116,0
0.66,-0.01480247626,0
0.661,-0.01488521512,0
0.662,-0.0149673644,0
0.663,-0.01504892081,0
0.664,-0.0151298811,0
0.665,-0.01521024198,0
0.666,-0.01529000022,0
0.667,-0.01536915257,0
0.668,-0.0154476958,0
0.669,-0.01552562671,0
0.67,-0.01560294213,0
0.671,-0.01567963891,0
0.672,-0.01575571392,0
0.673,-0.01583116404,0
0.674,-0.01590598616,0
0.675,-0.01598017718,0
0.676,-0.01605373402,0
0.677,-0.01612665358,0
0.678,-0.01619893283,0
0.679,-0.01627056874,0
0.68,-0.01634155832,0
0.681,-0.0164118986,0
0.682,-0.01648158668,0
0.683,-0.01655061963,0
0.684,-0.01661899457,0
0.685,-0.01668670864,0
0.686,-0.01675375899,0
0.687,-0.01682014279,0
0.688,-0.01688585725,0
0.689,-0.0169508996,0
0.69,-0.01701526709,0
0.691,-0.01707895701,0
0.692,-0.01714196667,0
0.693,-0.01720429339,0
0.694,-0.0172659345,0
0.695,-0.01732688737,0
0.696,-0.01738714934,0
0.697,-0.01744671783,0
0.698,-0.01750559022,0
0.699,-0.01756376398,0
0.7,-0.01762123656,0
0.701,-0.01767800547,0
0.702,-0.01773406822,0
0.703,-0.01778942234,0
0.704,-0.01784406541,0
0.705,-0.01789799501,0
0.706,-0.01795120875,0
0.707,-0.01800370425,0
0.708,-0.0180554792,0
0.709,-0.01810653129,0
0.71,-0.01815685824,0
0.711,-0.01820645781,0
0.712,-0.01825532778,0
0.713,-0.01830346595,0
0.714,-0.01835087014,0
0.715,-0.01839753819,0
0.716,-0.01844346797,0
0.717,-0.01848865736,0
0.718,-0.0185331043,0
0.719,-0.01857680673,0
0.72,-0.01861976261,0
0.721,-0.01866196996,0
0.722,-0.01870342679,0
0.723,-0.01874413115,0
0.724,-0.01878408111,0
0.725,-0.01882327478,0
0.726,-0.01886171027,0
0.727,-0.01889938575,0
0.728,-0.0189362994,0
0.729,-0.01897244944,0
0.73,-0.01900783414,0
0.731,-0.01904245178,0
0.732,-0.01907630066,0
0.733,-0.01910937913,0
0.734,-0.01914168556,0
0.735,-0.01917321835,0
0.736,-0.01920397592,0
0.737,-0.01923395674,0
0.738,-0.0192631593,0
0.739,-0.01929158211,0
0.74,-0.01931922374,0
0.741,-0.01934608276,0
0.742,-0.01937215777,0
0.743,-0.01939744741,0
0.744,-0.01942195035,0
0.745,-0.01944566527,0
0.746,-0.01946859089,0
0.747,-0.01949072598,0
0.748,-0.01951206932,0
0.749,-0.01953261974,0
0.75,-0.01955237611,0
0.751,-0.01957133732,0
0.752,-0.01958950231,0
0.753,-0.01960687004,0
0.754,-0.01962343953,0
0.755,-0.01963920983,0
0.756,-0.01965418003,0
0.757,-0.01966834925,0
0.758,-0.01968171668,0
0.759,-0.01969428151,0
0.76,-0.01970604302,0
0.761,-0.01971700047,0
0.762,-0.01972715318,0
0.763,-0.01973650051,0
0.764,-0.01974504184,0
0.765,-0.01975277656,0
0.766,-0.01975970413,0
0.767,-0.01976582399,0
0.768,-0.01977113564,0
0.769,-0.01977563858,0
0.77,-0.01977933235,0
0.771,-0.01978221651,0
0.772,-0.01978429064,0
0.773,-0.01978555436,0
0.774,-0.01978600733,0
0.775,-0.0197893362,0
0.776,-0.01979605601,0
0.777,-0.01980280431,0
0.778,-0.01980896408,0
0.779,-0.01981377615,0
0.78,-0.01981633537,0
0.781,-0.01981924541,0
0.782,-0.01982545001,0
0.783,-0.01982720937,0
0.784,-0.01982969856,0
0.785,-0.01983168786,0
0.786,-0.01983163475,0
0.787,-0.01983125672,0
0.788,-0.0198289691,0
0.789,-0.01982618574,0
0.79,-0.01982175628,0
0.791,-0.01982097105,0
0.792,-0.01981891612,0
0.793,-0.01981668816,0
0.794,-0.01981181388,0
0.795,-0.01980139894,0
0.796,-0.01978267559,0
0.797,-0.01975370415,0
0.798,-0.01971385785,0
0.799,-0.01966386415,0
0.8,-0.01960551245,0
0.801,-0.01954126837,0
0.802,-0.0194739381,0
0.803,-0.01940641011,0
0.804,-0.01934145482,0
0.805,-0.01928156365,0
0.806,-0.01922882581,0
0.807,-0.0191848549,0
0.808,-0.01915078105,0
0.809,-0.01912731555,0
0.81,-0.01911488384,0
0.811,-0.01911382883,0
0.812,-0.01911358928,0
0.813,-0.01911113649,0
0.814,-0.01911035122,0
0.815,-0.01910914804,0
0.816,-0.01910790998,0
0.817,-0.0191031368,0
0.818,-0.01909068646,0
0.819,-0.01906667569,0
0.82,-0.01902857109,0
0.821,-0.01897575002,0
0.822,-0.01890931894,0
0.823,-0.01883158688,0
0.824,-0.01874557762,0
0.825,-0.01865467936,0
0.826,-0.0185623859,0
0.827,-0.01847207678,0
0.828,-0.01838681388,0
0.829,-0.01830915601,0
0.83,-0.01824101288,0
0.831,-0.01818357003,0
0.832,-0.01813730472,0
0.833,-0.01810207912,0
0.834,-0.01807726301,0
0.835,-0.01806182566,0
0.836,-0.01805434284,0
0.837,-0.01805287354,0
0.838,-0.01805093819,0
0.839,-0.01804766708,0
0.84,-0.01803824316,0
0.841,-0.01801752783,0
0.842,-0.01798138525,0
0.843,-0.01792773136,0
0.844,-0.01785662715,0
0.845,-0.0177697516,0
0.846,-0.01766986411,0
0.847,-0.01756045128,0
0.848,-0.01744546197,0
0.849,-0.01732903409,0
0.85,-0.01721519911,0
0.851,-0.01710758489,0
0.852,-0.01700914802,0
0.853,-0.01692196951,0
0.854,-0.01684715101,0
0.855,-0.01678484651,0
0.856,-0.01673441505,0
0.857,-0.016694617,0
0.858,-0.01666376271,0
0.859,-0.01663975792,0
0.86,-0.01662004566,0
0.861,-0.01660150608,0
0.862,-0.01658045047,0
0.863,-0.01655288674,0
0.864,-0.01651511197,0
0.865,-0.01646439302,0
0.866,-0.01639936094,0
0.867,-0.01631999872,0
0.868,-0.01622740724,0
0.869,-0.01612355375,0
0.87,-0.01601105836,0
0.871,-0.01589298055,0
0.872,-0.01577258158,0
0.873,-0.01565307643,0
0.874,-0.01553739862,0
0.875,-0.0154280005,0
0.876,-0.01532670677,0
0.877,-0.01523463063,0
0.878,-0.01515215562,0
0.879,-0.01507898285,0
0.88,-0.01501422652,0
0.881,-0.01495652409,0
0.882,-0.01490413242,0
0.883,-0.01485500467,0
0.884,-0.01480686802,0
0.885,-0.01475733457,0
0.886,-0.0147040664,0
0.887,-0.01464498175,0
0.888,-0.01457845441,0
0.889,-0.0145034523,0
0.89,-0.01441959025,0
0.891,-0.01432710869,0
0.892,-0.01422680477,0
0.893,-0.01411993537,0
0.894,-0.01400809919,0
0.895,-0.01389310312,0
0.896,-0.01377682397,0
0.897,-0.01366107725,0
0.898,-0.01354750236,0
0.899,-0.01343747,0
0.9,-0.0133320144,0
0.901,-0.01323179048,0
0.902,-0.01313705492,0
0.903,-0.01304767004,0
0.904,-0.01296312981,0
0.905,-0.0128826057,0
0.906,-0.01280500887,0
0.907,-0.012729066,0
0.908,-0.01265340627,0
0.909,-0.01257665683,0
0.91,-0.01249754032,0
0.911,-0.01241496513,0
0.912,-0.01232809785,0
0.913,-0.01223641022,0
0.914,-0.01213969797,0
0.915,-0.01203807358,0
0.916,-0.01193193756,0
0.917,-0.01182193287,0
0.918,-0.0117088876,0
0.919,-0.01159375108,0
0.92,-0.01147752795,0
0.921,-0.011361214,0
0.922,-0.01124573642,0
0.923,-0.01113190061,0
0.924,-0.01102034561,0
0.925,-0.01091151013,0
0.926,-0.01080561104,0
0.927,-0.01070263616,0
0.928,-0.01060235219,0
0.929,-0.01050432798,0
0.93,-0.01040797131,0
0.931,-0.01031257664,0
0.932,-0.01021737937,0
0.933,-0.01012161216,0
0.934,-0.01002455826,0
0.935,-0.009925597897,0
0.936,-0.009824244418,0
0.937,-0.00972016858,0
0.938,-0.009613210418,0
0.939,-0.009503379392,0
0.94,-0.009390844152,0
0.941,-0.009275913639,0
0.942,-0.009159011337,0
0.943,-0.009040644392,0
0.944,-0.008921369277,0
0.945,-0.008801755668,0
0.946,-0.008682350365,0
0.947,-0.00856364324,0
0.948,-0.008446037328,0
0.949,-0.00832982515,0
0.95,-0.008215173068,0
0.951,-0.008102114891,0
0.952,-0.007990555183,0
0.953,-0.007880281757,0
0.954,-0.00777098604,0
0.955,-0.007662289264,0
0.956,-0.007553772046,0
0.957,-0.007445004839,0
0.958,-0.007335576933,0
0.959,-0.007225122134,0
0.96,-0.007113339764,0
0.961,-0.00700001018,0
0.962,-0.006885004459,0
0.963,-0.006768288241,0
0.964,-0.006649919926,0
0.965,-0.006530043604,0
0.966,-0.006408877202,0
0.967,-0.006286696529,0
0.968,-0.006163816076,0
0.969,-0.006040567726,0
0.97,-0.005917278708,0
0.971,-0.005794250316,0
0.972,-0.005671738934,0
0.973,-0.00554994075,0
0.974,-0.005428981265,0
0.975,-0.005308910245,0
0.976,-0.005189702263,0
0.977,-0.005071262492,0
0.978,-0.004953436931,0
0.979,-0.004836026003,0
0.98,-0.004718800274,0
0.981,-0.004601517036,0
0.982,-0.004483936632,0
0.983,-0.00436583757,0
0.984,-0.004247029658,0
0.985,-0.004127364606,0
0.986,-0.004006743705,0
0.987,-0.003885122295,0
0.988,-0.003762510894,0
0.989,-0.003638972963,0
0.99,-0.003514619441,0
0.991,-0.003389600381,0
0.992,-0.003264094207,0
0.993,-0.003138295319,0
0.994,-0.003012400916,0
0.995,-0.002886598026,0
0.996,-0.002761051676,0
0.997,-0.002635895078,0
0.998,-0.002511222471,0
0.999,-0.002387085028,0
1,-0.002263489931,0
1.001,-0.002140402471,0
1.002,-0.002017750782,0
1.003,-0.001895432679,0
1.004,-0.001773323993,0
1.005,-0.001651287749,0
1.006,-0.00152918361,0
1.007,-0.001406877016,0
1.008,-0.001284247568,0
1.009,-0.001161196223,0
1.01,-0.00103765098,0
1.011,-0.0009135707532,0
1.012,-0.0007889472638,0
1.013,-0.0006638048205,0
1.014,-0.0005381980244,0
1.015,-0.000412207543,0
1.016,-0.0002859342523,0
1.017,-0.0001594921722,0
1.018,-3.300072459e-005,0
1.019,9.342310562e-005,0
1.02,0.0002196721262,0
1.021,0.0003456552912,0
1.022,0.0004713026404,0
1.023,0.0005965685536,0
1.024,0.0007214332038,0
1.025,0.0008459022376,0
1.026,0.0009700048383,0
1.027,0.001093790419,0
1.028,0.001217324249,0
1.029,0.001340682352,0
1.03,0.001463946008,0
1.031,0.001587196184,0
1.032,0.001710508212,0
1.033,0.001833946984,0
1.034,0.001957562934,0
1.035,0.002081389016,0
1.036,0.002205438858,0
1.037,0.002329706189,0
1.038,0.002454165579,0
1.039,0.00257877442,0
