"time","TAmb","TDif","TRes","heatCapacitor.T"
0.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.93150000000000E+02,2.93150000000000E+02
6.86451812976500E-05,2.93150000000000E+02,2.00000000000000E+00,2.93150686443880E+02,2.93150686443880E+02
1.19035821858043E-01,2.93150000000000E+02,2.00000000000000E+00,2.94320986827890E+02,2.94320986827890E+02
4.14495998647790E-01,2.93150000000000E+02,2.00000000000000E+00,2.97150000000000E+02,2.97150000000000E+02
4.14495998647790E-01,2.93150000000000E+02,2.00000000000000E+00,2.97150000000000E+02,2.97150000000000E+02
4.14553670389359E-01,2.93150000000000E+02,2.00000000000000E+00,2.97150544736432E+02,2.97150544736432E+02
5.37858211519143E-01,2.93150000000000E+02,2.00000000000000E+00,2.98295748414818E+02,2.98295748414818E+02
6.31512080152928E-01,2.93150000000000E+02,2.00000000000000E+00,2.99150000000000E+02,2.99150000000000E+02
6.31512080152928E-01,2.93150000000000E+02,2.00000000000000E+00,2.99150000000000E+02,2.99150000000000E+02
6.31512096819637E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149999990000E+02,2.99149999990000E+02
6.31512096819637E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149999990000E+02,2.99149999990000E+02
6.31563740630475E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149969003879E+02,2.99149969003879E+02
1.14800184901414E+00,2.93150000000000E+02,2.00000000000000E+00,2.98855324364420E+02,2.98855324364420E+02
2.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98394237721437E+02,2.98394237721437E+02
2.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98394237721437E+02,2.98394237721437E+02
2.00022129214336E+00,2.93150000000000E+02,2.00000000000000E+00,2.98394121673167E+02,2.98394121673167E+02
2.26696254241959E+00,2.93150000000000E+02,2.00000000000000E+00,2.98262343916748E+02,2.98262343916748E+02
2.26696254241959E+00,2.93150000000000E+02,2.00000000000000E+00,2.98262343916748E+02,2.98262343916748E+02
2.26696254444640E+00,2.93150000000000E+02,2.00000000000000E+00,2.98262343935193E+02,2.98262343935193E+02
2.26696254444640E+00,2.93150000000000E+02,2.00000000000000E+00,2.98262343935193E+02,2.98262343935193E+02
2.42009417130933E+00,2.93150000000000E+02,2.00000000000000E+00,2.99655933677637E+02,2.99655933677637E+02
2.57322579817226E+00,2.93150000000000E+02,2.00000000000000E+00,3.01020870206908E+02,3.01020870206908E+02
2.68821333347673E+00,2.93150000000000E+02,2.00000000000000E+00,3.02017555556153E+02,3.02017555556153E+02
2.68821333347673E+00,2.93150000000000E+02,2.00000000000000E+00,3.02017555556153E+02,3.02017555556153E+02
2.68821333545559E+00,2.93150000000000E+02,2.00000000000000E+00,3.02017555554398E+02,3.02017555554398E+02
2.68821333545559E+00,2.93150000000000E+02,2.00000000000000E+00,3.02017555554398E+02,3.02017555554398E+02
2.68841530366989E+00,2.93150000000000E+02,2.00000000000000E+00,3.02017376461600E+02,3.02017376461600E+02
3.08715636849612E+00,2.93150000000000E+02,2.00000000000000E+00,3.01679818192067E+02,3.01679818192067E+02
3.08715636849612E+00,2.93150000000000E+02,2.00000000000000E+00,3.01679818192067E+02,3.01679818192067E+02
3.08715637073317E+00,2.93150000000000E+02,2.00000000000000E+00,3.01679818211388E+02,3.01679818211388E+02
3.08715637073317E+00,2.93150000000000E+02,2.00000000000000E+00,3.01679818211388E+02,3.01679818211388E+02
3.24529933840680E+00,2.93150000000000E+02,2.00000000000000E+00,3.03045674552618E+02,3.03045674552618E+02
3.40344230608044E+00,2.93150000000000E+02,2.00000000000000E+00,3.04382742254493E+02,3.04382742254493E+02
3.55572867264831E+00,2.93150000000000E+02,2.00000000000000E+00,3.05632202802701E+02,3.05632202802701E+02
3.55572867264831E+00,2.93150000000000E+02,2.00000000000000E+00,3.05632202802701E+02,3.05632202802701E+02
3.55572867449508E+00,2.93150000000000E+02,2.00000000000000E+00,3.05632202800396E+02,3.05632202800396E+02
3.55572867449508E+00,2.93150000000000E+02,2.00000000000000E+00,3.05632202800396E+02,3.05632202800396E+02
3.55590536083779E+00,2.93150000000000E+02,2.00000000000000E+00,3.05631982260835E+02,3.05631982260835E+02
3.92839468140201E+00,2.93150000000000E+02,2.00000000000000E+00,3.05184977829175E+02,3.05184977829175E+02
3.92839468140201E+00,2.93150000000000E+02,2.00000000000000E+00,3.05184977829175E+02,3.05184977829175E+02
3.92839468390333E+00,2.93150000000000E+02,2.00000000000000E+00,3.05184977849597E+02,3.05184977849597E+02
3.92839468390333E+00,2.93150000000000E+02,2.00000000000000E+00,3.05184977849597E+02,3.05184977849597E+02
4.09203406549485E+00,2.93150000000000E+02,2.00000000000000E+00,3.06521035942811E+02,3.06521035942811E+02
4.25567344708637E+00,2.93150000000000E+02,2.00000000000000E+00,3.07828169371024E+02,3.07828169371024E+02
4.45780271818786E+00,2.93150000000000E+02,2.00000000000000E+00,3.09390844659116E+02,3.09390844659116E+02
4.45780271818786E+00,2.93150000000000E+02,2.00000000000000E+00,3.09390844659116E+02,3.09390844659116E+02
4.45780271991483E+00,2.93150000000000E+02,2.00000000000000E+00,3.09390844656312E+02,3.09390844656312E+02
4.45780271991483E+00,2.93150000000000E+02,2.00000000000000E+00,3.09390844656312E+02,3.09390844656312E+02
4.45795176138174E+00,2.93150000000000E+02,2.00000000000000E+00,3.09390602604004E+02,3.09390602604004E+02
4.80651406751370E+00,2.93150000000000E+02,2.00000000000000E+00,3.08843808604640E+02,3.08843808604640E+02
4.80651406751370E+00,2.93150000000000E+02,2.00000000000000E+00,3.08843808604640E+02,3.08843808604640E+02
4.80651407022813E+00,2.93150000000000E+02,2.00000000000000E+00,3.08843808625951E+02,3.08843808625951E+02
4.80651407022813E+00,2.93150000000000E+02,2.00000000000000E+00,3.08843808625951E+02,3.08843808625951E+02
4.80665196611513E+00,2.93150000000000E+02,2.00000000000000E+00,3.08844891204236E+02,3.08844891204236E+02
4.94499501224679E+00,2.93150000000000E+02,2.00000000000000E+00,3.09911116493773E+02,3.09911116493773E+02
5.28844887310900E+00,2.93150000000000E+02,2.00000000000000E+00,3.12479238839824E+02,3.12479238839824E+02
5.40823067199258E+00,2.93150000000000E+02,2.00000000000000E+00,3.13350961133302E+02,3.13350961133302E+02
5.40823067199258E+00,2.93150000000000E+02,2.00000000000000E+00,3.13350961133302E+02,3.13350961133302E+02
5.40823067360906E+00,2.93150000000000E+02,2.00000000000000E+00,3.13350961130037E+02,3.13350961130037E+02
5.40823067360906E+00,2.93150000000000E+02,2.00000000000000E+00,3.13350961130037E+02,3.13350961130037E+02
5.40834858338571E+00,2.93150000000000E+02,2.00000000000000E+00,3.13350722943777E+02,3.13350722943777E+02
5.72562679947587E+00,2.93150000000000E+02,2.00000000000000E+00,3.12729507845809E+02,3.12729507845809E+02
5.73489393824673E+00,2.93150000000000E+02,2.00000000000000E+00,3.12712058066027E+02,3.12712058066027E+02
5.73489393824673E+00,2.93150000000000E+02,2.00000000000000E+00,3.12712058066027E+02,3.12712058066027E+02
5.73489394140697E+00,2.93150000000000E+02,2.00000000000000E+00,3.12712058089196E+02,3.12712058089196E+02
5.73489394140697E+00,2.93150000000000E+02,2.00000000000000E+00,3.12712058089196E+02,3.12712058089196E+02
5.73500051974993E+00,2.93150000000000E+02,2.00000000000000E+00,3.12712839435296E+02,3.12712839435296E+02
5.87908654154039E+00,2.93150000000000E+02,2.00000000000000E+00,3.13749196887547E+02,3.13749196887547E+02
6.46855185244028E+00,2.93150000000000E+02,2.00000000000000E+00,3.17768966051835E+02,3.17768966051835E+02
6.46855185244028E+00,2.93150000000000E+02,2.00000000000000E+00,3.17768966051835E+02,3.17768966051835E+02
6.46855185394894E+00,2.93150000000000E+02,2.00000000000000E+00,3.17768966048121E+02,3.17768966048121E+02
6.46855185394894E+00,2.93150000000000E+02,2.00000000000000E+00,3.17768966048121E+02,3.17768966048121E+02
6.46863131956960E+00,2.93150000000000E+02,2.00000000000000E+00,3.17768770413542E+02,3.17768770413542E+02
6.75679650380749E+00,2.93150000000000E+02,2.00000000000000E+00,3.17079213814309E+02,3.17079213814309E+02
6.77367185280211E+00,2.93150000000000E+02,2.00000000000000E+00,3.17040299376675E+02,3.17040299376675E+02
6.77367185280211E+00,2.93150000000000E+02,2.00000000000000E+00,3.17040299376675E+02,3.17040299376675E+02
6.77367185666676E+00,2.93150000000000E+02,2.00000000000000E+00,3.17040299402778E+02,3.17040299402778E+02
6.77367185666676E+00,2.93150000000000E+02,2.00000000000000E+00,3.17040299402778E+02,3.17040299402778E+02
6.77373912452167E+00,2.93150000000000E+02,2.00000000000000E+00,3.17040753748239E+02,3.17040753748239E+02
6.92483625610568E+00,2.93150000000000E+02,2.00000000000000E+00,3.18041249427139E+02,3.18041249427139E+02
7.59719494614563E+00,2.93150000000000E+02,2.00000000000000E+00,3.22244474610658E+02,3.22244474610658E+02
7.72159026414415E+00,2.93150000000000E+02,2.00000000000000E+00,3.22989959433934E+02,3.22989959433934E+02
7.72159026414415E+00,2.93150000000000E+02,2.00000000000000E+00,3.22989959433934E+02,3.22989959433934E+02
7.72159026554271E+00,2.93150000000000E+02,2.00000000000000E+00,3.22989959429761E+02,3.22989959429761E+02
