"time","J1_0w","J2_0w","J3_0w","J4_0w"
0.441,10.0765,10.0765,10.0765,10
0.444,10.0862,10.0862,10.0862,10
0.447,10.0961,10.0961,10.0961,10
0.45,10.1061,10.1061,10.1061,10
0.453,10.1161,10.1161,10.1161,10
0.456,10.126,10.126,10.126,10
0.459,10.1357,10.1357,10.1357,10
0.462,10.1452,10.1452,10.1452,10
0.465,10.1543,10.1543,10.1543,10
0.468,10.163,10.163,10.163,10
0.471,10.1711,10.1711,10.1711,10
0.474,10.1788,10.1788,10.1788,10
0.477,10.1857,10.1857,10.1857,10
0.48,10.192,10.192,10.192,10
0.483,10.1974,10.1974,10.1974,10
0.486,10.2021,10.2021,10.2021,10
0.489,10.2059,10.2059,10.2059,10
0.492,10.2089,10.2089,10.2089,10
0.495,10.2109,10.2109,10.2109,10
0.498,10.212,10.212,10.212,10
0.501,10.2122,10.2122,10.2122,10
0.504,10.2114,10.2114,10.2114,10
0.507,10.2097,10.2097,10.2097,10
0.51,10.207,10.207,10.207,10
0.513,10.2035,10.2035,10.2035,10
0.516,10.1991,10.1991,10.1991,10
0.519,10.1939,10.1939,10.1939,10
0.522,10.1879,10.1879,10.1879,10
0.525,10.1811,10.1811,10.1811,10
0.528,10.1737,10.1737,10.1737,10
0.531,10.1657,10.1657,10.1657,10
0.534,10.1572,10.1572,10.1572,10
0.537,10.1482,10.1482,10.1482,10
0.54,10.1389,10.1389,10.1389,10
0.543,10.1292,10.1292,10.1292,10
0.546,10.1194,10.1194,10.1194,10
0.549,10.1094,10.1094,10.1094,10
0.552,10.0994,10.0994,10.0994,10
0.555,10.0895,10.0895,10.0895,10
0.558,10.0797,10.0797,10.0797,10
0.561,10.0702,10.0702,10.0702,10
0.564,10.0609,10.0609,10.0609,10
0.567,10.0521,10.0521,10.0521,10
0.57,10.0437,10.0437,10.0437,10
0.573,10.0359,10.0359,10.0359,10
0.576,10.0287,10.0287,10.0287,10
0.579,10.0223,10.0223,10.0223,10
0.582,10.0165,10.0165,10.0165,10
0.585,10.0116,10.0116,10.0116,10
0.588,10.0074,10.0074,10.0074,10
0.591,10.0042,10.0042,10.0042,10
0.594,10.0019,10.0019,10.0019,10
0.597,10.0005,10.0005,10.0005,10
0.6,10,10,10,10
0.603,10.0005,10.0005,10.0005,10
0.606,10.0019,10.0019,10.0019,10
0.609,10.0042,10.0042,10.0042,10
0.612,10.0075,10.0075,10.0075,10
0.615,10.0116,10.0116,10.0116,10
0.618,10.0165,10.0165,10.0165,10
0.621,10.0223,10.0223,10.0223,10
0.624,10.0288,10.0288,10.0288,10
0.627,10.0359,10.0359,10.0359,10
0.63,10.0437,10.0437,10.0437,10
0.633,10.0521,10.0521,10.0521,10
0.636,10.0609,10.0609,10.0609,10
0.639,10.0702,10.0702,10.0702,10
0.642,10.0797,10.0797,10.0797,10
0.645,10.0895,10.0895,10.0895,10
0.648,10.0995,10.0995,10.0995,10
0.651,10.1094,10.1094,10.1094,10
0.654,10.1194,10.1194,10.1194,10
0.657,10.1293,10.1293,10.1293,10
0.66,10.1389,10.1389,10.1389,10
0.663,10.1483,10.1483,10.1483,10
0.666,10.1572,10.1572,10.1572,10
0.669,10.1658,10.1658,10.1658,10
0.672,10.1737,10.1737,10.1737,10
0.675,10.1811,10.1811,10.1811,10
0.678,10.1879,10.1879,10.1879,10
0.681,10.1939,10.1939,10.1939,10
0.684,10.1991,10.1991,10.1991,10
0.687,10.2035,10.2035,10.2035,10
0.69,10.207,10.207,10.207,10
0.693,10.2097,10.2097,10.2097,10
0.696,10.2114,10.2114,10.2114,10
0.699,10.2122,10.2122,10.2122,10
0.702,10.212,10.212,10.212,10
0.705,10.2109,10.2109,10.2109,10
0.708,10.2089,10.2089,10.2089,10
0.709792,10.2072,10.2072,10.2072,10
0.711,10.2059,10.2059,10.2059,10
0.714,10.2021,10.2021,10.2021,10
0.717,10.1974,10.1974,10.1974,10
0.72,10.1919,10.1919,10.1919,10
0.723,10.1857,10.1857,10.1857,10
0.726,10.1787,10.1787,10.1787,10
0.729,10.1711,10.1711,10.1711,10
0.732,10.163,10.163,10.163,10
0.735,10.1543,10.1543,10.1543,10
0.738,10.1452,10.1452,10.1452,10
0.741,10.1357,10.1357,10.1357,10
0.743824,10.1265,10.1265,10.1265,10
0.743824,10.1265,10.1265,10.1265,10
0.743824,10.1265,10.1265,10.1265,10
0.743824,10.1265,10.1265,10.1265,10
0.744,10.1259,10.126,10.126,10
0.747,10.114,10.1171,10.1171,10
0.75,10.1017,10.1083,10.1083,10
0.753,10.0894,10.0995,10.0995,10
0.756,10.0772,10.0907,10.0907,10
0.759,10.0655,10.082,10.082,10
0.762,10.0544,10.0733,10.0733,10
0.765,10.0443,10.0647,10.0647,10
0.768,10.0354,10.0561,10.0561,10
0.771,10.0279,10.0476,10.0476,10
0.774,10.0221,10.0391,10.0391,10
0.777,10.0181,10.0307,10.0307,10
0.78,10.0161,10.0223,10.0223,10
0.782252,10.0161,10.0161,10.0161,10
0.782252,10.0161,10.0161,10.0161,10
0.783,10.0148,10.0148,10.0148,10
0.786,10.0101,10.0101,10.0101,10
0.789,10.0063,10.0063,10.0063,10
0.791156,10.0041,10.0041,10.0041,10
0.792,10.0033,10.0033,10.0033,10
0.795,10.0013,10.0013,10.0013,10
0.798,10.0003,10.0003,10.0003,10
0.801,10.0001,10.0001,10.0001,10
0.804,10.0009,10.0009,10.0009,10
0.807,10.0026,10.0026,10.0026,10
0.81,10.0052,10.0052,10.0052,10
0.813,10.0087,10.0087,10.0087,10
0.816,10.0131,10.0131,10.0131,10
0.819,10.0183,10.0183,10.0183,10
0.822,10.0243,10.0243,10.0243,10
0.825,10.031,10.031,10.031,10
0.828,10.0384,10.0384,10.0384,10
0.831,10.0464,10.0464,10.0464,10
0.831167,10.0469,10.0469,10.0469,10
0.831167,10.0469,10.0469,10.0469,10
0.831167,10.0469,10.0469,10.0469,10
0.834,10.0568,10.054,10.054,10
0.837,10.0688,10.0614,10.0614,10
0.84,10.082,10.0689,10.0689,10
0.843,10.0962,10.0762,10.0762,10
0.846,10.1111,10.0836,10.0836,10
0.849,10.1264,10.0908,10.0908,10
0.852,10.1419,10.0981,10.0981,10
0.855,10.1574,10.1053,10.1053,10
0.858,10.1725,10.1124,10.1124,10
0.861,10.187,10.1195,10.1195,10
0.864,10.2007,10.1265,10.1265,10
0.867,10.2132,10.1335,10.1335,10
0.87,10.2244,10.1404,10.1404,10
0.873,10.2341,10.1473,10.1473,10
0.876,10.2419,10.1541,10.1541,10
0.879,10.2479,10.1609,10.1609,10
0.882,10.2517,10.1676,10.1676,10
0.885,10.2532,10.1743,10.1743,10
0.888,10.2523,10.1809,10.1809,10
0.891,10.2488,10.1875,10.1875,10
0.894,10.2428,10.194,10.194,10
0.897,10.234,10.2005,10.2005,10
0.9,10.2226,10.2069,10.2069,10
0.9,10.2226,10.2069,10.2069,10
0.9,10.2226,10.2069,10.2069,10
0.903,10.2085,10.1983,10.1983,10.03
0.906,10.1916,10.1896,10.1896,10.06
0.906609,10.1878,10.1878,10.1878,10.0661
0.906609,10.1878,10.1878,10.1878,10.0661
0.906633,10.1877,10.1877,10.1877,10.0663
0.909,10.1779,10.1779,10.1779,10.09
0.912,10.1647,10.1647,10.1647,10.12
0.915,10.1506,10.1506,10.1506,10.15
0.915041,10.1504,10.1504,10.1504,10.1504
0.915041,10.1504,10.1504,10.1504,10.1504
0.918,10.1467,10.1467,10.1467,10.1467
0.920156,10.1437,10.1437,10.1437,10.1437
0.920156,10.1437,10.1437,10.1437,10.1437
0.921,10.142,10.1426,10.1426,10.1426
0.924,10.1346,10.1386,10.1386,10.1386
0.927,10.125,10.1346,10.1346,10.1346
0.93,10.1134,10.1307,10.1307,10.1307
0.933,10.1001,10.1267,10.1267,10.1267
0.936,10.0852,10.1229,10.1229,10.1229
0.939,10.069,10.119,10.119,10.119
0.942,10.0517,10.1152,10.1152,10.1152
0.945,10.0336,10.1115,10.1115,10.1115
0.948,10.015,10.1078,10.1078,10.1078
0.951,9.99612,10.1041,10.1041,10.1041
0.954,9.97719,10.1004,10.1004,10.1004
0.957,9.95852,10.0968,10.0968,10.0968
0.96,9.94035,10.0932,10.0932,10.0932
0.963,9.92296,10.0896,10.0896,10.0896
0.966,9.90658,10.0861,10.0861,10.0861
0.969,9.89146,10.0826,10.0826,10.0826
0.972,9.87782,10.0792,10.0792,10.0792
0.975,9.86588,10.0758,10.0758,10.0758
0.978,9.85582,10.0724,10.0724,10.0724
0.981,9.84784,10.0691,10.0691,10.0691
0.984,9.84209,10.0657,10.0657,10.0657
0.987,9.83871,10.0625,10.0625,10.0625
0.99,9.83781,10.0592,10.0592,10.0592
0.993,9.83949,10.056,10.056,10.056
0.996,9.84383,10.0529,10.0529,10.0529
0.999,9.85086,10.0497,10.0497,10.0497
1,9.85381,10.0487,10.0487,10.0487
1.00033,9.85486,10.0484,10.0484,10.0484
1.002,9.86061,10.0467,10.0467,10.0467
1.005,9.87306,10.0436,10.0436,10.0436
1.008,9.8882,10.0406,10.0406,10.0406
1.011,9.90597,10.0376,10.0376,10.0376
1.014,9.92629,10.0346,10.0346,10.0346
1.017,9.94904,10.0317,10.0317,10.0317
1.02,9.97411,10.0289,10.0289,10.0289
1.023,10.0014,10.026,10.026,10.026
1.02532,10.0238,10.0238,10.0238,10.0238
1.02532,10.0238,10.0238,10.0238,10.0238
1.026,10.0268,10.0245,10.0245,10.0245
1.029,10.0413,10.0272,10.0272,10.0272
1.032,10.0576,10.03,10.03,10.03
1.035,10.0756,10.0327,10.0327,10.0327
1.038,10.0949,10.0353,10.0353,10.0353
1.041,10.1153,10.038,10.038,10.038
1.044,10.1367,10.0405,10.0405,10.0405
1.047,10.1587,10.0431,10.0431,10.0431
1.05,10.1811,10.0456,10.0456,10.0456
1.053,10.2036,10.0481,10.0481,10.0481
1.056,10.226,10.0505,10.0505,10.0505
1.059,10.2479,10.0529,10.0529,10.0529
1.062,10.2692,10.0553,10.0553,10.0553
1.065,10.2896,10.0576,10.0576,10.0576
1.068,10.3087,10.0599,10.0599,10.0599
1.071,10.3265,10.0622,10.0622,10.0622
1.074,10.3427,10.0644,10.0644,10.0644
1.077,10.357,10.0666,10.0666,10.0666
1.08,10.3693,10.0687,10.0687,10.0687
1.083,10.3795,10.0708,10.0708,10.0708
1.086,10.3873,10.0729,10.0729,10.0729
1.089,10.3926,10.0749,10.0749,10.0749
1.092,10.3955,10.0769,10.0769,10.0769
1.095,10.3957,10.0789,10.0789,10.0789
1.098,10.3932,10.0808,10.0808,10.0808
1.101,10.388,10.0827,10.0827,10.0827
1.104,10.3801,10.0846,10.0846,10.0846
1.107,10.3696,10.0864,10.0864,10.0864
1.11,10.3563,10.0881,10.0881,10.0881
1.113,10.3405,10.0899,10.0899,10.0899
1.116,10.3222,10.0916,10.0916,10.0916
1.119,10.3016,10.0933,10.0933,10.0933
1.122,10.2787,10.0949,10.0949,10.0949
1.125,10.2537,10.0965,10.0965,10.0965
1.128,10.2269,10.098,10.098,10.098
1.131,10.1984,10.0995,10.0995,10.0995
1.134,10.1684,10.101,10.101,10.101
1.137,10.1371,10.1025,10.1025,10.1025
1.14,10.1048,10.1039,10.1039,10.1039
1.14008,10.1039,10.1039,10.1039,10.1039
1.14008,10.1039,10.1039,10.1039,10.1039
1.143,10.0798,10.1026,10.1026,10.1026
1.14416,10.07,10.1021,10.1021,10.1021
1.146,10.0543,10.1012,10.1012,10.1012
1.149,10.0283,10.1,10.1,10.1
1.152,10.0021,10.0987,10.0987,10.0987
1.155,9.97596,10.0975,10.0975,10.0975
1.158,9.95014,10.0963,10.0963,10.0963
1.161,9.92491,10.0952,10.0952,10.0952
1.164,9.90052,10.0941,10.0941,10.0941
1.167,9.87721,10.093,10.093,10.093
1.17,9.85523,10.092,10.092,10.092
1.173,9.83479,10.091,10.091,10.091
1.176,9.81611,10.09,10.09,10.09
1.179,9.79938,10.0891,10.0891,10.0891
1.182,9.78478,10.0882,10.0882,10.0882
1.185,9.77245,10.0874,10.0874,10.0874
1.188,9.76252,10.0866,10.0866,10.0866
1.191,9.75511,10.0858,10.0858,10.0858
1.194,9.7503,10.0851,10.0851,10.0851
1.197,9.74815,10.0844,10.0844,10.0844
1.2,9.7487,10.0837,10.0837,10.0837
1.203,9.75196,10.0831,10.0831,10.0831
1.206,9.75793,10.0825,10.0825,10.0825
1.209,9.76655,10.082,10.082,10.082
1.212,9.77778,10.0815,10.0815,10.0815
1.215,9.79152,10.081,10.081,10.081
1.218,9.80766,10.0806,10.0806,10.0806
1.221,9.82608,10.0802,10.0802,10.0802
1.224,9.84662,10.0798,10.0798,10.0798
1.227,9.8691,10.0795,10.0795,10.0795
1.23,9.89334,10.0792,10.0792,10.0792
1.233,9.91913,10.079,10.079,10.079
1.236,9.94624,10.0788,10.0788,10.0788
1.239,9.97445,10.0786,10.0786,10.0786
1.242,10.0035,10.0785,10.0785,10.0785
1.245,10.0331,10.0784,10.0784,10.0784
1.248,10.0631,10.0784,10.0784,10.0784
1.24952,10.0784,10.0784,10.0784,10.0784
1.24952,10.0784,10.0784,10.0784,10.0784
1.25063,10.0894,10.0784,10.0784,10.0784
1.25063,10.0894,10.0784,10.0784,10.0784
1.25063,10.0894,10.0784,10.0784,10.0784
1.251,10.0931,10.0784,10.0784,10.0784
1.254,10.123,10.0784,10.0784,10.0784
1.257,10.1525,10.0784,10.0784,10.0784
1.26,10.1813,10.0784,10.0784,10.0784
1.263,10.2093,10.0784,10.0784,10.0784
1.266,10.2362,10.0784,10.0784,10.0784
1.269,10.2618,10.0784,10.0784,10.0784
1.272,10.2858,10.0784,10.0784,10.0784
1.275,10.308,10.0784,10.0784,10.0784
1.278,10.3282,10.0784,10.0784,10.0784
1.281,10.3462,10.0784,10.0784,10.0784
1.284,10.3619,10.0784,10.0784,10.0784
1.287,10.3751,10.0784,10.0784,10.0784
1.29,10.3857,10.0784,10.0784,10.0784
1.293,10.3936,10.0784,10.0784,10.0784
1.296,10.3987,10.0784,10.0784,10.0784
1.299,10.4011,10.0784,10.0784,10.0784
1.302,10.4006,10.0784,10.0784,10.0784
1.305,10.3973,10.0784,10.0784,10.0784
1.308,10.3912,10.0784,10.0784,10.0784
1.311,10.3824,10.0784,10.0784,10.0784
1.314,10.3709,10.0784,10.0784,10.0784
1.317,10.3569,10.0784,10.0784,10.0784
1.32,10.3404,10.0784,10.0784,10.0784
1.323,10.3217,10.0784,10.0784,10.0784
1.326,10.3008,10.0784,10.0784,10.0784
1.329,10.278,10.0784,10.0784,10.0784
1.332,10.2535,10.0784,10.0784,10.0784
1.335,10.2274,10.0784,10.0784,10.0784
1.338,10.2001,10.0784,10.0784,10.0784
1.341,10.1717,10.0784,10.0784,10.0784
1.344,10.1426,10.0784,10.0784,10.0784
1.347,10.1129,10.0784,10.0784,10.0784
1.35,10.0829,10.0784,10.0784,10.0784
1.353,10.0529,10.0784,10.0784,10.0784
1.356,10.0233,10.0784,10.0784,10.0784
1.359,9.99409,10.0784,10.0784,10.0784
1.362,9.96572,10.0784,10.0784,10.0784
1.365,9.93839,10.0784,10.0784,10.0784
1.368,9.91234,10.0784,10.0784,10.0784
1.371,9.8878,10.0784,10.0784,10.0784
1.374,9.865,10.0784,10.0784,10.0784
1.377,9.84413,10.0784,10.0784,10.0784
1.38,9.82539,10.0784,10.0784,10.0784
1.383,9.80892,10.0784,10.0784,10.0784
1.386,9.79489,10.0784,10.0784,10.0784
1.389,9.78342,10.0784,10.0784,10.0784
1.392,9.77461,10.0784,10.0784,10.0784
1.395,9.76853,10.0784,10.0784,10.0784
1.398,9.76525,10.0784,10.0784,10.0784
1.401,9.76478,10.0784,10.0784,10.0784
1.404,9.76713,10.0784,10.0784,10.0784
1.407,9.77228,10.0784,10.0784,10.0784
1.41,9.7802,10.0784,10.0784,10.0784
1.413,9.7908,10.0784,10.0784,10.0784
1.416,9.80399,10.0784,10.0784,10.0784
1.419,9.81966,10.0784,10.0784,10.0784
1.422,9.83767,10.0784,10.0784,10.0784
1.425,9.85786,10.0784,10.0784,10.0784
1.428,9.88004,10.0784,10.0784,10.0784
1.431,9.90402,10.0784,10.0784,10.0784
1.434,9.9296,10.0784,10.0784,10.0784
1.437,9.95653,10.0784,10.0784,10.0784
1.44,9.98459,10.0784,10.0784,10.0784
1.443,10.0135,10.0784,10.0784,10.0784
1.446,10.0431,10.0784,10.0784,10.0784
1.449,10.073,10.0784,10.0784,10.0784
1.452,10.1029,10.0784,10.0784,10.0784
1.455,10.1328,10.0784,10.0784,10.0784
1.458,10.1621,10.0784,10.0784,10.0784
1.461,10.1908,10.0784,10.0784,10.0784
1.464,10.2185,10.0784,10.0784,10.0784
1.467,10.245,10.0784,10.0784,10.0784
1.47,10.2701,10.0784,10.0784,10.0784
1.473,10.2935,10.0784,10.0784,10.0784
1.476,10.315,10.0784,10.0784,10.0784
1.479,10.3345,10.0784,10.0784,10.0784
1.482,10.3517,10.0784,10.0784,10.0784
1.485,10.3666,10.0784,10.0784,10.0784
1.488,10.3789,10.0784,10.0784,10.0784
1.491,10.3886,10.0784,10.0784,10.0784
1.494,10.3956,10.0784,10.0784,10.0784
1.497,10.3998,10.0784,10.0784,10.0784
1.5,10.4013,10.0784,10.0784,10.0784
1.5,10.4013,10.0784,10.0784,10.0784
