    "time",    "C1.v",    "C3.v",    "C5.v",    "L1.i",    "L2.i"
         0,         0,         0,         0,         0,         0
       0.5,         0,         0,         0,         0,         0
         1,         0,         0,         0,         0,         0
       1.5,0.31180153,0.038142604,0.017974618,0.05671939,0.0058250733
         2,0.49477201,0.080147169,0.036377761,0.19282027,0.024165951
       2.5,0.57461875,0.13854271,0.064516679,0.35936457,0.058117081
         3,0.58142198,0.21558993,0.10549133,0.51548954,0.11153632
       3.5,0.54531803,0.30565975,0.15882723,0.63275878,0.18648711
         4,0.49286455,0.39824256,0.22202258,0.69688416,0.28112147
       4.5,0.44421815,0.48136017,0.29141415,0.70703167,0.38868146
         5,0.41195606,0.54449639,0.36256007,0.67308977,0.49810777
       5.5,0.40100693,0.58104374,0.43060448,0.61154048,0.59600442
         6, 0.4099972, 0.5893698,0.49064315,0.54119884,0.66938099
       6.5,0.43313779,0.57295225, 0.5383083,0.47899088,0.70855806
         7,0.46257666,0.53933422,0.57037566,0.43699537,0.70940826
       7.5,0.49053307,0.49834029,0.58532216,0.42087264,0.67430987
         8,0.51103431,0.46001163,0.58369024,0.42967311,  0.611885
       8.5,0.52089949, 0.4325875, 0.5680974,0.45716712,0.53517826
         9,0.51994875, 0.4210932,0.54286971,0.49393174,0.45907261
       9.5,0.51054095,0.42673807, 0.5133606,0.52969636,0.39751438
        10,0.49670176,0.44695509,0.48510241,0.55576526,0.36077412
      10.5,0.48288518,0.47643961,0.46284404,0.56670131,0.35370907
        11,0.47307599,0.50821484,0.44991326,0.56105092, 0.3751593
      11.5,0.46985113,0.53536754,0.44768084, 0.5412718,0.41855347
        12,0.47372159,0.55281952,0.45530579,0.51297266,0.47346386
      12.5,0.48361385,0.55768921,0.47035888,0.48302256,0.52821757
        13,0.49702461,0.55000838,0.48920078,0.45820961, 0.5720349
      13.5,0.51078621,0.53240724,0.50783346,0.44366901, 0.5972173
        14,0.52181988,0.50933907,0.52267047,0.44197443,0.60034039
      14.5, 0.5278502,0.48609673,0.53124402,0.45259676,0.58291105
        15,0.52781247,0.46748878,0.53251227,0.47256366,0.55017215
      15.5,0.52200067,0.45705663,  0.526962,0.49706293, 0.5101063
        16,0.51203308,0.45629609,0.51650051,0.52048773,0.47175609
      16.5,0.50015152,0.46458972,0.50365304,0.53823511,0.44246696
        17,0.48893771,0.47953967,0.49127848,0.54697147,0.42749392
      17.5, 0.4807005,0.49754074,0.48191017,0.54542505,0.42881454
        18,0.47690371, 0.5146386,0.47715398,0.53473631,0.44463379
      18.5,0.47804548,0.52739245,0.47759228,0.51770449,0.47057374
        19,0.48355994,0.53350377,0.48267958,0.49828763,0.50046537
      19.5, 0.4919953, 0.5322172,0.49093834,0.48070845,0.52773873
        20,0.50142383,0.52439468,0.50039039,0.46840516,0.54704122
      20.5,0.50983967,0.51216883,0.50896603,0.46351351, 0.5550308
        21,0.51560331,0.49840085,0.51496227,0.46647011,0.55098354
      21.5,0.51773348,0.48606986,0.51734326,0.47605264,0.53673012
        22,0.51608699,0.47758347,0.51592561,0.48977414,0.51604938
      22.5,0.51129847,0.47437444,0.51131875,0.50449783,0.49372618
        23,0.50458512,0.47669547,0.50472867,0.51713039, 0.4744899
      23.5,0.49748352,0.48360839,0.49769277,0.52524303,0.46206342
        24,0.49146051,0.49334954,0.49168595,0.52754067, 0.4584452
      24.5,0.48766885,0.50368713,0.48787399,0.52400371,0.46369014
        25,0.48671196,0.51243961,0.48687447,0.51581991, 0.4760115
      25.5,0.48855725,0.51793147,0.48866768, 0.5050459,0.49229489
        26,0.49260227,0.51929562,0.49266151,0.49409656,0.50887509
      26.5,0.49783628,0.51657804,0.49785215,0.48524828,0.52229205
        27,0.50310016,0.51065619,0.50308419, 0.4801351,0.53005839
      27.5,0.50728858,0.50302885,0.50725306,0.47953065,0.53099194
        28,0.50961406,0.49540283, 0.5095701,0.48322797,0.52540008
      28.5,0.50972396,0.48935583,0.50968024,0.49016868,0.51488427
        29,0.50787829,0.48602124,0.50784057,0.49840592,0.50239792
      29.5,0.50455526,0.48581579,0.50452663,0.50633931,0.49036848
        30,0.50055664,0.48855179, 0.5005379,0.51233816,0.48127153
      30.5,0.49675329,0.49342017,0.49674365,0.51534993,0.47670566
        31,0.49391939,0.49928139,0.49391705,0.51493815,0.47733443
      31.5,0.49255837,0.50483001,0.49256123,0.51148967,0.48257158
        32,0.49281073,0.50897976,0.49281681,0.50597034,0.49095136
      32.5,0.49456041,0.51092655,0.49456797,0.49960445,0.50061553
        33,0.49728194,0.51048005,0.49728977,0.49383408,0.50937475
      33.5,0.50034894,0.50791571,0.50035619,0.48978154,0.51552512
        34,0.50310788,0.50391889,0.50311404,0.48814482,0.51800696
      34.5,0.50500443,0.49942076,0.50500922,0.48910032, 0.5165526
        35,0.50571962,0.49540701,0.50572294,0.49221488,0.51181999
