"Time","iAC_1_","iAC_2_","iAC_3_","Losses","uAC_1_","uAC_2_","uAC_3_","uDC"
0.019645304,-0.122168288,-373.3297204,373.4518887,2447.328183,199.2423818,-520.6531741,321.4107923,515.907433
0.019772709,-0.056873349,-418.9711487,419.0280221,2693.89328,231.48916,-519.8517258,288.3625658,515.0147655
0.019921233,-0.037320367,-474.9735131,475.0108334,3015.670193,241.0528456,-519.426095,278.3732494,514.4771486
0.020101705,0.044215628,-544.0597918,544.0155762,3433.10646,281.9393998,-519.6631278,237.723728,514.5760907
0.020330332,0.088512995,-627.2078472,627.1193342,3966.578729,304.8137269,-521.11437,216.3006431,515.8610838
0.020561854,0.184883356,-699.2851663,699.1002829,4465.410983,354.3202779,-523.7570144,169.4367365,518.3596751
0.020775691,0.223510647,-748.3840429,748.1605322,4819.954246,375.2684524,-527.0260339,151.7575815,521.5305419
0.02097277,0.307537026,-773.8261715,773.5186345,5030.119489,419.0128589,-530.4883839,111.4755251,524.9420986
0.021157254,0.335619719,-776.7874119,776.4517921,5068.958279,434.7410394,-533.862024,99.12098465,528.309851
0.02133147,0.410640394,-758.5651045,758.1544641,4976.056809,473.7787864,-536.9167678,63.13798133,531.4011205
0.021496352,0.431125986,-720.6954102,720.2642843,4728.103895,485.2922297,-539.4580425,54.16581283,534.0181603
0.021651843,0.498475399,-665.492409,664.9939336,4390.695113,519.904379,-541.3328603,21.42848129,536.0034553
0.021797545,0.511794423,-595.8578932,595.3460988,3946.614653,527.1211419,-542.447349,15.32620709,537.2572287
0.021808581,0.538911937,-589.8801497,589.3412378,3922.874507,540.7074936,-542.5025108,1.795017212,537.3243732
0.021819618,0.519053518,-583.7769981,583.2579446,3873.869356,530.8035299,-542.5530229,11.74949295,537.3870718
0.021819618,0.519054131,-583.7769928,583.2579387,3873.869639,530.8038365,-542.5530229,11.74918644,537.3870719
0.021819618,0.519054744,-583.7769875,583.2579328,3873.869922,530.804143,-542.5530229,11.74887995,537.387072
0.021819618,0.519055357,-583.7769823,583.2579269,3873.870205,530.8044495,-542.553023,11.74857348,537.387072
0.021819618,0.51905597,-583.776977,583.2579211,3873.870488,530.804756,-542.553023,11.74826703,537.3870721
0.021819618,0.519056583,-583.7769718,583.2579152,3873.870771,530.8050625,-542.5530231,11.7479606,537.3870721
0.021819618,0.519057196,-583.7769665,583.2579093,3873.871054,530.8053689,-542.5530231,11.74765418,537.3870722
0.021819618,0.51906944,-583.7768613,583.2577918,3873.876707,530.8114914,-542.553024,11.74153261,537.3870733
0.02181962,0.519191206,-583.7758087,583.2566175,3873.932897,530.872379,-542.5530327,11.68065374,537.3870842
0.02181964,0.520338673,-583.7652479,583.2449092,3874.459078,531.4461566,-542.55312,11.10696338,537.3871938
0.02181974,0.524586063,-583.7116937,583.1871076,3876.326997,533.570072,-542.5535562,8.98348416,537.3877413
0.02182024,0.531096829,-583.436434,582.9053372,3878.007105,536.8265458,-542.5557312,5.729185356,537.3904734
0.02182274,0.53018192,-582.0402599,581.510078,3868.72328,536.3744552,-542.5664604,6.192005208,537.4039941
0.02183524,0.534711333,-574.9853672,574.4506558,3826.755742,538.6641477,-542.6164276,3.952279815,537.4680756
0.021856074,0.53883547,-562.9342495,562.395414,3753.590463,540.7609305,-542.6858523,1.924921734,537.5616069
0.021862297,0.541586286,-559.2640923,558.722506,3732.220418,542.1450081,-542.7031891,0.558180919,537.5862868
0.021862297,0.541586258,-559.2640864,558.7225001,3732.220366,542.1449944,-542.7031891,0.55819473,537.5862868
0.021862297,0.54158623,-559.2640804,558.7224942,3732.220314,542.1449806,-542.7031891,0.558208541,537.5862868
0.021862297,0.541586203,-559.2640745,558.7224883,3732.220263,542.1449668,-542.7031891,0.55822235,537.5862869
0.021862298,0.541585652,-559.2639557,558.7223701,3732.219227,542.1446915,-542.7031897,0.558498208,537.5862876
0.0218623,0.541580173,-559.2627679,558.7211878,3732.208891,542.1419549,-542.703195,0.561240136,537.5862953
0.02186232,0.541528857,-559.2508916,558.7093628,3732.107407,542.1163232,-542.7032481,0.586924953,537.5863722
0.02186242,0.541345903,-559.191542,558.6501961,3731.639862,542.0249792,-542.7035136,0.678534481,537.5867562
0.02186292,0.541158858,-558.8950316,558.3538727,3729.695592,541.9321168,-542.7048349,0.772718103,537.5886703
0.021864341,0.541594057,-558.0512738,557.5096798,3724.685375,542.1515669,-542.7085355,0.556968591,537.5940588
0.021864341,0.541594058,-558.0512679,557.5096738,3724.685339,542.1515675,-542.7085355,0.556968052,537.5940589
0.021864341,0.541594059,-558.051262,557.5096679,3724.685303,542.151568,-542.7085355,0.556967517,537.5940589
0.021864341,0.54159406,-558.051256,557.509662,3724.685266,542.1515681,-542.7085356,0.556967511,537.594059
0.021864342,0.541594082,-558.0511372,557.5095431,3724.684528,542.1515687,-542.7085361,0.556967392,537.5940597
0.021864344,0.541594306,-558.0499488,557.5083545,3724.677147,542.151575,-542.7085412,0.556966203,537.5940672
0.021864364,0.541596857,-558.0380651,557.4964683,3724.603339,542.1516384,-542.7085927,0.556954314,537.5941425
0.021864464,0.541618034,-557.9786458,557.4370278,3724.234292,542.1519549,-542.7088498,0.556894853,537.5945184
0.021864964,0.541934535,-557.6815287,557.1395941,3722.388887,542.1535318,-542.7101289,0.556597103,537.5963921
0.021867464,0.548781953,-556.1954247,555.6466427,3713.157616,542.1612723,-542.7163696,0.555097306,537.6056118
0.021879964,0.714580427,-548.7518939,548.0373135,3666.89773,542.1963725,-542.7436947,0.547322186,537.6479899
0.021942464,4.82479476,-511.2021719,506.3773771,3433.376065,542.2810864,-542.7826384,0.501552081,537.7661434
0.02205709,26.50593297,-440.8440785,414.3381455,3000.265388,542.0368054,-542.4246373,0.387831825,537.570539
0.022160856,61.81254711,-375.4173673,313.6048202,2612.855411,541.3599605,-541.6117525,0.251792021,536.9238129
0.022251278,104.6205249,-317.0030683,212.3825434,2289.613581,540.4075463,-540.5153083,0.107761911,535.9870032
0.022307353,136.7601034,-280.1051934,143.3450901,2100.745695,539.6436875,-539.6502725,0.00658498,535.2279011
0.022347901,162.6504587,-253.0985463,90.44808762,1971.661502,539.0073031,-538.9351008,-0.072202299,534.5926317
0.022372798,179.6456839,-236.379128,56.7334441,1896.085837,538.5812218,-538.4583097,-0.122912117,534.1662738
0.022380823,185.3009065,-230.9681278,45.66722125,1872.383538,538.4381297,-538.2984962,-0.139633546,534.0229371
0.022392412,193.6207954,-223.1342655,29.51347007,1838.748097,538.2264902,-538.0623831,-0.164107161,533.8108112
0.022404001,202.1207141,-215.2777102,13.15699611,1805.843375,538.0089473,-537.8199838,-0.188963529,533.5926245
0.022407845,204.9795629,-212.6669516,7.687388642,1795.09653,537.9354897,-537.7381977,-0.197291977,533.5189186
0.022411689,207.8583961,-210.0535002,2.195104094,1784.43367,537.8613746,-537.6557115,-0.205663086,533.444538
0.022412842,208.7259063,-209.2689723,0.54306596,1781.25149,537.8390127,-537.63083,-0.208182632,533.422093
0.022412842,208.7259138,-209.2689655,0.543051625,1781.251462,537.8390125,-537.6308298,-0.208182654,533.4220929
0.022412842,208.7259214,-209.2689587,0.543037291,1781.251435,537.8390123,-537.6308296,-0.208182676,533.4220927
0.022412842,208.7259289,-209.2689519,0.543022957,1781.251407,537.8390121,-537.6308294,-0.208182698,533.4220925
0.022412842,208.7259364,-209.2689451,0.543008622,1781.25138,537.8390119,-537.6308292,-0.20818272,533.4220923
0.022412842,208.725944,-209.2689383,0.542994288,1781.251352,537.8390117,-537.630829,-0.208182741,533.4220921
0.022412842,208.7259515,-209.2689314,0.542979954,1781.251324,537.8390115,-537.6308287,-0.208182763,533.4220919
0.022412842,208.7261021,-209.2687954,0.542693268,1781.250773,537.8390076,-537.6308244,-0.208183201,533.422088
0.022412844,208.7276082,-209.2674346,0.53982641,1781.245261,537.8389688,-537.6307812,-0.208187574,533.422049
0.022412846,208.7288637,-209.2663001,0.537436374,1781.240666,537.8389364,-537.6307452,-0.208191219,533.4220165
0.022412846,208.7288713,-209.2662933,0.537422039,1781.240638,537.8389362,-537.630745,-0.208191241,533.4220163
0.022412846,208.7288788,-209.2662865,0.537407705,1781.232948,537.838936,-537.6235893,-0.21534674,533.4220161
0.022412846,208.7288863,-209.2662797,0.537393372,1781.225247,537.8389358,-537.6164228,-0.222513021,533.4220159
0.022412846,208.7290368,-209.2661438,0.537107036,1781.071437,537.8389319,-537.4732523,-0.365679598,533.422012
0.022412848,208.7305332,-209.2647927,0.534259485,1779.546298,537.8388931,-536.049456,-1.78943713,533.421973
0.022412868,208.7446733,-209.2521055,0.507432216,1765.575884,537.8385048,-522.6356142,-15.20289056,533.4215833
0.02241292,208.7754735,-209.2251033,0.449629835,1737.922088,537.8374903,-493.7338877,-44.10360262,533.420565
0.022412974,208.7997087,-209.2048086,0.40509995,1718.898268,537.8364387,-471.4683969,-66.36804177,533.4195095
0.022413034,208.8197526,-209.1891081,0.369355485,1705.064404,537.8352806,-453.5955677,-84.23971295,533.418347
0.022413101,208.8362594,-209.177465,0.341205654,1695.071593,537.8339852,-439.5199903,-98.31399488,533.4170467
0.022413177,208.8498889,-209.1694144,0.319525496,1687.918718,537.8325009,-428.6791581,-109.1533428,533.4155569
0.022413267,208.8612514,-209.1646475,0.303396112,1682.906292,537.8307486,-420.6135822,-117.2171664,533.4137979
0.022413378,208.8709883,-209.1630228,0.292034552,1679.537624,537.8285968,-414.9317204,-122.8968764,533.411638
0.022413522,208.8799104,-209.1646378,0.284727325,1677.448358,537.8258075,-411.2767087,-126.5490987,533.4088381
0.022413724,208.8893212,-209.170061,0.280739743,1676.346304,537.8218916,-409.2809578,-128.5409338,533.4049075
0.022414046,208.9020147,-209.181202,0.279187256,1675.952498,537.8156262,-408.5015806,-129.3140456,533.3986182
0.022414715,208.9270426,-209.2059233,0.27888069,1675.952467,537.8026514,-408.3418103,-129.4608411,533.3855936
0.022418057,209.0557907,-209.3337306,0.277939901,1676.137076,537.7378023,-407.8389904,-129.8988118,533.3204878
0.022430195,209.5779217,-209.8522375,0.27431573,1677.022924,537.5026567,-405.9093303,-131.5933264,533.0843011
0.022454904,210.9015245,-211.1685681,0.267043688,1680.166265,537.0260006,-402.0349776,-134.9910229,532.6050041
0.022490391,213.4018303,-213.6583109,0.25648052,1687.677228,536.3471426,-396.4139596,-139.9331829,531.9211547
0.022532755,217.2841666,-217.5280758,0.243909115,1701.227925,535.5475471,-389.7284531,-145.819094,531.1138056
0.022578099,222.48109,-222.711421,0.230331026,1721.076093,534.7074772,-382.5193667,-152.1881105,530.2633537
0.022624314,228.8364817,-229.0529973,0.216515653,1746.86398,533.8711932,-375.1935312,-158.677662,529.414371
0.02266967,236.0626646,-236.2655081,0.202843484,1777.437197,533.0729261,-367.9583066,-165.1146196,528.6016636
0.022713735,243.9720947,-244.1616833,0.18958858,1812.008155,532.3213881,-360.9550786,-171.3663095,527.8343185
0.022755873,252.3104841,-252.4872978,0.176813702,1849.390867,531.6270821,-354.2204803,-177.4066018,527.1233471
0.022796181,260.9556545,-261.1202835,0.164629001,1889.00421,530.9870601,-347.808113,-183.1789471,526.4660456
0.022834413,269.7247837,-269.8777678,0.152984087,1929.927636,530.4033162,-341.6937783,-188.7095379,525.8647739
0.022870775,278.5480419,-278.6899926,0.141950666,1971.794128,529.8704173,-335.9106126,-193.9598046,525.3142384
0.022905164,287.2995634,-287.4310015,0.131438125,2013.926558,529.3873851,-330.4128206,-198.9745644,524.8137127
0.022937776,295.94156,-296.0630741,0.121514096,2056.09933,528.9488932,-325.2315553,-203.7173379,524.3579459
0.022968572,304.3892196,-304.5012923,0.112072639,2097.823736,528.5529203,-320.3128356,-208.2400847,523.9450863
0.022997718,312.6239136,-312.727098,0.103184404,2138.963831,528.1948502,-315.6896785,-212.5051717,523.5705549
0.023025208,320.5902744,-320.6850124,0.09473792,2179.174513,527.8723657,-311.3051905,-216.5671752,523.2321455
0.023051174,328.2812791,-328.3680858,0.086806791,2218.378024,527.5816226,-307.1942504,-220.3873722,522.9260278
0.023075632,335.6626371,-335.741916,0.079278877,2256.338369,527.3203345,-303.2996454,-224.0206891,522.6499839
0.023098688,342.7343302,-342.8065594,0.072229102,2293.016196,527.085353,-299.6572635,-227.4280895,522.4008656
0.023120367,349.4769771,-349.5425248,0.065547627,2328.257518,526.8745717,-296.2111322,-230.6634395,522.1766053
0.023140755,355.8946308,-355.9539398,0.059308959,2362.048173,526.6854357,-292.9972271,-233.6882086,521.9746398
0.023159883,361.9782339,-362.0316415,0.053407623,2394.294712,526.5160804,-289.9618784,-236.5542019,521.7931228
0.02317782,367.7339878,-367.781904,0.047916183,2424.998932,526.3644456,-287.1403384,-239.2241072,521.6299817
0.0231946,373.159763,-373.202498,0.042735057,2454.111,526.2289248,-284.4820122,-241.7469126,521.4836142
0.023210279,378.2626333,-378.3005669,0.037933598,2481.64206,526.107866,-282.0207511,-244.0871148,521.3523542
0.023224891,383.0449026,-383.0783219,0.033419289,2507.572702,525.999912,-279.709617,-246.290295,521.23484
0.02323848,387.5136671,-387.5429244,0.02925723,2531.918623,525.903746,-277.5805024,-248.3232435,521.1297404
0.023251079,391.6738476,-391.6992104,0.025362885,2554.680653,525.8182398,-275.5905751,-250.2276647,521.0359176
0.023262723,395.5319923,-395.5537886,0.021796253,2575.875531,525.7423513,-273.7693132,-251.9730381,520.9523162
0.023273444,399.0943221,-399.1128036,0.01848152,2595.516524,525.6751566,-272.0783474,-253.5968093,520.8780001
0.023283267,402.3664443,-402.3819172,0.015472893,2613.618768,525.6158398,-270.5443741,-255.0714657,520.8121419
0.02329222,405.354918,-405.3676219,0.012703894,2630.20197,525.5636562,-269.1337814,-256.4298748,520.753984
0.023300322,408.0641117,-408.0743341,0.010222411,2645.277537,525.5179775,-267.8701995,-257.647778,520.7028893
0.023307597,410.5001911,-410.5081629,0.007971844,2658.866862,525.4782165,-266.7250343,-258.7531821,520.6582582
0.023314058,412.665998,-412.6719914,0.005993402,2670.975588,525.4439036,-265.718656,-259.7252476,520.6196156
0.023319722,414.5666675,-414.5709084,0.004240917,2681.622614,525.4145912,-264.8277561,-260.5868351,520.5865037
0.023324595,416.2030847,-416.2058336,0.002748821,2690.805048,525.3899504,-264.0693871,-261.3205633,520.5585914
0.023328688,417.5785499,-417.5800321,0.001482158,2698.534259,525.3696642,-263.4259119,-261.9437523,520.5355556
0.023331212,418.4268574,-418.4275681,0.000710736,2703.306298,525.3573459,-263.0340412,-262.3233047,520.5215413
0.023333626,419.2386408,-419.2386045,-3.63E-05,2707.876462,525.3456956,-262.6546848,-262.6910108,520.5082682
0.023335753,419.9542865,-419.9535982,-0.000688337,2711.908343,525.3355364,-262.3235993,-263.0119371,520.4966784
0.023338742,420.9598062,-420.9581958,-0.001610392,2717.577976,525.3214384,-261.8555221,-263.4659162,520.4805702
0.023343857,422.6813847,-422.6782018,-0.003182948,2727.297713,525.2977774,-261.0574129,-264.2403645,520.4534675
0.023353201,425.8288472,-425.8227864,-0.006060776,2745.108819,525.2560691,-259.5976435,-265.6584255,520.4054671
0.02337054,431.6749605,-431.6635642,-0.011396319,2778.332007,525.183882,-256.8937756,-268.2901064,520.321593
0.023402822,442.5678253,-442.5464922,-0.02133309,2840.723155,525.0675079,-251.8671985,-273.2003094,520.1834428
0.023462665,462.7211729,-462.6814301,-0.039742797,2957.82727,524.9136027,-242.5853829,-282.3282199,519.989249
0.023575233,500.0357517,-499.9614183,-0.07433346,3180.411315,524.8384456,-225.2524559,-299.5859897,519.8394971
0.023776276,562.1137833,-561.9779357,-0.135847605,3567.895501,525.3608315,-194.7565453,-330.6042862,520.2377893
0.024048807,629.2700456,-629.0517176,-0.218327997,4015.327536,527.2082889,-154.4400369,-372.768252,521.9510203
0.02432732,667.10411,-666.8031512,-0.300958807,4293.06032,530.0085339,-114.524713,-415.4838209,524.6756853
0.024563893,666.7832399,-666.4138747,-0.36936527,4320.493441,532.6173162,-81.62583857,-450.9914776,527.285183
0.024774888,636.3181658,-635.8895021,-0.428663627,4148.307919,534.6666229,-53.00128364,-481.6653392,529.3954833
0.024967678,580.7625962,-580.2813877,-0.481208492,3818.290937,535.9304641,-27.36074528,-508.5697189,530.7704909
0.025144484,504.9858155,-504.4579676,-0.527847883,3375.393148,536.2655455,-4.208567392,-532.0569781,531.2571733
0.025171314,491.3546279,-490.8198399,-0.534788071,3297.370757,536.2321437,-0.721769053,-535.5103746,531.2510407
0.025173106,490.4239298,-489.8886808,-0.535249007,3292.063322,536.2290023,-0.489729965,-535.7392723,531.2497612
0.025173106,490.4239246,-489.8886756,-0.53524901,3292.063293,536.2290023,-0.489728655,-535.7392736,531.2497612
0.025173106,490.4239194,-489.8886704,-0.535249012,3292.063263,536.2290023,-0.489727344,-535.7392749,531.2497612
0.025173106,490.4239142,-489.8886652,-0.535249015,3292.063233,536.2290023,-0.489726034,-535.7392762,531.2497611
0.025173106,490.423909,-489.88866,-0.535249018,3292.063204,536.2290022,-0.489724723,-535.7392775,531.2497611
0.025173106,490.4239038,-489.8886548,-0.53524902,3292.063174,536.2290022,-0.489723412,-535.7392788,531.2497611
0.025173106,490.4238986,-489.8886496,-0.535249023,3292.063144,536.2290022,-0.489722102,-535.7392801,531.2497611
0.025173107,490.4237946,-489.8885455,-0.535249075,3292.062552,536.2290018,-0.489695891,-535.7393059,531.249761
0.025173109,490.4227544,-489.8875048,-0.535249595,3292.056624,536.2289983,-0.489433797,-535.7395645,531.2497595
0.025173109,490.4224325,-489.8871828,-0.535249756,3292.05479,536.2289972,-0.489352709,-535.7396445,531.249759
0.025173109,490.4224273,-489.8871776,-0.535249759,3292.054761,536.2289971,-0.489351438,-535.7396457,531.249759
0.025173109,490.4224221,-489.8871724,-0.535249762,3292.05473,536.2289971,-0.489351433,-535.7396457,531.249759
0.025173109,490.4223181,-489.8870683,-0.535249814,3292.054109,536.2289968,-0.489351329,-535.7396454,531.2497589
0.025173111,490.4212779,-489.8860275,-0.535250338,3292.047903,536.2289932,-0.489350288,-535.7396429,531.2497574
0.025173131,490.4108755,-489.8756196,-0.535255894,3291.985846,536.2289575,-0.489339874,-535.7396176,531.2497425
0.025173231,490.3588631,-489.8235708,-0.535292295,3291.675554,536.2287786,-0.489287789,-535.7394909,531.2496677
0.025173731,490.0987897,-489.5631,-0.535689759,3290.12396,536.227879,-0.489026921,-535.7388521,531.2492886
0.025176231,488.798137,-488.2550741,-0.543062929,3282.362686,536.223245,-0.487711523,-535.7355335,531.2472632
0.025180124,486.7719792,-486.1995692,-0.572409985,3270.267003,536.215578,-0.485626674,-535.7299513,531.2436779
0.025184121,484.6903881,-484.0652122,-0.625175903,3257.83414,536.2071336,-0.483439553,-535.723694,531.2394494
0.025188298,482.5134277,-481.8086008,-0.704826912,3244.825253,536.1976875,-0.481103293,-535.7165842,531.2344369
0.025192734,480.200243,-479.3834306,-0.816812381,3230.9956,536.1869624,-0.47856614,-535.7083963,531.2284502
0.02519751,477.708098,-476.7391786,-0.968919428,3216.088817,536.1746157,-0.475769783,-535.6988459,531.2212398
0.025202712,474.9914489,-473.8196475,-1.171801431,3199.831381,536.1602225,-0.472647373,-535.6875751,531.2124828
0.025208434,472.0009779,-470.5612622,-1.439715757,3181.926884,536.1432536,-0.469121077,-535.6741325,531.2017627
0.025214777,468.6825692,-466.8910483,-1.791520934,3162.049988,536.1230466,-0.465099062,-535.6579475,531.1885442
0.025221854,464.9762019,-462.7241996,-2.252002326,3139.839986,536.098768,-0.460471737,-535.6382962,531.1721388
0.025229791,460.8147287,-457.9611095,-2.853619201,3114.893855,536.0693641,-0.455107035,-535.6142571,531.1516595
0.025238727,456.122507,-452.4837106,-3.63879643,3086.758723,536.0334973,-0.448844465,-535.5846528,531.1259622
0.025248823,450.8138397,-446.1509166,-4.662923159,3054.923697,535.9894624,-0.441487552,-535.5479749,531.0935688
0.025260255,444.791178,-438.7929065,-5.998271571,3018.811096,535.935079,-0.432794202,-535.5022848,531.0525659
0.025273228,437.9430261,-430.2039112,-7.739114942,2977.767276,535.8675494,-0.422464374,-535.445085,531.0004733
0.025287972,430.1414736,-420.133063,-10.0084106,2931.05345,535.7832737,-0.410124242,-535.3731495,530.9340699
0.025304749,421.2392623,-408.2727358,-12.96652644,2877.837363,535.6776074,-0.395305814,-535.2823016,530.8491659
0.02532386,411.066266,-394.2436279,-16.82263811,2817.187361,535.5445421,-0.377420612,-535.1671215,530.7403025
0.025345647,399.4252254,-377.5756067,-21.84961868,2748.071619,535.3762855,-0.355725632,-535.0205599,530.6003546
0.025370501,386.0865281,-357.6830288,-28.40349935,2669.36728,535.1627064,-0.3292792,-534.8334272,530.4200065
0.025398872,370.7817549,-333.8328367,-36.94891824,2579.887705,534.8905986,-0.296883622,-534.593715,530.1870531
0.025431275,353.1956124,-305.1031907,-48.09242177,2478.441683,534.542701,-0.257010512,-534.2856905,529.8854707
0.025468302,332.9557406,-270.3296633,-62.62607731,2363.948137,534.0963886,-0.207703378,-533.8886853,529.4941708
0.025510634,309.6196935,-228.0350471,-81.58464638,2235.64602,533.5219125,-0.146450254,-533.3754622,528.9853242
0.025559056,282.6581346,-176.3375091,-106.3206255,2093.466553,532.7800216,-0.070016814,-532.7100048,528.3220911
0.025614476,251.4329395,-112.8300561,-138.6028834,1938.681446,531.8187267,0.025772802,-531.8444995,527.455527
0.0256493,231.6045756,-70.55873091,-161.0458447,1846.849929,531.1528561,0.090487023,-531.2433431,526.8517548
0.025669577,219.9829131,-45.10530445,-174.8776087,1795.637208,530.7429637,0.129772174,-530.8727358,526.4789367
0.02568113,213.3361859,-30.32749867,-183.0086872,1767.27111,530.5020978,0.152681036,-530.6547789,526.2594949
0.025692682,206.670772,-15.34943001,-191.321342,1739.527232,530.2558873,0.175971736,-530.431859,526.0349274
0.025698322,203.4099746,-7.964613474,-195.4453611,1726.217202,530.133745,0.18748056,-530.3212256,525.9234305
0.025702094,201.2267259,-2.999230064,-198.2274958,1717.403723,530.051346,0.195228071,-530.246574,525.8481799
0.025703956,200.1480031,-0.5397098,-199.6082933,1713.078409,530.0104504,0.199068384,-530.2095188,525.8108225
0.025703956,200.1479973,-0.539696579,-199.6083008,1713.078386,530.0104502,0.199068405,-530.2095186,525.8108223
0.025703956,200.1479915,-0.539683359,-199.6083082,1713.078363,530.01045,0.199068426,-530.2095184,525.8108221
0.025703956,200.1479858,-0.539670138,-199.6083156,1713.078339,530.0104497,0.199068446,-530.2095182,525.8108219
0.025703956,200.14798,-0.539656917,-199.608323,1713.078316,530.0104495,0.199068467,-530.209518,525.8108217
0.025703956,200.1479742,-0.539643696,-199.6083305,1713.078293,530.0104493,0.199068488,-530.2095178,525.8108215
0.025703956,200.1479684,-0.539630475,-199.6083379,1713.07827,530.0104491,0.199068508,-530.2095176,525.8108213
0.025703956,200.1478525,-0.539366059,-199.6084864,1713.077806,530.0104447,0.199068921,-530.2095136,525.8108173
0.025703958,200.1466938,-0.536721893,-199.6099719,1713.073171,530.0104007,0.199073051,-530.2094737,525.8107771
0.025703963,200.1436709,-0.529823951,-199.6138469,1713.061078,530.0102859,0.199083824,-530.2093697,525.8106722
0.025703963,200.1436651,-0.52981073,-199.6138544,1713.061054,530.0102857,0.199083845,-530.2093695,525.810672
0.025703963,200.1436593,-0.529797509,-199.6138618,1713.054084,530.0037041,0.20566528,-530.2093693,525.8106718
0.025703963,200.1436535,-0.52978429,-199.6138692,1713.047084,529.9970942,0.212274918,-530.2093691,525.8106716
0.025703964,200.1435378,-0.529520194,-199.6140176,1712.907272,529.8650442,0.344320972,-530.2093651,525.8106676
0.025703966,200.142388,-0.526893823,-199.6154941,1711.520682,528.5518376,1.657487663,-530.2093253,525.8106274
0.025703986,200.1316498,-0.502150308,-199.6294995,1698.796367,516.1798686,14.02905803,-530.2089266,525.8102255
0.02570404,200.1085844,-0.447176198,-199.6614082,1672.720509,488.6922466,41.51560131,-530.2078479,525.8091379
0.025704096,200.0921568,-0.405105968,-199.6870508,1654.811769,467.6565487,62.55017564,-530.2067243,525.8080052
0.025704159,200.0804888,-0.371531387,-199.7089574,1641.795377,450.8686177,79.33685879,-530.2054765,525.8067471
0.02570423,200.0731765,-0.345331917,-199.7278446,1632.428683,437.7681646,92.43590202,-530.2040666,525.8053256
0.025704312,200.0699458,-0.325431548,-199.7445143,1625.782363,427.8171519,102.3852787,-530.2024306,525.8036761
0.02570441,200.070772,-0.310943414,-199.7598286,1621.205938,420.5720959,109.6283711,-530.200467,525.8016965
0.025704534,200.0759883,-0.30109267,-199.7748957,1618.233562,415.6454865,114.5525151,-530.1980016,525.7992108
0.025704699,200.0865999,-0.295138186,-199.7914617,1616.514899,412.6665917,117.5281102,-530.194702,525.7958839
0.025704944,200.1052577,-0.292261537,-199.8129961,1615.75355,411.2258296,118.9640003,-530.1898299,525.7909716
0.025705373,200.1401848,-0.291415003,-199.8487698,1615.653484,410.7982879,119.3829939,-530.1812818,525.7823528
0.025706493,200.2328506,-0.291173641,-199.941677,1615.969355,410.666455,119.4925229,-530.158978,525.7598634
0.025711675,200.6713577,-0.289594573,-200.3817631,1617.34622,409.8253648,120.2305021,-530.0558668,525.6558734
0.025725637,201.9332883,-0.2855366,-201.6477517,1621.516895,407.6579444,122.1210584,-529.7790029,525.376481
0.025749508,204.35888,-0.278451177,-204.0804288,1629.959442,403.8802873,125.4288322,-529.3091195,524.9017384
0.025781034,208.070569,-0.269180922,-207.8013881,1643.719701,398.9386148,129.7574234,-528.6960382,524.2812232
0.025817031,212.9968248,-0.258463804,-212.738361,1662.937528,393.2359186,134.7718559,-528.0077745,523.5830949
0.025855263,219.0061736,-0.247139374,-218.7590342,1687.422466,387.2159521,140.0763306,-527.2922827,522.8555717
0.025894026,225.8857993,-0.235530881,-225.6502684,1716.399444,381.0581079,145.526991,-526.5850988,522.1346155
0.025932637,233.4939891,-0.224021207,-233.2699679,1749.374767,374.9611517,150.9397207,-525.9008724,521.4351597
0.025970435,241.6408591,-0.212636439,-241.4282226,1785.507936,368.9444864,156.3078344,-525.2523207,520.7703017
0.026007349,250.2344629,-0.201572726,-250.0328902,1824.43034,363.1068757,161.5339484,-524.6408241,520.1416055
0.026043096,259.1283487,-0.190750928,-258.9375978,1865.436433,357.4108836,166.659765,-524.0706485,519.5536302
0.026077771,268.2667546,-0.180311136,-268.0864435,1908.286312,351.9253894,171.6140733,-523.5394627,519.0041561
0.026111222,277.5358091,-0.170141072,-277.3656681,1952.397507,346.5948555,176.453613,-523.0484685,518.4946126
0.02614357,286.9005703,-0.160365239,-286.740205,1997.607938,341.4799842,181.1145852,-522.5945694,518.0219732
0.026174719,296.2710361,-0.15086114,-296.120175,2043.431904,336.5194785,185.6581881,-522.1776667,517.5863192
0.026204781,305.6246094,-0.141748429,-305.4828609,2089.752893,331.7716407,190.0230699,-521.7947106,517.1846461
0.026233689,314.8901177,-0.132902084,-314.7572156,2136.16588,327.1735824,194.2713653,-521.4449477,516.8163426
0.026261538,324.052898,-0.124439112,-323.9284589,2182.583235,322.7824099,198.3431734,-521.1255833,516.4786435
0.026288282,333.0573223,-0.116235141,-332.9410871,2228.670424,318.5353826,202.3001258,-520.8355084,516.170551
0.026314,341.8941345,-0.108404418,-341.7857301,2274.359787,314.4883753,206.0838494,-520.5722247,515.8895853
0.02633866,350.5206878,-0.100824998,-350.4198628,2319.379177,310.5797703,209.7546714,-520.3344418,515.6345412
0.026362326,358.9315012,-0.093607694,-358.8378935,2363.675595,306.8638695,213.2560814,-520.1199509,515.4032211
0.026384978,367.0947026,-0.086634256,-367.0080684,2407.031764,303.2808685,216.6465258,-519.9273942,515.1943306
0.026406668,375.0074396,-0.080011302,-374.9274283,2449.405791,299.8831073,219.8717255,-519.7548328,515.0059367
