"time","heatCapacitor_T","switch_Controll"
0,20,0
0,20,0
0.01,20.0998,0
0.02,20.1995,0
0.03,20.2991,0
0.04,20.3986,0
0.05,20.4979,0
0.06,20.5971,0
0.07,20.6962,0
0.08,20.7952,0
0.09,20.894,0
0.1,20.9926,0
0.11,21.0912,0
0.12,21.1896,0
0.13,21.2879,0
0.14,21.386,0
0.15,21.484,0
0.16,21.5819,0
0.17,21.6796,0
0.18,21.7772,0
0.19,21.8746,0
0.2,21.972,0
0.21,22.0692,0
0.22,22.1662,0
0.23,22.2631,0
0.24,22.3599,0
0.25,22.4566,0
0.26,22.5531,0
0.27,22.6496,0
0.28,22.7458,0
0.29,22.842,0
0.3,22.938,0
0.31,23.0339,0
0.32,23.1296,0
0.33,23.2252,0
0.34,23.3207,0
0.35,23.4161,0
0.36,23.5113,0
0.37,23.6064,0
0.38,23.7014,0
0.39,23.7962,0
0.4,23.8909,0
0.41,23.9854,0
0.42,24.0799,0
0.43,24.1742,0
0.44,24.2683,0
0.45,24.3623,0
0.46,24.4562,0
0.47,24.55,0
0.48,24.6436,0
0.49,24.7372,0
0.5,24.8306,0
0.51,24.9239,0
0.52,25.0171,0
0.53,25.1101,0
0.54,25.203,0
0.55,25.2958,0
0.56,25.3884,0
0.57,25.4809,0
0.58,25.5733,0
0.59,25.6656,0
0.6,25.7577,0
0.61,25.8497,0
0.62,25.9416,0
0.63,25.9978,1
0.64,25.9918,1
0.65,25.9858,1
0.66,25.9799,1
0.67,25.9739,1
0.68,25.9679,1
0.69,25.962,1
0.7,25.956,1
0.71,25.9501,1
0.72,25.9441,1
0.73,25.9382,1
0.74,25.9323,1
0.75,25.9263,1
0.76,25.9204,1
0.77,25.9145,1
0.78,25.9086,1
0.79,25.9027,1
0.8,25.8968,1
0.81,25.8909,1
0.82,25.885,1
0.83,25.8791,1
0.84,25.8733,1
0.85,25.8674,1
0.86,25.8615,1
0.87,25.8557,1
0.88,25.8498,1
0.89,25.844,1
0.9,25.8382,1
0.91,25.8323,1
0.92,25.8265,1
0.93,25.8207,1
0.94,25.8149,1
0.95,25.809,1
0.96,25.8032,1
0.97,25.7974,1
0.98,25.7917,1
0.99,25.7859,1
1,25.7801,1
1.01,25.7743,1
1.02,25.7685,1
1.03,25.7628,1
1.04,25.757,1
1.05,25.7513,1
1.06,25.7455,1
1.07,25.7398,1
1.08,25.734,1
1.09,25.7283,1
1.1,25.7226,1
1.11,25.7169,1
1.12,25.7111,1
1.13,25.7054,1
1.14,25.6997,1
1.15,25.694,1
1.16,25.6883,1
1.17,25.6826,1
1.18,25.677,1
1.19,25.6713,1
1.2,25.6656,1
1.21,25.6599,1
1.22,25.6543,1
1.23,25.6486,1
1.24,25.643,1
1.25,25.6373,1
1.26,25.6317,1
1.27,25.6261,1
1.28,25.6205,1
1.29,25.6148,1
1.3,25.6092,1
1.31,25.6036,1
1.32,25.598,1
1.33,25.5924,1
1.34,25.5868,1
1.35,25.5812,1
1.36,25.5756,1
1.37,25.5701,1
1.38,25.5645,1
1.39,25.5589,1
1.4,25.5534,1
1.41,25.5478,1
1.42,25.5423,1
1.43,25.5367,1
1.44,25.5312,1
1.45,25.5257,1
1.46,25.5201,1
1.47,25.5146,1
1.48,25.5091,1
1.49,25.5036,1
1.5,25.4981,1
1.51,25.4926,1
1.52,25.4871,1
1.53,25.4816,1
1.54,25.4761,1
1.55,25.4707,1
1.56,25.4652,1
1.57,25.4597,1
1.58,25.4543,1
1.59,25.4488,1
1.6,25.4434,1
1.61,25.4379,1
1.62,25.4325,1
1.63,25.4271,1
1.64,25.4216,1
1.65,25.4162,1
1.66,25.4108,1
1.67,25.4053,1
1.68,25.3999,1
1.69,25.3945,1
1.7,25.3891,1
1.71,25.3836,1
1.72,25.3782,1
1.73,25.3728,1
1.74,25.3674,1
1.75,25.362,1
1.76,25.3566,1
1.77,25.3513,1
1.78,25.3459,1
1.79,25.3405,1
1.8,25.3351,1
1.81,25.3298,1
1.82,25.3244,1
1.83,25.3191,1
1.84,25.3137,1
1.85,25.3084,1
1.86,25.3031,1
1.87,25.2977,1
1.88,25.2924,1
1.89,25.2871,1
1.9,25.2818,1
1.91,25.2765,1
1.92,25.2712,1
1.93,25.2659,1
1.94,25.2606,1
1.95,25.2553,1
1.96,25.25,1
1.97,25.2447,1
1.98,25.2394,1
1.99,25.2342,1
2,25.2289,1
2.01,25.2237,1
2.02,25.2185,1
2.03,25.2133,1
2.04,25.2081,1
2.05,25.2029,1
2.06,25.1978,1
2.07,25.1926,1
2.08,25.1875,1
2.09,25.1823,1
2.1,25.1772,1
2.11,25.172,1
2.12,25.1669,1
2.13,25.1617,1
2.14,25.1566,1
2.15,25.1515,1
2.16,25.1463,1
2.17,25.1412,1
2.18,25.1361,1
2.19,25.131,1
2.2,25.1258,1
2.21,25.1207,1
2.22,25.1156,1
2.23,25.1105,1
2.24,25.1054,1
2.25,25.1003,1
2.26,25.0952,1
2.27,25.1631,0
2.28,25.2556,0
2.29,25.3479,0
2.3,25.4401,0
2.31,25.5322,0
2.32,25.6242,0
2.33,25.7161,0
2.34,25.8079,0
2.35,25.8997,0
2.36,25.9914,0
2.37,26.0829,0
2.38,26.1744,0
2.39,26.2657,0
2.4,26.3569,0
2.41,26.4479,0
2.42,26.5388,0
2.43,26.6296,0
2.44,26.7204,0
2.45,26.8109,0
2.46,26.9014,0
2.47,26.9918,0
2.48,27.0821,0
2.49,27.1722,0
2.5,27.2622,0
2.51,27.3521,0
2.52,27.4418,0
2.53,27.5315,0
2.54,27.621,0
2.55,27.7104,0
2.56,27.7997,0
2.57,27.8888,0
2.58,27.9779,0
2.59,28.0668,0
2.6,28.1556,0
2.61,28.2443,0
2.62,28.3328,0
2.63,28.4213,0
2.64,28.5096,0
2.65,28.5978,0
2.66,28.6859,0
2.67,28.7738,0
2.68,28.8023,1
2.69,28.7936,1
2.7,28.7848,1
2.71,28.776,1
2.72,28.7673,1
2.73,28.7585,1
2.74,28.7498,1
2.75,28.7411,1
2.76,28.7323,1
2.77,28.7236,1
2.78,28.7149,1
2.79,28.7062,1
2.8,28.6975,1
2.81,28.6888,1
2.82,28.6801,1
2.83,28.6715,1
2.84,28.6628,1
2.85,28.6542,1
2.86,28.6455,1
2.87,28.6369,1
2.88,28.6283,1
2.89,28.6196,1
2.9,28.611,1
2.91,28.6024,1
2.92,28.5938,1
2.93,28.5852,1
2.94,28.5767,1
2.95,28.5681,1
2.96,28.5595,1
2.97,28.551,1
2.98,28.5425,1
2.99,28.5339,1
3,28.5254,1
3.01,28.5169,1
3.02,28.5084,1
3.03,28.4999,1
3.04,28.4914,1
3.05,28.4829,1
3.06,28.4744,1
3.07,28.4659,1
3.08,28.5394,0
3.09,28.6274,0
3.1,28.7152,0
3.11,28.803,0
3.12,28.8906,0
3.13,28.9782,0
3.14,29.0657,0
3.15,29.1531,0
3.16,29.2403,0
3.17,29.3275,0
3.18,29.4145,0
3.19,29.5014,0
3.2,29.5882,0
3.21,29.6749,0
3.22,29.7615,0
3.23,29.848,0
3.24,29.9344,0
3.25,30.0206,0
3.26,30.1067,0
3.27,30.1927,0
3.28,30.2786,0
3.29,30.3644,0
3.3,30.4501,0
3.31,30.5356,0
3.32,30.6211,0
3.33,30.7064,0
3.34,30.7916,0
3.35,30.8767,0
3.36,30.9617,0
3.37,31.0465,0
3.38,31.1313,0
3.39,31.2159,0
3.4,31.3004,0
3.41,31.3848,0
3.42,31.4691,0
3.43,31.5533,0
3.44,31.6374,0
3.45,31.7213,0
3.46,31.8052,0
3.47,31.8889,0
3.48,31.9726,0
3.49,32.0561,0
3.5,32.1395,0
3.51,32.2228,0
3.52,32.3059,0
3.53,32.3567,1
3.54,32.3444,1
3.55,32.3321,1
3.56,32.3198,1
3.57,32.3075,1
3.58,32.2952,1
3.59,32.2829,1
3.6,32.2706,1
3.61,32.2584,1
3.62,32.2461,1
3.63,32.2339,1
3.64,32.2217,1
3.65,32.2095,1
3.66,32.1973,1
3.67,32.1851,1
3.68,32.1729,1
3.69,32.1608,1
3.7,32.1486,1
3.71,32.1365,1
3.72,32.1243,1
3.73,32.1122,1
3.74,32.1001,1
3.75,32.088,1
3.76,32.076,1
3.77,32.0639,1
3.78,32.0518,1
3.79,32.0398,1
3.8,32.0278,1
3.81,32.0158,1
3.82,32.0037,1
3.83,31.9918,1
3.84,31.9798,1
3.85,31.9678,1
3.86,31.9558,1
3.87,31.9439,1
3.88,31.932,1
3.89,31.92,1
3.9,31.9234,0
3.91,32.0068,0
3.92,32.0901,0
3.93,32.1734,0
3.94,32.2566,0
3.95,32.3397,0
3.96,32.4226,0
3.97,32.5055,0
3.98,32.5882,0
3.99,32.6709,0
4,32.7534,0
4.01,32.8358,0
4.02,32.9181,0
4.03,33.0003,0
4.04,33.0824,0
4.05,33.1644,0
4.06,33.2462,0
4.07,33.328,0
4.08,33.4096,0
4.09,33.4912,0
4.1,33.5726,0
4.11,33.6539,0
4.12,33.7351,0
4.13,33.8162,0
4.14,33.8972,0
4.15,33.9781,0
4.16,34.0588,0
4.17,34.1395,0
4.18,34.2201,0
4.19,34.3005,0
4.2,34.3809,0
4.21,34.4611,0
4.22,34.5413,0
4.23,34.6213,0
4.24,34.7013,0
4.25,34.7811,0
4.26,34.8608,0
4.27,34.9404,0
4.28,35.0199,0
4.29,35.0993,0
4.3,35.1786,0
4.31,35.2577,0
4.32,35.3368,0
4.33,35.4158,0
4.34,35.4946,0
4.35,35.5734,0
4.36,35.652,0
4.37,35.7305,0
4.38,35.809,0
4.39,35.8873,0
4.4,35.9655,0
4.41,36.0386,1
4.42,36.0226,1
4.43,36.0066,1
4.44,35.9906,1
4.45,35.9746,1
4.46,35.9587,1
4.47,35.9427,1
4.48,35.9268,1
4.49,35.9109,1
4.5,35.895,1
4.51,35.8791,1
4.52,35.8632,1
4.53,35.8474,1
4.54,35.8315,1
4.55,35.8157,1
4.56,35.7999,1
4.57,35.7841,1
4.58,35.7684,1
4.59,35.7526,1
