    "time","Piston_r2","Inertia_w"
         0,0.29999993,         0
      0.02,0.29999906,0.33024916
      0.04,0.29995611, 2.3427459
      0.06,0.29793462,  15.76119
      0.08,0.24700748, 60.181059
       0.1,0.10323414, 129.76156
      0.12,0.21461049, 91.080351
      0.14,0.25804777, 101.13002
      0.16,0.10410223, 166.25445
      0.18,0.29999055, 149.87319
       0.2,0.10000011, 199.47691
      0.22,0.29543075, 178.08154
      0.24,0.12226768, 207.06115
      0.26,0.18548759, 183.43545
      0.28,0.28066759, 208.55993
       0.3,0.12607828, 245.24487
      0.32,0.11595913, 273.74929
      0.34, 0.2177281, 222.66558
      0.36,0.29517371, 288.74303
      0.38,0.28188884, 280.69859
       0.4,0.24586825, 262.18371
      0.42,0.23039657, 269.34288
      0.44,0.24050455, 284.23151
      0.46,0.27355339,  323.6831
      0.48,0.29952961, 394.81172
       0.5,0.23703555, 319.78642
