"time","J1.w","J2.w","J3.w","J4.w"
0,0,0,0,0
0.01,9.915697,0.099998,0,0
0.02,9.860926,0.199981,0,0
0.03,9.831394,0.299933,0,0
0.04,9.820222,0.399839,0,0
0.05,9.818741,0.499683,0,0
0.06,9.817339,0.599449,0,0
0.07,9.806401,0.699122,0,0
0.08,9.777258,0.798685,0,0
0.09,9.723033,0.898123,0,0
0.1,9.639315,0.99742,0,0
0.11,9.524595,1.09656,0,0
0.12,9.380414,1.195529,0,0
0.13,9.211213,1.294309,0,0
0.14,9.023901,1.392887,0,0
0.15,8.82718,1.491245,0,0
0.16,8.630693,1.589369,0,0
0.17,8.444085,1.687242,0,0
0.18,8.276056,1.784851,0,0
0.19,8.133516,1.882178,0,0
0.2,8.020905,1.97921,0,0
0.21,7.939765,2.075929,0,0
0.22,7.888584,2.172322,0,0
0.23,7.862954,2.268373,0,0
0.24,7.855995,2.364067,0,0
0.25,7.859036,2.459388,0,0
0.26,7.862466,2.554322,0,0
0.27,7.856669,2.648854,0,0
0.28,7.832974,2.742969,0,0
0.29,7.784505,2.836651,0,0
0.3,7.706849,2.929886,0,0
0.31,7.598496,3.02266,0,0
0.32,7.460986,3.114957,0,0
0.33,7.298759,3.206764,0,0
0.34,7.118723,3.298065,0,0
0.35,6.929579,3.388846,0,0
0.36,6.740969,3.479093,0,0
0.37,6.562535,3.568792,0,0
0.38,6.402979,3.657928,0,0
0.39,6.269207,3.746488,0,0
0.4,6.165658,3.834457,0,0
0.41,6.093966,3.821819,0.1,0
0.42,6.052432,3.808565,0.2,0
0.43,6.036738,3.794679,0.3,0
0.44,6.040003,3.780148,0.4,0
0.45,6.053557,3.764957,0.5,0
0.46,6.067783,3.749094,0.6,0
0.47,6.073067,3.732546,0.7,0
0.48,6.060736,3.715298,0.8,0
0.49,6.023909,3.697338,0.9,0
0.5,5.958173,3.678653,1,0
0.51,5.862017,3.659231,1.1,0
0.52,5.736979,3.639058,1.2,0
0.53,5.587495,3.618121,1.3,0
0.54,5.420473,3.59641,1.4,0
0.55,5.24461,3.57391,1.5,0
0.56,5.069546,3.55061,1.6,0
0.57,4.904924,3.526497,1.7,0
0.58,4.75944,3.50156,1.8,0
0.59,4.639999,3.475787,1.9,0
0.6,4.55104,3.449167,2,0
0.61,4.494099,3.421686,2.1,0
0.62,4.467662,3.393335,2.2,0
0.63,4.467315,3.364102,2.3,0
0.64,4.486177,3.333975,2.4,0
0.65,4.515571,3.302943,2.5,0
