"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.20E+01,0.00E+00,0.00E+00,0.00E+00
1.00E-01,1.20E+00,3.20E+00,0.00E+00,1.70E-01,0.00E+00,5.00E-01,-1.20E+01,3.99E-01,1.00E-01,1.24E+00
2.00E-01,1.40E+00,3.40E+00,0.00E+00,3.38E-01,0.00E+00,1.00E+00,1.20E+01,5.00E-01,1.00E-01,2.35E+00
3.00E-01,1.59E+00,3.59E+00,9.10E-02,5.02E-01,0.00E+00,1.00E+00,1.20E+01,5.00E-01,1.00E-01,0.00E+00
4.00E-01,1.78E+00,3.78E+00,2.79E-01,6.62E-01,0.00E+00,1.50E+00,1.20E+01,5.00E-01,1.00E-01,0.00E+00
5.00E-01,1.96E+00,3.96E+00,4.59E-01,8.15E-01,0.00E+00,2.00E+00,1.20E+01,5.00E-01,1.00E-01,0.00E+00
6.00E-01,2.13E+00,4.13E+00,6.29E-01,9.60E-01,0.00E+00,2.50E+00,1.20E+01,5.00E-01,1.00E-01,0.00E+00
7.00E-01,2.29E+00,4.29E+00,7.88E-01,1.10E+00,0.00E+00,2.50E+00,1.20E+01,5.00E-01,1.00E-01,0.00E+00
8.00E-01,2.43E+00,4.43E+00,9.35E-01,1.22E+00,0.00E+00,3.00E+00,1.20E+01,5.00E-01,1.00E-01,2.35E+00
9.00E-01,2.57E+00,4.57E+00,1.07E+00,1.33E+00,0.00E+00,3.00E+00,1.20E+01,5.00E-01,1.00E-01,1.24E+00
1.00E+00,2.68E+00,4.68E+00,1.18E+00,1.43E+00,1.00E+00,3.50E+00,1.20E+01,5.00E-01,4.90E-16,4.90E-16
1.10E+00,2.78E+00,4.78E+00,1.28E+00,1.52E+00,1.00E+00,3.50E+00,1.20E+01,5.00E-01,-1.00E-01,-1.24E+00
1.20E+00,2.86E+00,4.86E+00,1.36E+00,1.58E+00,1.00E+00,3.50E+00,1.20E+01,5.00E-01,-1.00E-01,-2.35E+00
