"time","TRes"
0,293.15
0.01,293.265
0.02,293.365
0.03,293.465
0.04,293.564
0.05,293.664
0.06,293.763
0.07,293.862
0.08,293.961
0.09,294.06
0.1,294.158
0.11,294.257
0.12,294.355
0.13,294.454
0.14,294.552
0.15,294.65
0.16,294.748
0.17,294.845
0.18,294.943
0.19,295.04
0.2,295.138
0.21,295.235
0.22,295.332
0.23,295.429
0.24,295.525
0.25,295.622
0.26,295.719
0.27,295.815
0.28,295.911
0.29,296.007
0.3,296.103
0.31,296.199
0.32,296.295
0.33,296.39
0.34,296.486
0.35,296.581
0.36,296.676
0.37,296.771
0.38,296.866
0.39,296.961
0.4,297.056
0.41,297.15
0.42,297.245
0.43,297.339
0.44,297.433
0.45,297.527
0.46,297.621
0.47,297.715
0.48,297.808
0.49,297.902
0.5,297.995
0.51,298.088
0.52,298.181
0.53,298.274
0.54,298.367
0.55,298.46
0.56,298.552
0.57,298.645
0.58,298.737
0.59,298.829
0.6,298.922
0.61,299.013
0.62,299.105
0.63,299.21
0.64,299.302
0.65,299.393
0.66,299.484
0.67,299.576
0.68,299.667
0.69,299.758
0.7,299.848
0.71,299.939
0.72,300.03
0.73,300.12
0.74,300.21
0.75,300.3
0.76,300.391
0.77,300.48
0.78,300.57
0.79,300.66
0.8,300.75
0.81,300.839
0.82,300.928
0.83,301.018
0.84,301.107
0.85,301.196
0.86,301.284
0.87,301.373
0.88,301.462
0.89,301.55
0.9,301.639
0.91,301.727
0.92,301.815
0.93,301.903
0.94,301.991
0.95,302.078
0.96,302.166
0.97,302.254
0.98,302.341
0.99,302.428
1,302.515
1.01,302.602
1.02,302.689
1.03,302.776
1.04,302.863
1.05,302.949
1.06,303.036
1.07,303.122
1.08,303.208
1.09,303.294
1.1,303.38
1.11,303.466
1.12,303.552
1.13,303.638
1.14,303.723
1.15,303.809
1.16,303.894
1.17,303.979
1.18,304.064
1.19,304.149
1.2,304.234
1.21,304.318
1.22,304.403
1.23,304.487
1.24,304.572
1.25,304.656
1.26,304.74
1.27,304.824
1.28,304.908
1.29,304.992
1.3,305.075
1.31,305.159
1.32,305.242
1.33,305.326
1.34,305.409
1.35,305.492
1.36,305.575
1.37,305.658
1.38,305.741
1.39,305.823
1.4,305.906
1.41,305.988
1.42,306.071
1.43,306.153
1.44,306.235
1.45,306.317
1.46,306.399
1.47,306.481
1.48,306.562
1.49,306.644
1.5,306.725
1.51,306.806
1.52,306.888
1.53,306.969
1.54,307.05
1.55,307.131
1.56,307.211
1.57,307.292
1.58,307.373
1.59,307.453
1.6,307.533
1.61,307.614
1.62,307.694
1.63,307.774
1.64,307.854
1.65,307.933
1.66,308.013
1.67,308.093
1.68,308.172
1.69,308.251
1.7,308.331
1.71,308.41
1.72,308.489
1.73,308.568
1.74,308.647
1.75,308.725
1.76,308.804
1.77,308.883
1.78,308.961
1.79,309.039
1.8,309.117
1.81,309.195
1.82,309.273
1.83,309.351
1.84,309.429
1.85,309.507
1.86,309.584
1.87,309.662
1.88,309.739
1.89,309.816
1.9,309.894
1.91,309.971
1.92,310.048
1.93,310.124
1.94,310.201
1.95,310.278
1.96,310.354
1.97,310.431
1.98,310.507
1.99,310.583
2,310.659
2.01,310.735
2.02,310.811
2.03,310.887
2.04,310.963
2.05,311.038
2.06,311.114
2.07,311.189
2.08,311.265
2.09,311.34
2.1,311.415
2.11,311.49
2.12,311.565
2.13,311.64
2.14,311.714
2.15,311.789
2.16,311.863
2.17,311.938
2.18,312.012
2.19,312.086
2.2,312.16
2.21,312.234
2.22,312.308
2.23,312.382
2.24,312.456
2.25,312.529
2.26,312.603
2.27,312.676
2.28,312.75
2.29,312.823
2.3,312.896
2.31,312.969
2.32,313.042
2.33,313.115
2.34,313.188
2.35,313.26
